Time,la_liga
2024-09-17,10.766012719948034
2024-09-18,8.612810175958426
2024-09-19,9.68941144795323
2024-09-20,12.91921526393764
2024-09-21,54.90666487173497
2024-09-22,64.5960763196882
2024-09-23,22.608626711890867
2024-09-24,32.2980381598441
2024-09-25,32.2980381598441
2024-09-26,21.532025439896067
2024-09-27,17.225620351916852
2024-09-28,65.672677591683
2024-09-29,71.05568395165702
2024-09-30,21.532025439896067
2024-10-01,9.68941144795323
2024-10-02,7.536208903963622
2024-10-03,7.536208903963622
2024-10-04,12.91921526393764
2024-10-05,52.75346232774536
2024-10-06,55.98326614372977
2024-10-07,15.072417807927245
2024-10-08,7.536208903963622
2024-10-09,5.383006359974017
2024-10-10,5.383006359974017
2024-10-11,5.383006359974017
2024-10-12,8.612810175958426
2024-10-13,7.536208903963622
2024-10-14,4.306405087979213
2024-10-15,4.306405087979213
2024-10-16,5.383006359974017
2024-10-17,5.383006359974017
2024-10-18,10.766012719948034
2024-10-19,41.98744960779733
2024-10-20,48.447057239766146
2024-10-21,16.14901907992205
2024-10-22,9.68941144795323
2024-10-23,9.68941144795323
2024-10-24,10.766012719948034
2024-10-25,11.842613991942835
2024-10-26,73.20888649564662
2024-10-27,35.52784197582851
2024-10-28,17.225620351916852
2024-10-29,9.68941144795323
2024-10-30,7.536208903963622
2024-10-31,6.45960763196882
2024-11-01,11.842613991942835
2024-11-02,34.451240703833705
2024-11-03,48.447057239766146
2024-11-04,13.995816535932443
2024-11-05,8.612810175958426
2024-11-06,6.45960763196882
2024-11-07,9.68941144795323
2024-11-08,12.91921526393764
2024-11-09,37.681044519818116
2024-11-10,59.21306995971418
2024-11-11,19.37882289590646
2024-11-12,7.536208903963622
2024-11-13,5.383006359974017
2024-11-14,5.383006359974017
2024-11-15,4.306405087979213
2024-11-16,6.45960763196882
2024-11-17,6.45960763196882
2024-11-18,4.306405087979213
2024-11-19,4.306405087979213
2024-11-20,4.306405087979213
2024-11-21,5.383006359974017
2024-11-22,10.766012719948034
2024-11-23,49.52365851176095
2024-11-24,45.217253423781735
2024-11-25,13.995816535932443
2024-11-26,8.612810175958426
2024-11-27,8.612810175958426
2024-11-28,11.842613991942835
2024-11-29,13.995816535932443
2024-11-30,46.29385469577654
2024-12-01,49.52365851176095
2024-12-02,19.37882289590646
2024-12-03,35.52784197582851
2024-12-04,36.60444324782331
2024-12-05,20.455424167901263
2024-12-06,16.14901907992205
2024-12-07,66.7492788636778
2024-12-08,38.75764579181292
2024-12-09,18.302221623911656
2024-12-10,8.612810175958426
2024-12-11,7.536208903963622
2024-12-12,7.536208903963622
2024-12-13,13.995816535932443
2024-12-14,57.059867415724575
2024-12-15,72.13228522365182
2024-12-16,25.83843052787528
2024-12-17,9.68941144795323
2024-12-18,10.766012719948034
2024-12-19,7.536208903963622
2024-12-20,11.842613991942835
2024-12-21,62.44287377569859
2024-12-22,62.44287377569859
2024-12-23,16.14901907992205
2024-12-24,8.612810175958426
2024-12-25,7.536208903963622
2024-12-26,10.766012719948034
2024-12-27,9.68941144795323
2024-12-28,12.91921526393764
2024-12-29,10.766012719948034
2024-12-30,6.45960763196882
2024-12-31,5.383006359974017
2025-01-01,6.45960763196882
2025-01-02,7.536208903963622
2025-01-03,33.3746394318389
2025-01-04,30.14483561585449
2025-01-05,15.072417807927245
2025-01-06,9.68941144795323
2025-01-07,7.536208903963622
2025-01-08,9.68941144795323
2025-01-09,8.612810175958426
2025-01-10,9.68941144795323
2025-01-11,19.37882289590646
2025-01-12,30.14483561585449
2025-01-13,13.995816535932443
2025-01-14,8.612810175958426
2025-01-15,10.766012719948034
2025-01-16,12.91921526393764
2025-01-17,11.842613991942835
2025-01-18,57.059867415724575
2025-01-19,45.217253423781735
2025-01-20,17.225620351916852
2025-01-21,9.68941144795323
2025-01-22,8.612810175958426
2025-01-23,7.536208903963622
2025-01-24,11.842613991942835
2025-01-25,61.36627250370378
2025-01-26,65.672677591683
2025-01-27,21.532025439896067
2025-01-28,8.612810175958426
2025-01-29,24.761829255880475
2025-01-30,10.766012719948034
2025-01-31,11.842613991942835
2025-02-01,59.21306995971418
2025-02-02,62.44287377569859
2025-02-03,16.14901907992205
2025-02-04,10.766012719948034
2025-02-05,10.766012719948034
2025-02-06,10.766012719948034
2025-02-07,13.995816535932443
2025-02-08,73.20888649564662
2025-02-09,64.5960763196882
2025-02-10,20.455424167901263
2025-02-11,16.14901907992205
2025-02-12,11.842613991942835
2025-02-13,8.612810175958426
2025-02-14,12.91921526393764
2025-02-15,85.05150048758946
2025-02-16,46.29385469577654
2025-02-17,52.75346232774536
2025-02-18,25.83843052787528
2025-02-19,20.455424167901263
2025-02-20,13.995816535932443
2025-02-21,17.225620351916852
2025-02-22,67.8258801356726
2025-02-23,67.8258801356726
2025-02-24,20.455424167901263
2025-02-25,17.225620351916852
2025-02-26,15.072417807927245
2025-02-27,12.91921526393764
2025-02-28,15.072417807927245
2025-03-01,86.12810175958427
2025-03-02,67.8258801356726
2025-03-03,18.302221623911656
2025-03-04,17.225620351916852
2025-03-05,16.14901907992205
2025-03-06,10.766012719948034
2025-03-07,11.842613991942835
2025-03-08,48.447057239766146
2025-03-09,72.13228522365182
2025-03-10,20.455424167901263
2025-03-11,21.532025439896067
2025-03-12,23.68522798388567
2025-03-13,12.91921526393764
2025-03-14,15.072417807927245
2025-03-15,66.7492788636778
2025-03-16,96.89411447953229
2025-03-17,27.991633071864886
2025-03-18,11.842613991942835
2025-03-19,9.68941144795323
2025-03-20,8.612810175958426
2025-03-21,6.45960763196882
2025-03-22,8.612810175958426
2025-03-23,8.612810175958426
2025-03-24,6.45960763196882
2025-03-25,5.383006359974017
2025-03-26,6.45960763196882
2025-03-27,25.83843052787528
2025-03-28,17.225620351916852
2025-03-29,66.7492788636778
2025-03-30,63.51947504769339
2025-03-31,18.302221623911656
2025-04-01,12.91921526393764
2025-04-02,10.766012719948034
2025-04-03,9.68941144795323
2025-04-04,12.91921526393764
2025-04-05,93.66431066354788
2025-04-06,40.91084833580253
2025-04-07,16.14901907992205
2025-04-08,16.14901907992205
2025-04-09,15.072417807927245
2025-04-10,8.612810175958426
2025-04-11,15.072417807927245
2025-04-12,59.21306995971418
2025-04-13,64.5960763196882
2025-04-14,20.455424167901263
2025-04-15,19.37882289590646
2025-04-16,21.532025439896067
2025-04-17,13.995816535932443
2025-04-18,15.072417807927245
2025-04-19,71.05568395165702
2025-04-20,81.82169667160505
2025-04-21,25.83843052787528
2025-04-22,37.681044519818116
2025-04-23,39.83424706380772
2025-04-24,22.608626711890867
2025-04-25,11.842613991942835
2025-04-26,23.68522798388567
2025-04-27,23.68522798388567
2025-04-28,16.14901907992205
2025-04-29,13.995816535932443
2025-04-30,12.91921526393764
2025-05-01,10.766012719948034
2025-05-02,15.072417807927245
2025-05-03,65.672677591683
2025-05-04,64.5960763196882
2025-05-05,19.37882289590646
2025-05-06,19.37882289590646
2025-05-07,17.225620351916852
2025-05-08,12.91921526393764
2025-05-09,16.14901907992205
2025-05-10,38.75764579181292
2025-05-11,107.66012719948033
2025-05-12,25.83843052787528
2025-05-13,20.455424167901263
2025-05-14,45.217253423781735
2025-05-15,67.8258801356726
2025-05-16,27.991633071864886
2025-05-17,26.915031799870082
2025-05-18,75.36208903963623
2025-05-19,24.761829255880475
2025-05-20,10.766012719948034
2025-05-21,9.68941144795323
2025-05-22,9.68941144795323
2025-05-23,16.14901907992205
2025-05-24,43.064050879792134
2025-05-25,61.36627250370378
2025-05-26,22.608626711890867
2025-05-27,7.536208903963622
2025-05-28,7.536208903963622
2025-05-29,5.383006359974017
2025-05-30,5.383006359974017
2025-05-31,8.612810175958426
2025-06-01,6.45960763196882
2025-06-02,4.306405087979213
2025-06-03,4.306405087979213
2025-06-04,3.22980381598441
2025-06-05,4.306405087979213
2025-06-06,4.306405087979213
2025-06-07,4.306405087979213
2025-06-08,5.383006359974017
2025-06-09,4.306405087979213
2025-06-10,3.22980381598441
2025-06-11,3.22980381598441
2025-06-12,3.22980381598441
2025-06-13,3.22980381598441
2025-06-14,3.22980381598441
2025-06-15,4.306405087979213
2025-06-16,3.22980381598441
2025-06-17,3.22980381598441
2025-06-18,3.22980381598441
2025-06-19,4.306405087979213
2025-06-20,4.306405087979213
2025-06-21,4.306405087979213
2025-06-22,4.306405087979213
2025-06-23,3.22980381598441
2025-06-24,3.22980381598441
2025-06-25,3.22980381598441
2025-06-26,3.22980381598441
2025-06-27,3.22980381598441
2025-06-28,3.22980381598441
2025-06-29,4.306405087979213
2025-06-30,3.22980381598441
2025-07-01,4.306405087979213
2025-07-02,3.22980381598441
2025-07-03,2.1532025439896065
2025-07-04,3.22980381598441
2025-07-05,3.22980381598441
2025-07-06,3.22980381598441
2025-07-07,3.22980381598441
2025-07-08,3.22980381598441
2025-07-09,3.22980381598441
2025-07-10,3.22980381598441
2025-07-11,3.22980381598441
2025-07-12,6.45960763196882
2025-07-13,7.536208903963622
2025-07-14,4.306405087979213
2025-07-15,3.22980381598441
2025-07-16,4.306405087979213
2025-07-17,6.45960763196882
2025-07-18,5.383006359974017
2025-07-19,10.766012719948034
2025-07-20,11.842613991942835
2025-07-21,7.536208903963622
2025-07-22,5.383006359974017
2025-07-23,5.383006359974017
2025-07-24,6.45960763196882
2025-07-25,5.383006359974017
2025-07-26,9.68941144795323
2025-07-27,10.766012719948034
2025-07-28,5.383006359974017
2025-07-29,6.45960763196882
2025-07-30,9.68941144795323
2025-07-31,10.766012719948034
2025-08-01,7.536208903963622
2025-08-02,4.306405087979213
2025-08-03,5.383006359974017
2025-08-04,4.306405087979213
2025-08-05,4.306405087979213
2025-08-06,5.383006359974017
2025-08-07,5.383006359974017
2025-08-08,6.45960763196882
2025-08-09,7.536208903963622
2025-08-10,10.766012719948034
2025-08-11,7.536208903963622
2025-08-12,6.45960763196882
2025-08-13,5.383006359974017
2025-08-14,6.45960763196882
2025-08-15,22.608626711890867
2025-08-16,51.67686105575056
2025-08-17,45.217253423781735
2025-08-18,20.455424167901263
2025-08-19,29.06823434385969
2025-08-20,11.842613991942835
2025-08-21,8.612810175958426
2025-08-22,12.91921526393764
2025-08-23,50.60025978375575
2025-08-24,58.13646868771938
2025-08-25,20.455424167901263
2025-08-26,9.68941144795323
2025-08-27,9.68941144795323
2025-08-28,8.612810175958426
2025-08-29,12.91921526393764
2025-08-30,49.52365851176095
2025-08-31,57.059867415724575
2025-09-01,17.225620351916852
2025-09-02,8.612810175958426
2025-09-03,5.383006359974017
2025-09-04,5.383006359974017
2025-09-05,4.306405087979213
2025-09-06,7.536208903963622
2025-09-07,6.45960763196882
2025-09-08,4.306405087979213
2025-09-09,3.22980381598441
2025-09-10,4.306405087979213
2025-09-11,4.306405087979213
2025-09-12,9.68941144795323
2025-09-13,41.98744960779733
2025-09-14,43.064050879792134
2025-09-15,15.072417807927245
2025-09-16,16.14901907992205
2025-09-17,11.842613991942835
2025-09-18,13.995816535932443
2025-09-19,12.91921526393764
2025-09-20,45.217253423781735
2025-09-21,44.14065215178693
2025-09-22,13.995816535932443
2025-09-23,30.14483561585449
2025-09-24,26.915031799870082
2025-09-25,29.06823434385969
2025-09-26,17.225620351916852
2025-09-27,65.672677591683
2025-09-28,57.059867415724575
2025-09-29,16.14901907992205
2025-09-30,17.225620351916852
2025-10-01,15.072417807927245
2025-10-02,8.612810175958426
2025-10-03,11.842613991942835
2025-10-04,48.447057239766146
2025-10-05,66.7492788636778
2025-10-06,16.14901907992205
2025-10-07,7.536208903963622
2025-10-08,6.45960763196882
2025-10-09,5.383006359974017
2025-10-10,5.383006359974017
2025-10-11,7.536208903963622
2025-10-12,6.45960763196882
2025-10-13,4.306405087979213
2025-10-14,4.306405087979213
2025-10-15,4.306405087979213
2025-10-16,5.383006359974017
2025-10-17,10.766012719948034
2025-10-18,47.37045596777134
2025-10-19,47.37045596777134
2025-10-20,15.072417807927245
2025-10-21,18.302221623911656
2025-10-22,17.225620351916852
2025-10-23,9.68941144795323
2025-10-24,11.842613991942835
2025-10-25,34.451240703833705
2025-10-26,67.8258801356726
2025-10-27,19.37882289590646
2025-10-28,8.612810175958426
2025-10-29,6.45960763196882
2025-10-30,6.45960763196882
2025-10-31,11.842613991942835
2025-11-01,52.75346232774536
2025-11-02,50.60025978375575
2025-11-03,16.14901907992205
2025-11-04,15.072417807927245
2025-11-05,13.995816535932443
2025-11-06,7.536208903963622
2025-11-07,10.766012719948034
2025-11-08,35.52784197582851
2025-11-09,73.20888649564662
2025-11-10,17.225620351916852
2025-11-11,7.536208903963622
2025-11-12,6.45960763196882
2025-11-13,5.383006359974017
2025-11-14,5.383006359974017
2025-11-15,7.536208903963622
2025-11-16,7.536208903963622
2025-11-17,5.383006359974017
2025-11-18,4.306405087979213
2025-11-19,5.383006359974017
2025-11-20,7.536208903963622
2025-11-21,13.995816535932443
2025-11-22,41.98744960779733
2025-11-23,60.28967123170898
2025-11-24,21.532025439896067
2025-11-25,18.302221623911656
2025-11-26,20.455424167901263
2025-11-27,15.072417807927245
2025-11-28,16.14901907992205
2025-11-29,46.29385469577654
2025-11-30,71.05568395165702
2025-12-01,24.761829255880475
2025-12-02,37.681044519818116
2025-12-03,39.83424706380772
2025-12-04,19.37882289590646
2025-12-05,12.91921526393764
2025-12-06,54.90666487173497
2025-12-07,68.90248140766741
2025-12-08,25.83843052787528
2025-12-09,21.532025439896067
2025-12-10,20.455424167901263
2025-12-11,12.825012652638094
2025-12-12,18.244546555769077
2025-12-13,52.2093941849337
2025-12-14,62.0554895680076
2025-12-15,26.10469709246685
2025-12-16,11.83204022945003
2025-12-17,10.839067806261966
2025-12-18,9.846095383073902
2025-12-19,11.83204022945003
2025-12-20,39.92268216829301
2025-12-21,46.335188494612055
2025-12-22,14.27265686301682
2025-12-23,8.398451172695175
2025-12-24,6.412506326319047
2025-12-25,6.412506326319047
2025-12-26,7.860150536697773
2025-12-27,14.27265686301682
2025-12-28,11.83204022945003
2025-12-29,6.412506326319047
2025-12-30,6.412506326319047
2025-12-31,6.412506326319047
2026-01-01,8.398451172695175
2026-01-02,13.279684439828756
2026-01-03,41.370326378671734
2026-01-04,38.929709745104944
2026-01-05,11.293739593452628
2026-01-06,8.398451172695175
2026-01-07,10.839067806261966
2026-01-08,13.279684439828756
2026-01-09,12.825012652638094
2026-01-10,22.733589359533124
2026-01-11,23.642932933914448
2026-01-12,13.640153615719875
2026-01-13,11.821466466957224
2026-01-14,13.640153615719875
2026-01-15,11.821466466957224
2026-01-16,12.73081004133855
2026-01-17,39.101773698396975
2026-01-18,63.654050206692744
2026-01-19,21.8242457851518
2026-01-20,20.00555863638915
2026-01-21,22.733589359533124
2026-01-22,10.9121228925759
2026-01-23,13.640153615719875
2026-01-24,51.832583739735526
2026-01-25,50.9232401653542
2026-01-26,17.277527913245173
2026-01-27,12.73081004133855
2026-01-28,26.370963657058425
2026-01-29,13.640153615719875
2026-01-30,16.36818433886385
2026-01-31,54.5606144628795
2026-02-01,48.19520944221022
2026-02-02,16.36818433886385
2026-02-03,12.73081004133855
2026-02-04,12.73081004133855
2026-02-05,12.73081004133855
2026-02-06,14.5494971901012
2026-02-07,43.6484915703036
2026-02-08,56.37930161164215
2026-02-09,18.186871487626497
2026-02-10,11.821466466957224
2026-02-11,11.821466466957224
2026-02-12,13.640153615719875
2026-02-13,15.458840764482524
2026-02-14,42.73914799592227
2026-02-15,49.104553016591545
2026-02-16,49.104553016591545
2026-02-17,29.0989943802024
2026-02-18,17.277527913245173
2026-02-19,12.73081004133855
2026-02-20,16.36818433886385
2026-02-21,69.11011165298069
2026-02-22,55.469958037260824
2026-02-23,19.096215062007825
2026-02-24,19.096215062007825
2026-02-25,23.642932933914448
2026-02-26,12.73081004133855
2026-02-27,16.36818433886385
2026-02-28,52.74192731411685
2026-03-01,37.283086549634326
2026-03-02,43.6484915703036
2026-03-03,24.552276508295773
2026-03-04,14.5494971901012
2026-03-05,18.186871487626497
2026-03-06,32.7363686777277
2026-03-07,58.1979887604048
2026-03-08,40.920460847159625
2026-03-09,17.277527913245173
2026-03-10,20.914902210770475
2026-03-11,20.914902210770475
2026-03-12,10.002779318194575
2026-03-13,17.277527913245173
2026-03-14,64.56339378107407
2026-03-15,56.37930161164215
2026-03-16,19.096215062007825
2026-03-17,25.4616200826771
2026-03-18,28.189650805821074
2026-03-19,15.458840764482524
2026-03-20,19.096215062007825
2026-03-21,40.920460847159625
2026-03-22,90.9343574381325
2026-03-23,26.370963657058425
2026-03-24,10.002779318194575
2026-03-25,9.093435743813249
2026-03-26,6.365405020669275
2026-03-27,5.45606144628795
2026-03-28,9.093435743813249
2026-03-29,8.184092169431924
2026-03-30,7.2747485950506
2026-03-31,5.45606144628795
2026-04-01,6.365405020669275
2026-04-02,9.093435743813249
2026-04-03,15.458840764482524
2026-04-04,89.11567028936985
2026-04-05,39.101773698396975
2026-04-06,17.277527913245173
2026-04-07,16.36818433886385
2026-04-08,16.36818433886385
2026-04-09,10.9121228925759
2026-04-10,31.827025103346372
2026-04-11,69.11011165298069
2026-04-12,35.46439940087167
2026-04-13,16.36818433886385
2026-04-14,20.914902210770475
2026-04-15,24.552276508295773
2026-04-16,14.5494971901012
2026-04-17,14.5494971901012
2026-04-18,30.917681528965048
2026-04-19,28.189650805821074
2026-04-20,16.36818433886385
2026-04-21,34.555055826490346
2026-04-22,48.19520944221022
2026-04-23,28.189650805821074
2026-04-24,40.0111172727783
2026-04-25,55.469958037260824
2026-04-26,41.82980442154095
2026-04-27,20.914902210770475
2026-04-28,15.458840764482524
2026-04-29,10.9121228925759
2026-04-30,10.9121228925759
2026-05-01,16.36818433886385
2026-05-02,55.469958037260824
2026-05-03,62.74470663231142
2026-05-04,25.4616200826771
2026-05-05,17.277527913245173
2026-05-06,17.277527913245173
2026-05-07,13.640153615719875
2026-05-08,17.277527913245173
2026-05-09,38.19243012401565
2026-05-10,88.20632671498852
2026-05-11,32.7363686777277
2026-05-12,22.733589359533124
2026-05-13,33.64571225210902
2026-05-14,30.917681528965048
2026-05-15,15.458840764482524
2026-05-16,24.552276508295773
2026-05-17,58.1979887604048
2026-05-18,19.096215062007825
2026-05-19,10.9121228925759
2026-05-20,9.093435743813249
2026-05-21,10.002779318194575
2026-05-22,12.73081004133855
2026-05-23,64.56339378107407
2026-05-24,33.64571225210902
2026-05-25,19.096215062007825
2026-05-26,7.2747485950506
2026-05-27,6.365405020669275
2026-05-28,5.45606144628795
2026-05-29,5.45606144628795
2026-05-30,10.9121228925759
2026-05-31,8.184092169431924
