Time,btc_price
2024-09-23,23.416719812930555
2024-09-24,22.184260875407897
2024-09-25,19.719343000362574
2024-09-26,25.88163768797588
2024-09-27,27.11409662549854
2024-09-28,22.184260875407897
2024-09-29,20.951801937885236
2024-09-30,22.184260875407897
2024-10-01,23.416719812930555
2024-10-02,20.951801937885236
2024-10-03,19.719343000362574
2024-10-04,20.951801937885236
2024-10-05,17.25442512531725
2024-10-06,17.25442512531725
2024-10-07,22.184260875407897
2024-10-08,18.486884062839913
2024-10-09,18.486884062839913
2024-10-10,18.486884062839913
2024-10-11,22.184260875407897
2024-10-12,14.789507250271932
2024-10-13,14.789507250271932
2024-10-14,22.184260875407897
2024-10-15,23.416719812930555
2024-10-16,22.184260875407897
2024-10-17,20.951801937885236
2024-10-18,22.184260875407897
2024-10-19,19.719343000362574
2024-10-20,18.486884062839913
2024-10-21,24.649178750453217
2024-10-22,20.951801937885236
2024-10-23,18.486884062839913
2024-10-24,18.486884062839913
2024-10-25,19.719343000362574
2024-10-26,16.021966187794593
2024-10-27,16.021966187794593
2024-10-28,27.11409662549854
2024-10-29,52.995734313474415
2024-10-30,35.74130918815717
2024-10-31,33.276391313111844
2024-11-01,25.88163768797588
2024-11-02,17.25442512531725
2024-11-03,20.951801937885236
2024-11-04,23.416719812930555
2024-11-05,24.649178750453217
2024-11-06,83.80720775154094
2024-11-07,60.390487938610384
2024-11-08,48.065898563383776
2024-11-09,35.74130918815717
2024-11-10,67.78524156374635
2024-11-11,117.08359906465279
2024-11-12,118.31605800217545
2024-11-13,113.3862222520848
2024-11-14,87.50458456410892
2024-11-15,70.25015943879167
2024-11-16,51.76327537595176
2024-11-17,45.60098068833845
2024-11-18,59.158029001087726
2024-11-19,64.08786475117837
2024-11-20,71.48261837631433
2024-11-21,108.45638650199416
2024-11-22,110.92130437703948
2024-11-23,72.71507731383699
2024-11-24,59.158029001087726
2024-11-25,75.17999518888232
2024-11-26,69.017700501269
2024-11-27,64.08786475117837
2024-11-28,46.83343962586111
2024-11-29,56.6931111260424
2024-11-30,38.20622706320249
2024-12-01,43.13606281329313
2024-12-02,56.6931111260424
2024-12-03,46.83343962586111
2024-12-04,52.995734313474415
2024-12-05,123.24589375226608
2024-12-06,76.41245412640498
2024-12-07,48.065898563383776
2024-12-08,43.13606281329313
2024-12-09,56.6931111260424
2024-12-10,59.158029001087726
2024-12-11,54.22819325099708
2024-12-12,50.5308164384291
2024-12-13,40.67114493824781
2024-12-14,36.973768125679825
2024-12-15,40.67114493824781
2024-12-16,72.71507731383699
2024-12-17,62.85540581365571
2024-12-18,62.85540581365571
2024-12-19,67.78524156374635
2024-12-20,70.25015943879167
2024-12-21,40.67114493824781
2024-12-22,38.20622706320249
2024-12-23,50.5308164384291
2024-12-24,48.065898563383776
2024-12-25,40.67114493824781
2024-12-26,44.368521750815795
2024-12-27,40.67114493824781
2024-12-28,29.579014500543863
2024-12-29,32.043932375589186
2024-12-30,43.13606281329313
2024-12-31,38.20622706320249
2025-01-01,30.81147343806652
2025-01-02,39.43868600072515
2025-01-03,36.973768125679825
2025-01-04,29.579014500543863
2025-01-05,29.579014500543863
2025-01-06,45.60098068833845
2025-01-07,45.60098068833845
2025-01-08,38.20622706320249
2025-01-09,40.67114493824781
2025-01-10,40.67114493824781
2025-01-11,25.88163768797588
2025-01-12,23.416719812930555
2025-01-13,43.13606281329313
2025-01-14,38.20622706320249
2025-01-15,41.90360387577047
2025-01-16,43.13606281329313
2025-01-17,51.76327537595176
2025-01-18,38.20622706320249
2025-01-19,43.13606281329313
2025-01-20,77.64491306392763
2025-01-21,64.08786475117837
2025-01-22,44.368521750815795
2025-01-23,48.065898563383776
2025-01-24,48.065898563383776
2025-01-25,30.81147343806652
2025-01-26,28.3465555630212
2025-01-27,52.995734313474415
2025-01-28,39.43868600072515
2025-01-29,34.5088502506345
2025-01-30,32.043932375589186
2025-01-31,32.043932375589186
2025-02-01,25.88163768797588
2025-02-02,44.368521750815795
2025-02-03,81.34228987649561
2025-02-04,45.60098068833845
2025-02-05,36.973768125679825
2025-02-06,33.276391313111844
2025-02-07,32.043932375589186
2025-02-08,24.649178750453217
2025-02-09,33.276391313111844
2025-02-10,29.579014500543863
2025-02-11,25.88163768797588
2025-02-12,27.11409662549854
2025-02-13,27.11409662549854
2025-02-14,25.88163768797588
2025-02-15,20.951801937885236
2025-02-16,19.719343000362574
2025-02-17,24.649178750453217
2025-02-18,29.579014500543863
2025-02-19,25.88163768797588
2025-02-20,25.88163768797588
2025-02-21,29.579014500543863
2025-02-22,22.184260875407897
2025-02-23,20.951801937885236
2025-02-24,32.043932375589186
2025-02-25,65.32032368870102
2025-02-26,56.6931111260424
2025-02-27,50.5308164384291
2025-02-28,70.25015943879167
2025-03-01,35.74130918815717
2025-03-02,66.55278262622369
2025-03-03,75.17999518888232
2025-03-04,64.08786475117837
2025-03-05,45.60098068833845
2025-03-06,41.90360387577047
2025-03-07,62.85540581365571
2025-03-08,35.74130918815717
2025-03-09,40.67114493824781
2025-03-10,72.71507731383699
2025-03-11,60.390487938610384
2025-03-12,46.83343962586111
2025-03-13,40.67114493824781
2025-03-14,38.20622706320249
2025-03-15,27.11409662549854
2025-03-16,30.81147343806652
2025-03-17,35.74130918815717
2025-03-18,32.043932375589186
2025-03-19,35.74130918815717
2025-03-20,32.043932375589186
2025-03-21,24.649178750453217
2025-03-22,19.719343000362574
2025-03-23,24.649178750453217
2025-03-24,32.043932375589186
2025-03-25,30.81147343806652
2025-03-26,28.3465555630212
2025-03-27,23.416719812930555
2025-03-28,25.88163768797588
2025-03-29,20.951801937885236
2025-03-30,20.951801937885236
2025-03-31,29.579014500543863
2025-04-01,23.416719812930555
2025-04-02,30.81147343806652
2025-04-03,46.83343962586111
2025-04-04,45.60098068833845
2025-04-05,28.3465555630212
2025-04-06,45.60098068833845
2025-04-07,71.48261837631433
2025-04-08,45.60098068833845
2025-04-09,55.46065218851974
2025-04-10,35.74130918815717
2025-04-11,35.74130918815717
2025-04-12,27.11409662549854
2025-04-13,29.579014500543863
2025-04-14,29.579014500543863
2025-04-15,26.251375369232676
2025-04-16,26.86760483799401
2025-04-17,25.696768847347478
2025-04-18,21.01342488476137
2025-04-19,16.94631039093659
2025-04-20,19.84258889411484
2025-04-21,36.78889928505143
2025-04-22,41.472243247637536
2025-04-23,42.02684976952274
2025-04-24,30.380112809933593
2025-04-25,29.76388334117226
2025-04-26,22.184260875407897
2025-04-27,22.184260875407897
2025-04-28,29.76388334117226
2025-04-29,25.696768847347478
2025-04-30,23.355096866054424
2025-05-01,30.380112809933593
2025-05-02,29.209276819287066
2025-05-03,19.84258889411484
2025-05-04,19.84258889411484
2025-05-05,22.800490344169226
2025-05-06,22.184260875407897
2025-05-07,24.52593285670095
2025-05-08,50.22270170404843
2025-05-09,43.197685760169264
2025-05-10,32.10555532246532
2025-05-11,39.68517778822968
2025-05-12,45.539357741462325
2025-05-13,36.172669816290096
2025-05-14,30.380112809933593
2025-05-15,25.51190000671908
2025-05-16,24.402686962948685
2025-05-17,24.402686962948685
2025-05-18,31.057965225571056
2025-05-19,37.71324348819343
2025-05-20,35.494817400652636
2025-05-21,53.242226100978954
2025-05-22,62.11593045114211
2025-05-23,46.586947838356586
2025-05-24,27.730326094259873
2025-05-25,28.83953913803027
2025-05-26,32.16717826934145
2025-05-27,43.2593087070454
2025-05-28,36.60403044442303
2025-05-29,35.494817400652636
2025-05-30,26.621113050489477
2025-05-31,23.293473919178293
2025-06-01,24.402686962948685
2025-06-02,26.621113050489477
2025-06-03,27.730326094259873
2025-06-04,23.293473919178293
2025-06-05,26.621113050489477
2025-06-06,27.730326094259873
2025-06-07,18.856621744096714
2025-06-08,23.293473919178293
2025-06-09,33.276391313111844
2025-06-10,34.38560435688224
2025-06-11,31.057965225571056
2025-06-12,26.621113050489477
2025-06-13,33.276391313111844
2025-06-14,21.0750478316375
2025-06-15,22.184260875407897
2025-06-16,27.730326094259873
2025-06-17,28.83953913803027
2025-06-18,24.402686962948685
2025-06-19,19.96583478786711
2025-06-20,22.184260875407897
2025-06-21,17.747408700326318
2025-06-22,41.04088261950461
2025-06-23,36.60403044442303
2025-06-24,29.94875218180066
2025-06-25,28.83953913803027
2025-06-26,26.621113050489477
2025-06-27,25.51190000671908
2025-06-28,18.856621744096714
2025-06-29,21.0750478316375
2025-06-30,25.51190000671908
2025-07-01,23.293473919178293
2025-07-02,29.94875218180066
2025-07-03,32.16717826934145
2025-07-04,27.730326094259873
2025-07-05,25.51190000671908
2025-07-06,24.402686962948685
2025-07-07,29.94875218180066
2025-07-08,25.51190000671908
2025-07-09,35.494817400652636
2025-07-10,56.56986523229014
2025-07-11,69.88042175753488
2025-07-12,37.71324348819343
2025-07-13,44.368521750815795
2025-07-14,75.42648697638685
2025-07-15,52.13301305720856
2025-07-16,48.80537392589737
2025-07-17,62.11593045114211
2025-07-18,53.242226100978954
2025-07-19,51.02380001343816
2025-07-20,49.914586969667766
2025-07-21,58.788291319830925
2025-07-22,48.80537392589737
2025-07-23,41.04088261950461
2025-07-24,37.71324348819343
2025-07-25,38.82245653196382
2025-07-26,31.057965225571056
2025-07-27,36.60403044442303
2025-07-28,38.82245653196382
2025-07-29,38.82245653196382
2025-07-30,48.80537392589737
2025-07-31,49.914586969667766
2025-08-01,49.914586969667766
2025-08-02,25.51190000671908
2025-08-03,27.730326094259873
2025-08-04,34.38560435688224
2025-08-05,32.16717826934145
2025-08-06,27.730326094259873
2025-08-07,34.38560435688224
2025-08-08,36.60403044442303
2025-08-09,32.16717826934145
2025-08-10,38.82245653196382
2025-08-11,52.13301305720856
2025-08-12,36.60403044442303
2025-08-13,41.04088261950461
2025-08-14,46.586947838356586
2025-08-15,33.276391313111844
2025-08-16,22.184260875407897
2025-08-17,25.51190000671908
2025-08-18,33.276391313111844
2025-08-19,34.38560435688224
2025-08-20,31.057965225571056
2025-08-21,26.621113050489477
2025-08-22,34.38560435688224
2025-08-23,23.293473919178293
2025-08-24,25.51190000671908
2025-08-25,36.60403044442303
2025-08-26,33.276391313111844
2025-08-27,28.83953913803027
2025-08-28,25.51190000671908
2025-08-29,27.730326094259873
2025-08-30,19.96583478786711
2025-08-31,21.0750478316375
2025-09-01,25.51190000671908
2025-09-02,29.94875218180066
2025-09-03,25.51190000671908
2025-09-04,23.293473919178293
2025-09-05,24.402686962948685
2025-09-06,17.747408700326318
2025-09-07,18.856621744096714
2025-09-08,24.402686962948685
2025-09-09,22.184260875407897
2025-09-10,23.293473919178293
2025-09-11,22.184260875407897
2025-09-12,24.402686962948685
2025-09-13,17.747408700326318
2025-09-14,18.856621744096714
2025-09-15,22.184260875407897
2025-09-16,22.184260875407897
2025-09-17,25.51190000671908
2025-09-18,27.730326094259873
2025-09-19,23.293473919178293
2025-09-20,16.638195656555922
2025-09-21,15.528982612785528
2025-09-22,29.94875218180066
2025-09-23,24.402686962948685
2025-09-24,24.402686962948685
2025-09-25,28.83953913803027
2025-09-26,26.621113050489477
2025-09-27,18.856621744096714
2025-09-28,18.856621744096714
2025-09-29,25.51190000671908
2025-09-30,24.402686962948685
2025-10-01,28.83953913803027
2025-10-02,34.38560435688224
2025-10-03,36.60403044442303
2025-10-04,26.621113050489477
2025-10-05,34.38560435688224
2025-10-06,42.150095663275
2025-10-07,39.93166957573422
2025-10-08,34.38560435688224
2025-10-09,33.276391313111844
2025-10-10,45.47773479458619
2025-10-11,63.22514349491251
2025-10-12,59.89750436360132
2025-10-13,47.69616088212698
2025-10-14,43.2593087070454
2025-10-15,35.494817400652636
2025-10-16,43.2593087070454
2025-10-17,49.914586969667766
2025-10-18,33.276391313111844
2025-10-19,29.94875218180066
2025-10-20,39.93166957573422
2025-10-21,36.60403044442303
2025-10-22,36.60403044442303
2025-10-23,32.16717826934145
2025-10-24,28.83953913803027
2025-10-25,26.621113050489477
2025-10-26,29.94875218180066
2025-10-27,34.38560435688224
2025-10-28,31.057965225571056
2025-10-29,31.057965225571056
2025-10-30,36.60403044442303
2025-10-31,35.494817400652636
2025-11-01,25.51190000671908
2025-11-02,25.51190000671908
2025-11-03,43.2593087070454
2025-11-04,66.55278262622369
2025-11-05,57.67907827606054
2025-11-06,45.47773479458619
2025-11-07,46.586947838356586
2025-11-08,28.83953913803027
2025-11-09,33.276391313111844
2025-11-10,39.93166957573422
2025-11-11,35.494817400652636
2025-11-12,34.38560435688224
2025-11-13,51.02380001343816
2025-11-14,66.55278262622369
2025-11-15,44.368521750815795
2025-11-16,48.80537392589737
2025-11-17,67.66199566999408
2025-11-18,86.5186174140908
2025-11-19,80.97255219523882
2025-11-20,90.95546958917238
2025-11-21,110.92130437703949
2025-11-22,64.3343565386829
2025-11-23,61.00671740737172
2025-11-24,72.09884784507567
2025-11-25,55.460652188519745
2025-11-26,56.56986523229014
2025-11-27,46.586947838356586
2025-11-28,47.69616088212698
2025-11-29,37.71324348819343
2025-11-30,38.82245653196382
2025-12-01,85.4094043703204
2025-12-02,65.44356958245329
2025-12-03,57.67907827606054
2025-12-04,45.47773479458619
2025-12-05,42.150095663275
2025-12-06,37.71324348819343
2025-12-07,37.71324348819343
2025-12-08,39.93166957573422
2025-12-09,43.2593087070454
2025-12-10,38.82245653196382
2025-12-11,44.368521750815795
2025-12-12,42.371938272029084
2025-12-13,28.617696529276188
2025-12-14,32.94362739998073
2025-12-15,49.80366566529073
2025-12-16,44.368521750815795
2025-12-17,45.810498707717315
2025-12-18,49.80366566529073
2025-12-19,45.810498707717315
2025-12-20,32.05625696496441
2025-12-21,33.498233921865925
2025-12-22,38.93337783634087
2025-12-23,37.491400879439354
2025-12-24,34.94021087876744
2025-12-25,31.501650443079214
2025-12-26,37.491400879439354
2025-12-27,28.617696529276188
2025-12-28,26.621113050489477
2025-12-29,40.92996131512757
2025-12-30,34.05284044375112
2025-12-31,32.05625696496441
2026-01-01,26.06650652860428
2026-01-02,36.93679435755415
2026-01-03,35.494817400652636
2026-01-04,37.491400879439354
2026-01-05,46.365105229602506
2026-01-06,42.371938272029084
2026-01-07,33.498233921865925
2026-01-08,28.617696529276188
2026-01-09,30.0596734861777
2026-01-10,23.071631310424216
2026-01-11,23.071631310424216
2026-01-12,33.720076530620005
2026-01-13,35.494817400652636
2026-01-14,44.368521750815795
2026-01-15,35.494817400652636
2026-01-16,30.17059479055474
2026-01-17,24.846372180456846
2026-01-18,23.071631310424216
2026-01-19,39.044299140717904
2026-01-20,37.26955827068527
2026-01-21,40.819040010750534
2026-01-22,30.17059479055474
2026-01-23,30.17059479055474
2026-01-24,23.071631310424216
2026-01-25,28.39585392052211
2026-01-26,37.26955827068527
2026-01-27,31.945335660587375
2026-01-28,33.720076530620005
2026-01-29,47.91800349088106
2026-01-30,60.34118958110948
2026-01-31,78.08859828143581
2026-02-01,88.73704350163159
2026-02-02,85.18756176156633
2026-02-03,72.7643756713379
2026-02-04,74.53911654137055
2026-02-05,172.1498643931653
2026-02-06,177.47408700326318
2026-02-07,85.18756176156633
2026-02-08,60.34118958110948
2026-02-09,62.11593045114212
2026-02-10,56.79170784104422
2026-02-11,65.66541219120738
2026-02-12,60.34118958110948
2026-02-13,56.79170784104422
2026-02-14,39.044299140717904
2026-02-15,39.044299140717904
2026-02-16,46.14326262084843
2026-02-17,44.368521750815795
2026-02-18,42.593780880783164
2026-02-19,39.044299140717904
2026-02-20,39.044299140717904
2026-02-21,31.945335660587375
2026-02-22,31.945335660587375
2026-02-23,63.89067132117475
2026-02-24,55.01696697101159
2026-02-25,56.79170784104422
2026-02-26,46.14326262084843
2026-02-27,42.593780880783164
2026-02-28,51.46748523094632
2026-03-01,49.69274436091369
2026-03-02,58.56644871107685
2026-03-03,55.01696697101159
2026-03-04,55.01696697101159
2026-03-05,56.79170784104422
2026-03-06,49.69274436091369
2026-03-07,37.26955827068527
2026-03-08,40.819040010750534
2026-03-09,51.46748523094632
2026-03-10,44.368521750815795
2026-03-11,40.819040010750534
2026-03-12,42.593780880783164
2026-03-13,46.14326262084843
2026-03-14,35.494817400652636
2026-03-15,37.26955827068527
2026-03-16,47.91800349088106
2026-03-17,44.368521750815795
2026-03-18,39.044299140717904
2026-03-19,40.819040010750534
2026-03-20,37.26955827068527
2026-03-21,28.39585392052211
2026-03-22,39.044299140717904
2026-03-23,37.26955827068527
2026-03-24,31.945335660587375
2026-03-25,30.17059479055474
2026-03-26,33.720076530620005
2026-03-27,35.494817400652636
2026-03-28,26.62111305048948
2026-03-29,30.17059479055474
2026-03-30,33.720076530620005
2026-03-31,30.17059479055474
2026-04-01,28.39585392052211
2026-04-02,30.17059479055474
2026-04-03,24.846372180456846
2026-04-04,21.296890440391582
2026-04-05,24.846372180456846
2026-04-06,33.720076530620005
2026-04-07,30.17059479055474
2026-04-08,35.494817400652636
2026-04-09,28.39585392052211
2026-04-10,26.62111305048948
2026-04-11,21.296890440391582
2026-04-12,33.720076530620005
2026-04-13,30.17059479055474
2026-04-14,31.945335660587375
2026-04-15,33.720076530620005
2026-04-16,28.39585392052211
2026-04-17,46.14326262084843
2026-04-18,30.17059479055474
2026-04-19,28.39585392052211
2026-04-20,30.17059479055474
2026-04-21,24.846372180456846
2026-04-22,35.494817400652636
2026-04-23,30.17059479055474
2026-04-24,26.62111305048948
2026-04-25,21.296890440391582
2026-04-26,28.39585392052211
2026-04-27,30.17059479055474
2026-04-28,24.846372180456846
2026-04-29,23.071631310424216
2026-04-30,23.071631310424216
2026-05-01,23.071631310424216
2026-05-02,19.522149570358952
2026-05-03,21.296890440391582
2026-05-04,28.39585392052211
2026-05-05,31.945335660587375
2026-05-06,30.17059479055474
2026-05-07,24.846372180456846
2026-05-08,24.846372180456846
2026-05-09,21.296890440391582
2026-05-10,26.62111305048948
2026-05-11,31.945335660587375
2026-05-12,24.846372180456846
2026-05-13,24.846372180456846
2026-05-14,28.39585392052211
2026-05-15,24.846372180456846
2026-05-16,21.296890440391582
2026-05-17,21.296890440391582
2026-05-18,24.846372180456846
2026-05-19,21.296890440391582
2026-05-20,21.296890440391582
2026-05-21,21.296890440391582
2026-05-22,26.62111305048948
2026-05-23,26.62111305048948
2026-05-24,23.071631310424216
2026-05-25,23.071631310424216
2026-05-26,23.071631310424216
2026-05-27,23.071631310424216
2026-05-28,30.17059479055474
2026-05-29,24.846372180456846
2026-05-30,17.747408700326318
2026-05-31,21.296890440391582
