Time,scott_hall
2024-12-18,6.686430079750703
2024-12-19,4.886237365971668
2024-12-20,8.743793181212457
2024-12-21,6.943600467433422
2024-12-22,8.743793181212457
2024-12-23,7.45794124279886
2024-12-24,5.914918916702544
2024-12-25,9.000963568895177
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,11.058326670356932
2024-12-29,10.543985894991492
2024-12-30,8.229452405847018
2024-12-31,12.601348996453247
2025-01-01,7.972282018164299
2025-01-02,9.000963568895177
2025-01-03,10.543985894991492
2025-01-04,5.657748529019825
2025-01-05,6.943600467433422
2025-01-06,10.801156282674212
2025-01-07,9.258133956577895
2025-01-08,9.258133956577895
2025-01-09,9.000963568895177
2025-01-10,10.801156282674212
2025-01-11,9.772474731943335
2025-01-12,8.229452405847018
2025-01-13,12.087008221087808
2025-01-14,11.829837833405088
2025-01-15,8.743793181212457
2025-01-16,5.657748529019825
2025-01-17,10.029645119626053
2025-01-18,9.000963568895177
2025-01-19,10.286815507308773
2025-01-20,15.17305287328044
2025-01-21,8.229452405847018
2025-01-22,9.000963568895177
2025-01-23,7.972282018164299
2025-01-24,7.972282018164299
2025-01-25,10.543985894991492
2025-01-26,7.45794124279886
2025-01-27,12.087008221087808
2025-01-28,10.029645119626053
2025-01-29,14.401541710232282
2025-01-30,10.286815507308773
2025-01-31,6.943600467433422
2025-02-01,8.229452405847018
2025-02-02,8.743793181212457
2025-02-03,9.772474731943335
2025-02-04,8.486622793529738
2025-02-05,8.486622793529738
2025-02-06,9.000963568895177
2025-02-07,10.029645119626053
2025-02-08,9.000963568895177
2025-02-09,7.45794124279886
2025-02-10,6.943600467433422
2025-02-11,6.943600467433422
2025-02-12,5.914918916702544
2025-02-13,9.772474731943335
2025-02-14,7.71511163048158
2025-02-15,10.801156282674212
2025-02-16,10.286815507308773
2025-02-17,11.829837833405088
2025-02-18,8.743793181212457
2025-02-19,11.829837833405088
2025-02-20,7.45794124279886
2025-02-21,7.45794124279886
2025-02-22,7.71511163048158
2025-02-23,10.029645119626053
2025-02-24,14.401541710232282
2025-02-25,11.058326670356932
2025-02-26,13.630030547184123
2025-02-27,11.058326670356932
2025-02-28,8.743793181212457
2025-03-01,10.801156282674212
2025-03-02,11.57266744572237
2025-03-03,10.543985894991492
2025-03-04,8.743793181212457
2025-03-05,8.743793181212457
2025-03-06,14.144371322549564
2025-03-07,11.31549705803965
2025-03-08,8.229452405847018
2025-03-09,8.229452405847018
2025-03-10,10.543985894991492
2025-03-11,8.743793181212457
2025-03-12,10.543985894991492
2025-03-13,12.858519384135967
2025-03-14,15.43022326096316
2025-03-15,19.28777907620395
2025-03-16,25.717038768271934
2025-03-17,15.687393648645878
2025-03-18,10.801156282674212
2025-03-19,12.344178608770527
2025-03-20,9.772474731943335
2025-03-21,8.486622793529738
2025-03-22,13.887200934866843
2025-03-23,14.658712097915002
2025-03-24,9.772474731943335
2025-03-25,12.858519384135967
2025-03-26,15.43022326096316
2025-03-27,14.144371322549564
2025-03-28,12.601348996453247
2025-03-29,10.029645119626053
2025-03-30,9.772474731943335
2025-03-31,21.345142177665704
2025-04-01,12.087008221087808
2025-04-02,13.887200934866843
2025-04-03,10.543985894991492
2025-04-04,9.258133956577895
2025-04-05,10.543985894991492
2025-04-06,9.000963568895177
2025-04-07,5.914918916702544
2025-04-08,11.058326670356932
2025-04-09,9.515304344260615
2025-04-10,4.886237365971668
2025-04-11,12.601348996453247
2025-04-12,8.486622793529738
2025-04-13,9.258133956577895
2025-04-14,12.087008221087808
2025-04-15,7.213778967796097
2025-04-16,11.055529926130742
2025-04-17,11.184115119972102
2025-04-18,11.994975823877123
2025-04-19,22.921920556166505
2025-04-20,17.458448190021812
2025-04-21,15.70814158837041
2025-04-22,11.055529926130742
2025-04-23,11.396667681162572
2025-04-24,11.184115119972102
2025-04-25,8.62294781441567
2025-04-26,9.433808518320696
2025-04-27,8.835500375606143
2025-04-28,10.926944732289382
2025-04-29,10.116084028384357
2025-04-30,10.116084028384357
2025-05-01,10.71439217109891
2025-05-02,8.835500375606143
2025-05-03,4.652611662239668
2025-05-04,8.964085569447503
2025-05-05,11.396667681162572
2025-05-06,11.994975823877123
2025-05-07,11.396667681162572
2025-05-08,9.433808518320696
2025-05-09,7.812087110510648
2025-05-10,11.866390630035763
2025-05-11,10.116084028384357
2025-05-12,7.342364161637456
2025-05-13,10.71439217109891
2025-05-14,9.774946273352526
2025-05-15,8.076997325237942
2025-05-16,7.651892202856997
2025-05-17,10.202522937142662
2025-05-18,10.627628059523607
2025-05-19,10.627628059523607
2025-05-20,8.92720756999983
2025-05-21,8.502102447618885
2025-05-22,11.052733181904552
2025-05-23,6.8016819580951084
2025-05-24,9.77741781476172
2025-05-25,9.352312692380774
2025-05-26,8.92720756999983
2025-05-27,7.651892202856997
2025-05-28,8.076997325237942
2025-05-29,22.95567660857099
2025-05-30,19.129730507142494
2025-05-31,9.352312692380774
2025-06-01,11.052733181904552
2025-06-02,7.651892202856997
2025-06-03,8.076997325237942
2025-06-04,8.92720756999983
2025-06-05,8.076997325237942
2025-06-06,8.076997325237942
2025-06-07,9.77741781476172
2025-06-08,7.651892202856997
2025-06-09,5.101261468571331
2025-06-10,7.651892202856997
2025-06-11,6.8016819580951084
2025-06-12,7.226787080476052
2025-06-13,8.92720756999983
2025-06-14,7.651892202856997
2025-06-15,9.77741781476172
2025-06-16,7.226787080476052
2025-06-17,11.477838304285495
2025-06-18,9.352312692380774
2025-06-19,10.202522937142662
2025-06-20,11.052733181904552
2025-06-21,7.651892202856997
2025-06-22,8.076997325237942
2025-06-23,11.052733181904552
2025-06-24,9.77741781476172
2025-06-25,13.178258793809272
2025-06-26,9.352312692380774
2025-06-27,10.627628059523607
2025-06-28,10.627628059523607
2025-06-29,8.076997325237942
2025-06-30,8.92720756999983
2025-07-01,6.8016819580951084
2025-07-02,11.90294342666644
2025-07-03,8.502102447618885
2025-07-04,8.076997325237942
2025-07-05,9.77741781476172
2025-07-06,7.226787080476052
2025-07-07,9.77741781476172
2025-07-08,16.153994650475884
2025-07-09,18.279520262380604
2025-07-10,11.90294342666644
2025-07-11,14.028469038571162
2025-07-12,13.178258793809272
2025-07-13,16.153994650475884
2025-07-14,16.57909977285683
2025-07-15,11.477838304285495
2025-07-16,15.303784405713994
2025-07-17,11.90294342666644
2025-07-18,8.92720756999983
2025-07-19,10.202522937142662
2025-07-20,13.178258793809272
2025-07-21,17.00420489523777
2025-07-22,12.328048549047384
2025-07-23,8.92720756999983
2025-07-24,42.51051223809443
2025-07-25,34.00840979047554
2025-07-26,29.332253444285154
2025-07-27,24.65609709809477
2025-07-28,18.70462538476155
2025-07-29,19.97994075190438
2025-07-30,14.87867928333305
2025-07-31,19.97994075190438
2025-08-01,19.55483562952344
2025-08-02,11.052733181904552
2025-08-03,11.90294342666644
2025-08-04,11.477838304285495
2025-08-05,11.90294342666644
2025-08-06,13.178258793809272
2025-08-07,12.75315367142833
2025-08-08,11.052733181904552
2025-08-09,12.75315367142833
2025-08-10,14.028469038571162
2025-08-11,8.92720756999983
2025-08-12,15.303784405713994
2025-08-13,16.57909977285683
2025-08-14,15.728889528094939
2025-08-15,14.028469038571162
2025-08-16,11.90294342666644
2025-08-17,9.77741781476172
2025-08-18,14.028469038571162
2025-08-19,11.477838304285495
2025-08-20,13.178258793809272
2025-08-21,16.153994650475884
2025-08-22,11.90294342666644
2025-08-23,12.328048549047384
2025-08-24,7.651892202856997
2025-08-25,14.028469038571162
2025-08-26,13.178258793809272
2025-08-27,10.202522937142662
2025-08-28,8.92720756999983
2025-08-29,11.90294342666644
2025-08-30,6.8016819580951084
2025-08-31,11.052733181904552
2025-09-01,10.202522937142662
2025-09-02,10.627628059523607
2025-09-03,13.178258793809272
2025-09-04,14.028469038571162
2025-09-05,7.651892202856997
2025-09-06,5.526366590952276
2025-09-07,7.226787080476052
2025-09-08,9.352312692380774
2025-09-09,8.502102447618885
2025-09-10,9.352312692380774
2025-09-11,13.603363916190217
2025-09-12,6.376576835714165
2025-09-13,8.502102447618885
2025-09-14,7.651892202856997
2025-09-15,8.92720756999983
2025-09-16,7.226787080476052
2025-09-17,7.651892202856997
2025-09-18,11.052733181904552
2025-09-19,9.352312692380774
2025-09-20,10.627628059523607
2025-09-21,8.92720756999983
2025-09-22,5.95147171333322
2025-09-23,11.052733181904552
2025-09-24,7.226787080476052
2025-09-25,6.376576835714165
2025-09-26,5.95147171333322
2025-09-27,6.376576835714165
2025-09-28,11.052733181904552
2025-09-29,12.75315367142833
2025-09-30,10.627628059523607
2025-10-01,12.75315367142833
2025-10-02,6.8016819580951084
2025-10-03,9.352312692380774
2025-10-04,7.226787080476052
2025-10-05,6.8016819580951084
2025-10-06,5.95147171333322
2025-10-07,8.076997325237942
2025-10-08,11.90294342666644
2025-10-09,8.076997325237942
2025-10-10,11.90294342666644
2025-10-11,9.77741781476172
2025-10-12,8.92720756999983
2025-10-13,12.75315367142833
2025-10-14,8.92720756999983
2025-10-15,11.90294342666644
2025-10-16,14.87867928333305
2025-10-17,9.352312692380774
2025-10-18,8.502102447618885
2025-10-19,6.376576835714165
2025-10-20,9.77741781476172
2025-10-21,9.77741781476172
2025-10-22,11.477838304285495
2025-10-23,11.90294342666644
2025-10-24,12.75315367142833
2025-10-25,9.77741781476172
2025-10-26,11.90294342666644
2025-10-27,10.202522937142662
2025-10-28,9.352312692380774
2025-10-29,8.502102447618885
2025-10-30,8.502102447618885
2025-10-31,8.92720756999983
2025-11-01,9.77741781476172
2025-11-02,11.477838304285495
2025-11-03,9.77741781476172
2025-11-04,7.651892202856997
2025-11-05,9.77741781476172
2025-11-06,8.502102447618885
2025-11-07,9.77741781476172
2025-11-08,7.651892202856997
2025-11-09,11.90294342666644
2025-11-10,6.376576835714165
2025-11-11,10.627628059523607
2025-11-12,10.627628059523607
2025-11-13,14.453574160952105
2025-11-14,15.303784405713994
2025-11-15,12.328048549047384
2025-11-16,9.352312692380774
2025-11-17,10.627628059523607
2025-11-18,8.92720756999983
2025-11-19,14.87867928333305
2025-11-20,10.202522937142662
2025-11-21,14.028469038571162
2025-11-22,9.77741781476172
2025-11-23,6.376576835714165
2025-11-24,9.77741781476172
2025-11-25,10.202522937142662
2025-11-26,10.202522937142662
2025-11-27,5.526366590952276
2025-11-28,5.101261468571331
2025-11-29,12.328048549047384
2025-11-30,7.651892202856997
2025-12-01,11.477838304285495
2025-12-02,12.328048549047384
2025-12-03,11.477838304285495
2025-12-04,10.627628059523607
2025-12-05,9.352312692380774
2025-12-06,9.77741781476172
2025-12-07,6.8016819580951084
2025-12-08,9.352312692380774
2025-12-09,13.178258793809272
2025-12-10,8.502102447618885
2025-12-11,9.753672160786762
2025-12-12,12.293877973815128
2025-12-13,9.036669243201462
2025-12-14,6.709015991363568
2025-12-15,11.88672688248842
2025-12-16,7.71791670415322
2025-12-17,12.293877973815128
2025-12-18,10.258122517181587
2025-12-19,11.072424699835004
2025-12-20,10.665273608508295
2025-12-21,8.629518151874754
2025-12-22,8.125067795479929
2025-12-23,8.43491962173852
2025-12-24,8.532218886806636
2025-12-25,7.213466347758393
2025-12-26,6.709015991363568
2025-12-27,10.16082325211347
2025-12-28,8.532218886806636
2025-12-29,10.258122517181587
2025-12-30,10.16082325211347
2025-12-31,8.125067795479929
2026-01-01,10.258122517181587
2026-01-02,10.567974343440177
2026-01-03,6.301864900036859
2026-01-04,7.213466347758393
2026-01-05,10.665273608508295
2026-01-06,11.88672688248842
2026-01-07,8.939369978133344
2026-01-08,9.85097142585488
2026-01-09,9.249221804391935
2026-01-10,11.675911808174163
2026-01-11,8.562335325994386
2026-01-12,9.340729446539331
2026-01-13,12.843502988991581
2026-01-14,11.481313278037929
2026-01-15,9.535327976675568
2026-01-16,15.567882410898886
2026-01-17,12.843502988991581
2026-01-18,10.313722097220511
2026-01-19,10.89751768762922
2026-01-20,12.259707398582872
2026-01-21,11.8705103383104
2026-01-22,9.729926506811804
2026-01-23,11.092116217765456
2026-01-24,10.89751768762922
2026-01-25,12.259707398582872
2026-01-26,10.508320627356747
2026-01-27,13.232700049264054
2026-01-28,10.702919157492984
2026-01-29,11.8705103383104
2026-01-30,10.119123567084277
2026-01-31,11.092116217765456
2026-02-01,10.119123567084277
2026-02-02,13.621897109536524
2026-02-03,12.065108868446636
2026-02-04,12.648904458855345
2026-02-05,14.011094169808997
2026-02-06,13.038101519127817
2026-02-07,14.205692699945233
2026-02-08,13.038101519127817
2026-02-09,14.40029123008147
2026-02-10,14.205692699945233
2026-02-11,13.038101519127817
2026-02-12,10.313722097220511
2026-02-13,14.78948829035394
2026-02-14,11.481313278037929
2026-02-15,11.286714747901692
2026-02-16,12.454305928719108
2026-02-17,14.205692699945233
2026-02-18,16.540875061580067
2026-02-19,14.594889760217706
2026-02-20,11.286714747901692
2026-02-21,15.762480941035122
2026-02-22,14.984086820490177
2026-02-23,12.648904458855345
2026-02-24,14.984086820490177
2026-02-25,10.119123567084277
2026-02-26,17.124670651988772
2026-02-27,11.675911808174163
2026-02-28,10.313722097220511
2026-03-01,9.340729446539331
2026-03-02,9.146130916403095
2026-03-03,15.957079471171358
2026-03-04,12.259707398582872
2026-03-05,11.8705103383104
2026-03-06,9.340729446539331
2026-03-07,9.535327976675568
2026-03-08,8.756933856130622
2026-03-09,9.535327976675568
2026-03-10,11.286714747901692
2026-03-11,12.843502988991581
2026-03-12,14.594889760217706
2026-03-13,15.178685350626413
2026-03-14,14.205692699945233
2026-03-15,12.648904458855345
2026-03-16,10.508320627356747
2026-03-17,11.481313278037929
2026-03-18,13.427298579400288
2026-03-19,11.675911808174163
2026-03-20,13.232700049264054
2026-03-21,10.702919157492984
2026-03-22,10.119123567084277
2026-03-23,12.065108868446636
2026-03-24,11.286714747901692
2026-03-25,9.92452503694804
2026-03-26,13.232700049264054
2026-03-27,9.729926506811804
2026-03-28,9.729926506811804
2026-03-29,11.481313278037929
2026-03-30,12.259707398582872
2026-03-31,12.065108868446636
2026-04-01,12.843502988991581
2026-04-02,11.481313278037929
2026-04-03,11.675911808174163
2026-04-04,9.340729446539331
2026-04-05,13.621897109536524
2026-04-06,8.367736795858152
2026-04-07,11.481313278037929
2026-04-08,11.8705103383104
2026-04-09,15.178685350626413
2026-04-10,11.481313278037929
2026-04-11,13.621897109536524
2026-04-12,13.232700049264054
2026-04-13,11.675911808174163
2026-04-14,19.459853013623608
2026-04-15,14.011094169808997
2026-04-16,10.313722097220511
2026-04-17,14.594889760217706
2026-04-18,13.232700049264054
2026-04-19,11.481313278037929
2026-04-20,11.092116217765456
2026-04-21,12.259707398582872
2026-04-22,10.89751768762922
2026-04-23,15.178685350626413
2026-04-24,8.756933856130622
2026-04-25,12.065108868446636
2026-04-26,15.37328388076265
2026-04-27,12.648904458855345
2026-04-28,11.092116217765456
2026-04-29,14.984086820490177
2026-04-30,15.37328388076265
2026-05-01,16.151678001307594
2026-05-02,14.984086820490177
2026-05-03,13.81649563967276
2026-05-04,17.70846624239748
2026-05-05,13.038101519127817
2026-05-06,15.567882410898886
2026-05-07,16.540875061580067
2026-05-08,12.454305928719108
2026-05-09,15.178685350626413
2026-05-10,12.648904458855345
2026-05-11,14.011094169808997
2026-05-12,13.038101519127817
2026-05-13,17.124670651988772
2026-05-14,13.427298579400288
2026-05-15,9.340729446539331
2026-05-16,12.259707398582872
2026-05-17,10.508320627356747
2026-05-18,14.205692699945233
2026-05-19,14.011094169808997
2026-05-20,12.454305928719108
2026-05-21,11.481313278037929
2026-05-22,8.367736795858152
2026-05-23,14.011094169808997
2026-05-24,9.146130916403095
2026-05-25,9.535327976675568
2026-05-26,11.675911808174163
2026-05-27,11.286714747901692
2026-05-28,12.259707398582872
2026-05-29,17.124670651988772
2026-05-30,14.205692699945233
2026-05-31,13.038101519127817
