Time,tmz
2024-09-30,37.18171900339084
2024-10-01,37.18171900339084
2024-10-02,37.18171900339084
2024-10-03,43.37867217062264
2024-10-04,37.18171900339084
2024-10-05,37.18171900339084
2024-10-06,37.18171900339084
2024-10-07,37.18171900339084
2024-10-08,37.18171900339084
2024-10-09,37.18171900339084
2024-10-10,37.18171900339084
2024-10-11,37.18171900339084
2024-10-12,30.984765836159028
2024-10-13,30.984765836159028
2024-10-14,37.18171900339084
2024-10-15,30.984765836159028
2024-10-16,167.31773551525876
2024-10-17,619.6953167231806
2024-10-18,154.92382918079514
2024-10-19,74.36343800678168
2024-10-20,61.969531672318055
2024-10-21,55.77257850508625
2024-10-22,49.57562533785445
2024-10-23,43.37867217062264
2024-10-24,37.18171900339084
2024-10-25,37.18171900339084
2024-10-26,37.18171900339084
2024-10-27,30.984765836159028
2024-10-28,37.18171900339084
2024-10-29,37.18171900339084
2024-10-30,30.984765836159028
2024-10-31,37.18171900339084
2024-11-01,37.18171900339084
2024-11-02,30.984765836159028
2024-11-03,37.18171900339084
2024-11-04,37.18171900339084
2024-11-05,37.18171900339084
2024-11-06,30.984765836159028
2024-11-07,30.984765836159028
2024-11-08,30.984765836159028
2024-11-09,30.984765836159028
2024-11-10,24.787812668927224
2024-11-11,30.984765836159028
2024-11-12,30.984765836159028
2024-11-13,37.18171900339084
2024-11-14,30.984765836159028
2024-11-15,30.984765836159028
2024-11-16,30.984765836159028
2024-11-17,24.787812668927224
2024-11-18,30.984765836159028
2024-11-19,30.984765836159028
2024-11-20,30.984765836159028
2024-11-21,30.984765836159028
2024-11-22,30.984765836159028
2024-11-23,24.787812668927224
2024-11-24,30.984765836159028
2024-11-25,30.984765836159028
2024-11-26,30.984765836159028
2024-11-27,30.984765836159028
2024-11-28,30.984765836159028
2024-11-29,30.984765836159028
2024-11-30,24.787812668927224
2024-12-01,30.984765836159028
2024-12-02,30.984765836159028
2024-12-03,30.984765836159028
2024-12-04,30.984765836159028
2024-12-05,30.984765836159028
2024-12-06,30.984765836159028
2024-12-07,30.984765836159028
2024-12-08,30.984765836159028
2024-12-09,37.18171900339084
2024-12-10,37.18171900339084
2024-12-11,30.984765836159028
2024-12-12,37.18171900339084
2024-12-13,37.18171900339084
2024-12-14,30.984765836159028
2024-12-15,30.984765836159028
2024-12-16,30.984765836159028
2024-12-17,30.984765836159028
2024-12-18,30.984765836159028
2024-12-19,37.18171900339084
2024-12-20,30.984765836159028
2024-12-21,30.984765836159028
2024-12-22,30.984765836159028
2024-12-23,30.984765836159028
2024-12-24,30.984765836159028
2024-12-25,30.984765836159028
2024-12-26,30.984765836159028
2024-12-27,37.18171900339084
2024-12-28,30.984765836159028
2024-12-29,30.984765836159028
2024-12-30,37.18171900339084
2024-12-31,30.984765836159028
2025-01-01,30.984765836159028
2025-01-02,30.984765836159028
2025-01-03,30.984765836159028
2025-01-04,37.18171900339084
2025-01-05,37.18171900339084
2025-01-06,30.984765836159028
2025-01-07,37.18171900339084
2025-01-08,37.18171900339084
2025-01-09,43.37867217062264
2025-01-10,37.18171900339084
2025-01-11,30.984765836159028
2025-01-12,30.984765836159028
2025-01-13,30.984765836159028
2025-01-14,30.984765836159028
2025-01-15,30.984765836159028
2025-01-16,37.18171900339084
2025-01-17,30.984765836159028
2025-01-18,30.984765836159028
2025-01-19,24.787812668927224
2025-01-20,30.984765836159028
2025-01-21,37.18171900339084
2025-01-22,30.984765836159028
2025-01-23,30.984765836159028
2025-01-24,30.984765836159028
2025-01-25,30.984765836159028
2025-01-26,30.984765836159028
2025-01-27,30.984765836159028
2025-01-28,30.984765836159028
2025-01-29,30.984765836159028
2025-01-30,37.18171900339084
2025-01-31,30.984765836159028
2025-02-01,30.984765836159028
2025-02-02,30.984765836159028
2025-02-03,37.18171900339084
2025-02-04,30.984765836159028
2025-02-05,30.984765836159028
2025-02-06,43.37867217062264
2025-02-07,37.18171900339084
2025-02-08,30.984765836159028
2025-02-09,30.984765836159028
2025-02-10,37.18171900339084
2025-02-11,37.18171900339084
2025-02-12,30.984765836159028
2025-02-13,37.18171900339084
2025-02-14,37.18171900339084
2025-02-15,30.984765836159028
2025-02-16,30.984765836159028
2025-02-17,30.984765836159028
2025-02-18,37.18171900339084
2025-02-19,37.18171900339084
2025-02-20,30.984765836159028
2025-02-21,30.984765836159028
2025-02-22,30.984765836159028
2025-02-23,30.984765836159028
2025-02-24,30.984765836159028
2025-02-25,37.18171900339084
2025-02-26,49.57562533785445
2025-02-27,55.77257850508625
2025-02-28,43.37867217062264
2025-03-01,37.18171900339084
2025-03-02,30.984765836159028
2025-03-03,30.984765836159028
2025-03-04,37.18171900339084
2025-03-05,30.984765836159028
2025-03-06,30.984765836159028
2025-03-07,30.984765836159028
2025-03-08,30.984765836159028
2025-03-09,24.787812668927224
2025-03-10,37.18171900339084
2025-03-11,43.37867217062264
2025-03-12,37.18171900339084
2025-03-13,30.984765836159028
2025-03-14,30.984765836159028
2025-03-15,30.984765836159028
2025-03-16,30.984765836159028
2025-03-17,30.984765836159028
2025-03-18,30.984765836159028
2025-03-19,30.984765836159028
2025-03-20,30.984765836159028
2025-03-21,30.984765836159028
2025-03-22,37.18171900339084
2025-03-23,30.984765836159028
2025-03-24,30.984765836159028
2025-03-25,30.984765836159028
2025-03-26,30.984765836159028
2025-03-27,30.984765836159028
2025-03-28,30.984765836159028
2025-03-29,30.984765836159028
2025-03-30,30.984765836159028
2025-03-31,30.984765836159028
2025-04-01,30.984765836159028
2025-04-02,37.18171900339084
2025-04-03,30.984765836159028
2025-04-04,30.984765836159028
2025-04-05,24.787812668927224
2025-04-06,24.787812668927224
2025-04-07,30.984765836159028
2025-04-08,30.984765836159028
2025-04-09,30.984765836159028
2025-04-10,30.984765836159028
2025-04-11,30.984765836159028
2025-04-12,24.787812668927224
2025-04-13,24.787812668927224
2025-04-14,30.984765836159028
2025-04-15,30.984765836159028
2025-04-16,30.984765836159028
2025-04-17,30.984765836159028
2025-04-18,30.450545735535595
2025-04-19,30.450545735535595
2025-04-20,29.916325634912162
2025-04-21,31.51898593678246
2025-04-22,31.51898593678246
2025-04-23,31.51898593678246
2025-04-24,30.984765836159028
2025-04-25,31.51898593678246
2025-04-26,29.916325634912162
2025-04-27,26.28362895067283
2025-04-28,29.916325634912162
2025-04-29,30.450545735535595
2025-04-30,25.7494088500494
2025-05-01,30.450545735535595
2025-05-02,30.450545735535595
2025-05-03,26.28362895067283
2025-05-04,25.21518874942597
2025-05-05,25.7494088500494
2025-05-06,26.28362895067283
2025-05-07,29.916325634912162
2025-05-08,29.916325634912162
2025-05-09,26.28362895067283
2025-05-10,25.21518874942597
2025-05-11,24.680968648802537
2025-05-12,31.51898593678246
2025-05-13,36.220122822268664
2025-05-14,51.4988177000988
2025-05-15,45.94292865361511
2025-05-16,37.395407043640205
2025-05-17,30.984765836159028
2025-05-18,30.984765836159028
2025-05-19,32.05320603740589
2025-05-20,37.395407043640205
2025-05-21,34.190086439899616
2025-05-22,33.12164623865275
2025-05-23,32.05320603740589
2025-05-24,25.642564829924712
2025-05-25,26.711005031171574
2025-05-26,30.984765836159028
2025-05-27,34.190086439899616
2025-05-28,35.25852664114648
2025-05-29,35.25852664114648
2025-05-30,33.12164623865275
2025-05-31,27.77944523241844
2025-06-01,28.8478854336653
2025-06-02,32.05320603740589
2025-06-03,35.25852664114648
2025-06-04,35.25852664114648
2025-06-05,35.25852664114648
2025-06-06,34.190086439899616
2025-06-07,27.77944523241844
2025-06-08,27.77944523241844
2025-06-09,33.12164623865275
2025-06-10,32.05320603740589
2025-06-11,33.12164623865275
2025-06-12,32.05320603740589
2025-06-13,32.05320603740589
2025-06-14,27.77944523241844
2025-06-15,27.77944523241844
2025-06-16,30.984765836159028
2025-06-17,39.53228744613393
2025-06-18,44.87448845236825
2025-06-19,36.32696684239334
2025-06-20,33.12164623865275
2025-06-21,27.77944523241844
2025-06-22,28.8478854336653
2025-06-23,30.984765836159028
2025-06-24,32.05320603740589
2025-06-25,32.05320603740589
2025-06-26,33.12164623865275
2025-06-27,33.12164623865275
2025-06-28,28.8478854336653
2025-06-29,26.711005031171574
2025-06-30,32.05320603740589
2025-07-01,39.53228744613393
2025-07-02,48.079809056108836
2025-07-03,35.25852664114648
2025-07-04,33.12164623865275
2025-07-05,33.12164623865275
2025-07-06,28.8478854336653
2025-07-07,34.190086439899616
2025-07-08,29.916325634912162
2025-07-09,29.916325634912162
2025-07-10,29.916325634912162
2025-07-11,28.8478854336653
2025-07-12,23.505684427430985
2025-07-13,25.642564829924712
2025-07-14,29.916325634912162
2025-07-15,30.984765836159028
2025-07-16,32.05320603740589
2025-07-17,30.984765836159028
2025-07-18,32.05320603740589
2025-07-19,27.77944523241844
2025-07-20,29.916325634912162
2025-07-21,52.35356986109629
2025-07-22,58.76421106857747
2025-07-23,37.395407043640205
2025-07-24,64.10641207481179
2025-07-25,43.80604825112138
2025-07-26,32.05320603740589
2025-07-27,36.32696684239334
2025-07-28,38.46384724488707
2025-07-29,35.25852664114648
2025-07-30,32.05320603740589
2025-07-31,33.12164623865275
2025-08-01,32.05320603740589
2025-08-02,25.642564829924712
2025-08-03,27.77944523241844
2025-08-04,30.984765836159028
2025-08-05,32.05320603740589
2025-08-06,30.984765836159028
2025-08-07,37.395407043640205
2025-08-08,30.984765836159028
2025-08-09,26.711005031171574
2025-08-10,25.642564829924712
2025-08-11,29.916325634912162
2025-08-12,33.12164623865275
2025-08-13,30.984765836159028
2025-08-14,29.916325634912162
2025-08-15,29.916325634912162
2025-08-16,24.57412462867785
2025-08-17,24.57412462867785
2025-08-18,28.8478854336653
2025-08-19,30.984765836159028
2025-08-20,27.77944523241844
2025-08-21,32.05320603740589
2025-08-22,33.12164623865275
2025-08-23,28.8478854336653
2025-08-24,28.8478854336653
2025-08-25,33.12164623865275
2025-08-26,38.46384724488707
2025-08-27,34.190086439899616
2025-08-28,28.8478854336653
2025-08-29,26.711005031171574
2025-08-30,24.57412462867785
2025-08-31,25.642564829924712
2025-09-01,26.711005031171574
2025-09-02,28.8478854336653
2025-09-03,27.77944523241844
2025-09-04,27.77944523241844
2025-09-05,26.711005031171574
2025-09-06,23.505684427430985
2025-09-07,22.437244226184124
2025-09-08,27.77944523241844
2025-09-09,27.77944523241844
2025-09-10,68.38017287979923
2025-09-11,77.996134691021
2025-09-12,65.17485227605864
2025-09-13,44.87448845236825
2025-09-14,38.46384724488707
2025-09-15,36.32696684239334
2025-09-16,36.32696684239334
2025-09-17,34.190086439899616
2025-09-18,37.395407043640205
2025-09-19,35.25852664114648
2025-09-20,28.8478854336653
2025-09-21,26.711005031171574
2025-09-22,30.984765836159028
2025-09-23,32.05320603740589
2025-09-24,29.916325634912162
2025-09-25,27.77944523241844
2025-09-26,28.8478854336653
2025-09-27,28.8478854336653
2025-09-28,27.77944523241844
2025-09-29,29.916325634912162
2025-09-30,32.05320603740589
2025-10-01,30.984765836159028
2025-10-02,30.984765836159028
2025-10-03,42.737608049874524
2025-10-04,34.190086439899616
2025-10-05,33.12164623865275
2025-10-06,33.12164623865275
2025-10-07,30.984765836159028
2025-10-08,32.05320603740589
2025-10-09,28.8478854336653
2025-10-10,33.12164623865275
2025-10-11,52.35356986109629
2025-10-12,37.395407043640205
2025-10-13,36.32696684239334
2025-10-14,39.53228744613393
2025-10-15,33.12164623865275
2025-10-16,34.190086439899616
2025-10-17,30.984765836159028
2025-10-18,27.77944523241844
2025-10-19,29.916325634912162
2025-10-20,28.8478854336653
2025-10-21,32.05320603740589
2025-10-22,29.916325634912162
2025-10-23,30.984765836159028
2025-10-24,28.8478854336653
2025-10-25,26.711005031171574
2025-10-26,26.711005031171574
2025-10-27,28.8478854336653
2025-10-28,26.711005031171574
2025-10-29,28.8478854336653
2025-10-30,27.77944523241844
2025-10-31,27.77944523241844
2025-11-01,25.642564829924712
2025-11-02,26.711005031171574
2025-11-03,27.77944523241844
2025-11-04,27.77944523241844
2025-11-05,26.711005031171574
2025-11-06,38.46384724488707
2025-11-07,30.984765836159028
2025-11-08,27.77944523241844
2025-11-09,24.57412462867785
2025-11-10,25.642564829924712
2025-11-11,30.984765836159028
2025-11-12,27.77944523241844
2025-11-13,28.8478854336653
2025-11-14,27.77944523241844
2025-11-15,25.642564829924712
2025-11-16,24.57412462867785
2025-11-17,28.8478854336653
2025-11-18,27.77944523241844
2025-11-19,26.711005031171574
2025-11-20,26.711005031171574
2025-11-21,26.711005031171574
2025-11-22,25.642564829924712
2025-11-23,23.505684427430985
2025-11-24,27.77944523241844
2025-11-25,28.8478854336653
2025-11-26,25.642564829924712
2025-11-27,23.505684427430985
2025-11-28,25.642564829924712
2025-11-29,23.505684427430985
2025-11-30,23.505684427430985
2025-12-01,24.57412462867785
2025-12-02,25.642564829924712
2025-12-03,24.57412462867785
2025-12-04,25.642564829924712
2025-12-05,24.57412462867785
2025-12-06,22.437244226184124
2025-12-07,23.505684427430985
2025-12-08,23.505684427430985
2025-12-09,24.57412462867785
2025-12-10,27.77944523241844
2025-12-11,34.02749771362292
2025-12-12,30.009233478498846
2025-12-13,27.686537388831752
2025-12-14,23.66827315370768
2025-12-15,106.72788532020294
2025-12-16,49.03211445287234
2025-12-17,40.36845803841408
2025-12-18,47.87076640803879
2025-12-19,37.51154184812356
2025-12-20,31.170581523332395
2025-12-21,28.847885433665297
2025-12-22,30.009233478498846
2025-12-23,34.02749771362292
2025-12-24,30.009233478498846
2025-12-25,26.525189343998207
2025-12-26,30.009233478498846
2025-12-27,25.990969243374778
2025-12-28,25.363841299164662
2025-12-29,28.847885433665297
2025-12-30,32.866149668789376
2025-12-31,28.847885433665297
2026-01-01,27.686537388831752
2026-01-02,31.170581523332395
2026-01-03,25.363841299164662
2026-01-04,23.66827315370768
2026-01-05,25.363841299164662
2026-01-06,25.990969243374778
2026-01-07,28.847885433665297
2026-01-08,27.686537388831752
2026-01-09,28.847885433665297
2026-01-10,33.86490898734622
2026-01-11,31.35639721050576
2026-01-12,30.10214132208553
2026-01-13,28.847885433665297
2026-01-14,31.35639721050576
2026-01-15,26.33937365682484
2026-01-16,30.10214132208553
2026-01-17,26.33937365682484
2026-01-18,25.085117768404608
2026-01-19,26.33937365682484
2026-01-20,26.33937365682484
2026-01-21,30.10214132208553
2026-01-22,27.59362954524507
2026-01-23,26.33937365682484
2026-01-24,22.576605991564147
2026-01-25,22.576605991564147
2026-01-26,23.830861879984376
2026-01-27,25.085117768404608
2026-01-28,26.33937365682484
2026-01-29,26.33937365682484
2026-01-30,43.89895609470806
2026-01-31,35.11916487576645
2026-02-01,28.847885433665297
2026-02-02,30.10214132208553
2026-02-03,46.407467871548526
2026-02-04,57.695770867330594
2026-02-05,48.91597964838898
2026-02-06,48.91597964838898
2026-02-07,45.153211983128294
2026-02-08,38.88193254102714
2026-02-09,45.153211983128294
2026-02-10,46.407467871548526
2026-02-11,76.50960919363405
2026-02-12,52.67874731364968
2026-02-13,43.89895609470806
2026-02-14,52.67874731364968
2026-02-15,35.11916487576645
2026-02-16,41.390444317867605
2026-02-17,40.13618842944737
2026-02-18,37.62767665260691
2026-02-19,36.37342076418668
2026-02-20,37.62767665260691
2026-02-21,28.847885433665297
2026-02-22,26.33937365682484
2026-02-23,30.10214132208553
2026-02-24,33.86490898734622
2026-02-25,33.86490898734622
2026-02-26,30.10214132208553
2026-02-27,30.10214132208553
2026-02-28,28.847885433665297
2026-03-01,27.59362954524507
2026-03-02,30.10214132208553
2026-03-03,30.10214132208553
2026-03-04,27.59362954524507
2026-03-05,33.86490898734622
2026-03-06,31.35639721050576
2026-03-07,27.59362954524507
2026-03-08,28.847885433665297
2026-03-09,32.610653098925994
2026-03-10,30.10214132208553
2026-03-11,28.847885433665297
2026-03-12,28.847885433665297
2026-03-13,26.33937365682484
2026-03-14,26.33937365682484
2026-03-15,26.33937365682484
2026-03-16,32.610653098925994
2026-03-17,30.10214132208553
2026-03-18,28.847885433665297
2026-03-19,117.90005351150165
2026-03-20,116.64579762308142
2026-03-21,51.42449142522945
2026-03-22,35.11916487576645
2026-03-23,36.37342076418668
2026-03-24,33.86490898734622
2026-03-25,35.11916487576645
2026-03-26,28.847885433665297
2026-03-27,42.64470020628784
2026-03-28,32.610653098925994
2026-03-29,30.10214132208553
2026-03-30,30.10214132208553
2026-03-31,47.66172375996875
2026-04-01,125.42558884202305
2026-04-02,57.695770867330594
2026-04-03,36.37342076418668
2026-04-04,28.847885433665297
2026-04-05,25.085117768404608
2026-04-06,30.10214132208553
2026-04-07,52.67874731364968
2026-04-08,32.610653098925994
2026-04-09,30.10214132208553
2026-04-10,26.33937365682484
2026-04-11,23.830861879984376
2026-04-12,23.830861879984376
2026-04-13,26.33937365682484
2026-04-14,31.35639721050576
2026-04-15,33.86490898734622
2026-04-16,30.10214132208553
2026-04-17,33.86490898734622
2026-04-18,27.59362954524507
2026-04-19,26.33937365682484
2026-04-20,28.847885433665297
2026-04-21,30.10214132208553
2026-04-22,28.847885433665297
2026-04-23,32.610653098925994
2026-04-24,31.35639721050576
2026-04-25,27.59362954524507
2026-04-26,32.610653098925994
2026-04-27,26.33937365682484
2026-04-28,28.847885433665297
2026-04-29,25.085117768404608
2026-04-30,28.847885433665297
2026-05-01,26.33937365682484
2026-05-02,22.576605991564147
2026-05-03,22.576605991564147
2026-05-04,27.59362954524507
2026-05-05,26.33937365682484
2026-05-06,25.085117768404608
2026-05-07,26.33937365682484
2026-05-08,25.085117768404608
2026-05-09,22.576605991564147
2026-05-10,22.576605991564147
2026-05-11,25.085117768404608
2026-05-12,27.59362954524507
2026-05-13,26.33937365682484
2026-05-14,26.33937365682484
2026-05-15,25.085117768404608
2026-05-16,23.830861879984376
2026-05-17,21.32235010314392
2026-05-18,23.830861879984376
2026-05-19,26.33937365682484
2026-05-20,26.33937365682484
2026-05-21,33.86490898734622
2026-05-22,41.390444317867605
2026-05-23,28.847885433665297
2026-05-24,23.830861879984376
2026-05-25,22.576605991564147
2026-05-26,25.085117768404608
2026-05-27,25.085117768404608
2026-05-28,27.59362954524507
2026-05-29,27.59362954524507
2026-05-30,22.576605991564147
2026-05-31,26.33937365682484
