Time,fedex
2024-09-29,21.77120205920206
2024-09-30,51.91594337194337
2024-10-01,53.590651222651225
2024-10-02,54.42800514800515
2024-10-03,52.7532972972973
2024-10-04,50.241235521235524
2024-10-05,32.65680308880309
2024-10-06,20.933848133848134
2024-10-07,52.7532972972973
2024-10-08,54.42800514800515
2024-10-09,53.590651222651225
2024-10-10,51.07858944658945
2024-10-11,51.91594337194337
2024-10-12,36.00621879021879
2024-10-13,22.608555984555984
2024-10-14,54.42800514800515
2024-10-15,57.77742084942085
2024-10-16,56.940066924066926
2024-10-17,54.42800514800515
2024-10-18,53.590651222651225
2024-10-19,30.98209523809524
2024-10-20,22.608555984555984
2024-10-21,55.26535907335908
2024-10-22,53.590651222651225
2024-10-23,55.26535907335908
2024-10-24,51.91594337194337
2024-10-25,50.241235521235524
2024-10-26,30.98209523809524
2024-10-27,21.77120205920206
2024-10-28,52.7532972972973
2024-10-29,53.590651222651225
2024-10-30,54.42800514800515
2024-10-31,51.91594337194337
2024-11-01,50.241235521235524
2024-11-02,30.98209523809524
2024-11-03,20.933848133848134
2024-11-04,48.56652767052767
2024-11-05,46.89181981981982
2024-11-06,37.68092664092664
2024-11-07,51.91594337194337
2024-11-08,48.56652767052767
2024-11-09,32.65680308880309
2024-11-10,22.608555984555984
2024-11-11,56.102712998713
2024-11-12,53.590651222651225
2024-11-13,53.590651222651225
2024-11-14,52.7532972972973
2024-11-15,51.91594337194337
2024-11-16,33.49415701415702
2024-11-17,22.608555984555984
2024-11-18,52.7532972972973
2024-11-19,56.102712998713
2024-11-20,55.26535907335908
2024-11-21,54.42800514800515
2024-11-22,53.590651222651225
2024-11-23,36.00621879021879
2024-11-24,24.283263835263835
2024-11-25,54.42800514800515
2024-11-26,59.4521287001287
2024-11-27,61.12683655083655
2024-11-28,21.77120205920206
2024-11-29,43.54240411840412
2024-11-30,38.518280566280566
2024-12-01,32.65680308880309
2024-12-02,58.61477477477478
2024-12-03,67.82566795366796
2024-12-04,66.98831402831404
2024-12-05,67.82566795366796
2024-12-06,72.84979150579152
2024-12-07,54.42800514800515
2024-12-08,40.19298841698842
2024-12-09,67.82566795366796
2024-12-10,77.03656113256113
2024-12-11,73.68714543114544
2024-12-12,73.68714543114544
2024-12-13,69.5003758043758
2024-12-14,56.102712998713
2024-12-15,40.19298841698842
2024-12-16,71.17508365508365
2024-12-17,79.54862290862292
2024-12-18,82.89803861003861
2024-12-19,83.73539253539253
2024-12-20,83.73539253539253
2024-12-21,59.4521287001287
2024-12-22,41.86769626769627
2024-12-23,72.84979150579152
2024-12-24,59.4521287001287
2024-12-25,20.09649420849421
2024-12-26,53.590651222651225
2024-12-27,57.77742084942085
2024-12-28,40.19298841698842
2024-12-29,28.470033462033463
2024-12-30,62.801544401544405
2024-12-31,55.26535907335908
2025-01-01,22.608555984555984
2025-01-02,56.940066924066926
2025-01-03,60.28948262548263
2025-01-04,41.86769626769627
2025-01-05,27.63267953667954
2025-01-06,56.940066924066926
2025-01-07,63.63889832689833
2025-01-08,60.28948262548263
2025-01-09,60.28948262548263
2025-01-10,58.61477477477478
2025-01-11,41.86769626769627
2025-01-12,30.144741312741314
2025-01-13,60.28948262548263
2025-01-14,63.63889832689833
2025-01-15,61.96419047619048
2025-01-16,57.77742084942085
2025-01-17,55.26535907335908
2025-01-18,36.84357271557272
2025-01-19,25.957971685971685
2025-01-20,56.940066924066926
2025-01-21,56.102712998713
2025-01-22,55.26535907335908
2025-01-23,58.61477477477478
2025-01-24,55.26535907335908
2025-01-25,37.68092664092664
2025-01-26,23.44590990990991
2025-01-27,52.7532972972973
2025-01-28,56.102712998713
2025-01-29,56.102712998713
2025-01-30,51.07858944658945
2025-01-31,50.241235521235524
2025-02-01,31.819449163449164
2025-02-02,23.44590990990991
2025-02-03,48.56652767052767
2025-02-04,52.7532972972973
2025-02-05,53.590651222651225
2025-02-06,53.590651222651225
2025-02-07,51.07858944658945
2025-02-08,35.168864864864865
2025-02-09,21.77120205920206
2025-02-10,46.0544658944659
2025-02-11,58.61477477477478
2025-02-12,56.102712998713
2025-02-13,56.102712998713
2025-02-14,54.42800514800515
2025-02-15,33.49415701415702
2025-02-16,23.44590990990991
2025-02-17,51.07858944658945
2025-02-18,56.102712998713
2025-02-19,56.102712998713
2025-02-20,59.4521287001287
2025-02-21,60.28948262548263
2025-02-22,37.68092664092664
2025-02-23,25.120617760617762
2025-02-24,55.26535907335908
2025-02-25,58.61477477477478
2025-02-26,56.102712998713
2025-02-27,55.26535907335908
2025-02-28,55.26535907335908
2025-03-01,39.35563449163449
2025-03-02,27.63267953667954
2025-03-03,54.42800514800515
2025-03-04,56.102712998713
2025-03-05,52.7532972972973
2025-03-06,57.77742084942085
2025-03-07,54.42800514800515
2025-03-08,36.84357271557272
2025-03-09,24.283263835263835
2025-03-10,54.42800514800515
2025-03-11,56.102712998713
2025-03-12,57.77742084942085
2025-03-13,55.26535907335908
2025-03-14,51.91594337194337
2025-03-15,34.33151093951094
2025-03-16,25.120617760617762
2025-03-17,53.590651222651225
2025-03-18,56.940066924066926
2025-03-19,58.61477477477478
2025-03-20,57.77742084942085
2025-03-21,52.7532972972973
2025-03-22,34.33151093951094
2025-03-23,24.283263835263835
2025-03-24,53.590651222651225
2025-03-25,56.102712998713
2025-03-26,56.102712998713
2025-03-27,55.26535907335908
2025-03-28,51.91594337194337
2025-03-29,36.84357271557272
2025-03-30,22.608555984555984
2025-03-31,55.26535907335908
2025-04-01,55.26535907335908
2025-04-02,52.7532972972973
2025-04-03,55.26535907335908
2025-04-04,56.940066924066926
2025-04-05,34.33151093951094
2025-04-06,25.120617760617762
2025-04-07,55.26535907335908
2025-04-08,57.77742084942085
2025-04-09,56.940066924066926
2025-04-10,55.26535907335908
2025-04-11,54.42800514800515
2025-04-12,36.00621879021879
2025-04-13,24.283263835263835
2025-04-14,55.26535907335908
2025-04-15,58.07474217074217
2025-04-16,56.86725353925354
2025-04-17,54.42800514800515
2025-04-18,49.96818532818533
2025-04-19,30.87287516087516
2025-04-20,19.489716001716005
2025-04-21,56.05417074217075
2025-04-22,57.68033633633634
2025-04-23,53.614922350922356
2025-04-24,51.98875675675676
2025-04-25,50.362591162591166
2025-04-26,32.49904075504075
2025-04-27,23.160724152724153
2025-04-28,55.241087945087955
2025-04-29,56.05417074217075
2025-04-30,51.98875675675676
2025-05-01,53.614922350922356
2025-05-02,51.17567395967396
2025-05-03,31.68595795795796
2025-05-04,23.97380694980695
2025-05-05,51.17567395967396
2025-05-06,52.80183955383956
2025-05-07,55.635493779493785
2025-05-08,55.241087945087955
2025-05-09,52.80183955383956
2025-05-10,34.93828914628915
2025-05-11,22.742047190047188
2025-05-12,54.42800514800515
2025-05-13,56.05417074217075
2025-05-14,55.635493779493785
2025-05-15,54.42800514800515
2025-05-16,49.69513513513514
2025-05-17,31.552466752466756
2025-05-18,22.875538395538396
2025-05-19,56.00562848562849
2025-05-20,60.7384984984985
2025-05-21,59.94968682968683
2025-05-22,58.372063492063496
2025-05-23,52.85038181038181
2025-05-24,32.341278421278425
2025-05-25,22.875538395538396
2025-05-26,26.030785070785072
2025-05-27,58.372063492063496
2025-05-28,63.10493350493351
2025-05-29,63.89374517374518
2025-05-30,56.79444015444016
2025-05-31,37.8629601029601
2025-06-01,24.453161733161735
2025-06-02,58.372063492063496
2025-06-03,61.52731016731017
2025-06-04,60.7384984984985
2025-06-05,59.94968682968683
2025-06-06,58.372063492063496
2025-06-07,35.4965250965251
2025-06-08,23.664350064350067
2025-06-09,57.58325182325183
2025-06-10,60.7384984984985
2025-06-11,57.58325182325183
2025-06-12,59.160875160875165
2025-06-13,54.42800514800515
2025-06-14,33.13009009009009
2025-06-15,22.086726726726727
2025-06-16,59.160875160875165
2025-06-17,59.160875160875165
2025-06-18,59.94968682968683
2025-06-19,52.85038181038181
2025-06-20,54.42800514800515
2025-06-21,33.91890175890176
2025-06-22,29.186031746031748
2025-06-23,59.94968682968683
2025-06-24,59.160875160875165
2025-06-25,58.372063492063496
2025-06-26,59.160875160875165
2025-06-27,58.372063492063496
2025-06-28,33.91890175890176
2025-06-29,24.453161733161735
2025-06-30,56.00562848562849
2025-07-01,59.94968682968683
2025-07-02,61.52731016731017
2025-07-03,57.58325182325183
2025-07-04,26.030785070785072
2025-07-05,33.91890175890176
2025-07-06,26.030785070785072
2025-07-07,59.160875160875165
2025-07-08,62.31612183612184
2025-07-09,62.31612183612184
2025-07-10,62.31612183612184
2025-07-11,56.79444015444016
2025-07-12,38.65177177177178
2025-07-13,27.608408408408412
2025-07-14,63.89374517374518
2025-07-15,66.26018018018019
2025-07-16,63.89374517374518
2025-07-17,66.26018018018019
2025-07-18,61.52731016731017
2025-07-19,38.65177177177178
2025-07-20,30.763655083655085
2025-07-21,63.89374517374518
2025-07-22,63.10493350493351
2025-07-23,66.26018018018019
2025-07-24,59.160875160875165
2025-07-25,56.00562848562849
2025-07-26,37.074148434148434
2025-07-27,29.186031746031748
2025-07-28,60.7384984984985
2025-07-29,60.7384984984985
2025-07-30,63.10493350493351
2025-07-31,63.10493350493351
2025-08-01,59.160875160875165
2025-08-02,40.229395109395114
2025-08-03,36.285336765336766
2025-08-04,63.10493350493351
2025-08-05,65.47136851136851
2025-08-06,65.47136851136851
2025-08-07,72.57067353067353
2025-08-08,71.78186186186187
2025-08-09,58.372063492063496
2025-08-10,78.88116688116689
2025-08-11,75.7259202059202
2025-08-12,65.47136851136851
2025-08-13,65.47136851136851
2025-08-14,65.47136851136851
2025-08-15,61.52731016731017
2025-08-16,45.75107679107679
2025-08-17,50.48394680394681
2025-08-18,68.6266151866152
2025-08-19,65.47136851136851
2025-08-20,61.52731016731017
2025-08-21,67.83780351780352
2025-08-22,64.68255684255685
2025-08-23,52.061570141570144
2025-08-24,62.31612183612184
2025-08-25,69.41542685542686
2025-08-26,61.52731016731017
2025-08-27,64.68255684255685
2025-08-28,56.79444015444016
2025-08-29,54.42800514800515
2025-08-30,34.70771342771343
2025-08-31,23.664350064350067
2025-09-01,26.81959673959674
2025-09-02,60.7384984984985
2025-09-03,66.26018018018019
2025-09-04,63.10493350493351
2025-09-05,59.160875160875165
2025-09-06,35.4965250965251
2025-09-07,26.030785070785072
2025-09-08,57.58325182325183
2025-09-09,60.7384984984985
2025-09-10,55.216816816816824
2025-09-11,56.79444015444016
2025-09-12,54.42800514800515
2025-09-13,35.4965250965251
2025-09-14,22.086726726726727
2025-09-15,55.216816816816824
2025-09-16,54.42800514800515
2025-09-17,56.79444015444016
2025-09-18,56.00562848562849
2025-09-19,56.00562848562849
2025-09-20,36.285336765336766
2025-09-21,26.81959673959674
2025-09-22,54.42800514800515
2025-09-23,57.58325182325183
2025-09-24,56.79444015444016
2025-09-25,56.79444015444016
2025-09-26,55.216816816816824
2025-09-27,33.91890175890176
2025-09-28,22.875538395538396
2025-09-29,55.216816816816824
2025-09-30,59.160875160875165
2025-10-01,55.216816816816824
2025-10-02,54.42800514800515
2025-10-03,52.061570141570144
2025-10-04,33.91890175890176
2025-10-05,24.453161733161735
2025-10-06,55.216816816816824
2025-10-07,52.85038181038181
2025-10-08,55.216816816816824
2025-10-09,56.79444015444016
2025-10-10,56.00562848562849
2025-10-11,33.13009009009009
2025-10-12,25.241973401973404
2025-10-13,57.58325182325183
2025-10-14,59.160875160875165
2025-10-15,57.58325182325183
2025-10-16,59.160875160875165
2025-10-17,56.00562848562849
2025-10-18,33.91890175890176
2025-10-19,23.664350064350067
2025-10-20,55.216816816816824
2025-10-21,58.372063492063496
2025-10-22,57.58325182325183
2025-10-23,57.58325182325183
2025-10-24,56.79444015444016
2025-10-25,33.91890175890176
2025-10-26,23.664350064350067
2025-10-27,53.63919347919348
2025-10-28,56.79444015444016
2025-10-29,57.58325182325183
2025-10-30,53.63919347919348
2025-10-31,52.061570141570144
2025-11-01,33.13009009009009
2025-11-02,23.664350064350067
2025-11-03,52.061570141570144
2025-11-04,53.63919347919348
2025-11-05,57.58325182325183
2025-11-06,59.160875160875165
2025-11-07,54.42800514800515
2025-11-08,37.074148434148434
2025-11-09,23.664350064350067
2025-11-10,52.85038181038181
2025-11-11,58.372063492063496
2025-11-12,57.58325182325183
2025-11-13,56.79444015444016
2025-11-14,52.061570141570144
2025-11-15,35.4965250965251
2025-11-16,25.241973401973404
2025-11-17,53.63919347919348
2025-11-18,56.79444015444016
2025-11-19,58.372063492063496
2025-11-20,58.372063492063496
2025-11-21,56.79444015444016
2025-11-22,34.70771342771343
2025-11-23,26.030785070785072
2025-11-24,55.216816816816824
2025-11-25,57.58325182325183
2025-11-26,60.7384984984985
2025-11-27,24.453161733161735
2025-11-28,44.96226512226512
2025-11-29,41.80701844701845
2025-11-30,32.341278421278425
2025-12-01,59.94968682968683
2025-12-02,67.83780351780352
2025-12-03,70.9930501930502
2025-12-04,74.14829686829687
2025-12-05,69.41542685542686
2025-12-06,56.00562848562849
2025-12-07,41.01820677820678
2025-12-08,67.04899184899185
2025-12-09,71.78186186186187
2025-12-10,74.14829686829687
2025-12-11,70.68925110438624
2025-12-12,67.59796213201619
2025-12-13,54.45998399944346
2025-12-14,36.30665599962897
2025-12-15,64.1122673252403
2025-12-16,71.84048975616544
2025-12-17,74.15895648544297
2025-12-18,73.38613424235047
2025-12-19,73.38613424235047
2025-12-20,56.00562848562849
2025-12-21,40.94358945818406
2025-12-22,72.61331199925795
2025-12-23,75.704600971628
2025-12-24,64.1122673252403
2025-12-25,24.714322353241272
2025-12-26,48.67181188910919
2025-12-27,40.54918362377822
2025-12-28,32.064128375479726
2025-12-29,57.55127297181352
2025-12-30,60.64256194418357
2025-12-31,56.00562848562849
2026-01-01,25.10872818764711
2026-01-02,50.990278618386725
2026-01-03,44.03487843055411
2026-01-04,30.896900297981382
2026-01-05,57.55127297181352
2026-01-06,57.55127297181352
2026-01-07,56.778450728721005
2026-01-08,53.687161756350946
2026-01-09,52.91433951325843
2026-01-10,37.841640868667895
2026-01-11,25.73231579069417
2026-01-12,52.2214643987617
2026-01-13,53.73513003350841
2026-01-14,50.70779876401498
2026-01-15,49.950965946641624
2026-01-16,50.70779876401498
2026-01-17,36.32797523392118
2026-01-18,24.975482973320812
2026-01-19,52.978297216135054
2026-01-20,53.73513003350841
2026-01-21,52.2214643987617
2026-01-22,50.70779876401498
2026-01-23,49.194133129268266
2026-01-24,34.05747678180111
2026-01-25,19.677653251707305
2026-01-26,45.40996904240148
2026-01-27,56.76246130300185
2026-01-28,62.81712384198871
2026-01-29,69.62861919834893
2026-01-30,68.87178638097558
2026-01-31,47.68046749452155
2026-02-01,32.54381114705439
2026-02-02,60.54662538986864
2026-02-03,62.81712384198871
2026-02-04,63.57395665936207
2026-02-05,56.76246130300185
2026-02-06,55.24879566825513
2026-02-07,37.841640868667895
2026-02-08,24.218650155947454
2026-02-09,46.92363467714819
2026-02-10,55.24879566825513
2026-02-11,57.51929412037521
2026-02-12,54.49196285088177
2026-02-13,52.978297216135054
2026-02-14,34.814309599174464
2026-02-15,23.461817338574097
2026-02-16,48.43730031189491
2026-02-17,48.43730031189491
2026-02-18,52.2214643987617
2026-02-19,48.43730031189491
2026-02-20,46.92363467714819
2026-02-21,32.54381114705439
2026-02-22,21.94815170382738
2026-02-23,46.92363467714819
2026-02-24,54.49196285088177
2026-02-25,53.73513003350841
2026-02-26,55.24879566825513
2026-02-27,52.2214643987617
2026-02-28,39.35530650341461
2026-03-01,27.245981425440885
2026-03-02,52.978297216135054
2026-03-03,58.276126937748565
2026-03-04,56.76246130300185
2026-03-05,58.276126937748565
2026-03-06,52.978297216135054
2026-03-07,39.35530650341461
2026-03-08,25.73231579069417
2026-03-09,54.49196285088177
2026-03-10,57.51929412037521
2026-03-11,58.276126937748565
2026-03-12,58.276126937748565
2026-03-13,52.978297216135054
2026-03-14,37.841640868667895
2026-03-15,27.245981425440885
2026-03-16,54.49196285088177
2026-03-17,57.51929412037521
2026-03-18,58.276126937748565
2026-03-19,57.51929412037521
2026-03-20,52.978297216135054
2026-03-21,37.841640868667895
2026-03-22,26.489148608067527
2026-03-23,52.978297216135054
2026-03-24,56.76246130300185
2026-03-25,59.03295975512192
2026-03-26,56.76246130300185
2026-03-27,52.978297216135054
2026-03-28,35.57114241654782
2026-03-29,24.975482973320812
2026-03-30,52.978297216135054
2026-03-31,56.76246130300185
2026-04-01,52.978297216135054
2026-04-02,54.49196285088177
2026-04-03,53.73513003350841
2026-04-04,31.786978329681034
2026-04-05,20.434486069080666
2026-04-06,54.49196285088177
2026-04-07,56.005628485628485
2026-04-08,59.78979257249528
2026-04-09,57.51929412037521
2026-04-10,53.73513003350841
2026-04-11,38.59847368604125
2026-04-12,24.975482973320812
2026-04-13,54.49196285088177
2026-04-14,54.49196285088177
2026-04-15,57.51929412037521
2026-04-16,56.005628485628485
2026-04-17,56.005628485628485
2026-04-18,39.35530650341461
2026-04-19,27.245981425440885
2026-04-20,53.73513003350841
2026-04-21,62.06029102461535
2026-04-22,58.276126937748565
2026-04-23,58.276126937748565
2026-04-24,53.73513003350841
2026-04-25,37.08480805129454
2026-04-26,26.489148608067527
2026-04-27,55.24879566825513
2026-04-28,58.276126937748565
2026-04-29,57.51929412037521
2026-04-30,58.276126937748565
2026-05-01,52.978297216135054
2026-05-02,35.57114241654782
2026-05-03,28.759647060187604
2026-05-04,55.24879566825513
2026-05-05,57.51929412037521
2026-05-06,68.87178638097558
2026-05-07,59.03295975512192
2026-05-08,56.76246130300185
2026-05-09,41.62580495553469
2026-05-10,26.489148608067527
2026-05-11,54.49196285088177
2026-05-12,59.78979257249528
2026-05-13,57.51929412037521
2026-05-14,56.005628485628485
2026-05-15,55.24879566825513
2026-05-16,38.59847368604125
2026-05-17,28.759647060187604
2026-05-18,54.49196285088177
2026-05-19,58.276126937748565
2026-05-20,59.78979257249528
2026-05-21,62.81712384198871
2026-05-22,56.005628485628485
2026-05-23,40.11213932078797
2026-05-24,28.002814242814242
2026-05-25,31.786978329681034
2026-05-26,63.57395665936207
2026-05-27,65.84445511148215
2026-05-28,66.6012879288555
2026-05-29,61.303458207241995
2026-05-30,40.11213932078797
2026-05-31,30.27331269493432
