Time,ai
2024-09-25,481.7625386507125
2024-09-26,481.7625386507125
2024-09-27,430.66651182412176
2024-09-28,467.16367384311513
2024-09-29,394.1693498051284
2024-09-30,459.86424143931646
2024-10-01,481.7625386507125
2024-10-02,467.16367384311513
2024-10-03,474.4631062469138
2024-10-04,452.5648090355178
2024-10-05,452.5648090355178
2024-10-06,394.1693498051284
2024-10-07,459.86424143931646
2024-10-08,510.9602682659072
2024-10-09,459.86424143931646
2024-10-10,467.16367384311513
2024-10-11,452.5648090355178
2024-10-12,437.96594422792043
2024-10-13,364.9716201899337
2024-10-14,459.86424143931646
2024-10-15,496.36140345830984
2024-10-16,467.16367384311513
2024-10-17,481.7625386507125
2024-10-18,467.16367384311513
2024-10-19,437.96594422792043
2024-10-20,401.46878220892705
2024-10-21,481.7625386507125
2024-10-22,496.36140345830984
2024-10-23,496.36140345830984
2024-10-24,554.7568626886992
2024-10-25,496.36140345830984
2024-10-26,474.4631062469138
2024-10-27,416.0676470165244
2024-10-28,518.2597006697058
2024-10-29,510.9602682659072
2024-10-30,532.8585654773032
2024-10-31,489.06197105451116
2024-11-01,459.86424143931646
2024-11-02,467.16367384311513
2024-11-03,445.2653766317191
2024-11-04,525.5591330735045
2024-11-05,496.36140345830984
2024-11-06,372.27105259373235
2024-11-07,496.36140345830984
2024-11-08,481.7625386507125
2024-11-09,518.2597006697058
2024-11-10,416.0676470165244
2024-11-11,562.0562950924979
2024-11-12,518.2597006697058
2024-11-13,554.7568626886992
2024-11-14,547.4574302849005
2024-11-15,510.9602682659072
2024-11-16,489.06197105451116
2024-11-17,408.7682146127257
2024-11-18,554.7568626886992
2024-11-19,554.7568626886992
2024-11-20,627.751186726686
2024-11-21,583.954592303894
2024-11-22,547.4574302849005
2024-11-23,489.06197105451116
2024-11-24,423.3670794203231
2024-11-25,496.36140345830984
2024-11-26,496.36140345830984
2024-11-27,445.2653766317191
2024-11-28,379.570484997531
2024-11-29,364.9716201899337
2024-11-30,474.4631062469138
2024-12-01,416.0676470165244
2024-12-02,532.8585654773032
2024-12-03,547.4574302849005
2024-12-04,591.2540247076926
2024-12-05,583.954592303894
2024-12-06,605.8528895152899
2024-12-07,547.4574302849005
2024-12-08,452.5648090355178
2024-12-09,576.6551599000952
2024-12-10,627.751186726686
2024-12-11,635.0506191304846
2024-12-12,729.9432403798673
2024-12-13,540.1579978811019
2024-12-14,525.5591330735045
2024-12-15,437.96594422792043
2024-12-16,554.7568626886992
2024-12-17,547.4574302849005
2024-12-18,540.1579978811019
2024-12-19,540.1579978811019
2024-12-20,474.4631062469138
2024-12-21,496.36140345830984
2024-12-22,386.8699174013297
2024-12-23,357.672187786135
2024-12-24,394.1693498051284
2024-12-25,364.9716201899337
2024-12-26,423.3670794203231
2024-12-27,394.1693498051284
2024-12-28,510.9602682659072
2024-12-29,364.9716201899337
2024-12-30,401.46878220892705
2024-12-31,394.1693498051284
2025-01-01,350.3727553823363
2025-01-02,437.96594422792043
2025-01-03,459.86424143931646
2025-01-04,518.2597006697058
2025-01-05,386.8699174013297
2025-01-06,481.7625386507125
2025-01-07,503.6608358621085
2025-01-08,481.7625386507125
2025-01-09,496.36140345830984
2025-01-10,554.7568626886992
2025-01-11,518.2597006697058
2025-01-12,401.46878220892705
2025-01-13,510.9602682659072
2025-01-14,540.1579978811019
2025-01-15,525.5591330735045
2025-01-16,540.1579978811019
2025-01-17,510.9602682659072
2025-01-18,481.7625386507125
2025-01-19,445.2653766317191
2025-01-20,452.5648090355178
2025-01-21,576.6551599000952
2025-01-22,656.9489163418807
2025-01-23,656.9489163418807
2025-01-24,591.2540247076926
2025-01-25,620.4517543228873
2025-01-26,489.06197105451116
2025-01-27,693.446078360874
2025-01-28,729.9432403798673
2025-01-29,715.34437557227
2025-01-30,635.0506191304846
2025-01-31,576.6551599000952
2025-02-01,598.5534571114913
2025-02-02,540.1579978811019
2025-02-03,598.5534571114913
2025-02-04,591.2540247076926
2025-02-05,613.1523219190886
2025-02-06,642.3500515342834
2025-02-07,583.954592303894
2025-02-08,613.1523219190886
2025-02-09,474.4631062469138
2025-02-10,620.4517543228873
2025-02-11,642.3500515342834
2025-02-12,642.3500515342834
2025-02-13,656.9489163418807
2025-02-14,569.3557274962966
2025-02-15,591.2540247076926
2025-02-16,496.36140345830984
2025-02-17,569.3557274962966
2025-02-18,664.2483487456793
2025-02-19,656.9489163418807
2025-02-20,656.9489163418807
2025-02-21,613.1523219190886
2025-02-22,613.1523219190886
2025-02-23,525.5591330735045
2025-02-24,664.2483487456793
2025-02-25,678.8472135532767
2025-02-26,671.547781149478
2025-02-27,686.1466459570754
2025-02-28,649.649483938082
2025-03-01,620.4517543228873
2025-03-02,510.9602682659072
2025-03-03,635.0506191304846
2025-03-04,627.751186726686
2025-03-05,642.3500515342834
2025-03-06,656.9489163418807
2025-03-07,656.9489163418807
2025-03-08,627.751186726686
2025-03-09,496.36140345830984
2025-03-10,627.751186726686
2025-03-11,598.5534571114913
2025-03-12,649.649483938082
2025-03-13,620.4517543228873
2025-03-14,562.0562950924979
2025-03-15,605.8528895152899
2025-03-16,496.36140345830984
2025-03-17,591.2540247076926
2025-03-18,627.751186726686
2025-03-19,635.0506191304846
2025-03-20,583.954592303894
2025-03-21,591.2540247076926
2025-03-22,576.6551599000952
2025-03-23,489.06197105451116
2025-03-24,591.2540247076926
2025-03-25,627.751186726686
2025-03-26,627.751186726686
2025-03-27,635.0506191304846
2025-03-28,627.751186726686
2025-03-29,627.751186726686
2025-03-30,569.3557274962966
2025-03-31,671.547781149478
2025-04-01,678.8472135532767
2025-04-02,664.2483487456793
2025-04-03,627.751186726686
2025-04-04,583.954592303894
2025-04-05,620.4517543228873
2025-04-06,510.9602682659072
2025-04-07,627.751186726686
2025-04-08,671.547781149478
2025-04-09,678.8472135532767
2025-04-10,649.649483938082
2025-04-11,693.446078360874
2025-04-12,671.547781149478
2025-04-13,532.8585654773032
2025-04-14,635.0506191304846
2025-04-15,609.8893804028105
2025-04-16,693.3667185441699
2025-04-17,613.5390966047098
2025-04-18,573.547596551259
2025-04-19,584.496745156957
2025-04-20,490.0702584098997
2025-04-21,638.9317318505634
2025-04-22,671.6237995002157
2025-04-23,638.9317318505634
2025-04-24,657.0249346926183
2025-04-25,606.2396642009112
2025-04-26,664.3243670964171
2025-04-27,569.8978803493596
2025-04-28,715.1096375881241
2025-04-29,693.3667185441699
2025-04-30,693.3667185441699
2025-05-01,726.058786193822
2025-05-02,609.8893804028105
2025-05-03,631.6322994467648
2025-05-04,577.1973127531583
2025-05-05,693.3667185441699
2025-05-06,671.6237995002157
2025-05-07,664.3243670964171
2025-05-08,664.3243670964171
2025-05-09,671.6237995002157
2025-05-10,606.2396642009112
2025-05-11,577.1973127531583
2025-05-12,642.5814480524627
2025-05-13,715.1096375881241
2025-05-14,660.6746508945178
2025-05-15,635.5134121668435
2025-05-16,606.6264388865325
2025-05-17,606.6264388865325
2025-05-18,491.0785457652882
2025-05-19,635.5134121668435
2025-05-20,664.4003854471547
2025-05-21,664.4003854471547
2025-05-22,722.1743320077768
2025-05-23,635.5134121668435
2025-05-24,664.4003854471547
2025-05-25,548.8524923259104
2025-05-26,548.8524923259104
2025-05-27,664.4003854471547
2025-05-28,664.4003854471547
2025-05-29,693.2873587274657
2025-05-30,635.5134121668435
2025-05-31,635.5134121668435
2025-06-01,548.8524923259104
2025-06-02,664.4003854471547
2025-06-03,664.4003854471547
2025-06-04,693.2873587274657
2025-06-05,751.0613052880879
2025-06-06,693.2873587274657
2025-06-07,693.2873587274657
2025-06-08,606.6264388865325
2025-06-09,751.0613052880879
2025-06-10,808.83525184871
2025-06-11,779.9482785683989
2025-06-12,808.83525184871
2025-06-13,722.1743320077768
2025-06-14,722.1743320077768
2025-06-15,606.6264388865325
2025-06-16,693.2873587274657
2025-06-17,751.0613052880879
2025-06-18,779.9482785683989
2025-06-19,722.1743320077768
2025-06-20,693.2873587274657
2025-06-21,693.2873587274657
2025-06-22,606.6264388865325
2025-06-23,693.2873587274657
2025-06-24,751.0613052880879
2025-06-25,751.0613052880879
2025-06-26,751.0613052880879
2025-06-27,722.1743320077768
2025-06-28,751.0613052880879
2025-06-29,664.4003854471547
2025-06-30,693.2873587274657
2025-07-01,2888.697328031107
2025-07-02,1328.8007708943094
2025-07-03,693.2873587274657
2025-07-04,606.6264388865325
2025-07-05,635.5134121668435
2025-07-06,635.5134121668435
2025-07-07,664.4003854471547
2025-07-08,722.1743320077768
2025-07-09,751.0613052880879
2025-07-10,722.1743320077768
2025-07-11,751.0613052880879
2025-07-12,722.1743320077768
2025-07-13,635.5134121668435
2025-07-14,722.1743320077768
2025-07-15,751.0613052880879
2025-07-16,751.0613052880879
2025-07-17,837.7222251290211
2025-07-18,722.1743320077768
2025-07-19,895.4961716896432
2025-07-20,866.6091984093322
2025-07-21,895.4961716896432
2025-07-22,866.6091984093322
2025-07-23,837.7222251290211
2025-07-24,808.83525184871
2025-07-25,751.0613052880879
2025-07-26,779.9482785683989
2025-07-27,751.0613052880879
2025-07-28,808.83525184871
2025-07-29,866.6091984093322
2025-07-30,1039.9310380911986
2025-07-31,1039.9310380911986
2025-08-01,866.6091984093322
2025-08-02,722.1743320077768
2025-08-03,693.2873587274657
2025-08-04,722.1743320077768
2025-08-05,837.7222251290211
2025-08-06,924.3831449699543
2025-08-07,837.7222251290211
2025-08-08,808.83525184871
2025-08-09,866.6091984093322
2025-08-10,779.9482785683989
2025-08-11,837.7222251290211
2025-08-12,779.9482785683989
2025-08-13,751.0613052880879
2025-08-14,779.9482785683989
2025-08-15,722.1743320077768
2025-08-16,693.2873587274657
2025-08-17,635.5134121668435
2025-08-18,693.2873587274657
2025-08-19,751.0613052880879
2025-08-20,722.1743320077768
2025-08-21,779.9482785683989
2025-08-22,664.4003854471547
2025-08-23,722.1743320077768
2025-08-24,664.4003854471547
2025-08-25,751.0613052880879
2025-08-26,808.83525184871
2025-08-27,779.9482785683989
2025-08-28,779.9482785683989
2025-08-29,722.1743320077768
2025-08-30,693.2873587274657
2025-08-31,635.5134121668435
2025-09-01,693.2873587274657
2025-09-02,779.9482785683989
2025-09-03,866.6091984093322
2025-09-04,808.83525184871
2025-09-05,779.9482785683989
2025-09-06,722.1743320077768
2025-09-07,693.2873587274657
2025-09-08,808.83525184871
2025-09-09,808.83525184871
2025-09-10,751.0613052880879
2025-09-11,693.2873587274657
2025-09-12,693.2873587274657
2025-09-13,693.2873587274657
2025-09-14,664.4003854471547
2025-09-15,808.83525184871
2025-09-16,953.2701182502653
2025-09-17,1039.9310380911986
2025-09-18,982.1570915305764
2025-09-19,895.4961716896432
2025-09-20,808.83525184871
2025-09-21,924.3831449699543
2025-09-22,982.1570915305764
2025-09-23,953.2701182502653
2025-09-24,953.2701182502653
2025-09-25,982.1570915305764
2025-09-26,953.2701182502653
2025-09-27,924.3831449699543
2025-09-28,866.6091984093322
2025-09-29,1011.0440648108874
2025-09-30,1068.8180113715096
2025-10-01,1011.0440648108874
2025-10-02,1039.9310380911986
2025-10-03,895.4961716896432
2025-10-04,722.1743320077768
2025-10-05,693.2873587274657
2025-10-06,895.4961716896432
2025-10-07,1097.7049846518207
2025-10-08,1039.9310380911986
2025-10-09,1011.0440648108874
2025-10-10,866.6091984093322
2025-10-11,779.9482785683989
2025-10-12,693.2873587274657
2025-10-13,895.4961716896432
2025-10-14,924.3831449699543
2025-10-15,953.2701182502653
2025-10-16,924.3831449699543
2025-10-17,866.6091984093322
2025-10-18,693.2873587274657
2025-10-19,779.9482785683989
2025-10-20,895.4961716896432
2025-10-21,953.2701182502653
2025-10-22,953.2701182502653
2025-10-23,982.1570915305764
2025-10-24,866.6091984093322
2025-10-25,635.5134121668435
2025-10-26,722.1743320077768
2025-10-27,895.4961716896432
2025-10-28,895.4961716896432
2025-10-29,953.2701182502653
2025-10-30,1068.8180113715096
2025-10-31,924.3831449699543
2025-11-01,779.9482785683989
2025-11-02,837.7222251290211
2025-11-03,982.1570915305764
2025-11-04,982.1570915305764
2025-11-05,1039.9310380911986
2025-11-06,1039.9310380911986
2025-11-07,982.1570915305764
2025-11-08,779.9482785683989
2025-11-09,808.83525184871
2025-11-10,982.1570915305764
2025-11-11,1039.9310380911986
2025-11-12,1039.9310380911986
2025-11-13,1068.8180113715096
2025-11-14,953.2701182502653
2025-11-15,808.83525184871
2025-11-16,808.83525184871
2025-11-17,1097.7049846518207
2025-11-18,1068.8180113715096
2025-11-19,1039.9310380911986
2025-11-20,1097.7049846518207
2025-11-21,982.1570915305764
2025-11-22,779.9482785683989
2025-11-23,779.9482785683989
2025-11-24,924.3831449699543
2025-11-25,924.3831449699543
2025-11-26,837.7222251290211
2025-11-27,779.9482785683989
2025-11-28,722.1743320077768
2025-11-29,751.0613052880879
2025-11-30,808.83525184871
2025-12-01,982.1570915305764
2025-12-02,1039.9310380911986
2025-12-03,1011.0440648108874
2025-12-04,1011.0440648108874
2025-12-05,953.2701182502653
2025-12-06,837.7222251290211
2025-12-07,895.4961716896432
2025-12-08,1126.591957932132
2025-12-09,1039.9310380911986
2025-12-10,1039.9310380911986
2025-12-11,1150.2546913638757
2025-12-12,957.8797416460596
2025-12-13,810.9864094334139
2025-12-14,748.9101477033838
2025-12-15,895.8034799160295
2025-12-16,972.3232282862152
2025-12-17,988.9178725110746
2025-12-18,926.8416107810446
2025-12-19,864.7653490510145
2025-12-20,748.9101477033838
2025-12-21,748.9101477033838
2025-12-22,779.9482785683989
2025-12-23,757.2074698158135
2025-12-24,748.9101477033838
2025-12-25,672.390399333198
2025-12-26,748.9101477033838
2025-12-27,726.1693389507984
2025-12-28,717.8720168383687
2025-12-29,810.9864094334139
2025-12-30,779.9482785683989
2025-12-31,740.612825590954
2026-01-01,726.1693389507984
2026-01-02,788.2456006808286
2026-01-03,748.9101477033838
2026-01-04,740.612825590954
2026-01-05,802.6890873209842
2026-01-06,895.8034799160295
2026-01-07,926.8416107810446
2026-01-08,918.5442886686149
2026-01-09,926.8416107810446
2026-01-10,779.9482785683989
2026-01-11,796.5429227932584
2026-01-12,929.3000765921348
2026-01-13,995.678653491573
2026-01-14,979.0840092667135
2026-01-15,979.0840092667135
2026-01-16,912.7054323672753
2026-01-17,813.1375670181179
2026-01-18,796.5429227932584
2026-01-19,862.9214996926967
2026-01-20,962.489365041854
2026-01-21,1028.8679419412922
2026-01-22,995.678653491573
2026-01-23,945.8947208169943
2026-01-24,763.3536343435393
2026-01-25,813.1375670181179
2026-01-26,945.8947208169943
2026-01-27,862.9214996926967
2026-01-28,945.8947208169943
2026-01-29,1028.8679419412922
2026-01-30,1028.8679419412922
2026-01-31,929.3000765921348
2026-02-01,962.489365041854
2026-02-02,1062.0572303910112
2026-02-03,1078.6518746158708
2026-02-04,1128.4358072904495
2026-02-05,1128.4358072904495
2026-02-06,1062.0572303910112
2026-02-07,879.5161439175562
2026-02-08,896.1107881424157
2026-02-09,1078.6518746158708
2026-02-10,1045.4625861661516
2026-02-11,1045.4625861661516
2026-02-12,1111.8411630655899
2026-02-13,1062.0572303910112
2026-02-14,979.0840092667135
2026-02-15,1012.2732977164326
2026-02-16,1062.0572303910112
2026-02-17,1111.8411630655899
2026-02-18,1095.2465188407302
2026-02-19,1128.4358072904495
2026-02-20,995.678653491573
2026-02-21,912.7054323672753
2026-02-22,879.5161439175562
2026-02-23,1128.4358072904495
2026-02-24,1128.4358072904495
2026-02-25,1194.8143841898877
2026-02-26,1327.571537988764
2026-02-27,1344.1661822136236
2026-02-28,896.1107881424157
2026-03-01,862.9214996926967
2026-03-02,1377.3554706633427
2026-03-03,1493.5179802373596
2026-03-04,1427.1394033379213
2026-03-05,1393.9501148882023
2026-03-06,1228.0036726396067
2026-03-07,945.8947208169943
2026-03-08,1028.8679419412922
2026-03-09,1178.219739965028
2026-03-10,1310.9768937639044
2026-03-11,1261.1929610893258
2026-03-12,1228.0036726396067
2026-03-13,1128.4358072904495
2026-03-14,995.678653491573
2026-03-15,1012.2732977164326
2026-03-16,1145.0304515153089
2026-03-17,1360.760826438483
2026-03-18,1377.3554706633427
2026-03-19,1277.7876053141854
2026-03-20,1194.8143841898877
2026-03-21,1045.4625861661516
2026-03-22,1045.4625861661516
2026-03-23,1228.0036726396067
2026-03-24,1228.0036726396067
2026-03-25,1244.5983168644664
2026-03-26,1344.1661822136236
2026-03-27,1244.5983168644664
2026-03-28,1078.6518746158708
2026-03-29,1145.0304515153089
2026-03-30,1261.1929610893258
2026-03-31,1261.1929610893258
2026-04-01,1277.7876053141854
2026-04-02,1161.6250957401685
2026-04-03,1111.8411630655899
2026-04-04,945.8947208169943
2026-04-05,1012.2732977164326
2026-04-06,1211.4090284147471
2026-04-07,1178.219739965028
2026-04-08,1277.7876053141854
2026-04-09,1244.5983168644664
2026-04-10,1178.219739965028
2026-04-11,1012.2732977164326
2026-04-12,1028.8679419412922
2026-04-13,1261.1929610893258
2026-04-14,1310.9768937639044
2026-04-15,1261.1929610893258
2026-04-16,1310.9768937639044
2026-04-17,1659.464422485955
2026-04-18,1128.4358072904495
2026-04-19,1045.4625861661516
2026-04-20,1211.4090284147471
2026-04-21,1277.7876053141854
2026-04-22,1277.7876053141854
2026-04-23,1277.7876053141854
2026-04-24,1178.219739965028
2026-04-25,1012.2732977164326
2026-04-26,1145.0304515153089
2026-04-27,1294.382249539045
2026-04-28,1228.0036726396067
2026-04-29,1277.7876053141854
2026-04-30,1261.1929610893258
2026-05-01,1161.6250957401685
2026-05-02,1028.8679419412922
2026-05-03,1045.4625861661516
2026-05-04,1095.2465188407302
2026-05-05,1244.5983168644664
2026-05-06,1327.571537988764
2026-05-07,1294.382249539045
2026-05-08,1228.0036726396067
2026-05-09,1062.0572303910112
2026-05-10,1045.4625861661516
2026-05-11,1244.5983168644664
2026-05-12,1228.0036726396067
2026-05-13,1377.3554706633427
2026-05-14,1228.0036726396067
2026-05-15,1211.4090284147471
2026-05-16,1062.0572303910112
2026-05-17,1062.0572303910112
2026-05-18,1211.4090284147471
2026-05-19,1194.8143841898877
2026-05-20,1277.7876053141854
2026-05-21,1211.4090284147471
2026-05-22,1344.1661822136236
2026-05-23,1211.4090284147471
2026-05-24,1062.0572303910112
2026-05-25,1145.0304515153089
2026-05-26,1178.219739965028
2026-05-27,1310.9768937639044
2026-05-28,1377.3554706633427
2026-05-29,1261.1929610893258
2026-05-30,1128.4358072904495
2026-05-31,1228.0036726396067
