Time,liga_mx
2024-09-27,7.3426573426573425
2024-09-28,27.167832167832167
2024-09-29,48.46153846153846
2024-09-30,19.825174825174827
2024-10-01,5.13986013986014
2024-10-02,3.6713286713286712
2024-10-03,4.405594405594406
2024-10-04,7.3426573426573425
2024-10-05,27.902097902097903
2024-10-06,53.6013986013986
2024-10-07,13.951048951048952
2024-10-08,4.405594405594406
2024-10-09,3.6713286713286712
2024-10-10,2.937062937062937
2024-10-11,4.405594405594406
2024-10-12,7.3426573426573425
2024-10-13,8.076923076923077
2024-10-14,3.6713286713286712
2024-10-15,2.202797202797203
2024-10-16,2.202797202797203
2024-10-17,2.202797202797203
2024-10-18,5.874125874125874
2024-10-19,26.433566433566433
2024-10-20,43.32167832167832
2024-10-21,8.811188811188812
2024-10-22,7.3426573426573425
2024-10-23,26.433566433566433
2024-10-24,27.902097902097903
2024-10-25,8.076923076923077
2024-10-26,25.6993006993007
2024-10-27,35.24475524475525
2024-10-28,25.6993006993007
2024-10-29,5.13986013986014
2024-10-30,4.405594405594406
2024-10-31,4.405594405594406
2024-11-01,8.811188811188812
2024-11-02,40.38461538461539
2024-11-03,46.99300699300699
2024-11-04,11.748251748251748
2024-11-05,8.076923076923077
2024-11-06,22.027972027972027
2024-11-07,38.91608391608391
2024-11-08,11.748251748251748
2024-11-09,36.71328671328671
2024-11-10,66.81818181818181
2024-11-11,33.77622377622377
2024-11-12,10.27972027972028
2024-11-13,6.608391608391608
2024-11-14,6.608391608391608
2024-11-15,6.608391608391608
2024-11-16,5.13986013986014
2024-11-17,5.874125874125874
2024-11-18,5.874125874125874
2024-11-19,3.6713286713286712
2024-11-20,4.405594405594406
2024-11-21,8.811188811188812
2024-11-22,39.65034965034965
2024-11-23,11.748251748251748
2024-11-24,13.951048951048952
2024-11-25,19.825174825174827
2024-11-26,11.748251748251748
2024-11-27,13.951048951048952
2024-11-28,48.46153846153846
2024-11-29,39.65034965034965
2024-11-30,22.762237762237763
2024-12-01,73.42657342657343
2024-12-02,32.30769230769231
2024-12-03,9.545454545454545
2024-12-04,12.482517482517483
2024-12-05,32.30769230769231
2024-12-06,24.965034965034967
2024-12-07,15.41958041958042
2024-12-08,46.25874125874126
2024-12-09,38.18181818181818
2024-12-10,6.608391608391608
2024-12-11,5.874125874125874
2024-12-12,10.27972027972028
2024-12-13,23.496503496503497
2024-12-14,6.608391608391608
2024-12-15,15.41958041958042
2024-12-16,27.902097902097903
2024-12-17,2.937062937062937
2024-12-18,2.937062937062937
2024-12-19,1.4685314685314685
2024-12-20,1.4685314685314685
2024-12-21,2.202797202797203
2024-12-22,2.202797202797203
2024-12-23,1.4685314685314685
2024-12-24,1.4685314685314685
2024-12-25,1.4685314685314685
2024-12-26,1.4685314685314685
2024-12-27,1.4685314685314685
2024-12-28,1.4685314685314685
2024-12-29,1.4685314685314685
2024-12-30,1.4685314685314685
2024-12-31,1.4685314685314685
2025-01-01,1.4685314685314685
2025-01-02,1.4685314685314685
2025-01-03,2.202797202797203
2025-01-04,2.937062937062937
2025-01-05,2.937062937062937
2025-01-06,2.202797202797203
2025-01-07,2.937062937062937
2025-01-08,2.202797202797203
2025-01-09,2.937062937062937
2025-01-10,5.874125874125874
2025-01-11,26.433566433566433
2025-01-12,30.104895104895107
2025-01-13,10.27972027972028
2025-01-14,3.6713286713286712
2025-01-15,4.405594405594406
2025-01-16,5.874125874125874
2025-01-17,16.153846153846153
2025-01-18,26.433566433566433
2025-01-19,25.6993006993007
2025-01-20,11.013986013986013
2025-01-21,8.076923076923077
2025-01-22,3.6713286713286712
2025-01-23,3.6713286713286712
2025-01-24,5.874125874125874
2025-01-25,25.6993006993007
2025-01-26,44.05594405594405
2025-01-27,8.076923076923077
2025-01-28,8.076923076923077
2025-01-29,32.30769230769231
2025-01-30,16.888111888111887
2025-01-31,8.076923076923077
2025-02-01,29.37062937062937
2025-02-02,38.18181818181818
2025-02-03,13.216783216783217
2025-02-04,5.13986013986014
2025-02-05,5.13986013986014
2025-02-06,12.482517482517483
2025-02-07,8.811188811188812
2025-02-08,27.902097902097903
2025-02-09,35.97902097902098
2025-02-10,19.825174825174827
2025-02-11,5.874125874125874
2025-02-12,5.13986013986014
2025-02-13,4.405594405594406
2025-02-14,8.076923076923077
2025-02-15,33.77622377622377
2025-02-16,39.65034965034965
2025-02-17,22.762237762237763
2025-02-18,6.608391608391608
2025-02-19,14.685314685314685
2025-02-20,24.23076923076923
2025-02-21,9.545454545454545
2025-02-22,25.6993006993007
2025-02-23,55.069930069930074
2025-02-24,16.888111888111887
2025-02-25,7.3426573426573425
2025-02-26,19.09090909090909
2025-02-27,19.825174825174827
2025-02-28,9.545454545454545
2025-03-01,26.433566433566433
2025-03-02,46.99300699300699
2025-03-03,19.09090909090909
2025-03-04,5.874125874125874
2025-03-05,5.874125874125874
2025-03-06,7.3426573426573425
2025-03-07,7.3426573426573425
2025-03-08,27.902097902097903
2025-03-09,49.93006993006993
2025-03-10,19.09090909090909
2025-03-11,4.405594405594406
2025-03-12,5.13986013986014
2025-03-13,7.3426573426573425
2025-03-14,7.3426573426573425
2025-03-15,29.37062937062937
2025-03-16,45.52447552447553
2025-03-17,18.356643356643357
2025-03-18,4.405594405594406
2025-03-19,3.6713286713286712
2025-03-20,3.6713286713286712
2025-03-21,3.6713286713286712
2025-03-22,5.874125874125874
2025-03-23,6.608391608391608
2025-03-24,2.937062937062937
2025-03-25,2.937062937062937
2025-03-26,2.937062937062937
2025-03-27,3.6713286713286712
2025-03-28,5.874125874125874
2025-03-29,23.496503496503497
2025-03-30,46.99300699300699
2025-03-31,16.153846153846153
2025-04-01,3.6713286713286712
2025-04-02,4.405594405594406
2025-04-03,3.6713286713286712
2025-04-04,6.608391608391608
2025-04-05,30.83916083916084
2025-04-06,45.52447552447553
2025-04-07,12.482517482517483
2025-04-08,3.6713286713286712
2025-04-09,5.13986013986014
2025-04-10,3.6713286713286712
2025-04-11,9.545454545454545
2025-04-12,29.37062937062937
2025-04-13,46.99300699300699
2025-04-14,11.013986013986013
2025-04-15,8.789147063068263
2025-04-16,32.37299098649943
2025-04-17,31.567502853619175
2025-04-18,11.205611461709022
2025-04-19,26.36744118920479
2025-04-20,69.14055550453298
2025-04-21,26.36744118920479
2025-04-22,7.178170797307757
2025-04-23,6.372682664427504
2025-04-24,6.811037930174891
2025-04-25,5.200061664414385
2025-04-26,11.572744328841889
2025-04-27,19.99475852477729
2025-04-28,29.15103845497842
2025-04-29,6.811037930174891
2025-04-30,5.200061664414385
2025-05-01,5.200061664414385
2025-05-02,7.178170797307757
2025-05-03,9.594635195948516
2025-05-04,13.989208727482648
2025-05-05,17.578294126136527
2025-05-06,7.98365893018801
2025-05-07,10.40012332882877
2025-05-08,30.762014720738925
2025-05-09,27.172929322085043
2025-05-10,17.578294126136527
2025-05-11,59.54592030858447
2025-05-12,43.14024718246107
2025-05-13,11.205611461709022
2025-05-14,11.572744328841889
2025-05-15,27.17802647633792
2025-05-16,26.30131594484315
2025-05-17,14.027368503916346
2025-05-18,41.20539498025427
2025-05-19,40.328684448759496
2025-05-20,6.136973720463401
2025-05-21,6.136973720463401
2025-05-22,10.520526377937259
2025-05-23,25.424605413348377
2025-05-24,6.136973720463401
2025-05-25,17.534210629895433
2025-05-26,35.06842125979087
2025-05-27,3.5068421259790865
2025-05-28,2.6301315944843147
2025-05-29,1.7534210629895433
2025-05-30,1.7534210629895433
2025-05-31,1.7534210629895433
2025-06-01,3.5068421259790865
2025-06-02,1.7534210629895433
2025-06-03,1.7534210629895433
2025-06-04,0.8767105314947716
2025-06-05,1.7534210629895433
2025-06-06,0.8767105314947716
2025-06-07,1.7534210629895433
2025-06-08,1.7534210629895433
2025-06-09,0.8767105314947716
2025-06-10,0.8767105314947716
2025-06-11,0.8767105314947716
2025-06-12,0.8767105314947716
2025-06-13,0.8767105314947716
2025-06-14,0.8767105314947716
2025-06-15,1.7534210629895433
2025-06-16,0.8767105314947716
2025-06-17,0.8767105314947716
2025-06-18,1.7534210629895433
2025-06-19,0.8767105314947716
2025-06-20,0.8767105314947716
2025-06-21,0.8767105314947716
2025-06-22,1.7534210629895433
2025-06-23,0.8767105314947716
2025-06-24,0.8767105314947716
2025-06-25,0.8767105314947716
2025-06-26,1.7534210629895433
2025-06-27,0.8767105314947716
2025-06-28,1.7534210629895433
2025-06-29,1.7534210629895433
2025-06-30,0.8767105314947716
2025-07-01,0.8767105314947716
2025-07-02,1.7534210629895433
2025-07-03,1.7534210629895433
2025-07-04,0.8767105314947716
2025-07-05,1.7534210629895433
2025-07-06,2.6301315944843147
2025-07-07,2.6301315944843147
2025-07-08,1.7534210629895433
2025-07-09,2.6301315944843147
2025-07-10,2.6301315944843147
2025-07-11,6.136973720463401
2025-07-12,29.808158070822234
2025-07-13,29.808158070822234
2025-07-14,14.027368503916346
2025-07-15,5.260263188968629
2025-07-16,7.013684251958173
2025-07-17,21.041052755874517
2025-07-18,8.767105314947717
2025-07-19,23.671184350358836
2025-07-20,35.94513179128564
2025-07-21,10.520526377937259
2025-07-22,6.136973720463401
2025-07-23,11.397236909432031
2025-07-24,24.547894881853605
2025-07-25,8.767105314947717
2025-07-26,28.931447539327465
2025-07-27,43.83552657473858
2025-07-28,7.013684251958173
2025-07-29,4.383552657473858
2025-07-30,4.383552657473858
2025-07-31,4.383552657473858
2025-08-01,4.383552657473858
2025-08-02,5.260263188968629
2025-08-03,5.260263188968629
2025-08-04,3.5068421259790865
2025-08-05,2.6301315944843147
2025-08-06,2.6301315944843147
2025-08-07,3.5068421259790865
2025-08-08,5.260263188968629
2025-08-09,21.041052755874517
2025-08-10,34.191710728296094
2025-08-11,19.287631692884975
2025-08-12,17.534210629895433
2025-08-13,5.260263188968629
2025-08-14,4.383552657473858
2025-08-15,6.136973720463401
2025-08-16,22.794473818864063
2025-08-17,42.082105511749035
2025-08-18,13.150657972421575
2025-08-19,4.383552657473858
2025-08-20,4.383552657473858
2025-08-21,4.383552657473858
2025-08-22,7.013684251958173
2025-08-23,29.808158070822234
2025-08-24,35.94513179128564
2025-08-25,21.91776328736929
2025-08-26,4.383552657473858
2025-08-27,4.383552657473858
2025-08-28,3.5068421259790865
2025-08-29,7.013684251958173
2025-08-30,26.30131594484315
2025-08-31,44.71223710623335
2025-09-01,16.65750009840066
2025-09-02,4.383552657473858
2025-09-03,3.5068421259790865
2025-09-04,2.6301315944843147
2025-09-05,3.5068421259790865
2025-09-06,6.136973720463401
2025-09-07,5.260263188968629
2025-09-08,3.5068421259790865
2025-09-09,1.7534210629895433
2025-09-10,2.6301315944843147
2025-09-11,2.6301315944843147
2025-09-12,5.260263188968629
2025-09-13,22.794473818864063
2025-09-14,47.34236870071767
2025-09-15,11.397236909432031
2025-09-16,3.5068421259790865
2025-09-17,5.260263188968629
2025-09-18,17.534210629895433
2025-09-19,7.013684251958173
2025-09-20,27.17802647633792
2025-09-21,37.69855285427518
2025-09-22,8.767105314947717
2025-09-23,7.890394783452945
2025-09-24,23.671184350358836
2025-09-25,34.191710728296094
2025-09-26,8.767105314947717
2025-09-27,35.06842125979087
2025-09-28,47.34236870071767
2025-09-29,18.410921161390203
2025-09-30,4.383552657473858
2025-10-01,3.5068421259790865
2025-10-02,4.383552657473858
2025-10-03,7.013684251958173
2025-10-04,26.30131594484315
2025-10-05,40.328684448759496
2025-10-06,22.794473818864063
2025-10-07,5.260263188968629
2025-10-08,3.5068421259790865
2025-10-09,2.6301315944843147
2025-10-10,3.5068421259790865
2025-10-11,7.013684251958173
2025-10-12,5.260263188968629
2025-10-13,2.6301315944843147
2025-10-14,1.7534210629895433
2025-10-15,2.6301315944843147
2025-10-16,3.5068421259790865
2025-10-17,6.136973720463401
2025-10-18,28.931447539327465
2025-10-19,45.588947637728126
2025-10-20,7.013684251958173
2025-10-21,7.890394783452945
2025-10-22,28.054737007832692
2025-10-23,25.424605413348377
2025-10-24,7.890394783452945
2025-10-25,29.808158070822234
2025-10-26,55.23276348417061
2025-10-27,19.287631692884975
2025-10-28,4.383552657473858
2025-10-29,4.383552657473858
2025-10-30,4.383552657473858
2025-10-31,7.013684251958173
2025-11-01,32.43828966530655
2025-11-02,50.849210826696755
2025-11-03,23.671184350358836
2025-11-04,5.260263188968629
2025-11-05,4.383552657473858
2025-11-06,5.260263188968629
2025-11-07,8.767105314947717
2025-11-08,41.20539498025427
2025-11-09,76.27381624004514
2025-11-10,17.534210629895433
2025-11-11,7.013684251958173
2025-11-12,6.136973720463401
2025-11-13,5.260263188968629
2025-11-14,7.013684251958173
2025-11-15,6.136973720463401
2025-11-16,7.013684251958173
2025-11-17,6.136973720463401
2025-11-18,3.5068421259790865
2025-11-19,4.383552657473858
2025-11-20,8.767105314947717
2025-11-21,24.547894881853605
2025-11-22,12.273947440926802
2025-11-23,16.65750009840066
2025-11-24,22.794473818864063
2025-11-25,9.643815846442488
2025-11-26,16.65750009840066
2025-11-27,71.89026358257128
2025-11-28,35.94513179128564
2025-11-29,26.30131594484315
2025-11-30,87.67105314947716
2025-12-01,41.20539498025427
2025-12-02,9.643815846442488
2025-12-03,13.150657972421575
2025-12-04,35.94513179128564
2025-12-05,7.013684251958173
2025-12-06,18.410921161390203
2025-12-07,79.78065836602421
2025-12-08,8.767105314947717
2025-12-09,6.136973720463401
2025-12-10,7.890394783452945
2025-12-11,10.082171112189872
2025-12-12,24.98625014760099
2025-12-13,7.452039517705559
2025-12-14,15.780789566905888
2025-12-15,39.01361865151733
2025-12-16,3.5068421259790865
2025-12-17,2.6301315944843147
2025-12-18,1.7534210629895433
2025-12-19,1.7534210629895433
2025-12-20,1.7534210629895433
2025-12-21,1.7534210629895433
2025-12-22,0.8767105314947716
2025-12-23,1.3150657972421573
2025-12-24,1.3150657972421573
2025-12-25,1.7534210629895433
2025-12-26,1.7534210629895433
2025-12-27,1.7534210629895433
2025-12-28,1.7534210629895433
2025-12-29,1.7534210629895433
2025-12-30,1.3150657972421573
2025-12-31,1.7534210629895433
2026-01-01,1.7534210629895433
2026-01-02,1.7534210629895433
2026-01-03,3.5068421259790865
2026-01-04,3.5068421259790865
2026-01-05,2.6301315944843147
2026-01-06,2.6301315944843147
2026-01-07,2.6301315944843147
2026-01-08,2.6301315944843147
2026-01-09,6.136973720463401
2026-01-10,28.931447539327465
2026-01-11,32.43828966530655
2026-01-12,10.520526377937259
2026-01-13,7.013684251958173
2026-01-14,20.164342224379748
2026-01-15,25.424605413348377
2026-01-16,7.013684251958173
2026-01-17,21.91776328736929
2026-01-18,42.95881604324381
2026-01-19,18.410921161390203
2026-01-20,4.383552657473858
2026-01-21,4.383552657473858
2026-01-22,4.383552657473858
2026-01-23,4.383552657473858
2026-01-24,7.890394783452945
2026-01-25,7.013684251958173
2026-01-26,3.5068421259790865
2026-01-27,3.5068421259790865
2026-01-28,2.6301315944843147
2026-01-29,3.5068421259790865
2026-01-30,7.013684251958173
2026-01-31,35.94513179128564
2026-02-01,35.06842125979087
2026-02-02,8.767105314947717
2026-02-03,4.383552657473858
2026-02-04,4.383552657473858
2026-02-05,4.383552657473858
2026-02-06,7.890394783452945
2026-02-07,35.06842125979087
2026-02-08,32.43828966530655
2026-02-09,6.136973720463401
2026-02-10,4.383552657473858
2026-02-11,4.383552657473858
2026-02-12,3.5068421259790865
2026-02-13,6.136973720463401
2026-02-14,25.424605413348377
2026-02-15,44.71223710623335
2026-02-16,14.027368503916346
2026-02-17,5.260263188968629
2026-02-18,3.5068421259790865
2026-02-19,4.383552657473858
2026-02-20,7.013684251958173
2026-02-21,33.31500019680132
2026-02-22,42.95881604324381
2026-02-23,12.273947440926802
2026-02-24,3.5068421259790865
2026-02-25,3.5068421259790865
2026-02-26,3.5068421259790865
2026-02-27,7.013684251958173
2026-02-28,29.808158070822234
2026-03-01,42.082105511749035
2026-03-02,7.890394783452945
2026-03-03,7.013684251958173
2026-03-04,23.671184350358836
2026-03-05,29.808158070822234
2026-03-06,8.767105314947717
2026-03-07,30.684868602317007
2026-03-08,56.109474015665384
2026-03-09,16.65750009840066
2026-03-10,5.260263188968629
2026-03-11,6.136973720463401
2026-03-12,4.383552657473858
2026-03-13,7.890394783452945
2026-03-14,34.191710728296094
2026-03-15,47.34236870071767
2026-03-16,18.410921161390203
2026-03-17,5.260263188968629
2026-03-18,6.136973720463401
2026-03-19,17.534210629895433
2026-03-20,8.767105314947717
2026-03-21,34.191710728296094
2026-03-22,56.109474015665384
2026-03-23,19.287631692884975
2026-03-24,5.260263188968629
2026-03-25,4.383552657473858
2026-03-26,4.383552657473858
2026-03-27,3.5068421259790865
2026-03-28,5.260263188968629
2026-03-29,5.260263188968629
2026-03-30,3.5068421259790865
2026-03-31,2.6301315944843147
2026-04-01,3.5068421259790865
2026-04-02,4.383552657473858
2026-04-03,7.890394783452945
2026-04-04,26.30131594484315
2026-04-05,44.71223710623335
2026-04-06,30.684868602317007
2026-04-07,6.136973720463401
2026-04-08,6.136973720463401
2026-04-09,4.383552657473858
2026-04-10,7.013684251958173
2026-04-11,28.054737007832692
2026-04-12,55.23276348417061
2026-04-13,16.65750009840066
2026-04-14,4.383552657473858
2026-04-15,4.383552657473858
2026-04-16,4.383552657473858
2026-04-17,7.890394783452945
2026-04-18,31.56157913381178
2026-04-19,67.50671092509741
2026-04-20,16.65750009840066
2026-04-21,12.273947440926802
2026-04-22,43.83552657473858
2026-04-23,44.71223710623335
2026-04-24,13.150657972421575
2026-04-25,30.684868602317007
2026-04-26,87.67105314947716
2026-04-27,31.56157913381178
2026-04-28,8.767105314947717
2026-04-29,7.013684251958173
2026-04-30,7.890394783452945
2026-05-01,7.890394783452945
2026-05-02,19.287631692884975
2026-05-03,56.98618454716016
2026-05-04,30.684868602317007
2026-05-05,6.136973720463401
2026-05-06,7.890394783452945
2026-05-07,7.013684251958173
2026-05-08,7.890394783452945
2026-05-09,19.287631692884975
2026-05-10,82.41078996050854
2026-05-11,56.98618454716016
2026-05-12,10.520526377937259
2026-05-13,13.150657972421575
2026-05-14,35.06842125979087
2026-05-15,26.30131594484315
2026-05-16,20.164342224379748
2026-05-17,53.479342421181066
2026-05-18,35.06842125979087
2026-05-19,7.013684251958173
2026-05-20,7.890394783452945
2026-05-21,12.273947440926802
2026-05-22,29.808158070822234
2026-05-23,7.890394783452945
2026-05-24,18.410921161390203
2026-05-25,40.328684448759496
2026-05-26,3.5068421259790865
2026-05-27,2.6301315944843147
2026-05-28,2.6301315944843147
2026-05-29,1.7534210629895433
2026-05-30,3.5068421259790865
2026-05-31,3.5068421259790865
