Time,andor
2024-10-27,0.9555814466957658
2024-10-28,0.9555814466957658
2024-10-29,0.9555814466957658
2024-10-30,0.9555814466957658
2024-10-31,0.9555814466957658
2024-11-01,0.9555814466957658
2024-11-02,1.9111628933915317
2024-11-03,0.9555814466957658
2024-11-04,0.9555814466957658
2024-11-05,0.9555814466957658
2024-11-06,0.9555814466957658
2024-11-07,1.9111628933915317
2024-11-08,1.9111628933915317
2024-11-09,2.8667443400872976
2024-11-10,3.8223257867830633
2024-11-11,1.9111628933915317
2024-11-12,2.8667443400872976
2024-11-13,2.8667443400872976
2024-11-14,2.8667443400872976
2024-11-15,1.9111628933915317
2024-11-16,1.9111628933915317
2024-11-17,1.9111628933915317
2024-11-18,1.9111628933915317
2024-11-19,1.9111628933915317
2024-11-20,0.9555814466957658
2024-11-21,0.9555814466957658
2024-11-22,1.9111628933915317
2024-11-23,1.9111628933915317
2024-11-24,1.9111628933915317
2024-11-25,1.9111628933915317
2024-11-26,1.9111628933915317
2024-11-27,1.9111628933915317
2024-11-28,1.9111628933915317
2024-11-29,1.9111628933915317
2024-11-30,1.9111628933915317
2024-12-01,1.9111628933915317
2024-12-02,1.9111628933915317
2024-12-03,1.9111628933915317
2024-12-04,1.9111628933915317
2024-12-05,1.9111628933915317
2024-12-06,1.9111628933915317
2024-12-07,1.9111628933915317
2024-12-08,1.9111628933915317
2024-12-09,1.9111628933915317
2024-12-10,1.9111628933915317
2024-12-11,1.9111628933915317
2024-12-12,1.9111628933915317
2024-12-13,0.9555814466957658
2024-12-14,0.9555814466957658
2024-12-15,1.9111628933915317
2024-12-16,1.9111628933915317
2024-12-17,1.9111628933915317
2024-12-18,1.9111628933915317
2024-12-19,1.9111628933915317
2024-12-20,1.9111628933915317
2024-12-21,1.9111628933915317
2024-12-22,1.9111628933915317
2024-12-23,2.8667443400872976
2024-12-24,1.9111628933915317
2024-12-25,1.9111628933915317
2024-12-26,1.9111628933915317
2024-12-27,1.9111628933915317
2024-12-28,1.9111628933915317
2024-12-29,1.9111628933915317
2024-12-30,2.8667443400872976
2024-12-31,1.9111628933915317
2025-01-01,1.9111628933915317
2025-01-02,1.9111628933915317
2025-01-03,1.9111628933915317
2025-01-04,1.9111628933915317
2025-01-05,2.8667443400872976
2025-01-06,1.9111628933915317
2025-01-07,1.9111628933915317
2025-01-08,1.9111628933915317
2025-01-09,1.9111628933915317
2025-01-10,1.9111628933915317
2025-01-11,1.9111628933915317
2025-01-12,2.8667443400872976
2025-01-13,1.9111628933915317
2025-01-14,1.9111628933915317
2025-01-15,1.9111628933915317
2025-01-16,1.9111628933915317
2025-01-17,1.9111628933915317
2025-01-18,1.9111628933915317
2025-01-19,1.9111628933915317
2025-01-20,1.9111628933915317
2025-01-21,1.9111628933915317
2025-01-22,1.9111628933915317
2025-01-23,1.9111628933915317
2025-01-24,1.9111628933915317
2025-01-25,2.8667443400872976
2025-01-26,2.8667443400872976
2025-01-27,1.9111628933915317
2025-01-28,1.9111628933915317
2025-01-29,1.9111628933915317
2025-01-30,1.9111628933915317
2025-01-31,1.9111628933915317
2025-02-01,1.9111628933915317
2025-02-02,1.9111628933915317
2025-02-03,1.9111628933915317
2025-02-04,1.9111628933915317
2025-02-05,1.9111628933915317
2025-02-06,1.9111628933915317
2025-02-07,1.9111628933915317
2025-02-08,1.9111628933915317
2025-02-09,1.9111628933915317
2025-02-10,1.9111628933915317
2025-02-11,1.9111628933915317
2025-02-12,1.9111628933915317
2025-02-13,1.9111628933915317
2025-02-14,1.9111628933915317
2025-02-15,1.9111628933915317
2025-02-16,1.9111628933915317
2025-02-17,1.9111628933915317
2025-02-18,1.9111628933915317
2025-02-19,1.9111628933915317
2025-02-20,1.9111628933915317
2025-02-21,1.9111628933915317
2025-02-22,1.9111628933915317
2025-02-23,2.8667443400872976
2025-02-24,7.644651573566127
2025-02-25,9.555814466957658
2025-02-26,4.777907233478829
2025-02-27,3.8223257867830633
2025-02-28,2.8667443400872976
2025-03-01,3.8223257867830633
2025-03-02,3.8223257867830633
2025-03-03,4.777907233478829
2025-03-04,2.8667443400872976
2025-03-05,4.777907233478829
2025-03-06,4.777907233478829
2025-03-07,3.8223257867830633
2025-03-08,3.8223257867830633
2025-03-09,4.777907233478829
2025-03-10,4.777907233478829
2025-03-11,4.777907233478829
2025-03-12,4.777907233478829
2025-03-13,3.8223257867830633
2025-03-14,3.8223257867830633
2025-03-15,3.8223257867830633
2025-03-16,4.777907233478829
2025-03-17,3.8223257867830633
2025-03-18,3.8223257867830633
2025-03-19,2.8667443400872976
2025-03-20,3.8223257867830633
2025-03-21,2.8667443400872976
2025-03-22,3.8223257867830633
2025-03-23,4.777907233478829
2025-03-24,5.733488680174595
2025-03-25,5.733488680174595
2025-03-26,4.777907233478829
2025-03-27,4.777907233478829
2025-03-28,3.8223257867830633
2025-03-29,4.777907233478829
2025-03-30,5.733488680174595
2025-03-31,3.8223257867830633
2025-04-01,3.8223257867830633
2025-04-02,3.8223257867830633
2025-04-03,4.777907233478829
2025-04-04,4.777907233478829
2025-04-05,5.733488680174595
2025-04-06,5.733488680174595
2025-04-07,4.777907233478829
2025-04-08,4.777907233478829
2025-04-09,5.733488680174595
2025-04-10,6.6890701268703605
2025-04-11,6.6890701268703605
2025-04-12,8.600233020261893
2025-04-13,8.600233020261893
2025-04-14,7.644651573566127
2025-04-15,8.600233020261893
2025-04-16,8.600233020261893
2025-04-17,8.600233020261893
2025-04-18,11.46697736034919
2025-04-19,16.24488459382802
2025-04-20,19.111628933915316
2025-04-21,26.756280507481442
2025-04-22,58.29046824844172
2025-04-23,68.80186416209514
2025-04-24,43.95674654800523
2025-04-25,36.3120949744391
2025-04-26,38.22325786783063
2025-04-27,41.090002207917934
2025-04-28,30.578606294264507
2025-04-29,31.534187740960274
2025-04-30,48.734653781484056
2025-05-01,41.090002207917934
2025-05-02,34.40093208104757
2025-05-03,36.3120949744391
2025-05-04,43.95674654800523
2025-05-05,29.62302484756874
2025-05-06,27.71186195417721
2025-05-07,64.97953837531207
2025-05-08,53.512561014962884
2025-05-09,43.00116510130946
2025-05-10,49.69023522817982
2025-05-11,46.82349088809253
2025-05-12,35.35651352774334
2025-05-13,43.95674654800523
2025-05-14,95.55814466957658
2025-05-15,66.89070126870361
2025-05-16,46.82349088809253
2025-05-17,50.64581667487559
2025-05-18,53.512561014962884
2025-05-19,39.1788393145264
2025-05-20,32.48976918765604
2025-05-21,31.534187740960274
2025-05-22,31.534187740960274
2025-05-23,28.667443400872976
2025-05-24,30.578606294264507
2025-05-25,34.40093208104757
2025-05-26,34.40093208104757
2025-05-27,26.756280507481442
2025-05-28,23.889536167394144
2025-05-29,21.978373274002614
2025-05-30,21.022791827306847
2025-05-31,25.80069906078568
2025-06-01,26.756280507481442
2025-06-02,21.022791827306847
2025-06-03,20.067210380611083
2025-06-04,18.15604748721955
2025-06-05,18.15604748721955
2025-06-06,16.24488459382802
2025-06-07,18.15604748721955
2025-06-08,21.022791827306847
2025-06-09,17.200466040523786
2025-06-10,15.289303147132253
2025-06-11,14.333721700436488
2025-06-12,12.422558807044956
2025-06-13,13.378140253740721
2025-06-14,16.24488459382802
2025-06-15,18.15604748721955
2025-06-16,15.289303147132253
2025-06-17,13.378140253740721
2025-06-18,12.422558807044956
2025-06-19,13.378140253740721
2025-06-20,12.422558807044956
2025-06-21,14.333721700436488
2025-06-22,14.333721700436488
2025-06-23,12.422558807044956
2025-06-24,12.422558807044956
2025-06-25,11.46697736034919
2025-06-26,11.46697736034919
2025-06-27,11.46697736034919
2025-06-28,12.422558807044956
2025-06-29,14.333721700436488
2025-06-30,12.422558807044956
2025-07-01,10.511395913653423
2025-07-02,9.555814466957658
2025-07-03,9.555814466957658
2025-07-04,10.511395913653423
2025-07-05,10.511395913653423
2025-07-06,10.511395913653423
2025-07-07,10.511395913653423
2025-07-08,8.600233020261893
2025-07-09,7.644651573566127
2025-07-10,7.644651573566127
2025-07-11,8.600233020261893
2025-07-12,9.555814466957658
2025-07-13,9.555814466957658
2025-07-14,8.600233020261893
2025-07-15,10.511395913653423
2025-07-16,10.511395913653423
2025-07-17,8.600233020261893
2025-07-18,8.600233020261893
2025-07-19,8.600233020261893
2025-07-20,9.555814466957658
2025-07-21,8.600233020261893
2025-07-22,6.6890701268703605
2025-07-23,6.6890701268703605
2025-07-24,6.6890701268703605
2025-07-25,5.733488680174595
2025-07-26,7.644651573566127
2025-07-27,8.600233020261893
2025-07-28,6.6890701268703605
2025-07-29,5.733488680174595
2025-07-30,5.733488680174595
2025-07-31,5.733488680174595
2025-08-01,5.733488680174595
2025-08-02,5.733488680174595
2025-08-03,7.644651573566127
2025-08-04,5.733488680174595
2025-08-05,5.733488680174595
2025-08-06,5.733488680174595
2025-08-07,4.777907233478829
2025-08-08,5.733488680174595
2025-08-09,5.733488680174595
2025-08-10,5.733488680174595
2025-08-11,5.733488680174595
2025-08-12,4.777907233478829
2025-08-13,4.777907233478829
2025-08-14,4.777907233478829
2025-08-15,4.777907233478829
2025-08-16,5.733488680174595
2025-08-17,7.644651573566127
2025-08-18,4.777907233478829
2025-08-19,4.777907233478829
2025-08-20,4.777907233478829
2025-08-21,4.777907233478829
2025-08-22,4.777907233478829
2025-08-23,4.777907233478829
2025-08-24,5.733488680174595
2025-08-25,4.777907233478829
2025-08-26,3.8223257867830633
2025-08-27,3.8223257867830633
2025-08-28,3.8223257867830633
2025-08-29,3.8223257867830633
2025-08-30,4.777907233478829
2025-08-31,4.777907233478829
2025-09-01,4.777907233478829
2025-09-02,3.8223257867830633
2025-09-03,3.8223257867830633
2025-09-04,2.8667443400872976
2025-09-05,2.8667443400872976
2025-09-06,3.8223257867830633
2025-09-07,5.733488680174595
2025-09-08,3.8223257867830633
2025-09-09,3.8223257867830633
2025-09-10,2.8667443400872976
2025-09-11,3.8223257867830633
2025-09-12,2.8667443400872976
2025-09-13,3.8223257867830633
2025-09-14,4.777907233478829
2025-09-15,18.15604748721955
2025-09-16,5.733488680174595
2025-09-17,4.777907233478829
2025-09-18,4.777907233478829
2025-09-19,4.777907233478829
2025-09-20,5.733488680174595
2025-09-21,4.777907233478829
2025-09-22,4.777907233478829
2025-09-23,4.777907233478829
2025-09-24,3.8223257867830633
2025-09-25,3.8223257867830633
2025-09-26,3.8223257867830633
2025-09-27,4.777907233478829
2025-09-28,3.8223257867830633
2025-09-29,3.8223257867830633
2025-09-30,2.8667443400872976
2025-10-01,2.8667443400872976
2025-10-02,3.8223257867830633
2025-10-03,3.8223257867830633
2025-10-04,3.8223257867830633
2025-10-05,3.8223257867830633
2025-10-06,2.8667443400872976
2025-10-07,3.8223257867830633
2025-10-08,2.8667443400872976
2025-10-09,2.8667443400872976
2025-10-10,2.8667443400872976
2025-10-11,3.8223257867830633
2025-10-12,3.8223257867830633
2025-10-13,3.8223257867830633
2025-10-14,2.8667443400872976
2025-10-15,2.8667443400872976
2025-10-16,2.8667443400872976
2025-10-17,2.8667443400872976
2025-10-18,3.8223257867830633
2025-10-19,2.8667443400872976
2025-10-20,2.8667443400872976
2025-10-21,2.8667443400872976
2025-10-22,2.8667443400872976
2025-10-23,2.8667443400872976
2025-10-24,2.8667443400872976
2025-10-25,2.8667443400872976
2025-10-26,3.8223257867830633
2025-10-27,2.8667443400872976
2025-10-28,2.8667443400872976
2025-10-29,2.8667443400872976
2025-10-30,2.8667443400872976
2025-10-31,2.8667443400872976
2025-11-01,2.8667443400872976
2025-11-02,2.8667443400872976
2025-11-03,2.8667443400872976
2025-11-04,2.8667443400872976
2025-11-05,2.8667443400872976
2025-11-06,2.8667443400872976
2025-11-07,2.8667443400872976
2025-11-08,3.8223257867830633
2025-11-09,3.8223257867830633
2025-11-10,2.8667443400872976
2025-11-11,2.8667443400872976
2025-11-12,2.8667443400872976
2025-11-13,2.8667443400872976
2025-11-14,2.8667443400872976
2025-11-15,2.8667443400872976
2025-11-16,2.8667443400872976
2025-11-17,2.8667443400872976
2025-11-18,1.9111628933915317
2025-11-19,1.9111628933915317
2025-11-20,2.8667443400872976
2025-11-21,1.9111628933915317
2025-11-22,1.9111628933915317
2025-11-23,2.8667443400872976
2025-11-24,2.8667443400872976
2025-11-25,2.8667443400872976
2025-11-26,2.8667443400872976
2025-11-27,2.8667443400872976
2025-11-28,5.733488680174595
2025-11-29,3.8223257867830633
2025-11-30,3.8223257867830633
2025-12-01,2.8667443400872976
2025-12-02,2.8667443400872976
2025-12-03,2.8667443400872976
2025-12-04,2.8667443400872976
2025-12-05,2.8667443400872976
2025-12-06,2.8667443400872976
2025-12-07,2.8667443400872976
2025-12-08,2.8667443400872976
2025-12-09,2.8667443400872976
2025-12-10,2.8667443400872976
2025-12-11,2.9264681805057826
2025-12-12,2.8667443400872976
2025-12-13,3.016053941133511
2025-12-14,3.643154265527607
2025-12-15,2.836882419878055
2025-12-16,2.8667443400872976
2025-12-17,2.7472966592503267
2025-12-18,2.7472966592503267
2025-12-19,2.7472966592503267
2025-12-20,2.9563301007150256
2025-12-21,3.643154265527607
2025-12-22,3.583430425109122
2025-12-23,2.9264681805057826
2025-12-24,3.016053941133511
2025-12-25,3.0757777815519964
2025-12-26,3.0757777815519964
2025-12-27,3.67301618573685
2025-12-28,3.882049627201549
2025-12-29,3.8521877069923063
2025-12-30,3.8223257867830633
2025-12-31,4.00149730803852
2026-01-01,3.762601946364578
2026-01-02,4.598735712223373
2026-01-03,4.628597632432616
2026-01-04,3.971635387829277
2026-01-05,3.762601946364578
2026-01-06,3.643154265527607
2026-01-07,3.643154265527607
2026-01-08,3.8223257867830633
2026-01-09,3.9119115474107913
2026-01-10,4.300116510130946
2026-01-11,4.2403926697124605
2026-01-12,4.777907233478829
2026-01-13,3.6431542655276075
2026-01-14,3.5237065846906366
2026-01-15,3.583430425109122
2026-01-16,4.2403926697124605
2026-01-17,5.016802595152771
2026-01-18,4.598735712223373
2026-01-19,4.419564190967917
2026-01-20,4.2403926697124605
2026-01-21,4.00149730803852
2026-01-22,3.6431542655276075
2026-01-23,3.7028781059460925
2026-01-24,4.8973549143158
2026-01-25,5.852936361011566
2026-01-26,4.419564190967917
2026-01-27,4.061221148457005
2026-01-28,4.1209449888754905
2026-01-29,3.2848112230166953
2026-01-30,3.5237065846906366
2026-01-31,3.882049627201549
2026-02-01,4.598735712223373
2026-02-02,4.00149730803852
2026-02-03,4.1806688292939755
2026-02-04,3.463982744272151
2026-02-05,3.1653635421797244
2026-02-06,2.627848978413356
2026-02-07,3.105639701761239
2026-02-08,3.105639701761239
2026-02-09,2.3889536167394145
2026-02-10,2.4486774571579
2026-02-11,2.807020499668812
2026-02-12,2.568125137994871
2026-02-13,5.972384041848536
2026-02-14,4.359840350549431
2026-02-15,3.6431542655276075
2026-02-16,4.00149730803852
2026-02-17,2.926468180505783
2026-02-18,2.986192020924268
2026-02-19,2.7472966592503267
2026-02-20,3.1653635421797244
2026-02-21,3.4042589038536657
2026-02-22,3.22508738259821
2026-02-23,3.105639701761239
2026-02-24,2.627848978413356
2026-02-25,2.8667443400872976
2026-02-26,2.7472966592503267
2026-02-27,2.3889536167394145
2026-02-28,2.568125137994871
2026-03-01,3.5237065846906366
2026-03-02,2.4486774571579
2026-03-03,3.1653635421797244
2026-03-04,3.105639701761239
2026-03-05,2.5084012975763854
2026-03-06,2.986192020924268
2026-03-07,2.807020499668812
2026-03-08,3.463982744272151
2026-03-09,2.5084012975763854
2026-03-10,2.627848978413356
2026-03-11,2.568125137994871
2026-03-12,2.3889536167394145
2026-03-13,2.4486774571579
2026-03-14,2.6875728188318413
2026-03-15,2.7472966592503267
2026-03-16,2.986192020924268
2026-03-17,2.568125137994871
2026-03-18,2.2695059359024436
2026-03-19,2.2097820954839587
2026-03-20,2.3889536167394145
2026-03-21,2.8667443400872976
2026-03-22,3.22508738259821
2026-03-23,2.4486774571579
2026-03-24,2.329229776320929
2026-03-25,2.4486774571579
2026-03-26,2.150058255065473
2026-03-27,2.2097820954839587
2026-03-28,2.568125137994871
2026-03-29,2.986192020924268
2026-03-30,2.3889536167394145
2026-03-31,2.3889536167394145
2026-04-01,2.4486774571579
2026-04-02,2.3889536167394145
2026-04-03,2.4486774571579
2026-04-04,2.627848978413356
2026-04-05,2.807020499668812
2026-04-06,2.926468180505783
2026-04-07,2.4486774571579
2026-04-08,2.8667443400872976
2026-04-09,2.568125137994871
2026-04-10,2.329229776320929
2026-04-11,2.5084012975763854
2026-04-12,3.463982744272151
2026-04-13,2.150058255065473
2026-04-14,2.3889536167394145
2026-04-15,2.5084012975763854
2026-04-16,2.2097820954839587
2026-04-17,2.329229776320929
2026-04-18,2.5084012975763854
2026-04-19,2.8667443400872976
2026-04-20,2.2097820954839587
2026-04-21,2.2695059359024436
2026-04-22,2.329229776320929
2026-04-23,2.4486774571579
2026-04-24,2.150058255065473
2026-04-25,2.807020499668812
2026-04-26,3.2848112230166953
2026-04-27,2.7472966592503267
2026-04-28,2.5084012975763854
2026-04-29,2.3889536167394145
2026-04-30,2.627848978413356
2026-05-01,2.4486774571579
2026-05-02,3.5237065846906366
2026-05-03,3.8223257867830633
2026-05-04,5.673764839756109
2026-05-05,5.4945933185006535
2026-05-06,4.359840350549431
2026-05-07,3.762601946364578
2026-05-08,3.2848112230166953
2026-05-09,3.941773467620034
2026-05-10,4.00149730803852
2026-05-11,3.5237065846906366
2026-05-12,3.463982744272151
2026-05-13,3.2848112230166953
2026-05-14,3.463982744272151
2026-05-15,3.762601946364578
2026-05-16,3.7028781059460925
2026-05-17,4.2403926697124605
2026-05-18,3.3445350634351803
2026-05-19,3.2848112230166953
2026-05-20,3.5237065846906366
2026-05-21,3.22508738259821
2026-05-22,4.2403926697124605
2026-05-23,4.598735712223373
2026-05-24,4.957078754734285
2026-05-25,5.554317158919139
2026-05-26,4.359840350549431
2026-05-27,3.583430425109122
2026-05-28,3.762601946364578
2026-05-29,4.00149730803852
2026-05-30,4.359840350549431
2026-05-31,4.479288031386402
