Time,chat
2024-09-24,350.076336929032
2024-09-25,355.38052385219913
2024-09-26,350.076336929032
2024-09-27,318.2512153900291
2024-09-28,206.8632900035189
2024-09-29,228.0800376961875
2024-09-30,339.4679630826977
2024-10-01,344.77215000586483
2024-10-02,355.38052385219913
2024-10-03,334.1637761595305
2024-10-04,318.2512153900291
2024-10-05,206.8632900035189
2024-10-06,228.0800376961875
2024-10-07,339.4679630826977
2024-10-08,339.4679630826977
2024-10-09,344.77215000586483
2024-10-10,318.2512153900291
2024-10-11,312.9470284668619
2024-10-12,206.8632900035189
2024-10-13,222.77585077302035
2024-10-14,328.8595892363634
2024-10-15,376.59727154486774
2024-10-16,365.98889769853344
2024-10-17,360.6847107753663
2024-10-18,318.2512153900291
2024-10-19,212.16747692668605
2024-10-20,222.77585077302035
2024-10-21,371.2930846217006
2024-10-22,371.2930846217006
2024-10-23,376.59727154486774
2024-10-24,371.2930846217006
2024-10-25,334.1637761595305
2024-10-26,228.0800376961875
2024-10-27,238.6884115425218
2024-10-28,376.59727154486774
2024-10-29,376.59727154486774
2024-10-30,371.2930846217006
2024-10-31,355.38052385219913
2024-11-01,312.9470284668619
2024-11-02,222.77585077302035
2024-11-03,233.38422461935465
2024-11-04,376.59727154486774
2024-11-05,334.1637761595305
2024-11-06,275.81772000469186
2024-11-07,350.076336929032
2024-11-08,350.076336929032
2024-11-09,254.60097231202326
2024-11-10,233.38422461935465
2024-11-11,344.77215000586483
2024-11-12,392.5098323143692
2024-11-13,392.5098323143692
2024-11-14,365.98889769853344
2024-11-15,339.4679630826977
2024-11-16,217.4716638498532
2024-11-17,249.2967853888561
2024-11-18,381.9014584680349
2024-11-19,403.1182061607035
2024-11-20,403.1182061607035
2024-11-21,387.20564539120204
2024-11-22,339.4679630826977
2024-11-23,222.77585077302035
2024-11-24,228.0800376961875
2024-11-25,350.076336929032
2024-11-26,323.5554023131962
2024-11-27,275.81772000469186
2024-11-28,196.2549161571846
2024-11-29,185.6465423108503
2024-11-30,206.8632900035189
2024-12-01,233.38422461935465
2024-12-02,365.98889769853344
2024-12-03,387.20564539120204
2024-12-04,403.1182061607035
2024-12-05,381.9014584680349
2024-12-06,371.2930846217006
2024-12-07,259.9051592351904
2024-12-08,259.9051592351904
2024-12-09,376.59727154486774
2024-12-10,403.1182061607035
2024-12-11,413.7265800070378
2024-12-12,530.4186923167151
2024-12-13,355.38052385219913
2024-12-14,228.0800376961875
2024-12-15,228.0800376961875
2024-12-16,344.77215000586483
2024-12-17,355.38052385219913
2024-12-18,355.38052385219913
2024-12-19,323.5554023131962
2024-12-20,291.7302807741933
2024-12-21,185.6465423108503
2024-12-22,180.34235538768314
2024-12-23,233.38422461935465
2024-12-24,196.2549161571846
2024-12-25,169.73398154134884
2024-12-26,281.121906927859
2024-12-27,228.0800376961875
2024-12-28,190.95072923401744
2024-12-29,185.6465423108503
2024-12-30,243.99259846568896
2024-12-31,228.0800376961875
2025-01-01,196.2549161571846
2025-01-02,275.81772000469186
2025-01-03,270.5135330815247
2025-01-04,217.4716638498532
2025-01-05,222.77585077302035
2025-01-06,328.8595892363634
2025-01-07,318.2512153900291
2025-01-08,334.1637761595305
2025-01-09,339.4679630826977
2025-01-10,339.4679630826977
2025-01-11,222.77585077302035
2025-01-12,233.38422461935465
2025-01-13,344.77215000586483
2025-01-14,360.6847107753663
2025-01-15,360.6847107753663
2025-01-16,376.59727154486774
2025-01-17,334.1637761595305
2025-01-18,228.0800376961875
2025-01-19,217.4716638498532
2025-01-20,275.81772000469186
2025-01-21,339.4679630826977
2025-01-22,371.2930846217006
2025-01-23,413.7265800070378
2025-01-24,350.076336929032
2025-01-25,249.2967853888561
2025-01-26,249.2967853888561
2025-01-27,387.20564539120204
2025-01-28,397.81401923753634
2025-01-29,434.9433276997064
2025-01-30,397.81401923753634
2025-01-31,376.59727154486774
2025-02-01,265.20934615835756
2025-02-02,270.5135330815247
2025-02-03,403.1182061607035
2025-02-04,413.7265800070378
2025-02-05,419.03076693020495
2025-02-06,445.5517015460407
2025-02-07,392.5098323143692
2025-02-08,254.60097231202326
2025-02-09,270.5135330815247
2025-02-10,397.81401923753634
2025-02-11,445.5517015460407
2025-02-12,440.24751462287355
2025-02-13,419.03076693020495
2025-02-14,387.20564539120204
2025-02-15,254.60097231202326
2025-02-16,265.20934615835756
2025-02-17,355.38052385219913
2025-02-18,403.1182061607035
2025-02-19,434.9433276997064
2025-02-20,408.42239308387065
2025-02-21,371.2930846217006
2025-02-22,259.9051592351904
2025-02-23,275.81772000469186
2025-02-24,440.24751462287355
2025-02-25,461.46426231554216
2025-02-26,434.9433276997064
2025-02-27,440.24751462287355
2025-02-28,419.03076693020495
2025-03-01,270.5135330815247
2025-03-02,270.5135330815247
2025-03-03,434.9433276997064
2025-03-04,456.160075392375
2025-03-05,419.03076693020495
2025-03-06,429.63914077653925
2025-03-07,387.20564539120204
2025-03-08,254.60097231202326
2025-03-09,270.5135330815247
2025-03-10,408.42239308387065
2025-03-11,403.1182061607035
2025-03-12,429.63914077653925
2025-03-13,419.03076693020495
2025-03-14,360.6847107753663
2025-03-15,249.2967853888561
2025-03-16,265.20934615835756
2025-03-17,413.7265800070378
2025-03-18,408.42239308387065
2025-03-19,424.3349538533721
2025-03-20,419.03076693020495
2025-03-21,350.076336929032
2025-03-22,249.2967853888561
2025-03-23,270.5135330815247
2025-03-24,419.03076693020495
2025-03-25,503.89775770087937
2025-03-26,519.8103184703808
2025-03-27,477.3768230850436
2025-03-28,434.9433276997064
2025-03-29,291.7302807741933
2025-03-30,323.5554023131962
2025-03-31,434.9433276997064
2025-04-01,450.85588846920785
2025-04-02,424.3349538533721
2025-04-03,461.46426231554216
2025-04-04,376.59727154486774
2025-04-05,286.42609385102617
2025-04-06,307.6428415436948
2025-04-07,456.160075392375
2025-04-08,466.7684492387093
2025-04-09,450.85588846920785
2025-04-10,456.160075392375
2025-04-11,466.7684492387093
2025-04-12,312.9470284668619
2025-04-13,328.8595892363634
2025-04-14,493.28938385454506
2025-04-15,497.78617058740303
2025-04-16,470.5656254593421
2025-04-17,451.5812049209219
2025-04-18,386.2518966135756
2025-04-19,274.7176226397482
2025-04-20,291.04994971658476
2025-04-21,451.5812049209219
2025-04-22,495.13407712581943
2025-04-23,503.2302796130152
2025-04-24,478.80175004898285
2025-04-25,429.8047688184731
2025-04-26,291.04994971658476
2025-04-27,310.17429235745
2025-04-28,470.5656254593421
2025-04-29,519.5626066898518
2025-04-30,484.24585907459505
2025-05-01,486.89795253617865
2025-05-02,429.8047688184731
2025-05-03,307.38227679342134
2025-05-04,323.7146038702579
2025-05-05,470.5656254593421
2025-05-06,476.00973448495427
2025-05-07,484.24585907459505
2025-05-08,451.5812049209219
2025-05-09,435.2488778440853
2025-05-10,274.7176226397482
2025-05-11,312.82638581903353
2025-05-12,467.91353199775847
2025-05-13,467.91353199775847
2025-05-14,457.0253139465341
2025-05-15,452.306521372636
2025-05-16,413.21830347623535
2025-05-17,279.20155640286174
2025-05-18,273.6175252748045
2025-05-19,435.5544279884643
2025-05-20,441.1384591165215
2025-05-21,429.97039686040705
2025-05-22,429.97039686040705
2025-05-23,374.1300855798347
2025-05-24,256.8654318906328
2025-05-25,256.8654318906328
2025-05-26,295.95364978703344
2025-05-27,424.3863657323498
2025-05-28,452.306521372636
2025-05-29,457.8905525006932
2025-05-30,396.46621009206365
2025-05-31,279.20155640286174
2025-06-01,279.20155640286174
2025-06-02,429.97039686040705
2025-06-03,446.72249024457875
2025-06-04,418.8023346042926
2025-06-05,418.8023346042926
2025-06-06,407.6342723481781
2025-06-07,279.20155640286174
2025-06-08,295.95364978703344
2025-06-09,402.0502412201209
2025-06-10,491.3947392690366
2025-06-11,418.8023346042926
2025-06-12,418.8023346042926
2025-06-13,379.71411670789195
2025-06-14,295.95364978703344
2025-06-15,301.5376809150907
2025-06-16,418.8023346042926
2025-06-17,407.6342723481781
2025-06-18,418.8023346042926
2025-06-19,357.377992195663
2025-06-20,357.377992195663
2025-06-21,279.20155640286174
2025-06-22,279.20155640286174
2025-06-23,402.0502412201209
2025-06-24,446.72249024457875
2025-06-25,407.6342723481781
2025-06-26,418.8023346042926
2025-06-27,413.21830347623535
2025-06-28,301.5376809150907
2025-06-29,301.5376809150907
2025-06-30,396.46621009206365
2025-07-01,407.6342723481781
2025-07-02,424.3863657323498
2025-07-03,374.1300855798347
2025-07-04,284.785587530919
2025-07-05,256.8654318906328
2025-07-06,290.3696186589762
2025-07-07,413.21830347623535
2025-07-08,429.97039686040705
2025-07-09,418.8023346042926
2025-07-10,407.6342723481781
2025-07-11,407.6342723481781
2025-07-12,301.5376809150907
2025-07-13,295.95364978703344
2025-07-14,435.5544279884643
2025-07-15,441.1384591165215
2025-07-16,418.8023346042926
2025-07-17,446.72249024457875
2025-07-18,390.8821789640064
2025-07-19,362.96202332372025
2025-07-20,329.45783655537684
2025-07-21,452.306521372636
2025-07-22,452.306521372636
2025-07-23,441.1384591165215
2025-07-24,424.3863657323498
2025-07-25,413.21830347623535
2025-07-26,295.95364978703344
2025-07-27,312.70574317120514
2025-07-28,418.8023346042926
2025-07-29,457.8905525006932
2025-07-30,463.47458362875045
2025-07-31,463.47458362875045
2025-08-01,402.0502412201209
2025-08-02,295.95364978703344
2025-08-03,301.5376809150907
2025-08-04,413.21830347623535
2025-08-05,441.1384591165215
2025-08-06,457.8905525006932
2025-08-07,463.47458362875045
2025-08-08,446.72249024457875
2025-08-09,307.1217120431479
2025-08-10,323.8738054273196
2025-08-11,446.72249024457875
2025-08-12,452.306521372636
2025-08-13,435.5544279884643
2025-08-14,441.1384591165215
2025-08-15,402.0502412201209
2025-08-16,295.95364978703344
2025-08-17,301.5376809150907
2025-08-18,435.5544279884643
2025-08-19,457.8905525006932
2025-08-20,480.22667701292215
2025-08-21,463.47458362875045
2025-08-22,418.8023346042926
2025-08-23,295.95364978703344
2025-08-24,318.2897742992624
2025-08-25,474.6426458848649
2025-08-26,485.8107081409794
2025-08-27,513.7308637812656
2025-08-28,508.1468326532083
2025-08-29,452.306521372636
2025-08-30,301.5376809150907
2025-08-31,307.1217120431479
2025-09-01,357.377992195663
2025-09-02,508.1468326532083
2025-09-03,524.8989260373801
2025-09-04,496.97877039709385
2025-09-05,480.22667701292215
2025-09-06,312.70574317120514
2025-09-07,335.0418676834341
2025-09-08,547.235050549609
2025-09-09,541.6510194215517
2025-09-10,508.1468326532083
2025-09-11,496.97877039709385
2025-09-12,446.72249024457875
2025-09-13,301.5376809150907
2025-09-14,312.70574317120514
2025-09-15,558.4031128057235
2025-09-16,513.7308637812656
2025-09-17,530.4829571654373
2025-09-18,524.8989260373801
2025-09-19,480.22667701292215
2025-09-20,307.1217120431479
2025-09-21,335.0418676834341
2025-09-22,530.4829571654373
2025-09-23,519.3148949093228
2025-09-24,552.8190816776662
2025-09-25,530.4829571654373
2025-09-26,502.5628015251511
2025-09-27,318.2897742992624
2025-09-28,340.6258988114913
2025-09-29,541.6510194215517
2025-09-30,552.8190816776662
2025-10-01,547.235050549609
2025-10-02,513.7308637812656
2025-10-03,469.0586147568077
2025-10-04,295.95364978703344
2025-10-05,312.70574317120514
2025-10-06,513.7308637812656
2025-10-07,547.235050549609
2025-10-08,530.4829571654373
2025-10-09,513.7308637812656
2025-10-10,446.72249024457875
2025-10-11,307.1217120431479
2025-10-12,295.95364978703344
2025-10-13,491.3947392690366
2025-10-14,496.97877039709385
2025-10-15,558.4031128057235
2025-10-16,524.8989260373801
2025-10-17,463.47458362875045
2025-10-18,284.785587530919
2025-10-19,323.8738054273196
2025-10-20,519.3148949093228
2025-10-21,547.235050549609
2025-10-22,524.8989260373801
2025-10-23,513.7308637812656
2025-10-24,474.6426458848649
2025-10-25,307.1217120431479
2025-10-26,323.8738054273196
2025-10-27,524.8989260373801
2025-10-28,513.7308637812656
2025-10-29,536.0669882934945
2025-10-30,519.3148949093228
2025-10-31,429.97039686040705
2025-11-01,290.3696186589762
2025-11-02,318.2897742992624
2025-11-03,524.8989260373801
2025-11-04,547.235050549609
2025-11-05,519.3148949093228
2025-11-06,519.3148949093228
2025-11-07,491.3947392690366
2025-11-08,295.95364978703344
2025-11-09,323.8738054273196
2025-11-10,513.7308637812656
2025-11-11,502.5628015251511
2025-11-12,508.1468326532083
2025-11-13,513.7308637812656
2025-11-14,469.0586147568077
2025-11-15,307.1217120431479
2025-11-16,323.8738054273196
2025-11-17,508.1468326532083
2025-11-18,524.8989260373801
2025-11-19,491.3947392690366
2025-11-20,463.47458362875045
2025-11-21,429.97039686040705
2025-11-22,295.95364978703344
2025-11-23,295.95364978703344
2025-11-24,413.21830347623535
2025-11-25,390.8821789640064
2025-11-26,346.20992993954854
2025-11-27,268.0334941467473
2025-11-28,273.6175252748045
2025-11-29,279.20155640286174
2025-11-30,307.1217120431479
2025-12-01,424.3863657323498
2025-12-02,463.47458362875045
2025-12-03,457.8905525006932
2025-12-04,469.0586147568077
2025-12-05,418.8023346042926
2025-12-06,318.2897742992624
2025-12-07,329.45783655537684
2025-12-08,469.0586147568077
2025-12-09,474.6426458848649
2025-12-10,469.0586147568077
2025-12-11,457.8030052000611
2025-12-12,414.4224918188929
2025-12-13,306.1326753213836
2025-12-14,284.44241863079947
2025-12-15,433.48219990085954
2025-12-16,419.8450559915389
2025-12-17,428.05963572821355
2025-12-18,400.9468148649834
2025-12-19,395.52425069233743
2025-12-20,289.8649828034455
2025-12-21,273.5972902855075
2025-12-22,362.98886565646126
2025-12-23,341.2986089658772
2025-12-24,279.0198544581535
2025-12-25,251.90703359492335
2025-12-26,279.0198544581535
2025-12-27,279.0198544581535
2025-12-28,257.32959776756934
2025-12-29,341.2986089658772
2025-12-30,341.2986089658772
2025-12-31,303.34065975735496
2026-01-01,262.7521619402154
2026-01-02,325.0309164479391
2026-01-03,279.0198544581535
2026-01-04,297.91809558470896
2026-01-05,408.9999276462469
2026-01-06,400.9468148649834
2026-01-07,408.9999276462469
2026-01-08,419.8450559915389
2026-01-09,438.9047640735056
2026-01-10,305.1436385996193
2026-01-11,305.1436385996193
2026-01-12,415.62668016155044
2026-01-13,441.93216624772447
2026-01-14,436.67106903048966
2026-01-15,426.14887459602005
2026-01-16,415.62668016155044
2026-01-17,305.1436385996193
2026-01-18,278.8381525134452
2026-01-19,357.75461077196746
2026-01-20,420.88777737878524
2026-01-21,436.67106903048966
2026-01-22,415.62668016155044
2026-01-23,399.84338850984597
2026-01-24,315.6658330340889
2026-01-25,331.4491246857934
2026-01-26,410.3655829443156
2026-01-27,441.93216624772447
2026-01-28,441.93216624772447
2026-01-29,441.93216624772447
2026-01-30,441.93216624772447
2026-01-31,305.1436385996193
2026-02-01,336.7102219030282
2026-02-02,462.97655511666375
2026-02-03,526.1097217234816
2026-02-04,505.06533285454225
2026-02-05,441.93216624772447
2026-02-06,415.62668016155044
2026-02-07,357.75461077196746
2026-02-08,320.9269302513237
2026-02-09,357.75461077196746
2026-02-10,394.58229129261116
2026-02-11,410.3655829443156
2026-02-12,405.10448572708077
2026-02-13,384.06009685814155
2026-02-14,310.4047358168541
2026-02-15,310.4047358168541
2026-02-16,378.7989996409067
2026-02-17,394.58229129261116
2026-02-18,431.40997181325486
2026-02-19,415.62668016155044
2026-02-20,389.32119407537635
2026-02-21,299.8825413823845
2026-02-22,310.4047358168541
2026-02-23,410.3655829443156
2026-02-24,436.67106903048966
2026-02-25,426.14887459602005
2026-02-26,426.14887459602005
2026-02-27,415.62668016155044
2026-02-28,294.6214441651497
2026-03-01,326.1880274685586
2026-03-02,431.40997181325486
2026-03-03,431.40997181325486
2026-03-04,452.45436068219414
2026-03-05,447.19326346495933
2026-03-06,426.14887459602005
2026-03-07,320.9269302513237
2026-03-08,310.4047358168541
2026-03-09,441.93216624772447
2026-03-10,436.67106903048966
2026-03-11,420.88777737878524
2026-03-12,420.88777737878524
2026-03-13,394.58229129261116
2026-03-14,310.4047358168541
2026-03-15,326.1880274685586
2026-03-16,410.3655829443156
2026-03-17,426.14887459602005
2026-03-18,410.3655829443156
2026-03-19,405.10448572708077
2026-03-20,363.01570798920227
2026-03-21,294.6214441651497
2026-03-22,305.1436385996193
2026-03-23,410.3655829443156
2026-03-24,431.40997181325486
2026-03-25,441.93216624772447
2026-03-26,447.19326346495933
2026-03-27,399.84338850984597
2026-03-28,315.6658330340889
2026-03-29,341.971319120263
2026-03-30,457.71545789942894
2026-03-31,436.67106903048966
2026-04-01,441.93216624772447
2026-04-02,389.32119407537635
2026-04-03,352.49351355473266
2026-04-04,289.3603469479148
2026-04-05,299.8825413823845
2026-04-06,420.88777737878524
2026-04-07,436.67106903048966
2026-04-08,399.84338850984597
2026-04-09,384.06009685814155
2026-04-10,368.2768052064371
2026-04-11,305.1436385996193
2026-04-12,310.4047358168541
2026-04-13,399.84338850984597
2026-04-14,420.88777737878524
2026-04-15,405.10448572708077
2026-04-16,426.14887459602005
2026-04-17,405.10448572708077
2026-04-18,294.6214441651497
2026-04-19,299.8825413823845
2026-04-20,405.10448572708077
2026-04-21,405.10448572708077
2026-04-22,410.3655829443156
2026-04-23,410.3655829443156
2026-04-24,384.06009685814155
2026-04-25,278.8381525134452
2026-04-26,305.1436385996193
2026-04-27,399.84338850984597
2026-04-28,394.58229129261116
2026-04-29,394.58229129261116
2026-04-30,399.84338850984597
2026-05-01,363.01570798920227
2026-05-02,294.6214441651497
2026-05-03,315.6658330340889
2026-05-04,399.84338850984597
2026-05-05,405.10448572708077
2026-05-06,384.06009685814155
2026-05-07,394.58229129261116
2026-05-08,363.01570798920227
2026-05-09,289.3603469479148
2026-05-10,289.3603469479148
2026-05-11,394.58229129261116
2026-05-12,399.84338850984597
2026-05-13,378.7989996409067
2026-05-14,373.5379024236719
2026-05-15,357.75461077196746
2026-05-16,284.09924973068
2026-05-17,278.8381525134452
2026-05-18,378.7989996409067
2026-05-19,394.58229129261116
2026-05-20,394.58229129261116
2026-05-21,389.32119407537635
2026-05-22,373.5379024236719
2026-05-23,299.8825413823845
2026-05-24,305.1436385996193
2026-05-25,305.1436385996193
2026-05-26,373.5379024236719
2026-05-27,389.32119407537635
2026-05-28,389.32119407537635
2026-05-29,378.7989996409067
2026-05-30,299.8825413823845
2026-05-31,320.9269302513237
