Time,chat
2024-10-03,334.4675399334784
2024-10-04,318.5405142223604
2024-10-05,207.05133424453425
2024-10-06,228.28736852602495
2024-10-07,339.7765485038511
2024-10-08,339.7765485038511
2024-10-09,345.08555707422374
2024-10-10,318.5405142223604
2024-10-11,313.23150565198773
2024-10-12,207.05133424453425
2024-10-13,222.97835995565228
2024-10-14,329.15853136310574
2024-10-15,376.9396084964598
2024-10-16,366.3215913557144
2024-10-17,361.01258278534175
2024-10-18,318.5405142223604
2024-10-19,212.36034281490691
2024-10-20,222.97835995565228
2024-10-21,371.6305999260871
2024-10-22,371.6305999260871
2024-10-23,376.9396084964598
2024-10-24,371.6305999260871
2024-10-25,334.4675399334784
2024-10-26,228.28736852602495
2024-10-27,238.9053856667703
2024-10-28,376.9396084964598
2024-10-29,376.9396084964598
2024-10-30,371.6305999260871
2024-10-31,355.7035742149691
2024-11-01,313.23150565198773
2024-11-02,222.97835995565228
2024-11-03,233.59637709639762
2024-11-04,376.9396084964598
2024-11-05,334.4675399334784
2024-11-06,276.068445659379
2024-11-07,350.3945656445964
2024-11-08,350.3945656445964
2024-11-09,254.83241137788832
2024-11-10,233.59637709639762
2024-11-11,345.08555707422374
2024-11-12,392.8666342075778
2024-11-13,392.8666342075778
2024-11-14,366.3215913557144
2024-11-15,339.7765485038511
2024-11-16,217.66935138527958
2024-11-17,249.52340280751562
2024-11-18,382.2486170668325
2024-11-19,403.48465134832315
2024-11-20,403.48465134832315
2024-11-21,387.55762563720515
2024-11-22,339.7765485038511
2024-11-23,222.97835995565228
2024-11-24,228.28736852602495
2024-11-25,350.3945656445964
2024-11-26,323.84952279273307
2024-11-27,276.068445659379
2024-11-28,196.4333171037889
2024-11-29,185.81529996304354
2024-11-30,207.05133424453425
2024-12-01,233.59637709639762
2024-12-02,366.3215913557144
2024-12-03,387.55762563720515
2024-12-04,403.48465134832315
2024-12-05,382.2486170668325
2024-12-06,371.6305999260871
2024-12-07,260.141419948261
2024-12-08,260.141419948261
2024-12-09,376.9396084964598
2024-12-10,403.48465134832315
2024-12-11,414.1026684890685
2024-12-12,530.9008570372673
2024-12-13,355.7035742149691
2024-12-14,228.28736852602495
2024-12-15,228.28736852602495
2024-12-16,345.08555707422374
2024-12-17,355.7035742149691
2024-12-18,355.7035742149691
2024-12-19,323.84952279273307
2024-12-20,291.995471370497
2024-12-21,185.81529996304354
2024-12-22,180.50629139267087
2024-12-23,233.59637709639762
2024-12-24,196.4333171037889
2024-12-25,169.88827425192554
2024-12-26,281.37745422975166
2024-12-27,228.28736852602495
2024-12-28,191.12430853341624
2024-12-29,185.81529996304354
2024-12-30,244.21439423714295
2024-12-31,228.28736852602495
2025-01-01,196.4333171037889
2025-01-02,276.068445659379
2025-01-03,270.7594370890063
2025-01-04,217.66935138527958
2025-01-05,222.97835995565228
2025-01-06,329.15853136310574
2025-01-07,318.5405142223604
2025-01-08,334.4675399334784
2025-01-09,339.7765485038511
2025-01-10,339.7765485038511
2025-01-11,222.97835995565228
2025-01-12,233.59637709639762
2025-01-13,345.08555707422374
2025-01-14,361.01258278534175
2025-01-15,361.01258278534175
2025-01-16,376.9396084964598
2025-01-17,334.4675399334784
2025-01-18,228.28736852602495
2025-01-19,217.66935138527958
2025-01-20,276.068445659379
2025-01-21,339.7765485038511
2025-01-22,371.6305999260871
2025-01-23,414.1026684890685
2025-01-24,350.3945656445964
2025-01-25,249.52340280751562
2025-01-26,249.52340280751562
2025-01-27,387.55762563720515
2025-01-28,398.1756427779505
2025-01-29,435.33870277055917
2025-01-30,398.1756427779505
2025-01-31,376.9396084964598
2025-02-01,265.45042851863366
2025-02-02,270.7594370890063
2025-02-03,403.48465134832315
2025-02-04,414.1026684890685
2025-02-05,419.41167705944116
2025-02-06,445.95671991130456
2025-02-07,392.8666342075778
2025-02-08,254.83241137788832
2025-02-09,270.7594370890063
2025-02-10,398.1756427779505
2025-02-11,445.95671991130456
2025-02-12,440.64771134093183
2025-02-13,419.41167705944116
2025-02-14,387.55762563720515
2025-02-15,254.83241137788832
2025-02-16,265.45042851863366
2025-02-17,355.7035742149691
2025-02-18,403.48465134832315
2025-02-19,435.33870277055917
2025-02-20,408.7936599186958
2025-02-21,371.6305999260871
2025-02-22,260.141419948261
2025-02-23,276.068445659379
2025-02-24,440.64771134093183
2025-02-25,461.88374562242257
2025-02-26,435.33870277055917
2025-02-27,440.64771134093183
2025-02-28,419.41167705944116
2025-03-01,270.7594370890063
2025-03-02,270.7594370890063
2025-03-03,435.33870277055917
2025-03-04,456.5747370520499
2025-03-05,419.41167705944116
2025-03-06,430.0296942001865
2025-03-07,387.55762563720515
2025-03-08,254.83241137788832
2025-03-09,270.7594370890063
2025-03-10,408.7936599186958
2025-03-11,403.48465134832315
2025-03-12,430.0296942001865
2025-03-13,419.41167705944116
2025-03-14,361.01258278534175
2025-03-15,249.52340280751562
2025-03-16,265.45042851863366
2025-03-17,414.1026684890685
2025-03-18,408.7936599186958
2025-03-19,424.72068562981383
2025-03-20,419.41167705944116
2025-03-21,350.3945656445964
2025-03-22,249.52340280751562
2025-03-23,270.7594370890063
2025-03-24,419.41167705944116
2025-03-25,504.3558141854039
2025-03-26,520.282839896522
2025-03-27,477.8107713335406
2025-03-28,435.33870277055917
2025-03-29,291.995471370497
2025-03-30,323.84952279273307
2025-03-31,435.33870277055917
2025-04-01,451.26572848167723
2025-04-02,424.72068562981383
2025-04-03,461.88374562242257
2025-04-04,376.9396084964598
2025-04-05,286.68646280012433
2025-04-06,307.92249708161506
2025-04-07,456.5747370520499
2025-04-08,467.19275419279523
2025-04-09,451.26572848167723
2025-04-10,456.5747370520499
2025-04-11,467.19275419279523
2025-04-12,313.23150565198773
2025-04-13,329.15853136310574
2025-04-14,493.7377970446586
2025-04-15,498.0470572478831
2025-04-16,470.8125327635039
2025-04-17,451.81731378768995
2025-04-18,386.45445502517964
2025-04-19,274.8618528024761
2025-04-20,291.2025674931037
2025-04-21,451.81731378768995
2025-04-22,495.3925529626968
2025-04-23,503.493962144759
2025-04-24,479.0518382720693
2025-04-25,430.0296942001865
2025-04-26,291.2025674931037
2025-04-27,310.3356827954208
2025-04-28,470.8125327635039
2025-04-29,519.8346768353866
2025-04-30,484.4987431689451
2025-05-01,487.1532474541315
2025-05-02,430.0296942001865
2025-05-03,307.5432821837313
2025-05-04,323.88399687435884
2025-05-05,470.8125327635039
2025-05-06,476.2594376603797
2025-05-07,484.4987431689451
2025-05-08,451.81731378768995
2025-05-09,435.4765990970624
2025-05-10,274.8618528024761
2025-05-11,312.99018708060714
2025-05-12,468.15802847831753
2025-05-13,468.15802847831753
2025-05-14,457.2642186845658
2025-05-15,452.3688990937027
2025-05-16,413.27529053004935
2025-05-17,279.24006116895225
2025-05-18,273.6552599455732
2025-05-19,435.6144954235656
2025-05-20,441.1992966469446
2025-05-21,430.0296942001865
2025-05-22,430.0296942001865
2025-05-23,374.18168196639607
2025-05-24,256.9008562754361
2025-05-25,256.9008562754361
2025-05-26,295.9944648390894
2025-05-27,424.44489297680747
2025-05-28,452.3688990937027
2025-05-29,457.9537003170817
2025-05-30,396.52088685991225
2025-05-31,279.24006116895225
2025-06-01,279.24006116895225
2025-06-02,430.0296942001865
2025-06-03,446.78409787032365
2025-06-04,418.86009175342843
2025-06-05,418.86009175342843
2025-06-06,407.6904893066703
2025-06-07,279.24006116895225
2025-06-08,295.9944648390894
2025-06-09,402.1056880832913
2025-06-10,491.462507657356
2025-06-11,418.86009175342843
2025-06-12,418.86009175342843
2025-06-13,379.7664831897751
2025-06-14,295.9944648390894
2025-06-15,301.5792660624685
2025-06-16,418.86009175342843
2025-06-17,407.6904893066703
2025-06-18,418.86009175342843
2025-06-19,357.4272782962589
2025-06-20,357.4272782962589
2025-06-21,279.24006116895225
2025-06-22,279.24006116895225
2025-06-23,402.1056880832913
2025-06-24,446.78409787032365
2025-06-25,407.6904893066703
2025-06-26,418.86009175342843
2025-06-27,413.27529053004935
2025-06-28,301.5792660624685
2025-06-29,301.5792660624685
2025-06-30,396.52088685991225
2025-07-01,407.6904893066703
2025-07-02,424.44489297680747
2025-07-03,374.18168196639607
2025-07-04,284.82486239233134
2025-07-05,256.9008562754361
2025-07-06,290.4096636157104
2025-07-07,413.27529053004935
2025-07-08,430.0296942001865
2025-07-09,418.86009175342843
2025-07-10,407.6904893066703
2025-07-11,407.6904893066703
2025-07-12,301.5792660624685
2025-07-13,295.9944648390894
2025-07-14,435.6144954235656
2025-07-15,441.1992966469446
2025-07-16,418.86009175342843
2025-07-17,446.78409787032365
2025-07-18,390.9360856365332
2025-07-19,363.01207951963795
2025-07-20,329.5032721793637
2025-07-21,452.3688990937027
2025-07-22,452.3688990937027
2025-07-23,441.1992966469446
2025-07-24,424.44489297680747
2025-07-25,413.27529053004935
2025-07-26,295.9944648390894
2025-07-27,312.74886850922655
2025-07-28,418.86009175342843
2025-07-29,457.9537003170817
2025-07-30,463.5385015404608
2025-07-31,463.5385015404608
2025-08-01,402.1056880832913
2025-08-02,295.9944648390894
2025-08-03,301.5792660624685
2025-08-04,413.27529053004935
2025-08-05,441.1992966469446
2025-08-06,457.9537003170817
2025-08-07,463.5385015404608
2025-08-08,446.78409787032365
2025-08-09,307.1640672858475
2025-08-10,323.9184709559846
2025-08-11,446.78409787032365
2025-08-12,452.3688990937027
2025-08-13,435.6144954235656
2025-08-14,441.1992966469446
2025-08-15,402.1056880832913
2025-08-16,295.9944648390894
2025-08-17,301.5792660624685
2025-08-18,435.6144954235656
2025-08-19,457.9537003170817
2025-08-20,480.29290521059795
2025-08-21,463.5385015404608
2025-08-22,418.86009175342843
2025-08-23,295.9944648390894
2025-08-24,318.3336697326056
2025-08-25,474.70810398721886
2025-08-26,485.877706433977
2025-08-27,513.8017125508723
2025-08-28,508.21691132749316
2025-08-29,452.3688990937027
2025-08-30,301.5792660624685
2025-08-31,307.1640672858475
2025-09-01,357.4272782962589
2025-09-02,508.21691132749316
2025-09-03,524.9713149976303
2025-09-04,497.04730888073505
2025-09-05,480.29290521059795
2025-09-06,312.74886850922655
2025-09-07,335.08807340274274
2025-09-08,547.3105198911464
2025-09-09,541.7257186677674
2025-09-10,508.21691132749316
2025-09-11,497.04730888073505
2025-09-12,446.78409787032365
2025-09-13,301.5792660624685
2025-09-14,312.74886850922655
2025-09-15,558.4801223379045
2025-09-16,513.8017125508723
2025-09-17,530.5561162210093
2025-09-18,524.9713149976303
2025-09-19,480.29290521059795
2025-09-20,307.1640672858475
2025-09-21,335.08807340274274
2025-09-22,530.5561162210093
2025-09-23,519.3865137742513
2025-09-24,552.8953211145255
2025-09-25,530.5561162210093
2025-09-26,502.6321101041141
2025-09-27,318.3336697326056
2025-09-28,340.67287462612177
2025-09-29,541.7257186677674
2025-09-30,552.8953211145255
2025-10-01,547.3105198911464
2025-10-02,513.8017125508723
2025-10-03,469.12330276383983
2025-10-04,295.9944648390894
2025-10-05,312.74886850922655
2025-10-06,513.8017125508723
2025-10-07,547.3105198911464
2025-10-08,530.5561162210093
2025-10-09,513.8017125508723
2025-10-10,446.78409787032365
2025-10-11,307.1640672858475
2025-10-12,295.9944648390894
2025-10-13,491.462507657356
2025-10-14,497.04730888073505
2025-10-15,558.4801223379045
2025-10-16,524.9713149976303
2025-10-17,463.5385015404608
2025-10-18,284.82486239233134
2025-10-19,323.9184709559846
2025-10-20,519.3865137742513
2025-10-21,547.3105198911464
2025-10-22,524.9713149976303
2025-10-23,513.8017125508723
2025-10-24,474.70810398721886
2025-10-25,307.1640672858475
2025-10-26,323.9184709559846
2025-10-27,524.9713149976303
2025-10-28,513.8017125508723
2025-10-29,536.1409174443884
2025-10-30,519.3865137742513
2025-10-31,430.0296942001865
2025-11-01,290.4096636157104
2025-11-02,318.3336697326056
2025-11-03,524.9713149976303
2025-11-04,547.3105198911464
2025-11-05,519.3865137742513
2025-11-06,519.3865137742513
2025-11-07,491.462507657356
2025-11-08,295.9944648390894
2025-11-09,323.9184709559846
2025-11-10,513.8017125508723
2025-11-11,502.6321101041141
2025-11-12,508.21691132749316
2025-11-13,513.8017125508723
2025-11-14,469.12330276383983
2025-11-15,307.1640672858475
2025-11-16,323.9184709559846
2025-11-17,508.21691132749316
2025-11-18,524.9713149976303
2025-11-19,491.462507657356
2025-11-20,463.5385015404608
2025-11-21,430.0296942001865
2025-11-22,295.9944648390894
2025-11-23,295.9944648390894
2025-11-24,413.27529053004935
2025-11-25,390.9360856365332
2025-11-26,346.25767584950086
2025-11-27,268.0704587221942
2025-11-28,273.6552599455732
2025-11-29,279.24006116895225
2025-11-30,307.1640672858475
2025-12-01,424.44489297680747
2025-12-02,463.5385015404608
2025-12-03,457.9537003170817
2025-12-04,469.12330276383983
2025-12-05,418.86009175342843
2025-12-06,318.3336697326056
2025-12-07,329.5032721793637
2025-12-08,469.12330276383983
2025-12-09,474.70810398721886
2025-12-10,469.12330276383983
2025-12-11,457.585566184384
2025-12-12,414.2248701620547
2025-12-13,305.9878443268192
2025-12-14,284.30749631565453
2025-12-15,433.27753178211776
2025-12-16,419.6449571648459
2025-12-17,427.85744477932656
2025-12-18,400.7570097653707
2025-12-19,395.33692276257955
2025-12-20,289.7275833184457
2025-12-21,273.4673223100722
2025-12-22,362.81640074583254
2025-12-23,341.1360527346678
2025-12-24,278.8874093128633
2025-12-25,251.7869742989075
2025-12-26,278.8874093128633
2025-12-27,278.8874093128633
2025-12-28,257.2070613016987
2025-12-29,341.1360527346678
2025-12-30,341.1360527346678
2025-12-31,303.19544371512967
2026-01-01,262.6271483044899
2026-01-02,324.8757917262943
2026-01-03,278.8874093128633
2026-01-04,297.7753567123385
2026-01-05,408.8047831592635
2026-01-06,400.7570097653707
2026-01-07,408.8047831592635
2026-01-08,419.6449571648459
2026-01-09,438.69761878490885
2026-01-10,304.81162136779085
2026-01-11,304.81162136779085
2026-01-12,415.17444979405997
2026-01-13,441.4513137050764
2026-01-14,436.19594092287315
2026-01-15,425.68519535846656
2026-01-16,415.17444979405997
2026-01-17,304.81162136779085
2026-01-18,278.5347574567744
2026-01-19,357.3653491898238
2026-01-20,420.4298225762633
2026-01-21,436.19594092287315
2026-01-22,415.17444979405997
2026-01-23,399.4083314474501
2026-01-24,315.32236693219744
2026-01-25,331.08848527880735
2026-01-26,409.9190770118567
2026-01-27,441.4513137050764
2026-01-28,441.4513137050764
2026-01-29,441.4513137050764
2026-01-30,441.4513137050764
2026-01-31,304.81162136779085
2026-02-01,336.3438580610106
2026-02-02,462.4728048338896
2026-02-03,525.5372782203291
2026-02-04,504.5157870915159
2026-02-05,441.4513137050764
2026-02-06,415.17444979405997
2026-02-07,357.3653491898238
2026-02-08,320.57773971440076
2026-02-09,357.3653491898238
2026-02-10,394.15295866524684
2026-02-11,409.9190770118567
2026-02-12,404.6637042296534
2026-02-13,383.64221310084025
2026-02-14,310.0669941499942
2026-02-15,310.0669941499942
2026-02-16,378.3868403186369
2026-02-17,394.15295866524684
2026-02-18,430.9405681406699
2026-02-19,415.17444979405997
2026-02-20,388.8975858830435
2026-02-21,299.5562485855876
2026-02-22,310.0669941499942
2026-02-23,409.9190770118567
2026-02-24,436.19594092287315
2026-02-25,425.68519535846656
2026-02-26,425.68519535846656
2026-02-27,415.17444979405997
2026-02-28,294.3008758033843
2026-03-01,325.83311249660403
2026-03-02,430.9405681406699
2026-03-03,430.9405681406699
2026-03-04,451.962059269483
2026-03-05,446.70668648727974
2026-03-06,425.68519535846656
2026-03-07,320.57773971440076
2026-03-08,310.0669941499942
2026-03-09,441.4513137050764
2026-03-10,436.19594092287315
2026-03-11,420.4298225762633
2026-03-12,420.4298225762633
2026-03-13,394.15295866524684
2026-03-14,310.0669941499942
2026-03-15,325.83311249660403
2026-03-16,409.9190770118567
2026-03-17,425.68519535846656
2026-03-18,409.9190770118567
2026-03-19,404.6637042296534
2026-03-20,362.62072197202707
2026-03-21,294.3008758033843
2026-03-22,304.81162136779085
2026-03-23,409.9190770118567
2026-03-24,430.9405681406699
2026-03-25,441.4513137050764
2026-03-26,446.70668648727974
2026-03-27,399.4083314474501
2026-03-28,315.32236693219744
2026-03-29,341.5992308432139
2026-03-30,457.21743205168633
2026-03-31,436.19594092287315
2026-04-01,441.4513137050764
2026-04-02,388.8975858830435
2026-04-03,352.1099764076205
2026-04-04,289.045503021181
2026-04-05,299.5562485855876
2026-04-06,420.4298225762633
2026-04-07,436.19594092287315
2026-04-08,399.4083314474501
2026-04-09,383.64221310084025
2026-04-10,367.8760947542304
2026-04-11,304.81162136779085
2026-04-12,310.0669941499942
2026-04-13,399.4083314474501
2026-04-14,420.4298225762633
2026-04-15,404.6637042296534
2026-04-16,425.68519535846656
2026-04-17,404.6637042296534
2026-04-18,294.3008758033843
2026-04-19,299.5562485855876
2026-04-20,404.6637042296534
2026-04-21,404.6637042296534
2026-04-22,409.9190770118567
2026-04-23,409.9190770118567
2026-04-24,383.64221310084025
2026-04-25,278.5347574567744
2026-04-26,304.81162136779085
2026-04-27,399.4083314474501
2026-04-28,394.15295866524684
2026-04-29,394.15295866524684
2026-04-30,399.4083314474501
2026-05-01,362.62072197202707
2026-05-02,294.3008758033843
2026-05-03,315.32236693219744
2026-05-04,399.4083314474501
2026-05-05,404.6637042296534
2026-05-06,383.64221310084025
2026-05-07,394.15295866524684
2026-05-08,362.62072197202707
2026-05-09,289.045503021181
2026-05-10,289.045503021181
2026-05-11,394.15295866524684
2026-05-12,399.4083314474501
2026-05-13,378.3868403186369
2026-05-14,373.13146753643366
2026-05-15,357.3653491898238
2026-05-16,283.7901302389777
2026-05-17,278.5347574567744
2026-05-18,378.3868403186369
2026-05-19,394.15295866524684
2026-05-20,394.15295866524684
2026-05-21,388.8975858830435
2026-05-22,373.13146753643366
2026-05-23,299.5562485855876
2026-05-24,304.81162136779085
2026-05-25,304.81162136779085
2026-05-26,373.13146753643366
2026-05-27,388.8975858830435
2026-05-28,388.8975858830435
2026-05-29,378.3868403186369
2026-05-30,299.5562485855876
2026-05-31,320.57773971440076
