Time,domination
2022-04-17,79.0
2022-04-18,70.0
2022-04-19,57.0
2022-04-20,61.0
2022-04-21,62.0
2022-04-22,68.0
2022-04-23,86.0
2022-04-24,75.0
2022-04-25,70.0
2022-04-26,60.0
2022-04-27,60.0
2022-04-28,66.0
2022-04-29,79.0
2022-04-30,90.0
2022-05-01,74.0
2022-05-02,74.0
2022-05-03,65.0
2022-05-04,58.0
2022-05-05,52.0
2022-05-06,64.0
2022-05-07,65.0
2022-05-08,63.0
2022-05-09,60.0
2022-05-10,65.0
2022-05-11,68.0
2022-05-12,51.0
2022-05-13,59.0
2022-05-14,74.0
2022-05-15,63.0
2022-05-16,56.0
2022-05-17,53.0
2022-05-18,56.0
2022-05-19,52.0
2022-05-20,59.0
2022-05-21,67.0
2022-05-22,70.0
2022-05-23,63.0
2022-05-24,61.0
2022-05-25,54.0
2022-05-26,57.0
2022-05-27,59.0
2022-05-28,66.0
2022-05-29,60.0
2022-05-30,76.0
2022-05-31,59.0
2022-06-01,48.0
2022-06-02,50.0
2022-06-03,64.0
2022-06-04,73.0
2022-06-05,73.0
2022-06-06,59.0
2022-06-07,55.0
2022-06-08,49.0
2022-06-09,64.0
2022-06-10,75.0
2022-06-11,99.0
2022-06-12,100.0
2022-06-13,64.0
2022-06-14,63.0
2022-06-15,60.0
2022-06-16,64.0
2022-06-17,63.0
2022-06-18,81.0
2022-06-19,78.0
2022-06-20,66.0
2022-06-21,61.0
2022-06-22,56.0
2022-06-23,58.0
2022-06-24,64.0
2022-06-25,70.0
2022-06-26,74.0
2022-06-27,57.0
2022-06-28,68.0
2022-06-29,61.0
2022-06-30,64.0
2022-07-01,55.0
2022-07-02,68.0
2022-07-03,61.0
2022-07-04,70.0
2022-07-05,58.0
2022-07-06,55.0
2022-07-07,61.0
2022-07-08,63.0
2022-07-09,69.0
2022-07-10,74.0
2022-07-11,50.0
2022-07-12,55.0
2022-07-13,54.0
2022-07-14,56.0
2022-07-15,56.0
2022-07-16,64.0
2022-07-17,64.0
2022-07-18,61.0
2022-07-19,44.0
2022-07-20,49.0
2022-07-21,48.0
2022-07-22,56.0
2022-07-23,60.0
2022-07-24,66.0
2022-07-25,57.0
2022-07-26,51.0
2022-07-27,51.0
2022-07-28,54.0
2022-07-29,52.0
2022-07-30,56.0
2022-07-31,60.0
2022-08-01,48.0
2022-08-02,49.0
2022-08-03,48.0
2022-08-04,47.0
2022-08-05,47.0
2022-08-06,58.0
2022-08-07,52.0
2022-08-08,50.0
2022-08-09,62.0
2022-08-10,58.0
2022-08-11,48.0
2022-08-12,49.0
2022-08-13,54.0
2022-08-14,62.0
2022-08-15,47.0
2022-08-16,45.0
2022-08-17,48.0
2022-08-18,49.0
2022-08-19,46.0
2022-08-20,46.0
2022-08-21,62.0
2022-08-22,49.0
2022-08-23,43.0
2022-08-24,47.0
2022-08-25,44.0
2022-08-26,43.0
2022-08-27,57.0
2022-08-28,54.0
2022-08-29,48.792929292929294
2022-08-30,47.13636363636364
2022-08-31,53.91919191919192
2022-09-01,53.09090909090909
2022-09-02,43.66666666666667
2022-09-03,58.217171717171716
2022-09-04,65.0
2022-09-05,56.23232323232323
2022-09-06,46.80808080808081
2022-09-07,47.13636363636364
2022-09-08,48.292929292929294
2022-09-09,43.16666666666667
2022-09-10,52.26262626262626
2022-09-11,50.77777777777778
2022-09-12,48.792929292929294
2022-09-13,37.21212121212121
2022-09-14,40.025252525252526
2022-09-15,48.792929292929294
2022-09-16,45.651515151515156
2022-09-17,44.323232323232325
2022-09-18,55.07575757575758
2022-09-19,55.9040404040404
2022-09-20,48.292929292929294
2022-09-21,59.87373737373737
2022-09-22,49.94949494949495
2022-09-23,47.964646464646464
2022-09-24,51.93434343434343
2022-09-25,63.84343434343434
2022-09-26,53.09090909090909
2022-09-27,51.21212121212121
2022-09-28,45.303030303030305
2022-09-29,38.08080808080808
2022-09-30,49.898989898989896
2022-10-01,43.333333333333336
2022-10-02,51.86868686868687
2022-10-03,51.86868686868687
2022-10-04,50.55555555555556
2022-10-05,47.27272727272727
2022-10-06,57.121212121212125
2022-10-07,48.58585858585859
2022-10-08,42.676767676767675
2022-10-09,58.43434343434343
2022-10-10,61.06060606060606
2022-10-11,48.58585858585859
2022-10-12,53.18181818181818
2022-10-13,55.151515151515156
2022-10-14,49.898989898989896
2022-10-15,50.55555555555556
2022-10-16,43.98989898989899
2022-10-17,56.464646464646464
2022-10-18,46.61616161616162
2022-10-19,44.64646464646465
2022-10-20,53.83838383838384
2022-10-21,45.303030303030305
2022-10-22,47.92929292929293
2022-10-23,45.95959595959596
2022-10-24,51.86868686868687
2022-10-25,49.24242424242424
2022-10-26,48.58585858585859
2022-10-27,40.05050505050505
2022-10-28,47.92929292929293
2022-10-29,52.525252525252526
2022-10-30,53.83838383838384
2022-10-31,56.464646464646464
2022-11-01,45.95959595959596
2022-11-02,45.303030303030305
2022-11-03,51.21212121212121
2022-11-04,53.18181818181818
2022-11-05,42.676767676767675
2022-11-06,50.55555555555556
2022-11-07,51.86868686868687
2022-11-08,49.24242424242424
2022-11-09,49.898989898989896
2022-11-10,51.86868686868687
2022-11-11,50.55555555555556
2022-11-12,52.525252525252526
2022-11-13,45.95959595959596
2022-11-14,45.303030303030305
2022-11-15,53.83838383838384
2022-11-16,40.707070707070706
2022-11-17,48.58585858585859
2022-11-18,53.18181818181818
2022-11-19,45.95959595959596
2022-11-20,55.80808080808081
2022-11-21,49.24242424242424
2022-11-22,45.95959595959596
2022-11-23,44.64646464646465
2022-11-24,31.515151515151516
2022-11-25,43.98989898989899
2022-11-26,42.676767676767675
2022-11-27,51.21212121212121
2022-11-28,53.83838383838384
2022-11-29,49.24242424242424
2022-11-30,51.86868686868687
2022-12-01,47.27272727272727
2022-12-02,46.61616161616162
2022-12-03,46.61616161616162
2022-12-04,49.898989898989896
2022-12-05,44.64646464646465
2022-12-06,43.333333333333336
2022-12-07,50.55555555555556
2022-12-08,51.21212121212121
2022-12-09,46.61616161616162
2022-12-10,47.92929292929293
2022-12-11,54.494949494949495
2022-12-12,53.83838383838384
2022-12-13,45.95959595959596
2022-12-14,43.333333333333336
2022-12-15,47.92929292929293
2022-12-16,43.98989898989899
2022-12-17,45.95959595959596
2022-12-18,42.676767676767675
2022-12-19,48.58585858585859
2022-12-20,43.98989898989899
2022-12-21,42.02020202020202
2022-12-22,43.333333333333336
2022-12-23,45.303030303030305
2022-12-24,36.111111111111114
2022-12-25,45.95959595959596
2022-12-26,45.303030303030305
2022-12-27,42.02020202020202
2022-12-28,41.36363636363637
2022-12-29,42.676767676767675
2022-12-30,45.95959595959596
2022-12-31,46.61616161616162
2023-01-01,43.333333333333336
2023-01-02,44.64646464646465
2023-01-03,39.39393939393939
2023-01-04,36.76767676767677
2023-01-05,40.05050505050505
2023-01-06,43.98989898989899
2023-01-07,51.86868686868687
2023-01-08,49.24242424242424
2023-01-09,47.27272727272727
2023-01-10,42.02020202020202
2023-01-11,40.05050505050505
2023-01-12,45.95959595959596
2023-01-13,40.707070707070706
2023-01-14,43.98989898989899
2023-01-15,45.303030303030305
2023-01-16,49.24242424242424
2023-01-17,47.92929292929293
2023-01-18,50.55555555555556
2023-01-19,46.61616161616162
2023-01-20,49.898989898989896
2023-01-21,46.61616161616162
2023-01-22,47.92929292929293
2023-01-23,49.898989898989896
2023-01-24,42.676767676767675
2023-01-25,43.333333333333336
2023-01-26,44.64646464646465
2023-01-27,53.83838383838384
2023-01-28,47.92929292929293
2023-01-29,58.43434343434343
2023-01-30,51.86868686868687
2023-01-31,58.43434343434343
2023-02-01,56.464646464646464
2023-02-02,54.494949494949495
2023-02-03,51.21212121212121
2023-02-04,48.58585858585859
2023-02-05,51.86868686868687
2023-02-06,45.95959595959596
2023-02-07,51.21212121212121
2023-02-08,42.676767676767675
2023-02-09,46.61616161616162
2023-02-10,51.86868686868687
2023-02-11,45.95959595959596
2023-02-12,51.86868686868687
2023-02-13,42.676767676767675
2023-02-14,49.24242424242424
2023-02-15,48.58585858585859
2023-02-16,51.21212121212121
2023-02-17,51.21212121212121
2023-02-18,52.525252525252526
2023-02-19,55.80808080808081
2023-02-20,51.86868686868687
2023-02-21,54.494949494949495
2023-02-22,44.64646464646465
2023-02-23,43.333333333333336
2023-02-24,42.676767676767675
2023-02-25,50.55555555555556
2023-02-26,51.21212121212121
2023-02-27,45.303030303030305
2023-02-28,49.898989898989896
2023-03-01,39.39393939393939
2023-03-02,42.676767676767675
2023-03-03,47.92929292929293
2023-03-04,51.86868686868687
2023-03-05,52.525252525252526
2023-03-06,44.64646464646465
2023-03-07,49.24242424242424
2023-03-08,51.86868686868687
2023-03-09,47.92929292929293
2023-03-10,45.303030303030305
2023-03-11,45.95959595959596
2023-03-12,61.06060606060606
2023-03-13,48.58585858585859
2023-03-14,39.39393939393939
2023-03-15,43.98989898989899
2023-03-16,42.676767676767675
2023-03-17,43.98989898989899
2023-03-18,38.73737373737374
2023-03-19,46.61616161616162
2023-03-20,45.95959595959596
2023-03-21,51.21212121212121
2023-03-22,49.24242424242424
2023-03-23,56.464646464646464
2023-03-24,53.18181818181818
2023-03-25,53.18181818181818
2023-03-26,47.27272727272727
2023-03-27,50.55555555555556
2023-03-28,53.18181818181818
2023-03-29,47.92929292929293
2023-03-30,50.55555555555556
2023-03-31,51.86868686868687
2023-04-01,51.86868686868687
2023-04-02,58.43434343434343
2023-04-03,53.83838383838384
2023-04-04,51.86868686868687
2023-04-05,53.83838383838384
2023-04-06,46.61616161616162
2023-04-07,40.05050505050505
2023-04-08,48.58585858585859
2023-04-09,51.21212121212121
2023-04-10,43.98989898989899
2023-04-11,47.92929292929293
2023-04-12,45.95959595959596
2023-04-13,46.61616161616162
2023-04-14,52.525252525252526
2023-04-15,46.61616161616162
2023-04-16,53.83838383838384
2023-04-17,56.464646464646464
2023-04-18,60.4040404040404
2023-04-19,65.65656565656566
2023-04-20,55.80808080808081
2023-04-21,49.24242424242424
2023-04-22,51.86868686868687
2023-04-23,57.121212121212125
2023-04-24,47.27272727272727
2023-04-25,45.303030303030305
2023-04-26,49.7939393939394
2023-04-27,54.403030303030306
2023-04-28,50.41111111111111
2023-04-29,44.856565656565664
2023-04-30,42.42727272727273
2023-05-01,42.716161616161614
2023-05-02,47.32525252525252
2023-05-03,55.02020202020202
2023-05-04,45.8020202020202
2023-05-05,51.93434343434344
2023-05-06,48.55959595959597
2023-05-07,57.160606060606064
2023-05-08,55.02020202020202
2023-05-09,43.333333333333336
2023-05-10,44.56767676767677
2023-05-11,42.716161616161614
2023-05-12,48.55959595959597
2023-05-13,42.0989898989899
2023-05-14,41.19292929292929
2023-05-15,47.942424242424245
2023-05-16,51.93434343434344
2023-05-17,46.419191919191924
2023-05-18,44.27878787878788
2023-05-19,47.942424242424245
2023-05-20,53.78585858585859
2023-05-21,46.70808080808081
2023-05-22,51.31717171717172
2023-05-23,46.09090909090909
2023-05-24,42.0989898989899
2023-05-25,43.91111111111112
2023-05-26,33.51111111111111
2023-05-27,49.6888888888889
2023-05-28,47.95555555555556
2023-05-29,53.15555555555556
2023-05-30,43.333333333333336
2023-05-31,35.24444444444445
2023-06-01,42.75555555555556
2023-06-02,37.55555555555556
2023-06-03,40.44444444444445
2023-06-04,49.111111111111114
2023-06-05,43.333333333333336
2023-06-06,43.91111111111112
2023-06-07,37.55555555555556
2023-06-08,40.44444444444445
2023-06-09,41.022222222222226
2023-06-10,47.95555555555556
2023-06-11,43.91111111111112
2023-06-12,43.333333333333336
2023-06-13,37.55555555555556
2023-06-14,46.800000000000004
2023-06-15,48.53333333333334
2023-06-16,46.22222222222223
2023-06-17,53.15555555555556
2023-06-18,42.177777777777784
2023-06-19,52.57777777777778
2023-06-20,44.488888888888894
2023-06-21,41.022222222222226
2023-06-22,43.91111111111112
2023-06-23,38.711111111111116
2023-06-24,44.488888888888894
2023-06-25,40.44444444444445
2023-06-26,43.333333333333336
2023-06-27,43.333333333333336
2023-06-28,41.6
2023-06-29,45.06666666666667
2023-06-30,43.91111111111112
2023-07-01,44.488888888888894
2023-07-02,38.13333333333334
2023-07-03,45.644444444444446
2023-07-04,42.75555555555556
2023-07-05,38.711111111111116
2023-07-06,35.82222222222222
2023-07-07,44.488888888888894
2023-07-08,39.86666666666667
2023-07-09,47.95555555555556
2023-07-10,49.6888888888889
2023-07-11,43.333333333333336
2023-07-12,42.75555555555556
2023-07-13,47.37777777777778
2023-07-14,42.177777777777784
2023-07-15,54.31111111111112
2023-07-16,53.73333333333334
2023-07-17,47.95555555555556
2023-07-18,38.711111111111116
2023-07-19,36.97777777777778
2023-07-20,45.644444444444446
2023-07-21,35.82222222222222
2023-07-22,45.644444444444446
2023-07-23,57.2
2023-07-24,35.82222222222222
2023-07-25,35.24444444444445
2023-07-26,41.6
2023-07-27,41.022222222222226
2023-07-28,41.6
2023-07-29,45.06666666666667
2023-07-30,47.95555555555556
2023-07-31,38.711111111111116
2023-08-01,41.022222222222226
2023-08-02,43.333333333333336
2023-08-03,39.28888888888889
2023-08-04,47.37777777777778
2023-08-05,41.6
2023-08-06,45.06666666666667
2023-08-07,45.06666666666667
2023-08-08,43.91111111111112
2023-08-09,39.28888888888889
2023-08-10,47.37777777777778
2023-08-11,40.44444444444445
2023-08-12,45.06666666666667
2023-08-13,54.88888888888889
2023-08-14,44.488888888888894
2023-08-15,42.177777777777784
2023-08-16,38.711111111111116
2023-08-17,42.75555555555556
2023-08-18,33.51111111111111
2023-08-19,38.13333333333334
2023-08-20,43.91111111111112
2023-08-21,50.26666666666667
2023-08-22,38.13333333333334
2023-08-23,42.75555555555556
2023-08-24,44.488888888888894
2023-08-25,42.75555555555556
2023-08-26,36.97777777777778
2023-08-27,53.15555555555556
2023-08-28,38.711111111111116
2023-08-29,38.711111111111116
2023-08-30,44.488888888888894
2023-08-31,39.28888888888889
2023-09-01,36.400000000000006
2023-09-02,45.644444444444446
2023-09-03,46.800000000000004
2023-09-04,45.06666666666667
2023-09-05,38.13333333333334
2023-09-06,37.55555555555556
2023-09-07,41.022222222222226
2023-09-08,43.91111111111112
2023-09-09,43.91111111111112
2023-09-10,47.37777777777778
2023-09-11,46.22222222222223
2023-09-12,42.75555555555556
2023-09-13,37.55555555555556
2023-09-14,39.28888888888889
2023-09-15,43.333333333333336
2023-09-16,41.022222222222226
2023-09-17,50.84444444444445
2023-09-18,45.06666666666667
2023-09-19,35.24444444444445
2023-09-20,35.24444444444445
2023-09-21,36.400000000000006
2023-09-22,39.28888888888889
2023-09-23,56.04444444444445
2023-09-24,47.37777777777778
2023-09-25,49.6888888888889
2023-09-26,47.95555555555556
2023-09-27,42.75555555555556
2023-09-28,47.37777777777778
2023-09-29,46.22222222222223
2023-09-30,48.53333333333334
2023-10-01,57.2
2023-10-02,57.777777777777786
2023-10-03,44.488888888888894
2023-10-04,44.488888888888894
2023-10-05,40.44444444444445
2023-10-06,45.06666666666667
2023-10-07,45.644444444444446
2023-10-08,44.488888888888894
2023-10-09,42.177777777777784
2023-10-10,40.44444444444445
2023-10-11,42.75555555555556
2023-10-12,43.333333333333336
2023-10-13,46.22222222222223
2023-10-14,50.84444444444445
2023-10-15,49.111111111111114
2023-10-16,42.177777777777784
2023-10-17,49.6888888888889
2023-10-18,44.488888888888894
2023-10-19,51.422222222222224
2023-10-20,49.6888888888889
2023-10-21,41.6
2023-10-22,48.53333333333334
2023-10-23,47.95555555555556
2023-10-24,45.644444444444446
2023-10-25,37.55555555555556
2023-10-26,41.022222222222226
2023-10-27,46.800000000000004
2023-10-28,49.6888888888889
2023-10-29,47.37777777777778
2023-10-30,51.422222222222224
2023-10-31,47.37777777777778
2023-11-01,41.6
2023-11-02,43.333333333333336
2023-11-03,49.111111111111114
2023-11-04,45.06666666666667
2023-11-05,43.91111111111112
2023-11-06,48.53333333333334
2023-11-07,49.111111111111114
2023-11-08,39.28888888888889
2023-11-09,47.95555555555556
2023-11-10,43.333333333333336
2023-11-11,45.644444444444446
2023-11-12,50.84444444444445
2023-11-13,42.75555555555556
2023-11-14,46.800000000000004
2023-11-15,49.111111111111114
2023-11-16,47.37777777777778
2023-11-17,39.86666666666667
2023-11-18,46.800000000000004
2023-11-19,45.06666666666667
2023-11-20,45.06666666666667
2023-11-21,49.111111111111114
