Time,richness
2024-11-13,66.5530172766724
2024-11-14,63.11061983132728
2024-11-15,65.40555146155737
2024-11-16,25.24424793253091
2024-11-17,49.34103004994678
2024-11-18,89.50233357897324
2024-11-19,78.02767542782281
2024-11-20,61.963154016212236
2024-11-21,51.63596168017686
2024-11-22,42.45623515925653
2024-11-23,19.506918856955703
2024-11-24,39.01383771391141
2024-11-25,73.43781216736265
2024-11-26,34.423974453451244
2024-11-27,40.16130352902645
2024-11-28,0.0
2024-11-29,0.0
2024-11-30,27.539179562760992
2024-12-01,33.2765086383362
2024-12-02,65.40555146155737
2024-12-03,83.76500450339802
2024-12-04,57.37329075575207
2024-12-05,36.718906083681325
2024-12-06,51.63596168017686
2024-12-07,25.24424793253091
2024-12-08,35.571440268566285
2024-12-09,59.668222385982155
2024-12-10,83.76500450339802
2024-12-11,66.5530172766724
2024-12-12,74.58527798247769
2024-12-13,45.89863260460166
2024-12-14,19.506918856955703
2024-12-15,30.981577008106118
2024-12-16,45.89863260460166
2024-12-17,55.078359125521985
2024-12-18,51.63596168017686
2024-12-19,56.22582494063703
2024-12-20,34.423974453451244
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,26.39171374764595
2025-01-07,30.981577008106118
2025-01-08,27.539179562760992
2025-01-09,27.539179562760992
2025-01-10,30.981577008106118
2025-01-11,0.0
2025-01-12,24.09678211741587
2025-01-13,35.571440268566285
2025-01-14,16.06452141161058
2025-01-15,27.539179562760992
2025-01-16,36.718906083681325
2025-01-17,33.2765086383362
2025-01-18,20.654384672070744
2025-01-19,0.0
2025-01-20,25.24424793253091
2025-01-21,27.539179562760992
2025-01-22,26.39171374764595
2025-01-23,45.89863260460166
2025-01-24,21.80185048718579
2025-01-25,0.0
2025-01-26,24.09678211741587
2025-01-27,36.718906083681325
2025-01-28,45.89863260460166
2025-01-29,42.45623515925653
2025-01-30,27.539179562760992
2025-01-31,36.718906083681325
2025-02-01,20.654384672070744
2025-02-02,29.834111192991077
2025-02-03,47.0460984197167
2025-02-04,41.30876934414149
2025-02-05,33.2765086383362
2025-02-06,44.75116678948662
2025-02-07,26.39171374764595
2025-02-08,20.654384672070744
2025-02-09,30.981577008106118
2025-02-10,41.30876934414149
2025-02-11,47.0460984197167
2025-02-12,42.45623515925653
2025-02-13,64.25808564644232
2025-02-14,37.866371898796366
2025-02-15,26.39171374764595
2025-02-16,28.686645377876037
2025-02-17,37.866371898796366
2025-02-18,44.75116678948662
2025-02-19,41.30876934414149
2025-02-20,32.12904282322116
2025-02-21,25.24424793253091
2025-02-22,22.94931630230083
2025-02-23,35.571440268566285
2025-02-24,49.34103004994678
2025-02-25,50.48849586506182
2025-02-26,53.930893310406944
2025-02-27,34.423974453451244
2025-02-28,42.45623515925653
2025-03-01,37.866371898796366
2025-03-02,0.0
2025-03-03,51.63596168017686
2025-03-04,40.16130352902645
2025-03-05,29.834111192991077
2025-03-06,50.48849586506182
2025-03-07,30.981577008106118
2025-03-08,34.423974453451244
2025-03-09,36.718906083681325
2025-03-10,47.0460984197167
2025-03-11,42.45623515925653
2025-03-12,39.01383771391141
2025-03-13,47.0460984197167
2025-03-14,53.930893310406944
2025-03-15,21.80185048718579
2025-03-16,20.654384672070744
2025-03-17,50.48849586506182
2025-03-18,41.30876934414149
2025-03-19,37.866371898796366
2025-03-20,44.75116678948662
2025-03-21,30.981577008106118
2025-03-22,0.0
2025-03-23,21.80185048718579
2025-03-24,40.16130352902645
2025-03-25,48.19356423483174
2025-03-26,64.25808564644232
2025-03-27,32.12904282322116
2025-03-28,56.22582494063703
2025-03-29,28.686645377876037
2025-03-30,33.2765086383362
2025-03-31,53.930893310406944
2025-04-01,41.30876934414149
2025-04-02,55.078359125521985
2025-04-03,33.2765086383362
2025-04-04,45.89863260460166
2025-04-05,20.654384672070744
2025-04-06,19.506918856955703
2025-04-07,49.34103004994678
2025-04-08,52.7834274952919
2025-04-09,58.520756570867114
2025-04-10,60.815688201097196
2025-04-11,45.89863260460166
2025-04-12,36.718906083681325
2025-04-13,19.506918856955703
2025-04-14,47.0460984197167
2025-04-15,56.299698028965565
2025-04-16,63.03055378948618
2025-04-17,56.299698028965565
2025-04-18,48.525329601576644
2025-04-19,26.349690134524934
2025-04-20,34.59383832122464
2025-04-21,68.71789688313848
2025-04-22,67.67438421627018
2025-04-23,56.299698028965565
2025-04-24,66.63087154940187
2025-04-25,65.11757912322278
2025-04-26,27.393202801393237
2025-04-27,49.099062509134164
2025-04-28,91.46726925774772
2025-04-29,80.0925830704431
2025-04-30,69.76140955000679
2025-05-01,58.38672336270217
2025-05-02,59.90001578888126
2025-05-03,25.306177467656628
2025-05-04,37.72437632182955
2025-05-05,65.58735888253358
2025-05-06,54.78640560278647
2025-05-07,52.69938026904987
2025-05-08,54.21267269522895
2025-05-09,51.65586760218156
2025-05-10,35.63735098809294
2025-05-11,0.0
2025-05-12,45.968524508529256
2025-05-13,76.96204506983818
2025-05-14,35.703261707619596
2025-05-15,39.46149978210587
2025-05-16,29.126345077268617
2025-05-17,0.0
2025-05-18,0.0
2025-05-19,37.58238074486273
2025-05-20,41.340618819349004
2025-05-21,26.307666521403913
2025-05-22,17.851630853809798
2025-05-23,0.0
2025-05-24,0.0
2025-05-25,19.730749891052934
2025-05-26,30.065904595890185
2025-05-27,26.307666521403913
2025-05-28,42.280178337970575
2025-05-29,22.549428446917638
2025-05-30,20.670309409674502
2025-05-31,0.0
2025-06-01,23.488987965539206
2025-06-02,0.0
2025-06-03,22.549428446917638
2025-06-04,23.488987965539206
2025-06-05,28.18678555864705
2025-06-06,21.60986892829607
2025-06-07,0.0
2025-06-08,19.730749891052934
2025-06-09,47.91753544969998
2025-06-10,28.18678555864705
2025-06-11,18.791190372431366
2025-06-12,26.307666521403913
2025-06-13,0.0
2025-06-14,20.670309409674502
2025-06-15,24.428547484160774
2025-06-16,32.88458315175489
2025-06-17,16.91207133518823
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,0.0
2025-06-24,22.549428446917638
2025-06-25,20.670309409674502
2025-06-26,0.0
2025-06-27,0.0
2025-06-28,18.791190372431366
2025-06-29,19.730749891052934
2025-06-30,0.0
2025-07-01,24.428547484160774
2025-07-02,17.851630853809798
2025-07-03,29.126345077268617
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,25.368107002782345
2025-07-08,31.005464114511753
2025-07-09,20.670309409674502
2025-07-10,18.791190372431366
2025-07-11,0.0
2025-07-12,0.0
2025-07-13,0.0
2025-07-14,0.0
2025-07-15,30.065904595890185
2025-07-16,0.0
2025-07-17,20.670309409674502
2025-07-18,21.60986892829607
2025-07-19,0.0
2025-07-20,30.065904595890185
2025-07-21,21.60986892829607
2025-07-22,17.851630853809798
2025-07-23,23.488987965539206
2025-07-24,22.549428446917638
2025-07-25,17.851630853809798
2025-07-26,26.307666521403913
2025-07-27,23.488987965539206
2025-07-28,19.730749891052934
2025-07-29,27.24722604002548
2025-07-30,51.675773524186255
2025-07-31,30.065904595890185
2025-08-01,20.670309409674502
2025-08-02,27.24722604002548
2025-08-03,0.0
2025-08-04,20.670309409674502
2025-08-05,26.307666521403913
2025-08-06,25.368107002782345
2025-08-07,29.126345077268617
2025-08-08,0.0
2025-08-09,0.0
2025-08-10,0.0
2025-08-11,19.730749891052934
2025-08-12,0.0
2025-08-13,31.94502363313332
2025-08-14,22.549428446917638
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,16.91207133518823
2025-08-19,23.488987965539206
2025-08-20,24.428547484160774
2025-08-21,20.670309409674502
2025-08-22,20.670309409674502
2025-08-23,25.368107002782345
2025-08-24,0.0
2025-08-25,26.307666521403913
2025-08-26,26.307666521403913
2025-08-27,34.763702188998025
2025-08-28,37.58238074486273
2025-08-29,40.40105930072744
2025-08-30,19.730749891052934
2025-08-31,0.0
2025-09-01,23.488987965539206
2025-09-02,46.97797593107841
2025-09-03,44.15929737521371
2025-09-04,43.21973785659214
2025-09-05,47.91753544969998
2025-09-06,0.0
2025-09-07,17.851630853809798
2025-09-08,61.07136871040194
2025-09-09,81.74167812007644
2025-09-10,62.95048774764508
2025-09-11,75.16476148972546
2025-09-12,54.49445208005096
2025-09-13,27.24722604002548
2025-09-14,24.428547484160774
2025-09-15,68.58784485937448
2025-09-16,78.92299956421174
2025-09-17,78.92299956421174
2025-09-18,73.28564245248232
2025-09-19,70.46696389661763
2025-09-20,30.065904595890185
2025-09-21,40.40105930072744
2025-09-22,93.95595186215682
2025-09-23,88.31859475042742
2025-09-24,89.25815426904899
2025-09-25,87.37903523180584
2025-09-26,84.56035667594115
2025-09-27,31.94502363313332
2025-09-28,38.5219402634843
2025-09-29,93.01639234353526
2025-09-30,87.37903523180584
2025-10-01,77.0438805269686
2025-10-02,82.68123763869801
2025-10-03,77.0438805269686
2025-10-04,0.0
2025-10-05,27.24722604002548
2025-10-06,93.01639234353526
2025-10-07,77.0438805269686
2025-10-08,80.80211860145488
2025-10-09,81.74167812007644
2025-10-10,59.1922496731588
2025-10-11,20.670309409674502
2025-10-12,28.18678555864705
2025-10-13,75.16476148972546
2025-10-14,76.10432100834703
2025-10-15,64.82960678488821
2025-10-16,82.68123763869801
2025-10-17,43.21973785659214
2025-10-18,22.549428446917638
2025-10-19,32.88458315175489
2025-10-20,60.13180919178037
2025-10-21,63.89004726626664
2025-10-22,66.70872582213134
2025-10-23,73.28564245248232
2025-10-24,66.70872582213134
2025-10-25,0.0
2025-10-26,39.46149978210587
2025-10-27,77.0438805269686
2025-10-28,70.46696389661763
2025-10-29,69.52740437799605
2025-10-30,65.76916630350978
2025-10-31,66.70872582213134
2025-11-01,35.703261707619596
2025-11-02,36.64282122624116
2025-11-03,51.675773524186255
2025-11-04,67.64828534075292
2025-11-05,77.0438805269686
2025-11-06,58.252690154537234
2025-11-07,66.70872582213134
2025-11-08,36.64282122624116
2025-11-09,32.88458315175489
2025-11-10,62.95048774764508
2025-11-11,53.55489256142939
2025-11-12,67.64828534075292
2025-11-13,70.46696389661763
2025-11-14,59.1922496731588
2025-11-15,28.18678555864705
2025-11-16,46.03841641245685
2025-11-17,77.0438805269686
2025-11-18,62.95048774764508
2025-11-19,43.21973785659214
2025-11-20,87.37903523180584
2025-11-21,43.21973785659214
2025-11-22,43.21973785659214
2025-11-23,46.97797593107841
2025-11-24,65.76916630350978
2025-11-25,44.15929737521371
2025-11-26,40.40105930072744
2025-11-27,29.126345077268617
2025-11-28,0.0
2025-11-29,40.40105930072744
2025-11-30,28.18678555864705
2025-12-01,45.098856893835276
2025-12-02,66.70872582213134
2025-12-03,58.252690154537234
2025-12-04,62.010928229023506
2025-12-05,71.40652341523919
2025-12-06,44.15929737521371
2025-12-07,38.5219402634843
2025-12-08,75.16476148972546
2025-12-09,60.13180919178037
2025-12-10,66.70872582213134
2025-12-11,63.166332501923
2025-12-12,67.73916734255414
2025-12-13,31.070284365796454
2025-12-14,33.591591665767425
2025-12-15,62.14056873159291
2025-12-16,53.4646788096414
2025-12-17,45.344772898709195
2025-12-18,40.77193805807806
2025-12-19,36.668882976757686
2025-12-20,0.0
2025-12-21,27.992993054806185
2025-12-22,21.368630673514858
2025-12-23,26.967229284476094
2025-12-24,23.976142225194344
2025-12-25,35.6431192064276
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,20.898850914204072
2025-12-30,0.0
2025-12-31,30.044520595466366
2026-01-01,19.87308714387398
2026-01-02,22.394394443844945
2026-01-03,0.0
2026-01-04,0.0
2026-01-05,27.992993054806185
2026-01-06,40.21595404705875
2026-01-07,30.044520595466366
2026-01-08,38.720410517417875
2026-01-09,43.3667528595059
2026-01-10,44.47872088154451
2026-01-11,20.015424396695032
2026-01-12,35.58297670523561
2026-01-13,37.806912749312836
2026-01-14,52.2624970358148
2026-01-15,43.3667528595059
2026-01-16,33.35904066115838
2026-01-17,30.023136595042544
2026-01-18,0.0
2026-01-19,24.46329648484948
2026-01-20,34.471008683197
2026-01-21,56.71036912396925
2026-01-22,72.27792143250983
2026-01-23,52.2624970358148
2026-01-24,44.47872088154451
2026-01-25,28.911168573003934
2026-01-26,55.59840110193064
2026-01-27,63.382177256200926
2026-01-28,43.3667528595059
2026-01-29,66.71808132231676
2026-01-30,84.50956967493457
2026-01-31,51.150529013776186
2026-02-01,73.38988945454844
2026-02-02,81.17366560881874
2026-02-03,70.05398538843261
2026-02-04,61.158241212123706
2026-02-05,81.17366560881874
2026-02-06,80.06169758678013
2026-02-07,38.918880771351446
2026-02-08,47.81462494766035
2026-02-09,83.39760165289596
2026-02-10,55.59840110193064
2026-02-11,61.158241212123706
2026-02-12,62.270209234162316
2026-02-13,68.942017366394
2026-02-14,55.59840110193064
2026-02-15,66.71808132231676
2026-02-16,62.270209234162316
2026-02-17,75.61382549862567
2026-02-18,64.49414527823954
2026-02-19,76.72579352066428
2026-02-20,87.84547374105041
2026-02-21,67.83004934435537
2026-02-22,63.382177256200926
2026-02-23,91.18137780716624
2026-02-24,72.27792143250983
2026-02-25,64.49414527823954
2026-02-26,91.18137780716624
2026-02-27,111.19680220386128
2026-02-28,25.575264506888093
2026-03-01,18.903456374656418
2026-03-02,87.84547374105041
2026-03-03,87.84547374105041
2026-03-04,56.71036912396925
2026-03-05,71.16595341047122
2026-03-06,38.918880771351446
2026-03-07,0.0
2026-03-08,17.791488352617804
2026-03-09,47.81462494766035
2026-03-10,61.158241212123706
2026-03-11,48.92659296969896
2026-03-12,57.82233714600787
2026-03-13,60.04627319008509
2026-03-14,33.35904066115838
2026-03-15,32.24707263911977
2026-03-16,48.92659296969896
2026-03-17,52.2624970358148
2026-03-18,63.382177256200926
2026-03-19,54.486433079892024
2026-03-20,30.023136595042544
2026-03-21,26.687232528926707
2026-03-22,36.69494472727422
2026-03-23,61.158241212123706
2026-03-24,43.3667528595059
2026-03-25,47.81462494766035
2026-03-26,53.37446505785341
2026-03-27,53.37446505785341
2026-03-28,26.687232528926707
2026-03-29,40.030848793390064
2026-03-30,37.806912749312836
2026-03-31,57.82233714600787
2026-04-01,64.49414527823954
2026-04-02,45.59068890358312
2026-04-03,50.038560991737576
2026-04-04,32.24707263911977
2026-04-05,48.92659296969896
2026-04-06,63.382177256200926
2026-04-07,50.038560991737576
2026-04-08,65.60611330027815
2026-04-09,55.59840110193064
2026-04-10,60.04627319008509
2026-04-11,40.030848793390064
2026-04-12,41.142816815428674
2026-04-13,75.61382549862567
2026-04-14,84.50956967493457
2026-04-15,73.38988945454844
2026-04-16,53.37446505785341
2026-04-17,76.72579352066428
2026-04-18,43.3667528595059
2026-04-19,47.81462494766035
2026-04-20,75.61382549862567
2026-04-21,108.97286615978405
2026-04-22,77.83776154270289
2026-04-23,78.9497295647415
2026-04-24,70.05398538843261
2026-04-25,38.918880771351446
2026-04-26,47.81462494766035
2026-04-27,88.95744176308902
2026-04-28,82.28563363085735
2026-04-29,77.83776154270289
2026-04-30,76.72579352066428
2026-05-01,54.486433079892024
2026-05-02,18.903456374656418
2026-05-03,37.806912749312836
2026-05-04,92.29334582920487
2026-05-05,53.37446505785341
2026-05-06,51.150529013776186
2026-05-07,68.942017366394
2026-05-08,47.81462494766035
2026-05-09,42.254784837467284
2026-05-10,28.911168573003934
2026-05-11,67.83004934435537
2026-05-12,60.04627319008509
2026-05-13,76.72579352066428
2026-05-14,58.93430516804648
2026-05-15,46.70265692562174
2026-05-16,34.471008683197
2026-05-17,40.030848793390064
2026-05-18,35.58297670523561
2026-05-19,36.69494472727422
2026-05-20,41.142816815428674
2026-05-21,48.92659296969896
2026-05-22,44.47872088154451
2026-05-23,37.806912749312836
2026-05-24,32.24707263911977
2026-05-25,38.918880771351446
2026-05-26,38.918880771351446
2026-05-27,43.3667528595059
2026-05-28,36.69494472727422
2026-05-29,45.59068890358312
2026-05-30,32.24707263911977
2026-05-31,58.93430516804648
