Time,profitable
2024-09-26,76.4849685362517
2024-09-27,78.42129685362517
2024-09-28,65.83516279069767
2024-09-29,72.61231190150478
2024-09-30,81.32578932968536
2024-10-01,70.67598358413132
2024-10-02,78.42129685362517
2024-10-03,80.35762517099863
2024-10-04,72.61231190150478
2024-10-05,66.8033269493844
2024-10-06,70.67598358413132
2024-10-07,83.26211764705882
2024-10-08,78.42129685362517
2024-10-09,74.54864021887825
2024-10-10,69.7078194254446
2024-10-11,69.7078194254446
2024-10-12,61.96250615595075
2024-10-13,68.73965526675786
2024-10-14,71.64414774281805
2024-10-15,85.19844596443228
2024-10-16,79.3894610123119
2024-10-17,72.61231190150478
2024-10-18,70.67598358413132
2024-10-19,69.7078194254446
2024-10-20,73.58047606019151
2024-10-21,86.16661012311901
2024-10-22,83.26211764705882
2024-10-23,85.19844596443228
2024-10-24,77.45313269493843
2024-10-25,77.45313269493843
2024-10-26,59.05801367989056
2024-10-27,72.61231190150478
2024-10-28,87.13477428180575
2024-10-29,74.54864021887825
2024-10-30,82.29395348837208
2024-10-31,82.29395348837208
2024-11-01,74.54864021887825
2024-11-02,60.02617783857729
2024-11-03,69.7078194254446
2024-11-04,81.32578932968536
2024-11-05,60.994341997264016
2024-11-06,51.312700410396715
2024-11-07,75.51680437756498
2024-11-08,77.45313269493843
2024-11-09,73.58047606019151
2024-11-10,76.4849685362517
2024-11-11,86.16661012311901
2024-11-12,91.00743091655266
2024-11-13,95.84825170998631
2024-11-14,85.19844596443228
2024-11-15,75.51680437756498
2024-11-16,62.93067031463748
2024-11-17,74.54864021887825
2024-11-18,91.00743091655266
2024-11-19,91.9755950752394
2024-11-20,87.13477428180575
2024-11-21,68.73965526675786
2024-11-22,75.51680437756498
2024-11-23,62.93067031463748
2024-11-24,76.4849685362517
2024-11-25,83.26211764705882
2024-11-26,67.77149110807113
2024-11-27,65.83516279069767
2024-11-28,61.96250615595075
2024-11-29,65.83516279069767
2024-11-30,63.89883447332421
2024-12-01,76.4849685362517
2024-12-02,84.23028180574555
2024-12-03,81.32578932968536
2024-12-04,85.19844596443228
2024-12-05,81.32578932968536
2024-12-06,75.51680437756498
2024-12-07,69.7078194254446
2024-12-08,75.51680437756498
2024-12-09,86.16661012311901
2024-12-10,81.32578932968536
2024-12-11,79.3894610123119
2024-12-12,76.4849685362517
2024-12-13,82.29395348837208
2024-12-14,65.83516279069767
2024-12-15,71.64414774281805
2024-12-16,86.16661012311901
2024-12-17,79.3894610123119
2024-12-18,74.54864021887825
2024-12-19,67.77149110807113
2024-12-20,68.73965526675786
2024-12-21,66.8033269493844
2024-12-22,61.96250615595075
2024-12-23,64.86699863201093
2024-12-24,63.89883447332421
2024-12-25,62.93067031463748
2024-12-26,71.64414774281805
2024-12-27,69.7078194254446
2024-12-28,70.67598358413132
2024-12-29,75.51680437756498
2024-12-30,81.32578932968536
2024-12-31,73.58047606019151
2025-01-01,66.8033269493844
2025-01-02,75.51680437756498
2025-01-03,76.4849685362517
2025-01-04,84.23028180574555
2025-01-05,74.54864021887825
2025-01-06,81.32578932968536
2025-01-07,76.4849685362517
2025-01-08,77.45313269493843
2025-01-09,79.3894610123119
2025-01-10,74.54864021887825
2025-01-11,68.73965526675786
2025-01-12,78.42129685362517
2025-01-13,85.19844596443228
2025-01-14,83.26211764705882
2025-01-15,79.3894610123119
2025-01-16,89.0711025991792
2025-01-17,81.32578932968536
2025-01-18,81.32578932968536
2025-01-19,72.61231190150478
2025-01-20,74.54864021887825
2025-01-21,76.4849685362517
2025-01-22,82.29395348837208
2025-01-23,94.88008755129958
2025-01-24,92.94375923392613
2025-01-25,79.3894610123119
2025-01-26,82.29395348837208
2025-01-27,90.03926675786593
2025-01-28,86.16661012311901
2025-01-29,91.00743091655266
2025-01-30,88.10293844049247
2025-01-31,85.19844596443228
2025-02-01,77.45313269493843
2025-02-02,85.19844596443228
2025-02-03,88.10293844049247
2025-02-04,89.0711025991792
2025-02-05,89.0711025991792
2025-02-06,87.13477428180575
2025-02-07,79.3894610123119
2025-02-08,75.51680437756498
2025-02-09,77.45313269493843
2025-02-10,85.19844596443228
2025-02-11,86.16661012311901
2025-02-12,88.10293844049247
2025-02-13,83.26211764705882
2025-02-14,76.4849685362517
2025-02-15,77.45313269493843
2025-02-16,86.16661012311901
2025-02-17,88.10293844049247
2025-02-18,96.81641586867305
2025-02-19,87.13477428180575
2025-02-20,88.10293844049247
2025-02-21,81.32578932968536
2025-02-22,88.10293844049247
2025-02-23,91.00743091655266
2025-02-24,88.10293844049247
2025-02-25,80.35762517099863
2025-02-26,83.26211764705882
2025-02-27,84.23028180574555
2025-02-28,80.35762517099863
2025-03-01,61.96250615595075
2025-03-02,73.58047606019151
2025-03-03,79.3894610123119
2025-03-04,74.54864021887825
2025-03-05,77.45313269493843
2025-03-06,90.03926675786593
2025-03-07,76.4849685362517
2025-03-08,85.19844596443228
2025-03-09,86.16661012311901
2025-03-10,83.26211764705882
2025-03-11,81.32578932968536
2025-03-12,87.13477428180575
2025-03-13,81.32578932968536
2025-03-14,72.61231190150478
2025-03-15,69.7078194254446
2025-03-16,76.4849685362517
2025-03-17,76.4849685362517
2025-03-18,83.26211764705882
2025-03-19,76.4849685362517
2025-03-20,83.26211764705882
2025-03-21,78.42129685362517
2025-03-22,75.51680437756498
2025-03-23,84.23028180574555
2025-03-24,82.29395348837208
2025-03-25,79.3894610123119
2025-03-26,79.3894610123119
2025-03-27,92.94375923392613
2025-03-28,79.3894610123119
2025-03-29,75.51680437756498
2025-03-30,77.45313269493843
2025-03-31,85.19844596443228
2025-04-01,85.19844596443228
2025-04-02,76.4849685362517
2025-04-03,80.35762517099863
2025-04-04,76.4849685362517
2025-04-05,71.64414774281805
2025-04-06,85.19844596443228
2025-04-07,87.13477428180575
2025-04-08,89.0711025991792
2025-04-09,87.13477428180575
2025-04-10,77.45313269493843
2025-04-11,71.64414774281805
2025-04-12,73.58047606019151
2025-04-13,75.51680437756498
2025-04-14,80.35762517099863
2025-04-15,87.53084143763213
2025-04-16,78.99339385648551
2025-04-17,71.77617012809353
2025-04-18,74.06455813953488
2025-04-19,75.38478199228952
2025-04-20,77.18908792438751
2025-04-21,90.1712891431414
2025-04-22,83.92222957343614
2025-04-23,83.43814749409277
2025-04-24,78.99339385648551
2025-04-25,69.13572242258425
2025-04-26,68.16755826389752
2025-04-27,73.58047606019151
2025-04-28,88.36698321104339
2025-04-29,85.24245342619076
2025-04-30,78.50931177714214
2025-05-01,78.50931177714214
2025-05-02,73.58047606019151
2025-05-03,78.50931177714214
2025-05-04,78.50931177714214
2025-05-05,87.53084143763213
2025-05-06,85.72653550553414
2025-05-07,83.92222957343614
2025-05-08,82.6020057206815
2025-05-09,77.18908792438751
2025-05-10,78.50931177714214
2025-05-11,78.50931177714214
2025-05-12,81.63384156199479
2025-05-13,76.70500584504414
2025-05-14,80.26961024748167
2025-05-15,75.25275960701406
2025-05-16,63.54677477925631
2025-05-17,56.857640591966174
2025-05-18,75.25275960701406
2025-05-19,71.90819251336899
2025-05-20,75.25275960701406
2025-05-21,75.25275960701406
2025-05-22,80.26961024748167
2025-05-23,73.58047606019151
2025-05-24,68.56362541972392
2025-05-25,86.9587444347718
2025-05-26,66.89134187290138
2025-05-27,75.25275960701406
2025-05-28,80.26961024748167
2025-05-29,76.92504315383658
2025-05-30,71.90819251336899
2025-05-31,70.23590896654645
2025-06-01,75.25275960701406
2025-06-02,78.59732670065912
2025-06-03,76.92504315383658
2025-06-04,75.25275960701406
2025-06-05,83.61417734112673
2025-06-06,81.94189379430419
2025-06-07,73.58047606019151
2025-06-08,88.63102798159433
2025-06-09,81.94189379430419
2025-06-10,88.63102798159433
2025-06-11,81.94189379430419
2025-06-12,81.94189379430419
2025-06-13,78.59732670065912
2025-06-14,68.56362541972392
2025-06-15,83.61417734112673
2025-06-16,76.92504315383658
2025-06-17,80.26961024748167
2025-06-18,85.28646088794926
2025-06-19,80.26961024748167
2025-06-20,78.59732670065912
2025-06-21,85.28646088794926
2025-06-22,75.25275960701406
2025-06-23,81.94189379430419
2025-06-24,95.32016216888447
2025-06-25,81.94189379430419
2025-06-26,95.32016216888447
2025-06-27,83.61417734112673
2025-06-28,80.26961024748167
2025-06-29,95.32016216888447
2025-06-30,91.9755950752394
2025-07-01,96.992445715707
2025-07-02,80.26961024748167
2025-07-03,80.26961024748167
2025-07-04,85.28646088794926
2025-07-05,73.58047606019151
2025-07-06,90.30331152841687
2025-07-07,81.94189379430419
2025-07-08,85.28646088794926
2025-07-09,81.94189379430419
2025-07-10,83.61417734112673
2025-07-11,83.61417734112673
2025-07-12,80.26961024748167
2025-07-13,83.61417734112673
2025-07-14,80.26961024748167
2025-07-15,88.63102798159433
2025-07-16,81.94189379430419
2025-07-17,96.992445715707
2025-07-18,98.66472926252953
2025-07-19,100.33701280935207
2025-07-20,167.22835468225347
2025-07-21,133.78268374580276
2025-07-22,128.76583310533516
2025-07-23,112.04299763710982
2025-07-24,110.37071409028728
2025-07-25,102.0092963561746
2025-07-26,98.66472926252953
2025-07-27,112.04299763710982
2025-07-28,100.33701280935207
2025-07-29,115.38756473075489
2025-07-30,108.69843054346475
2025-07-31,118.73213182439996
2025-08-01,96.992445715707
2025-08-02,88.63102798159433
2025-08-03,93.64787862206194
2025-08-04,90.30331152841687
2025-08-05,98.66472926252953
2025-08-06,98.66472926252953
2025-08-07,100.33701280935207
2025-08-08,100.33701280935207
2025-08-09,105.35386344981967
2025-08-10,103.68157990299714
2025-08-11,102.0092963561746
2025-08-12,98.66472926252953
2025-08-13,102.0092963561746
2025-08-14,102.0092963561746
2025-08-15,83.61417734112673
2025-08-16,91.9755950752394
2025-08-17,95.32016216888447
2025-08-18,91.9755950752394
2025-08-19,90.30331152841687
2025-08-20,90.30331152841687
2025-08-21,98.66472926252953
2025-08-22,83.61417734112673
2025-08-23,83.61417734112673
2025-08-24,88.63102798159433
2025-08-25,90.30331152841687
2025-08-26,90.30331152841687
2025-08-27,91.9755950752394
2025-08-28,93.64787862206194
2025-08-29,86.9587444347718
2025-08-30,81.94189379430419
2025-08-31,81.94189379430419
2025-09-01,81.94189379430419
2025-09-02,91.9755950752394
2025-09-03,100.33701280935207
2025-09-04,100.33701280935207
2025-09-05,93.64787862206194
2025-09-06,80.26961024748167
2025-09-07,83.61417734112673
2025-09-08,93.64787862206194
2025-09-09,93.64787862206194
2025-09-10,85.28646088794926
2025-09-11,73.58047606019151
2025-09-12,68.56362541972392
2025-09-13,68.56362541972392
2025-09-14,66.89134187290138
2025-09-15,90.30331152841687
2025-09-16,105.35386344981967
2025-09-17,105.35386344981967
2025-09-18,110.37071409028728
2025-09-19,100.33701280935207
2025-09-20,100.33701280935207
2025-09-21,98.66472926252953
2025-09-22,102.0092963561746
2025-09-23,112.04299763710982
2025-09-24,103.68157990299714
2025-09-25,98.66472926252953
2025-09-26,107.02614699664221
2025-09-27,90.30331152841687
2025-09-28,91.9755950752394
2025-09-29,98.66472926252953
2025-09-30,115.38756473075489
2025-10-01,102.0092963561746
2025-10-02,100.33701280935207
2025-10-03,80.26961024748167
2025-10-04,65.21905832607885
2025-10-05,73.58047606019151
2025-10-06,95.32016216888447
2025-10-07,113.71528118393235
2025-10-08,98.66472926252953
2025-10-09,93.64787862206194
2025-10-10,90.30331152841687
2025-10-11,71.90819251336899
2025-10-12,88.63102798159433
2025-10-13,90.30331152841687
2025-10-14,100.33701280935207
2025-10-15,88.63102798159433
2025-10-16,96.992445715707
2025-10-17,91.9755950752394
2025-10-18,78.59732670065912
2025-10-19,83.61417734112673
2025-10-20,91.9755950752394
2025-10-21,95.32016216888447
2025-10-22,98.66472926252953
2025-10-23,100.33701280935207
2025-10-24,93.64787862206194
2025-10-25,65.21905832607885
2025-10-26,90.30331152841687
2025-10-27,90.30331152841687
2025-10-28,96.992445715707
2025-10-29,103.68157990299714
2025-10-30,107.02614699664221
2025-10-31,93.64787862206194
2025-11-01,86.9587444347718
2025-11-02,96.992445715707
2025-11-03,110.37071409028728
2025-11-04,100.33701280935207
2025-11-05,98.66472926252953
2025-11-06,95.32016216888447
2025-11-07,96.992445715707
2025-11-08,93.64787862206194
2025-11-09,91.9755950752394
2025-11-10,91.9755950752394
2025-11-11,98.66472926252953
2025-11-12,103.68157990299714
2025-11-13,102.0092963561746
2025-11-14,88.63102798159433
2025-11-15,81.94189379430419
2025-11-16,98.66472926252953
2025-11-17,98.66472926252953
2025-11-18,91.9755950752394
2025-11-19,100.33701280935207
2025-11-20,103.68157990299714
2025-11-21,91.9755950752394
2025-11-22,93.64787862206194
2025-11-23,93.64787862206194
2025-11-24,91.9755950752394
2025-11-25,88.63102798159433
2025-11-26,91.9755950752394
2025-11-27,88.63102798159433
2025-11-28,95.32016216888447
2025-11-29,96.992445715707
2025-11-30,103.68157990299714
2025-12-01,107.02614699664221
2025-12-02,113.71528118393235
2025-12-03,123.74898246486755
2025-12-04,115.38756473075489
2025-12-05,103.68157990299714
2025-12-06,105.35386344981967
2025-12-07,107.02614699664221
2025-12-08,120.40441537122248
2025-12-09,115.38756473075489
2025-12-10,110.37071409028728
2025-12-11,97.96990722546946
2025-12-12,101.29092102972267
2025-12-13,97.1337654520582
2025-12-14,84.68585200845666
2025-12-15,92.98838651908966
2025-12-16,104.61193483397587
2025-12-17,110.417820669071
2025-12-18,102.115286158438
2025-12-19,88.00686581270986
2025-12-20,94.64889342121626
2025-12-21,82.1892033329188
2025-12-22,92.15224474567839
2025-12-23,93.812751647805
2025-12-24,95.47325854993159
2025-12-25,83.02534510633006
2025-12-26,85.51021713717199
2025-12-27,106.27244173610248
2025-12-28,112.0783275711976
2025-12-29,107.09680686481781
2025-12-30,97.1337654520582
2025-12-31,101.29092102972267
2026-01-01,102.115286158438
2026-01-02,106.27244173610248
2026-01-03,113.7388344733242
2026-01-04,117.0598482775774
2026-01-05,101.29092102972267
2026-01-06,111.25396244248228
2026-01-07,111.25396244248228
2026-01-08,113.7388344733242
2026-01-09,108.81619699042407
2026-01-10,98.92381544584006
2026-01-11,102.22127596070139
2026-01-12,112.1136575052854
2026-01-13,122.00603904986941
2026-01-14,123.65476930730007
2026-01-15,117.0598482775774
2026-01-16,102.22127596070139
2026-01-17,102.22127596070139
2026-01-18,90.68016415868672
2026-01-19,105.51873647556273
2026-01-20,113.76238776271607
2026-01-21,122.00603904986941
2026-01-22,112.1136575052854
2026-01-23,105.51873647556273
2026-01-24,95.62635493097872
2026-01-25,105.51873647556273
2026-01-26,108.81619699042407
2026-01-27,107.1674667329934
2026-01-28,105.51873647556273
2026-01-29,120.35730879243874
2026-01-30,123.65476930730007
2026-01-31,100.57254570327073
2026-02-01,133.54715085188408
2026-02-02,117.0598482775774
2026-02-03,113.76238776271607
2026-02-04,117.0598482775774
2026-02-05,122.00603904986941
2026-02-06,113.76238776271607
2026-02-07,107.1674667329934
2026-02-08,112.1136575052854
2026-02-09,98.92381544584006
2026-02-10,108.81619699042407
2026-02-11,107.1674667329934
2026-02-12,98.92381544584006
2026-02-13,102.22127596070139
2026-02-14,93.97762467354806
2026-02-15,113.76238776271607
2026-02-16,108.81619699042407
2026-02-17,113.76238776271607
2026-02-18,112.1136575052854
2026-02-19,107.1674667329934
2026-02-20,95.62635493097872
2026-02-21,97.27508518840939
2026-02-22,93.97762467354806
2026-02-23,108.81619699042407
2026-02-24,108.81619699042407
2026-02-25,107.1674667329934
2026-02-26,115.41111802014674
2026-02-27,117.0598482775774
2026-02-28,100.57254570327073
2026-03-01,100.57254570327073
2026-03-02,163.2242954856361
2026-03-03,159.92683497077476
2026-03-04,130.24969033702274
2026-03-05,135.19588110931474
2026-03-06,122.00603904986941
2026-03-07,103.87000621813206
2026-03-08,112.1136575052854
2026-03-09,110.46492724785473
2026-03-10,110.46492724785473
2026-03-11,120.35730879243874
2026-03-12,122.00603904986941
2026-03-13,102.22127596070139
2026-03-14,108.81619699042407
2026-03-15,107.1674667329934
2026-03-16,112.1136575052854
2026-03-17,112.1136575052854
2026-03-18,112.1136575052854
2026-03-19,110.46492724785473
2026-03-20,110.46492724785473
2026-03-21,98.92381544584006
2026-03-22,105.51873647556273
2026-03-23,107.1674667329934
2026-03-24,103.87000621813206
2026-03-25,117.0598482775774
2026-03-26,113.76238776271607
2026-03-27,103.87000621813206
2026-03-28,108.81619699042407
2026-03-29,115.41111802014674
2026-03-30,103.87000621813206
2026-03-31,110.46492724785473
2026-04-01,120.35730879243874
2026-04-02,110.46492724785473
2026-04-03,107.1674667329934
2026-04-04,97.27508518840939
2026-04-05,97.27508518840939
2026-04-06,115.41111802014674
2026-04-07,113.76238776271607
2026-04-08,118.70857853500807
2026-04-09,110.46492724785473
2026-04-10,100.57254570327073
2026-04-11,97.27508518840939
2026-04-12,95.62635493097872
2026-04-13,107.1674667329934
2026-04-14,108.81619699042407
2026-04-15,103.87000621813206
2026-04-16,113.76238776271607
2026-04-17,164.87302574306676
2026-04-18,107.1674667329934
2026-04-19,98.92381544584006
2026-04-20,105.51873647556273
2026-04-21,103.87000621813206
2026-04-22,105.51873647556273
2026-04-23,110.46492724785473
2026-04-24,103.87000621813206
2026-04-25,95.62635493097872
2026-04-26,100.57254570327073
2026-04-27,105.51873647556273
2026-04-28,102.22127596070139
2026-04-29,105.51873647556273
2026-04-30,110.46492724785473
2026-05-01,89.03143390125605
2026-05-02,105.51873647556273
2026-05-03,100.57254570327073
2026-05-04,107.1674667329934
2026-05-05,112.1136575052854
2026-05-06,108.81619699042407
2026-05-07,110.46492724785473
2026-05-08,97.27508518840939
2026-05-09,97.27508518840939
2026-05-10,105.51873647556273
2026-05-11,108.81619699042407
2026-05-12,97.27508518840939
2026-05-13,108.81619699042407
2026-05-14,108.81619699042407
2026-05-15,110.46492724785473
2026-05-16,100.57254570327073
2026-05-17,92.3288944161174
2026-05-18,95.62635493097872
2026-05-19,97.27508518840939
2026-05-20,102.22127596070139
2026-05-21,107.1674667329934
2026-05-22,112.1136575052854
2026-05-23,128.60096007959208
2026-05-24,103.87000621813206
2026-05-25,98.92381544584006
2026-05-26,112.1136575052854
2026-05-27,107.1674667329934
2026-05-28,118.70857853500807
2026-05-29,115.41111802014674
2026-05-30,102.22127596070139
2026-05-31,141.79080213903742
