Time,fellowship
2024-10-02,62.70001706288806
2024-10-03,63.72788619506655
2024-10-04,59.61640966635258
2024-10-05,51.39345660892464
2024-10-06,72.97870838467298
2024-10-07,58.588540534174086
2024-10-08,60.64427879853107
2024-10-09,57.56067140199559
2024-10-10,58.588540534174086
2024-10-11,59.61640966635258
2024-10-12,47.281980080210666
2024-10-13,74.00657751685148
2024-10-14,60.64427879853107
2024-10-15,63.72788619506655
2024-10-16,62.70001706288806
2024-10-17,57.56067140199559
2024-10-18,58.588540534174086
2024-10-19,48.30984921238916
2024-10-20,67.83936272378052
2024-10-21,58.588540534174086
2024-10-22,61.67214793070956
2024-10-23,61.67214793070956
2024-10-24,59.61640966635258
2024-10-25,57.56067140199559
2024-10-26,48.30984921238916
2024-10-27,72.97870838467298
2024-10-28,58.588540534174086
2024-10-29,56.532802269817104
2024-10-30,60.64427879853107
2024-10-31,59.61640966635258
2024-11-01,61.67214793070956
2024-11-02,50.36558747674614
2024-11-03,70.922970120316
2024-11-04,56.532802269817104
2024-11-05,54.477064005460115
2024-11-06,35.975419626247245
2024-11-07,53.44919487328162
2024-11-08,51.39345660892464
2024-11-09,50.36558747674614
2024-11-10,68.86723185595902
2024-11-11,52.42132574110313
2024-11-12,57.56067140199559
2024-11-13,58.588540534174086
2024-11-14,58.588540534174086
2024-11-15,54.477064005460115
2024-11-16,43.170503551496694
2024-11-17,66.81149359160203
2024-11-18,58.588540534174086
2024-11-19,59.61640966635258
2024-11-20,58.588540534174086
2024-11-21,56.532802269817104
2024-11-22,48.30984921238916
2024-11-23,43.170503551496694
2024-11-24,62.70001706288806
2024-11-25,51.39345660892464
2024-11-26,48.30984921238916
2024-11-27,46.25411094803217
2024-11-28,33.91968136189026
2024-11-29,34.94755049406875
2024-11-30,39.05902702278272
2024-12-01,66.81149359160203
2024-12-02,57.56067140199559
2024-12-03,59.61640966635258
2024-12-04,81.20166144210093
2024-12-05,72.97870838467298
2024-12-06,61.67214793070956
2024-12-07,54.477064005460115
2024-12-08,72.97870838467298
2024-12-09,58.588540534174086
2024-12-10,57.56067140199559
2024-12-11,59.61640966635258
2024-12-12,56.532802269817104
2024-12-13,49.33771834456765
2024-12-14,48.30984921238916
2024-12-15,66.81149359160203
2024-12-16,54.477064005460115
2024-12-17,56.532802269817104
2024-12-18,54.477064005460115
2024-12-19,56.532802269817104
2024-12-20,48.30984921238916
2024-12-21,41.11476528713971
2024-12-22,62.70001706288806
2024-12-23,47.281980080210666
2024-12-24,65.78362445942354
2024-12-25,41.11476528713971
2024-12-26,37.00328875842574
2024-12-27,44.19837268367519
2024-12-28,46.25411094803217
2024-12-29,65.78362445942354
2024-12-30,47.281980080210666
2024-12-31,51.39345660892464
2025-01-01,44.19837268367519
2025-01-02,51.39345660892464
2025-01-03,48.30984921238916
2025-01-04,51.39345660892464
2025-01-05,74.00657751685148
2025-01-06,56.532802269817104
2025-01-07,61.67214793070956
2025-01-08,66.81149359160203
2025-01-09,62.70001706288806
2025-01-10,56.532802269817104
2025-01-11,52.42132574110313
2025-01-12,75.03444664902997
2025-01-13,60.64427879853107
2025-01-14,63.72788619506655
2025-01-15,60.64427879853107
2025-01-16,62.70001706288806
2025-01-17,61.67214793070956
2025-01-18,48.30984921238916
2025-01-19,64.75575532724504
2025-01-20,50.36558747674614
2025-01-21,56.532802269817104
2025-01-22,60.64427879853107
2025-01-23,61.67214793070956
2025-01-24,58.588540534174086
2025-01-25,48.30984921238916
2025-01-26,74.00657751685148
2025-01-27,59.61640966635258
2025-01-28,61.67214793070956
2025-01-29,60.64427879853107
2025-01-30,60.64427879853107
2025-01-31,57.56067140199559
2025-02-01,48.30984921238916
2025-02-02,71.95083925249449
2025-02-03,58.588540534174086
2025-02-04,63.72788619506655
2025-02-05,58.588540534174086
2025-02-06,60.64427879853107
2025-02-07,59.61640966635258
2025-02-08,50.36558747674614
2025-02-09,67.83936272378052
2025-02-10,53.44919487328162
2025-02-11,58.588540534174086
2025-02-12,58.588540534174086
2025-02-13,57.56067140199559
2025-02-14,50.36558747674614
2025-02-15,49.33771834456765
2025-02-16,71.95083925249449
2025-02-17,54.477064005460115
2025-02-18,63.72788619506655
2025-02-19,64.75575532724504
2025-02-20,64.75575532724504
2025-02-21,58.588540534174086
2025-02-22,50.36558747674614
2025-02-23,76.06231578120847
2025-02-24,69.8951009881375
2025-02-25,79.14592317774394
2025-02-26,72.97870838467298
2025-02-27,72.97870838467298
2025-02-28,63.72788619506655
2025-03-01,55.50493313763861
2025-03-02,76.06231578120847
2025-03-03,62.70001706288806
2025-03-04,63.72788619506655
2025-03-05,60.64427879853107
2025-03-06,60.64427879853107
2025-03-07,55.50493313763861
2025-03-08,48.30984921238916
2025-03-09,69.8951009881375
2025-03-10,57.56067140199559
2025-03-11,56.532802269817104
2025-03-12,57.56067140199559
2025-03-13,63.72788619506655
2025-03-14,54.477064005460115
2025-03-15,46.25411094803217
2025-03-16,68.86723185595902
2025-03-17,56.532802269817104
2025-03-18,60.64427879853107
2025-03-19,60.64427879853107
2025-03-20,53.44919487328162
2025-03-21,54.477064005460115
2025-03-22,50.36558747674614
2025-03-23,71.95083925249449
2025-03-24,61.67214793070956
2025-03-25,61.67214793070956
2025-03-26,58.588540534174086
2025-03-27,57.56067140199559
2025-03-28,52.42132574110313
2025-03-29,47.281980080210666
2025-03-30,70.922970120316
2025-03-31,59.61640966635258
2025-04-01,59.61640966635258
2025-04-02,57.56067140199559
2025-04-03,56.532802269817104
2025-04-04,54.477064005460115
2025-04-05,49.33771834456765
2025-04-06,74.00657751685148
2025-04-07,60.64427879853107
2025-04-08,60.64427879853107
2025-04-09,54.477064005460115
2025-04-10,58.588540534174086
2025-04-11,59.61640966635258
2025-04-12,51.39345660892464
2025-04-13,72.97870838467298
2025-04-14,63.72788619506655
2025-04-15,72.07320462537288
2025-04-16,71.46137776098092
2025-04-17,63.16500547982595
2025-04-18,69.82168176441047
2025-04-19,66.44439747296686
2025-04-20,102.78691321784927
2025-04-21,57.53619832741991
2025-04-22,57.53619832741991
2025-04-23,56.41043689693871
2025-04-24,53.64497946988705
2025-04-25,46.37647632091057
2025-04-26,46.37647632091057
2025-04-27,69.82168176441047
2025-04-28,60.91348261886353
2025-04-29,57.53619832741991
2025-04-30,60.91348261886353
2025-05-01,60.91348261886353
2025-05-02,49.14193374796223
2025-05-03,45.250714890429364
2025-05-04,69.82168176441047
2025-05-05,56.41043689693871
2025-05-06,54.77074090036825
2025-05-07,51.39345660892464
2025-05-08,51.39345660892464
2025-05-09,46.37647632091057
2025-05-10,40.23373460241529
2025-05-11,57.53619832741991
2025-05-12,54.77074090036825
2025-05-13,56.41043689693871
2025-05-14,52.61711033770856
2025-05-15,53.84076406649248
2025-05-16,47.72249542257288
2025-05-17,45.27518796500504
2025-05-18,66.07730135433168
2025-05-19,50.16980288014072
2025-05-20,53.84076406649248
2025-05-21,52.61711033770856
2025-05-22,52.61711033770856
2025-05-23,48.9461491513568
2025-05-24,46.49884169378896
2025-05-25,62.40634016797992
2025-05-26,39.15691932108544
2025-05-27,53.84076406649248
2025-05-28,55.0644177952764
2025-05-29,52.61711033770856
2025-05-30,50.16980288014072
2025-05-31,45.27518796500504
2025-06-01,69.74826254068344
2025-06-02,57.511725252844236
2025-06-03,58.73537898162816
2025-06-04,55.0644177952764
2025-06-05,59.95903271041208
2025-06-06,53.84076406649248
2025-06-07,46.49884169378896
2025-06-08,69.74826254068344
2025-06-09,56.28807152406032
2025-06-10,58.73537898162816
2025-06-11,58.73537898162816
2025-06-12,57.511725252844236
2025-06-13,48.9461491513568
2025-06-14,44.051534236221116
2025-06-15,57.511725252844236
2025-06-16,56.28807152406032
2025-06-17,56.28807152406032
2025-06-18,59.95903271041208
2025-06-19,50.16980288014072
2025-06-20,51.39345660892464
2025-06-21,47.72249542257288
2025-06-22,68.52460881189953
2025-06-23,58.73537898162816
2025-06-24,61.182686439196
2025-06-25,62.40634016797992
2025-06-26,57.511725252844236
2025-06-27,52.61711033770856
2025-06-28,44.051534236221116
2025-06-29,68.52460881189953
2025-06-30,58.73537898162816
2025-07-01,57.511725252844236
2025-07-02,57.511725252844236
2025-07-03,55.0644177952764
2025-07-04,41.60422677865328
2025-07-05,42.8278805074372
2025-07-06,79.5374923709548
2025-07-07,59.95903271041208
2025-07-08,66.07730135433168
2025-07-09,68.52460881189953
2025-07-10,62.40634016797992
2025-07-11,63.629993896763835
2025-07-12,56.28807152406032
2025-07-13,79.5374923709548
2025-07-14,69.74826254068344
2025-07-15,72.19556999825127
2025-07-16,68.52460881189953
2025-07-17,67.3009550831156
2025-07-18,57.511725252844236
2025-07-19,53.84076406649248
2025-07-20,80.76114609973872
2025-07-21,66.07730135433168
2025-07-22,66.07730135433168
2025-07-23,68.52460881189953
2025-07-24,64.85364762554777
2025-07-25,59.95903271041208
2025-07-26,55.0644177952764
2025-07-27,77.09018491338696
2025-07-28,66.07730135433168
2025-07-29,70.97191626946736
2025-07-30,74.64287745581912
2025-07-31,81.98479982852264
2025-08-01,70.97191626946736
2025-08-02,51.39345660892464
2025-08-03,77.09018491338696
2025-08-04,63.629993896763835
2025-08-05,67.3009550831156
2025-08-06,67.3009550831156
2025-08-07,67.3009550831156
2025-08-08,66.07730135433168
2025-08-09,55.0644177952764
2025-08-10,84.43210728609048
2025-08-11,66.07730135433168
2025-08-12,64.85364762554777
2025-08-13,61.182686439196
2025-08-14,64.85364762554777
2025-08-15,63.629993896763835
2025-08-16,50.16980288014072
2025-08-17,78.31383864217088
2025-08-18,68.52460881189953
2025-08-19,62.40634016797992
2025-08-20,68.52460881189953
2025-08-21,63.629993896763835
2025-08-22,61.182686439196
2025-08-23,51.39345660892464
2025-08-24,78.31383864217088
2025-08-25,67.3009550831156
2025-08-26,61.182686439196
2025-08-27,66.07730135433168
2025-08-28,62.40634016797992
2025-08-29,59.95903271041208
2025-08-30,44.051534236221116
2025-08-31,74.64287745581912
2025-09-01,57.511725252844236
2025-09-02,64.85364762554777
2025-09-03,69.74826254068344
2025-09-04,63.629993896763835
2025-09-05,61.182686439196
2025-09-06,63.629993896763835
2025-09-07,78.31383864217088
2025-09-08,70.97191626946736
2025-09-09,72.19556999825127
2025-09-10,59.95903271041208
2025-09-11,62.40634016797992
2025-09-12,57.511725252844236
2025-09-13,52.61711033770856
2025-09-14,83.20845355730656
2025-09-15,74.64287745581912
2025-09-16,83.20845355730656
2025-09-17,80.76114609973872
2025-09-18,84.43210728609048
2025-09-19,83.20845355730656
2025-09-20,77.09018491338696
2025-09-21,99.11595203149751
2025-09-22,79.5374923709548
2025-09-23,77.09018491338696
2025-09-24,72.19556999825127
2025-09-25,70.97191626946736
2025-09-26,73.4192237270352
2025-09-27,58.73537898162816
2025-09-28,85.6557610148744
2025-09-29,70.97191626946736
2025-09-30,68.52460881189953
2025-10-01,70.97191626946736
2025-10-02,66.07730135433168
2025-10-03,59.95903271041208
2025-10-04,50.16980288014072
2025-10-05,72.19556999825127
2025-10-06,64.85364762554777
2025-10-07,69.74826254068344
2025-10-08,66.07730135433168
2025-10-09,62.40634016797992
2025-10-10,59.95903271041208
2025-10-11,51.39345660892464
2025-10-12,75.86653118460303
2025-10-13,68.52460881189953
2025-10-14,69.74826254068344
2025-10-15,70.97191626946736
2025-10-16,85.6557610148744
2025-10-17,90.55037593001008
2025-10-18,89.32672220122616
2025-10-19,122.365372878392
2025-10-20,105.23422067541712
2025-10-21,100.33960576028144
2025-10-22,96.66864457392968
2025-10-23,85.6557610148744
2025-10-24,85.6557610148744
2025-10-25,83.20845355730656
2025-10-26,105.23422067541712
2025-10-27,85.6557610148744
2025-10-28,80.76114609973872
2025-10-29,81.98479982852264
2025-10-30,80.76114609973872
2025-10-31,79.5374923709548
2025-11-01,75.86653118460303
2025-11-02,94.22133711636184
2025-11-03,81.98479982852264
2025-11-04,80.76114609973872
2025-11-05,77.09018491338696
2025-11-06,75.86653118460303
2025-11-07,74.64287745581912
2025-11-08,70.97191626946736
2025-11-09,89.32672220122616
2025-11-10,77.09018491338696
2025-11-11,77.09018491338696
2025-11-12,75.86653118460303
2025-11-13,75.86653118460303
2025-11-14,72.19556999825127
2025-11-15,64.85364762554777
2025-11-16,86.87941474365832
2025-11-17,77.09018491338696
2025-11-18,70.97191626946736
2025-11-19,75.86653118460303
2025-11-20,69.74826254068344
2025-11-21,69.74826254068344
2025-11-22,68.52460881189953
2025-11-23,78.31383864217088
2025-11-24,68.52460881189953
2025-11-25,67.3009550831156
2025-11-26,57.511725252844236
2025-11-27,48.9461491513568
2025-11-28,48.9461491513568
2025-11-29,53.84076406649248
2025-11-30,80.76114609973872
2025-12-01,75.86653118460303
2025-12-02,73.4192237270352
2025-12-03,105.23422067541712
2025-12-04,91.77402965879399
2025-12-05,74.64287745581912
2025-12-06,74.64287745581912
2025-12-07,94.22133711636184
2025-12-08,80.76114609973872
2025-12-09,74.64287745581912
2025-12-10,78.31383864217088
2025-12-11,73.52880465797108
2025-12-12,64.57056355396342
2025-12-13,67.5475121777213
2025-12-14,98.0384062106281
2025-12-15,71.74811453026312
2025-12-16,68.74377067377127
2025-12-17,77.11758014612093
2025-12-18,66.96308054606331
2025-12-19,66.96308054606331
2025-12-20,56.19675408161376
2025-12-21,78.31383864217088
2025-12-22,66.35125368167135
2025-12-23,63.37430505791346
2025-12-24,78.31383864217088
2025-12-25,52.6079785934639
2025-12-26,57.39301257766371
2025-12-27,62.17804656186351
2025-12-28,79.51009713822083
2025-12-29,60.3699612014216
2025-12-30,65.1549951856214
2025-12-31,62.17804656186351
2026-01-01,56.78118571327175
2026-01-02,60.98178806581356
2026-01-03,62.17804656186351
2026-01-04,99.23466470667805
2026-01-05,78.31383864217088
2026-01-06,78.31383864217088
2026-01-07,78.31383864217088
2026-01-08,82.48704576197872
2026-01-09,75.97611211553891
2026-01-10,74.80724885222293
2026-01-11,97.01565085522661
2026-01-12,79.48270190548686
2026-01-13,81.82042843211883
2026-01-14,88.83360801201472
2026-01-15,86.49588148538275
2026-01-16,80.65156516880285
2026-01-17,91.17133453864669
2026-01-18,100.52224064517456
2026-01-19,80.65156516880285
2026-01-20,77.1449753788549
2026-01-21,85.32701822206677
2026-01-22,81.82042843211883
2026-01-23,79.48270190548686
2026-01-24,84.1581549587508
2026-01-25,104.0288304351225
2026-01-26,84.1581549587508
2026-01-27,75.97611211553891
2026-01-28,79.48270190548686
2026-01-29,80.65156516880285
2026-01-30,81.82042843211883
2026-01-31,80.65156516880285
2026-02-01,109.87314675170242
2026-02-02,88.83360801201472
2026-02-03,93.50906106527866
2026-02-04,85.32701822206677
2026-02-05,94.67792432859464
2026-02-06,85.32701822206677
2026-02-07,81.82042843211883
2026-02-08,102.85996717180652
2026-02-09,77.1449753788549
2026-02-10,85.32701822206677
2026-02-11,75.97611211553891
2026-02-12,73.63838558890694
2026-02-13,79.48270190548686
2026-02-14,68.962932535643
2026-02-15,93.50906106527866
2026-02-16,87.66474474869874
2026-02-17,91.17133453864669
2026-02-18,84.1581549587508
2026-02-19,87.66474474869874
2026-02-20,79.48270190548686
2026-02-21,82.98929169543482
2026-02-22,98.1845141185426
2026-02-23,82.98929169543482
2026-02-24,80.65156516880285
2026-02-25,78.31383864217088
2026-02-26,88.83360801201472
2026-02-27,90.0024712753307
2026-02-28,65.45634274569505
2026-03-01,85.32701822206677
2026-03-02,81.82042843211883
2026-03-03,79.48270190548686
2026-03-04,74.80724885222293
2026-03-05,75.97611211553891
2026-03-06,73.63838558890694
2026-03-07,68.962932535643
2026-03-08,85.32701822206677
2026-03-09,72.46952232559096
2026-03-10,71.30065906227497
2026-03-11,70.13179579895899
2026-03-12,67.79406927232702
2026-03-13,66.62520600901104
2026-03-14,68.962932535643
2026-03-15,91.17133453864669
2026-03-16,74.80724885222293
2026-03-17,73.63838558890694
2026-03-18,82.98929169543482
2026-03-19,80.65156516880285
2026-03-20,79.48270190548686
2026-03-21,75.97611211553891
2026-03-22,92.34019780196267
2026-03-23,81.82042843211883
2026-03-24,71.30065906227497
2026-03-25,77.1449753788549
2026-03-26,75.97611211553891
2026-03-27,72.46952232559096
2026-03-28,67.79406927232702
2026-03-29,94.67792432859464
2026-03-30,75.97611211553891
2026-03-31,75.97611211553891
2026-04-01,85.32701822206677
2026-04-02,78.31383864217088
2026-04-03,78.31383864217088
2026-04-04,77.1449753788549
2026-04-05,116.88632633159833
2026-04-06,77.1449753788549
2026-04-07,74.80724885222293
2026-04-08,79.48270190548686
2026-04-09,75.97611211553891
2026-04-10,65.45634274569505
2026-04-11,71.30065906227497
2026-04-12,87.66474474869874
2026-04-13,75.97611211553891
2026-04-14,86.49588148538275
2026-04-15,90.0024712753307
2026-04-16,74.80724885222293
2026-04-17,72.46952232559096
2026-04-18,67.79406927232702
2026-04-19,91.17133453864669
2026-04-20,73.63838558890694
2026-04-21,70.13179579895899
2026-04-22,74.80724885222293
2026-04-23,74.80724885222293
2026-04-24,64.28747948237908
2026-04-25,65.45634274569505
2026-04-26,85.32701822206677
2026-04-27,72.46952232559096
2026-04-28,72.46952232559096
2026-04-29,74.80724885222293
2026-04-30,74.80724885222293
2026-05-01,72.46952232559096
2026-05-02,61.94975295574711
2026-05-03,86.49588148538275
2026-05-04,67.79406927232702
2026-05-05,72.46952232559096
2026-05-06,74.80724885222293
2026-05-07,78.31383864217088
2026-05-08,75.97611211553891
2026-05-09,61.94975295574711
2026-05-10,78.31383864217088
2026-05-11,72.46952232559096
2026-05-12,74.80724885222293
2026-05-13,72.46952232559096
2026-05-14,71.30065906227497
2026-05-15,66.62520600901104
2026-05-16,56.105436639167195
2026-05-17,79.48270190548686
2026-05-18,61.94975295574711
2026-05-19,63.11861621906309
2026-05-20,72.46952232559096
2026-05-21,65.45634274569505
2026-05-22,61.94975295574711
2026-05-23,66.62520600901104
2026-05-24,85.32701822206677
2026-05-25,63.11861621906309
2026-05-26,68.962932535643
2026-05-27,68.962932535643
2026-05-28,72.46952232559096
2026-05-29,70.13179579895899
2026-05-30,64.28747948237908
2026-05-31,95.84678759191063
