Time,guide
2024-11-04,100.98077474892395
2024-11-05,117.4195055220046
2024-11-06,56.36136265056221
2024-11-07,75.14848353408294
2024-11-08,72.80009342364285
2024-11-09,66.92911814754262
2024-11-10,72.80009342364285
2024-11-11,83.36784892062326
2024-11-12,85.71623903106335
2024-11-13,79.84526375496313
2024-11-14,76.32267858930298
2024-11-15,73.9742884788629
2024-11-16,65.75492309232257
2024-11-17,70.45170331320276
2024-11-18,79.84526375496313
2024-11-19,81.01945881018317
2024-11-20,78.67106869974307
2024-11-21,81.01945881018317
2024-11-22,77.49687364452303
2024-11-23,69.27750825798272
2024-11-24,70.45170331320276
2024-11-25,82.19365386540322
2024-11-26,79.84526375496313
2024-11-27,75.14848353408294
2024-11-28,63.406532981882485
2024-11-29,72.80009342364285
2024-11-30,71.62589836842281
2024-12-01,70.45170331320276
2024-12-02,83.36784892062326
2024-12-03,84.54204397584331
2024-12-04,81.01945881018317
2024-12-05,77.49687364452303
2024-12-06,77.49687364452303
2024-12-07,70.45170331320276
2024-12-08,73.9742884788629
2024-12-09,78.67106869974307
2024-12-10,83.36784892062326
2024-12-11,84.54204397584331
2024-12-12,79.84526375496313
2024-12-13,76.32267858930298
2024-12-14,70.45170331320276
2024-12-15,73.9742884788629
2024-12-16,78.67106869974307
2024-12-17,81.01945881018317
2024-12-18,83.36784892062326
2024-12-19,81.01945881018317
2024-12-20,73.9742884788629
2024-12-21,68.10331320276266
2024-12-22,69.27750825798272
2024-12-23,76.32267858930298
2024-12-24,69.27750825798272
2024-12-25,65.75492309232257
2024-12-26,77.49687364452303
2024-12-27,85.71623903106335
2024-12-28,76.32267858930298
2024-12-29,75.14848353408294
2024-12-30,86.8904340862834
2024-12-31,75.14848353408294
2025-01-01,66.92911814754262
2025-01-02,86.8904340862834
2025-01-03,83.36784892062326
2025-01-04,81.01945881018317
2025-01-05,81.01945881018317
2025-01-06,89.2388241967235
2025-01-07,85.71623903106335
2025-01-08,82.19365386540322
2025-01-09,82.19365386540322
2025-01-10,79.84526375496313
2025-01-11,76.32267858930298
2025-01-12,78.67106869974307
2025-01-13,88.06462914150345
2025-01-14,81.01945881018317
2025-01-15,84.54204397584331
2025-01-16,82.19365386540322
2025-01-17,79.84526375496313
2025-01-18,71.62589836842281
2025-01-19,72.80009342364285
2025-01-20,78.67106869974307
2025-01-21,83.36784892062326
2025-01-22,84.54204397584331
2025-01-23,81.01945881018317
2025-01-24,79.84526375496313
2025-01-25,71.62589836842281
2025-01-26,72.80009342364285
2025-01-27,82.19365386540322
2025-01-28,84.54204397584331
2025-01-29,88.06462914150345
2025-01-30,85.71623903106335
2025-01-31,81.01945881018317
2025-02-01,72.80009342364285
2025-02-02,75.14848353408294
2025-02-03,82.19365386540322
2025-02-04,84.54204397584331
2025-02-05,79.84526375496313
2025-02-06,81.01945881018317
2025-02-07,78.67106869974307
2025-02-08,72.80009342364285
2025-02-09,73.9742884788629
2025-02-10,77.49687364452303
2025-02-11,84.54204397584331
2025-02-12,83.36784892062326
2025-02-13,79.84526375496313
2025-02-14,78.67106869974307
2025-02-15,72.80009342364285
2025-02-16,77.49687364452303
2025-02-17,83.36784892062326
2025-02-18,89.2388241967235
2025-02-19,86.8904340862834
2025-02-20,83.36784892062326
2025-02-21,79.84526375496313
2025-02-22,72.80009342364285
2025-02-23,82.19365386540322
2025-02-24,84.54204397584331
2025-02-25,81.01945881018317
2025-02-26,86.8904340862834
2025-02-27,81.01945881018317
2025-02-28,81.01945881018317
2025-03-01,71.62589836842281
2025-03-02,76.32267858930298
2025-03-03,86.8904340862834
2025-03-04,84.54204397584331
2025-03-05,78.67106869974307
2025-03-06,85.71623903106335
2025-03-07,81.01945881018317
2025-03-08,75.14848353408294
2025-03-09,78.67106869974307
2025-03-10,84.54204397584331
2025-03-11,79.84526375496313
2025-03-12,83.36784892062326
2025-03-13,81.01945881018317
2025-03-14,76.32267858930298
2025-03-15,71.62589836842281
2025-03-16,81.01945881018317
2025-03-17,84.54204397584331
2025-03-18,86.8904340862834
2025-03-19,82.19365386540322
2025-03-20,82.19365386540322
2025-03-21,77.49687364452303
2025-03-22,71.62589836842281
2025-03-23,77.49687364452303
2025-03-24,84.54204397584331
2025-03-25,85.71623903106335
2025-03-26,81.01945881018317
2025-03-27,79.84526375496313
2025-03-28,79.84526375496313
2025-03-29,71.62589836842281
2025-03-30,75.14848353408294
2025-03-31,84.54204397584331
2025-04-01,83.36784892062326
2025-04-02,76.32267858930298
2025-04-03,79.84526375496313
2025-04-04,79.84526375496313
2025-04-05,73.9742884788629
2025-04-06,76.32267858930298
2025-04-07,82.19365386540322
2025-04-08,83.36784892062326
2025-04-09,81.01945881018317
2025-04-10,78.67106869974307
2025-04-11,78.67106869974307
2025-04-12,73.9742884788629
2025-04-13,71.62589836842281
2025-04-14,82.19365386540322
2025-04-15,86.99717909130341
2025-04-16,83.31447641811326
2025-04-17,77.81710865958306
2025-04-18,75.94907107173297
2025-04-19,70.45170331320276
2025-04-20,69.22413575547272
2025-04-21,84.54204397584331
2025-04-22,81.49981133277319
2025-04-23,84.54204397584331
2025-04-24,79.63177374492312
2025-04-25,72.90683842866287
2025-04-26,69.22413575547272
2025-04-27,74.1344059863929
2025-04-28,83.31447641811326
2025-04-29,87.58427661891344
2025-04-30,77.17663862946303
2025-05-01,79.63177374492312
2025-05-02,79.63177374492312
2025-05-03,70.45170331320276
2025-05-04,73.49393595627288
2025-05-05,86.99717909130341
2025-05-06,80.85934130265316
2025-05-07,83.31447641811326
2025-05-08,80.27224377504314
2025-05-09,75.36197354412295
2025-05-10,71.67927087093281
2025-05-11,74.1344059863929
2025-05-12,88.22474664903345
2025-05-13,88.22474664903345
2025-05-14,83.26110391560327
2025-05-15,79.41828373488312
2025-05-16,78.13734367464306
2025-05-17,71.73264337344281
2025-05-18,74.29452349392291
2025-05-19,85.82298403608337
2025-05-20,88.38486415656347
2025-05-21,79.41828373488312
2025-05-22,80.69922379512316
2025-05-23,79.41828373488312
2025-05-24,73.01358343368287
2025-05-25,75.57546355416297
2025-05-26,76.85640361440302
2025-05-27,87.10392409632341
2025-05-28,87.10392409632341
2025-05-29,85.82298403608337
2025-05-30,81.98016385536322
2025-05-31,69.17076325296271
2025-06-01,71.73264337344281
2025-06-02,87.10392409632341
2025-06-03,88.38486415656347
2025-06-04,85.82298403608337
2025-06-05,85.82298403608337
2025-06-06,84.54204397584331
2025-06-07,74.29452349392291
2025-06-08,76.85640361440302
2025-06-09,87.10392409632341
2025-06-10,89.66580421680352
2025-06-11,85.82298403608337
2025-06-12,85.82298403608337
2025-06-13,78.13734367464306
2025-06-14,70.45170331320277
2025-06-15,70.45170331320277
2025-06-16,101.19426475896397
2025-06-17,88.38486415656347
2025-06-18,83.26110391560327
2025-06-19,79.41828373488312
2025-06-20,78.13734367464306
2025-06-21,73.01358343368287
2025-06-22,73.01358343368287
2025-06-23,88.38486415656347
2025-06-24,93.50862439752366
2025-06-25,87.10392409632341
2025-06-26,85.82298403608337
2025-06-27,83.26110391560327
2025-06-28,73.01358343368287
2025-06-29,76.85640361440302
2025-06-30,83.26110391560327
2025-07-01,87.10392409632341
2025-07-02,90.94674427704356
2025-07-03,81.98016385536322
2025-07-04,74.29452349392291
2025-07-05,74.29452349392291
2025-07-06,83.26110391560327
2025-07-07,93.50862439752366
2025-07-08,96.07050451800377
2025-07-09,90.94674427704356
2025-07-10,90.94674427704356
2025-07-11,89.66580421680352
2025-07-12,79.41828373488312
2025-07-13,81.98016385536322
2025-07-14,94.78956445776372
2025-07-15,92.22768433728362
2025-07-16,96.07050451800377
2025-07-17,108.87990512040427
2025-07-18,88.38486415656347
2025-07-19,101.19426475896397
2025-07-20,110.16084518064432
2025-07-21,117.84648554208462
2025-07-22,103.75614487944407
2025-07-23,99.91332469872393
2025-07-24,98.63238463848387
2025-07-25,96.07050451800377
2025-07-26,90.94674427704356
2025-07-27,90.94674427704356
2025-07-28,106.31802499992418
2025-07-29,117.84648554208462
2025-07-30,128.094006024005
2025-07-31,126.81306596376497
2025-08-01,101.19426475896397
2025-08-02,85.82298403608337
2025-08-03,92.22768433728362
2025-08-04,106.31802499992418
2025-08-05,99.91332469872393
2025-08-06,97.35144457824381
2025-08-07,97.35144457824381
2025-08-08,93.50862439752366
2025-08-09,90.94674427704356
2025-08-10,89.66580421680352
2025-08-11,101.19426475896397
2025-08-12,98.63238463848387
2025-08-13,89.66580421680352
2025-08-14,90.94674427704356
2025-08-15,88.38486415656347
2025-08-16,74.29452349392291
2025-08-17,81.98016385536322
2025-08-18,94.78956445776372
2025-08-19,92.22768433728362
2025-08-20,90.94674427704356
2025-08-21,92.22768433728362
2025-08-22,81.98016385536322
2025-08-23,75.57546355416297
2025-08-24,80.69922379512316
2025-08-25,93.50862439752366
2025-08-26,89.66580421680352
2025-08-27,88.38486415656347
2025-08-28,83.26110391560327
2025-08-29,80.69922379512316
2025-08-30,73.01358343368287
2025-08-31,79.41828373488312
2025-09-01,81.98016385536322
2025-09-02,90.94674427704356
2025-09-03,88.38486415656347
2025-09-04,87.10392409632341
2025-09-05,83.26110391560327
2025-09-06,75.57546355416297
2025-09-07,75.57546355416297
2025-09-08,90.94674427704356
2025-09-09,88.38486415656347
2025-09-10,75.57546355416297
2025-09-11,75.57546355416297
2025-09-12,71.73264337344281
2025-09-13,67.88982319272266
2025-09-14,69.17076325296271
2025-09-15,81.98016385536322
2025-09-16,90.94674427704356
2025-09-17,83.26110391560327
2025-09-18,83.26110391560327
2025-09-19,88.38486415656347
2025-09-20,76.85640361440302
2025-09-21,76.85640361440302
2025-09-22,90.94674427704356
2025-09-23,92.22768433728362
2025-09-24,88.38486415656347
2025-09-25,84.54204397584331
2025-09-26,83.26110391560327
2025-09-27,74.29452349392291
2025-09-28,78.13734367464306
2025-09-29,90.94674427704356
2025-09-30,93.50862439752366
2025-10-01,87.10392409632341
2025-10-02,80.69922379512316
2025-10-03,79.41828373488312
2025-10-04,66.60888313248262
2025-10-05,69.17076325296271
2025-10-06,80.69922379512316
2025-10-07,89.66580421680352
2025-10-08,88.38486415656347
2025-10-09,84.54204397584331
2025-10-10,79.41828373488312
2025-10-11,70.45170331320277
2025-10-12,74.29452349392291
2025-10-13,88.38486415656347
2025-10-14,87.10392409632341
2025-10-15,83.26110391560327
2025-10-16,83.26110391560327
2025-10-17,78.13734367464306
2025-10-18,71.73264337344281
2025-10-19,75.57546355416297
2025-10-20,92.22768433728362
2025-10-21,84.54204397584331
2025-10-22,84.54204397584331
2025-10-23,81.98016385536322
2025-10-24,80.69922379512316
2025-10-25,70.45170331320277
2025-10-26,75.57546355416297
2025-10-27,85.82298403608337
2025-10-28,85.82298403608337
2025-10-29,83.26110391560327
2025-10-30,96.07050451800377
2025-10-31,87.10392409632341
2025-11-01,83.26110391560327
2025-11-02,84.54204397584331
2025-11-03,99.91332469872393
2025-11-04,116.56554548184457
2025-11-05,92.22768433728362
2025-11-06,93.50862439752366
2025-11-07,89.66580421680352
2025-11-08,83.26110391560327
2025-11-09,79.41828373488312
2025-11-10,94.78956445776372
2025-11-11,96.07050451800377
2025-11-12,94.78956445776372
2025-11-13,93.50862439752366
2025-11-14,85.82298403608337
2025-11-15,79.41828373488312
2025-11-16,80.69922379512316
2025-11-17,97.35144457824381
2025-11-18,90.94674427704356
2025-11-19,94.78956445776372
2025-11-20,90.94674427704356
2025-11-21,89.66580421680352
2025-11-22,80.69922379512316
2025-11-23,80.69922379512316
2025-11-24,89.66580421680352
2025-11-25,94.78956445776372
2025-11-26,87.10392409632341
2025-11-27,79.41828373488312
2025-11-28,79.41828373488312
2025-11-29,83.26110391560327
2025-11-30,88.38486415656347
2025-12-01,94.78956445776372
2025-12-02,93.50862439752366
2025-12-03,99.91332469872393
2025-12-04,92.22768433728362
2025-12-05,85.82298403608337
2025-12-06,87.10392409632341
2025-12-07,85.82298403608337
2025-12-08,96.07050451800377
2025-12-09,93.50862439752366
2025-12-10,90.94674427704356
2025-12-11,94.97255589494087
2025-12-12,94.24059014623226
2025-12-13,93.60012011611224
2025-12-14,93.60012011611224
2025-12-15,99.73033326154678
2025-12-16,94.97255589494087
2025-12-17,99.08986323142673
2025-12-18,92.22768433728362
2025-12-19,86.73794122196911
2025-12-20,73.10507915227143
2025-12-21,78.59482226758594
2025-12-22,92.22768433728362
2025-12-23,90.85524855845499
2025-12-24,83.35259963419185
2025-12-25,76.4904207400487
2025-12-26,94.24059014623226
2025-12-27,92.95965008599222
2025-12-28,96.3449916737695
2025-12-29,106.59251215568989
2025-12-30,97.71742745259812
2025-12-31,90.21477852833496
2026-01-01,80.60772807653458
2026-01-02,92.22768433728362
2026-01-03,92.22768433728362
2026-01-04,90.85524855845499
2026-01-05,98.35789748271814
2026-01-06,102.47520481920401
2026-01-07,101.834734789084
2026-01-08,98.35789748271814
2026-01-09,101.01127332178682
2026-01-10,98.08341032695242
2026-01-11,98.08341032695242
2026-01-12,109.79486230629001
2026-01-13,111.25879380370722
2026-01-14,122.97024578304482
2026-01-15,117.11451979337602
2026-01-16,99.54734182436961
2026-01-17,96.61947882953521
2026-01-18,99.54734182436961
2026-01-19,109.79486230629001
2026-01-20,109.79486230629001
2026-01-21,115.65058829595881
2026-01-22,112.72272530112441
2026-01-23,103.93913631662122
2026-01-24,106.86699931145561
2026-01-25,109.79486230629001
2026-01-26,115.65058829595881
2026-01-27,117.11451979337602
2026-01-28,118.57845129079321
2026-01-29,111.25879380370722
2026-01-30,102.47520481920401
2026-01-31,102.47520481920401
2026-02-01,114.18665679854162
2026-02-02,118.57845129079321
2026-02-03,118.57845129079321
2026-02-04,112.72272530112441
2026-02-05,117.11451979337602
2026-02-06,108.33093080887281
2026-02-07,108.33093080887281
2026-02-08,106.86699931145561
2026-02-09,101.01127332178682
2026-02-10,115.65058829595881
2026-02-11,106.86699931145561
2026-02-12,95.15554733211802
2026-02-13,102.47520481920401
2026-02-14,99.54734182436961
2026-02-15,111.25879380370722
2026-02-16,122.97024578304482
2026-02-17,114.18665679854162
2026-02-18,103.93913631662122
2026-02-19,96.61947882953521
2026-02-20,103.93913631662122
2026-02-21,105.40306781403841
2026-02-22,99.54734182436961
2026-02-23,114.18665679854162
2026-02-24,106.86699931145561
2026-02-25,106.86699931145561
2026-02-26,108.33093080887281
2026-02-27,115.65058829595881
2026-02-28,86.37195834761481
2026-03-01,95.15554733211802
2026-03-02,108.33093080887281
2026-03-03,109.79486230629001
2026-03-04,105.40306781403841
2026-03-05,102.47520481920401
2026-03-06,93.69161583470081
2026-03-07,98.08341032695242
2026-03-08,98.08341032695242
2026-03-09,108.33093080887281
2026-03-10,105.40306781403841
2026-03-11,103.93913631662122
2026-03-12,103.93913631662122
2026-03-13,99.54734182436961
2026-03-14,95.15554733211802
2026-03-15,102.47520481920401
2026-03-16,109.79486230629001
2026-03-17,127.36204027529642
2026-03-18,143.46528674688562
2026-03-19,140.5374237520512
2026-03-20,140.5374237520512
2026-03-21,125.89810877787922
2026-03-22,118.57845129079321
2026-03-23,131.75383476754803
2026-03-24,127.36204027529642
2026-03-25,136.14562925979962
2026-03-26,133.2177662649652
2026-03-27,130.28990327013082
2026-03-28,128.82597177271361
2026-03-29,134.6816977623824
2026-03-30,120.04238278821042
2026-03-31,124.43417728046201
2026-04-01,131.75383476754803
2026-04-02,122.97024578304482
2026-04-03,121.50631428562761
2026-04-04,127.36204027529642
2026-04-05,139.073492254634
2026-04-06,146.39314974172
2026-04-07,140.5374237520512
2026-04-08,139.073492254634
2026-04-09,137.60956075721683
2026-04-10,121.50631428562761
2026-04-11,111.25879380370722
2026-04-12,105.40306781403841
2026-04-13,115.65058829595881
2026-04-14,114.18665679854162
2026-04-15,111.25879380370722
2026-04-16,114.18665679854162
2026-04-17,128.82597177271361
2026-04-18,108.33093080887281
2026-04-19,105.40306781403841
2026-04-20,120.04238278821042
2026-04-21,124.43417728046201
2026-04-22,128.82597177271361
2026-04-23,124.43417728046201
2026-04-24,117.11451979337602
2026-04-25,98.08341032695242
2026-04-26,112.72272530112441
2026-04-27,112.72272530112441
2026-04-28,115.65058829595881
2026-04-29,114.18665679854162
2026-04-30,108.33093080887281
2026-05-01,106.86699931145561
2026-05-02,98.08341032695242
2026-05-03,101.01127332178682
2026-05-04,105.40306781403841
2026-05-05,124.43417728046201
2026-05-06,125.89810877787922
2026-05-07,120.04238278821042
2026-05-08,114.18665679854162
2026-05-09,106.86699931145561
2026-05-10,108.33093080887281
2026-05-11,117.11451979337602
2026-05-12,121.50631428562761
2026-05-13,118.57845129079321
2026-05-14,122.97024578304482
2026-05-15,118.57845129079321
2026-05-16,101.01127332178682
2026-05-17,108.33093080887281
2026-05-18,117.11451979337602
2026-05-19,114.18665679854162
2026-05-20,114.18665679854162
2026-05-21,106.86699931145561
2026-05-22,112.72272530112441
2026-05-23,111.25879380370722
2026-05-24,106.86699931145561
2026-05-25,112.72272530112441
2026-05-26,127.36204027529642
2026-05-27,125.89810877787922
2026-05-28,131.75383476754803
2026-05-29,122.97024578304482
2026-05-30,122.97024578304482
2026-05-31,140.5374237520512
