Time,reward
2024-09-30,90.59561128526644
2024-10-01,94.37042842215254
2024-10-02,94.37042842215254
2024-10-03,92.4830198537095
2024-10-04,88.7082027168234
2024-10-05,92.4830198537095
2024-10-06,92.4830198537095
2024-10-07,98.14524555903864
2024-10-08,100.03265412748169
2024-10-09,103.80747126436779
2024-10-10,100.03265412748169
2024-10-11,103.80747126436779
2024-10-12,98.14524555903864
2024-10-13,100.03265412748169
2024-10-14,100.03265412748169
2024-10-15,98.14524555903864
2024-10-16,94.37042842215254
2024-10-17,92.4830198537095
2024-10-18,88.7082027168234
2024-10-19,84.9333855799373
2024-10-20,94.37042842215254
2024-10-21,96.25783699059559
2024-10-22,94.37042842215254
2024-10-23,100.03265412748169
2024-10-24,100.03265412748169
2024-10-25,103.80747126436779
2024-10-26,98.14524555903864
2024-10-27,98.14524555903864
2024-10-28,100.03265412748169
2024-10-29,101.92006269592474
2024-10-30,90.59561128526644
2024-10-31,92.4830198537095
2024-11-01,94.37042842215254
2024-11-02,94.37042842215254
2024-11-03,94.37042842215254
2024-11-04,101.92006269592474
2024-11-05,81.15856844305118
2024-11-06,67.94670846394983
2024-11-07,94.37042842215254
2024-11-08,90.59561128526644
2024-11-09,94.37042842215254
2024-11-10,92.4830198537095
2024-11-11,103.80747126436779
2024-11-12,100.03265412748169
2024-11-13,94.37042842215254
2024-11-14,105.69487983281084
2024-11-15,86.82079414838034
2024-11-16,92.4830198537095
2024-11-17,98.14524555903864
2024-11-18,96.25783699059559
2024-11-19,94.37042842215254
2024-11-20,105.69487983281084
2024-11-21,101.92006269592474
2024-11-22,96.25783699059559
2024-11-23,92.4830198537095
2024-11-24,100.03265412748169
2024-11-25,98.14524555903864
2024-11-26,94.37042842215254
2024-11-27,96.25783699059559
2024-11-28,75.49634273772203
2024-11-29,94.37042842215254
2024-11-30,100.03265412748169
2024-12-01,105.69487983281084
2024-12-02,107.58228840125389
2024-12-03,105.69487983281084
2024-12-04,105.69487983281084
2024-12-05,107.58228840125389
2024-12-06,109.46969696969695
2024-12-07,115.1319226750261
2024-12-08,105.69487983281084
2024-12-09,135.89341692789966
2024-12-10,175.52899686520374
2024-12-11,188.74085684430509
2024-12-12,145.3304597701149
2024-12-13,120.79414838035525
2024-12-14,122.6815569487983
2024-12-15,107.58228840125389
2024-12-16,103.80747126436779
2024-12-17,103.80747126436779
2024-12-18,101.92006269592474
2024-12-19,96.25783699059559
2024-12-20,98.14524555903864
2024-12-21,92.4830198537095
2024-12-22,98.14524555903864
2024-12-23,94.37042842215254
2024-12-24,88.7082027168234
2024-12-25,73.60893416927898
2024-12-26,94.37042842215254
2024-12-27,101.92006269592474
2024-12-28,105.69487983281084
2024-12-29,107.58228840125389
2024-12-30,101.92006269592474
2024-12-31,122.6815569487983
2025-01-01,177.4164054336468
2025-01-02,122.6815569487983
2025-01-03,111.35710553814
2025-01-04,109.46969696969695
2025-01-05,107.58228840125389
2025-01-06,94.37042842215254
2025-01-07,100.03265412748169
2025-01-08,98.14524555903864
2025-01-09,100.03265412748169
2025-01-10,96.25783699059559
2025-01-11,103.80747126436779
2025-01-12,101.92006269592474
2025-01-13,98.14524555903864
2025-01-14,100.03265412748169
2025-01-15,100.03265412748169
2025-01-16,96.25783699059559
2025-01-17,90.59561128526644
2025-01-18,98.14524555903864
2025-01-19,94.37042842215254
2025-01-20,94.37042842215254
2025-01-21,92.4830198537095
2025-01-22,94.37042842215254
2025-01-23,107.58228840125389
2025-01-24,101.92006269592474
2025-01-25,101.92006269592474
2025-01-26,117.01933124346915
2025-01-27,100.03265412748169
2025-01-28,111.35710553814
2025-01-29,103.80747126436779
2025-01-30,100.03265412748169
2025-01-31,100.03265412748169
2025-02-01,100.03265412748169
2025-02-02,109.46969696969695
2025-02-03,103.80747126436779
2025-02-04,103.80747126436779
2025-02-05,100.03265412748169
2025-02-06,101.92006269592474
2025-02-07,98.14524555903864
2025-02-08,101.92006269592474
2025-02-09,103.80747126436779
2025-02-10,98.14524555903864
2025-02-11,96.25783699059559
2025-02-12,100.03265412748169
2025-02-13,98.14524555903864
2025-02-14,94.37042842215254
2025-02-15,100.03265412748169
2025-02-16,101.92006269592474
2025-02-17,105.69487983281084
2025-02-18,98.14524555903864
2025-02-19,100.03265412748169
2025-02-20,100.03265412748169
2025-02-21,100.03265412748169
2025-02-22,100.03265412748169
2025-02-23,100.03265412748169
2025-02-24,105.69487983281084
2025-02-25,105.69487983281084
2025-02-26,105.69487983281084
2025-02-27,101.92006269592474
2025-02-28,98.14524555903864
2025-03-01,100.03265412748169
2025-03-02,105.69487983281084
2025-03-03,101.92006269592474
2025-03-04,109.46969696969695
2025-03-05,98.14524555903864
2025-03-06,103.80747126436779
2025-03-07,103.80747126436779
2025-03-08,100.03265412748169
2025-03-09,98.14524555903864
2025-03-10,94.37042842215254
2025-03-11,98.14524555903864
2025-03-12,90.59561128526644
2025-03-13,98.14524555903864
2025-03-14,86.82079414838034
2025-03-15,98.14524555903864
2025-03-16,101.92006269592474
2025-03-17,96.25783699059559
2025-03-18,100.03265412748169
2025-03-19,96.25783699059559
2025-03-20,96.25783699059559
2025-03-21,92.4830198537095
2025-03-22,94.37042842215254
2025-03-23,96.25783699059559
2025-03-24,98.14524555903864
2025-03-25,94.37042842215254
2025-03-26,98.14524555903864
2025-03-27,96.25783699059559
2025-03-28,88.7082027168234
2025-03-29,94.37042842215254
2025-03-30,94.37042842215254
2025-03-31,103.80747126436779
2025-04-01,107.58228840125389
2025-04-02,98.14524555903864
2025-04-03,100.03265412748169
2025-04-04,98.14524555903864
2025-04-05,94.37042842215254
2025-04-06,101.92006269592474
2025-04-07,101.92006269592474
2025-04-08,98.14524555903864
2025-04-09,90.59561128526644
2025-04-10,96.25783699059559
2025-04-11,92.4830198537095
2025-04-12,101.92006269592474
2025-04-13,96.25783699059559
2025-04-14,92.4830198537095
2025-04-15,103.80747126436779
2025-04-16,94.09820603247326
2025-04-17,94.09820603247326
2025-04-18,93.15450174825173
2025-04-19,91.21264870187281
2025-04-20,97.03820784100954
2025-04-21,97.98191212523106
2025-04-22,99.92376517160997
2025-04-23,103.80747126436779
2025-04-24,92.15635298609433
2025-04-25,89.27079565549391
2025-04-26,91.21264870187281
2025-04-27,96.04005907885215
2025-04-28,100.92191393376734
2025-04-29,103.80747126436779
2025-04-30,97.98191212523106
2025-05-01,119.34229563539904
2025-05-02,102.86376698014627
2025-05-03,99.92376517160997
2025-05-04,105.74932431074669
2025-05-05,101.86561821798887
2025-05-06,101.86561821798887
2025-05-07,97.03820784100954
2025-05-08,95.09635479463063
2025-05-09,93.15450174825173
2025-05-10,89.27079565549391
2025-05-11,91.21264870187281
2025-05-12,92.15635298609433
2025-05-13,103.80747126436779
2025-05-14,99.81487621573825
2025-05-15,93.82598364279396
2025-05-16,87.83709106984966
2025-05-17,93.82598364279396
2025-05-18,97.81857869142348
2025-05-19,93.82598364279396
2025-05-20,89.83338859416442
2025-05-21,99.81487621573825
2025-05-22,99.81487621573825
2025-05-23,91.82968611847919
2025-05-24,97.81857869142348
2025-05-25,101.81117374005301
2025-05-26,103.80747126436778
2025-05-27,97.81857869142348
2025-05-28,93.82598364279396
2025-05-29,93.82598364279396
2025-05-30,99.81487621573825
2025-05-31,95.82228116710871
2025-06-01,103.80747126436778
2025-06-02,99.81487621573825
2025-06-03,103.80747126436778
2025-06-04,105.80376878868255
2025-06-05,111.79266136162684
2025-06-06,105.80376878868255
2025-06-07,105.80376878868255
2025-06-08,107.8000663129973
2025-06-09,107.8000663129973
2025-06-10,107.8000663129973
2025-06-11,105.80376878868255
2025-06-12,101.81117374005301
2025-06-13,99.81487621573825
2025-06-14,107.8000663129973
2025-06-15,109.79636383731207
2025-06-16,103.80747126436778
2025-06-17,103.80747126436778
2025-06-18,103.80747126436778
2025-06-19,101.81117374005301
2025-06-20,99.81487621573825
2025-06-21,101.81117374005301
2025-06-22,107.8000663129973
2025-06-23,105.80376878868255
2025-06-24,111.79266136162684
2025-06-25,107.8000663129973
2025-06-26,117.78155393457114
2025-06-27,103.80747126436778
2025-06-28,107.8000663129973
2025-06-29,115.78525641025637
2025-06-30,105.80376878868255
2025-07-01,115.78525641025637
2025-07-02,105.80376878868255
2025-07-03,111.79266136162684
2025-07-04,101.81117374005301
2025-07-05,103.80747126436778
2025-07-06,115.78525641025637
2025-07-07,109.79636383731207
2025-07-08,115.78525641025637
2025-07-09,111.79266136162684
2025-07-10,109.79636383731207
2025-07-11,115.78525641025637
2025-07-12,121.77414898320066
2025-07-13,109.79636383731207
2025-07-14,115.78525641025637
2025-07-15,121.77414898320066
2025-07-16,113.7889588859416
2025-07-17,147.7260167992926
2025-07-18,121.77414898320066
2025-07-19,157.70750442086643
2025-07-20,167.68899204244025
2025-07-21,151.71861184792215
2025-07-22,131.75563660477448
2025-07-23,125.76674403183019
2025-07-24,127.76304155614496
2025-07-25,125.76674403183019
2025-07-26,145.72971927497784
2025-07-27,147.7260167992926
2025-07-28,127.76304155614496
2025-07-29,159.7038019451812
2025-07-30,199.6297524314765
2025-07-31,191.64456233421743
2025-08-01,153.7149093722369
2025-08-02,115.78525641025637
2025-08-03,115.78525641025637
2025-08-04,113.7889588859416
2025-08-05,127.76304155614496
2025-08-06,127.76304155614496
2025-08-07,123.77044650751543
2025-08-08,153.7149093722369
2025-08-09,141.7371242263483
2025-08-10,137.7445291777188
2025-08-11,129.7593390804597
2025-08-12,119.77785145888589
2025-08-13,109.79636383731207
2025-08-14,115.78525641025637
2025-08-15,111.79266136162684
2025-08-16,107.8000663129973
2025-08-17,115.78525641025637
2025-08-18,111.79266136162684
2025-08-19,117.78155393457114
2025-08-20,115.78525641025637
2025-08-21,107.8000663129973
2025-08-22,105.80376878868255
2025-08-23,113.7889588859416
2025-08-24,111.79266136162684
2025-08-25,111.79266136162684
2025-08-26,103.80747126436778
2025-08-27,107.8000663129973
2025-08-28,109.79636383731207
2025-08-29,111.79266136162684
2025-08-30,103.80747126436778
2025-08-31,117.78155393457114
2025-09-01,125.76674403183019
2025-09-02,107.8000663129973
2025-09-03,113.7889588859416
2025-09-04,117.78155393457114
2025-09-05,111.79266136162684
2025-09-06,115.78525641025637
2025-09-07,109.79636383731207
2025-09-08,115.78525641025637
2025-09-09,113.7889588859416
2025-09-10,111.79266136162684
2025-09-11,117.78155393457114
2025-09-12,149.72231432360738
2025-09-13,121.77414898320066
2025-09-14,121.77414898320066
2025-09-15,131.75563660477448
2025-09-16,185.65566976127315
2025-09-17,153.7149093722369
2025-09-18,133.75193412908925
2025-09-19,123.77044650751543
2025-09-20,125.76674403183019
2025-09-21,131.75563660477448
2025-09-22,125.76674403183019
2025-09-23,123.77044650751543
2025-09-24,119.77785145888589
2025-09-25,113.7889588859416
2025-09-26,117.78155393457114
2025-09-27,111.79266136162684
2025-09-28,111.79266136162684
2025-09-29,133.75193412908925
2025-09-30,127.76304155614496
2025-10-01,129.7593390804597
2025-10-02,125.76674403183019
2025-10-03,113.7889588859416
2025-10-04,105.80376878868255
2025-10-05,101.81117374005301
2025-10-06,113.7889588859416
2025-10-07,125.76674403183019
2025-10-08,123.77044650751543
2025-10-09,129.7593390804597
2025-10-10,113.7889588859416
2025-10-11,109.79636383731207
2025-10-12,115.78525641025637
2025-10-13,123.77044650751543
2025-10-14,121.77414898320066
2025-10-15,115.78525641025637
2025-10-16,119.77785145888589
2025-10-17,115.78525641025637
2025-10-18,119.77785145888589
2025-10-19,121.77414898320066
2025-10-20,113.7889588859416
2025-10-21,129.7593390804597
2025-10-22,119.77785145888589
2025-10-23,127.76304155614496
2025-10-24,117.78155393457114
2025-10-25,113.7889588859416
2025-10-26,111.79266136162684
2025-10-27,119.77785145888589
2025-10-28,119.77785145888589
2025-10-29,119.77785145888589
2025-10-30,129.7593390804597
2025-10-31,119.77785145888589
2025-11-01,129.7593390804597
2025-11-02,131.75563660477448
2025-11-03,137.7445291777188
2025-11-04,131.75563660477448
2025-11-05,133.75193412908925
2025-11-06,131.75563660477448
2025-11-07,131.75563660477448
2025-11-08,123.77044650751543
2025-11-09,135.74823165340402
2025-11-10,131.75563660477448
2025-11-11,131.75563660477448
2025-11-12,129.7593390804597
2025-11-13,133.75193412908925
2025-11-14,125.76674403183019
2025-11-15,125.76674403183019
2025-11-16,125.76674403183019
2025-11-17,135.74823165340402
2025-11-18,127.76304155614496
2025-11-19,137.7445291777188
2025-11-20,137.7445291777188
2025-11-21,129.7593390804597
2025-11-22,125.76674403183019
2025-11-23,121.77414898320066
2025-11-24,123.77044650751543
2025-11-25,125.76674403183019
2025-11-26,135.74823165340402
2025-11-27,115.78525641025637
2025-11-28,131.75563660477448
2025-11-29,127.76304155614496
2025-11-30,143.73342175066307
2025-12-01,157.70750442086643
2025-12-02,157.70750442086643
2025-12-03,147.7260167992926
2025-12-04,143.73342175066307
2025-12-05,139.74082670203356
2025-12-06,141.7371242263483
2025-12-07,137.7445291777188
2025-12-08,147.7260167992926
2025-12-09,141.7371242263483
2025-12-10,141.7371242263483
2025-12-11,139.65647610241462
2025-12-12,145.72971927497784
2025-12-13,151.80296244754106
2025-12-14,143.70530488412345
2025-12-15,137.6320617115602
2025-12-16,137.6320617115602
2025-12-17,145.72971927497784
2025-12-18,155.8517912292499
2025-12-19,139.65647610241462
2025-12-20,147.75413366583226
2025-12-21,147.75413366583226
2025-12-22,141.68089049326903
2025-12-23,132.585084167694
2025-12-24,129.53440414814256
2025-12-25,98.17003952316904
2025-12-26,137.6320617115602
2025-12-27,143.70530488412345
2025-12-28,141.68089049326903
2025-12-29,147.75413366583226
2025-12-30,153.82737683839548
2025-12-31,145.72971927497784
2026-01-01,137.6320617115602
2026-01-02,155.8517912292499
2026-01-03,185.191741463369
2026-01-04,175.06966950909697
2026-01-05,170.02269196523076
2026-01-06,155.8517912292499
2026-01-07,147.75413366583226
2026-01-08,143.70530488412345
2026-01-09,143.6771880175838
2026-01-10,149.83478178976594
2026-01-11,147.7822505323719
2026-01-12,139.57212550279567
2026-01-13,160.09743807673624
2026-01-14,145.72971927497784
2026-01-15,153.93984430455407
2026-01-16,153.93984430455407
2026-01-17,166.25503184891838
2026-01-18,149.83478178976594
2026-01-19,158.04490681934217
2026-01-20,137.51959424540163
2026-01-21,160.09743807673624
2026-01-22,151.88731304716
2026-01-23,147.7822505323719
2026-01-24,151.88731304716
2026-01-25,147.7822505323719
2026-01-26,153.93984430455407
2026-01-27,149.83478178976594
2026-01-28,143.6771880175838
2026-01-29,160.09743807673624
2026-01-30,160.09743807673624
2026-01-31,174.4651568784946
2026-02-01,205.25312573940542
2026-02-02,174.4651568784946
2026-02-03,168.30756310631244
2026-02-04,162.14996933413028
2026-02-05,168.30756310631244
2026-02-06,186.78034442285892
2026-02-07,162.14996933413028
2026-02-08,153.93984430455407
2026-02-09,135.46706298800757
2026-02-10,145.72971927497784
2026-02-11,147.7822505323719
2026-02-12,135.46706298800757
2026-02-13,160.09743807673624
2026-02-14,166.25503184891838
2026-02-15,176.51768813588865
2026-02-16,180.62275065067678
2026-02-17,164.20250059152434
2026-02-18,155.9923755619481
2026-02-19,162.14996933413028
2026-02-20,153.93984430455407
2026-02-21,170.3600943637065
2026-02-22,172.41262562110055
2026-02-23,168.30756310631244
2026-02-24,176.51768813588865
2026-02-25,174.4651568784946
2026-02-26,192.93793819504108
2026-02-27,197.0430007098292
2026-02-28,149.83478178976594
2026-03-01,151.88731304716
2026-03-02,180.62275065067678
2026-03-03,184.72781316546488
2026-03-04,168.30756310631244
2026-03-05,172.41262562110055
2026-03-06,164.20250059152434
2026-03-07,155.9923755619481
2026-03-08,151.88731304716
2026-03-09,155.9923755619481
2026-03-10,164.20250059152434
2026-03-11,147.7822505323719
2026-03-12,149.83478178976594
2026-03-13,151.88731304716
2026-03-14,162.14996933413028
2026-03-15,166.25503184891838
2026-03-16,162.14996933413028
2026-03-17,170.3600943637065
2026-03-18,166.25503184891838
2026-03-19,172.41262562110055
2026-03-20,176.51768813588865
2026-03-21,172.41262562110055
2026-03-22,168.30756310631244
2026-03-23,170.3600943637065
2026-03-24,149.83478178976594
2026-03-25,164.20250059152434
2026-03-26,147.7822505323719
2026-03-27,155.9923755619481
2026-03-28,153.93984430455407
2026-03-29,170.3600943637065
2026-03-30,158.04490681934217
2026-03-31,149.83478178976594
2026-04-01,166.25503184891838
2026-04-02,149.83478178976594
2026-04-03,158.04490681934217
2026-04-04,162.14996933413028
2026-04-05,155.9923755619481
2026-04-06,168.30756310631244
2026-04-07,158.04490681934217
2026-04-08,170.3600943637065
2026-04-09,176.51768813588865
2026-04-10,160.09743807673624
2026-04-11,153.93984430455407
2026-04-12,155.9923755619481
2026-04-13,145.72971927497784
2026-04-14,160.09743807673624
2026-04-15,149.83478178976594
2026-04-16,153.93984430455407
2026-04-17,174.4651568784946
2026-04-18,147.7822505323719
2026-04-19,153.93984430455407
2026-04-20,160.09743807673624
2026-04-21,170.3600943637065
2026-04-22,164.20250059152434
2026-04-23,162.14996933413028
2026-04-24,153.93984430455407
2026-04-25,155.9923755619481
2026-04-26,168.30756310631244
2026-04-27,160.09743807673624
2026-04-28,151.88731304716
2026-04-29,166.25503184891838
2026-04-30,155.9923755619481
2026-05-01,153.93984430455407
2026-05-02,153.93984430455407
2026-05-03,164.20250059152434
2026-05-04,151.88731304716
2026-05-05,158.04490681934217
2026-05-06,158.04490681934217
2026-05-07,147.7822505323719
2026-05-08,149.83478178976594
2026-05-09,141.62465676018974
2026-05-10,145.72971927497784
2026-05-11,147.7822505323719
2026-05-12,147.7822505323719
2026-05-13,147.7822505323719
2026-05-14,155.9923755619481
2026-05-15,145.72971927497784
2026-05-16,162.14996933413028
2026-05-17,158.04490681934217
2026-05-18,149.83478178976594
2026-05-19,151.88731304716
2026-05-20,162.14996933413028
2026-05-21,155.9923755619481
2026-05-22,168.30756310631244
2026-05-23,170.3600943637065
2026-05-24,174.4651568784946
2026-05-25,160.09743807673624
2026-05-26,176.51768813588865
2026-05-27,182.67528190807082
2026-05-28,176.51768813588865
2026-05-29,164.20250059152434
2026-05-30,180.62275065067678
2026-05-31,201.14806322461732
