Time,golden_state_warriors
2024-10-19,2.9075804776739353
2024-10-20,1.1630321910695742
2024-10-21,1.4537902388369677
2024-10-22,1.4537902388369677
2024-10-23,2.035306334371755
2024-10-24,5.815160955347871
2024-10-25,2.3260643821391485
2024-10-26,4.942886812045691
2024-10-27,2.616822429906542
2024-10-28,4.652128764278297
2024-10-29,2.3260643821391485
2024-10-30,4.942886812045691
2024-10-31,4.361370716510903
2024-11-01,2.035306334371755
2024-11-02,2.616822429906542
2024-11-03,5.233644859813084
2024-11-04,2.035306334371755
2024-11-05,3.779854620976116
2024-11-06,1.7445482866043613
2024-11-07,6.6874350986500515
2024-11-08,2.616822429906542
2024-11-09,5.815160955347871
2024-11-10,2.035306334371755
2024-11-11,4.361370716510903
2024-11-12,2.616822429906542
2024-11-13,9.885773624091382
2024-11-14,2.616822429906542
2024-11-15,2.035306334371755
2024-11-16,5.524402907580478
2024-11-17,2.3260643821391485
2024-11-18,2.3260643821391485
2024-11-19,4.652128764278297
2024-11-20,2.3260643821391485
2024-11-21,4.652128764278297
2024-11-22,2.3260643821391485
2024-11-23,5.524402907580478
2024-11-24,4.652128764278297
2024-11-25,1.7445482866043613
2024-11-26,4.07061266874351
2024-11-27,2.035306334371755
2024-11-28,4.652128764278297
2024-11-29,1.4537902388369677
2024-11-30,2.035306334371755
2024-12-01,4.07061266874351
2024-12-02,1.7445482866043613
2024-12-03,1.7445482866043613
2024-12-04,4.07061266874351
2024-12-05,1.4537902388369677
2024-12-06,4.07061266874351
2024-12-07,4.942886812045691
2024-12-08,1.7445482866043613
2024-12-09,3.4890965732087227
2024-12-10,1.7445482866043613
2024-12-11,2.3260643821391485
2024-12-12,6.3966770508826585
2024-12-13,1.4537902388369677
2024-12-14,2.035306334371755
2024-12-15,2.616822429906542
2024-12-16,4.361370716510903
2024-12-17,1.7445482866043613
2024-12-18,1.7445482866043613
2024-12-19,1.7445482866043613
2024-12-20,4.942886812045691
2024-12-21,2.035306334371755
2024-12-22,4.07061266874351
2024-12-23,1.7445482866043613
2024-12-24,3.4890965732087227
2024-12-25,2.616822429906542
2024-12-26,7.850467289719626
2024-12-27,1.7445482866043613
2024-12-28,3.779854620976116
2024-12-29,3.779854620976116
2024-12-30,1.7445482866043613
2024-12-31,3.4890965732087227
2025-01-01,1.4537902388369677
2025-01-02,1.7445482866043613
2025-01-03,3.779854620976116
2025-01-04,2.3260643821391485
2025-01-05,3.779854620976116
2025-01-06,2.9075804776739353
2025-01-07,1.4537902388369677
2025-01-08,2.9075804776739353
2025-01-09,1.7445482866043613
2025-01-10,2.9075804776739353
2025-01-11,2.616822429906542
2025-01-12,1.4537902388369677
2025-01-13,1.4537902388369677
2025-01-14,2.3260643821391485
2025-01-15,1.4537902388369677
2025-01-16,3.4890965732087227
2025-01-17,1.4537902388369677
2025-01-18,2.035306334371755
2025-01-19,3.1983385254413292
2025-01-20,2.3260643821391485
2025-01-21,1.7445482866043613
2025-01-22,1.4537902388369677
2025-01-23,3.4890965732087227
2025-01-24,2.616822429906542
2025-01-25,2.035306334371755
2025-01-26,4.942886812045691
2025-01-27,1.4537902388369677
2025-01-28,1.7445482866043613
2025-01-29,3.1983385254413292
2025-01-30,4.07061266874351
2025-01-31,2.035306334371755
2025-02-01,3.779854620976116
2025-02-02,2.616822429906542
2025-02-03,2.9075804776739353
2025-02-04,4.361370716510903
2025-02-05,3.779854620976116
2025-02-06,8.14122533748702
2025-02-07,6.105919003115265
2025-02-08,2.9075804776739353
2025-02-09,7.268951194184839
2025-02-10,2.3260643821391485
2025-02-11,5.233644859813084
2025-02-12,2.616822429906542
2025-02-13,6.3966770508826585
2025-02-14,4.652128764278297
2025-02-15,1.7445482866043613
2025-02-16,1.4537902388369677
2025-02-17,1.7445482866043613
2025-02-18,1.4537902388369677
2025-02-19,1.4537902388369677
2025-02-20,1.7445482866043613
2025-02-21,2.035306334371755
2025-02-22,4.942886812045691
2025-02-23,5.524402907580478
2025-02-24,3.1983385254413292
2025-02-25,2.616822429906542
2025-02-26,4.652128764278297
2025-02-27,2.616822429906542
2025-02-28,7.268951194184839
2025-03-01,3.4890965732087227
2025-03-02,6.6874350986500515
2025-03-03,2.3260643821391485
2025-03-04,5.233644859813084
2025-03-05,5.524402907580478
2025-03-06,2.616822429906542
2025-03-07,6.978193146417445
2025-03-08,3.1983385254413292
2025-03-09,7.850467289719626
2025-03-10,2.616822429906542
2025-03-11,5.233644859813084
2025-03-12,2.3260643821391485
2025-03-13,2.9075804776739353
2025-03-14,6.6874350986500515
2025-03-15,3.4890965732087227
2025-03-16,9.304257528556594
2025-03-17,2.9075804776739353
2025-03-18,6.105919003115265
2025-03-19,5.815160955347871
2025-03-20,2.9075804776739353
2025-03-21,5.233644859813084
2025-03-22,3.4890965732087227
2025-03-23,4.07061266874351
2025-03-24,2.035306334371755
2025-03-25,3.1983385254413292
2025-03-26,4.361370716510903
2025-03-27,2.035306334371755
2025-03-28,2.3260643821391485
2025-03-29,4.361370716510903
2025-03-30,3.1983385254413292
2025-03-31,3.779854620976116
2025-04-01,2.616822429906542
2025-04-02,6.6874350986500515
2025-04-03,2.9075804776739353
2025-04-04,9.0134994807892
2025-04-05,9.885773624091382
2025-04-06,4.652128764278297
2025-04-07,7.559709241952232
2025-04-08,2.9075804776739353
2025-04-09,6.978193146417445
2025-04-10,7.268951194184839
2025-04-11,4.361370716510903
2025-04-12,9.0134994807892
2025-04-13,11.048805815160955
2025-04-14,3.779854620976116
2025-04-15,3.4890965732087227
2025-04-16,15.700934579439252
2025-04-17,2.616822429906542
2025-04-18,2.035306334371755
2025-04-19,2.616822429906542
2025-04-20,4.652128764278297
2025-04-21,12.21183800623053
2025-04-22,2.9075804776739353
2025-04-23,3.4890965732087227
2025-04-24,11.33956386292835
2025-04-25,2.9075804776739353
2025-04-26,4.361370716510903
2025-04-27,14.247144340602285
2025-04-28,4.652128764278297
2025-04-29,16.28245067497404
2025-04-30,6.105919003115265
2025-05-01,13.08411214953271
2025-05-02,6.6874350986500515
2025-05-03,23.260643821391483
2025-05-04,11.33956386292835
2025-05-05,29.075804776739357
2025-05-06,6.105919003115265
2025-05-07,20.64382139148494
2025-05-08,6.6874350986500515
2025-05-09,18.0269989615784
2025-05-10,7.268951194184839
2025-05-11,23.84215991692627
2025-05-12,5.524402907580478
2025-05-13,18.89927310488058
2025-05-14,6.105919003115265
2025-05-15,17.736240913811006
2025-05-16,2.3260643821391485
2025-05-17,2.035306334371755
2025-05-18,1.7445482866043613
2025-05-19,1.1630321910695742
2025-05-20,0.8722741433021807
2025-05-21,1.1630321910695742
2025-05-22,1.1630321910695742
2025-05-23,0.8722741433021807
2025-05-24,0.8722741433021807
2025-05-25,0.8722741433021807
2025-05-26,1.1630321910695742
2025-05-27,0.8722741433021807
2025-05-28,0.8722741433021807
2025-05-29,1.1630321910695742
2025-05-30,0.8722741433021807
2025-05-31,0.8722741433021807
2025-06-01,0.8722741433021807
2025-06-02,0.5815160955347871
2025-06-03,0.5815160955347871
2025-06-04,0.5815160955347871
2025-06-05,0.5815160955347871
2025-06-06,0.5815160955347871
2025-06-07,0.8722741433021807
2025-06-08,0.8722741433021807
2025-06-09,0.8722741433021807
2025-06-10,0.5815160955347871
2025-06-11,0.5815160955347871
2025-06-12,0.8722741433021807
2025-06-13,0.5815160955347871
2025-06-14,0.8722741433021807
2025-06-15,0.8722741433021807
2025-06-16,0.8722741433021807
2025-06-17,0.8722741433021807
2025-06-18,0.5815160955347871
2025-06-19,0.8722741433021807
2025-06-20,0.8722741433021807
2025-06-21,0.8722741433021807
2025-06-22,0.8722741433021807
2025-06-23,1.1630321910695742
2025-06-24,1.1630321910695742
2025-06-25,1.1630321910695742
2025-06-26,1.7445482866043613
2025-06-27,2.3260643821391485
2025-06-28,1.4537902388369677
2025-06-29,1.4537902388369677
2025-06-30,1.4537902388369677
2025-07-01,2.616822429906542
2025-07-02,2.3260643821391485
2025-07-03,2.035306334371755
2025-07-04,2.035306334371755
2025-07-05,2.035306334371755
2025-07-06,2.3260643821391485
2025-07-07,1.7445482866043613
2025-07-08,1.4537902388369677
2025-07-09,1.4537902388369677
2025-07-10,1.1630321910695742
2025-07-11,1.1630321910695742
2025-07-12,1.4537902388369677
2025-07-13,1.1630321910695742
2025-07-14,1.4537902388369677
2025-07-15,1.1630321910695742
2025-07-16,1.1630321910695742
2025-07-17,1.4537902388369677
2025-07-18,1.4537902388369677
2025-07-19,1.1630321910695742
2025-07-20,1.4537902388369677
2025-07-21,0.8722741433021807
2025-07-22,1.1630321910695742
2025-07-23,1.1630321910695742
2025-07-24,1.1630321910695742
2025-07-25,1.1630321910695742
2025-07-26,1.1630321910695742
2025-07-27,1.1630321910695742
2025-07-28,1.1630321910695742
2025-07-29,1.1630321910695742
2025-07-30,1.4537902388369677
2025-07-31,1.4537902388369677
2025-08-01,1.1630321910695742
2025-08-02,0.8722741433021807
2025-08-03,0.8722741433021807
2025-08-04,0.8722741433021807
2025-08-05,0.8722741433021807
2025-08-06,0.8722741433021807
2025-08-07,0.8722741433021807
2025-08-08,0.8722741433021807
2025-08-09,0.8722741433021807
2025-08-10,0.8722741433021807
2025-08-11,0.8722741433021807
2025-08-12,0.8722741433021807
2025-08-13,0.8722741433021807
2025-08-14,0.8722741433021807
2025-08-15,0.8722741433021807
2025-08-16,0.8722741433021807
2025-08-17,0.8722741433021807
2025-08-18,0.8722741433021807
2025-08-19,0.8722741433021807
2025-08-20,0.5815160955347871
2025-08-21,0.8722741433021807
2025-08-22,0.8722741433021807
2025-08-23,0.8722741433021807
2025-08-24,0.8722741433021807
2025-08-25,0.8722741433021807
2025-08-26,0.5815160955347871
2025-08-27,0.8722741433021807
2025-08-28,0.5815160955347871
2025-08-29,0.5815160955347871
2025-08-30,0.8722741433021807
2025-08-31,0.5815160955347871
2025-09-01,0.8722741433021807
2025-09-02,0.5815160955347871
2025-09-03,0.5815160955347871
2025-09-04,0.5815160955347871
2025-09-05,0.5815160955347871
2025-09-06,0.5815160955347871
2025-09-07,0.5815160955347871
2025-09-08,0.5815160955347871
2025-09-09,0.8722741433021807
2025-09-10,0.5815160955347871
2025-09-11,0.5815160955347871
2025-09-12,0.5815160955347871
2025-09-13,0.5815160955347871
2025-09-14,0.5815160955347871
2025-09-15,0.5815160955347871
2025-09-16,0.8722741433021807
2025-09-17,0.5815160955347871
2025-09-18,0.5815160955347871
2025-09-19,0.5815160955347871
2025-09-20,0.8722741433021807
2025-09-21,0.5815160955347871
2025-09-22,0.5815160955347871
2025-09-23,0.8722741433021807
2025-09-24,0.8722741433021807
2025-09-25,0.8722741433021807
2025-09-26,0.8722741433021807
2025-09-27,0.8722741433021807
2025-09-28,1.1630321910695742
2025-09-29,1.4537902388369677
2025-09-30,1.4537902388369677
2025-10-01,1.7445482866043613
2025-10-02,1.1630321910695742
2025-10-03,1.1630321910695742
2025-10-04,1.1630321910695742
2025-10-05,1.4537902388369677
2025-10-06,2.616822429906542
2025-10-07,1.1630321910695742
2025-10-08,1.1630321910695742
2025-10-09,2.3260643821391485
2025-10-10,1.1630321910695742
2025-10-11,1.1630321910695742
2025-10-12,1.1630321910695742
2025-10-13,2.3260643821391485
2025-10-14,1.1630321910695742
2025-10-15,2.035306334371755
2025-10-16,1.1630321910695742
2025-10-17,1.1630321910695742
2025-10-18,2.035306334371755
2025-10-19,1.1630321910695742
2025-10-20,1.1630321910695742
2025-10-21,2.616822429906542
2025-10-22,9.304257528556594
2025-10-23,2.616822429906542
2025-10-24,9.304257528556594
2025-10-25,6.105919003115265
2025-10-26,2.035306334371755
2025-10-27,2.035306334371755
2025-10-28,5.233644859813084
2025-10-29,6.6874350986500515
2025-10-30,2.9075804776739353
2025-10-31,4.942886812045691
2025-11-01,2.9075804776739353
2025-11-02,3.779854620976116
2025-11-03,1.4537902388369677
2025-11-04,2.035306334371755
2025-11-05,4.652128764278297
2025-11-06,4.07061266874351
2025-11-07,1.7445482866043613
2025-11-08,4.652128764278297
2025-11-09,1.7445482866043613
2025-11-10,3.1983385254413292
2025-11-11,2.035306334371755
2025-11-12,4.652128764278297
2025-11-13,4.652128764278297
2025-11-14,2.035306334371755
2025-11-15,7.268951194184839
2025-11-16,2.616822429906542
2025-11-17,3.779854620976116
2025-11-18,2.616822429906542
2025-11-19,5.233644859813084
2025-11-20,3.4890965732087227
2025-11-21,2.035306334371755
2025-11-22,4.361370716510903
2025-11-23,1.7445482866043613
2025-11-24,1.7445482866043613
2025-11-25,3.1983385254413292
2025-11-26,2.035306334371755
2025-11-27,5.815160955347871
2025-11-28,1.7445482866043613
2025-11-29,2.035306334371755
2025-11-30,3.779854620976116
2025-12-01,1.7445482866043613
2025-12-02,2.035306334371755
2025-12-03,5.524402907580478
2025-12-04,2.3260643821391485
2025-12-05,3.779854620976116
2025-12-06,2.035306334371755
2025-12-07,4.07061266874351
2025-12-08,2.9075804776739353
2025-12-09,1.7445482866043613
2025-12-10,1.7445482866043613
2025-12-11,1.6774502755811167
2025-12-12,2.024123332534548
2025-12-13,6.0723699976036425
2025-12-14,1.7445482866043613
2025-12-15,3.4890965732087227
2025-12-16,1.4649732406741753
2025-12-17,1.6774502755811167
2025-12-18,1.7445482866043613
2025-12-19,3.209521527278537
2025-12-20,1.7445482866043613
2025-12-21,3.5561945842319673
2025-12-22,1.4649732406741753
2025-12-23,4.260723699976037
2025-12-24,1.957025321511303
2025-12-25,4.674494767952712
2025-12-26,4.048246665069096
2025-12-27,1.8116462976276062
2025-12-28,3.768671619138909
2025-12-29,2.370796389487978
2025-12-30,3.142423516255292
2025-12-31,3.9811486540458505
2026-01-01,1.957025321511303
2026-01-02,2.024123332534548
2026-01-03,4.394919722022525
2026-01-04,3.768671619138909
2026-01-05,1.53207125169742
2026-01-06,4.048246665069096
2026-01-07,1.7445482866043613
2026-01-08,3.276619538301781
2026-01-09,1.7445482866043613
2026-01-10,3.4890965732087227
2026-01-11,1.8787443086508508
2026-01-12,2.6839204409297865
2026-01-13,1.4761562425113828
2026-01-14,3.4890965732087227
2026-01-15,1.8787443086508508
2026-01-16,4.294272705487659
2026-01-17,2.01294033069734
2026-01-18,3.4890965732087227
2026-01-19,2.01294033069734
2026-01-20,4.562664749580637
2026-01-21,3.3549005511622334
2026-01-22,2.1471363527438294
2026-01-23,3.623292595255212
2026-01-24,2.5497244188832973
2026-01-25,3.3549005511622334
2026-01-26,2.9523124850227656
2026-01-27,3.7574886173017017
2026-01-28,1.7445482866043613
2026-01-29,3.086508507069255
2026-01-30,2.2813323747903187
2026-01-31,4.562664749580637
2026-02-01,2.01294033069734
2026-02-02,1.8787443086508508
2026-02-03,2.2813323747903187
2026-02-04,4.294272705487659
2026-02-05,4.1600766834411695
2026-02-06,3.891684639348191
2026-02-07,2.01294033069734
2026-02-08,4.294272705487659
2026-02-09,1.4761562425113828
2026-02-10,2.8181164629762763
2026-02-11,1.4761562425113828
2026-02-12,3.220704529115744
2026-02-13,1.3419602204648933
2026-02-14,1.207764198418404
2026-02-15,1.0735681763719147
2026-02-16,1.207764198418404
2026-02-17,1.0735681763719147
2026-02-18,1.0735681763719147
2026-02-19,1.3419602204648933
2026-02-20,2.8181164629762763
2026-02-21,1.207764198418404
2026-02-22,3.086508507069255
2026-02-23,1.610352264557872
2026-02-24,1.3419602204648933
2026-02-25,2.5497244188832973
2026-02-26,2.1471363527438294
2026-02-27,1.4761562425113828
2026-02-28,1.8787443086508508
2026-03-01,4.1600766834411695
2026-03-02,1.8787443086508508
2026-03-03,3.623292595255212
2026-03-04,1.207764198418404
2026-03-05,1.8787443086508508
2026-03-06,3.220704529115744
2026-03-07,1.4761562425113828
2026-03-08,3.4890965732087227
2026-03-09,1.7445482866043613
2026-03-10,2.8181164629762763
2026-03-11,2.5497244188832973
2026-03-12,1.0735681763719147
2026-03-13,1.4761562425113828
2026-03-14,3.086508507069255
2026-03-15,2.2813323747903187
2026-03-16,4.428468727534148
2026-03-17,2.01294033069734
2026-03-18,1.8787443086508508
2026-03-19,2.2813323747903187
2026-03-20,1.7445482866043613
2026-03-21,2.415528396836808
2026-03-22,2.01294033069734
2026-03-23,1.610352264557872
2026-03-24,3.3549005511622334
2026-03-25,1.4761562425113828
2026-03-26,2.2813323747903187
2026-03-27,1.4761562425113828
2026-03-28,2.2813323747903187
2026-03-29,1.4761562425113828
2026-03-30,3.3549005511622334
2026-03-31,1.207764198418404
2026-04-01,1.610352264557872
2026-04-02,2.9523124850227656
2026-04-03,2.1471363527438294
2026-04-04,1.3419602204648933
2026-04-05,1.8787443086508508
2026-04-06,5.233644859813084
2026-04-07,1.610352264557872
2026-04-08,3.086508507069255
2026-04-09,1.610352264557872
2026-04-10,4.696860771627127
2026-04-11,3.220704529115744
2026-04-12,1.7445482866043613
2026-04-13,2.8181164629762763
2026-04-14,1.7445482866043613
2026-04-15,2.6839204409297865
2026-04-16,11.406661873951593
2026-04-17,4.1600766834411695
2026-04-18,13.419602204648934
2026-04-19,2.415528396836808
2026-04-20,1.4761562425113828
2026-04-21,1.4761562425113828
2026-04-22,1.207764198418404
2026-04-23,0.9393721543254254
2026-04-24,1.0735681763719147
2026-04-25,1.207764198418404
2026-04-26,1.207764198418404
2026-04-27,1.207764198418404
2026-04-28,1.207764198418404
2026-04-29,0.9393721543254254
2026-04-30,1.0735681763719147
2026-05-01,0.9393721543254254
2026-05-02,1.0735681763719147
2026-05-03,1.3419602204648933
2026-05-04,0.9393721543254254
2026-05-05,0.805176132278936
2026-05-06,0.9393721543254254
2026-05-07,1.0735681763719147
2026-05-08,1.0735681763719147
2026-05-09,0.9393721543254254
2026-05-10,1.3419602204648933
2026-05-11,1.0735681763719147
2026-05-12,1.0735681763719147
2026-05-13,1.207764198418404
2026-05-14,1.207764198418404
2026-05-15,1.3419602204648933
2026-05-16,1.3419602204648933
2026-05-17,0.9393721543254254
2026-05-18,0.9393721543254254
2026-05-19,0.9393721543254254
2026-05-20,0.9393721543254254
2026-05-21,0.805176132278936
2026-05-22,0.805176132278936
2026-05-23,0.805176132278936
2026-05-24,0.9393721543254254
2026-05-25,0.805176132278936
2026-05-26,0.805176132278936
2026-05-27,0.6709801102324466
2026-05-28,0.805176132278936
2026-05-29,0.805176132278936
2026-05-30,0.6709801102324466
2026-05-31,1.0735681763719147
