Time,outlook_email
2024-09-23,81.28983228896354
2024-09-24,75.03676826673558
2024-09-25,70.8680589185836
2024-09-26,68.7837042445076
2024-09-27,68.7837042445076
2024-09-28,31.265320111139822
2024-09-29,30.223142774101827
2024-09-30,67.74152690746962
2024-10-01,73.99459092969758
2024-10-02,82.33200962600154
2024-10-03,72.95241359265958
2024-10-04,64.61499489635564
2024-10-05,30.223142774101827
2024-10-06,27.096610762987847
2024-10-07,68.7837042445076
2024-10-08,68.7837042445076
2024-10-09,69.8258815815456
2024-10-10,70.8680589185836
2024-10-11,65.65717223339362
2024-10-12,32.30749744817782
2024-10-13,27.096610762987847
2024-10-14,61.48846288524165
2024-10-15,67.74152690746962
2024-10-16,68.7837042445076
2024-10-17,66.69934957043162
2024-10-18,70.8680589185836
2024-10-19,29.180965437063833
2024-10-20,28.13878810002584
2024-10-21,70.8680589185836
2024-10-22,70.8680589185836
2024-10-23,76.07894560377356
2024-10-24,70.8680589185836
2024-10-25,64.61499489635564
2024-10-26,31.265320111139822
2024-10-27,28.13878810002584
2024-10-28,67.74152690746962
2024-10-29,70.8680589185836
2024-10-30,69.8258815815456
2024-10-31,66.69934957043162
2024-11-01,66.69934957043162
2024-11-02,29.180965437063833
2024-11-03,28.13878810002584
2024-11-04,68.7837042445076
2024-11-05,62.530640222279644
2024-11-06,51.06668951486171
2024-11-07,68.7837042445076
2024-11-08,65.65717223339362
2024-11-09,30.223142774101827
2024-11-10,26.054433425949853
2024-11-11,59.40410821116566
2024-11-12,64.61499489635564
2024-11-13,70.8680589185836
2024-11-14,68.7837042445076
2024-11-15,62.530640222279644
2024-11-16,28.13878810002584
2024-11-17,26.054433425949853
2024-11-18,69.8258815815456
2024-11-19,67.74152690746962
2024-11-20,70.8680589185836
2024-11-21,65.65717223339362
2024-11-22,63.57281755931764
2024-11-23,29.180965437063833
2024-11-24,22.92790141483587
2024-11-25,104.21773370379941
2024-11-26,64.61499489635564
2024-11-27,62.530640222279644
2024-11-28,23.970078751873864
2024-11-29,28.13878810002584
2024-11-30,23.970078751873864
2024-12-01,27.096610762987847
2024-12-02,64.61499489635564
2024-12-03,70.8680589185836
2024-12-04,66.69934957043162
2024-12-05,67.74152690746962
2024-12-06,63.57281755931764
2024-12-07,29.180965437063833
2024-12-08,25.012256088911858
2024-12-09,64.61499489635564
2024-12-10,65.65717223339362
2024-12-11,67.74152690746962
2024-12-12,68.7837042445076
2024-12-13,63.57281755931764
2024-12-14,31.265320111139822
2024-12-15,28.13878810002584
2024-12-16,72.95241359265958
2024-12-17,71.9102362556216
2024-12-18,69.8258815815456
2024-12-19,70.8680589185836
2024-12-20,69.8258815815456
2024-12-21,30.223142774101827
2024-12-22,26.054433425949853
2024-12-23,53.151044188937696
2024-12-24,38.56056147040578
2024-12-25,25.012256088911858
2024-12-26,45.85580282967174
2024-12-27,46.897980166709736
2024-12-28,26.054433425949853
2024-12-29,23.970078751873864
2024-12-30,56.27757620005168
2024-12-31,47.94015750374773
2025-01-01,26.054433425949853
2025-01-02,66.69934957043162
2025-01-03,61.48846288524165
2025-01-04,30.223142774101827
2025-01-05,27.096610762987847
2025-01-06,75.03676826673558
2025-01-07,75.03676826673558
2025-01-08,73.99459092969758
2025-01-09,72.95241359265958
2025-01-10,67.74152690746962
2025-01-11,32.30749744817782
2025-01-12,29.180965437063833
2025-01-13,73.99459092969758
2025-01-14,78.16330027784956
2025-01-15,70.8680589185836
2025-01-16,71.9102362556216
2025-01-17,69.8258815815456
2025-01-18,31.265320111139822
2025-01-19,25.012256088911858
2025-01-20,47.94015750374773
2025-01-21,78.16330027784956
2025-01-22,71.9102362556216
2025-01-23,70.8680589185836
2025-01-24,67.74152690746962
2025-01-25,32.30749744817782
2025-01-26,26.054433425949853
2025-01-27,71.9102362556216
2025-01-28,71.9102362556216
2025-01-29,77.12112294081156
2025-01-30,70.8680589185836
2025-01-31,69.8258815815456
2025-02-01,31.265320111139822
2025-02-02,28.13878810002584
2025-02-03,72.95241359265958
2025-02-04,67.74152690746962
2025-02-05,71.9102362556216
2025-02-06,72.95241359265958
2025-02-07,68.7837042445076
2025-02-08,32.30749744817782
2025-02-09,26.054433425949853
2025-02-10,79.20547761488756
2025-02-11,71.9102362556216
2025-02-12,75.03676826673558
2025-02-13,72.95241359265958
2025-02-14,72.95241359265958
2025-02-15,30.223142774101827
2025-02-16,26.054433425949853
2025-02-17,59.40410821116566
2025-02-18,72.95241359265958
2025-02-19,70.8680589185836
2025-02-20,71.9102362556216
2025-02-21,66.69934957043162
2025-02-22,32.30749744817782
2025-02-23,30.223142774101827
2025-02-24,67.74152690746962
2025-02-25,70.8680589185836
2025-02-26,73.99459092969758
2025-02-27,71.9102362556216
2025-02-28,72.95241359265958
2025-03-01,54.193221525975694
2025-03-02,41.68709348151977
2025-03-03,78.16330027784956
2025-03-04,82.33200962600154
2025-03-05,76.07894560377356
2025-03-06,75.03676826673558
2025-03-07,69.8258815815456
2025-03-08,36.47620679632979
2025-03-09,29.180965437063833
2025-03-10,71.9102362556216
2025-03-11,69.8258815815456
2025-03-12,70.8680589185836
2025-03-13,71.9102362556216
2025-03-14,67.74152690746962
2025-03-15,32.30749744817782
2025-03-16,28.13878810002584
2025-03-17,81.28983228896354
2025-03-18,73.99459092969758
2025-03-19,73.99459092969758
2025-03-20,67.74152690746962
2025-03-21,62.530640222279644
2025-03-22,31.265320111139822
2025-03-23,26.054433425949853
2025-03-24,67.74152690746962
2025-03-25,66.69934957043162
2025-03-26,65.65717223339362
2025-03-27,70.8680589185836
2025-03-28,63.57281755931764
2025-03-29,29.180965437063833
2025-03-30,28.13878810002584
2025-03-31,66.69934957043162
2025-04-01,71.9102362556216
2025-04-02,72.95241359265958
2025-04-03,66.69934957043162
2025-04-04,66.69934957043162
2025-04-05,31.265320111139822
2025-04-06,27.096610762987847
2025-04-07,69.8258815815456
2025-04-08,69.8258815815456
2025-04-09,67.74152690746962
2025-04-10,69.8258815815456
2025-04-11,61.48846288524165
2025-04-12,30.223142774101827
2025-04-13,25.012256088911858
2025-04-14,70.8680589185836
2025-04-15,66.53012141763284
2025-04-16,69.71194579550287
2025-04-17,71.96804191177563
2025-04-18,58.31501613869831
2025-04-19,27.30605154615465
2025-04-20,20.537763197336357
2025-04-21,63.75293663284109
2025-04-22,67.45584967923011
2025-04-23,64.2740253013601
2025-04-24,72.89377017337289
2025-04-25,60.16647266189281
2025-04-26,27.30605154615465
2025-04-27,27.30605154615465
2025-04-28,61.901480109646585
2025-04-29,64.67866489443836
2025-04-30,66.00903274911386
2025-05-01,64.67866489443836
2025-05-02,64.67866489443836
2025-05-03,29.157508069349156
2025-05-04,26.90141195307639
2025-05-05,63.75293663284109
2025-05-06,64.67866489443836
2025-05-07,63.34829703976283
2025-05-08,62.422568778165584
2025-05-09,60.16647266189281
2025-05-10,28.752868476270898
2025-05-11,23.198498906687377
2025-05-12,66.9347610107111
2025-05-13,65.6043931560356
2025-05-14,64.67866489443836
2025-05-15,63.123776520208025
2025-05-16,58.26810140326895
2025-05-17,26.706213143164934
2025-05-18,23.46909639853888
2025-05-19,67.17017245099059
2025-05-20,67.17017245099059
2025-05-21,71.21656838177316
2025-05-22,70.40728919561664
2025-05-23,63.93305570636454
2025-05-24,27.515492329321447
2025-05-25,22.659817212382368
2025-05-26,30.7526090739475
2025-05-27,72.02584756792967
2025-05-28,75.26296431255572
2025-05-29,71.21656838177316
2025-05-30,69.59801000946014
2025-05-31,29.134050701634475
2025-06-01,26.706213143164934
2025-06-02,74.45368512639921
2025-06-03,77.69080187102526
2025-06-04,69.59801000946014
2025-06-05,72.02584756792967
2025-06-06,67.17017245099059
2025-06-07,29.943329887790988
2025-06-08,25.89693395700842
2025-06-09,74.45368512639921
2025-06-10,72.02584756792967
2025-06-11,73.6444059402427
2025-06-12,72.02584756792967
2025-06-13,65.55161407867757
2025-06-14,27.515492329321447
2025-06-15,21.041258840069343
2025-06-16,67.97945163714711
2025-06-17,72.83512675408619
2025-06-18,70.40728919561664
2025-06-19,55.84026384479941
2025-06-20,61.505218147895
2025-06-21,29.134050701634475
2025-06-22,25.08765477085191
2025-06-23,66.36089326483408
2025-06-24,68.78873082330362
2025-06-25,68.78873082330362
2025-06-26,67.97945163714711
2025-06-27,63.93305570636454
2025-06-28,27.515492329321447
2025-06-29,22.659817212382368
2025-06-30,66.36089326483408
2025-07-01,64.74233489252106
2025-07-02,62.31449733405152
2025-07-03,59.07738058942546
2025-07-04,23.46909639853888
2025-07-05,21.850538026225856
2025-07-06,24.278375584695397
2025-07-07,66.36089326483408
2025-07-08,66.36089326483408
2025-07-09,67.17017245099059
2025-07-10,76.07224349871224
2025-07-11,63.93305570636454
2025-07-12,25.89693395700842
2025-07-13,21.041258840069343
2025-07-14,67.97945163714711
2025-07-15,68.78873082330362
2025-07-16,67.97945163714711
2025-07-17,71.21656838177316
2025-07-18,62.31449733405152
2025-07-19,28.324771515477963
2025-07-20,26.706213143164934
2025-07-21,69.59801000946014
2025-07-22,67.17017245099059
2025-07-23,70.40728919561664
2025-07-24,64.74233489252106
2025-07-25,63.123776520208025
2025-07-26,28.324771515477963
2025-07-27,21.850538026225856
2025-07-28,66.36089326483408
2025-07-29,65.55161407867757
2025-07-30,67.17017245099059
2025-07-31,65.55161407867757
2025-08-01,64.74233489252106
2025-08-02,26.706213143164934
2025-08-03,22.659817212382368
2025-08-04,67.17017245099059
2025-08-05,69.59801000946014
2025-08-06,72.02584756792967
2025-08-07,69.59801000946014
2025-08-08,72.83512675408619
2025-08-09,25.89693395700842
2025-08-10,26.706213143164934
2025-08-11,70.40728919561664
2025-08-12,70.40728919561664
2025-08-13,74.45368512639921
2025-08-14,76.88152268486876
2025-08-15,67.17017245099059
2025-08-16,28.324771515477963
2025-08-17,25.89693395700842
2025-08-18,75.26296431255572
2025-08-19,75.26296431255572
2025-08-20,72.02584756792967
2025-08-21,70.40728919561664
2025-08-22,67.97945163714711
2025-08-23,27.515492329321447
2025-08-24,25.89693395700842
2025-08-25,72.83512675408619
2025-08-26,71.21656838177316
2025-08-27,74.45368512639921
2025-08-28,70.40728919561664
2025-08-29,63.123776520208025
2025-08-30,26.706213143164934
2025-08-31,20.23197965391283
2025-09-01,30.7526090739475
2025-09-02,74.45368512639921
2025-09-03,73.6444059402427
2025-09-04,70.40728919561664
2025-09-05,62.31449733405152
2025-09-06,26.706213143164934
2025-09-07,24.278375584695397
2025-09-08,65.55161407867757
2025-09-09,67.97945163714711
2025-09-10,68.78873082330362
2025-09-11,66.36089326483408
2025-09-12,65.55161407867757
2025-09-13,25.89693395700842
2025-09-14,20.23197965391283
2025-09-15,64.74233489252106
2025-09-16,67.17017245099059
2025-09-17,67.97945163714711
2025-09-18,72.02584756792967
2025-09-19,68.78873082330362
2025-09-20,25.89693395700842
2025-09-21,21.041258840069343
2025-09-22,65.55161407867757
2025-09-23,66.36089326483408
2025-09-24,66.36089326483408
2025-09-25,67.17017245099059
2025-09-26,66.36089326483408
2025-09-27,26.706213143164934
2025-09-28,24.278375584695397
2025-09-29,68.78873082330362
2025-09-30,71.21656838177316
2025-10-01,73.6444059402427
2025-10-02,70.40728919561664
2025-10-03,59.886659775581975
2025-10-04,25.08765477085191
2025-10-05,21.850538026225856
2025-10-06,65.55161407867757
2025-10-07,65.55161407867757
2025-10-08,69.59801000946014
2025-10-09,70.40728919561664
2025-10-10,58.26810140326895
2025-10-11,25.08765477085191
2025-10-12,24.278375584695397
2025-10-13,59.07738058942546
2025-10-14,69.59801000946014
2025-10-15,72.83512675408619
2025-10-16,76.07224349871224
2025-10-17,66.36089326483408
2025-10-18,25.08765477085191
2025-10-19,22.659817212382368
2025-10-20,66.36089326483408
2025-10-21,66.36089326483408
2025-10-22,67.97945163714711
2025-10-23,68.78873082330362
2025-10-24,59.886659775581975
2025-10-25,22.659817212382368
2025-10-26,23.46909639853888
2025-10-27,64.74233489252106
2025-10-28,64.74233489252106
2025-10-29,80.92791861565132
2025-10-30,67.97945163714711
2025-10-31,64.74233489252106
2025-11-01,25.89693395700842
2025-11-02,26.706213143164934
2025-11-03,67.17017245099059
2025-11-04,72.02584756792967
2025-11-05,67.97945163714711
2025-11-06,70.40728919561664
2025-11-07,67.97945163714711
2025-11-08,29.134050701634475
2025-11-09,25.89693395700842
2025-11-10,64.74233489252106
2025-11-11,65.55161407867757
2025-11-12,68.78873082330362
2025-11-13,76.07224349871224
2025-11-14,64.74233489252106
2025-11-15,28.324771515477963
2025-11-16,25.08765477085191
2025-11-17,70.40728919561664
2025-11-18,71.21656838177316
2025-11-19,77.69080187102526
2025-11-20,75.26296431255572
2025-11-21,66.36089326483408
2025-11-22,28.324771515477963
2025-11-23,24.278375584695397
2025-11-24,66.36089326483408
2025-11-25,67.97945163714711
2025-11-26,61.505218147895
2025-11-27,24.278375584695397
2025-11-28,29.943329887790988
2025-11-29,26.706213143164934
2025-11-30,27.515492329321447
2025-12-01,68.78873082330362
2025-12-02,75.26296431255572
2025-12-03,72.02584756792967
2025-12-04,71.21656838177316
2025-12-05,66.36089326483408
2025-12-06,31.561888260104013
2025-12-07,26.706213143164934
2025-12-08,65.55161407867757
2025-12-09,74.45368512639921
2025-12-10,74.45368512639921
2025-12-11,68.86965874191927
2025-12-12,65.30883032283062
2025-12-13,30.428897399484896
2025-12-14,26.058789794239726
2025-12-15,68.86965874191927
2025-12-16,70.1645054397697
2025-12-17,67.97945163714711
2025-12-18,72.43048716100793
2025-12-19,64.0139836249802
2025-12-20,29.134050701634475
2025-12-21,24.278375584695397
2025-12-22,59.15830850804112
2025-12-23,60.048515612813276
2025-12-24,37.95519383074047
2025-12-25,22.497961375151064
2025-12-26,36.66034713289005
2025-12-27,25.573222282545817
2025-12-28,24.278375584695397
2025-12-29,56.973254705418526
2025-12-30,58.26810140326895
2025-12-31,48.55675116939079
2026-01-01,24.278375584695397
2026-01-02,48.55675116939079
2026-01-03,28.243843596862312
2026-01-04,26.058789794239726
2026-01-05,71.54028005623576
2026-01-06,73.72533385885836
2026-01-07,78.58100897579743
2026-01-08,71.05471254454186
2026-01-09,71.94491964931402
2026-01-10,33.01859079518574
2026-01-11,27.191780654858846
2026-01-12,76.71966684763746
2026-01-13,75.74853182424964
2026-01-14,73.806261777474
2026-01-15,75.74853182424964
2026-01-16,68.95058666053492
2026-01-17,32.04745577179792
2026-01-18,25.249510608083213
2026-01-19,52.44129126294206
2026-01-20,68.95058666053492
2026-01-21,72.83512675408619
2026-01-22,82.54647698796435
2026-01-23,74.77739680086182
2026-01-24,30.10518572502229
2026-01-25,30.10518572502229
2026-01-26,68.95058666053492
2026-01-27,74.77739680086182
2026-01-28,69.92172168392274
2026-01-29,67.97945163714711
2026-01-30,67.97945163714711
2026-01-31,31.076320748410108
2026-02-01,29.134050701634475
2026-02-02,67.97945163714711
2026-02-03,71.86399173069837
2026-02-04,68.95058666053492
2026-02-05,67.97945163714711
2026-02-06,63.12377652020803
2026-02-07,28.16291567824666
2026-02-08,22.336105537919764
2026-02-09,61.1815064734324
2026-02-10,64.09491154359584
2026-02-11,70.89285670731056
2026-02-12,68.95058666053492
2026-02-13,63.12377652020803
2026-02-14,26.22064563147103
2026-02-15,24.278375584695397
2026-02-16,56.32583135649332
2026-02-17,64.09491154359584
2026-02-18,67.97945163714711
2026-02-19,67.00831661375929
2026-02-20,63.12377652020803
2026-02-21,28.16291567824666
2026-02-22,25.249510608083213
2026-02-23,65.06604656698366
2026-02-24,68.95058666053492
2026-02-25,66.03718159037147
2026-02-26,70.89285670731056
2026-02-27,67.97945163714711
2026-02-28,29.134050701634475
2026-03-01,28.16291567824666
2026-03-02,74.77739680086182
2026-03-03,82.54647698796435
2026-03-04,68.95058666053492
2026-03-05,73.806261777474
2026-03-06,67.00831661375929
2026-03-07,32.04745577179792
2026-03-08,28.16291567824666
2026-03-09,69.92172168392274
2026-03-10,74.77739680086182
2026-03-11,70.89285670731056
2026-03-12,72.83512675408619
2026-03-13,66.03718159037147
2026-03-14,33.01859079518574
2026-03-15,31.076320748410108
2026-03-16,72.83512675408619
2026-03-17,72.83512675408619
2026-03-18,76.71966684763746
2026-03-19,73.806261777474
2026-03-20,74.77739680086182
2026-03-21,31.076320748410108
2026-03-22,30.10518572502229
2026-03-23,75.74853182424964
2026-03-24,73.806261777474
2026-03-25,71.86399173069837
2026-03-26,70.89285670731056
2026-03-27,69.92172168392274
2026-03-28,30.10518572502229
2026-03-29,29.134050701634475
2026-03-30,70.89285670731056
2026-03-31,75.74853182424964
2026-04-01,71.86399173069837
2026-04-02,72.83512675408619
2026-04-03,59.23923642665677
2026-04-04,27.191780654858846
2026-04-05,25.249510608083213
2026-04-06,69.92172168392274
2026-04-07,69.92172168392274
2026-04-08,69.92172168392274
2026-04-09,70.89285670731056
2026-04-10,66.03718159037147
2026-04-11,29.134050701634475
2026-04-12,26.22064563147103
2026-04-13,73.806261777474
2026-04-14,73.806261777474
2026-04-15,71.86399173069837
2026-04-16,75.74853182424964
2026-04-17,66.03718159037147
2026-04-18,28.16291567824666
2026-04-19,27.191780654858846
2026-04-20,69.92172168392274
2026-04-21,73.806261777474
2026-04-22,70.89285670731056
2026-04-23,68.95058666053492
2026-04-24,60.21037145004458
2026-04-25,27.191780654858846
2026-04-26,26.22064563147103
2026-04-27,97.11350233878159
2026-04-28,89.34442215167905
2026-04-29,74.77739680086182
2026-04-30,71.86399173069837
2026-05-01,65.06604656698366
2026-05-02,30.10518572502229
2026-05-03,26.22064563147103
2026-05-04,67.97945163714711
2026-05-05,72.83512675408619
2026-05-06,75.74853182424964
2026-05-07,77.69080187102527
2026-05-08,69.92172168392274
2026-05-09,29.134050701634475
2026-05-10,22.336105537919764
2026-05-11,67.00831661375929
2026-05-12,71.86399173069837
2026-05-13,69.92172168392274
2026-05-14,68.95058666053492
2026-05-15,67.97945163714711
2026-05-16,30.10518572502229
2026-05-17,26.22064563147103
2026-05-18,67.97945163714711
2026-05-19,73.806261777474
2026-05-20,68.95058666053492
2026-05-21,70.89285670731056
2026-05-22,64.09491154359584
2026-05-23,29.134050701634475
2026-05-24,22.336105537919764
2026-05-25,31.076320748410108
2026-05-26,71.86399173069837
2026-05-27,67.97945163714711
2026-05-28,72.83512675408619
2026-05-29,71.86399173069837
2026-05-30,30.10518572502229
2026-05-31,33.01859079518574
