Time,adidas
2024-11-22,66.89146077295672
2024-11-23,82.81799905223214
2024-11-24,90.78126819186984
2024-11-25,79.63269139637706
2024-11-26,79.63269139637706
2024-11-27,84.41065288015967
2024-11-28,98.74453733150754
2024-11-29,159.2653827927541
2024-11-30,127.41230623420329
2024-12-01,101.92984498736263
2024-12-02,100.3371911594351
2024-12-03,84.41065288015967
2024-12-04,70.0767684288118
2024-12-05,63.70615311710164
2024-12-06,63.70615311710164
2024-12-07,78.0400375684495
2024-12-08,84.41065288015967
2024-12-09,68.48411460088427
2024-12-10,66.89146077295672
2024-12-11,63.70615311710164
2024-12-12,73.26207608466689
2024-12-13,68.48411460088427
2024-12-14,86.00330670808722
2024-12-15,86.00330670808722
2024-12-16,74.85472991259444
2024-12-17,66.89146077295672
2024-12-18,66.89146077295672
2024-12-19,65.29880694502918
2024-12-20,62.1134992891741
2024-12-21,71.66942225673935
2024-12-22,73.26207608466689
2024-12-23,62.1134992891741
2024-12-24,58.92819163331902
2024-12-25,79.63269139637706
2024-12-26,86.00330670808722
2024-12-27,74.85472991259444
2024-12-28,70.0767684288118
2024-12-29,68.48411460088427
2024-12-30,60.52084546124656
2024-12-31,52.557576321608856
2025-01-01,46.18696100989869
2025-01-02,52.557576321608856
2025-01-03,54.1502301495364
2025-01-04,57.33553780539148
2025-01-05,62.1134992891741
2025-01-06,47.77961483782623
2025-01-07,55.74288397746394
2025-01-08,43.00165335404361
2025-01-09,44.594307181971146
2025-01-10,44.594307181971146
2025-01-11,54.1502301495364
2025-01-12,57.33553780539148
2025-01-13,44.594307181971146
2025-01-14,44.594307181971146
2025-01-15,46.18696100989869
2025-01-16,47.77961483782623
2025-01-17,50.964922493681314
2025-01-18,60.52084546124656
2025-01-19,57.33553780539148
2025-01-20,52.557576321608856
2025-01-21,44.594307181971146
2025-01-22,38.223691870260986
2025-01-23,43.00165335404361
2025-01-24,46.18696100989869
2025-01-25,55.74288397746394
2025-01-26,58.92819163331902
2025-01-27,47.77961483782623
2025-01-28,44.594307181971146
2025-01-29,54.1502301495364
2025-01-30,47.77961483782623
2025-01-31,46.18696100989869
2025-02-01,58.92819163331902
2025-02-02,65.29880694502918
2025-02-03,47.77961483782623
2025-02-04,46.18696100989869
2025-02-05,46.18696100989869
2025-02-06,46.18696100989869
2025-02-07,46.18696100989869
2025-02-08,57.33553780539148
2025-02-09,57.33553780539148
2025-02-10,46.18696100989869
2025-02-11,46.18696100989869
2025-02-12,52.557576321608856
2025-02-13,46.18696100989869
2025-02-14,47.77961483782623
2025-02-15,58.92819163331902
2025-02-16,68.48411460088427
2025-02-17,55.74288397746394
2025-02-18,55.74288397746394
2025-02-19,44.594307181971146
2025-02-20,47.77961483782623
2025-02-21,46.18696100989869
2025-02-22,60.52084546124656
2025-02-23,68.48411460088427
2025-02-24,55.74288397746394
2025-02-25,50.964922493681314
2025-02-26,52.557576321608856
2025-02-27,50.964922493681314
2025-02-28,50.964922493681314
2025-03-01,65.29880694502918
2025-03-02,71.66942225673935
2025-03-03,57.33553780539148
2025-03-04,55.74288397746394
2025-03-05,54.1502301495364
2025-03-06,52.557576321608856
2025-03-07,54.1502301495364
2025-03-08,68.48411460088427
2025-03-09,78.0400375684495
2025-03-10,65.29880694502918
2025-03-11,58.92819163331902
2025-03-12,57.33553780539148
2025-03-13,57.33553780539148
2025-03-14,60.52084546124656
2025-03-15,78.0400375684495
2025-03-16,79.63269139637706
2025-03-17,62.1134992891741
2025-03-18,55.74288397746394
2025-03-19,57.33553780539148
2025-03-20,65.29880694502918
2025-03-21,63.70615311710164
2025-03-22,76.44738374052197
2025-03-23,81.22534522430459
2025-03-24,65.29880694502918
2025-03-25,60.52084546124656
2025-03-26,58.92819163331902
2025-03-27,57.33553780539148
2025-03-28,57.33553780539148
2025-03-29,71.66942225673935
2025-03-30,73.26207608466689
2025-03-31,57.33553780539148
2025-04-01,57.33553780539148
2025-04-02,54.1502301495364
2025-04-03,57.33553780539148
2025-04-04,57.33553780539148
2025-04-05,74.85472991259444
2025-04-06,82.81799905223214
2025-04-07,58.92819163331902
2025-04-08,52.557576321608856
2025-04-09,54.1502301495364
2025-04-10,55.74288397746394
2025-04-11,55.74288397746394
2025-04-12,68.48411460088427
2025-04-13,71.66942225673935
2025-04-14,54.1502301495364
2025-04-15,49.37226866575377
2025-04-16,50.16859557971755
2025-04-17,54.946557063500165
2025-04-18,57.33553780539148
2025-04-19,71.66942225673935
2025-04-20,62.1134992891741
2025-04-21,50.964922493681314
2025-04-22,54.1502301495364
2025-04-23,55.74288397746394
2025-04-24,54.1502301495364
2025-04-25,50.964922493681314
2025-04-26,61.31717237521033
2025-04-27,68.48411460088427
2025-04-28,60.52084546124656
2025-04-29,54.1502301495364
2025-04-30,52.557576321608856
2025-05-01,55.74288397746394
2025-05-02,58.92819163331902
2025-05-03,70.0767684288118
2025-05-04,74.85472991259444
2025-05-05,60.52084546124656
2025-05-06,57.33553780539148
2025-05-07,55.74288397746394
2025-05-08,51.76124940764508
2025-05-09,58.92819163331902
2025-05-10,70.0767684288118
2025-05-11,74.05840299863067
2025-05-12,62.1134992891741
2025-05-13,58.92819163331902
2025-05-14,55.74288397746394
2025-05-15,47.77961483782623
2025-05-16,49.37226866575377
2025-05-17,65.29880694502918
2025-05-18,66.89146077295672
2025-05-19,50.964922493681314
2025-05-20,50.964922493681314
2025-05-21,50.964922493681314
2025-05-22,44.594307181971146
2025-05-23,55.74288397746394
2025-05-24,55.74288397746394
2025-05-25,62.1134992891741
2025-05-26,65.29880694502918
2025-05-27,54.1502301495364
2025-05-28,47.77961483782623
2025-05-29,47.77961483782623
2025-05-30,50.964922493681314
2025-05-31,65.29880694502918
2025-06-01,68.48411460088427
2025-06-02,52.557576321608856
2025-06-03,52.557576321608856
2025-06-04,54.1502301495364
2025-06-05,55.74288397746394
2025-06-06,57.33553780539148
2025-06-07,66.89146077295672
2025-06-08,65.29880694502918
2025-06-09,57.33553780539148
2025-06-10,57.33553780539148
2025-06-11,58.92819163331902
2025-06-12,55.74288397746394
2025-06-13,55.74288397746394
2025-06-14,65.29880694502918
2025-06-15,70.0767684288118
2025-06-16,58.92819163331902
2025-06-17,55.74288397746394
2025-06-18,49.37226866575377
2025-06-19,62.1134992891741
2025-06-20,60.52084546124656
2025-06-21,65.29880694502918
2025-06-22,63.70615311710164
2025-06-23,52.557576321608856
2025-06-24,54.1502301495364
2025-06-25,50.964922493681314
2025-06-26,55.74288397746394
2025-06-27,57.33553780539148
2025-06-28,63.70615311710164
2025-06-29,65.29880694502918
2025-06-30,55.74288397746394
2025-07-01,62.1134992891741
2025-07-02,62.1134992891741
2025-07-03,55.74288397746394
2025-07-04,60.52084546124656
2025-07-05,58.92819163331902
2025-07-06,68.48411460088427
2025-07-07,60.52084546124656
2025-07-08,62.1134992891741
2025-07-09,62.1134992891741
2025-07-10,65.29880694502918
2025-07-11,70.0767684288118
2025-07-12,76.44738374052197
2025-07-13,79.63269139637706
2025-07-14,70.0767684288118
2025-07-15,71.66942225673935
2025-07-16,66.89146077295672
2025-07-17,78.0400375684495
2025-07-18,71.66942225673935
2025-07-19,92.37392201979738
2025-07-20,98.74453733150754
2025-07-21,84.41065288015967
2025-07-22,79.63269139637706
2025-07-23,81.22534522430459
2025-07-24,81.22534522430459
2025-07-25,79.63269139637706
2025-07-26,100.3371911594351
2025-07-27,106.70780647114525
2025-07-28,81.22534522430459
2025-07-29,90.78126819186984
2025-07-30,101.92984498736263
2025-07-31,101.92984498736263
2025-08-01,97.15188350358001
2025-08-02,98.74453733150754
2025-08-03,103.52249881529016
2025-08-04,86.00330670808722
2025-08-05,89.18861436394229
2025-08-06,86.00330670808722
2025-08-07,87.59596053601476
2025-08-08,89.18861436394229
2025-08-09,105.11515264321771
2025-08-10,111.48576795492788
2025-08-11,87.59596053601476
2025-08-12,82.81799905223214
2025-08-13,78.0400375684495
2025-08-14,79.63269139637706
2025-08-15,78.0400375684495
2025-08-16,89.18861436394229
2025-08-17,90.78126819186984
2025-08-18,79.63269139637706
2025-08-19,71.66942225673935
2025-08-20,71.66942225673935
2025-08-21,65.29880694502918
2025-08-22,66.89146077295672
2025-08-23,79.63269139637706
2025-08-24,86.00330670808722
2025-08-25,73.26207608466689
2025-08-26,68.48411460088427
2025-08-27,63.70615311710164
2025-08-28,63.70615311710164
2025-08-29,66.89146077295672
2025-08-30,76.44738374052197
2025-08-31,84.41065288015967
2025-09-01,82.81799905223214
2025-09-02,62.1134992891741
2025-09-03,63.70615311710164
2025-09-04,65.29880694502918
2025-09-05,58.92819163331902
2025-09-06,79.63269139637706
2025-09-07,76.44738374052197
2025-09-08,55.74288397746394
2025-09-09,58.92819163331902
2025-09-10,54.1502301495364
2025-09-11,49.37226866575377
2025-09-12,49.37226866575377
2025-09-13,65.29880694502918
2025-09-14,60.52084546124656
2025-09-15,52.557576321608856
2025-09-16,50.964922493681314
2025-09-17,50.964922493681314
2025-09-18,47.77961483782623
2025-09-19,49.37226866575377
2025-09-20,65.29880694502918
2025-09-21,66.89146077295672
2025-09-22,57.33553780539148
2025-09-23,57.33553780539148
2025-09-24,50.964922493681314
2025-09-25,49.37226866575377
2025-09-26,52.557576321608856
2025-09-27,63.70615311710164
2025-09-28,63.70615311710164
2025-09-29,49.37226866575377
2025-09-30,46.18696100989869
2025-10-01,44.594307181971146
2025-10-02,49.37226866575377
2025-10-03,46.18696100989869
2025-10-04,55.74288397746394
2025-10-05,57.33553780539148
2025-10-06,52.557576321608856
2025-10-07,50.964922493681314
2025-10-08,50.964922493681314
2025-10-09,47.77961483782623
2025-10-10,50.964922493681314
2025-10-11,58.92819163331902
2025-10-12,63.70615311710164
2025-10-13,62.1134992891741
2025-10-14,49.37226866575377
2025-10-15,47.77961483782623
2025-10-16,50.964922493681314
2025-10-17,50.964922493681314
2025-10-18,57.33553780539148
2025-10-19,62.1134992891741
2025-10-20,52.557576321608856
2025-10-21,52.557576321608856
2025-10-22,49.37226866575377
2025-10-23,50.964922493681314
2025-10-24,49.37226866575377
2025-10-25,58.92819163331902
2025-10-26,66.89146077295672
2025-10-27,49.37226866575377
2025-10-28,47.77961483782623
2025-10-29,49.37226866575377
2025-10-30,49.37226866575377
2025-10-31,46.18696100989869
2025-11-01,57.33553780539148
2025-11-02,65.29880694502918
2025-11-03,62.1134992891741
2025-11-04,58.92819163331902
2025-11-05,58.92819163331902
2025-11-06,62.1134992891741
2025-11-07,62.1134992891741
2025-11-08,71.66942225673935
2025-11-09,73.26207608466689
2025-11-10,66.89146077295672
2025-11-11,66.89146077295672
2025-11-12,60.52084546124656
2025-11-13,58.92819163331902
2025-11-14,58.92819163331902
2025-11-15,78.0400375684495
2025-11-16,78.0400375684495
2025-11-17,65.29880694502918
2025-11-18,62.1134992891741
2025-11-19,70.0767684288118
2025-11-20,74.85472991259444
2025-11-21,78.0400375684495
2025-11-22,89.18861436394229
2025-11-23,105.11515264321771
2025-11-24,90.78126819186984
2025-11-25,82.81799905223214
2025-11-26,82.81799905223214
2025-11-27,97.15188350358001
2025-11-28,159.2653827927541
2025-11-29,127.41230623420329
2025-11-30,106.70780647114525
2025-12-01,97.15188350358001
2025-12-02,82.81799905223214
2025-12-03,71.66942225673935
2025-12-04,70.0767684288118
2025-12-05,66.89146077295672
2025-12-06,84.41065288015967
2025-12-07,89.18861436394229
2025-12-08,71.66942225673935
2025-12-09,70.0767684288118
2025-12-10,68.48411460088427
2025-12-11,70.68451731284306
2025-12-12,71.48084422680682
2025-12-13,83.20101764152514
2025-12-14,83.99734455548891
2025-12-15,70.68451731284306
2025-12-16,66.63350947812674
2025-12-17,66.63350947812674
2025-12-18,68.65901339548489
2025-12-19,66.63350947812674
2025-12-20,75.53185206152314
2025-12-21,76.3281789754869
2025-12-22,66.63350947812674
2025-12-23,63.81167864680482
2025-12-24,60.98984781548289
2025-12-25,74.30267505812876
2025-12-26,83.99734455548891
2025-12-27,73.50634814416497
2025-12-28,70.68451731284306
2025-12-29,64.60800556076859
2025-12-30,58.96434389812474
2025-12-31,47.24417048340642
2026-01-01,46.447843569442654
2026-01-02,56.14251306680281
2026-01-03,58.96434389812474
2026-01-04,58.96434389812474
2026-01-05,50.06600131472835
2026-01-06,49.26967440076457
2026-01-07,49.26967440076457
2026-01-08,54.91333606340843
2026-01-09,54.117009149444655
2026-01-10,63.917204176507994
2026-01-11,66.37555818329676
2026-01-12,49.16708013577538
2026-01-13,51.62543414256415
2026-01-14,51.62543414256415
2026-01-15,51.62543414256415
2026-01-16,54.08378814935292
2026-01-17,66.37555818329676
2026-01-18,66.37555818329676
2026-01-19,59.00049616293046
2026-01-20,59.00049616293046
2026-01-21,51.62543414256415
2026-01-22,44.250372122197845
2026-01-23,46.70872612898661
2026-01-24,56.542142156141686
2026-01-25,59.00049616293046
2026-01-26,49.16708013577538
2026-01-27,46.70872612898661
2026-01-28,49.16708013577538
2026-01-29,46.70872612898661
2026-01-30,49.16708013577538
2026-01-31,59.00049616293046
2026-02-01,68.83391219008553
2026-02-02,54.08378814935292
2026-02-03,51.62543414256415
2026-02-04,54.08378814935292
2026-02-05,54.08378814935292
2026-02-06,51.62543414256415
2026-02-07,68.83391219008553
2026-02-08,73.75062020366308
2026-02-09,63.917204176507994
2026-02-10,61.45885016971923
2026-02-11,56.542142156141686
2026-02-12,51.62543414256415
2026-02-13,66.37555818329676
2026-02-14,78.66732821724061
2026-02-15,83.58403623081814
2026-02-16,73.75062020366308
2026-02-17,66.37555818329676
2026-02-18,63.917204176507994
2026-02-19,73.75062020366308
2026-02-20,61.45885016971923
2026-02-21,83.58403623081814
2026-02-22,78.66732821724061
2026-02-23,68.83391219008553
2026-02-24,63.917204176507994
2026-02-25,63.917204176507994
2026-02-26,68.83391219008553
2026-02-27,71.29226619687431
2026-02-28,73.75062020366308
2026-03-01,78.66732821724061
2026-03-02,63.917204176507994
2026-03-03,68.83391219008553
2026-03-04,68.83391219008553
2026-03-05,66.37555818329676
2026-03-06,63.917204176507994
2026-03-07,83.58403623081814
2026-03-08,81.12568222402938
2026-03-09,68.83391219008553
2026-03-10,66.37555818329676
2026-03-11,66.37555818329676
2026-03-12,66.37555818329676
2026-03-13,68.83391219008553
2026-03-14,81.12568222402938
2026-03-15,81.12568222402938
2026-03-16,66.37555818329676
2026-03-17,66.37555818329676
2026-03-18,68.83391219008553
2026-03-19,71.29226619687431
2026-03-20,88.50074424439569
2026-03-21,103.2508682851283
2026-03-22,103.2508682851283
2026-03-23,88.50074424439569
2026-03-24,105.70922229191707
2026-03-25,118.00099232586092
2026-03-26,110.6259303054946
2026-03-27,140.12617838695982
2026-03-28,191.75161252952398
2026-03-29,211.41844458383414
2026-03-30,174.5431344820026
2026-03-31,154.87630242769245
2026-04-01,164.70971845484752
2026-04-02,174.5431344820026
2026-04-03,154.87630242769245
2026-04-04,199.12667454989028
2026-04-05,199.12667454989028
2026-04-06,172.08478047521382
2026-04-07,186.83490451594645
2026-04-08,186.83490451594645
2026-04-09,199.12667454989028
2026-04-10,211.41844458383414
2026-04-11,236.00198465172184
2026-04-12,243.37704667208814
2026-04-13,191.75161252952398
2026-04-14,196.66832054310152
2026-04-15,194.20996653631275
2026-04-16,213.8767985906229
2026-04-17,228.6269226313555
2026-04-18,245.8354006788769
2026-04-19,208.96009057704538
2026-04-20,179.45984249558015
2026-04-21,174.5431344820026
2026-04-22,184.37655050915768
2026-04-23,164.70971845484752
2026-04-24,152.41794842090368
2026-04-25,174.5431344820026
2026-04-26,199.12667454989028
2026-04-27,154.87630242769245
2026-04-28,142.58453239374862
2026-04-29,130.29276235980475
2026-04-30,137.66782438017106
2026-05-01,140.12617838695982
2026-05-02,164.70971845484752
2026-05-03,159.79301044126998
2026-05-04,137.66782438017106
2026-05-05,130.29276235980475
2026-05-06,152.41794842090368
2026-05-07,189.29325852273521
2026-05-08,174.5431344820026
2026-05-09,199.12667454989028
2026-05-10,199.12667454989028
2026-05-11,152.41794842090368
2026-05-12,147.50124040732615
2026-05-13,196.66832054310152
2026-05-14,196.66832054310152
2026-05-15,149.95959441411492
2026-05-16,152.41794842090368
2026-05-17,154.87630242769245
2026-05-18,122.91770033943845
2026-05-19,120.45934633264969
2026-05-20,118.00099232586092
2026-05-21,103.2508682851283
2026-05-22,113.08428431228337
2026-05-23,113.08428431228337
2026-05-24,118.00099232586092
2026-05-25,115.54263831907214
2026-05-26,98.33416027155076
2026-05-27,95.87580626476199
2026-05-28,95.87580626476199
2026-05-29,98.33416027155076
2026-05-30,115.54263831907214
2026-05-31,130.29276235980475
