Time,f1
2024-10-17,12.82051282051282
2024-10-18,22.893772893772894
2024-10-19,41.208791208791204
2024-10-20,63.18681318681318
2024-10-21,20.146520146520146
2024-10-22,11.904761904761905
2024-10-23,10.989010989010989
2024-10-24,10.073260073260073
2024-10-25,13.736263736263735
2024-10-26,24.725274725274723
2024-10-27,50.366300366300365
2024-10-28,20.146520146520146
2024-10-29,10.989010989010989
2024-10-30,10.073260073260073
2024-10-31,10.073260073260073
2024-11-01,14.652014652014651
2024-11-02,34.798534798534796
2024-11-03,63.18681318681318
2024-11-04,17.399267399267398
2024-11-05,10.073260073260073
2024-11-06,8.241758241758241
2024-11-07,9.157509157509157
2024-11-08,10.989010989010989
2024-11-09,11.904761904761905
2024-11-10,12.82051282051282
2024-11-11,10.989010989010989
2024-11-12,10.073260073260073
2024-11-13,10.073260073260073
2024-11-14,10.989010989010989
2024-11-15,10.989010989010989
2024-11-16,11.904761904761905
2024-11-17,13.736263736263735
2024-11-18,10.989010989010989
2024-11-19,10.989010989010989
2024-11-20,11.904761904761905
2024-11-21,14.652014652014651
2024-11-22,25.64102564102564
2024-11-23,43.956043956043956
2024-11-24,73.26007326007326
2024-11-25,21.062271062271062
2024-11-26,13.736263736263735
2024-11-27,11.904761904761905
2024-11-28,13.736263736263735
2024-11-29,16.483516483516482
2024-11-30,24.725274725274723
2024-12-01,38.46153846153846
2024-12-02,14.652014652014651
2024-12-03,12.82051282051282
2024-12-04,10.989010989010989
2024-12-05,10.989010989010989
2024-12-06,12.82051282051282
2024-12-07,21.062271062271062
2024-12-08,42.124542124542124
2024-12-09,16.483516483516482
2024-12-10,12.82051282051282
2024-12-11,10.989010989010989
2024-12-12,10.073260073260073
2024-12-13,10.073260073260073
2024-12-14,10.989010989010989
2024-12-15,11.904761904761905
2024-12-16,10.073260073260073
2024-12-17,10.073260073260073
2024-12-18,10.989010989010989
2024-12-19,11.904761904761905
2024-12-20,10.073260073260073
2024-12-21,9.157509157509157
2024-12-22,9.157509157509157
2024-12-23,9.157509157509157
2024-12-24,9.157509157509157
2024-12-25,10.989010989010989
2024-12-26,10.073260073260073
2024-12-27,9.157509157509157
2024-12-28,9.157509157509157
2024-12-29,9.157509157509157
2024-12-30,8.241758241758241
2024-12-31,8.241758241758241
2025-01-01,8.241758241758241
2025-01-02,8.241758241758241
2025-01-03,8.241758241758241
2025-01-04,8.241758241758241
2025-01-05,8.241758241758241
2025-01-06,8.241758241758241
2025-01-07,8.241758241758241
2025-01-08,8.241758241758241
2025-01-09,8.241758241758241
2025-01-10,7.326007326007326
2025-01-11,7.326007326007326
2025-01-12,8.241758241758241
2025-01-13,7.326007326007326
2025-01-14,7.326007326007326
2025-01-15,7.326007326007326
2025-01-16,7.326007326007326
2025-01-17,7.326007326007326
2025-01-18,7.326007326007326
2025-01-19,7.326007326007326
2025-01-20,7.326007326007326
2025-01-21,8.241758241758241
2025-01-22,8.241758241758241
2025-01-23,8.241758241758241
2025-01-24,8.241758241758241
2025-01-25,8.241758241758241
2025-01-26,9.157509157509157
2025-01-27,8.241758241758241
2025-01-28,8.241758241758241
2025-01-29,8.241758241758241
2025-01-30,7.326007326007326
2025-01-31,7.326007326007326
2025-02-01,8.241758241758241
2025-02-02,8.241758241758241
2025-02-03,8.241758241758241
2025-02-04,8.241758241758241
2025-02-05,8.241758241758241
2025-02-06,7.326007326007326
2025-02-07,8.241758241758241
2025-02-08,8.241758241758241
2025-02-09,9.157509157509157
2025-02-10,10.073260073260073
2025-02-11,9.157509157509157
2025-02-12,8.241758241758241
2025-02-13,8.241758241758241
2025-02-14,9.157509157509157
2025-02-15,9.157509157509157
2025-02-16,10.989010989010989
2025-02-17,10.073260073260073
2025-02-18,14.652014652014651
2025-02-19,11.904761904761905
2025-02-20,10.073260073260073
2025-02-21,9.157509157509157
2025-02-22,10.073260073260073
2025-02-23,11.904761904761905
2025-02-24,9.157509157509157
2025-02-25,10.073260073260073
2025-02-26,13.736263736263735
2025-02-27,11.904761904761905
2025-02-28,10.989010989010989
2025-03-01,12.82051282051282
2025-03-02,12.82051282051282
2025-03-03,10.073260073260073
2025-03-04,10.073260073260073
2025-03-05,10.073260073260073
2025-03-06,9.157509157509157
2025-03-07,11.904761904761905
2025-03-08,19.23076923076923
2025-03-09,21.062271062271062
2025-03-10,18.315018315018314
2025-03-11,17.399267399267398
2025-03-12,18.315018315018314
2025-03-13,23.80952380952381
2025-03-14,36.63003663003663
2025-03-15,55.86080586080586
2025-03-16,91.57509157509158
2025-03-17,23.80952380952381
2025-03-18,17.399267399267398
2025-03-19,15.567765567765568
2025-03-20,17.399267399267398
2025-03-21,30.21978021978022
2025-03-22,54.94505494505494
2025-03-23,67.76556776556777
2025-03-24,22.893772893772894
2025-03-25,16.483516483516482
2025-03-26,19.23076923076923
2025-03-27,16.483516483516482
2025-03-28,14.652014652014651
2025-03-29,18.315018315018314
2025-03-30,20.146520146520146
2025-03-31,13.736263736263735
2025-04-01,11.904761904761905
2025-04-02,12.82051282051282
2025-04-03,13.736263736263735
2025-04-04,22.893772893772894
2025-04-05,36.63003663003663
2025-04-06,61.35531135531135
2025-04-07,17.399267399267398
2025-04-08,13.736263736263735
2025-04-09,12.82051282051282
2025-04-10,12.82051282051282
2025-04-11,18.315018315018314
2025-04-12,37.54578754578755
2025-04-13,61.35531135531135
2025-04-14,21.062271062271062
2025-04-15,13.583638583638582
2025-04-16,12.515262515262513
2025-04-17,13.125763125763125
2025-04-18,19.383394383394382
2025-04-19,35.1037851037851
2025-04-20,64.86568986568986
2025-04-21,20.90964590964591
2025-04-22,13.125763125763125
2025-04-23,13.125763125763125
2025-04-24,10.989010989010989
2025-04-25,10.989010989010989
2025-04-26,13.125763125763125
2025-04-27,14.65201465201465
2025-04-28,12.057387057387057
2025-04-29,12.515262515262513
2025-04-30,12.057387057387057
2025-05-01,16.788766788766786
2025-05-02,27.777777777777775
2025-05-03,54.94505494505494
2025-05-04,86.84371184371184
2025-05-05,29.3040293040293
2025-05-06,15.72039072039072
2025-05-07,14.65201465201465
2025-05-08,13.125763125763125
2025-05-09,13.583638583638582
2025-05-10,15.10989010989011
2025-05-11,16.178266178266178
2025-05-12,13.583638583638582
2025-05-13,13.125763125763125
2025-05-14,12.057387057387057
2025-05-15,12.21001221001221
2025-05-16,14.65201465201465
2025-05-17,31.746031746031743
2025-05-18,51.28205128205128
2025-05-19,17.094017094017094
2025-05-20,13.43101343101343
2025-05-21,14.65201465201465
2025-05-22,14.65201465201465
2025-05-23,20.757020757020754
2025-05-24,36.63003663003663
2025-05-25,68.37606837606837
2025-05-26,25.64102564102564
2025-05-27,17.094017094017094
2025-05-28,15.873015873015872
2025-05-29,15.873015873015872
2025-05-30,20.757020757020754
2025-05-31,32.967032967032964
2025-06-01,53.72405372405372
2025-06-02,23.1990231990232
2025-06-03,15.873015873015872
2025-06-04,15.873015873015872
2025-06-05,14.65201465201465
2025-06-06,15.873015873015872
2025-06-07,18.315018315018314
2025-06-08,19.536019536019534
2025-06-09,13.43101343101343
2025-06-10,14.65201465201465
2025-06-11,13.43101343101343
2025-06-12,15.873015873015872
2025-06-13,19.536019536019534
2025-06-14,35.409035409035404
2025-06-15,65.93406593406593
2025-06-16,29.3040293040293
2025-06-17,24.42002442002442
2025-06-18,21.978021978021975
2025-06-19,18.315018315018314
2025-06-20,19.536019536019534
2025-06-21,23.1990231990232
2025-06-22,24.42002442002442
2025-06-23,21.978021978021975
2025-06-24,26.86202686202686
2025-06-25,26.86202686202686
2025-06-26,35.409035409035404
2025-06-27,59.82905982905982
2025-06-28,84.24908424908423
2025-06-29,101.34310134310134
2025-06-30,54.94505494505494
2025-07-01,41.51404151404151
2025-07-02,46.3980463980464
2025-07-03,41.51404151404151
2025-07-04,53.72405372405372
2025-07-05,68.37606837606837
2025-07-06,114.77411477411476
2025-07-07,47.61904761904761
2025-07-08,35.409035409035404
2025-07-09,43.95604395604395
2025-07-10,32.967032967032964
2025-07-11,34.18803418803419
2025-07-12,41.51404151404151
2025-07-13,42.73504273504273
2025-07-14,30.525030525030523
2025-07-15,28.08302808302808
2025-07-16,25.64102564102564
2025-07-17,26.86202686202686
2025-07-18,26.86202686202686
2025-07-19,36.63003663003663
2025-07-20,40.29304029304029
2025-07-21,28.08302808302808
2025-07-22,24.42002442002442
2025-07-23,24.42002442002442
2025-07-24,23.1990231990232
2025-07-25,32.967032967032964
2025-07-26,46.3980463980464
2025-07-27,75.70207570207569
2025-07-28,28.08302808302808
2025-07-29,25.64102564102564
2025-07-30,25.64102564102564
2025-07-31,25.64102564102564
2025-08-01,26.86202686202686
2025-08-02,36.63003663003663
2025-08-03,62.27106227106226
2025-08-04,21.978021978021975
2025-08-05,19.536019536019534
2025-08-06,18.315018315018314
2025-08-07,15.873015873015872
2025-08-08,18.315018315018314
2025-08-09,21.978021978021975
2025-08-10,24.42002442002442
2025-08-11,15.873015873015872
2025-08-12,14.65201465201465
2025-08-13,13.43101343101343
2025-08-14,13.43101343101343
2025-08-15,12.21001221001221
2025-08-16,18.315018315018314
2025-08-17,20.757020757020754
2025-08-18,14.65201465201465
2025-08-19,13.43101343101343
2025-08-20,13.43101343101343
2025-08-21,13.43101343101343
2025-08-22,17.094017094017094
2025-08-23,25.64102564102564
2025-08-24,29.3040293040293
2025-08-25,21.978021978021975
2025-08-26,23.1990231990232
2025-08-27,18.315018315018314
2025-08-28,15.873015873015872
2025-08-29,21.978021978021975
2025-08-30,31.746031746031743
2025-08-31,61.050061050061046
2025-09-01,29.3040293040293
2025-09-02,18.315018315018314
2025-09-03,14.65201465201465
2025-09-04,14.65201465201465
2025-09-05,19.536019536019534
2025-09-06,32.967032967032964
2025-09-07,50.061050061050054
2025-09-08,19.536019536019534
2025-09-09,13.43101343101343
2025-09-10,12.21001221001221
2025-09-11,12.21001221001221
2025-09-12,12.21001221001221
2025-09-13,17.094017094017094
2025-09-14,17.094017094017094
2025-09-15,12.21001221001221
2025-09-16,12.21001221001221
2025-09-17,12.21001221001221
2025-09-18,13.43101343101343
2025-09-19,15.873015873015872
2025-09-20,32.967032967032964
2025-09-21,48.84004884004884
2025-09-22,20.757020757020754
2025-09-23,14.65201465201465
2025-09-24,13.43101343101343
2025-09-25,13.43101343101343
2025-09-26,14.65201465201465
2025-09-27,17.094017094017094
2025-09-28,15.873015873015872
2025-09-29,13.43101343101343
2025-09-30,12.21001221001221
2025-10-01,12.21001221001221
2025-10-02,12.21001221001221
2025-10-03,15.873015873015872
2025-10-04,26.86202686202686
2025-10-05,46.3980463980464
2025-10-06,18.315018315018314
2025-10-07,14.65201465201465
2025-10-08,12.21001221001221
2025-10-09,12.21001221001221
2025-10-10,12.21001221001221
2025-10-11,17.094017094017094
2025-10-12,15.873015873015872
2025-10-13,14.65201465201465
2025-10-14,12.21001221001221
2025-10-15,13.43101343101343
2025-10-16,15.873015873015872
2025-10-17,31.746031746031743
2025-10-18,53.72405372405372
2025-10-19,81.8070818070818
2025-10-20,28.08302808302808
2025-10-21,17.094017094017094
2025-10-22,13.43101343101343
2025-10-23,13.43101343101343
2025-10-24,18.315018315018314
2025-10-25,34.18803418803419
2025-10-26,70.81807081807081
2025-10-27,25.64102564102564
2025-10-28,13.43101343101343
2025-10-29,13.43101343101343
2025-10-30,12.21001221001221
2025-10-31,13.43101343101343
2025-11-01,14.65201465201465
2025-11-02,15.873015873015872
2025-11-03,13.43101343101343
2025-11-04,12.21001221001221
2025-11-05,12.21001221001221
2025-11-06,12.21001221001221
2025-11-07,20.757020757020754
2025-11-08,40.29304029304029
2025-11-09,65.93406593406593
2025-11-10,21.978021978021975
2025-11-11,14.65201465201465
2025-11-12,13.43101343101343
2025-11-13,14.65201465201465
2025-11-14,14.65201465201465
2025-11-15,18.315018315018314
2025-11-16,19.536019536019534
2025-11-17,15.873015873015872
2025-11-18,15.873015873015872
2025-11-19,17.094017094017094
2025-11-20,23.1990231990232
2025-11-21,34.18803418803419
2025-11-22,62.27106227106226
2025-11-23,122.10012210012209
2025-11-24,32.967032967032964
2025-11-25,19.536019536019534
2025-11-26,19.536019536019534
2025-11-27,20.757020757020754
2025-11-28,32.967032967032964
2025-11-29,47.61904761904761
2025-11-30,85.47008547008546
2025-12-01,35.409035409035404
2025-12-02,24.42002442002442
2025-12-03,21.978021978021975
2025-12-04,23.1990231990232
2025-12-05,29.3040293040293
2025-12-06,57.38705738705738
2025-12-07,111.1111111111111
2025-12-08,30.525030525030523
2025-12-09,21.978021978021975
2025-12-10,18.315018315018314
2025-12-11,15.949328449328448
2025-12-12,19.497863247863247
2025-12-13,28.960622710622708
2025-12-14,26.594932844932842
2025-12-15,18.315018315018314
2025-12-16,15.949328449328448
2025-12-17,16.55982905982906
2025-12-18,15.949328449328448
2025-12-19,14.766483516483515
2025-12-20,17.13217338217338
2025-12-21,16.55982905982906
2025-12-22,15.949328449328448
2025-12-23,14.766483516483515
2025-12-24,14.194139194139193
2025-12-25,19.497863247863247
2025-12-26,18.315018315018314
2025-12-27,20.10836385836386
2025-12-28,18.315018315018314
2025-12-29,15.376984126984127
2025-12-30,14.766483516483515
2025-12-31,14.766483516483515
2026-01-01,15.376984126984127
2026-01-02,15.949328449328448
2026-01-03,18.315018315018314
2026-01-04,15.376984126984127
2026-01-05,13.583638583638582
2026-01-06,13.01129426129426
2026-01-07,11.828449328449327
2026-01-08,12.40079365079365
2026-01-09,12.40079365079365
2026-01-10,13.736263736263735
2026-01-11,13.736263736263735
2026-01-12,11.446886446886445
2026-01-13,11.446886446886445
2026-01-14,12.591575091575091
2026-01-15,12.591575091575091
2026-01-16,14.88095238095238
2026-01-17,14.88095238095238
2026-01-18,13.736263736263735
2026-01-19,13.736263736263735
2026-01-20,14.88095238095238
2026-01-21,13.736263736263735
2026-01-22,16.025641025641026
2026-01-23,16.025641025641026
2026-01-24,20.604395604395602
2026-01-25,17.170329670329668
2026-01-26,16.025641025641026
2026-01-27,14.88095238095238
2026-01-28,13.736263736263735
2026-01-29,13.736263736263735
2026-01-30,14.88095238095238
2026-01-31,16.025641025641026
2026-02-01,17.170329670329668
2026-02-02,13.736263736263735
2026-02-03,13.736263736263735
2026-02-04,12.591575091575091
2026-02-05,12.591575091575091
2026-02-06,12.591575091575091
2026-02-07,14.88095238095238
2026-02-08,16.025641025641026
2026-02-09,26.327838827838825
2026-02-10,14.88095238095238
2026-02-11,19.45970695970696
2026-02-12,17.170329670329668
2026-02-13,16.025641025641026
2026-02-14,16.025641025641026
2026-02-15,17.170329670329668
2026-02-16,16.025641025641026
2026-02-17,13.736263736263735
2026-02-18,13.736263736263735
2026-02-19,16.025641025641026
2026-02-20,16.025641025641026
2026-02-21,19.45970695970696
2026-02-22,18.315018315018314
2026-02-23,14.88095238095238
2026-02-24,13.736263736263735
2026-02-25,12.591575091575091
2026-02-26,12.591575091575091
2026-02-27,17.170329670329668
2026-02-28,25.183150183150182
2026-03-01,27.47252747252747
2026-03-02,28.617216117216117
2026-03-03,26.327838827838825
2026-03-04,25.183150183150182
2026-03-05,30.906593406593405
2026-03-06,51.51098901098901
2026-03-07,84.70695970695971
2026-03-08,114.46886446886447
2026-03-09,30.906593406593405
2026-03-10,24.038461538461537
2026-03-11,20.604395604395602
2026-03-12,22.89377289377289
2026-03-13,36.63003663003663
2026-03-14,67.53663003663003
2026-03-15,77.83882783882784
2026-03-16,32.05128205128205
2026-03-17,21.749084249084248
2026-03-18,19.45970695970696
2026-03-19,18.315018315018314
2026-03-20,19.45970695970696
2026-03-21,22.89377289377289
2026-03-22,22.89377289377289
2026-03-23,16.025641025641026
2026-03-24,14.88095238095238
2026-03-25,16.025641025641026
2026-03-26,16.025641025641026
2026-03-27,21.749084249084248
2026-03-28,34.340659340659336
2026-03-29,62.95787545787545
2026-03-30,21.749084249084248
2026-03-31,16.025641025641026
2026-04-01,14.88095238095238
2026-04-02,14.88095238095238
2026-04-03,14.88095238095238
2026-04-04,14.88095238095238
2026-04-05,18.315018315018314
2026-04-06,14.88095238095238
2026-04-07,13.736263736263735
2026-04-08,12.591575091575091
2026-04-09,13.736263736263735
2026-04-10,12.591575091575091
2026-04-11,14.88095238095238
2026-04-12,17.170329670329668
2026-04-13,13.736263736263735
2026-04-14,12.591575091575091
2026-04-15,13.736263736263735
2026-04-16,12.591575091575091
2026-04-17,13.736263736263735
2026-04-18,14.88095238095238
2026-04-19,14.88095238095238
2026-04-20,12.591575091575091
2026-04-21,13.736263736263735
2026-04-22,13.736263736263735
2026-04-23,12.591575091575091
2026-04-24,13.736263736263735
2026-04-25,13.736263736263735
2026-04-26,16.025641025641026
2026-04-27,13.736263736263735
2026-04-28,12.591575091575091
2026-04-29,14.88095238095238
2026-04-30,17.170329670329668
2026-05-01,29.76190476190476
2026-05-02,51.51098901098901
2026-05-03,82.41758241758241
2026-05-04,26.327838827838825
2026-05-05,14.88095238095238
2026-05-06,14.88095238095238
2026-05-07,13.736263736263735
2026-05-08,13.736263736263735
2026-05-09,14.88095238095238
2026-05-10,16.025641025641026
2026-05-11,11.446886446886445
2026-05-12,12.591575091575091
2026-05-13,12.591575091575091
2026-05-14,12.591575091575091
2026-05-15,12.591575091575091
2026-05-16,16.025641025641026
2026-05-17,14.88095238095238
2026-05-18,11.446886446886445
2026-05-19,11.446886446886445
2026-05-20,12.591575091575091
2026-05-21,13.736263736263735
2026-05-22,22.89377289377289
2026-05-23,37.77472527472527
2026-05-24,69.82600732600733
2026-05-25,30.906593406593405
2026-05-26,17.170329670329668
2026-05-27,13.736263736263735
2026-05-28,13.736263736263735
2026-05-29,13.736263736263735
2026-05-30,16.025641025641026
2026-05-31,18.315018315018314
