Time,american_express
2024-09-23,63.732631164146994
2024-09-24,59.647206089522186
2024-09-25,62.91554614922203
2024-09-26,56.37886602982234
2024-09-27,56.37886602982234
2024-09-28,56.37886602982234
2024-09-29,48.208015880572724
2024-09-30,62.91554614922203
2024-10-01,67.8180562387718
2024-10-02,64.54971617907195
2024-10-03,60.46429110444715
2024-10-04,62.91554614922203
2024-10-05,51.47635594027257
2024-10-06,48.208015880572724
2024-10-07,62.09846113429707
2024-10-08,58.01303605967226
2024-10-09,59.647206089522186
2024-10-10,56.37886602982234
2024-10-11,55.56178101489738
2024-10-12,50.659270925347606
2024-10-13,48.208015880572724
2024-10-14,64.54971617907195
2024-10-15,58.01303605967226
2024-10-16,58.01303605967226
2024-10-17,62.91554614922203
2024-10-18,62.09846113429707
2024-10-19,50.659270925347606
2024-10-20,48.208015880572724
2024-10-21,58.01303605967226
2024-10-22,58.01303605967226
2024-10-23,58.01303605967226
2024-10-24,58.83012107459722
2024-10-25,53.92761098504746
2024-10-26,45.75676083579784
2024-10-27,44.93967582087288
2024-10-28,53.92761098504746
2024-10-29,59.647206089522186
2024-10-30,55.56178101489738
2024-10-31,55.56178101489738
2024-11-01,63.732631164146994
2024-11-02,52.29344095519753
2024-11-03,49.02510089549769
2024-11-04,60.46429110444715
2024-11-05,53.110525970122495
2024-11-06,42.488420776097996
2024-11-07,55.56178101489738
2024-11-08,59.647206089522186
2024-11-09,50.659270925347606
2024-11-10,46.573845850722805
2024-11-11,60.46429110444715
2024-11-12,62.09846113429707
2024-11-13,63.732631164146994
2024-11-14,59.647206089522186
2024-11-15,59.647206089522186
2024-11-16,49.02510089549769
2024-11-17,49.84218591042265
2024-11-18,62.09846113429707
2024-11-19,60.46429110444715
2024-11-20,66.18388620892188
2024-11-21,57.195951044747304
2024-11-22,56.37886602982234
2024-11-23,51.47635594027257
2024-11-24,49.02510089549769
2024-11-25,58.83012107459722
2024-11-26,58.83012107459722
2024-11-27,60.46429110444715
2024-11-28,40.85425074624807
2024-11-29,56.37886602982234
2024-11-30,55.56178101489738
2024-12-01,58.01303605967226
2024-12-02,70.26931128354668
2024-12-03,68.63514125369676
2024-12-04,69.45222626862173
2024-12-05,61.281376119372105
2024-12-06,61.281376119372105
2024-12-07,53.110525970122495
2024-12-08,50.659270925347606
2024-12-09,64.54971617907195
2024-12-10,60.46429110444715
2024-12-11,62.91554614922203
2024-12-12,59.647206089522186
2024-12-13,58.83012107459722
2024-12-14,56.37886602982234
2024-12-15,52.29344095519753
2024-12-16,58.01303605967226
2024-12-17,65.36680119399692
2024-12-18,63.732631164146994
2024-12-19,61.281376119372105
2024-12-20,62.09846113429707
2024-12-21,58.01303605967226
2024-12-22,50.659270925347606
2024-12-23,67.8180562387718
2024-12-24,59.647206089522186
2024-12-25,42.488420776097996
2024-12-26,65.36680119399692
2024-12-27,70.26931128354668
2024-12-28,60.46429110444715
2024-12-29,53.110525970122495
2024-12-30,70.26931128354668
2024-12-31,68.63514125369676
2025-01-01,53.110525970122495
2025-01-02,73.53765134324652
2025-01-03,75.17182137309645
2025-01-04,63.732631164146994
2025-01-05,54.744695999972414
2025-01-06,62.09846113429707
2025-01-07,65.36680119399692
2025-01-08,67.00097122384683
2025-01-09,63.732631164146994
2025-01-10,58.83012107459722
2025-01-11,59.647206089522186
2025-01-12,54.744695999972414
2025-01-13,68.63514125369676
2025-01-14,68.63514125369676
2025-01-15,72.72056632832157
2025-01-16,81.70850149249614
2025-01-17,75.98890638802142
2025-01-18,71.08639629847164
2025-01-19,60.46429110444715
2025-01-20,65.36680119399692
2025-01-21,62.91554614922203
2025-01-22,61.281376119372105
2025-01-23,63.732631164146994
2025-01-24,62.09846113429707
2025-01-25,53.92761098504746
2025-01-26,53.92761098504746
2025-01-27,60.46429110444715
2025-01-28,62.91554614922203
2025-01-29,58.83012107459722
2025-01-30,62.09846113429707
2025-01-31,62.91554614922203
2025-02-01,61.281376119372105
2025-02-02,55.56178101489738
2025-02-03,61.281376119372105
2025-02-04,60.46429110444715
2025-02-05,58.83012107459722
2025-02-06,60.46429110444715
2025-02-07,58.83012107459722
2025-02-08,50.659270925347606
2025-02-09,48.208015880572724
2025-02-10,53.92761098504746
2025-02-11,64.54971617907195
2025-02-12,59.647206089522186
2025-02-13,62.09846113429707
2025-02-14,58.83012107459722
2025-02-15,54.744695999972414
2025-02-16,58.01303605967226
2025-02-17,61.281376119372105
2025-02-18,67.8180562387718
2025-02-19,61.281376119372105
2025-02-20,61.281376119372105
2025-02-21,65.36680119399692
2025-02-22,55.56178101489738
2025-02-23,57.195951044747304
2025-02-24,56.37886602982234
2025-02-25,60.46429110444715
2025-02-26,61.281376119372105
2025-02-27,58.01303605967226
2025-02-28,68.63514125369676
2025-03-01,60.46429110444715
2025-03-02,62.91554614922203
2025-03-03,59.647206089522186
2025-03-04,62.91554614922203
2025-03-05,60.46429110444715
2025-03-06,56.37886602982234
2025-03-07,60.46429110444715
2025-03-08,56.37886602982234
2025-03-09,51.47635594027257
2025-03-10,62.09846113429707
2025-03-11,67.8180562387718
2025-03-12,61.281376119372105
2025-03-13,60.46429110444715
2025-03-14,61.281376119372105
2025-03-15,56.37886602982234
2025-03-16,53.92761098504746
2025-03-17,61.281376119372105
2025-03-18,60.46429110444715
2025-03-19,58.01303605967226
2025-03-20,59.647206089522186
2025-03-21,55.56178101489738
2025-03-22,51.47635594027257
2025-03-23,50.659270925347606
2025-03-24,55.56178101489738
2025-03-25,61.281376119372105
2025-03-26,56.37886602982234
2025-03-27,58.01303605967226
2025-03-28,56.37886602982234
2025-03-29,53.110525970122495
2025-03-30,52.29344095519753
2025-03-31,59.647206089522186
2025-04-01,60.46429110444715
2025-04-02,59.647206089522186
2025-04-03,61.281376119372105
2025-04-04,58.01303605967226
2025-04-05,52.29344095519753
2025-04-06,53.110525970122495
2025-04-07,60.46429110444715
2025-04-08,66.18388620892188
2025-04-09,58.83012107459722
2025-04-10,57.195951044747304
2025-04-11,60.46429110444715
2025-04-12,53.110525970122495
2025-04-13,51.47635594027257
2025-04-14,59.647206089522186
2025-04-15,60.41889749250687
2025-04-16,56.39021443280741
2025-04-17,57.195951044747304
2025-04-18,57.195951044747304
2025-04-19,46.7213750895287
2025-04-20,44.7127077611715
2025-04-21,59.61316088056698
2025-04-22,58.80742426862709
2025-04-23,57.195951044747304
2025-04-24,53.973004596987735
2025-04-25,51.96433726863053
2025-04-26,46.7213750895287
2025-04-27,49.138584925348376
2025-04-28,57.195951044747304
2025-04-29,57.195951044747304
2025-04-30,56.39021443280741
2025-05-01,63.23330143280396
2025-05-02,61.224634104446764
2025-05-03,49.944321537288275
2025-05-04,51.55579476116805
2025-05-05,65.25331716414624
2025-05-06,63.64184394026644
2025-05-07,58.001687656687196
2025-05-08,55.58447782086752
2025-05-09,58.001687656687196
2025-05-10,50.75005814922816
2025-05-11,45.51844437311139
2025-05-12,62.42756482086406
2025-05-13,59.61316088056698
2025-05-14,58.001687656687196
2025-05-15,59.579115671611774
2025-05-16,56.40156283579248
2025-05-17,49.252068955199064
2025-05-18,46.07451611937977
2025-05-19,60.373503880566595
2025-05-20,63.551056716385894
2025-05-21,57.990339253702125
2025-05-22,55.607174626837654
2025-05-23,63.551056716385894
2025-05-24,46.868904328334594
2025-05-25,42.10257507460565
2025-05-26,52.42962179101836
2025-05-27,65.13983313429554
2025-05-28,63.551056716385894
2025-05-29,63.551056716385894
2025-05-30,62.756668507431066
2025-05-31,52.42962179101836
2025-06-01,57.195951044747304
2025-06-02,65.93422134325036
2025-06-03,64.34544492534071
2025-06-04,61.962280298476244
2025-06-05,66.72860955220519
2025-06-06,67.52299776116001
2025-06-07,59.579115671611774
2025-06-08,61.962280298476244
2025-06-09,62.756668507431066
2025-06-10,67.52299776116001
2025-06-11,62.756668507431066
2025-06-12,73.8781034327986
2025-06-13,68.31738597011483
2025-06-14,54.018398208928005
2025-06-15,54.81278641788283
2025-06-16,73.08371522384378
2025-06-17,68.31738597011483
2025-06-18,61.962280298476244
2025-06-19,69.11177417906966
2025-06-20,66.72860955220519
2025-06-21,57.990339253702125
2025-06-22,50.84084537310871
2025-06-23,77.0556562686179
2025-06-24,73.8781034327986
2025-06-25,64.34544492534071
2025-06-26,66.72860955220519
2025-06-27,73.08371522384378
2025-06-28,60.373503880566595
2025-06-29,57.990339253702125
2025-06-30,68.31738597011483
2025-07-01,76.26126805966307
2025-07-02,65.13983313429554
2025-07-03,65.13983313429554
2025-07-04,52.42962179101836
2025-07-05,48.45768074624424
2025-07-06,53.224009999973184
2025-07-07,62.756668507431066
2025-07-08,71.49493880593413
2025-07-09,65.93422134325036
2025-07-10,63.551056716385894
2025-07-11,65.93422134325036
2025-07-12,56.40156283579248
2025-07-13,57.195951044747304
2025-07-14,71.49493880593413
2025-07-15,72.28932701488895
2025-07-16,66.72860955220519
2025-07-17,63.551056716385894
2025-07-18,65.13983313429554
2025-07-19,63.551056716385894
2025-07-20,61.16789208952142
2025-07-21,79.43882089548237
2025-07-22,65.13983313429554
2025-07-23,65.13983313429554
2025-07-24,62.756668507431066
2025-07-25,66.72860955220519
2025-07-26,55.607174626837654
2025-07-27,57.195951044747304
2025-07-28,69.90616238802448
2025-07-29,69.90616238802448
2025-07-30,73.8781034327986
2025-07-31,70.7005505969793
2025-08-01,75.46687985070825
2025-08-02,57.990339253702125
2025-08-03,54.018398208928005
2025-08-04,68.31738597011483
2025-08-05,70.7005505969793
2025-08-06,77.0556562686179
2025-08-07,65.93422134325036
2025-08-08,64.34544492534071
2025-08-09,59.579115671611774
2025-08-10,54.018398208928005
2025-08-11,65.93422134325036
2025-08-12,61.962280298476244
2025-08-13,61.16789208952142
2025-08-14,64.34544492534071
2025-08-15,61.962280298476244
2025-08-16,54.018398208928005
2025-08-17,51.635233582063535
2025-08-18,64.34544492534071
2025-08-19,62.756668507431066
2025-08-20,62.756668507431066
2025-08-21,61.962280298476244
2025-08-22,58.78472746265695
2025-08-23,52.42962179101836
2025-08-24,50.04645716415389
2025-08-25,63.551056716385894
2025-08-26,57.195951044747304
2025-08-27,61.962280298476244
2025-08-28,71.49493880593413
2025-08-29,61.16789208952142
2025-08-30,50.04645716415389
2025-08-31,47.66329253728942
2025-09-01,58.78472746265695
2025-09-02,66.72860955220519
2025-09-03,67.52299776116001
2025-09-04,61.16789208952142
2025-09-05,59.579115671611774
2025-09-06,50.04645716415389
2025-09-07,46.868904328334594
2025-09-08,65.93422134325036
2025-09-09,63.551056716385894
2025-09-10,53.224009999973184
2025-09-11,57.990339253702125
2025-09-12,54.018398208928005
2025-09-13,48.45768074624424
2025-09-14,46.07451611937977
2025-09-15,60.373503880566595
2025-09-16,59.579115671611774
2025-09-17,57.990339253702125
2025-09-18,77.85004447757272
2025-09-19,78.64443268652754
2025-09-20,61.962280298476244
2025-09-21,57.990339253702125
2025-09-22,65.13983313429554
2025-09-23,69.90616238802448
2025-09-24,62.756668507431066
2025-09-25,62.756668507431066
2025-09-26,61.16789208952142
2025-09-27,57.990339253702125
2025-09-28,57.195951044747304
2025-09-29,67.52299776116001
2025-09-30,79.43882089548237
2025-10-01,66.72860955220519
2025-10-02,62.756668507431066
2025-10-03,62.756668507431066
2025-10-04,52.42962179101836
2025-10-05,52.42962179101836
2025-10-06,68.31738597011483
2025-10-07,65.13983313429554
2025-10-08,65.13983313429554
2025-10-09,64.34544492534071
2025-10-10,59.579115671611774
2025-10-11,55.607174626837654
2025-10-12,50.04645716415389
2025-10-13,65.93422134325036
2025-10-14,61.962280298476244
2025-10-15,60.373503880566595
2025-10-16,65.93422134325036
2025-10-17,63.551056716385894
2025-10-18,54.018398208928005
2025-10-19,51.635233582063535
2025-10-20,67.52299776116001
2025-10-21,60.373503880566595
2025-10-22,59.579115671611774
2025-10-23,57.990339253702125
2025-10-24,60.373503880566595
2025-10-25,45.280127910424945
2025-10-26,49.252068955199064
2025-10-27,62.756668507431066
2025-10-28,57.990339253702125
2025-10-29,57.195951044747304
2025-10-30,61.962280298476244
2025-10-31,61.16789208952142
2025-11-01,58.78472746265695
2025-11-02,61.16789208952142
2025-11-03,68.31738597011483
2025-11-04,68.31738597011483
2025-11-05,65.93422134325036
2025-11-06,59.579115671611774
2025-11-07,61.16789208952142
2025-11-08,56.40156283579248
2025-11-09,54.81278641788283
2025-11-10,68.31738597011483
2025-11-11,64.34544492534071
2025-11-12,61.16789208952142
2025-11-13,65.93422134325036
2025-11-14,60.373503880566595
2025-11-15,55.607174626837654
2025-11-16,51.635233582063535
2025-11-17,63.551056716385894
2025-11-18,64.34544492534071
2025-11-19,65.93422134325036
2025-11-20,61.16789208952142
2025-11-21,61.962280298476244
2025-11-22,54.018398208928005
2025-11-23,51.635233582063535
2025-11-24,61.16789208952142
2025-11-25,61.16789208952142
2025-11-26,65.13983313429554
2025-11-27,48.45768074624424
2025-11-28,62.756668507431066
2025-11-29,59.579115671611774
2025-11-30,61.962280298476244
2025-12-01,71.49493880593413
2025-12-02,72.28932701488895
2025-12-03,65.93422134325036
2025-12-04,66.72860955220519
2025-12-05,58.78472746265695
2025-12-06,56.40156283579248
2025-12-07,54.81278641788283
2025-12-08,64.34544492534071
2025-12-09,65.13983313429554
2025-12-10,63.551056716385894
2025-12-11,64.42789464909958
2025-12-12,67.84742837977238
2025-12-13,61.8027491273816
2025-12-14,54.24690006189313
2025-12-15,67.45023427529497
2025-12-16,64.03070054462216
2025-12-17,68.96140408839267
2025-12-18,65.93906446219728
2025-12-19,61.405555022904196
2025-12-20,60.29157931428391
2025-12-21,59.17760360566362
2025-12-22,68.96140408839267
2025-12-23,64.42789464909958
2025-12-24,60.29157931428391
2025-12-25,45.974269392261775
2025-12-26,70.07537979701294
2025-12-27,67.45023427529497
2025-12-28,64.82508875357699
2025-12-29,73.09771942320835
2025-12-30,67.05304017081755
2025-12-31,75.72286494492633
2026-01-01,58.78040950118621
2026-01-02,71.58654961011064
2026-01-03,68.56420998391525
2026-01-04,61.8027491273816
2026-01-05,70.47257390149036
2026-01-06,71.98374371458806
2026-01-07,64.42789464909958
2026-01-08,64.42789464909958
2026-01-09,62.91672483600188
2026-01-10,65.94390758114419
2026-01-11,60.20965474800121
2026-01-12,60.20965474800121
2026-01-13,65.94390758114419
2026-01-14,61.64321795628696
2026-01-15,65.94390758114419
2026-01-16,64.51034437285844
2026-01-17,61.64321795628696
2026-01-18,64.51034437285844
2026-01-19,73.11172362257291
2026-01-20,67.37747078942994
2026-01-21,80.27953966400162
2026-01-22,98.91586137171629
2026-01-23,101.78298778828777
2026-01-24,124.71999912085967
2026-01-25,143.35632082857433
2026-01-26,96.0487349551448
2026-01-27,68.81103399771567
2026-01-28,71.67816041428716
2026-01-29,67.37747078942994
2026-01-30,70.24459720600142
2026-01-31,65.94390758114419
2026-02-01,65.94390758114419
2026-02-02,74.54528683085864
2026-02-03,65.94390758114419
2026-02-04,67.37747078942994
2026-02-05,61.64321795628696
2026-02-06,60.20965474800121
2026-02-07,60.20965474800121
2026-02-08,53.0418387065725
2026-02-09,57.34252833142973
2026-02-10,63.0767811645727
2026-02-11,61.64321795628696
2026-02-12,60.20965474800121
2026-02-13,63.0767811645727
2026-02-14,61.64321795628696
2026-02-15,58.77609153971547
2026-02-16,65.94390758114419
2026-02-17,60.20965474800121
2026-02-18,57.34252833142973
2026-02-19,65.94390758114419
2026-02-20,63.0767811645727
2026-02-21,61.64321795628696
2026-02-22,63.0767811645727
2026-02-23,68.81103399771567
2026-02-24,64.51034437285844
2026-02-25,68.81103399771567
2026-02-26,64.51034437285844
2026-02-27,70.24459720600142
2026-02-28,60.20965474800121
2026-03-01,63.0767811645727
2026-03-02,68.81103399771567
2026-03-03,71.67816041428716
2026-03-04,60.20965474800121
2026-03-05,64.51034437285844
2026-03-06,65.94390758114419
2026-03-07,61.64321795628696
2026-03-08,60.20965474800121
2026-03-09,64.51034437285844
2026-03-10,64.51034437285844
2026-03-11,64.51034437285844
2026-03-12,61.64321795628696
2026-03-13,64.51034437285844
2026-03-14,61.64321795628696
2026-03-15,65.94390758114419
2026-03-16,64.51034437285844
2026-03-17,65.94390758114419
2026-03-18,65.94390758114419
2026-03-19,65.94390758114419
2026-03-20,64.51034437285844
2026-03-21,63.0767811645727
2026-03-22,57.34252833142973
2026-03-23,65.94390758114419
2026-03-24,65.94390758114419
2026-03-25,65.94390758114419
2026-03-26,63.0767811645727
2026-03-27,64.51034437285844
2026-03-28,58.77609153971547
2026-03-29,61.64321795628696
2026-03-30,73.11172362257291
2026-03-31,67.37747078942994
2026-04-01,71.67816041428716
2026-04-02,70.24459720600142
2026-04-03,63.0767811645727
2026-04-04,58.77609153971547
2026-04-05,60.20965474800121
2026-04-06,71.67816041428716
2026-04-07,65.94390758114419
2026-04-08,71.67816041428716
2026-04-09,68.81103399771567
2026-04-10,65.94390758114419
2026-04-11,64.51034437285844
2026-04-12,63.0767811645727
2026-04-13,67.37747078942994
2026-04-14,71.67816041428716
2026-04-15,73.11172362257291
2026-04-16,70.24459720600142
2026-04-17,74.54528683085864
2026-04-18,64.51034437285844
2026-04-19,60.20965474800121
2026-04-20,67.37747078942994
2026-04-21,70.24459720600142
2026-04-22,67.37747078942994
2026-04-23,67.37747078942994
2026-04-24,64.51034437285844
2026-04-25,61.64321795628696
2026-04-26,63.0767811645727
2026-04-27,63.0767811645727
2026-04-28,61.64321795628696
2026-04-29,63.0767811645727
2026-04-30,63.0767811645727
2026-05-01,64.51034437285844
2026-05-02,60.20965474800121
2026-05-03,55.908965123143986
2026-05-04,63.0767811645727
2026-05-05,67.37747078942994
2026-05-06,64.51034437285844
2026-05-07,64.51034437285844
2026-05-08,64.51034437285844
2026-05-09,55.908965123143986
2026-05-10,55.908965123143986
2026-05-11,64.51034437285844
2026-05-12,61.64321795628696
2026-05-13,68.81103399771567
2026-05-14,67.37747078942994
2026-05-15,73.11172362257291
2026-05-16,65.94390758114419
2026-05-17,61.64321795628696
2026-05-18,65.94390758114419
2026-05-19,70.24459720600142
2026-05-20,67.37747078942994
2026-05-21,67.37747078942994
2026-05-22,65.94390758114419
2026-05-23,58.77609153971547
2026-05-24,58.77609153971547
2026-05-25,63.0767811645727
2026-05-26,63.0767811645727
2026-05-27,70.24459720600142
2026-05-28,67.37747078942994
2026-05-29,65.94390758114419
2026-05-30,58.77609153971547
2026-05-31,61.64321795628696
