Time,nike
2024-09-23,51.82777302537781
2024-09-24,51.82777302537781
2024-09-25,51.82777302537781
2024-09-26,50.30342675992552
2024-09-27,50.30342675992552
2024-09-28,64.02254314899612
2024-09-29,59.44950435263925
2024-09-30,53.3521192908301
2024-10-01,50.30342675992552
2024-10-02,54.87646555628239
2024-10-03,54.87646555628239
2024-10-04,53.3521192908301
2024-10-05,59.44950435263925
2024-10-06,60.97385061809155
2024-10-07,47.25473422902095
2024-10-08,50.30342675992552
2024-10-09,51.82777302537781
2024-10-10,50.30342675992552
2024-10-11,54.87646555628239
2024-10-12,62.498196883543834
2024-10-13,59.44950435263925
2024-10-14,56.40081182173468
2024-10-15,51.82777302537781
2024-10-16,51.82777302537781
2024-10-17,56.40081182173468
2024-10-18,54.87646555628239
2024-10-19,64.02254314899612
2024-10-20,62.498196883543834
2024-10-21,51.82777302537781
2024-10-22,51.82777302537781
2024-10-23,50.30342675992552
2024-10-24,53.3521192908301
2024-10-25,53.3521192908301
2024-10-26,57.925158087186965
2024-10-27,64.02254314899612
2024-10-28,51.82777302537781
2024-10-29,50.30342675992552
2024-10-30,45.73038796356866
2024-10-31,47.25473422902095
2024-11-01,48.779080494473234
2024-11-02,60.97385061809155
2024-11-03,65.54688941444842
2024-11-04,56.40081182173468
2024-11-05,50.30342675992552
2024-11-06,38.10865663630722
2024-11-07,54.87646555628239
2024-11-08,57.925158087186965
2024-11-09,71.64427447625756
2024-11-10,68.59558194535299
2024-11-11,64.02254314899612
2024-11-12,64.02254314899612
2024-11-13,64.02254314899612
2024-11-14,62.498196883543834
2024-11-15,62.498196883543834
2024-11-16,68.59558194535299
2024-11-17,82.31469833442358
2024-11-18,68.59558194535299
2024-11-19,62.498196883543834
2024-11-20,68.59558194535299
2024-11-21,68.59558194535299
2024-11-22,73.16862074170984
2024-11-23,83.83904459987588
2024-11-24,91.46077592713732
2024-11-25,80.79035206897129
2024-11-26,77.74165953806671
2024-11-27,89.93642966168503
2024-11-28,92.9851221925896
2024-11-29,152.43462654522887
2024-11-30,131.09377882889683
2024-12-01,105.17989231620791
2024-12-02,100.60685351985104
2024-12-03,88.41208339623273
2024-12-04,76.21731327261443
2024-12-05,76.21731327261443
2024-12-06,77.74165953806671
2024-12-07,92.9851221925896
2024-12-08,92.9851221925896
2024-12-09,79.26600580351901
2024-12-10,76.21731327261443
2024-12-11,76.21731327261443
2024-12-12,80.79035206897129
2024-12-13,77.74165953806671
2024-12-14,96.03381472349417
2024-12-15,91.46077592713732
2024-12-16,83.83904459987588
2024-12-17,79.26600580351901
2024-12-18,74.69296700716214
2024-12-19,80.79035206897129
2024-12-20,82.31469833442358
2024-12-21,88.41208339623273
2024-12-22,83.83904459987588
2024-12-23,77.74165953806671
2024-12-24,77.74165953806671
2024-12-25,88.41208339623273
2024-12-26,85.36339086532816
2024-12-27,73.16862074170984
2024-12-28,74.69296700716214
2024-12-29,68.59558194535299
2024-12-30,59.44950435263925
2024-12-31,56.40081182173468
2025-01-01,54.87646555628239
2025-01-02,54.87646555628239
2025-01-03,65.54688941444842
2025-01-04,70.11992821080527
2025-01-05,62.498196883543834
2025-01-06,54.87646555628239
2025-01-07,64.02254314899612
2025-01-08,53.3521192908301
2025-01-09,51.82777302537781
2025-01-10,51.82777302537781
2025-01-11,60.97385061809155
2025-01-12,59.44950435263925
2025-01-13,53.3521192908301
2025-01-14,50.30342675992552
2025-01-15,51.82777302537781
2025-01-16,48.779080494473234
2025-01-17,54.87646555628239
2025-01-18,64.02254314899612
2025-01-19,59.44950435263925
2025-01-20,56.40081182173468
2025-01-21,50.30342675992552
2025-01-22,48.779080494473234
2025-01-23,48.779080494473234
2025-01-24,54.87646555628239
2025-01-25,64.02254314899612
2025-01-26,60.97385061809155
2025-01-27,53.3521192908301
2025-01-28,47.25473422902095
2025-01-29,50.30342675992552
2025-01-30,50.30342675992552
2025-01-31,53.3521192908301
2025-02-01,62.498196883543834
2025-02-02,68.59558194535299
2025-02-03,53.3521192908301
2025-02-04,53.3521192908301
2025-02-05,51.82777302537781
2025-02-06,51.82777302537781
2025-02-07,54.87646555628239
2025-02-08,65.54688941444842
2025-02-09,60.97385061809155
2025-02-10,60.97385061809155
2025-02-11,51.82777302537781
2025-02-12,53.3521192908301
2025-02-13,56.40081182173468
2025-02-14,56.40081182173468
2025-02-15,64.02254314899612
2025-02-16,68.59558194535299
2025-02-17,57.925158087186965
2025-02-18,54.87646555628239
2025-02-19,54.87646555628239
2025-02-20,51.82777302537781
2025-02-21,56.40081182173468
2025-02-22,65.54688941444842
2025-02-23,67.0712356799007
2025-02-24,57.925158087186965
2025-02-25,54.87646555628239
2025-02-26,56.40081182173468
2025-02-27,54.87646555628239
2025-02-28,56.40081182173468
2025-03-01,71.64427447625756
2025-03-02,77.74165953806671
2025-03-03,60.97385061809155
2025-03-04,59.44950435263925
2025-03-05,56.40081182173468
2025-03-06,57.925158087186965
2025-03-07,56.40081182173468
2025-03-08,70.11992821080527
2025-03-09,71.64427447625756
2025-03-10,57.925158087186965
2025-03-11,56.40081182173468
2025-03-12,56.40081182173468
2025-03-13,53.3521192908301
2025-03-14,60.97385061809155
2025-03-15,73.16862074170984
2025-03-16,77.74165953806671
2025-03-17,59.44950435263925
2025-03-18,57.925158087186965
2025-03-19,59.44950435263925
2025-03-20,59.44950435263925
2025-03-21,57.925158087186965
2025-03-22,65.54688941444842
2025-03-23,71.64427447625756
2025-03-24,53.3521192908301
2025-03-25,56.40081182173468
2025-03-26,53.3521192908301
2025-03-27,54.87646555628239
2025-03-28,54.87646555628239
2025-03-29,67.0712356799007
2025-03-30,68.59558194535299
2025-03-31,56.40081182173468
2025-04-01,53.3521192908301
2025-04-02,53.3521192908301
2025-04-03,56.40081182173468
2025-04-04,59.44950435263925
2025-04-05,67.0712356799007
2025-04-06,67.0712356799007
2025-04-07,56.40081182173468
2025-04-08,53.3521192908301
2025-04-09,53.3521192908301
2025-04-10,53.3521192908301
2025-04-11,54.87646555628239
2025-04-12,67.0712356799007
2025-04-13,67.0712356799007
2025-04-14,56.40081182173468
2025-04-15,53.4107479933475
2025-04-16,54.172921126073646
2025-04-17,54.91555135796065
2025-04-18,57.925158087186965
2025-04-19,62.43956818102644
2025-04-20,59.429961451800125
2025-04-21,51.163314396847326
2025-04-22,51.90594462873434
2025-04-23,57.925158087186965
2025-04-24,52.668117761460486
2025-04-25,51.163314396847326
2025-04-26,58.687331219913105
2025-04-27,61.696937949139425
2025-04-28,53.4107479933475
2025-04-29,52.668117761460486
2025-04-30,51.163314396847326
2025-05-01,54.172921126073646
2025-05-02,51.90594462873434
2025-05-03,62.43956818102644
2025-05-04,66.9539782748659
2025-05-05,56.420354722573805
2025-05-06,51.90594462873434
2025-05-07,51.90594462873434
2025-05-08,54.91555135796065
2025-05-09,54.91555135796065
2025-05-10,63.9443715456396
2025-05-11,60.19213458452627
2025-05-12,53.4107479933475
2025-05-13,50.40114126412118
2025-05-14,53.4107479933475
2025-05-15,50.498855768316844
2025-05-16,50.498855768316844
2025-05-17,62.38093947850904
2025-05-18,59.41041855096099
2025-05-19,50.498855768316844
2025-05-20,50.498855768316844
2025-05-21,47.52833484076879
2025-05-22,49.01359530454282
2025-05-23,49.01359530454282
2025-05-24,60.895679014735016
2025-05-25,59.41041855096099
2025-05-26,60.895679014735016
2025-05-27,50.498855768316844
2025-05-28,49.01359530454282
2025-05-29,54.954637159638914
2025-05-30,50.498855768316844
2025-05-31,60.895679014735016
2025-06-01,62.38093947850904
2025-06-02,54.954637159638914
2025-06-03,50.498855768316844
2025-06-04,50.498855768316844
2025-06-05,51.98411623209087
2025-06-06,53.469376695864895
2025-06-07,59.41041855096099
2025-06-08,60.895679014735016
2025-06-09,51.98411623209087
2025-06-10,50.498855768316844
2025-06-11,53.469376695864895
2025-06-12,53.469376695864895
2025-06-13,53.469376695864895
2025-06-14,62.38093947850904
2025-06-15,63.86619994228307
2025-06-16,53.469376695864895
2025-06-17,50.498855768316844
2025-06-18,49.01359530454282
2025-06-19,53.469376695864895
2025-06-20,53.469376695864895
2025-06-21,62.38093947850904
2025-06-22,53.469376695864895
2025-06-23,50.498855768316844
2025-06-24,53.469376695864895
2025-06-25,49.01359530454282
2025-06-26,56.43989762341294
2025-06-27,57.925158087186965
2025-06-28,59.41041855096099
2025-06-29,57.925158087186965
2025-06-30,51.98411623209087
2025-07-01,54.954637159638914
2025-07-02,53.469376695864895
2025-07-03,51.98411623209087
2025-07-04,53.469376695864895
2025-07-05,57.925158087186965
2025-07-06,62.38093947850904
2025-07-07,53.469376695864895
2025-07-08,54.954637159638914
2025-07-09,53.469376695864895
2025-07-10,53.469376695864895
2025-07-11,56.43989762341294
2025-07-12,60.895679014735016
2025-07-13,65.35146040605709
2025-07-14,57.925158087186965
2025-07-15,59.41041855096099
2025-07-16,56.43989762341294
2025-07-17,66.83672086983111
2025-07-18,60.895679014735016
2025-07-19,77.23354411624929
2025-07-20,86.14510689889343
2025-07-21,69.80724179737916
2025-07-22,63.86619994228307
2025-07-23,66.83672086983111
2025-07-24,62.38093947850904
2025-07-25,66.83672086983111
2025-07-26,77.23354411624929
2025-07-27,80.20406504379734
2025-07-28,74.26302318870124
2025-07-29,74.26302318870124
2025-07-30,80.20406504379734
2025-07-31,78.71880458002332
2025-08-01,77.23354411624929
2025-08-02,83.17458597134538
2025-08-03,84.6598464351194
2025-08-04,69.80724179737916
2025-08-05,69.80724179737916
2025-08-06,72.77776272492721
2025-08-07,68.32198133360514
2025-08-08,66.83672086983111
2025-08-09,81.68932550757137
2025-08-10,86.14510689889343
2025-08-11,68.32198133360514
2025-08-12,65.35146040605709
2025-08-13,62.38093947850904
2025-08-14,63.86619994228307
2025-08-15,62.38093947850904
2025-08-16,71.29250226115319
2025-08-17,77.23354411624929
2025-08-18,60.895679014735016
2025-08-19,59.41041855096099
2025-08-20,56.43989762341294
2025-08-21,56.43989762341294
2025-08-22,54.954637159638914
2025-08-23,69.80724179737916
2025-08-24,71.29250226115319
2025-08-25,59.41041855096099
2025-08-26,59.41041855096099
2025-08-27,56.43989762341294
2025-08-28,56.43989762341294
2025-08-29,56.43989762341294
2025-08-30,63.86619994228307
2025-08-31,62.38093947850904
2025-09-01,65.35146040605709
2025-09-02,50.498855768316844
2025-09-03,53.469376695864895
2025-09-04,50.498855768316844
2025-09-05,51.98411623209087
2025-09-06,57.925158087186965
2025-09-07,56.43989762341294
2025-09-08,50.498855768316844
2025-09-09,47.52833484076879
2025-09-10,46.04307437699477
2025-09-11,43.072553449446715
2025-09-12,44.55781391322074
2025-09-13,53.469376695864895
2025-09-14,50.498855768316844
2025-09-15,43.072553449446715
2025-09-16,44.55781391322074
2025-09-17,46.04307437699477
2025-09-18,46.04307437699477
2025-09-19,43.072553449446715
2025-09-20,51.98411623209087
2025-09-21,50.498855768316844
2025-09-22,46.04307437699477
2025-09-23,44.55781391322074
2025-09-24,44.55781391322074
2025-09-25,47.52833484076879
2025-09-26,50.498855768316844
2025-09-27,56.43989762341294
2025-09-28,53.469376695864895
2025-09-29,46.04307437699477
2025-09-30,46.04307437699477
2025-10-01,46.04307437699477
2025-10-02,47.52833484076879
2025-10-03,46.04307437699477
2025-10-04,50.498855768316844
2025-10-05,51.98411623209087
2025-10-06,46.04307437699477
2025-10-07,44.55781391322074
2025-10-08,46.04307437699477
2025-10-09,49.01359530454282
2025-10-10,47.52833484076879
2025-10-11,59.41041855096099
2025-10-12,56.43989762341294
2025-10-13,51.98411623209087
2025-10-14,49.01359530454282
2025-10-15,46.04307437699477
2025-10-16,49.01359530454282
2025-10-17,47.52833484076879
2025-10-18,53.469376695864895
2025-10-19,54.954637159638914
2025-10-20,47.52833484076879
2025-10-21,49.01359530454282
2025-10-22,49.01359530454282
2025-10-23,51.98411623209087
2025-10-24,51.98411623209087
2025-10-25,57.925158087186965
2025-10-26,59.41041855096099
2025-10-27,50.498855768316844
2025-10-28,49.01359530454282
2025-10-29,50.498855768316844
2025-10-30,50.498855768316844
2025-10-31,46.04307437699477
2025-11-01,53.469376695864895
2025-11-02,63.86619994228307
2025-11-03,54.954637159638914
2025-11-04,51.98411623209087
2025-11-05,53.469376695864895
2025-11-06,56.43989762341294
2025-11-07,57.925158087186965
2025-11-08,65.35146040605709
2025-11-09,68.32198133360514
2025-11-10,59.41041855096099
2025-11-11,62.38093947850904
2025-11-12,60.895679014735016
2025-11-13,60.895679014735016
2025-11-14,59.41041855096099
2025-11-15,72.77776272492721
2025-11-16,77.23354411624929
2025-11-17,66.83672086983111
2025-11-18,66.83672086983111
2025-11-19,69.80724179737916
2025-11-20,75.74828365247527
2025-11-21,71.29250226115319
2025-11-22,86.14510689889343
2025-11-23,90.60088829021551
2025-11-24,78.71880458002332
2025-11-25,72.77776272492721
2025-11-26,84.6598464351194
2025-11-27,90.60088829021551
2025-11-28,148.52604637740248
2025-11-29,124.76187895701808
2025-11-30,102.48297200040771
2025-12-01,95.05666968153758
2025-12-02,90.60088829021551
2025-12-03,75.74828365247527
2025-12-04,74.26302318870124
2025-12-05,72.77776272492721
2025-12-06,92.08614875398953
2025-12-07,89.11562782644148
2025-12-08,80.20406504379734
2025-12-09,75.74828365247527
2025-12-10,75.74828365247527
2025-12-11,77.24839672088703
2025-12-12,79.50599262582355
2025-12-13,96.74986661023998
2025-12-14,96.74986661023998
2025-12-15,78.7485097892988
2025-12-16,75.74828365247527
2025-12-17,76.50576648900002
2025-12-18,78.7485097892988
2025-12-19,78.00587955741179
2025-12-20,86.24907513135761
2025-12-21,82.50621876264708
2025-12-22,75.74828365247527
2025-12-23,71.24794444723997
2025-12-24,75.74828365247527
2025-12-25,80.24862285771056
2025-12-26,81.74873592612232
2025-12-27,74.2481705840635
2025-12-28,68.24771831041645
2025-12-29,60.74715296835761
2025-12-30,59.24703989994585
2025-12-31,55.504183531235306
2026-01-01,54.00407046282355
2026-01-02,59.24703989994585
2026-01-03,62.24726603676938
2026-01-04,65.24749217359292
2026-01-05,54.746700694710555
2026-01-06,56.24681376312232
2026-01-07,54.746700694710555
2026-01-08,58.50440966805884
2026-01-09,62.24726603676938
2026-01-10,69.68842096027724
2026-01-11,69.68842096027724
2026-01-12,56.0537299028317
2026-01-13,54.538764229782196
2026-01-14,53.023798556732686
2026-01-15,53.023798556732686
2026-01-16,56.0537299028317
2026-01-17,65.14352394112873
2026-01-18,60.59862692198021
2026-01-19,59.08366124893071
2026-01-20,53.023798556732686
2026-01-21,48.47890153758417
2026-01-22,53.023798556732686
2026-01-23,48.47890153758417
2026-01-24,57.5686955758812
2026-01-25,54.538764229782196
2026-01-26,49.993867210633674
2026-01-27,49.993867210633674
2026-01-28,51.50883288368318
2026-01-29,49.993867210633674
2026-01-30,56.0537299028317
2026-01-31,72.71835230637626
2026-02-01,66.65848961417824
2026-02-02,54.538764229782196
2026-02-03,54.538764229782196
2026-02-04,54.538764229782196
2026-02-05,60.59862692198021
2026-02-06,57.5686955758812
2026-02-07,66.65848961417824
2026-02-08,66.65848961417824
2026-02-09,53.023798556732686
2026-02-10,56.0537299028317
2026-02-11,53.023798556732686
2026-02-12,54.538764229782196
2026-02-13,56.0537299028317
2026-02-14,68.17345528722774
2026-02-15,69.68842096027724
2026-02-16,62.11359259502972
2026-02-17,56.0537299028317
2026-02-18,51.50883288368318
2026-02-19,56.0537299028317
2026-02-20,57.5686955758812
2026-02-21,66.65848961417824
2026-02-22,68.17345528722774
2026-02-23,62.11359259502972
2026-02-24,57.5686955758812
2026-02-25,54.538764229782196
2026-02-26,60.59862692198021
2026-02-27,60.59862692198021
2026-02-28,69.68842096027724
2026-03-01,69.68842096027724
2026-03-02,59.08366124893071
2026-03-03,54.538764229782196
2026-03-04,53.023798556732686
2026-03-05,57.5686955758812
2026-03-06,59.08366124893071
2026-03-07,69.68842096027724
2026-03-08,72.71835230637626
2026-03-09,60.59862692198021
2026-03-10,56.0537299028317
2026-03-11,56.0537299028317
2026-03-12,59.08366124893071
2026-03-13,60.59862692198021
2026-03-14,71.20338663332676
2026-03-15,68.17345528722774
2026-03-16,59.08366124893071
2026-03-17,57.5686955758812
2026-03-18,60.59862692198021
2026-03-19,65.14352394112873
2026-03-20,65.14352394112873
2026-03-21,81.80814634467329
2026-03-22,81.80814634467329
2026-03-23,74.23331797942576
2026-03-24,75.74828365247527
2026-03-25,78.77821499857428
2026-03-26,72.71835230637626
2026-03-27,92.41290605601982
2026-03-28,104.53263144041587
2026-03-29,116.65235682481192
2026-03-30,101.50270009431686
2026-03-31,104.53263144041587
2026-04-01,119.68228817091092
2026-04-02,118.16732249786142
2026-04-03,110.5924941326139
2026-04-04,124.22718519005944
2026-04-05,119.68228817091092
2026-04-06,116.65235682481192
2026-04-07,116.65235682481192
2026-04-08,119.68228817091092
2026-04-09,121.19725384396043
2026-04-10,131.80201355530696
2026-04-11,143.921738939703
2026-04-12,145.43670461275252
2026-04-13,121.19725384396043
2026-04-14,119.68228817091092
2026-04-15,125.74215086310895
2026-04-16,149.98160163190104
2026-04-17,134.831944901406
2026-04-18,151.49656730495053
2026-04-19,125.74215086310895
2026-04-20,107.56256278651487
2026-04-21,104.53263144041587
2026-04-22,115.1373911517624
2026-04-23,106.04759711346537
2026-04-24,95.44283740211884
2026-04-25,106.04759711346537
2026-04-26,119.68228817091092
2026-04-27,93.92787172906934
2026-04-28,86.35304336382181
2026-04-29,83.32311201772279
2026-04-30,93.92787172906934
2026-05-01,83.32311201772279
2026-05-02,90.89794038297032
2026-05-03,92.41290605601982
2026-05-04,80.29318067162379
2026-05-05,74.23331797942576
2026-05-06,87.86800903687131
2026-05-07,96.95780307516834
2026-05-08,87.86800903687131
2026-05-09,101.50270009431686
2026-05-10,101.50270009431686
2026-05-11,84.8380776907723
2026-05-12,80.29318067162379
2026-05-13,116.65235682481192
2026-05-14,119.68228817091092
2026-05-15,106.04759711346537
2026-05-16,113.6224254787129
2026-05-17,113.6224254787129
2026-05-18,99.98773442126735
2026-05-19,86.35304336382181
2026-05-20,86.35304336382181
2026-05-21,86.35304336382181
2026-05-22,81.80814634467329
2026-05-23,84.8380776907723
2026-05-24,90.89794038297032
2026-05-25,86.35304336382181
2026-05-26,74.23331797942576
2026-05-27,74.23331797942576
2026-05-28,75.74828365247527
2026-05-29,77.26324932552477
2026-05-30,81.80814634467329
2026-05-31,96.95780307516834
