Time,jack_black
2024-09-23,62.56034366996204
2024-09-24,62.56034366996204
2024-09-25,56.87303969996549
2024-09-26,62.56034366996204
2024-09-27,62.56034366996204
2024-09-28,68.24764763995859
2024-09-29,68.24764763995859
2024-09-30,62.56034366996204
2024-10-01,56.87303969996549
2024-10-02,56.87303969996549
2024-10-03,62.56034366996204
2024-10-04,56.87303969996549
2024-10-05,68.24764763995859
2024-10-06,68.24764763995859
2024-10-07,51.18573572996894
2024-10-08,56.87303969996549
2024-10-09,56.87303969996549
2024-10-10,56.87303969996549
2024-10-11,62.56034366996204
2024-10-12,68.24764763995859
2024-10-13,68.24764763995859
2024-10-14,62.56034366996204
2024-10-15,62.56034366996204
2024-10-16,56.87303969996549
2024-10-17,62.56034366996204
2024-10-18,62.56034366996204
2024-10-19,62.56034366996204
2024-10-20,68.24764763995859
2024-10-21,62.56034366996204
2024-10-22,62.56034366996204
2024-10-23,56.87303969996549
2024-10-24,62.56034366996204
2024-10-25,62.56034366996204
2024-10-26,68.24764763995859
2024-10-27,73.93495160995514
2024-10-28,62.56034366996204
2024-10-29,56.87303969996549
2024-10-30,62.56034366996204
2024-10-31,68.24764763995859
2024-11-01,62.56034366996204
2024-11-02,62.56034366996204
2024-11-03,68.24764763995859
2024-11-04,56.87303969996549
2024-11-05,51.18573572996894
2024-11-06,39.81112778997584
2024-11-07,62.56034366996204
2024-11-08,85.30955954994823
2024-11-09,96.68416748994133
2024-11-10,113.74607939993098
2024-11-11,79.62225557995168
2024-11-12,73.93495160995514
2024-11-13,62.56034366996204
2024-11-14,68.24764763995859
2024-11-15,68.24764763995859
2024-11-16,73.93495160995514
2024-11-17,90.99686351994478
2024-11-18,73.93495160995514
2024-11-19,68.24764763995859
2024-11-20,79.62225557995168
2024-11-21,73.93495160995514
2024-11-22,85.30955954994823
2024-11-23,96.68416748994133
2024-11-24,108.05877542993443
2024-11-25,102.37147145993788
2024-11-26,125.12068733992407
2024-11-27,153.55720718990682
2024-11-28,238.86676673985505
2024-11-29,233.1794627698585
2024-11-30,199.0556389498792
2024-12-01,181.99372703988956
2024-12-02,119.43338336992753
2024-12-03,108.05877542993443
2024-12-04,102.37147145993788
2024-12-05,102.37147145993788
2024-12-06,102.37147145993788
2024-12-07,142.18259924991372
2024-12-08,153.55720718990682
2024-12-09,108.05877542993443
2024-12-10,96.68416748994133
2024-12-11,90.99686351994478
2024-12-12,96.68416748994133
2024-12-13,96.68416748994133
2024-12-14,142.18259924991372
2024-12-15,147.86990321991027
2024-12-16,108.05877542993443
2024-12-17,85.30955954994823
2024-12-18,96.68416748994133
2024-12-19,102.37147145993788
2024-12-20,96.68416748994133
2024-12-21,125.12068733992407
2024-12-22,147.86990321991027
2024-12-23,125.12068733992407
2024-12-24,170.61911909989647
2024-12-25,227.49215879986195
2024-12-26,159.24451115990337
2024-12-27,108.05877542993443
2024-12-28,96.68416748994133
2024-12-29,102.37147145993788
2024-12-30,79.62225557995168
2024-12-31,85.30955954994823
2025-01-01,96.68416748994133
2025-01-02,85.30955954994823
2025-01-03,73.93495160995514
2025-01-04,79.62225557995168
2025-01-05,73.93495160995514
2025-01-06,62.56034366996204
2025-01-07,62.56034366996204
2025-01-08,62.56034366996204
2025-01-09,68.24764763995859
2025-01-10,62.56034366996204
2025-01-11,73.93495160995514
2025-01-12,79.62225557995168
2025-01-13,68.24764763995859
2025-01-14,62.56034366996204
2025-01-15,62.56034366996204
2025-01-16,62.56034366996204
2025-01-17,56.87303969996549
2025-01-18,62.56034366996204
2025-01-19,56.87303969996549
2025-01-20,62.56034366996204
2025-01-21,56.87303969996549
2025-01-22,68.24764763995859
2025-01-23,62.56034366996204
2025-01-24,68.24764763995859
2025-01-25,68.24764763995859
2025-01-26,68.24764763995859
2025-01-27,56.87303969996549
2025-01-28,56.87303969996549
2025-01-29,56.87303969996549
2025-01-30,68.24764763995859
2025-01-31,68.24764763995859
2025-02-01,73.93495160995514
2025-02-02,68.24764763995859
2025-02-03,56.87303969996549
2025-02-04,56.87303969996549
2025-02-05,56.87303969996549
2025-02-06,56.87303969996549
2025-02-07,56.87303969996549
2025-02-08,62.56034366996204
2025-02-09,62.56034366996204
2025-02-10,56.87303969996549
2025-02-11,62.56034366996204
2025-02-12,62.56034366996204
2025-02-13,56.87303969996549
2025-02-14,62.56034366996204
2025-02-15,96.68416748994133
2025-02-16,79.62225557995168
2025-02-17,68.24764763995859
2025-02-18,62.56034366996204
2025-02-19,56.87303969996549
2025-02-20,56.87303969996549
2025-02-21,62.56034366996204
2025-02-22,62.56034366996204
2025-02-23,68.24764763995859
2025-02-24,56.87303969996549
2025-02-25,51.18573572996894
2025-02-26,51.18573572996894
2025-02-27,62.56034366996204
2025-02-28,68.24764763995859
2025-03-01,73.93495160995514
2025-03-02,73.93495160995514
2025-03-03,62.56034366996204
2025-03-04,62.56034366996204
2025-03-05,62.56034366996204
2025-03-06,68.24764763995859
2025-03-07,62.56034366996204
2025-03-08,68.24764763995859
2025-03-09,73.93495160995514
2025-03-10,62.56034366996204
2025-03-11,62.56034366996204
2025-03-12,68.24764763995859
2025-03-13,68.24764763995859
2025-03-14,56.87303969996549
2025-03-15,73.93495160995514
2025-03-16,79.62225557995168
2025-03-17,68.24764763995859
2025-03-18,68.24764763995859
2025-03-19,68.24764763995859
2025-03-20,79.62225557995168
2025-03-21,73.93495160995514
2025-03-22,85.30955954994823
2025-03-23,85.30955954994823
2025-03-24,79.62225557995168
2025-03-25,79.62225557995168
2025-03-26,79.62225557995168
2025-03-27,79.62225557995168
2025-03-28,85.30955954994823
2025-03-29,96.68416748994133
2025-03-30,102.37147145993788
2025-03-31,108.05877542993443
2025-04-01,125.12068733992407
2025-04-02,119.43338336992753
2025-04-03,153.55720718990682
2025-04-04,238.86676673985505
2025-04-05,312.8017183498102
2025-04-06,568.7303969996549
2025-04-07,375.3620620197722
2025-04-08,261.61598261984125
2025-04-09,244.5540707098516
2025-04-10,233.1794627698585
2025-04-11,227.49215879986195
2025-04-12,267.3032865898378
2025-04-13,267.3032865898378
2025-04-14,221.8048548298654
2025-04-15,182.95999808228362
2025-04-16,193.3036632959429
2025-04-17,199.63958621368823
2025-04-18,212.31143204917885
2025-04-19,203.64732850960218
2025-04-20,232.9987624764974
2025-04-21,175.45998485362261
2025-04-22,147.27264119764305
2025-04-23,176.62407516453828
2025-04-24,157.61630641130233
2025-04-25,142.10080859081341
2025-04-26,153.6085641153884
2025-04-27,147.27264119764305
2025-04-28,126.58531077032453
2025-04-29,119.08529754166352
2025-04-30,112.7493746239182
2025-05-01,148.43673150855875
2025-05-02,131.75714337715414
2025-05-03,131.75714337715414
2025-05-04,129.4289627553228
2025-05-05,102.40570941025892
2025-05-06,102.40570941025892
2025-05-07,101.24161909934324
2025-05-08,92.06204419659966
2025-05-09,102.40570941025892
2025-05-10,109.90572263891993
2025-05-11,117.92120723074784
2025-05-12,92.06204419659966
2025-05-13,84.56203096793865
2025-05-14,96.0697864925136
2025-05-15,90.79904425142315
2025-05-16,97.78358611691725
2025-05-17,97.78358611691725
2025-05-18,100.11176673874861
2025-05-19,83.81450238592907
2025-05-20,83.81450238592907
2025-05-21,79.15814114226635
2025-05-22,81.48632176409771
2025-05-23,83.81450238592907
2025-05-24,90.79904425142315
2025-05-25,116.40903109156815
2025-05-26,107.0963086042427
2025-05-27,83.81450238592907
2025-05-28,74.50177989860362
2025-05-29,83.81450238592907
2025-05-30,74.50177989860362
2025-05-31,88.47086362959179
2025-06-01,95.45540549508588
2025-06-02,76.82996052043498
2025-06-03,74.50177989860362
2025-06-04,67.51723803310952
2025-06-05,74.50177989860362
2025-06-06,76.82996052043498
2025-06-07,95.45540549508588
2025-06-08,88.47086362959179
2025-06-09,69.84541865494089
2025-06-10,67.51723803310952
2025-06-11,72.17359927677225
2025-06-12,72.17359927677225
2025-06-13,72.17359927677225
2025-06-14,81.48632176409771
2025-06-15,118.73721171339952
2025-06-16,72.17359927677225
2025-06-17,65.18905741127816
2025-06-18,65.18905741127816
2025-06-19,62.8608767894468
2025-06-20,72.17359927677225
2025-06-21,97.78358611691725
2025-06-22,111.75266984790542
2025-06-23,76.82996052043498
2025-06-24,72.17359927677225
2025-06-25,72.17359927677225
2025-06-26,72.17359927677225
2025-06-27,86.14268300776043
2025-06-28,107.0963086042427
2025-06-29,93.12722487325452
2025-06-30,74.50177989860362
2025-07-01,65.18905741127816
2025-07-02,67.51723803310952
2025-07-03,72.17359927677225
2025-07-04,90.79904425142315
2025-07-05,88.47086362959179
2025-07-06,118.73721171339952
2025-07-07,88.47086362959179
2025-07-08,86.14268300776043
2025-07-09,83.81450238592907
2025-07-10,88.47086362959179
2025-07-11,90.79904425142315
2025-07-12,95.45540549508588
2025-07-13,95.45540549508588
2025-07-14,76.82996052043498
2025-07-15,72.17359927677225
2025-07-16,72.17359927677225
2025-07-17,72.17359927677225
2025-07-18,67.51723803310952
2025-07-19,83.81450238592907
2025-07-20,97.78358611691725
2025-07-21,72.17359927677225
2025-07-22,81.48632176409771
2025-07-23,95.45540549508588
2025-07-24,102.43994736057996
2025-07-25,88.47086362959179
2025-07-26,93.12722487325452
2025-07-27,95.45540549508588
2025-07-28,69.84541865494089
2025-07-29,72.17359927677225
2025-07-30,72.17359927677225
2025-07-31,67.51723803310952
2025-08-01,72.17359927677225
2025-08-02,79.15814114226635
2025-08-03,81.48632176409771
2025-08-04,60.53269616761544
2025-08-05,62.8608767894468
2025-08-06,60.53269616761544
2025-08-07,67.51723803310952
2025-08-08,67.51723803310952
2025-08-09,76.82996052043498
2025-08-10,79.15814114226635
2025-08-11,60.53269616761544
2025-08-12,65.18905741127816
2025-08-13,65.18905741127816
2025-08-14,67.51723803310952
2025-08-15,62.8608767894468
2025-08-16,74.50177989860362
2025-08-17,74.50177989860362
2025-08-18,67.51723803310952
2025-08-19,62.8608767894468
2025-08-20,58.204515545784076
2025-08-21,60.53269616761544
2025-08-22,72.17359927677225
2025-08-23,74.50177989860362
2025-08-24,74.50177989860362
2025-08-25,62.8608767894468
2025-08-26,72.17359927677225
2025-08-27,72.17359927677225
2025-08-28,81.48632176409771
2025-08-29,86.14268300776043
2025-08-30,83.81450238592907
2025-08-31,83.81450238592907
2025-09-01,76.82996052043498
2025-09-02,65.18905741127816
2025-09-03,67.51723803310952
2025-09-04,62.8608767894468
2025-09-05,72.17359927677225
2025-09-06,69.84541865494089
2025-09-07,74.50177989860362
2025-09-08,65.18905741127816
2025-09-09,67.51723803310952
2025-09-10,65.18905741127816
2025-09-11,69.84541865494089
2025-09-12,72.17359927677225
2025-09-13,67.51723803310952
2025-09-14,86.14268300776043
2025-09-15,60.53269616761544
2025-09-16,60.53269616761544
2025-09-17,97.78358611691725
2025-09-18,88.47086362959179
2025-09-19,74.50177989860362
2025-09-20,79.15814114226635
2025-09-21,74.50177989860362
2025-09-22,67.51723803310952
2025-09-23,62.8608767894468
2025-09-24,60.53269616761544
2025-09-25,62.8608767894468
2025-09-26,62.8608767894468
2025-09-27,74.50177989860362
2025-09-28,72.17359927677225
2025-09-29,67.51723803310952
2025-09-30,60.53269616761544
2025-10-01,60.53269616761544
2025-10-02,65.18905741127816
2025-10-03,65.18905741127816
2025-10-04,69.84541865494089
2025-10-05,69.84541865494089
2025-10-06,58.204515545784076
2025-10-07,58.204515545784076
2025-10-08,58.204515545784076
2025-10-09,65.18905741127816
2025-10-10,60.53269616761544
2025-10-11,74.50177989860362
2025-10-12,79.15814114226635
2025-10-13,69.84541865494089
2025-10-14,65.18905741127816
2025-10-15,67.51723803310952
2025-10-16,67.51723803310952
2025-10-17,76.82996052043498
2025-10-18,83.81450238592907
2025-10-19,76.82996052043498
2025-10-20,65.18905741127816
2025-10-21,67.51723803310952
2025-10-22,67.51723803310952
2025-10-23,69.84541865494089
2025-10-24,72.17359927677225
2025-10-25,72.17359927677225
2025-10-26,81.48632176409771
2025-10-27,62.8608767894468
2025-10-28,69.84541865494089
2025-10-29,69.84541865494089
2025-10-30,72.17359927677225
2025-10-31,88.47086362959179
2025-11-01,81.48632176409771
2025-11-02,76.82996052043498
2025-11-03,74.50177989860362
2025-11-04,74.50177989860362
2025-11-05,67.51723803310952
2025-11-06,65.18905741127816
2025-11-07,67.51723803310952
2025-11-08,79.15814114226635
2025-11-09,74.50177989860362
2025-11-10,67.51723803310952
2025-11-11,62.8608767894468
2025-11-12,62.8608767894468
2025-11-13,69.84541865494089
2025-11-14,72.17359927677225
2025-11-15,81.48632176409771
2025-11-16,86.14268300776043
2025-11-17,65.18905741127816
2025-11-18,65.18905741127816
2025-11-19,72.17359927677225
2025-11-20,74.50177989860362
2025-11-21,72.17359927677225
2025-11-22,79.15814114226635
2025-11-23,86.14268300776043
2025-11-24,76.82996052043498
2025-11-25,76.82996052043498
2025-11-26,88.47086362959179
2025-11-27,149.00355979720723
2025-11-28,135.03447606621904
2025-11-29,109.42448922607406
2025-11-30,97.78358611691725
2025-12-01,72.17359927677225
2025-12-02,67.51723803310952
2025-12-03,65.18905741127816
2025-12-04,74.50177989860362
2025-12-05,72.17359927677225
2025-12-06,95.45540549508588
2025-12-07,93.12722487325452
2025-12-08,76.82996052043498
2025-12-09,72.17359927677225
2025-12-10,74.50177989860362
2025-12-11,72.75564443223008
2025-12-12,78.28507340907959
2025-12-13,97.78358611691723
2025-12-14,118.44618913567058
2025-12-15,93.41824745098344
2025-12-16,102.14892478285104
2025-12-17,105.35017313786916
2025-12-18,102.14892478285104
2025-12-19,105.35017313786916
2025-12-20,122.8115278016044
2025-12-21,126.01277615662252
2025-12-22,102.14892478285104
2025-12-23,114.08085046973679
2025-12-24,133.57936317757444
2025-12-25,170.5392305491473
2025-12-26,137.94470184350826
2025-12-27,134.7434534884901
2025-12-28,115.24494078065246
2025-12-29,98.94767642783293
2025-12-30,106.51426344878485
2025-12-31,109.71551180380297
2026-01-01,118.44618913567058
2026-01-02,100.98483447193536
2026-01-03,114.08085046973679
2026-01-04,102.14892478285104
2026-01-05,77.12098309816389
2026-01-06,81.48632176409771
2026-01-07,81.48632176409771
2026-01-08,73.91973474314577
2026-01-09,84.68757011911583
2026-01-10,89.63495394050747
2026-01-11,89.63495394050747
2026-01-12,77.41200567589281
2026-01-13,73.33768958768792
2026-01-14,77.41200567589281
2026-01-15,77.41200567589281
2026-01-16,77.41200567589281
2026-01-17,85.56063785230258
2026-01-18,85.56063785230258
2026-01-19,77.41200567589281
2026-01-20,73.33768958768792
2026-01-21,73.33768958768792
2026-01-22,73.33768958768792
2026-01-23,73.33768958768792
2026-01-24,85.56063785230258
2026-01-25,89.63495394050747
2026-01-26,77.41200567589281
2026-01-27,69.26337349948304
2026-01-28,81.4863217640977
2026-01-29,81.4863217640977
2026-01-30,81.4863217640977
2026-01-31,89.63495394050747
2026-02-01,114.08085046973677
2026-02-02,89.63495394050747
2026-02-03,73.33768958768792
2026-02-04,73.33768958768792
2026-02-05,69.26337349948304
2026-02-06,69.26337349948304
2026-02-07,97.78358611691723
2026-02-08,93.70927002871235
2026-02-09,69.26337349948304
2026-02-10,69.26337349948304
2026-02-11,69.26337349948304
2026-02-12,65.18905741127816
2026-02-13,73.33768958768792
2026-02-14,85.56063785230258
2026-02-15,89.63495394050747
2026-02-16,77.41200567589281
2026-02-17,73.33768958768792
2026-02-18,69.26337349948304
2026-02-19,69.26337349948304
2026-02-20,73.33768958768792
2026-02-21,85.56063785230258
2026-02-22,101.85790220512212
2026-02-23,105.932218293327
2026-02-24,81.4863217640977
2026-02-25,73.33768958768792
2026-02-26,69.26337349948304
2026-02-27,81.4863217640977
2026-02-28,77.41200567589281
2026-03-01,81.4863217640977
2026-03-02,69.26337349948304
2026-03-03,65.18905741127816
2026-03-04,69.26337349948304
2026-03-05,65.18905741127816
2026-03-06,73.33768958768792
2026-03-07,81.4863217640977
2026-03-08,85.56063785230258
2026-03-09,73.33768958768792
2026-03-10,73.33768958768792
2026-03-11,73.33768958768792
2026-03-12,69.26337349948304
2026-03-13,73.33768958768792
2026-03-14,85.56063785230258
2026-03-15,110.00653438153189
2026-03-16,77.41200567589281
2026-03-17,77.41200567589281
2026-03-18,73.33768958768792
2026-03-19,73.33768958768792
2026-03-20,93.70927002871235
2026-03-21,93.70927002871235
2026-03-22,105.932218293327
2026-03-23,93.70927002871235
2026-03-24,77.41200567589281
2026-03-25,81.4863217640977
2026-03-26,114.08085046973677
2026-03-27,122.22948264614655
2026-03-28,167.04695961640027
2026-03-29,191.4928561456296
2026-03-30,134.4524309107612
2026-03-31,142.60106308717096
2026-04-01,158.8983274399905
2026-04-02,175.19559179281003
2026-04-03,191.4928561456296
2026-04-04,248.53328138049798
2026-04-05,407.43160882048846
2026-04-06,260.7562296451126
2026-04-07,195.56717223383447
2026-04-08,191.4928561456296
2026-04-09,187.4185400574247
2026-04-10,191.4928561456296
2026-04-11,224.08738485126867
2026-04-12,240.3846492040882
2026-04-13,179.26990788101494
2026-04-14,162.9726435281954
2026-04-15,158.8983274399905
2026-04-16,175.19559179281003
2026-04-17,179.26990788101494
2026-04-18,187.4185400574247
2026-04-19,162.9726435281954
2026-04-20,134.4524309107612
2026-04-21,138.52674699896608
2026-04-22,142.60106308717096
2026-04-23,118.15516655794166
2026-04-24,118.15516655794166
2026-04-25,134.4524309107612
2026-04-26,142.60106308717096
2026-04-27,126.30379873435143
2026-04-28,105.932218293327
2026-04-29,101.85790220512212
2026-04-30,110.00653438153189
2026-05-01,105.932218293327
2026-05-02,126.30379873435143
2026-05-03,118.15516655794166
2026-05-04,101.85790220512212
2026-05-05,93.70927002871235
2026-05-06,101.85790220512212
2026-05-07,114.08085046973677
2026-05-08,118.15516655794166
2026-05-09,122.22948264614655
2026-05-10,134.4524309107612
2026-05-11,110.00653438153189
2026-05-12,97.78358611691723
2026-05-13,150.74969526358075
2026-05-14,162.9726435281954
2026-05-15,183.34422396921983
2026-05-16,183.34422396921983
2026-05-17,179.26990788101494
2026-05-18,150.74969526358075
2026-05-19,142.60106308717096
2026-05-20,134.4524309107612
2026-05-21,126.30379873435143
2026-05-22,138.52674699896608
2026-05-23,126.30379873435143
2026-05-24,134.4524309107612
2026-05-25,126.30379873435143
2026-05-26,97.78358611691723
2026-05-27,101.85790220512212
2026-05-28,101.85790220512212
2026-05-29,101.85790220512212
2026-05-30,110.00653438153189
2026-05-31,130.3781148225563
