Time,email
2022-12-03,52.77207826546802
2022-12-04,48.8630354309889
2022-12-05,85.0216816499207
2022-12-06,90.88524590163937
2022-12-07,85.99894235854048
2022-12-08,89.90798519301958
2022-12-09,78.18085668958224
2022-12-10,51.79481755684824
2022-12-11,47.88577472236913
2022-12-12,84.04442094130091
2022-12-13,85.99894235854048
2022-12-14,85.99894235854048
2022-12-15,85.99894235854048
2022-12-16,79.15811739820202
2022-12-17,50.81755684822846
2022-12-18,42.99947117927024
2022-12-19,75.24907456372291
2022-12-20,81.11263881544158
2022-12-21,79.15811739820202
2022-12-22,72.31729243786359
2022-12-23,61.56742464304602
2022-12-24,42.02221047065046
2022-12-25,42.02221047065046
2022-12-26,53.7493389740878
2022-12-27,68.40824960338446
2022-12-28,70.36277102062402
2022-12-29,68.40824960338446
2022-12-30,62.5446853516658
2022-12-31,43.97673188789001
2023-01-01,39.09042834479112
2023-01-02,56.68112109994713
2023-01-03,81.11263881544158
2023-01-04,85.99894235854048
2023-01-05,85.99894235854048
2023-01-06,81.11263881544158
2023-01-07,53.7493389740878
2023-01-08,47.88577472236913
2023-01-09,85.0216816499207
2023-01-10,92.83976731887891
2023-01-11,89.90798519301958
2023-01-12,87.95346377578002
2023-01-13,85.0216816499207
2023-01-14,54.72659968270757
2023-01-15,44.95399259650979
2023-01-16,67.4309888947647
2023-01-17,86.97620306716026
2023-01-18,94.79428873611847
2023-01-19,89.90798519301958
2023-01-20,82.08989952406137
2023-01-21,52.77207826546802
2023-01-22,46.90851401374935
2023-01-23,89.90798519301958
2023-01-24,92.83976731887891
2023-01-25,89.90798519301958
2023-01-26,89.90798519301958
2023-01-27,87.95346377578002
2023-01-28,51.79481755684824
2023-01-29,44.95399259650979
2023-01-30,85.99894235854048
2023-01-31,91.86250661025915
2023-02-01,88.9307244843998
2023-02-02,92.83976731887891
2023-02-03,86.97620306716026
2023-02-04,53.7493389740878
2023-02-05,47.88577472236913
2023-02-06,85.99894235854048
2023-02-07,94.79428873611847
2023-02-08,87.95346377578002
2023-02-09,85.99894235854048
2023-02-10,83.06716023268113
2023-02-11,51.79481755684824
2023-02-12,48.8630354309889
2023-02-13,77.20359598096248
2023-02-14,85.0216816499207
2023-02-15,89.90798519301958
2023-02-16,90.88524590163937
2023-02-17,85.0216816499207
2023-02-18,51.79481755684824
2023-02-19,45.93125330512957
2023-02-20,78.18085668958224
2023-02-21,87.95346377578002
2023-02-22,90.88524590163937
2023-02-23,87.95346377578002
2023-02-24,82.08989952406137
2023-02-25,54.72659968270757
2023-02-26,46.90851401374935
2023-02-27,88.9307244843998
2023-02-28,92.83976731887891
2023-03-01,88.9307244843998
2023-03-02,85.0216816499207
2023-03-03,80.1353781068218
2023-03-04,52.77207826546802
2023-03-05,44.95399259650979
2023-03-06,84.04442094130091
2023-03-07,87.95346377578002
2023-03-08,85.0216816499207
2023-03-09,91.86250661025915
2023-03-10,82.08989952406137
2023-03-11,53.7493389740878
2023-03-12,46.90851401374935
2023-03-13,83.06716023268113
2023-03-14,84.04442094130091
2023-03-15,86.97620306716026
2023-03-16,85.0216816499207
2023-03-17,76.2263352723427
2023-03-18,47.88577472236913
2023-03-19,45.93125330512957
2023-03-20,86.97620306716026
2023-03-21,86.97620306716026
2023-03-22,91.86250661025915
2023-03-23,87.95346377578002
2023-03-24,85.99894235854048
2023-03-25,50.81755684822846
2023-03-26,48.8630354309889
2023-03-27,87.95346377578002
2023-03-28,85.99894235854048
2023-03-29,91.86250661025915
2023-03-30,92.83976731887891
2023-03-31,79.15811739820202
2023-04-01,48.8630354309889
2023-04-02,46.90851401374935
2023-04-03,88.9307244843998
2023-04-04,85.0216816499207
2023-04-05,82.08989952406137
2023-04-06,84.04442094130091
2023-04-07,73.29455314648335
2023-04-08,46.90851401374935
2023-04-09,41.04494976203068
2023-04-10,85.0216816499207
2023-04-11,86.97620306716026
2023-04-12,88.9307244843998
2023-04-13,85.0216816499207
2023-04-14,80.1353781068218
2023-04-15,50.81755684822846
2023-04-16,47.88577472236913
2023-04-17,86.97620306716026
2023-04-18,86.97620306716026
2023-04-19,88.9307244843998
2023-04-20,94.79428873611847
2023-04-21,78.18085668958224
2023-04-22,48.8630354309889
2023-04-23,47.88577472236913
2023-04-24,84.04442094130091
2023-04-25,88.9307244843998
2023-04-26,89.90798519301958
2023-04-27,82.57852987837126
2023-04-28,74.27181385510313
2023-04-29,50.81755684822846
2023-04-30,48.37440507667901
2023-05-01,88.9307244843998
2023-05-02,89.4193548387097
2023-05-03,88.44209413008991
2023-05-04,88.44209413008991
2023-05-05,80.1353781068218
2023-05-06,46.90851401374935
2023-05-07,45.93125330512957
2023-05-08,86.48757271285037
2023-05-09,88.9307244843998
2023-05-10,93.3283976731888
2023-05-11,86.48757271285037
2023-05-12,74.27181385510313
2023-05-13,48.8630354309889
2023-05-14,43.97673188789001
2023-05-15,87.95346377578002
2023-05-16,90.39661554732947
2023-05-17,86.48757271285037
2023-05-18,83.06716023268113
2023-05-19,81.60126916975148
2023-05-20,49.84029613960868
2023-05-21,46.90851401374935
2023-05-22,85.51031200423058
2023-05-23,87.95346377578002
2023-05-24,84.04442094130091
2023-05-25,89.90798519301958
2023-05-26,78.18085668958224
2023-05-27,51.79481755684824
2023-05-28,43.97673188789001
2023-05-29,50.81755684822846
2023-05-30,89.90798519301958
2023-05-31,89.90798519301958
2023-06-01,97.7260708619778
2023-06-02,85.0216816499207
2023-06-03,50.81755684822846
2023-06-04,47.88577472236913
2023-06-05,92.83976731887891
2023-06-06,93.8170280274987
2023-06-07,88.9307244843998
2023-06-08,91.86250661025915
2023-06-09,85.0216816499207
2023-06-10,50.81755684822846
2023-06-11,46.90851401374935
2023-06-12,89.90798519301958
2023-06-13,90.88524590163937
2023-06-14,89.90798519301958
2023-06-15,89.90798519301958
2023-06-16,79.15811739820202
2023-06-17,50.81755684822846
2023-06-18,46.90851401374935
2023-06-19,75.24907456372291
2023-06-20,89.90798519301958
2023-06-21,83.06716023268113
2023-06-22,80.1353781068218
2023-06-23,80.1353781068218
2023-06-24,49.84029613960868
2023-06-25,45.93125330512957
2023-06-26,83.06716023268113
2023-06-27,89.90798519301958
2023-06-28,85.0216816499207
2023-06-29,89.90798519301958
2023-06-30,77.20359598096248
2023-07-01,51.79481755684824
2023-07-02,46.90851401374935
2023-07-03,70.36277102062402
2023-07-04,48.8630354309889
2023-07-05,81.11263881544158
2023-07-06,87.95346377578002
2023-07-07,81.11263881544158
2023-07-08,51.79481755684824
2023-07-09,46.90851401374935
2023-07-10,86.97620306716026
2023-07-11,85.99894235854048
2023-07-12,86.97620306716026
2023-07-13,86.97620306716026
2023-07-14,82.08989952406137
2023-07-15,48.8630354309889
2023-07-16,46.90851401374935
2023-07-17,86.97620306716026
2023-07-18,87.95346377578002
2023-07-19,87.95346377578002
2023-07-20,86.97620306716026
2023-07-21,79.15811739820202
2023-07-22,49.84029613960868
2023-07-23,46.90851401374935
2023-07-24,85.0216816499207
2023-07-25,86.97620306716026
2023-07-26,86.97620306716026
2023-07-27,83.06716023268113
2023-07-28,77.20359598096248
2023-07-29,48.8630354309889
2023-07-30,43.97673188789001
2023-07-31,84.04442094130091
2023-08-01,86.97620306716026
2023-08-02,87.95346377578002
2023-08-03,85.0216816499207
2023-08-04,78.18085668958224
2023-08-05,48.8630354309889
2023-08-06,46.90851401374935
2023-08-07,85.99894235854048
2023-08-08,90.88524590163937
2023-08-09,88.9307244843998
2023-08-10,85.99894235854048
2023-08-11,77.20359598096248
2023-08-12,47.88577472236913
2023-08-13,45.93125330512957
2023-08-14,87.95346377578002
2023-08-15,89.90798519301958
2023-08-16,93.8170280274987
2023-08-17,89.90798519301958
2023-08-18,85.0216816499207
2023-08-19,53.7493389740878
2023-08-20,46.90851401374935
2023-08-21,91.86250661025915
2023-08-22,93.8170280274987
2023-08-23,96.74881015335804
2023-08-24,89.90798519301958
2023-08-25,80.1353781068218
2023-08-26,48.8630354309889
2023-08-27,47.88577472236913
2023-08-28,90.88524590163937
2023-08-29,92.83976731887891
2023-08-30,88.9307244843998
2023-08-31,90.88524590163937
2023-09-01,79.15811739820202
2023-09-02,45.93125330512957
2023-09-03,43.97673188789001
2023-09-04,54.72659968270757
2023-09-05,95.77154944473826
2023-09-06,91.86250661025915
2023-09-07,88.9307244843998
2023-09-08,86.97620306716026
2023-09-09,48.8630354309889
2023-09-10,47.88577472236913
2023-09-11,90.88524590163937
2023-09-12,86.97620306716026
2023-09-13,89.90798519301958
2023-09-14,86.97620306716026
2023-09-15,86.97620306716026
2023-09-16,49.84029613960868
2023-09-17,45.93125330512957
2023-09-18,85.0216816499207
2023-09-19,88.9307244843998
2023-09-20,88.9307244843998
2023-09-21,88.9307244843998
2023-09-22,76.2263352723427
2023-09-23,48.8630354309889
2023-09-24,44.95399259650979
2023-09-25,84.04442094130091
2023-09-26,84.04442094130091
2023-09-27,86.97620306716026
2023-09-28,85.99894235854048
2023-09-29,77.20359598096248
2023-09-30,49.84029613960868
2023-10-01,50.81755684822846
2023-10-02,84.04442094130091
2023-10-03,86.97620306716026
2023-10-04,88.9307244843998
2023-10-05,86.97620306716026
2023-10-06,78.18085668958224
2023-10-07,45.93125330512957
2023-10-08,42.02221047065046
2023-10-09,78.18085668958224
2023-10-10,85.0216816499207
2023-10-11,85.99894235854048
2023-10-12,85.0216816499207
2023-10-13,76.2263352723427
2023-10-14,45.93125330512957
2023-10-15,45.93125330512957
2023-10-16,84.04442094130091
2023-10-17,87.95346377578002
2023-10-18,86.97620306716026
2023-10-19,83.06716023268113
2023-10-20,77.20359598096248
2023-10-21,44.95399259650979
2023-10-22,42.02221047065046
2023-10-23,83.06716023268113
2023-10-24,85.99894235854048
2023-10-25,84.04442094130091
2023-10-26,83.06716023268113
2023-10-27,76.2263352723427
2023-10-28,44.95399259650979
2023-10-29,41.04494976203068
2023-10-30,81.11263881544158
2023-10-31,84.04442094130091
2023-11-01,84.04442094130091
2023-11-02,83.06716023268113
2023-11-03,75.24907456372291
2023-11-04,49.84029613960868
2023-11-05,42.02221047065046
2023-11-06,84.04442094130091
2023-11-07,86.97620306716026
2023-11-08,88.9307244843998
2023-11-09,85.99894235854048
2023-11-10,75.24907456372291
2023-11-11,48.8630354309889
2023-11-12,43.97673188789001
2023-11-13,85.0216816499207
2023-11-14,85.99894235854048
2023-11-15,88.9307244843998
2023-11-16,85.0216816499207
2023-11-17,77.20359598096248
2023-11-18,49.84029613960868
2023-11-19,42.02221047065046
2023-11-20,79.15811739820202
2023-11-21,78.18085668958224
2023-11-22,69.38551031200424
2023-11-23,38.11316763617135
2023-11-24,46.90851401374935
2023-11-25,43.97673188789001
2023-11-26,43.97673188789001
2023-11-27,81.11263881544158
2023-11-28,85.0216816499207
2023-11-29,89.90798519301958
2023-11-30,83.06716023268113
2023-12-01,80.1353781068218
2023-12-02,52.77207826546802
2023-12-03,45.93125330512957
2023-12-04,81.11263881544158
2023-12-05,89.90798519301958
2023-12-06,87.95346377578002
2023-12-07,86.97620306716026
2023-12-08,82.08989952406137
2023-12-09,50.81755684822846
2023-12-10,48.8630354309889
2023-12-11,84.04442094130091
2023-12-12,91.86250661025915
2023-12-13,85.0216816499207
2023-12-14,85.99894235854048
2023-12-15,76.2263352723427
2023-12-16,49.84029613960868
2023-12-17,45.93125330512957
2023-12-18,76.2263352723427
2023-12-19,82.08989952406137
2023-12-20,85.0216816499207
2023-12-21,76.2263352723427
2023-12-22,66.42758770559715
2023-12-23,46.0617822091037
2023-12-24,38.792010469511325
2023-12-25,45.091981947365916
2023-12-26,62.54838665864601
2023-12-27,64.48798718212157
2023-12-28,66.42758770559715
2023-12-29,63.5181869203838
2023-12-30,46.0617822091037
2023-12-31,40.242980638677
2024-01-01,39.273180376939216
2024-01-02,78.06519084645055
2024-01-03,87.27456310951848
2024-01-04,87.27456310951848
2024-01-05,82.42556180082957
2024-01-06,51.8805837795304
2024-01-07,49.940983256054835
2024-01-08,83.88399241687725
2024-01-09,84.85379267861502
2024-01-10,93.58199503425507
2024-01-11,86.79339320209058
2024-01-12,81.94439189340167
2024-01-13,52.850384041268185
2024-01-14,47.520212825151376
2024-01-15,66.42758770559715
2024-01-16,86.3047628477807
2024-01-17,92.61219477251728
2024-01-18,88.24436337125627
2024-01-19,84.85379267861502
2024-01-20,53.820184303005966
2024-01-21,46.19231111307783
2024-01-22,86.61058333702093
2024-01-23,93.34696204101145
2024-01-24,91.42228241129988
2024-01-25,89.4976027815883
2024-01-26,83.72356389245357
2024-01-27,53.891029631924134
2024-01-28,45.22997129822204
2024-01-29,84.68590370730935
2024-01-30,91.42228241129988
2024-01-31,90.45994259644408
2024-02-01,86.61058333702093
2024-02-02,81.79888426274199
2024-02-03,51.96635000221256
2024-02-04,46.19231111307783
2024-02-05,82.76122407759777
2024-02-06,96.23398148557881
2024-02-07,93.34696204101145
2024-02-08,86.61058333702093
2024-02-09,82.76122407759777
2024-02-10,50.04167037250098
2024-02-11,42.342951853654675
2024-02-12,73.13782592903989
2024-02-13,86.61058333702093
2024-02-14,84.68590370730935
2024-02-15,85.64824352216515
2024-02-16,82.76122407759777
2024-02-17,47.154650927933616
2024-02-18,44.26763148336625
2024-02-19,71.21314629932832
2024-02-20,88.5352629667325
2024-02-21,81.79888426274199
2024-02-22,82.76122407759777
2024-02-23,76.98718518846304
2024-02-24,50.04167037250098
2024-02-25,44.26763148336625
2024-02-26,80.8365444478862
2024-02-27,82.76122407759777
2024-02-28,85.64824352216515
2024-02-29,81.79888426274199
2024-03-01,78.91186481817462
2024-03-02,48.116990742789405
2024-03-03,43.30529166851046
2024-03-04,80.8365444478862
2024-03-05,91.42228241129988
2024-03-06,83.72356389245357
2024-03-07,84.68590370730935
2024-03-08,77.94952500331884
2024-03-09,49.07933055764519
2024-03-10,44.26763148336625
2024-03-11,83.72356389245357
2024-03-12,86.61058333702093
2024-03-13,83.72356389245357
2024-03-14,81.79888426274199
2024-03-15,73.13782592903989
2024-03-16,48.116990742789405
2024-03-17,43.30529166851046
2024-03-18,83.72356389245357
2024-03-19,87.57292315187672
2024-03-20,82.76122407759777
2024-03-21,84.68590370730935
2024-03-22,76.98718518846304
2024-03-23,48.116990742789405
2024-03-24,44.26763148336625
2024-03-25,77.94952500331884
2024-03-26,80.8365444478862
2024-03-27,81.79888426274199
2024-03-28,77.94952500331884
2024-03-29,68.32612685476096
2024-03-30,45.22997129822204
2024-03-31,39.45593240908731
2024-04-01,80.8365444478862
2024-04-02,86.61058333702093
2024-04-03,83.72356389245357
2024-04-04,81.79888426274199
2024-04-05,76.02484537360726
2024-04-06,47.154650927933616
2024-04-07,43.30529166851046
2024-04-08,73.13782592903989
2024-04-09,85.64824352216515
2024-04-10,84.68590370730935
2024-04-11,80.8365444478862
2024-04-12,76.98718518846304
2024-04-13,49.07933055764519
2024-04-14,44.26763148336625
2024-04-15,80.8365444478862
2024-04-16,87.57292315187672
2024-04-17,85.64824352216515
2024-04-18,81.79888426274199
2024-04-19,74.10016574389569
2024-04-20,45.22997129822204
2024-04-21,43.30529166851046
2024-04-22,79.87420463303042
2024-04-23,83.72356389245357
2024-04-24,79.87420463303042
2024-04-25,80.8365444478862
2024-04-26,77.94952500331884
2024-04-27,44.26763148336625
2024-04-28,43.30529166851046
2024-04-29,79.87420463303042
2024-04-30,84.68590370730935
2024-05-01,85.64824352216515
2024-05-02,83.72356389245357
2024-05-03,78.91186481817462
2024-05-04,45.22997129822204
2024-05-05,42.342951853654675
2024-05-06,78.91186481817462
2024-05-07,87.57292315187672
2024-05-08,79.87420463303042
2024-05-09,82.76122407759777
2024-05-10,75.06250555875147
2024-05-11,44.26763148336625
2024-05-12,42.342951853654675
2024-05-13,80.8365444478862
2024-05-14,80.8365444478862
2024-05-15,77.94952500331884
2024-05-16,80.8365444478862
2024-05-17,74.10016574389569
2024-05-18,46.19231111307783
2024-05-19,42.342951853654675
2024-05-20,77.94952500331884
2024-05-21,78.91186481817462
2024-05-22,87.57292315187672
2024-05-23,80.8365444478862
2024-05-24,72.17548611418411
2024-05-25,44.26763148336625
2024-05-26,37.531252779375734
2024-05-27,47.154650927933616
2024-05-28,79.87420463303042
2024-05-29,86.61058333702093
2024-05-30,81.79888426274199
2024-05-31,77.94952500331884
2024-06-01,47.154650927933616
2024-06-02,42.342951853654675
2024-06-03,79.87420463303042
2024-06-04,81.79888426274199
2024-06-05,89.4976027815883
2024-06-06,84.68590370730935
2024-06-07,72.17548611418411
2024-06-08,44.26763148336625
2024-06-09,41.38061203879889
2024-06-10,83.72356389245357
2024-06-11,81.79888426274199
2024-06-12,82.76122407759777
2024-06-13,80.8365444478862
2024-06-14,75.06250555875147
2024-06-15,44.26763148336625
2024-06-16,40.4182722239431
2024-06-17,78.91186481817462
2024-06-18,84.68590370730935
2024-06-19,71.21314629932832
2024-06-20,76.02484537360726
2024-06-21,79.87420463303042
2024-06-22,45.22997129822204
2024-06-23,40.4182722239431
2024-06-24,84.68590370730935
2024-06-25,81.79888426274199
2024-06-26,78.91186481817462
2024-06-27,79.87420463303042
2024-06-28,72.17548611418411
2024-06-29,44.26763148336625
2024-06-30,41.38061203879889
2024-07-01,81.79888426274199
2024-07-02,87.57292315187672
2024-07-03,81.79888426274199
2024-07-04,43.30529166851046
2024-07-05,54.85336944677992
2024-07-06,44.26763148336625
2024-07-07,41.38061203879889
2024-07-08,79.87420463303042
2024-07-09,84.68590370730935
2024-07-10,81.79888426274199
2024-07-11,81.79888426274199
2024-07-12,73.13782592903989
2024-07-13,44.26763148336625
2024-07-14,38.49359259423152
2024-07-15,81.79888426274199
2024-07-16,81.79888426274199
2024-07-17,82.76122407759777
2024-07-18,80.8365444478862
2024-07-19,72.17548611418411
2024-07-20,45.22997129822204
2024-07-21,43.30529166851046
2024-07-22,80.8365444478862
2024-07-23,80.8365444478862
2024-07-24,80.8365444478862
2024-07-25,80.8365444478862
2024-07-26,73.13782592903989
2024-07-27,44.26763148336625
2024-07-28,39.45593240908731
2024-07-29,75.06250555875147
2024-07-30,83.72356389245357
2024-07-31,80.8365444478862
2024-08-01,80.8365444478862
2024-08-02,76.02484537360726
2024-08-03,44.26763148336625
2024-08-04,43.30529166851046
2024-08-05,79.87420463303042
2024-08-06,83.72356389245357
2024-08-07,86.61058333702093
2024-08-08,82.76122407759777
2024-08-09,76.02484537360726
2024-08-10,47.154650927933616
2024-08-11,45.22997129822204
2024-08-12,84.68590370730935
2024-08-13,88.5352629667325
2024-08-14,93.34696204101145
2024-08-15,84.68590370730935
2024-08-16,82.76122407759777
2024-08-17,45.22997129822204
2024-08-18,43.620131237568216
2024-08-19,82.76122407759777
2024-08-20,90.69755736554427
2024-08-21,88.20260228999223
2024-08-22,85.73734906057771
2024-08-23,80.77714075561116
2024-08-24,50.05355111095599
2024-08-25,47.077426127976054
2024-08-26,91.17872727297217
2024-08-27,90.69755736554427
2024-08-28,90.69755736554427
2024-08-29,86.21851896800561
2024-08-30,78.31188752619664
2024-08-31,44.61217289856154
2024-09-01,42.11721782300949
2024-09-02,54.02171775492924
2024-09-03,88.20260228999223
2024-09-04,87.72143238256433
2024-09-05,87.72143238256433
2024-09-06,79.78509909461783
2024-09-07,48.06946778896936
2024-09-08,46.085384466982745
2024-09-09,86.21851896800561
2024-09-10,88.71347404355765
2024-09-11,84.74530739958439
2024-09-12,88.20260228999223
2024-09-13,82.76122407759777
2024-09-14,48.06946778896936
2024-09-15,43.109259484002806
2024-09-16,83.7532657385911
2024-09-17,85.82645459899028
2024-09-18,89.91342862751364
2024-09-19,84.80471109185945
2024-09-20,78.67425004907443
2024-09-21,49.04368834228016
2024-09-22,42.91322729949514
