Time,intervention
2024-09-15,43.23917724289819
2024-09-16,67.81406437968732
2024-09-17,68.88107527285577
2024-09-18,66.422483443101
2024-09-19,64.64423543282038
2024-09-20,55.702160498918296
2024-09-21,43.79094303601458
2024-09-22,44.74157840214881
2024-09-23,68.91227900549416
2024-09-24,66.35232784574185
2024-09-25,65.22814531012116
2024-09-26,61.142328344017216
2024-09-27,56.27105417918242
2024-09-28,37.20813284399947
2024-09-29,47.86666919290608
2024-09-30,64.643684964256
2024-10-01,64.96653320054445
2024-10-02,64.53020258291625
2024-10-03,66.37516257629719
2024-10-04,56.73483448018984
2024-10-05,40.83337308979079
2024-10-06,44.129117904340035
2024-10-07,65.34772441785017
2024-10-08,67.22647085456364
2024-10-09,69.9056906870446
2024-10-10,63.92611108719051
2024-10-11,56.30053610469139
2024-10-12,43.02284471145049
2024-10-13,44.02603676721308
2024-10-14,62.72974071208094
2024-10-15,69.48640850858283
2024-10-16,70.62099228841629
2024-10-17,72.57857375957228
2024-10-18,62.26251679681467
2024-10-19,41.97288225744847
2024-10-20,53.73886313780966
2024-10-21,83.05057898408552
2024-10-22,80.08894455360223
2024-10-23,74.58323606396803
2024-10-24,79.96795407374415
2024-10-25,65.95071497644716
2024-10-26,43.313077842971474
2024-10-27,50.32877503835596
2024-10-28,82.25127692688305
2024-10-29,79.16951292010638
2024-10-30,80.37917768512322
2024-10-31,71.17979515946794
2024-11-01,63.6414242134944
2024-11-02,49.03104533324885
2024-11-03,50.99988895218234
2024-11-04,84.773998029044
2024-11-05,70.94532229827011
2024-11-06,53.43423467925267
2024-11-07,82.27786570669755
2024-11-08,71.84629412047045
2024-11-09,46.89530173978253
2024-11-10,50.71285940135615
2024-11-11,74.56594759123756
2024-11-12,76.69996937757446
2024-11-13,83.43325197495662
2024-11-14,80.09245856929735
2024-11-15,71.1754906416444
2024-11-16,43.62122031722359
2024-11-17,54.98004207046521
2024-11-18,87.94820189517078
2024-11-19,86.42233608881912
2024-11-20,78.27956321211951
2024-11-21,79.53803061750553
2024-11-22,68.44574636166483
2024-11-23,46.765081354276695
2024-11-24,53.65603402054392
2024-11-25,75.02800608511556
2024-11-26,68.56126098513434
2024-11-27,54.28671429608416
2024-11-28,36.006907482501965
2024-11-29,36.14580730509119
2024-11-30,46.09138472975619
2024-12-01,54.14319952067106
2024-12-02,79.5883947841101
2024-12-03,84.34224170520469
2024-12-04,84.18322475073693
2024-12-05,83.04718212421953
2024-12-06,74.11342446484777
2024-12-07,52.5596905804188
2024-12-08,54.402799863261514
2024-12-09,79.50962183986798
2024-12-10,80.32578152309559
2024-12-11,73.41079141022279
2024-12-12,72.30618236772807
2024-12-13,65.43187101064933
2024-12-14,40.33614324016851
2024-12-15,44.09262511131642
2024-12-16,61.22792282576656
2024-12-17,60.15474736729457
2024-12-18,54.32032885031085
2024-12-19,51.361516318847784
2024-12-20,44.61663736656838
2024-12-21,32.212998160961526
2024-12-22,23.639802200673625
2024-12-23,32.08726382487074
2024-12-24,25.431138521596598
2024-12-25,20.680989669210557
2024-12-26,28.145878518295195
2024-12-27,30.8994482364336
2024-12-28,26.165940693236045
2024-12-29,27.04681657886332
2024-12-30,34.43959308813119
2024-12-31,31.584326480507595
2025-01-01,22.250441867620374
2025-01-02,43.48687737610558
2025-01-03,41.55316540990334
2025-01-04,36.86218565685414
2025-01-05,30.350285033213552
2025-01-06,49.56425492649125
2025-01-07,58.624482454945586
2025-01-08,61.24861976828464
2025-01-09,58.38780605759822
2025-01-10,60.09038872951593
2025-01-11,37.25306743859821
2025-01-12,35.3637322968986
2025-01-13,57.9144532629035
2025-01-14,68.6328866387729
2025-01-15,69.39357529137222
2025-01-16,67.45246718775286
2025-01-17,61.92868644228758
2025-01-18,38.51373089984389
2025-01-19,42.00949892703885
2025-01-20,49.05835504641133
2025-01-21,64.0887161327033
2025-01-22,69.2852177974617
2025-01-23,77.11880001603909
2025-01-24,70.76591634686625
2025-01-25,46.784420759022254
2025-01-26,50.20992548075471
2025-01-27,72.08020180438595
2025-01-28,80.70035915652252
2025-01-29,73.52761773541353
2025-01-30,75.99273809428485
2025-01-31,68.85882639461565
2025-02-01,48.70777405209061
2025-02-02,54.679756644282534
2025-02-03,74.48319052820364
2025-02-04,76.91687730305223
2025-02-05,84.51378312428228
2025-02-06,74.86667617253059
2025-02-07,66.11893544994895
2025-02-08,46.26927570717095
2025-02-09,48.73439606604225
2025-02-10,70.81065073598992
2025-02-11,76.61622023629698
2025-02-12,78.99813404922587
2025-02-13,66.11227484552363
2025-02-14,67.65953863168212
2025-02-15,48.102026316879765
2025-02-16,54.73300067218581
2025-02-17,72.25695316565502
2025-02-18,81.31976526145539
2025-02-19,80.30390986796594
2025-02-20,76.78780246287394
2025-02-21,71.62088534778397
2025-02-22,45.702357693399904
2025-02-23,56.378998812112734
2025-02-24,79.41637337791333
2025-02-25,80.0642709349018
2025-02-26,76.59069131995817
2025-02-27,75.59702433872003
2025-02-28,69.68790891457351
2025-03-01,46.626496902167304
2025-03-02,45.70494226074596
2025-03-03,74.91657969634636
2025-03-04,75.558930150272
2025-03-05,74.57635737515953
2025-03-06,78.45006394361862
2025-03-07,62.93933189358555
2025-03-08,41.86340480930133
2025-03-09,48.99620300760802
2025-03-10,71.32169934701227
2025-03-11,63.96146992312959
2025-03-12,70.99257123195109
2025-03-13,66.0530853424371
2025-03-14,52.40210388443522
2025-03-15,38.02186735785671
2025-03-16,45.83584573152884
2025-03-17,63.86235760099045
2025-03-18,64.49916095185326
2025-03-19,65.13226623400752
2025-03-20,68.89318170685576
2025-03-21,57.796074256730435
2025-03-22,41.29648679553029
2025-03-23,43.53047786011707
2025-03-24,67.46684068671698
2025-03-25,68.85323848405345
2025-03-26,68.68867442652285
2025-03-27,62.36463977402668
2025-03-28,59.91061362128103
2025-03-29,43.67543807274239
2025-03-30,45.09881655716438
2025-03-31,64.81570339105555
2025-04-01,65.41922412354138
2025-04-02,60.70716945960336
2025-04-03,59.80225612737049
2025-04-04,56.635616215236716
2025-04-05,40.67779581983952
2025-04-06,46.58949581133209
2025-04-07,65.21471684320848
2025-04-08,66.54934167862523
2025-04-09,59.671710221208656
2025-04-10,64.73211887674238
2025-04-11,54.92267487018512
2025-04-12,37.01746373511397
2025-04-13,42.83301394018418
2025-04-14,67.77191095142287
2025-04-15,59.88004248713557
2025-04-16,62.654856114825776
2025-04-17,60.795087731650376
2025-04-18,48.998396590398194
2025-04-19,37.26074702887222
2025-04-20,39.69922653588479
2025-04-21,63.91089998899394
2025-04-22,63.74761112756975
2025-04-23,59.51254216007454
2025-04-24,58.523919247835906
2025-04-25,51.463299787567216
2025-04-26,36.24050929638233
2025-04-27,39.82036541684391
2025-04-28,59.93094634100152
2025-04-29,62.60458909760041
2025-04-30,64.08705883279548
2025-05-01,54.30175689176934
2025-05-02,53.69249002884791
2025-05-03,34.76755096298263
2025-05-04,39.44694132465206
2025-05-05,56.86643528869186
2025-05-06,55.55780076593749
2025-05-07,54.949442480241885
2025-05-08,48.93066942970258
2025-05-09,48.79997776874818
2025-05-10,31.377710253176957
2025-05-11,30.150879560647997
2025-05-12,51.14151163938718
2025-05-13,52.93476375327793
2025-05-14,47.92924647700614
2025-05-15,46.897273941529235
2025-05-16,38.67488370932674
2025-05-17,27.805795579074662
2025-05-18,30.41321743704721
2025-05-19,46.386685420527705
2025-05-20,45.36944140007967
2025-05-21,48.7928175731054
2025-05-22,47.77311880015257
2025-05-23,38.8182358380606
2025-05-24,28.152892165708174
2025-05-25,31.583632596248357
2025-05-26,33.244998256412515
2025-05-27,46.23792200118858
2025-05-28,51.32757333938811
2025-05-29,45.97771823567819
2025-05-30,38.062172066577574
2025-05-31,28.465622217274287
2025-06-01,31.825174825174827
2025-06-02,43.02943387802402
2025-06-03,43.051874749055024
2025-06-04,41.3513429952826
2025-06-05,43.95869162093938
2025-06-06,38.807277625933246
2025-06-07,28.473481233898184
2025-06-08,33.66798170128386
2025-06-09,49.23263277177483
2025-06-10,50.12239458167562
2025-06-11,47.55454188903341
2025-06-12,47.57922684716751
2025-06-13,42.41075779017781
2025-06-14,31.17508151788521
2025-06-15,33.79050885711316
2025-06-16,47.67796667970395
2025-06-17,47.702651637838066
2025-06-18,47.72733659597217
2025-06-19,43.41092868555117
2025-06-20,38.22136520979231
2025-06-21,33.02641592498602
2025-06-22,37.391296116834006
2025-06-23,44.3707060130687
2025-06-24,50.4868343272192
2025-06-25,47.900131302910935
2025-06-26,45.31073537407896
2025-06-27,44.462264766875215
2025-06-28,30.529027567381174
2025-06-29,33.162856420854546
2025-06-30,41.91146713621657
2025-07-01,43.680219137923274
2025-07-02,41.95455360859611
2025-07-03,38.478088774387054
2025-07-04,28.87337755567076
2025-07-05,27.137389225669324
2025-07-06,33.28224185473952
2025-07-07,42.93856707682714
2025-07-08,48.22103575865436
2025-07-09,46.491330872541624
2025-07-10,47.39276193537854
2025-07-11,47.41699807609202
2025-07-12,31.62748947787034
2025-07-13,34.280617480430394
2025-07-14,46.61026748900596
2025-07-15,47.513942638945984
2025-07-16,49.29885206779502
2025-07-17,54.60869861228006
2025-07-18,42.2992453876324
2025-07-19,43.202471720151806
2025-07-20,54.692178652515416
2025-07-21,59.132908988448214
2025-07-22,55.630861561263806
2025-07-23,53.008701960726555
2025-07-24,56.571339739694686
2025-07-25,48.64068004693422
2025-07-26,43.35641609542452
2025-07-27,53.116418141675396
2025-07-28,57.57195945248865
2025-07-29,68.23518783125893
2025-07-30,88.66200879564505
2025-07-31,74.51378805167393
2025-08-01,53.25106336786145
2025-08-02,29.302895827204264
2025-08-03,31.09453751736259
2025-08-04,43.554344577918016
2025-08-05,53.35877954881029
2025-08-06,69.40142117226175
2025-08-07,69.43642893107013
2025-08-08,62.346161131942246
2025-08-09,46.33762963245791
2025-08-10,55.27653893416288
2025-08-11,73.1444835543192
2025-08-12,50.86991872219722
2025-08-13,46.43098365594691
2025-08-14,44.667617463287655
2025-08-15,45.58385950100503
2025-08-16,28.61599949142379
2025-08-17,28.630361648883635
2025-08-18,46.547676185308156
2025-08-19,48.36220756391811
2025-08-20,51.9706247197895
2025-08-21,51.10016205897537
2025-08-22,43.053258654274295
2025-08-23,28.71653459364271
2025-08-24,33.22009936846233
2025-08-25,51.202492430876774
2025-08-26,52.12681318216531
2025-08-27,53.95121854402892
2025-08-28,53.0785117961117
2025-08-29,45.90431513932783
2025-08-30,30.618136551852977
2025-08-31,31.534378589570363
2025-09-01,39.66296676482431
2025-09-02,53.21091293519465
2025-09-03,55.9443792560457
2025-09-04,55.97220593612415
2025-09-05,52.387127286125015
2025-09-06,34.339655697720644
2025-09-07,39.78145456386804
2025-09-08,58.79723101078173
2025-09-09,65.16155535853518
2025-09-10,59.76104769508485
2025-09-11,58.88475040780266
2025-09-12,47.13113883211439
2025-09-13,31.738590515952538
2025-09-14,38.1051589508091
2025-09-15,63.54001547079191
2025-09-16,64.47959601438153
2025-09-17,69.05452275907976
2025-09-18,61.81614521114722
2025-09-19,59.118135466525146
2025-09-20,41.85809531612018
2025-09-21,48.25159279621394
2025-09-22,68.31421715024548
2025-09-23,69.25918350288255
2025-09-24,71.11680135387206
2025-09-25,62.941984984294216
2025-09-26,58.409695894554915
2025-09-27,36.524012630921625
2025-09-28,42.93680926010206
2025-09-29,69.46384424668535
2025-09-30,64.01127376244308
2025-10-01,65.87248215279753
2025-10-02,60.412730589825344
2025-10-03,53.11600677721218
2025-10-04,34.81719743326051
2025-10-05,42.1677793363481
2025-10-06,60.531218388869064
2025-10-07,62.396017318588484
2025-10-08,59.67242498099107
2025-10-09,67.04948711189525
2025-10-10,56.05503147670728
2025-10-11,35.8559666268072
2025-10-12,38.632968237458414
2025-10-13,56.137165064680765
2025-10-14,65.37184504657444
2025-10-15,64.48253205409426
2025-10-16,60.827437886478386
2025-10-17,51.636293194384876
2025-10-18,36.90101926424257
2025-10-19,40.61086915717412
2025-10-20,59.0990794526275
2025-10-21,61.899419569150965
2025-10-22,65.6267733414867
2025-10-23,66.5834089470599
2025-10-24,55.51310316778712
2025-10-25,36.101020938465815
2025-10-26,40.74910492272514
2025-10-27,64.85953868741521
2025-10-28,66.74498321848316
2025-10-29,68.63222301923359
2025-10-30,69.59334679901298
2025-10-31,56.62996659252172
2025-11-01,46.44044627473734
2025-11-02,55.755464574922016
2025-11-03,81.81417730956687
2025-11-04,77.2028963537984
2025-11-05,73.51773141900097
2025-11-06,73.55318799522996
2025-11-07,67.99963359134816
2025-11-08,49.393384314271664
2025-11-09,52.21437003214366
2025-11-10,70.89646945330495
2025-11-11,71.86387667697304
2025-11-12,80.30214887245491
2025-11-13,78.47235770154386
2025-11-14,71.9675535011363
2025-11-15,53.300265054855466
2025-11-16,58.00355358185105
2025-11-17,80.49514036332158
2025-11-18,82.4066163047855
2025-11-19,81.50922459873415
2025-11-20,85.29761754027423
2025-11-21,66.58275444740767
2025-11-22,56.294045479666224
2025-11-23,57.259657433651824
2025-11-24,70.43487946267581
2025-11-25,69.52896022563269
2025-11-26,52.641644216574065
2025-11-27,36.67864895880398
2025-11-28,36.696152838208164
2025-11-29,43.303287410517136
2025-11-30,57.45130247225664
2025-12-01,68.7859617122747
2025-12-02,78.24594803931969
2025-12-03,72.62417338750362
2025-12-04,73.60235222926657
2025-12-05,63.25260409232079
2025-12-06,51.94846443690491
2025-12-07,51.97314939503901
2025-12-08,70.90613775432699
2025-12-09,73.77739102330844
2025-12-10,70.97346036742
2025-12-11,71.2911501606624
2025-12-12,70.21197384574039
2025-12-13,50.06010025951894
2025-12-14,44.039620064306696
2025-12-15,63.15017508503543
2025-12-16,63.820633958673525
2025-12-17,64.32554419363186
2025-12-18,62.764863472236854
2025-12-19,55.14418418174398
2025-12-20,45.92368729077804
2025-12-21,35.57674239006325
2025-12-22,48.679384103357116
2025-12-23,51.41596129381777
2025-12-24,39.9375977304208
2025-12-25,29.568223179110525
2025-12-26,36.137418189533655
2025-12-27,38.873165067766166
2025-12-28,36.17143855001666
2025-12-29,47.71814578613858
2025-12-30,51.585614278812194
2025-12-31,51.609850419525685
2026-01-01,40.08813109329681
2026-01-02,49.41022902785565
2026-01-03,89.55917488164648
2026-01-04,87.99730479408683
2026-01-05,77.59654668463969
2026-01-06,81.49058516861403
2026-01-07,75.41588782899085
2026-01-08,68.85580381220633
2026-01-09,73.8548653524746
2026-01-10,66.11157007899224
2026-01-11,50.57953676818971
2026-01-12,70.0659235459182
2026-01-13,76.58925736698154
2026-01-14,83.11865022322326
2026-01-15,84.45676286162055
2026-01-16,76.69650228963874
2026-01-17,68.92897087544287
2026-01-18,53.347253476177706
2026-01-19,62.48440451169837
2026-01-20,74.23476685815855
2026-01-21,87.29900570230252
2026-01-22,86.03602510011704
2026-01-23,82.16346860809911
2026-01-24,70.45854902547673
2026-01-25,80.93441860291252
2026-01-26,92.72598238858563
2026-01-27,90.15579022741258
2026-01-28,84.968751334193
2026-01-29,95.47067476289578
2026-01-30,96.82332908572117
2026-01-31,82.46884398108907
2026-02-01,100.0
2026-02-02,100.0
2026-02-03,100.0
2026-02-04,100.0
2026-02-05,100.0
2026-02-06,99.44225571804172
2026-02-07,78.49283070880601
2026-02-08,74.55468655820013
2026-02-09,95.46502504985125
2026-02-10,96.75523540811058
2026-02-11,94.12317311078323
2026-02-12,90.18502896017733
2026-02-13,96.70264627536041
2026-02-14,78.39333775495435
2026-02-15,87.52335566467983
2026-02-16,100.0
2026-02-17,100.0
2026-02-18,100.0
2026-02-19,100.0
2026-02-20,99.19020690161749
2026-02-21,92.64771634797151
2026-02-22,86.10759467417911
2026-02-23,100.0
2026-02-24,100.0
2026-02-25,100.0
2026-02-26,100.0
2026-02-27,100.0
2026-02-28,65.16195987270918
2026-03-01,62.54411085450347
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
