Time,treasure
2024-10-02,66.5800912757595
2024-10-03,69.90127757555503
2024-10-04,69.89345931156257
2024-10-05,76.54141638543392
2024-10-06,74.31450994443972
2024-10-07,67.65190913801106
2024-10-08,73.18895702966857
2024-10-09,77.61596443511142
2024-10-10,75.38992669011638
2024-10-11,69.83873146361536
2024-10-12,79.80675794242617
2024-10-13,82.01442897201036
2024-10-14,65.38256069248636
2024-10-15,64.26718393084828
2024-10-16,58.72033218434306
2024-10-17,57.60594821813256
2024-10-18,62.03022543614946
2024-10-19,70.88374384932133
2024-10-20,71.98323588411762
2024-10-21,59.794756134592085
2024-10-22,59.7880547654557
2024-10-23,58.67429129638747
2024-10-24,58.667714026679526
2024-10-25,58.661136756971594
2024-10-26,63.08131869384958
2024-10-27,67.50050783529996
2024-10-28,57.53496334505819
2024-10-29,56.42219267141756
2024-10-30,55.30967019663385
2024-10-31,69.68236618376619
2024-11-01,59.72104107409177
2024-11-02,67.45508744448664
2024-11-03,69.65891139178882
2024-11-04,61.91208278026344
2024-11-05,54.16699156073637
2024-11-06,39.79168948560654
2024-11-07,57.47043164226329
2024-11-08,59.67413149013702
2024-11-09,74.0318114464267
2024-11-10,78.44281002559929
2024-11-11,67.38695685826664
2024-11-12,62.96106634767987
2024-11-13,62.95399268025812
2024-11-14,60.73825518782457
2024-11-15,61.835637532337174
2024-11-16,68.45319024623785
2024-11-17,75.06925376699715
2024-11-18,66.23013088752566
2024-11-19,60.70412784500034
2024-11-20,71.73317553578741
2024-11-21,68.41471942341784
2024-11-22,70.61370349301039
2024-11-23,71.70897614723933
2024-11-24,79.42254611193965
2024-11-25,75.0017436779194
2024-11-26,78.30183307487812
2024-11-27,81.60117787526615
2024-11-28,83.79718355857585
2024-11-29,78.27539989661791
2024-11-30,77.16424251554717
2024-12-01,87.07555555555555
2024-12-02,70.5422755904655
2024-12-03,70.54232895870878
2024-12-04,65.03125870765894
2024-12-05,62.82685679103337
2024-12-06,63.92913071374127
2024-12-07,71.64476965717695
2024-12-08,78.25819221554204
2024-12-09,66.13373359515796
2024-12-10,62.827094446491756
2024-12-11,62.82714197758343
2024-12-12,62.82718950867511
2024-12-13,62.8272370397668
2024-12-14,73.84961519732487
2024-12-15,74.95190496373002
2024-12-16,63.92961436344608
2024-12-17,66.13413385698263
2024-12-18,66.13418388971071
2024-12-19,66.1342339224388
2024-12-20,69.44099815292523
2024-12-21,70.54328958708795
2024-12-22,73.8500621563624
2024-12-23,71.64563689113038
2024-12-24,71.64569109325247
2024-12-25,73.85022976600148
2024-12-26,78.2592579126502
2024-12-27,88.1795122456846
2024-12-28,82.66835527123942
2024-12-29,88.17964566629281
2024-12-30,89.28195878130438
2024-12-31,76.05505946245215
2025-01-01,84.87310157980995
2025-01-02,73.850676725039
2025-01-03,76.05523207536403
2025-01-04,84.87329420581307
2025-01-05,85.97560982246105
2025-01-06,72.74864796269871
2025-01-07,65.03293146853449
2025-01-08,62.82847284815042
2025-01-09,66.13528460972852
2025-01-10,65.03307906508232
2025-01-11,82.66923084398086
2025-01-12,81.56703613975908
2025-01-13,70.54451705668357
2025-01-14,65.03327586047945
2025-01-15,62.82880556579216
2025-01-16,62.82885309688384
2025-01-17,76.05603760228615
2025-01-18,78.26061963673283
2025-01-19,80.46520500669469
2025-01-20,79.3630019636849
2025-01-21,69.44267925258877
2025-01-22,67.23820061911347
2025-01-23,70.54505073911643
2025-01-24,74.95417311406972
2025-01-25,78.26103407449709
2025-01-26,82.67016895763238
2025-01-27,67.2384549521479
2025-01-28,61.72715288279127
2025-01-29,65.03401384321866
2025-01-30,62.829518532167334
2025-01-31,63.931839152088116
2025-02-01,80.46599635767718
2025-02-02,83.7728815005898
2025-02-03,63.931984246999555
2025-02-04,60.62520333893709
2025-02-05,63.93208097694051
2025-02-06,66.1366855261148
2025-02-07,65.03445663286217
2025-02-08,78.26186295002566
2025-02-09,80.46648334289718
2025-02-10,58.420915663707305
2025-02-11,62.83008890526746
2025-02-12,65.03470262710857
2025-02-13,65.03475182595785
2025-02-14,70.54622484046877
2025-02-15,82.67141977583442
2025-02-16,92.59206019475388
2025-02-17,87.08069391672956
2025-02-18,77.16016690532709
2025-02-19,71.64878061421153
2025-02-20,70.5465450499285
2025-02-21,70.54659841817178
2025-02-22,78.26269182555423
2025-02-23,84.87650463919833
2025-02-24,71.64905162482198
2025-02-25,66.13763614794837
2025-02-26,63.933096641320574
2025-02-27,62.83084940273431
2025-02-28,63.93319337126153
2025-03-01,76.05851172068981
2025-03-02,83.77465599467911
2025-03-03,62.83103952710102
2025-03-04,63.933386831143444
2025-03-05,62.831134589284375
2025-03-06,69.44499076462617
2025-03-07,65.03583420064203
2025-03-08,76.05891448415086
2025-03-09,84.8774035605462
2025-03-10,65.03598179718988
2025-03-11,62.83141977583443
2025-03-12,62.831467306926115
2025-03-13,61.729207560157825
2025-03-14,71.65002726301958
2025-03-15,73.8546993563768
2025-03-16,80.46861390323468
2025-03-17,70.54787925601067
2025-03-18,62.83175249347619
2025-03-19,62.83180002456787
2025-03-20,69.44572624572898
2025-03-21,63.934209035641594
2025-03-22,79.36666435938051
2025-03-23,79.3667243986542
2025-03-24,65.0366705810798
2025-03-25,60.62745064230677
2025-03-26,62.83213274220961
2025-03-27,69.44609398628037
2025-03-28,80.46934438106466
2025-03-29,100.0
2025-03-30,100.0
2025-03-31,84.87881615123571
2025-04-01,76.06029538744592
2025-04-02,80.46964874682716
2025-04-03,71.65111130546134
2025-04-04,71.65116550758343
2025-04-05,82.67448428042944
2025-04-06,87.08385598514435
2025-04-07,67.24201561462974
2025-04-08,67.24206648123662
2025-04-09,73.85609610336908
2025-04-10,68.34449884091677
2025-04-11,66.13988762071205
2025-04-12,79.36792518412817
2025-04-13,80.47031835150466
2025-04-14,65.0377037569147
2025-04-15,63.77155758214054
2025-04-16,67.24247341409168
2025-04-17,67.79369251250756
2025-04-18,70.81027491420389
2025-04-19,82.22846601612672
2025-04-20,79.76316201965885
2025-04-21,74.2813163294294
2025-04-22,67.79394893023898
2025-04-23,59.29554336430943
2025-04-24,60.30110315561373
2025-04-25,62.31218016532893
2025-04-26,69.25401499571693
2025-04-27,76.74703272967336
2025-04-28,63.772184715342334
2025-04-29,62.312368712087114
2025-04-30,59.29585734784974
2025-05-01,61.306942724524525
2025-05-02,64.32355216530443
2025-05-03,74.73633750122562
2025-05-04,77.75296166447382
2025-05-05,65.78356900939582
2025-05-06,68.24901481033446
2025-05-07,67.79471818343325
2025-05-08,60.30174177155199
2025-05-09,66.78929440452262
2025-05-10,74.282383959108
2025-05-11,84.2408902133887
2025-05-12,66.7894459732634
2025-05-13,63.318558014274636
2025-05-14,64.51779371912151
2025-05-15,60.88303449407184
2025-05-16,61.79178324373345
2025-05-17,69.97016042534716
2025-05-18,74.51373370178351
2025-05-19,62.70062822751619
2025-05-20,62.70067565719018
2025-05-21,68.15295987702628
2025-05-22,63.60947733561843
2025-05-23,66.33564797207951
2025-05-24,79.96632105910116
2025-05-25,79.05767266788015
2025-05-26,86.32740901952522
2025-05-27,68.15326920098705
2025-05-28,70.87945358517973
2025-05-29,69.0620839397603
2025-05-30,65.42728690844874
2025-05-31,79.05803148367465
2025-06-01,85.41908713692946
2025-06-02,73.64233097804734
2025-06-03,70.04039095944107
2025-06-04,63.70464478248939
2025-06-05,71.9308620441664
2025-06-06,74.69938650380907
2025-06-07,75.64777825538059
2025-06-08,80.2445513896314
2025-06-09,69.33637997804001
2025-06-10,73.02173409716575
2025-06-11,65.75202455359728
2025-06-12,70.35285567111661
2025-06-13,70.38757397241389
2025-06-14,77.73889406838246
2025-06-15,82.35235002273716
2025-06-16,70.49172887630576
2025-06-17,64.11495197963912
2025-06-18,76.0594381136198
2025-06-19,69.67905412071451
2025-06-20,66.04419934893028
2025-06-21,78.00717185113422
2025-06-22,76.20913260752498
2025-06-23,66.1415909473746
2025-06-24,77.20306394910983
2025-06-25,68.96512362465711
2025-06-26,68.07895428320279
2025-06-27,72.71450370201939
2025-06-28,85.64255077589874
2025-06-29,87.52716032923625
2025-06-30,74.6649427617128
2025-07-01,69.1680227880828
2025-07-02,69.20183931532041
2025-07-03,76.62079246576421
2025-07-04,90.51211056319964
2025-07-05,91.48034134408388
2025-07-06,89.67598968205698
2025-07-07,82.32016071579005
2025-07-08,74.95711755704579
2025-07-09,72.21609720622304
2025-07-10,68.5460732461117
2025-07-11,76.92018145357454
2025-07-12,90.86560599459017
2025-07-13,89.98214197531486
2025-07-14,74.24814681831656
2025-07-15,71.49855961392699
2025-07-16,68.74626708735838
2025-07-17,75.2858142017954
2025-07-18,69.74290375112223
2025-07-19,87.45348941554434
2025-07-20,93.08071574079662
2025-07-21,76.36315964389969
2025-07-22,77.33184131181378
2025-07-23,70.84414620580777
2025-07-24,69.94580291454793
2025-07-25,74.64492740457123
2025-07-26,86.81666060158872
2025-07-27,81.25481289566248
2025-07-28,71.01548327714502
2025-07-29,73.8543461134419
2025-07-30,86.98439057668729
2025-07-31,75.79712009362812
2025-08-01,73.96120633951277
2025-08-02,88.98352543560283
2025-08-03,89.02635970343715
2025-08-04,69.3802142513062
2025-08-05,72.22764394116994
2025-08-06,73.20083447938238
2025-08-07,72.29708054376452
2025-08-08,78.9074169218856
2025-08-09,89.28336531044302
2025-08-10,91.20675114834633
2025-08-11,72.43595374895365
2025-08-12,72.47067205025094
2025-08-13,66.8556196748042
2025-08-14,65.94555332076862
2025-08-15,68.80470607340808
2025-08-16,83.92531854200215
2025-08-17,83.96544748765746
2025-08-18,66.0718016891224
2025-08-19,64.21469624460481
2025-08-20,62.35578725196788
2025-08-21,66.16648796538772
2025-08-22,67.14373648686868
2025-08-23,74.74484799736575
2025-08-24,84.24635010724457
2025-08-25,64.39865815277743
2025-08-26,61.586848538270644
2025-08-27,62.56409705975158
2025-08-28,60.697072100577635
2025-08-29,60.725928870487074
2025-08-30,70.24772089670846
2025-08-31,78.8287862508655
2025-09-01,83.61718637279613
2025-09-02,60.84135595012479
2025-09-03,58.96801857253316
2025-09-04,59.94752152916329
2025-09-05,60.92792625985308
2025-09-06,70.48128037816291
2025-09-07,69.56174539650081
2025-09-08,66.73460562297964
2025-09-09,58.181946151702185
2025-09-10,55.34669041164396
2025-09-11,53.46343351939596
2025-09-12,60.17476859220005
2025-09-13,68.8036279715196
2025-09-14,72.66031916198259
2025-09-15,62.17300167705595
2025-09-16,66.03014375454876
2025-09-17,71.80571191261672
2025-09-18,56.513762372685406
2025-09-19,64.20685483726879
2025-09-20,73.82468580084502
2025-09-21,77.69625626329254
2025-09-22,64.2974831302656
2025-09-23,60.487233303875605
2025-09-24,61.47620488813227
2025-09-25,64.38811142326242
2025-09-26,65.37978832969809
2025-09-27,74.06771390992601
2025-09-28,73.14006296172687
2025-09-29,64.50894914725815
2025-09-30,60.68607448403278
2025-10-01,60.71448036691238
2025-10-02,61.70705904740772
2025-10-03,63.66516318660831
2025-10-04,73.34566744733156
2025-10-05,73.37993486159903
2025-10-06,60.85650978131035
2025-10-07,57.9856339658952
2025-10-08,61.88019966686431
2025-10-09,59.97439842312456
2025-10-10,62.9056931005376
2025-10-11,71.64907778543518
2025-10-12,72.65112509355707
2025-10-13,66.8701462911311
2025-10-14,62.053340286320896
2025-10-15,59.17209406921952
2025-10-16,61.140568610106314
2025-10-17,65.05271890523899
2025-10-18,69.93986328670344
2025-10-19,71.91600290709744
2025-10-20,64.17105843408301
2025-10-21,57.39163941977387
2025-10-22,59.36462283095901
2025-10-23,62.31305121550577
2025-10-24,64.29009260995942
2025-10-25,75.03982634624995
2025-10-26,68.24958604322475
2025-10-27,59.502143375058644
2025-10-28,86.85473157483922
2025-10-29,61.50984508754106
2025-10-30,62.51504860487178
2025-10-31,63.52115389626218
2025-11-01,72.34975622979856
2025-11-02,71.4049715744657
2025-11-03,61.65187450193904
2025-11-04,61.68028038481864
2025-11-05,62.688189224328376
2025-11-06,61.73709215057782
2025-11-07,65.68711695621663
2025-11-08,82.39187188844936
2025-11-09,76.54190737045867
2025-11-10,61.85071568209622
2025-11-11,64.82574640140322
2025-11-12,63.872845779533364
2025-11-13,63.90215343647263
2025-11-14,61.9643392136146
2025-11-15,76.75292250042139
2025-11-16,74.81916626083188
2025-11-17,64.0193840642297
2025-11-18,64.04869172116896
2025-11-19,61.12055325296477
2025-11-20,69.03863834543576
2025-11-21,74.99050333216913
2025-11-22,76.0119387825739
2025-11-23,79.00951385337267
2025-11-24,69.16488671378951
2025-11-25,72.16201089755843
2025-11-26,71.2059540664797
2025-11-27,68.27015051876833
2025-11-28,76.22024859035761
2025-11-29,76.25496689165489
2025-11-30,82.23433598720817
2025-12-01,64.42969126137942
2025-12-02,66.44235273119003
2025-12-03,74.409584509913
2025-12-04,79.40629443962733
2025-12-05,88.3796315097407
2025-12-06,81.46539727351094
2025-12-07,84.48416403471194
2025-12-08,71.59552046025702
2025-12-09,68.6434849794716
2025-12-10,67.67931218185585
2025-12-11,70.30181184514404
2025-12-12,71.39575563107718
2025-12-13,80.42711312359053
2025-12-14,75.71267012534146
2025-12-15,67.80327440618137
2025-12-16,65.70585599071313
2025-12-17,67.86456851947244
2025-12-18,71.09019813514126
2025-12-19,70.55648344870136
2025-12-20,79.11596249214845
2025-12-21,77.01876952019514
2025-12-22,82.32185081616281
2025-12-23,74.95341049868648
2025-12-24,77.122924424087
2025-12-25,72.88420567604098
2025-12-26,82.47021917174494
2025-12-27,90.49403079007146
2025-12-28,87.89341053834669
2025-12-29,85.79234192714426
2025-12-30,84.76011330341974
2025-12-31,82.6556796162226
2026-01-01,82.1901699464528
2026-01-02,84.3714467187787
2026-01-03,94.56649955767149
2026-01-04,91.38938008185958
2026-01-05,74.31860232295752
2026-01-06,77.00386335315056
2026-01-07,75.45976326388264
2026-01-08,76.56860952922098
2026-01-09,77.67841724484353
2026-01-10,90.28437806095772
2026-01-11,90.3247125580531
2026-01-12,80.07029485899228
2026-01-13,82.394778123564
2026-01-14,72.12759634314392
2026-01-15,79.03212009751883
2026-01-16,82.50505978650831
2026-01-17,94.00596205482628
2026-01-18,97.48860244564885
2026-01-19,90.64738853481609
2026-01-20,73.46853511445991
2026-01-21,82.68886255808216
2026-01-22,73.5338872110195
2026-01-23,77.01499591207896
2026-01-24,98.89897781955942
2026-01-25,98.9428862594354
2026-01-26,88.62771153310436
2026-01-27,84.06094568791484
2026-01-28,76.03400423509511
2026-01-29,76.06770140988365
2026-01-30,81.86665605320795
2026-01-31,92.28496455692208
2026-02-01,100.0
2026-02-02,79.27219700218389
2026-02-03,77.76971098904369
2026-02-04,77.41609739622498
2026-02-05,78.19575562404461
2026-02-06,78.96501345207544
2026-02-07,88.70684224711385
2026-02-08,87.1783552345017
2026-02-09,67.8607322847062
2026-02-10,71.9726033758137
2026-02-11,76.04287286776608
2026-02-12,77.87779991780813
2026-02-13,80.78359638975583
2026-02-14,83.65819166233716
2026-02-15,91.90793484402415
2026-02-16,86.08556974400072
2026-02-17,71.74825126767631
2026-02-18,74.59684554078567
2026-02-19,74.23283154817818
2026-02-20,72.81354873334828
2026-02-21,87.15569565322782
2026-02-22,83.58947379469228
2026-02-23,76.9354484679053
2026-02-24,75.51616565307539
2026-02-25,71.01947976978283
2026-02-26,67.58846310850149
2026-02-27,69.28298476139497
2026-02-28,77.03870895311465
2026-03-01,76.64349376114082
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
