Time,djia
2024-09-21,6.383177351677228
2024-09-22,4.255451567784818
2024-09-23,29.788160974493728
2024-09-24,29.788160974493728
2024-09-25,29.788160974493728
2024-09-26,29.788160974493728
2024-09-27,29.788160974493728
2024-09-28,4.255451567784818
2024-09-29,4.255451567784818
2024-09-30,29.788160974493728
2024-10-01,31.915886758386137
2024-10-02,29.788160974493728
2024-10-03,29.788160974493728
2024-10-04,29.788160974493728
2024-10-05,6.383177351677228
2024-10-06,2.127725783892409
2024-10-07,25.53270940670891
2024-10-08,25.53270940670891
2024-10-09,25.53270940670891
2024-10-10,25.53270940670891
2024-10-11,27.66043519060132
2024-10-12,8.510903135569636
2024-10-13,2.127725783892409
2024-10-14,27.66043519060132
2024-10-15,27.66043519060132
2024-10-16,27.66043519060132
2024-10-17,27.66043519060132
2024-10-18,29.788160974493728
2024-10-19,4.255451567784818
2024-10-20,2.127725783892409
2024-10-21,25.53270940670891
2024-10-22,27.66043519060132
2024-10-23,25.53270940670891
2024-10-24,27.66043519060132
2024-10-25,25.53270940670891
2024-10-26,4.255451567784818
2024-10-27,2.127725783892409
2024-10-28,25.53270940670891
2024-10-29,25.53270940670891
2024-10-30,25.53270940670891
2024-10-31,27.66043519060132
2024-11-01,29.788160974493728
2024-11-02,6.383177351677228
2024-11-03,2.127725783892409
2024-11-04,27.66043519060132
2024-11-05,27.66043519060132
2024-11-06,59.576321948987456
2024-11-07,46.809967245633
2024-11-08,42.55451567784818
2024-11-09,8.510903135569636
2024-11-10,4.255451567784818
2024-11-11,31.915886758386137
2024-11-12,29.788160974493728
2024-11-13,31.915886758386137
2024-11-14,29.788160974493728
2024-11-15,27.66043519060132
2024-11-16,6.383177351677228
2024-11-17,4.255451567784818
2024-11-18,27.66043519060132
2024-11-19,25.53270940670891
2024-11-20,27.66043519060132
2024-11-21,25.53270940670891
2024-11-22,27.66043519060132
2024-11-23,6.383177351677228
2024-11-24,2.127725783892409
2024-11-25,27.66043519060132
2024-11-26,31.915886758386137
2024-11-27,27.66043519060132
2024-11-28,6.383177351677228
2024-11-29,21.27725783892409
2024-11-30,4.255451567784818
2024-12-01,2.127725783892409
2024-12-02,25.53270940670891
2024-12-03,25.53270940670891
2024-12-04,27.66043519060132
2024-12-05,23.4049836228165
2024-12-06,25.53270940670891
2024-12-07,4.255451567784818
2024-12-08,2.127725783892409
2024-12-09,23.4049836228165
2024-12-10,23.4049836228165
2024-12-11,23.4049836228165
2024-12-12,25.53270940670891
2024-12-13,23.4049836228165
2024-12-14,4.255451567784818
2024-12-15,2.127725783892409
2024-12-16,21.27725783892409
2024-12-17,27.66043519060132
2024-12-18,36.171338326170954
2024-12-19,42.55451567784818
2024-12-20,38.29906411006336
2024-12-21,6.383177351677228
2024-12-22,4.255451567784818
2024-12-23,29.788160974493728
2024-12-24,23.4049836228165
2024-12-25,6.383177351677228
2024-12-26,25.53270940670891
2024-12-27,27.66043519060132
2024-12-28,6.383177351677228
2024-12-29,2.127725783892409
2024-12-30,31.915886758386137
2024-12-31,25.53270940670891
2025-01-01,6.383177351677228
2025-01-02,27.66043519060132
2025-01-03,27.66043519060132
2025-01-04,4.255451567784818
2025-01-05,2.127725783892409
2025-01-06,27.66043519060132
2025-01-07,25.53270940670891
2025-01-08,25.53270940670891
2025-01-09,17.021806271139273
2025-01-10,29.788160974493728
2025-01-11,6.383177351677228
2025-01-12,4.255451567784818
2025-01-13,27.66043519060132
2025-01-14,25.53270940670891
2025-01-15,29.788160974493728
2025-01-16,27.66043519060132
2025-01-17,27.66043519060132
2025-01-18,6.383177351677228
2025-01-19,2.127725783892409
2025-01-20,12.766354703354455
2025-01-21,36.171338326170954
2025-01-22,31.915886758386137
2025-01-23,29.788160974493728
2025-01-24,27.66043519060132
2025-01-25,6.383177351677228
2025-01-26,4.255451567784818
2025-01-27,38.29906411006336
2025-01-28,38.29906411006336
2025-01-29,31.915886758386137
2025-01-30,27.66043519060132
2025-01-31,31.915886758386137
2025-02-01,8.510903135569636
2025-02-02,6.383177351677228
2025-02-03,65.95949930066467
2025-02-04,36.171338326170954
2025-02-05,29.788160974493728
2025-02-06,29.788160974493728
2025-02-07,31.915886758386137
2025-02-08,6.383177351677228
2025-02-09,2.127725783892409
2025-02-10,29.788160974493728
2025-02-11,29.788160974493728
2025-02-12,31.915886758386137
2025-02-13,29.788160974493728
2025-02-14,27.66043519060132
2025-02-15,6.383177351677228
2025-02-16,4.255451567784818
2025-02-17,12.766354703354455
2025-02-18,25.53270940670891
2025-02-19,27.66043519060132
2025-02-20,29.788160974493728
2025-02-21,38.29906411006336
2025-02-22,8.510903135569636
2025-02-23,4.255451567784818
2025-02-24,36.171338326170954
2025-02-25,38.29906411006336
2025-02-26,31.915886758386137
2025-02-27,34.043612542278545
2025-02-28,38.29906411006336
2025-03-01,6.383177351677228
2025-03-02,4.255451567784818
2025-03-03,42.55451567784818
2025-03-04,87.23675713958878
2025-03-05,65.95949930066467
2025-03-06,63.83177351677227
2025-03-07,59.576321948987456
2025-03-08,10.638628919462045
2025-03-09,4.255451567784818
2025-03-10,76.59812822012672
2025-03-11,93.619934491266
2025-03-12,80.85357978791154
2025-03-13,76.59812822012672
2025-03-14,68.08722508455709
2025-03-15,10.638628919462045
2025-03-16,6.383177351677228
2025-03-17,55.32087038120264
2025-03-18,53.19314459731023
2025-03-19,51.06541881341782
2025-03-20,46.809967245633
2025-03-21,42.55451567784818
2025-03-22,8.510903135569636
2025-03-23,4.255451567784818
2025-03-24,42.55451567784818
2025-03-25,40.42678989395577
2025-03-26,40.42678989395577
2025-03-27,44.68224146174059
2025-03-28,48.937693029525406
2025-03-29,10.638628919462045
2025-03-30,6.383177351677228
2025-03-31,57.44859616509505
2025-04-01,51.06541881341782
2025-04-02,63.83177351677227
2025-04-03,157.45170800803828
2025-04-04,178.72896584696235
2025-04-05,27.66043519060132
2025-04-06,21.27725783892409
2025-04-07,212.77257838924092
2025-04-08,159.57943379193068
2025-04-09,191.49532055031682
2025-04-10,151.06853065636105
2025-04-11,108.51401497851286
2025-04-12,19.14953205503168
2025-04-13,10.638628919462045
2025-04-14,80.85357978791154
2025-04-15,76.00008344252576
2025-04-16,78.55214446601654
2025-04-17,80.60813944565912
2025-04-18,48.77608266332399
2025-04-19,10.279974898212917
2025-04-20,6.66405098277594
2025-04-21,99.60816030629056
2025-04-22,86.77612438458688
2025-04-23,76.99221553022215
2025-04-24,72.3841595270888
2025-04-25,63.66411356467027
2025-04-26,10.776040942061108
2025-04-27,6.167984938927751
2025-04-28,60.048189649233294
2025-04-29,57.000062581894326
2025-04-30,65.72010854431284
2025-05-01,59.5521236053851
2025-05-02,57.496128625742514
2025-05-03,10.279974898212917
2025-05-04,6.66405098277594
2025-05-05,55.44013364609994
2025-05-06,53.384138666457346
2025-05-07,53.384138666457346
2025-05-08,57.496128625742514
2025-05-09,48.77608266332399
2025-05-10,8.223979918570334
2025-05-11,6.66405098277594
2025-05-12,87.27219042843507
2025-05-13,62.10418462887587
2025-05-14,51.32814368681477
2025-05-15,47.6223402094262
2025-05-16,43.65381185864068
2025-05-17,8.929188789267412
2025-05-18,4.960660438481895
2025-05-19,51.59086856021171
2025-05-20,44.645943946337056
2025-05-21,47.6223402094262
2025-05-22,51.59086856021171
2025-05-23,48.614472297122575
2025-05-24,8.929188789267412
2025-05-25,4.960660438481895
2025-05-26,7.9370567015710325
2025-05-27,47.6223402094262
2025-05-28,44.645943946337056
2025-05-29,53.57513273560447
2025-05-30,43.65381185864068
2025-05-31,7.9370567015710325
2025-06-01,4.960660438481895
2025-06-02,40.677415595551544
2025-06-03,41.66954768324792
2025-06-04,40.677415595551544
2025-06-05,42.661679770944296
2025-06-06,42.661679770944296
2025-06-07,6.944924613874654
2025-06-08,4.960660438481895
2025-06-09,40.677415595551544
2025-06-10,39.68528350785516
2025-06-11,42.661679770944296
2025-06-12,38.693151420158785
2025-06-13,46.630208121729815
2025-06-14,8.929188789267412
2025-06-15,4.960660438481895
2025-06-16,39.68528350785516
2025-06-17,38.693151420158785
2025-06-18,38.693151420158785
2025-06-19,20.83477384162396
2025-06-20,32.740358893980506
2025-06-21,6.944924613874654
2025-06-22,7.9370567015710325
2025-06-23,47.6223402094262
2025-06-24,41.66954768324792
2025-06-25,36.708887244766025
2025-06-26,40.677415595551544
2025-06-27,43.65381185864068
2025-06-28,8.929188789267412
2025-06-29,4.960660438481895
2025-06-30,40.677415595551544
2025-07-01,41.66954768324792
2025-07-02,37.7010193324624
2025-07-03,45.63807603403344
2025-07-04,8.929188789267412
2025-07-05,4.960660438481895
2025-07-06,4.960660438481895
2025-07-07,46.630208121729815
2025-07-08,44.645943946337056
2025-07-09,38.693151420158785
2025-07-10,37.7010193324624
2025-07-11,39.68528350785516
2025-07-12,6.944924613874654
2025-07-13,3.9685283507855162
2025-07-14,39.68528350785516
2025-07-15,39.68528350785516
2025-07-16,38.693151420158785
2025-07-17,37.7010193324624
2025-07-18,35.71675515706965
2025-07-19,6.944924613874654
2025-07-20,3.9685283507855162
2025-07-21,32.740358893980506
2025-07-22,35.71675515706965
2025-07-23,39.68528350785516
2025-07-24,39.68528350785516
2025-07-25,33.73249098167689
2025-07-26,5.952792526178275
2025-07-27,4.960660438481895
2025-07-28,43.65381185864068
2025-07-29,38.693151420158785
2025-07-30,37.7010193324624
2025-07-31,38.693151420158785
2025-08-01,53.57513273560447
2025-08-02,8.929188789267412
2025-08-03,5.952792526178275
2025-08-04,43.65381185864068
2025-08-05,40.677415595551544
2025-08-06,37.7010193324624
2025-08-07,44.645943946337056
2025-08-08,38.693151420158785
2025-08-09,6.944924613874654
2025-08-10,3.9685283507855162
2025-08-11,35.71675515706965
2025-08-12,38.693151420158785
2025-08-13,39.68528350785516
2025-08-14,42.661679770944296
2025-08-15,40.677415595551544
2025-08-16,6.944924613874654
2025-08-17,3.9685283507855162
2025-08-18,36.708887244766025
2025-08-19,36.708887244766025
2025-08-20,36.708887244766025
2025-08-21,33.73249098167689
2025-08-22,47.6223402094262
2025-08-23,7.9370567015710325
2025-08-24,5.952792526178275
2025-08-25,39.68528350785516
2025-08-26,38.693151420158785
2025-08-27,35.71675515706965
2025-08-28,34.724623069373266
2025-08-29,31.74822680628413
2025-08-30,5.952792526178275
2025-08-31,3.9685283507855162
2025-09-01,5.952792526178275
2025-09-02,36.708887244766025
2025-09-03,33.73249098167689
2025-09-04,32.740358893980506
2025-09-05,31.74822680628413
2025-09-06,5.952792526178275
2025-09-07,2.9763962630891374
2025-09-08,29.76396263089137
2025-09-09,30.75609471858775
2025-09-10,30.75609471858775
2025-09-11,33.73249098167689
2025-09-12,29.76396263089137
2025-09-13,4.960660438481895
2025-09-14,2.9763962630891374
2025-09-15,32.740358893980506
2025-09-16,30.75609471858775
2025-09-17,42.661679770944296
2025-09-18,33.73249098167689
2025-09-19,32.740358893980506
2025-09-20,5.952792526178275
2025-09-21,2.9763962630891374
2025-09-22,30.75609471858775
2025-09-23,30.75609471858775
2025-09-24,28.771830543194994
2025-09-25,28.771830543194994
2025-09-26,29.76396263089137
2025-09-27,3.9685283507855162
2025-09-28,2.9763962630891374
2025-09-29,30.75609471858775
2025-09-30,30.75609471858775
2025-10-01,36.708887244766025
2025-10-02,28.771830543194994
2025-10-03,32.740358893980506
2025-10-04,4.960660438481895
2025-10-05,3.9685283507855162
2025-10-06,30.75609471858775
2025-10-07,29.76396263089137
2025-10-08,29.76396263089137
2025-10-09,29.76396263089137
2025-10-10,37.7010193324624
2025-10-11,9.92132087696379
2025-10-12,5.952792526178275
2025-10-13,39.68528350785516
2025-10-14,40.677415595551544
2025-10-15,32.740358893980506
2025-10-16,32.740358893980506
2025-10-17,35.71675515706965
2025-10-18,5.952792526178275
2025-10-19,2.9763962630891374
2025-10-20,31.74822680628413
2025-10-21,34.724623069373266
2025-10-22,35.71675515706965
2025-10-23,31.74822680628413
2025-10-24,37.7010193324624
2025-10-25,5.952792526178275
2025-10-26,3.9685283507855162
2025-10-27,35.71675515706965
2025-10-28,35.71675515706965
2025-10-29,39.68528350785516
2025-10-30,36.708887244766025
2025-10-31,35.71675515706965
2025-11-01,5.952792526178275
2025-11-02,2.9763962630891374
2025-11-03,31.74822680628413
2025-11-04,30.75609471858775
2025-11-05,35.71675515706965
2025-11-06,33.73249098167689
2025-11-07,31.74822680628413
2025-11-08,6.944924613874654
2025-11-09,3.9685283507855162
2025-11-10,30.75609471858775
2025-11-11,33.73249098167689
2025-11-12,35.71675515706965
2025-11-13,36.708887244766025
2025-11-14,38.693151420158785
2025-11-15,6.944924613874654
2025-11-16,3.9685283507855162
2025-11-17,35.71675515706965
2025-11-18,38.693151420158785
2025-11-19,34.724623069373266
2025-11-20,41.66954768324792
2025-11-21,41.66954768324792
2025-11-22,7.9370567015710325
2025-11-23,2.9763962630891374
2025-11-24,31.74822680628413
2025-11-25,32.740358893980506
2025-11-26,33.73249098167689
2025-11-27,5.952792526178275
2025-11-28,20.83477384162396
2025-11-29,5.952792526178275
2025-11-30,3.9685283507855162
2025-12-01,27.779698455498615
2025-12-02,30.75609471858775
2025-12-03,27.779698455498615
2025-12-04,27.779698455498615
2025-12-05,27.779698455498615
2025-12-06,5.952792526178275
2025-12-07,2.9763962630891374
2025-12-08,27.779698455498615
2025-12-09,28.771830543194994
2025-12-10,31.74822680628413
2025-12-11,32.69176684878117
2025-12-12,30.739541384508854
2025-12-13,5.856676392816945
2025-12-14,2.768322633645817
2025-12-15,27.971218750863038
2025-12-16,28.787315920236537
2025-12-17,26.51505933043891
2025-12-18,30.739541384508854
2025-12-19,27.651187625337727
2025-12-20,5.040579223443444
2025-12-21,3.088353759171129
2025-12-22,26.51505933043891
2025-12-23,28.467284794711226
2025-12-24,22.930639527419594
2025-12-25,5.040579223443444
2025-12-26,22.610608401894282
2025-12-27,5.040579223443444
2025-12-28,3.9044509285446303
2025-12-29,24.882864991691907
2025-12-30,24.882864991691907
2025-12-31,26.01899328659072
2026-01-01,6.176707518342258
2026-01-02,22.930639527419594
2026-01-03,6.176707518342258
2026-01-04,3.9044509285446303
2026-01-05,31.875669679407668
2026-01-06,33.50786401815467
2026-01-07,31.875669679407668
2026-01-08,28.467284794711226
2026-01-09,29.60341308961004
2026-01-10,7.040684761556865
2026-01-11,2.5602490042024963
2026-01-12,34.5633615567337
2026-01-13,29.44286354832871
2026-01-14,30.722988050429954
2026-01-15,26.242552293075587
2026-01-16,26.242552293075587
2026-01-17,4.4804357573543685
2026-01-18,3.8403735063037443
2026-01-19,13.441307272063106
2026-01-20,40.96398406723994
2026-01-21,46.084482075644935
2026-01-22,34.5633615567337
2026-01-23,29.44286354832871
2026-01-24,7.680747012607489
2026-01-25,3.2003112552531205
2026-01-26,29.44286354832871
2026-01-27,30.722988050429954
2026-01-28,30.722988050429954
2026-01-29,28.802801297278084
2026-01-30,30.082925799379332
2026-01-31,6.400622510506241
2026-02-01,4.4804357573543685
2026-02-02,26.882614544126213
2026-02-03,28.16273904622746
2026-02-04,28.802801297278084
2026-02-05,30.722988050429954
2026-02-06,40.32392181618932
2026-02-07,10.240996016809985
2026-02-08,4.4804357573543685
2026-02-09,30.722988050429954
2026-02-10,30.722988050429954
2026-02-11,33.28323705463245
2026-02-12,33.923299305683074
2026-02-13,33.923299305683074
2026-02-14,7.040684761556865
2026-02-15,3.8403735063037443
2026-02-16,14.08136952311373
2026-02-17,25.602490042024964
2026-02-18,26.882614544126213
2026-02-19,27.522676795176835
2026-02-20,36.48354830988557
2026-02-21,7.040684761556865
2026-02-22,4.4804357573543685
2026-02-23,33.28323705463245
2026-02-24,34.5633615567337
2026-02-25,30.082925799379332
2026-02-26,28.802801297278084
2026-02-27,30.082925799379332
2026-02-28,8.320809263658113
2026-03-01,5.760560259455617
2026-03-02,48.64473107984743
2026-03-03,53.125166837201796
2026-03-04,41.604046318290564
2026-03-05,42.884170820391816
2026-03-06,49.284793330898054
2026-03-07,8.960871514708737
2026-03-08,7.040684761556865
2026-03-09,64.00622510506241
2026-03-10,46.72454432669556
2026-03-11,42.884170820391816
2026-03-12,46.084482075644935
2026-03-13,43.52423307144244
2026-03-14,8.960871514708737
2026-03-15,5.760560259455617
2026-03-16,40.96398406723994
2026-03-17,37.76367281198682
2026-03-18,42.884170820391816
2026-03-19,46.084482075644935
2026-03-20,40.96398406723994
2026-03-21,9.600933765759361
2026-03-22,5.760560259455617
2026-03-23,54.40529133930305
2026-03-24,48.64473107984743
2026-03-25,43.52423307144244
2026-03-26,45.44441982459431
2026-03-27,49.284793330898054
2026-03-28,9.600933765759361
2026-03-29,6.400622510506241
2026-03-30,49.92485558194868
2026-03-31,49.92485558194868
2026-04-01,43.52423307144244
2026-04-02,51.20498008404993
2026-04-03,25.602490042024964
2026-04-04,5.760560259455617
2026-04-05,5.120498008404993
2026-04-06,43.52423307144244
2026-04-07,43.52423307144244
2026-04-08,58.88572709665742
2026-04-09,46.084482075644935
2026-04-10,39.6838595651387
2026-04-11,7.680747012607489
2026-04-12,7.680747012607489
2026-04-13,45.44441982459431
2026-04-14,38.403735063037445
2026-04-15,39.04379731408807
2026-04-16,36.48354830988557
2026-04-17,47.36460657774618
2026-04-18,8.960871514708737
2026-04-19,7.040684761556865
2026-04-20,42.244108569341186
2026-04-21,39.04379731408807
2026-04-22,37.76367281198682
2026-04-23,37.1236105609362
2026-04-24,32.64317480358183
2026-04-25,5.760560259455617
2026-04-26,4.4804357573543685
2026-04-27,33.923299305683074
2026-04-28,34.5633615567337
2026-04-29,31.36305030148058
2026-04-30,34.5633615567337
2026-05-01,35.84348605883495
2026-05-02,6.400622510506241
2026-05-03,5.120498008404993
2026-05-04,36.48354830988557
2026-05-05,34.5633615567337
2026-05-06,38.403735063037445
2026-05-07,34.5633615567337
2026-05-08,35.84348605883495
2026-05-09,5.760560259455617
2026-05-10,3.8403735063037443
2026-05-11,35.84348605883495
2026-05-12,33.923299305683074
2026-05-13,29.44286354832871
2026-05-14,30.722988050429954
2026-05-15,31.36305030148058
2026-05-16,7.040684761556865
2026-05-17,5.120498008404993
2026-05-18,33.28323705463245
2026-05-19,29.44286354832871
2026-05-20,30.722988050429954
2026-05-21,30.722988050429954
2026-05-22,32.64317480358183
2026-05-23,6.400622510506241
2026-05-24,5.120498008404993
2026-05-25,7.040684761556865
2026-05-26,33.923299305683074
2026-05-27,33.28323705463245
2026-05-28,35.203423807784326
2026-05-29,32.64317480358183
2026-05-30,6.400622510506241
2026-05-31,3.8403735063037443
