Time,google_docs
2024-09-24,62.998994695010296
2024-09-25,57.7490784704261
2024-09-26,61.68651563886424
2024-09-27,46.593006493184696
2024-09-28,20.34342537026374
2024-09-29,26.90582065099398
2024-09-30,61.68651563886424
2024-10-01,61.68651563886424
2024-10-02,64.31147375115634
2024-10-03,58.40531799849913
2024-10-04,49.217964605476794
2024-10-05,20.999664898336764
2024-10-06,25.59334159484793
2024-10-07,60.3740365827182
2024-10-08,59.06155752657215
2024-10-09,57.7490784704261
2024-10-10,55.78035988620703
2024-10-11,43.9680483808926
2024-10-12,19.030946314117692
2024-10-13,22.312143954482814
2024-10-14,49.87420413354982
2024-10-15,59.06155752657215
2024-10-16,58.40531799849913
2024-10-17,56.43659941428005
2024-10-18,47.90548554933074
2024-10-19,19.687185842190715
2024-10-20,24.93710206677491
2024-10-21,62.342755166937266
2024-10-22,64.96771327922936
2024-10-23,65.62395280730239
2024-10-24,61.68651563886424
2024-10-25,49.217964605476794
2024-10-26,19.687185842190715
2024-10-27,24.93710206677491
2024-10-28,60.3740365827182
2024-10-29,62.998994695010296
2024-10-30,60.3740365827182
2024-10-31,55.12412035813401
2024-11-01,44.62428790896563
2024-11-02,19.030946314117692
2024-11-03,22.312143954482814
2024-11-04,57.092838942353076
2024-11-05,46.593006493184696
2024-11-06,41.343090268600506
2024-11-07,55.12412035813401
2024-11-08,49.217964605476794
2024-11-09,19.687185842190715
2024-11-10,21.655904426409787
2024-11-11,49.217964605476794
2024-11-12,62.342755166937266
2024-11-13,62.998994695010296
2024-11-14,59.717797054645175
2024-11-15,51.18668318969586
2024-11-16,19.687185842190715
2024-11-17,25.59334159484793
2024-11-18,62.998994695010296
2024-11-19,61.68651563886424
2024-11-20,63.65523422308332
2024-11-21,61.68651563886424
2024-11-22,49.217964605476794
2024-11-23,20.34342537026374
2024-11-24,21.655904426409787
2024-11-25,43.9680483808926
2024-11-26,39.37437168438143
2024-11-27,25.59334159484793
2024-11-28,17.06222772989862
2024-11-29,15.749748673752574
2024-11-30,17.06222772989862
2024-12-01,24.280862538701882
2024-12-02,59.06155752657215
2024-12-03,64.31147375115634
2024-12-04,63.65523422308332
2024-12-05,60.3740365827182
2024-12-06,54.467880830060984
2024-12-07,26.249581122920954
2024-12-08,30.1870182913591
2024-12-09,65.62395280730239
2024-12-10,61.68651563886424
2024-12-11,58.40531799849913
2024-12-12,56.43659941428005
2024-12-13,47.90548554933074
2024-12-14,22.968383482555836
2024-12-15,19.687185842190715
2024-12-16,49.87420413354982
2024-12-17,47.24924602125772
2024-12-18,43.311808852819574
2024-12-19,39.37437168438143
2024-12-20,28.87453923521305
2024-12-21,12.468551033387454
2024-12-22,11.156071977241407
2024-12-23,15.09350914567955
2024-12-24,11.81231150531443
2024-12-25,9.187353393022335
2024-12-26,11.81231150531443
2024-12-27,12.468551033387454
2024-12-28,10.499832449168382
2024-12-29,11.156071977241407
2024-12-30,14.437269617606525
2024-12-31,13.781030089533502
2025-01-01,11.156071977241407
2025-01-02,19.687185842190715
2025-01-03,18.37470678604467
2025-01-04,13.781030089533502
2025-01-05,15.09350914567955
2025-01-06,30.84325781943212
2025-01-07,38.061892628235384
2025-01-08,40.03061121245446
2025-01-09,39.37437168438143
2025-01-10,36.74941357208934
2025-01-11,16.405988201825597
2025-01-12,17.718467257971646
2025-01-13,46.593006493184696
2025-01-14,48.561725077403764
2025-01-15,51.18668318969586
2025-01-16,48.561725077403764
2025-01-17,45.93676696511167
2025-01-18,17.718467257971646
2025-01-19,15.749748673752574
2025-01-20,24.280862538701882
2025-01-21,45.93676696511167
2025-01-22,47.90548554933074
2025-01-23,52.49916224584191
2025-01-24,48.561725077403764
2025-01-25,19.030946314117692
2025-01-26,22.312143954482814
2025-01-27,53.81164130198796
2025-01-28,58.40531799849913
2025-01-29,57.7490784704261
2025-01-30,56.43659941428005
2025-01-31,51.842922717768886
2025-02-01,20.999664898336764
2025-02-02,24.280862538701882
2025-02-03,57.092838942353076
2025-02-04,60.3740365827182
2025-02-05,57.092838942353076
2025-02-06,56.43659941428005
2025-02-07,49.87420413354982
2025-02-08,21.655904426409787
2025-02-09,22.968383482555836
2025-02-10,52.49916224584191
2025-02-11,57.7490784704261
2025-02-12,55.12412035813401
2025-02-13,55.12412035813401
2025-02-14,42.65556932474655
2025-02-15,19.030946314117692
2025-02-16,23.62462301062886
2025-02-17,36.74941357208934
2025-02-18,53.15540177391493
2025-02-19,52.49916224584191
2025-02-20,51.842922717768886
2025-02-21,45.93676696511167
2025-02-22,20.34342537026374
2025-02-23,27.562060179067004
2025-02-24,61.03027611079122
2025-02-25,57.092838942353076
2025-02-26,59.717797054645175
2025-02-27,58.40531799849913
2025-02-28,51.842922717768886
2025-03-01,21.655904426409787
2025-03-02,25.59334159484793
2025-03-03,57.7490784704261
2025-03-04,57.7490784704261
2025-03-05,52.49916224584191
2025-03-06,57.092838942353076
2025-03-07,47.24924602125772
2025-03-08,20.34342537026374
2025-03-09,22.968383482555836
2025-03-10,53.15540177391493
2025-03-11,52.49916224584191
2025-03-12,50.53044366162284
2025-03-13,49.87420413354982
2025-03-14,41.99932979667353
2025-03-15,19.687185842190715
2025-03-16,20.999664898336764
2025-03-17,46.593006493184696
2025-03-18,47.90548554933074
2025-03-19,47.90548554933074
2025-03-20,47.24924602125772
2025-03-21,38.061892628235384
2025-03-22,17.718467257971646
2025-03-23,20.34342537026374
2025-03-24,49.87420413354982
2025-03-25,49.87420413354982
2025-03-26,47.90548554933074
2025-03-27,49.217964605476794
2025-03-28,41.99932979667353
2025-03-29,18.37470678604467
2025-03-30,21.655904426409787
2025-03-31,47.90548554933074
2025-04-01,53.15540177391493
2025-04-02,47.90548554933074
2025-04-03,49.217964605476794
2025-04-04,42.65556932474655
2025-04-05,18.37470678604467
2025-04-06,22.968383482555836
2025-04-07,51.842922717768886
2025-04-08,53.15540177391493
2025-04-09,49.87420413354982
2025-04-10,50.53044366162284
2025-04-11,44.62428790896563
2025-04-12,20.34342537026374
2025-04-13,20.999664898336764
2025-04-14,49.87420413354982
2025-04-15,49.224894761011214
2025-04-16,47.884879886875055
2025-04-17,43.1948278273985
2025-04-18,31.476581633204653
2025-04-19,17.078305690738482
2025-04-20,19.08832800194272
2025-04-21,45.874857575670816
2025-04-22,50.56490963514737
2025-04-23,50.56490963514737
2025-04-24,49.89490219807929
2025-04-25,42.19670062629392
2025-04-26,19.416447765979232
2025-04-27,25.446514699591944
2025-04-28,55.25496169462392
2025-04-29,56.92309633279659
2025-04-30,51.90492450928353
2025-05-01,51.23491707221545
2025-05-02,45.20485013860274
2025-05-03,20.756462640115387
2025-05-04,23.436492388387705
2025-05-05,53.91494682048777
2025-05-06,51.23491707221545
2025-05-07,48.554887323943134
2025-05-08,47.884879886875055
2025-05-09,41.854812953262346
2025-05-10,18.41832056487464
2025-05-11,18.41832056487464
2025-05-12,50.56490963514737
2025-05-13,47.214872449806975
2025-05-14,43.86483526446658
2025-05-15,45.12917284016683
2025-05-16,37.60764403347236
2025-05-17,16.41060830551521
2025-05-18,17.094383651578347
2025-05-19,42.3940714559143
2025-05-20,41.02652076378803
2025-05-21,38.97519472559863
2025-05-22,34.872542649219824
2025-05-23,30.76989057284102
2025-05-24,14.35928226732581
2025-05-25,13.675506921262677
2025-05-26,15.043057613388944
2025-05-27,35.55631799528296
2025-05-28,34.872542649219824
2025-05-29,36.240093341346096
2025-05-30,31.453665918904157
2025-05-31,15.043057613388944
2025-06-01,15.726832959452079
2025-06-02,32.13744126496729
2025-06-03,32.82121661103042
2025-06-04,31.453665918904157
2025-06-05,28.034789188588487
2025-06-06,23.932137112209684
2025-06-07,14.35928226732581
2025-06-08,15.043057613388944
2025-06-09,28.034789188588487
2025-06-10,25.299687804335953
2025-06-11,25.983463150399086
2025-06-12,23.24836176614655
2025-06-13,19.82948503583088
2025-06-14,12.307956229136408
2025-06-15,13.675506921262677
2025-06-16,22.564586420083415
2025-06-17,21.880811074020283
2025-06-18,20.513260381894014
2025-06-19,15.726832959452079
2025-06-20,16.41060830551521
2025-06-21,12.307956229136408
2025-06-22,13.675506921262677
2025-06-23,19.82948503583088
2025-06-24,21.19703572795715
2025-06-25,19.14570968976775
2025-06-26,20.513260381894014
2025-06-27,17.77815899764148
2025-06-28,12.991731575199543
2025-06-29,13.675506921262677
2025-06-30,20.513260381894014
2025-07-01,19.14570968976775
2025-07-02,19.14570968976775
2025-07-03,17.77815899764148
2025-07-04,12.307956229136408
2025-07-05,10.940405537010141
2025-07-06,15.043057613388944
2025-07-07,24.615912458272817
2025-07-08,22.564586420083415
2025-07-09,21.880811074020283
2025-07-10,21.19703572795715
2025-07-11,18.461934343704613
2025-07-12,13.675506921262677
2025-07-13,15.043057613388944
2025-07-14,23.932137112209684
2025-07-15,21.880811074020283
2025-07-16,21.880811074020283
2025-07-17,20.513260381894014
2025-07-18,17.77815899764148
2025-07-19,12.991731575199543
2025-07-20,14.35928226732581
2025-07-21,21.880811074020283
2025-07-22,20.513260381894014
2025-07-23,21.19703572795715
2025-07-24,20.513260381894014
2025-07-25,16.41060830551521
2025-07-26,12.991731575199543
2025-07-27,13.675506921262677
2025-07-28,21.880811074020283
2025-07-29,21.880811074020283
2025-07-30,21.880811074020283
2025-07-31,22.564586420083415
2025-08-01,19.82948503583088
2025-08-02,13.675506921262677
2025-08-03,14.35928226732581
2025-08-04,23.24836176614655
2025-08-05,24.615912458272817
2025-08-06,24.615912458272817
2025-08-07,25.299687804335953
2025-08-08,22.564586420083415
2025-08-09,13.675506921262677
2025-08-10,14.35928226732581
2025-08-11,26.667238496462218
2025-08-12,27.351013842525354
2025-08-13,29.402339880714756
2025-08-14,30.08611522677789
2025-08-15,30.08611522677789
2025-08-16,14.35928226732581
2025-08-17,16.41060830551521
2025-08-18,34.872542649219824
2025-08-19,37.60764403347236
2025-08-20,39.65897007166176
2025-08-21,38.97519472559863
2025-08-22,36.240093341346096
2025-08-23,15.726832959452079
2025-08-24,17.77815899764148
2025-08-25,47.18049887835623
2025-08-26,49.231824916545634
2025-08-27,50.599375608671906
2025-08-28,49.91560026260877
2025-08-29,39.65897007166176
2025-08-30,16.41060830551521
2025-08-31,16.41060830551521
2025-09-01,23.24836176614655
2025-09-02,51.96692630079817
2025-09-03,57.43712906930324
2025-09-04,57.43712906930324
2025-09-05,48.548049570482505
2025-09-06,19.14570968976775
2025-09-07,25.983463150399086
2025-09-08,62.907331837808314
2025-09-09,61.53978114568204
2025-09-10,55.38580303111384
2025-09-11,56.75335372324011
2025-09-12,48.548049570482505
2025-09-13,19.14570968976775
2025-09-14,23.932137112209684
2025-09-15,58.120904415366375
2025-09-16,58.120904415366375
2025-09-17,58.80467976142951
2025-09-18,57.43712906930324
2025-09-19,48.548049570482505
2025-09-20,19.14570968976775
2025-09-21,24.615912458272817
2025-09-22,59.48845510749264
2025-09-23,55.38580303111384
2025-09-24,58.80467976142951
2025-09-25,56.75335372324011
2025-09-26,49.91560026260877
2025-09-27,18.461934343704613
2025-09-28,25.983463150399086
2025-09-29,61.53978114568204
2025-09-30,63.59110718387144
2025-10-01,60.17223045355578
2025-10-02,54.70202768505071
2025-10-03,47.86427422441937
2025-10-04,19.82948503583088
2025-10-05,25.299687804335953
2025-10-06,60.85600579961891
2025-10-07,59.48845510749264
2025-10-08,58.80467976142951
2025-10-09,58.80467976142951
2025-10-10,44.4453974941037
2025-10-11,19.82948503583088
2025-10-12,21.880811074020283
2025-10-13,49.231824916545634
2025-10-14,56.75335372324011
2025-10-15,59.48845510749264
2025-10-16,56.75335372324011
2025-10-17,47.86427422441937
2025-10-18,19.82948503583088
2025-10-19,27.351013842525354
2025-10-20,59.48845510749264
2025-10-21,59.48845510749264
2025-10-22,60.85600579961891
2025-10-23,60.17223045355578
2025-10-24,49.91560026260877
2025-10-25,20.513260381894014
2025-10-26,25.983463150399086
2025-10-27,63.59110718387144
2025-10-28,61.53978114568204
2025-10-29,61.53978114568204
2025-10-30,57.43712906930324
2025-10-31,44.4453974941037
2025-11-01,19.82948503583088
2025-11-02,24.615912458272817
2025-11-03,60.17223045355578
2025-11-04,56.069578377176974
2025-11-05,58.120904415366375
2025-11-06,57.43712906930324
2025-11-07,49.231824916545634
2025-11-08,21.880811074020283
2025-11-09,23.932137112209684
2025-11-10,56.75335372324011
2025-11-11,48.548049570482505
2025-11-12,68.37753460631339
2025-11-13,57.43712906930324
2025-11-14,50.599375608671906
2025-11-15,23.24836176614655
2025-11-16,26.667238496462218
2025-11-17,62.22355649174518
2025-11-18,51.96692630079817
2025-11-19,48.548049570482505
2025-11-20,50.599375608671906
2025-11-21,41.710296109851164
2025-11-22,17.77815899764148
2025-11-23,18.461934343704613
2025-11-24,37.60764403347236
2025-11-25,33.50499195709356
2025-11-26,21.19703572795715
2025-11-27,12.991731575199543
2025-11-28,15.043057613388944
2025-11-29,16.41060830551521
2025-11-30,21.19703572795715
2025-12-01,49.91560026260877
2025-12-02,52.65070164686131
2025-12-03,49.91560026260877
2025-12-04,50.599375608671906
2025-12-05,43.761622148040566
2025-12-06,23.24836176614655
2025-12-07,23.932137112209684
2025-12-08,51.96692630079817
2025-12-09,50.599375608671906
2025-12-10,47.86427422441937
2025-12-11,47.885467119007004
2025-12-12,41.71772580278131
2025-12-13,18.503223948677075
2025-12-14,18.245661260431945
2025-12-15,42.31717616405801
2025-12-16,38.205348619907554
2025-12-17,36.74888520910902
2025-12-18,32.637057664958554
2025-12-19,24.670965264902765
2025-12-20,12.335482632451383
2025-12-21,11.736032271174684
2025-12-22,15.847859815325146
2025-12-23,15.847859815325146
2025-12-24,10.879019221652852
2025-12-25,7.966092400055789
2025-12-26,10.279568860376152
2025-12-27,10.279568860376152
2025-12-28,9.680118499099454
2025-12-29,13.534383355004781
2025-12-30,13.534383355004781
2025-12-31,12.07791994420625
2026-01-01,10.279568860376152
2026-01-02,13.192495681973215
2026-01-03,12.335482632451383
2026-01-04,13.534383355004781
2026-01-05,26.469316348732864
2026-01-06,32.637057664958554
2026-01-07,35.549984486555616
2026-01-08,38.80479898118425
2026-01-09,34.95053412527892
2026-01-10,15.453761294707947
2026-01-11,15.453761294707947
2026-01-12,38.1192778602796
2026-01-13,41.210030119221194
2026-01-14,40.179779366240666
2026-01-15,40.69490474273093
2026-01-16,37.089027107299074
2026-01-17,14.938635918217683
2026-01-18,14.423510541727417
2026-01-19,22.15039118908139
2026-01-20,41.210030119221194
2026-01-21,46.36128388412384
2026-01-22,44.30078237816278
2026-01-23,38.1192778602796
2026-01-24,16.99913742417874
2026-01-25,16.99913742417874
2026-01-26,36.058776354318546
2026-01-27,41.210030119221194
2026-01-28,41.725155495711455
2026-01-29,44.81590775465305
2026-01-30,40.179779366240666
2026-01-31,19.574764306630065
2026-02-01,21.635265812591125
2026-02-02,46.8764092606141
2026-02-03,46.36128388412384
2026-02-04,46.36128388412384
2026-02-05,46.36128388412384
2026-02-06,40.179779366240666
2026-02-07,18.544513553649537
2026-02-08,19.0596389301398
2026-02-09,41.725155495711455
2026-02-10,48.4217853900849
2026-02-11,48.93691076657517
2026-02-12,47.39153463710437
2026-02-13,36.57390173080881
2026-02-14,15.968886671198213
2026-02-15,18.029388177159273
2026-02-16,33.48314947186722
2026-02-17,39.6646539897504
2026-02-18,42.24028087220172
2026-02-19,43.78565700167252
2026-02-20,37.604152483789335
2026-02-21,19.574764306630065
2026-02-22,20.605015059610597
2026-02-23,45.331033131143315
2026-02-24,46.8764092606141
2026-02-25,48.93691076657517
2026-02-26,48.93691076657517
2026-02-27,41.210030119221194
2026-02-28,22.15039118908139
2026-03-01,22.15039118908139
2026-03-02,49.45203614306543
2026-03-03,48.93691076657517
2026-03-04,47.39153463710437
2026-03-05,47.39153463710437
2026-03-06,44.30078237816278
2026-03-07,21.12014043610086
2026-03-08,22.15039118908139
2026-03-09,50.997412272536224
2026-03-10,50.997412272536224
2026-03-11,47.90666001359464
2026-03-12,46.8764092606141
2026-03-13,39.6646539897504
2026-03-14,20.089889683120333
2026-03-15,22.665516565571657
2026-03-16,44.30078237816278
2026-03-17,43.78565700167252
2026-03-18,44.81590775465305
2026-03-19,45.331033131143315
2026-03-20,34.51340022484775
2026-03-21,19.0596389301398
2026-03-22,23.695767318552186
2026-03-23,48.93691076657517
2026-03-24,49.45203614306543
2026-03-25,49.967161519555695
2026-03-26,49.45203614306543
2026-03-27,42.24028087220172
2026-03-28,23.695767318552186
2026-03-29,28.847021083454834
2026-03-30,51.51253764902649
2026-03-31,51.51253764902649
2026-04-01,45.846158507633575
2026-04-02,38.1192778602796
2026-04-03,27.30164495398404
2026-04-04,19.0596389301398
2026-04-05,17.514262800669005
2026-04-06,40.69490474273093
2026-04-07,43.27053162518225
2026-04-08,45.331033131143315
2026-04-09,46.36128388412384
2026-04-10,37.604152483789335
2026-04-11,19.0596389301398
2026-04-12,23.18064194206192
2026-04-13,49.45203614306543
2026-04-14,45.846158507633575
2026-04-15,44.81590775465305
2026-04-16,46.8764092606141
2026-04-17,40.69490474273093
2026-04-18,20.605015059610597
2026-04-19,23.695767318552186
2026-04-20,49.967161519555695
2026-04-21,47.90666001359464
2026-04-22,47.39153463710437
2026-04-23,47.39153463710437
2026-04-24,39.6646539897504
2026-04-25,21.12014043610086
2026-04-26,27.30164495398404
2026-04-27,48.93691076657517
2026-04-28,48.4217853900849
2026-04-29,44.81590775465305
2026-04-30,47.90666001359464
2026-05-01,40.69490474273093
2026-05-02,22.15039118908139
2026-05-03,26.786519577493774
2026-05-04,47.90666001359464
2026-05-05,43.78565700167252
2026-05-06,45.846158507633575
2026-05-07,42.24028087220172
2026-05-08,38.63440323676987
2026-05-09,18.029388177159273
2026-05-10,19.574764306630065
2026-05-11,43.27053162518225
2026-05-12,42.75540624869199
2026-05-13,42.75540624869199
2026-05-14,40.69490474273093
2026-05-15,37.089027107299074
2026-05-16,20.605015059610597
2026-05-17,20.605015059610597
2026-05-18,37.089027107299074
2026-05-19,41.210030119221194
2026-05-20,39.14952861326013
2026-05-21,37.089027107299074
2026-05-22,31.937773342396426
2026-05-23,18.544513553649537
2026-05-24,19.0596389301398
2026-05-25,23.18064194206192
2026-05-26,38.63440323676987
2026-05-27,36.058776354318546
2026-05-28,37.604152483789335
2026-05-29,37.604152483789335
2026-05-30,23.695767318552186
2026-05-31,26.27139420100351
