Time,zillow
2025-06-25,84.0
2025-06-26,83.0
2025-06-27,87.0
2025-06-28,81.0
2025-06-29,77.0
2025-06-30,90.0
2025-07-01,89.0
2025-07-02,86.0
2025-07-03,83.0
2025-07-04,79.0
2025-07-05,84.0
2025-07-06,93.0
2025-07-07,93.0
2025-07-08,88.0
2025-07-09,90.0
2025-07-10,89.0
2025-07-11,87.0
2025-07-12,87.0
2025-07-13,89.0
2025-07-14,95.0
2025-07-15,100.0
2025-07-16,91.0
2025-07-17,89.0
2025-07-18,89.0
2025-07-19,88.0
2025-07-20,94.0
2025-07-21,93.0
2025-07-22,91.0
2025-07-23,94.0
2025-07-24,87.0
2025-07-25,84.0
2025-07-26,87.0
2025-07-27,86.0
2025-07-28,91.0
2025-07-29,88.0
2025-07-30,83.0
2025-07-31,85.0
2025-08-01,84.0
2025-08-02,83.0
2025-08-03,88.0
2025-08-04,89.0
2025-08-05,92.0
2025-08-06,91.0
2025-08-07,88.0
2025-08-08,85.0
2025-08-09,78.0
2025-08-10,88.0
2025-08-11,88.0
2025-08-12,87.0
2025-08-13,84.0
2025-08-14,86.0
2025-08-15,83.0
2025-08-16,84.0
2025-08-17,88.0
2025-08-18,87.0
2025-08-19,84.0
2025-08-20,82.0
2025-08-21,80.0
2025-08-22,79.0
2025-08-23,80.0
2025-08-24,85.0
2025-08-25,84.0
2025-08-26,81.0
2025-08-27,80.0
2025-08-28,76.0
2025-08-29,74.0
2025-08-30,76.0
2025-08-31,79.0
2025-09-01,82.0
2025-09-02,81.0
2025-09-03,80.0
2025-09-04,79.0
2025-09-05,74.0
2025-09-06,76.0
2025-09-07,75.0
2025-09-08,79.0
2025-09-09,78.0
2025-09-10,71.0
2025-09-11,69.0
2025-09-12,68.0
2025-09-13,69.0
2025-09-14,72.0
2025-09-15,75.0
2025-09-16,74.0
2025-09-17,76.0
2025-09-18,75.0
2025-09-19,73.0
2025-09-20,76.0
2025-09-21,68.0
2025-09-22,78.0
2025-09-23,76.0
2025-09-24,76.0
2025-09-25,75.0
2025-09-26,74.0
2025-09-27,73.0
2025-09-28,70.0
2025-09-29,78.0
2025-09-30,76.0
2025-10-01,74.0
2025-10-02,72.0
2025-10-03,72.0
2025-10-04,72.0
2025-10-05,75.0
2025-10-06,80.0
2025-10-07,74.0
2025-10-08,78.0
2025-10-09,76.0
2025-10-10,70.0
2025-10-11,68.0
2025-10-12,70.0
2025-10-13,77.0
2025-10-14,76.0
2025-10-15,70.0
2025-10-16,72.0
2025-10-17,72.0
2025-10-18,71.0
2025-10-19,72.0
2025-10-20,81.0
2025-10-21,75.0
2025-10-22,75.0
2025-10-23,77.0
2025-10-24,75.0
2025-10-25,71.0
2025-10-26,74.0
2025-10-27,74.0
2025-10-28,72.0
2025-10-29,74.0
2025-10-30,70.0
2025-10-31,66.0
2025-11-01,71.0
2025-11-02,68.0
2025-11-03,80.0
2025-11-04,75.0
2025-11-05,73.0
2025-11-06,71.0
2025-11-07,72.0
2025-11-08,71.0
2025-11-09,71.0
2025-11-10,72.0
2025-11-11,70.0
2025-11-12,72.0
2025-11-13,72.0
2025-11-14,69.0
2025-11-15,70.0
2025-11-16,73.0
2025-11-17,74.0
2025-11-18,69.0
2025-11-19,64.0
2025-11-20,70.0
2025-11-21,61.0
2025-11-22,61.0
2025-11-23,67.0
2025-11-24,67.0
2025-11-25,65.0
2025-11-26,63.0
2025-11-27,54.0
2025-11-28,57.0
2025-11-29,56.0
2025-11-30,64.0
2025-12-01,64.0
2025-12-02,66.0
2025-12-03,65.0
2025-12-04,65.0
2025-12-05,62.0
2025-12-06,63.0
2025-12-07,60.0
2025-12-08,64.0
2025-12-09,64.0
2025-12-10,63.0
2025-12-11,63.0
2025-12-12,65.0
2025-12-13,60.5
2025-12-14,58.0
2025-12-15,62.0
2025-12-16,62.0
2025-12-17,59.5
2025-12-18,60.5
2025-12-19,57.5
2025-12-20,56.0
2025-12-21,58.5
2025-12-22,63.5
2025-12-23,61.0
2025-12-24,56.0
2025-12-25,50.0
2025-12-26,61.0
2025-12-27,73.0
2025-12-28,69.0
2025-12-29,72.0
2025-12-30,71.0
2025-12-31,62.0
2026-01-01,64.0
2026-01-02,76.0
2026-01-03,73.0
2026-01-04,71.0
2026-01-05,72.0
2026-01-06,77.0
2026-01-07,75.0
2026-01-08,76.0
2026-01-09,70.0
2026-01-10,76.0
2026-01-11,74.0
2026-01-12,75.0
2026-01-13,76.0
2026-01-14,71.0
2026-01-15,73.0
2026-01-16,72.0
2026-01-17,72.0
2026-01-18,76.0
2026-01-19,72.0
2026-01-20,73.0
2026-01-21,72.0
2026-01-22,70.0
2026-01-23,66.0
2026-01-24,64.0
2026-01-25,64.0
2026-01-26,68.0
2026-01-27,71.0
2026-01-28,70.0
2026-01-29,70.0
2026-01-30,69.0
2026-01-31,73.0
2026-02-01,70.0
2026-02-02,70.0
2026-02-03,73.0
2026-02-04,70.0
2026-02-05,71.0
2026-02-06,70.0
2026-02-07,70.0
2026-02-08,66.0
2026-02-09,58.0
2026-02-10,72.0
2026-02-11,76.0
2026-02-12,74.0
2026-02-13,68.0
2026-02-14,68.0
2026-02-15,77.0
2026-02-16,76.0
2026-02-17,74.0
2026-02-18,71.0
2026-02-19,75.0
2026-02-20,74.0
2026-02-21,74.0
2026-02-22,77.0
2026-02-23,75.0
2026-02-24,79.0
2026-02-25,76.0
2026-02-26,78.0
2026-02-27,76.0
2026-02-28,75.0
2026-03-01,76.0
2026-03-02,82.0
2026-03-03,83.0
2026-03-04,79.0
2026-03-05,82.0
2026-03-06,78.0
2026-03-07,80.0
2026-03-08,81.0
2026-03-09,84.0
2026-03-10,82.0
2026-03-11,83.0
2026-03-12,78.0
2026-03-13,79.0
2026-03-14,81.0
2026-03-15,83.0
2026-03-16,82.0
2026-03-17,83.0
2026-03-18,83.0
2026-03-19,81.0
2026-03-20,79.0
2026-03-21,86.0
2026-03-22,85.0
2026-03-23,85.0
2026-03-24,89.0
2026-03-25,84.0
2026-03-26,83.0
2026-03-27,77.0
2026-03-28,80.0
2026-03-29,84.0
2026-03-30,82.0
2026-03-31,81.0
2026-04-01,80.0
2026-04-02,77.0
2026-04-03,79.0
2026-04-04,81.0
2026-04-05,81.0
2026-04-06,88.0
2026-04-07,82.0
2026-04-08,86.0
2026-04-09,87.0
2026-04-10,83.0
2026-04-11,83.0
2026-04-12,82.0
2026-04-13,84.0
2026-04-14,82.0
2026-04-15,82.0
2026-04-16,84.0
2026-04-17,78.0
2026-04-18,83.0
2026-04-19,84.0
2026-04-20,85.0
2026-04-21,99.0
2026-04-22,82.0
2026-04-23,86.0
2026-04-24,80.0
2026-04-25,82.0
2026-04-26,85.0
2026-04-27,88.0
2026-04-28,87.0
2026-04-29,88.0
2026-04-30,82.0
2026-05-01,88.0
2026-05-02,82.0
2026-05-03,78.0
2026-05-04,86.0
2026-05-05,80.0
2026-05-06,81.0
2026-05-07,81.0
2026-05-08,80.0
2026-05-09,80.0
2026-05-10,78.0
2026-05-11,86.0
2026-05-12,89.0
2026-05-13,85.0
2026-05-14,90.0
2026-05-15,92.0
2026-05-16,90.0
2026-05-17,90.0
2026-05-18,87.0
2026-05-19,91.0
2026-05-20,89.0
2026-05-21,91.0
2026-05-22,94.0
2026-05-23,92.0
2026-05-24,95.0
2026-05-25,93.0
2026-05-26,94.0
2026-05-27,92.0
2026-05-28,93.0
2026-05-29,95.0
2026-05-30,100.0
2026-05-31,95.0
