Time,paypal
2024-09-23,47.420807991803244
2024-09-24,51.115935887268435
2024-09-25,47.420807991803244
2024-09-26,48.65251729029164
2024-09-27,48.65251729029164
2024-09-28,41.262261499361266
2024-09-29,40.03055220087287
2024-09-30,52.96349983500102
2024-10-01,54.81106378273362
2024-10-02,51.115935887268435
2024-10-03,51.73179053651263
2024-10-04,52.96349983500102
2024-10-05,38.18298825314027
2024-10-06,34.48786035767509
2024-10-07,48.03666264104744
2024-10-08,47.420807991803244
2024-10-09,46.18909869331485
2024-10-10,45.57324404407065
2024-10-11,48.03666264104744
2024-10-12,40.03055220087287
2024-10-13,35.10371500691929
2024-10-14,41.262261499361266
2024-10-15,52.96349983500102
2024-10-16,51.73179053651263
2024-10-17,49.88422658878004
2024-10-18,51.115935887268435
2024-10-19,38.18298825314027
2024-10-20,35.10371500691929
2024-10-21,49.88422658878004
2024-10-22,49.88422658878004
2024-10-23,46.804953342559045
2024-10-24,50.50008123802424
2024-10-25,45.57324404407065
2024-10-26,36.33542430540768
2024-10-27,35.10371500691929
2024-10-28,47.420807991803244
2024-10-29,49.26837193953584
2024-10-30,46.18909869331485
2024-10-31,44.95738939482645
2024-11-01,54.81106378273362
2024-11-02,38.79884290238447
2024-11-03,35.71956965616348
2024-11-04,46.18909869331485
2024-11-05,41.262261499361266
2024-11-06,32.64029640994249
2024-11-07,46.18909869331485
2024-11-08,46.18909869331485
2024-11-09,37.567133603896075
2024-11-10,35.10371500691929
2024-11-11,41.878116148605464
2024-11-12,46.18909869331485
2024-11-13,48.65251729029164
2024-11-14,46.18909869331485
2024-11-15,49.26837193953584
2024-11-16,38.79884290238447
2024-11-17,35.71956965616348
2024-11-18,46.18909869331485
2024-11-19,48.03666264104744
2024-11-20,48.03666264104744
2024-11-21,56.658627730466215
2024-11-22,48.65251729029164
2024-11-23,38.18298825314027
2024-11-24,36.33542430540768
2024-11-25,46.804953342559045
2024-11-26,49.26837193953584
2024-11-27,48.03666264104744
2024-11-28,35.71956965616348
2024-11-29,52.347645185756825
2024-11-30,46.18909869331485
2024-12-01,43.10982544709386
2024-12-02,55.42691843197782
2024-12-03,56.042773081222016
2024-12-04,51.115935887268435
2024-12-05,49.88422658878004
2024-12-06,53.57935448424522
2024-12-07,41.878116148605464
2024-12-08,35.10371500691929
2024-12-09,46.804953342559045
2024-12-10,56.658627730466215
2024-12-11,61.585464924419796
2024-12-12,55.42691843197782
2024-12-13,56.042773081222016
2024-12-14,45.57324404407065
2024-12-15,40.64640685011707
2024-12-16,50.50008123802424
2024-12-17,51.73179053651263
2024-12-18,51.73179053651263
2024-12-19,49.26837193953584
2024-12-20,56.042773081222016
2024-12-21,42.49397079784966
2024-12-22,38.18298825314027
2024-12-23,52.347645185756825
2024-12-24,43.72568009633805
2024-12-25,39.41469755162867
2024-12-26,49.26837193953584
2024-12-27,46.18909869331485
2024-12-28,40.64640685011707
2024-12-29,40.03055220087287
2024-12-30,48.03666264104744
2024-12-31,48.65251729029164
2025-01-01,36.951278954651876
2025-01-02,46.18909869331485
2025-01-03,52.96349983500102
2025-01-04,43.72568009633805
2025-01-05,38.79884290238447
2025-01-06,46.18909869331485
2025-01-07,46.804953342559045
2025-01-08,45.57324404407065
2025-01-09,41.878116148605464
2025-01-10,46.804953342559045
2025-01-11,38.18298825314027
2025-01-12,34.48786035767509
2025-01-13,43.10982544709386
2025-01-14,46.804953342559045
2025-01-15,48.65251729029164
2025-01-16,50.50008123802424
2025-01-17,49.26837193953584
2025-01-18,41.262261499361266
2025-01-19,35.10371500691929
2025-01-20,38.79884290238447
2025-01-21,42.49397079784966
2025-01-22,48.03666264104744
2025-01-23,46.18909869331485
2025-01-24,44.95738939482645
2025-01-25,36.951278954651876
2025-01-26,35.71956965616348
2025-01-27,46.18909869331485
2025-01-28,48.03666264104744
2025-01-29,47.420807991803244
2025-01-30,46.804953342559045
2025-01-31,51.73179053651263
2025-02-01,42.49397079784966
2025-02-02,37.567133603896075
2025-02-03,49.26837193953584
2025-02-04,51.73179053651263
2025-02-05,49.26837193953584
2025-02-06,49.88422658878004
2025-02-07,48.65251729029164
2025-02-08,39.41469755162867
2025-02-09,35.71956965616348
2025-02-10,42.49397079784966
2025-02-11,49.88422658878004
2025-02-12,49.26837193953584
2025-02-13,46.18909869331485
2025-02-14,47.420807991803244
2025-02-15,38.79884290238447
2025-02-16,35.10371500691929
2025-02-17,41.878116148605464
2025-02-18,51.73179053651263
2025-02-19,49.26837193953584
2025-02-20,50.50008123802424
2025-02-21,50.50008123802424
2025-02-22,40.03055220087287
2025-02-23,34.48786035767509
2025-02-24,47.420807991803244
2025-02-25,49.26837193953584
2025-02-26,48.03666264104744
2025-02-27,48.03666264104744
2025-02-28,53.57935448424522
2025-03-01,43.72568009633805
2025-03-02,37.567133603896075
2025-03-03,48.65251729029164
2025-03-04,49.88422658878004
2025-03-05,46.804953342559045
2025-03-06,45.57324404407065
2025-03-07,48.65251729029164
2025-03-08,41.878116148605464
2025-03-09,33.87200570843089
2025-03-10,48.03666264104744
2025-03-11,45.57324404407065
2025-03-12,46.18909869331485
2025-03-13,44.95738939482645
2025-03-14,44.34153474558225
2025-03-15,36.951278954651876
2025-03-16,37.567133603896075
2025-03-17,43.72568009633805
2025-03-18,46.18909869331485
2025-03-19,48.65251729029164
2025-03-20,49.26837193953584
2025-03-21,48.65251729029164
2025-03-22,37.567133603896075
2025-03-23,33.87200570843089
2025-03-24,47.420807991803244
2025-03-25,45.57324404407065
2025-03-26,48.65251729029164
2025-03-27,44.95738939482645
2025-03-28,45.57324404407065
2025-03-29,37.567133603896075
2025-03-30,35.10371500691929
2025-03-31,43.72568009633805
2025-04-01,44.95738939482645
2025-04-02,43.10982544709386
2025-04-03,47.420807991803244
2025-04-04,45.57324404407065
2025-04-05,36.951278954651876
2025-04-06,35.71956965616348
2025-04-07,46.18909869331485
2025-04-08,49.88422658878004
2025-04-09,49.88422658878004
2025-04-10,47.420807991803244
2025-04-11,49.88422658878004
2025-04-12,37.567133603896075
2025-04-13,35.10371500691929
2025-04-14,49.26837193953584
2025-04-15,50.375991122131744
2025-04-16,49.107514381897424
2025-04-17,46.26263357680669
2025-04-18,42.45720335610373
2025-04-19,35.17265396019289
2025-04-20,30.098746999255614
2025-04-21,41.18872661586941
2025-04-22,44.99415683657237
2025-04-23,43.09144172622089
2025-04-24,43.72568009633805
2025-04-25,41.18872661586941
2025-04-26,33.26993884984141
2025-04-27,33.90417721995857
2025-04-28,43.72568009633805
2025-04-29,46.57056090142879
2025-04-30,44.35991846645521
2025-05-01,45.62839520668953
2025-05-02,48.799587057275325
2025-05-03,41.18872661586941
2025-05-04,35.17265396019289
2025-05-05,46.26263357680669
2025-05-06,43.09144172622089
2025-05-07,43.39936905084299
2025-05-08,41.82296498598657
2025-05-09,44.03360742096015
2025-05-10,36.4411307004272
2025-05-11,33.90417721995857
2025-05-12,44.99415683657237
2025-05-13,46.26263357680669
2025-05-14,43.39936905084299
2025-05-15,46.98879055128865
2025-05-16,43.07305800534793
2025-05-17,34.58897082247637
2025-05-18,32.631104549506006
2025-05-19,42.42043591435781
2025-05-20,46.33616846029853
2025-05-21,46.98879055128865
2025-05-22,43.72568009633805
2025-05-23,47.64141264227877
2025-05-24,35.24159291346649
2025-05-25,35.24159291346649
2025-05-26,36.546837095446726
2025-05-27,46.98879055128865
2025-05-28,47.64141264227877
2025-05-29,48.29403473326889
2025-05-30,52.209767279209615
2025-05-31,39.809947550397325
2025-06-01,35.894215004456605
2025-06-02,54.82025564317009
2025-06-03,50.90452309722937
2025-06-04,48.94665682425901
2025-06-05,46.98879055128865
2025-06-06,47.64141264227877
2025-06-07,36.546837095446726
2025-06-08,35.894215004456605
2025-06-09,46.33616846029853
2025-06-10,47.64141264227877
2025-06-11,46.33616846029853
2025-06-12,50.25190100623925
2025-06-13,50.25190100623925
2025-06-14,39.15732545940721
2025-06-15,35.24159291346649
2025-06-16,48.94665682425901
2025-06-17,48.94665682425901
2025-06-18,52.209767279209615
2025-06-19,41.76781382336769
2025-06-20,46.33616846029853
2025-06-21,38.50470336841709
2025-06-22,32.631104549506006
2025-06-23,45.03092427831829
2025-06-24,49.59927891524913
2025-06-25,48.29403473326889
2025-06-26,53.51501146118985
2025-06-27,54.82025564317009
2025-06-28,39.809947550397325
2025-06-29,35.24159291346649
2025-06-30,45.68354636930841
2025-07-01,53.51501146118985
2025-07-02,52.86238937019973
2025-07-03,50.90452309722937
2025-07-04,39.809947550397325
2025-07-05,35.894215004456605
2025-07-06,35.894215004456605
2025-07-07,49.59927891524913
2025-07-08,52.86238937019973
2025-07-09,52.209767279209615
2025-07-10,48.29403473326889
2025-07-11,48.29403473326889
2025-07-12,37.85208127742697
2025-07-13,32.631104549506006
2025-07-14,48.29403473326889
2025-07-15,51.55714518821949
2025-07-16,52.209767279209615
2025-07-17,54.82025564317009
2025-07-18,48.29403473326889
2025-07-19,43.07305800534793
2025-07-20,39.809947550397325
2025-07-21,54.16763355217997
2025-07-22,52.209767279209615
2025-07-23,52.86238937019973
2025-07-24,50.90452309722937
2025-07-25,50.90452309722937
2025-07-26,39.809947550397325
2025-07-27,35.24159291346649
2025-07-28,54.16763355217997
2025-07-29,60.041232371091056
2025-07-30,61.99909864406141
2025-07-31,61.99909864406141
2025-08-01,61.99909864406141
2025-08-02,44.37830218732817
2025-08-03,34.58897082247637
2025-08-04,51.55714518821949
2025-08-05,51.55714518821949
2025-08-06,51.55714518821949
2025-08-07,48.94665682425901
2025-08-08,54.16763355217997
2025-08-09,39.15732545940721
2025-08-10,35.24159291346649
2025-08-11,51.55714518821949
2025-08-12,50.90452309722937
2025-08-13,50.25190100623925
2025-08-14,46.33616846029853
2025-08-15,52.86238937019973
2025-08-16,39.15732545940721
2025-08-17,34.58897082247637
2025-08-18,47.64141264227877
2025-08-19,47.64141264227877
2025-08-20,46.98879055128865
2025-08-21,48.94665682425901
2025-08-22,48.29403473326889
2025-08-23,48.29403473326889
2025-08-24,35.24159291346649
2025-08-25,46.98879055128865
2025-08-26,46.33616846029853
2025-08-27,46.98879055128865
2025-08-28,46.98879055128865
2025-08-29,46.98879055128865
2025-08-30,36.546837095446726
2025-08-31,33.28372664049613
2025-09-01,38.50470336841709
2025-09-02,45.68354636930841
2025-09-03,52.86238937019973
2025-09-04,49.59927891524913
2025-09-05,48.29403473326889
2025-09-06,35.24159291346649
2025-09-07,33.93634873148625
2025-09-08,46.33616846029853
2025-09-09,45.68354636930841
2025-09-10,41.76781382336769
2025-09-11,40.46256964138745
2025-09-12,40.46256964138745
2025-09-13,37.19945918643685
2025-09-14,32.631104549506006
2025-09-15,42.42043591435781
2025-09-16,47.64141264227877
2025-09-17,48.94665682425901
2025-09-18,45.03092427831829
2025-09-19,46.98879055128865
2025-09-20,36.546837095446726
2025-09-21,33.93634873148625
2025-09-22,46.98879055128865
2025-09-23,48.29403473326889
2025-09-24,45.03092427831829
2025-09-25,45.03092427831829
2025-09-26,43.72568009633805
2025-09-27,36.546837095446726
2025-09-28,34.58897082247637
2025-09-29,48.94665682425901
2025-09-30,47.64141264227877
2025-10-01,50.25190100623925
2025-10-02,46.33616846029853
2025-10-03,43.72568009633805
2025-10-04,35.24159291346649
2025-10-05,32.631104549506006
2025-10-06,43.72568009633805
2025-10-07,47.64141264227877
2025-10-08,45.68354636930841
2025-10-09,46.98879055128865
2025-10-10,45.68354636930841
2025-10-11,36.546837095446726
2025-10-12,33.93634873148625
2025-10-13,42.42043591435781
2025-10-14,45.68354636930841
2025-10-15,49.59927891524913
2025-10-16,65.26220909901201
2025-10-17,47.64141264227877
2025-10-18,34.58897082247637
2025-10-19,31.325860367525767
2025-10-20,45.03092427831829
2025-10-21,44.37830218732817
2025-10-22,45.68354636930841
2025-10-23,44.37830218732817
2025-10-24,46.98879055128865
2025-10-25,34.58897082247637
2025-10-26,33.93634873148625
2025-10-27,43.07305800534793
2025-10-28,49.59927891524913
2025-10-29,48.29403473326889
2025-10-30,46.98879055128865
2025-10-31,46.98879055128865
2025-11-01,42.42043591435781
2025-11-02,36.546837095446726
2025-11-03,48.29403473326889
2025-11-04,49.59927891524913
2025-11-05,48.94665682425901
2025-11-06,46.98879055128865
2025-11-07,48.29403473326889
2025-11-08,39.809947550397325
2025-11-09,35.24159291346649
2025-11-10,43.07305800534793
2025-11-11,46.98879055128865
2025-11-12,48.94665682425901
2025-11-13,48.94665682425901
2025-11-14,52.86238937019973
2025-11-15,50.90452309722937
2025-11-16,37.85208127742697
2025-11-17,48.94665682425901
2025-11-18,52.209767279209615
2025-11-19,53.51501146118985
2025-11-20,48.29403473326889
2025-11-21,50.90452309722937
2025-11-22,46.98879055128865
2025-11-23,43.72568009633805
2025-11-24,50.90452309722937
2025-11-25,52.86238937019973
2025-11-26,57.43074400713057
2025-11-27,41.11519173237757
2025-11-28,57.43074400713057
2025-11-29,49.59927891524913
2025-11-30,47.64141264227877
2025-12-01,61.34647655307129
2025-12-02,61.99909864406141
2025-12-03,58.08336609812069
2025-12-04,56.77812191614045
2025-12-05,51.55714518821949
2025-12-06,47.64141264227877
2025-12-07,37.85208127742697
2025-12-08,46.98879055128865
2025-12-09,48.94665682425901
2025-12-10,47.64141264227877
2025-12-11,49.52141885104061
2025-12-12,48.88608556312784
2025-12-13,42.53275268400024
2025-12-14,36.50573085036769
2025-12-15,48.88608556312784
2025-12-16,49.52141885104061
2025-12-17,50.79208542686612
2025-12-18,52.37177424510935
2025-12-19,50.156752138953365
2025-12-20,40.31773057784426
2025-12-21,37.77639742619321
2025-12-22,46.6537746538945
2025-12-23,45.70941912356404
2025-12-24,41.262086108174714
2025-12-25,32.69373112289113
2025-12-26,40.626752820261956
2025-12-27,38.08541966861091
2025-12-28,37.141064138280456
2025-12-29,46.344752411476804
2025-12-30,48.88608556312784
2025-12-31,44.43875254773852
2026-01-01,40.626752820261956
2026-01-02,46.98008569938956
2026-01-03,40.95306386575702
2026-01-04,34.59973098662941
2026-01-05,45.70941912356404
2026-01-06,48.25075227521508
2026-01-07,47.61541898730232
2026-01-08,45.074085835651275
2026-01-09,44.43875254773852
2026-01-10,37.08266909012406
2026-01-11,35.22853563561785
2026-01-12,44.499202908148874
2026-01-13,46.35333636265507
2026-01-14,44.499202908148874
2026-01-15,48.82551430199668
2026-01-16,48.207469817161275
2026-01-17,40.172891514301064
2026-01-18,35.22853563561785
2026-01-19,39.55484702946566
2026-01-20,42.64506945364267
2026-01-21,47.589425332325874
2026-01-22,47.589425332325874
2026-01-23,45.73529187781967
2026-01-24,35.846580120453254
2026-01-25,32.756357696276254
2026-01-26,40.790935999136465
2026-01-27,42.64506945364267
2026-01-28,42.02702496880727
2026-01-29,47.589425332325874
2026-01-30,49.44355878683208
2026-01-31,42.64506945364267
2026-02-01,38.31875805979486
2026-02-02,46.35333636265507
2026-02-03,61.8044484835401
2026-02-04,54.38791466551528
2026-02-05,50.67964775650288
2026-02-06,44.499202908148874
2026-02-07,42.02702496880727
2026-02-08,35.846580120453254
2026-02-09,40.172891514301064
2026-02-10,46.97138084749047
2026-02-11,42.02702496880727
2026-02-12,43.26311393847807
2026-02-13,46.35333636265507
2026-02-14,39.55484702946566
2026-02-15,40.790935999136465
2026-02-16,46.97138084749047
2026-02-17,50.06160327166748
2026-02-18,45.11724739298427
2026-02-19,47.589425332325874
2026-02-20,45.11724739298427
2026-02-21,40.790935999136465
2026-02-22,36.464624605288655
2026-02-23,47.589425332325874
2026-02-24,50.67964775650288
2026-02-25,55.624003635186085
2026-02-26,52.533781211009085
2026-02-27,52.533781211009085
2026-02-28,38.31875805979486
2026-03-01,40.790935999136465
2026-03-02,48.207469817161275
2026-03-03,49.44355878683208
2026-03-04,46.97138084749047
2026-03-05,48.82551430199668
2026-03-06,48.207469817161275
2026-03-07,37.70071357495946
2026-03-08,34.61049115078245
2026-03-09,44.499202908148874
2026-03-10,45.11724739298427
2026-03-11,47.589425332325874
2026-03-12,48.82551430199668
2026-03-13,49.44355878683208
2026-03-14,39.55484702946566
2026-03-15,38.31875805979486
2026-03-16,45.11724739298427
2026-03-17,45.73529187781967
2026-03-18,45.73529187781967
2026-03-19,46.97138084749047
2026-03-20,43.88115842331347
2026-03-21,41.40898048397187
2026-03-22,33.99244666594706
2026-03-23,42.64506945364267
2026-03-24,40.172891514301064
2026-03-25,45.11724739298427
2026-03-26,45.11724739298427
2026-03-27,45.73529187781967
2026-03-28,36.464624605288655
2026-03-29,33.99244666594706
2026-03-30,44.499202908148874
2026-03-31,45.73529187781967
2026-04-01,48.82551430199668
2026-04-02,46.35333636265507
2026-04-03,50.67964775650288
2026-04-04,37.70071357495946
2026-04-05,38.93680254463026
2026-04-06,44.499202908148874
2026-04-07,48.207469817161275
2026-04-08,48.207469817161275
2026-04-09,46.97138084749047
2026-04-10,46.97138084749047
2026-04-11,37.08266909012406
2026-04-12,33.99244666594706
2026-04-13,39.55484702946566
2026-04-14,44.499202908148874
2026-04-15,42.64506945364267
2026-04-16,47.589425332325874
2026-04-17,49.44355878683208
2026-04-18,35.846580120453254
2026-04-19,33.374402181111655
2026-04-20,38.93680254463026
2026-04-21,44.499202908148874
2026-04-22,40.790935999136465
2026-04-23,43.88115842331347
2026-04-24,40.790935999136465
2026-04-25,32.13831321144085
2026-04-26,33.374402181111655
2026-04-27,43.26311393847807
2026-04-28,45.73529187781967
2026-04-29,42.02702496880727
2026-04-30,43.26311393847807
2026-05-01,48.82551430199668
2026-05-02,38.93680254463026
2026-05-03,37.08266909012406
2026-05-04,42.64506945364267
2026-05-05,45.11724739298427
2026-05-06,44.499202908148874
2026-05-07,40.172891514301064
2026-05-08,40.790935999136465
2026-05-09,34.61049115078245
2026-05-10,32.13831321144085
2026-05-11,37.08266909012406
2026-05-12,39.55484702946566
2026-05-13,42.02702496880727
2026-05-14,40.790935999136465
2026-05-15,44.499202908148874
2026-05-16,42.64506945364267
2026-05-17,32.13831321144085
2026-05-18,39.55484702946566
2026-05-19,43.88115842331347
2026-05-20,39.55484702946566
2026-05-21,44.499202908148874
2026-05-22,40.790935999136465
2026-05-23,38.31875805979486
2026-05-24,32.13831321144085
2026-05-25,34.61049115078245
2026-05-26,43.88115842331347
2026-05-27,43.88115842331347
2026-05-28,46.35333636265507
2026-05-29,44.499202908148874
2026-05-30,38.93680254463026
2026-05-31,40.790935999136465
