Time,gmail
2024-09-24,97.0638350345661
2024-09-25,89.98626372996232
2024-09-26,98.07491664950949
2024-09-27,82.90869242535854
2024-09-28,53.58732559200003
2024-09-29,51.565162362113234
2024-09-30,94.0305901897359
2024-10-01,96.05275341962269
2024-10-02,90.99734534490571
2024-10-03,89.98626372996232
2024-10-04,81.89761081041515
2024-10-05,53.58732559200003
2024-10-06,50.55408074716984
2024-10-07,90.99734534490571
2024-10-08,89.98626372996232
2024-10-09,87.96410050007552
2024-10-10,83.91977404030193
2024-10-11,80.88652919547174
2024-10-12,50.55408074716984
2024-10-13,49.54299913222644
2024-10-14,80.88652919547174
2024-10-15,94.0305901897359
2024-10-16,89.98626372996232
2024-10-17,88.97518211501891
2024-10-18,82.90869242535854
2024-10-19,52.576243977056635
2024-10-20,51.565162362113234
2024-10-21,92.0084269598491
2024-10-22,90.99734534490571
2024-10-23,90.99734534490571
2024-10-24,86.95301888513212
2024-10-25,81.89761081041515
2024-10-26,50.55408074716984
2024-10-27,51.565162362113234
2024-10-28,94.0305901897359
2024-10-29,92.0084269598491
2024-10-30,90.99734534490571
2024-10-31,83.91977404030193
2024-11-01,86.95301888513212
2024-11-02,53.58732559200003
2024-11-03,50.55408074716984
2024-11-04,94.0305901897359
2024-11-05,81.89761081041515
2024-11-06,68.75354981615098
2024-11-07,85.94193727018873
2024-11-08,81.89761081041515
2024-11-09,52.576243977056635
2024-11-10,51.565162362113234
2024-11-11,78.86436596558495
2024-11-12,92.0084269598491
2024-11-13,95.0416718046793
2024-11-14,92.0084269598491
2024-11-15,85.94193727018873
2024-11-16,51.565162362113234
2024-11-17,53.58732559200003
2024-11-18,90.99734534490571
2024-11-19,92.0084269598491
2024-11-20,93.0195085747925
2024-11-21,90.99734534490571
2024-11-22,84.93085565524532
2024-11-23,52.576243977056635
2024-11-24,52.576243977056635
2024-11-25,87.96410050007552
2024-11-26,80.88652919547174
2024-11-27,68.75354981615098
2024-11-28,45.498672672452855
2024-11-29,53.58732559200003
2024-11-30,53.58732559200003
2024-12-01,59.65381528166041
2024-12-02,99.08599826445288
2024-12-03,101.10816149433968
2024-12-04,98.07491664950949
2024-12-05,96.05275341962269
2024-12-06,89.98626372996232
2024-12-07,60.66489689660381
2024-12-08,55.60948882188682
2024-12-09,90.99734534490571
2024-12-10,94.0305901897359
2024-12-11,92.0084269598491
2024-12-12,94.0305901897359
2024-12-13,84.93085565524532
2024-12-14,57.631652051773614
2024-12-15,57.631652051773614
2024-12-16,94.0305901897359
2024-12-17,89.98626372996232
2024-12-18,88.97518211501891
2024-12-19,89.98626372996232
2024-12-20,78.86436596558495
2024-12-21,51.565162362113234
2024-12-22,49.54299913222644
2024-12-23,63.69814174143399
2024-12-24,53.58732559200003
2024-12-25,53.58732559200003
2024-12-26,63.69814174143399
2024-12-27,65.72030497132079
2024-12-28,51.565162362113234
2024-12-29,50.55408074716984
2024-12-30,69.76463143109437
2024-12-31,61.6759785115472
2025-01-01,49.54299913222644
2025-01-02,74.82003950581137
2025-01-03,69.76463143109437
2025-01-04,55.60948882188682
2025-01-05,54.59840720694343
2025-01-06,84.93085565524532
2025-01-07,90.99734534490571
2025-01-08,87.96410050007552
2025-01-09,86.95301888513212
2025-01-10,82.90869242535854
2025-01-11,56.62057043683022
2025-01-12,56.62057043683022
2025-01-13,93.0195085747925
2025-01-14,93.0195085747925
2025-01-15,93.0195085747925
2025-01-16,93.0195085747925
2025-01-17,92.0084269598491
2025-01-18,55.60948882188682
2025-01-19,48.53191751728305
2025-01-20,69.76463143109437
2025-01-21,92.0084269598491
2025-01-22,92.0084269598491
2025-01-23,96.05275341962269
2025-01-24,89.98626372996232
2025-01-25,59.65381528166041
2025-01-26,54.59840720694343
2025-01-27,94.0305901897359
2025-01-28,99.08599826445288
2025-01-29,95.0416718046793
2025-01-30,95.0416718046793
2025-01-31,89.98626372996232
2025-02-01,58.642733666717014
2025-02-02,56.62057043683022
2025-02-03,97.0638350345661
2025-02-04,96.05275341962269
2025-02-05,96.05275341962269
2025-02-06,96.05275341962269
2025-02-07,89.98626372996232
2025-02-08,61.6759785115472
2025-02-09,57.631652051773614
2025-02-10,94.0305901897359
2025-02-11,97.0638350345661
2025-02-12,97.0638350345661
2025-02-13,94.0305901897359
2025-02-14,85.94193727018873
2025-02-15,54.59840720694343
2025-02-16,54.59840720694343
2025-02-17,76.84220273569815
2025-02-18,97.0638350345661
2025-02-19,93.0195085747925
2025-02-20,90.99734534490571
2025-02-21,86.95301888513212
2025-02-22,55.60948882188682
2025-02-23,57.631652051773614
2025-02-24,97.0638350345661
2025-02-25,94.0305901897359
2025-02-26,95.0416718046793
2025-02-27,95.0416718046793
2025-02-28,89.98626372996232
2025-03-01,59.65381528166041
2025-03-02,55.60948882188682
2025-03-03,94.0305901897359
2025-03-04,93.0195085747925
2025-03-05,89.98626372996232
2025-03-06,92.0084269598491
2025-03-07,82.90869242535854
2025-03-08,58.642733666717014
2025-03-09,56.62057043683022
2025-03-10,88.97518211501891
2025-03-11,93.0195085747925
2025-03-12,97.0638350345661
2025-03-13,93.0195085747925
2025-03-14,82.90869242535854
2025-03-15,58.642733666717014
2025-03-16,58.642733666717014
2025-03-17,88.97518211501891
2025-03-18,95.0416718046793
2025-03-19,92.0084269598491
2025-03-20,85.94193727018873
2025-03-21,79.87544758052834
2025-03-22,52.576243977056635
2025-03-23,52.576243977056635
2025-03-24,87.96410050007552
2025-03-25,89.98626372996232
2025-03-26,84.93085565524532
2025-03-27,89.98626372996232
2025-03-28,80.88652919547174
2025-03-29,54.59840720694343
2025-03-30,55.60948882188682
2025-03-31,89.98626372996232
2025-04-01,90.99734534490571
2025-04-02,92.0084269598491
2025-04-03,90.99734534490571
2025-04-04,84.93085565524532
2025-04-05,56.62057043683022
2025-04-06,56.62057043683022
2025-04-07,94.0305901897359
2025-04-08,90.99734534490571
2025-04-09,93.0195085747925
2025-04-10,93.0195085747925
2025-04-11,84.93085565524532
2025-04-12,57.631652051773614
2025-04-13,51.565162362113234
2025-04-14,88.97518211501891
2025-04-15,98.92570483769356
2025-04-16,93.65451715003135
2025-04-17,91.04050126749476
2025-04-18,71.05314397696736
2025-04-19,49.46285241884678
2025-04-20,48.408614881314335
2025-04-21,86.82355111736499
2025-04-22,89.98626372996232
2025-04-23,88.93202619242987
2025-04-24,85.76931357983254
2025-04-25,78.93834754716617
2025-04-26,52.62556503144412
2025-04-27,52.62556503144412
2025-04-28,95.76299222509624
2025-04-29,93.14897634255965
2025-04-30,89.98626372996232
2025-05-01,93.14897634255965
2025-05-02,85.76931357983254
2025-05-03,54.734040106509006
2025-05-04,55.2395809139807
2025-05-05,92.09473880502719
2025-05-06,92.09473880502719
2025-05-07,92.6002796124989
2025-05-08,87.87778865489742
2025-05-09,85.76931357983254
2025-05-10,53.679802568976555
2025-05-11,50.51708995637922
2025-05-12,93.14897634255965
2025-05-13,89.98626372996232
2025-05-14,91.04050126749476
2025-05-15,88.88887026984082
2025-05-16,81.20711604899039
2025-05-17,52.6748860858316
2025-05-18,54.869673006074585
2025-05-19,91.08365719008381
2025-05-20,91.08365719008381
2025-05-21,84.49929642935486
2025-05-22,83.40190296923336
2025-05-23,77.9149356686259
2025-05-24,50.48009916558861
2025-05-25,48.28531224534563
2025-05-26,55.96706646619607
2025-05-27,87.79147680971933
2025-05-28,88.88887026984082
2025-05-29,88.88887026984082
2025-05-30,81.20711604899039
2025-05-31,53.77227954595309
2025-06-01,53.77227954595309
2025-06-02,84.49929642935486
2025-06-03,88.88887026984082
2025-06-04,84.49929642935486
2025-06-05,83.40190296923336
2025-06-06,75.72014874838293
2025-06-07,49.382705705467124
2025-06-08,47.18791878522414
2025-06-09,80.10972258886889
2025-06-10,82.30450950911187
2025-06-11,81.20711604899039
2025-06-12,80.10972258886889
2025-06-13,70.23318144777546
2025-06-14,51.57749262571011
2025-06-15,47.18791878522414
2025-06-16,82.30450950911187
2025-06-17,75.72014874838293
2025-06-18,76.81754220850442
2025-06-19,65.8436076072895
2025-06-20,69.13578798765397
2025-06-21,48.28531224534563
2025-06-22,48.28531224534563
2025-06-23,75.72014874838293
2025-06-24,77.9149356686259
2025-06-25,71.33057490789696
2025-06-26,74.62275528826143
2025-06-27,75.72014874838293
2025-06-28,51.57749262571011
2025-06-29,49.382705705467124
2025-06-30,73.52536182813994
2025-07-01,75.72014874838293
2025-07-02,75.72014874838293
2025-07-03,70.23318144777546
2025-07-04,48.28531224534563
2025-07-05,44.99313186498116
2025-07-06,50.48009916558861
2025-07-07,82.30450950911187
2025-07-08,80.10972258886889
2025-07-09,79.0123291287474
2025-07-10,76.81754220850442
2025-07-11,70.23318144777546
2025-07-12,51.57749262571011
2025-07-13,49.382705705467124
2025-07-14,81.20711604899039
2025-07-15,82.30450950911187
2025-07-16,76.81754220850442
2025-07-17,77.9149356686259
2025-07-18,74.62275528826143
2025-07-19,50.48009916558861
2025-07-20,49.382705705467124
2025-07-21,80.10972258886889
2025-07-22,77.9149356686259
2025-07-23,79.0123291287474
2025-07-24,74.62275528826143
2025-07-25,74.62275528826143
2025-07-26,50.48009916558861
2025-07-27,49.382705705467124
2025-07-28,79.0123291287474
2025-07-29,74.62275528826143
2025-07-30,75.72014874838293
2025-07-31,75.72014874838293
2025-08-01,73.52536182813994
2025-08-02,52.6748860858316
2025-08-03,53.77227954595309
2025-08-04,84.49929642935486
2025-08-05,85.59668988947635
2025-08-06,80.10972258886889
2025-08-07,83.40190296923336
2025-08-08,79.0123291287474
2025-08-09,52.6748860858316
2025-08-10,53.77227954595309
2025-08-11,86.69408334959783
2025-08-12,91.08365719008381
2025-08-13,91.08365719008381
2025-08-14,89.98626372996232
2025-08-15,84.49929642935486
2025-08-16,54.869673006074585
2025-08-17,55.96706646619607
2025-08-18,96.57062449069126
2025-08-19,94.37583757044828
2025-08-20,93.27844411032679
2025-08-21,93.27844411032679
2025-08-22,83.40190296923336
2025-08-23,55.96706646619607
2025-08-24,54.869673006074585
2025-08-25,100.96019833117722
2025-08-26,99.86280487105574
2025-08-27,100.96019833117722
2025-08-28,97.66801795081275
2025-08-29,91.08365719008381
2025-08-30,57.06445992631757
2025-08-31,53.77227954595309
2025-09-01,64.746214147168
2025-09-02,109.73934601214917
2025-09-03,108.64195255202767
2025-09-04,102.05759179129872
2025-09-05,95.47323103056978
2025-09-06,54.869673006074585
2025-09-07,52.6748860858316
2025-09-08,104.25237871154171
2025-09-09,100.96019833117722
2025-09-10,97.66801795081275
2025-09-11,93.27844411032679
2025-09-12,91.08365719008381
2025-09-13,53.77227954595309
2025-09-14,53.77227954595309
2025-09-15,100.96019833117722
2025-09-16,97.66801795081275
2025-09-17,100.96019833117722
2025-09-18,95.47323103056978
2025-09-19,91.08365719008381
2025-09-20,55.96706646619607
2025-09-21,52.6748860858316
2025-09-22,97.66801795081275
2025-09-23,95.47323103056978
2025-09-24,98.76541141093425
2025-09-25,94.37583757044828
2025-09-26,88.88887026984082
2025-09-27,54.869673006074585
2025-09-28,51.57749262571011
2025-09-29,99.86280487105574
2025-09-30,106.44716563178469
2025-10-01,95.47323103056978
2025-10-02,93.27844411032679
2025-10-03,87.79147680971933
2025-10-04,53.77227954595309
2025-10-05,58.161853386439056
2025-10-06,98.76541141093425
2025-10-07,97.66801795081275
2025-10-08,96.57062449069126
2025-10-09,93.27844411032679
2025-10-10,88.88887026984082
2025-10-11,51.57749262571011
2025-10-12,50.48009916558861
2025-10-13,89.98626372996232
2025-10-14,99.86280487105574
2025-10-15,96.57062449069126
2025-10-16,96.57062449069126
2025-10-17,87.79147680971933
2025-10-18,54.869673006074585
2025-10-19,52.6748860858316
2025-10-20,102.05759179129872
2025-10-21,99.86280487105574
2025-10-22,97.66801795081275
2025-10-23,96.57062449069126
2025-10-24,88.88887026984082
2025-10-25,53.77227954595309
2025-10-26,51.57749262571011
2025-10-27,96.57062449069126
2025-10-28,97.66801795081275
2025-10-29,93.27844411032679
2025-10-30,93.27844411032679
2025-10-31,83.40190296923336
2025-11-01,53.77227954595309
2025-11-02,53.77227954595309
2025-11-03,94.37583757044828
2025-11-04,92.1810506502053
2025-11-05,104.25237871154171
2025-11-06,96.57062449069126
2025-11-07,89.98626372996232
2025-11-08,59.25924684656055
2025-11-09,53.77227954595309
2025-11-10,93.27844411032679
2025-11-11,92.1810506502053
2025-11-12,97.66801795081275
2025-11-13,100.96019833117722
2025-11-14,89.98626372996232
2025-11-15,55.96706646619607
2025-11-16,52.6748860858316
2025-11-17,96.57062449069126
2025-11-18,88.88887026984082
2025-11-19,85.59668988947635
2025-11-20,85.59668988947635
2025-11-21,77.9149356686259
2025-11-22,51.57749262571011
2025-11-23,46.09052532510265
2025-11-24,79.0123291287474
2025-11-25,74.62275528826143
2025-11-26,63.648820687046516
2025-11-27,40.60355802449519
2025-11-28,48.28531224534563
2025-11-29,48.28531224534563
2025-11-30,51.57749262571011
2025-12-01,89.98626372996232
2025-12-02,91.08365719008381
2025-12-03,88.88887026984082
2025-12-04,87.79147680971933
2025-12-05,83.40190296923336
2025-12-06,54.869673006074585
2025-12-07,50.48009916558861
2025-12-08,85.59668988947635
2025-12-09,84.49929642935486
2025-12-10,83.40190296923336
2025-12-11,84.6061080695498
2025-12-12,76.0274338038567
2025-12-13,51.388804466898804
2025-12-14,50.37465213403726
2025-12-15,86.63441273527289
2025-12-16,81.09819546816439
2025-12-17,81.09819546816439
2025-12-18,79.06989080244131
2025-12-19,73.53367353533281
2025-12-20,48.34634746831418
2025-12-21,44.28973813686801
2025-12-22,63.47539133397734
2025-12-23,61.44708666825426
2025-12-24,47.88089186551338
2025-12-25,46.318042802591094
2025-12-26,50.84010773683805
2025-12-27,48.34634746831418
2025-12-28,44.83843486692876
2025-12-29,60.432934335392716
2025-12-30,61.44708666825426
2025-12-31,53.882564735422676
2026-01-01,43.824282534067216
2026-01-02,57.939174066868844
2026-01-03,48.34634746831418
2026-01-04,46.86673953265184
2026-01-05,75.5619782010559
2026-01-06,81.09819546816439
2026-01-07,84.6061080695498
2026-01-08,79.06989080244131
2026-01-09,79.06989080244131
2026-01-10,50.269205102485905
2026-01-11,51.200116308087495
2026-01-12,83.78200850414318
2026-01-13,81.92018609293999
2026-01-14,84.71291970974477
2026-01-15,80.9892748873384
2026-01-16,78.19654127053363
2026-01-17,52.131027513689084
2026-01-18,48.40738269128272
2026-01-19,63.301961980908175
2026-01-20,85.64383091534636
2026-01-21,87.50565332654953
2026-01-22,87.50565332654953
2026-01-23,83.78200850414318
2026-01-24,59.57831715850181
2026-01-25,52.131027513689084
2026-01-26,80.05836368173681
2026-01-27,84.71291970974477
2026-01-28,85.64383091534636
2026-01-29,85.64383091534636
2026-01-30,80.05836368173681
2026-01-31,54.92376113049386
2026-02-01,55.85467233609545
2026-02-02,82.85109729854157
2026-02-03,86.57474212094795
2026-02-04,86.57474212094795
2026-02-05,80.05836368173681
2026-02-06,81.92018609293999
2026-02-07,53.06193871929067
2026-02-08,46.54556028007954
2026-02-09,72.61107403692408
2026-02-10,89.36747573775271
2026-02-11,84.71291970974477
2026-02-12,82.85109729854157
2026-02-13,71.68016283132249
2026-02-14,48.40738269128272
2026-02-15,49.33829389688431
2026-02-16,69.81834042011931
2026-02-17,77.26563006493204
2026-02-18,82.85109729854157
2026-02-19,79.12745247613522
2026-02-20,74.47289644812726
2026-02-21,53.06193871929067
2026-02-22,48.40738269128272
2026-02-23,82.85109729854157
2026-02-24,87.50565332654953
2026-02-25,83.78200850414318
2026-02-26,81.92018609293999
2026-02-27,80.05836368173681
2026-02-28,51.200116308087495
2026-03-01,50.269205102485905
2026-03-02,88.43656453215112
2026-03-03,87.50565332654953
2026-03-04,85.64383091534636
2026-03-05,83.78200850414318
2026-03-06,79.12745247613522
2026-03-07,53.99284992489227
2026-03-08,49.33829389688431
2026-03-09,93.09112056015908
2026-03-10,85.64383091534636
2026-03-11,83.78200850414318
2026-03-12,81.92018609293999
2026-03-13,78.19654127053363
2026-03-14,54.92376113049386
2026-03-15,53.99284992489227
2026-03-16,83.78200850414318
2026-03-17,83.78200850414318
2026-03-18,83.78200850414318
2026-03-19,80.05836368173681
2026-03-20,67.02560680331453
2026-03-21,49.33829389688431
2026-03-22,50.269205102485905
2026-03-23,85.64383091534636
2026-03-24,85.64383091534636
2026-03-25,85.64383091534636
2026-03-26,79.12745247613522
2026-03-27,75.40380765372885
2026-03-28,50.269205102485905
2026-03-29,52.131027513689084
2026-03-30,82.85109729854157
2026-03-31,80.9892748873384
2026-04-01,79.12745247613522
2026-04-02,78.19654127053363
2026-04-03,66.09469559771294
2026-04-04,47.47647148568113
2026-04-05,44.68373786887636
2026-04-06,78.19654127053363
2026-04-07,80.05836368173681
2026-04-08,80.9892748873384
2026-04-09,78.19654127053363
2026-04-10,75.40380765372885
2026-04-11,50.269205102485905
2026-04-12,52.131027513689084
2026-04-13,85.64383091534636
2026-04-14,87.50565332654953
2026-04-15,86.57474212094795
2026-04-16,81.92018609293999
2026-04-17,73.54198524252567
2026-04-18,51.200116308087495
2026-04-19,50.269205102485905
2026-04-20,84.71291970974477
2026-04-21,85.64383091534636
2026-04-22,80.05836368173681
2026-04-23,80.05836368173681
2026-04-24,71.68016283132249
2026-04-25,46.54556028007954
2026-04-26,48.40738269128272
2026-04-27,85.64383091534636
2026-04-28,85.64383091534636
2026-04-29,82.85109729854157
2026-04-30,84.71291970974477
2026-05-01,77.26563006493204
2026-05-02,49.33829389688431
2026-05-03,50.269205102485905
2026-05-04,83.78200850414318
2026-05-05,80.9892748873384
2026-05-06,79.12745247613522
2026-05-07,80.05836368173681
2026-05-08,75.40380765372885
2026-05-09,48.40738269128272
2026-05-10,45.614649074477946
2026-05-11,84.71291970974477
2026-05-12,84.71291970974477
2026-05-13,80.9892748873384
2026-05-14,80.05836368173681
2026-05-15,79.12745247613522
2026-05-16,51.200116308087495
2026-05-17,49.33829389688431
2026-05-18,81.92018609293999
2026-05-19,81.92018609293999
2026-05-20,76.33471885933045
2026-05-21,77.26563006493204
2026-05-22,72.61107403692408
2026-05-23,49.33829389688431
2026-05-24,48.40738269128272
2026-05-25,56.78558354169704
2026-05-26,83.78200850414318
2026-05-27,80.9892748873384
2026-05-28,79.12745247613522
2026-05-29,76.33471885933045
2026-05-30,51.200116308087495
2026-05-31,50.269205102485905
