Time,hulu
2024-11-14,21.477953565888768
2024-11-15,22.24502333609908
2024-11-16,25.31330241694033
2024-11-17,30.682790808412523
2024-11-18,22.24502333609908
2024-11-19,21.477953565888768
2024-11-20,23.012093106309393
2024-11-21,23.779162876519706
2024-11-22,22.24502333609908
2024-11-23,29.148651267991898
2024-11-24,30.682790808412523
2024-11-25,25.31330241694033
2024-11-26,29.148651267991898
2024-11-27,44.49004667219816
2024-11-28,51.393674604090975
2024-11-29,49.09246529346004
2024-11-30,46.7912559828291
2024-12-01,45.257116442408474
2024-12-02,37.58641874030534
2024-12-03,31.449860578622836
2024-12-04,21.477953565888768
2024-12-05,19.94381402546814
2024-12-06,20.710883795678452
2024-12-07,26.847441957360957
2024-12-08,29.148651267991898
2024-12-09,19.94381402546814
2024-12-10,18.409674485047514
2024-12-11,18.409674485047514
2024-12-12,22.24502333609908
2024-12-13,20.710883795678452
2024-12-14,23.779162876519706
2024-12-15,26.080372187150644
2024-12-16,19.176744255257827
2024-12-17,19.176744255257827
2024-12-18,19.176744255257827
2024-12-19,19.94381402546814
2024-12-20,23.012093106309393
2024-12-21,25.31330241694033
2024-12-22,26.080372187150644
2024-12-23,20.710883795678452
2024-12-24,23.012093106309393
2024-12-25,26.847441957360957
2024-12-26,26.847441957360957
2024-12-27,26.080372187150644
2024-12-28,26.080372187150644
2024-12-29,27.61451172757127
2024-12-30,24.54623264673002
2024-12-31,26.847441957360957
2025-01-01,35.2852094296744
2025-01-02,25.31330241694033
2025-01-03,24.54623264673002
2025-01-04,27.61451172757127
2025-01-05,28.381581497781585
2025-01-06,25.31330241694033
2025-01-07,23.012093106309393
2025-01-08,21.477953565888768
2025-01-09,21.477953565888768
2025-01-10,23.012093106309393
2025-01-11,27.61451172757127
2025-01-12,27.61451172757127
2025-01-13,20.710883795678452
2025-01-14,19.176744255257827
2025-01-15,36.81934897009503
2025-01-16,20.710883795678452
2025-01-17,20.710883795678452
2025-01-18,27.61451172757127
2025-01-19,28.381581497781585
2025-01-20,26.080372187150644
2025-01-21,22.24502333609908
2025-01-22,21.477953565888768
2025-01-23,19.94381402546814
2025-01-24,19.176744255257827
2025-01-25,23.779162876519706
2025-01-26,29.148651267991898
2025-01-27,23.012093106309393
2025-01-28,26.080372187150644
2025-01-29,27.61451172757127
2025-01-30,26.080372187150644
2025-01-31,24.54623264673002
2025-02-01,29.91572103820221
2025-02-02,32.984000119043465
2025-02-03,24.54623264673002
2025-02-04,25.31330241694033
2025-02-05,26.080372187150644
2025-02-06,24.54623264673002
2025-02-07,24.54623264673002
2025-02-08,30.682790808412523
2025-02-09,39.120558280725966
2025-02-10,24.54623264673002
2025-02-11,23.779162876519706
2025-02-12,26.080372187150644
2025-02-13,25.31330241694033
2025-02-14,25.31330241694033
2025-02-15,32.21693034883315
2025-02-16,33.75106988925378
2025-02-17,27.61451172757127
2025-02-18,26.080372187150644
2025-02-19,27.61451172757127
2025-02-20,26.080372187150644
2025-02-21,27.61451172757127
2025-02-22,30.682790808412523
2025-02-23,31.449860578622836
2025-02-24,23.779162876519706
2025-02-25,22.24502333609908
2025-02-26,24.54623264673002
2025-02-27,30.682790808412523
2025-02-28,29.91572103820221
2025-03-01,38.35348851051565
2025-03-02,42.955907131777536
2025-03-03,76.7069770210313
2025-03-04,28.381581497781585
2025-03-05,26.847441957360957
2025-03-06,25.31330241694033
2025-03-07,26.080372187150644
2025-03-08,33.75106988925378
2025-03-09,33.75106988925378
2025-03-10,23.779162876519706
2025-03-11,23.779162876519706
2025-03-12,24.54623264673002
2025-03-13,26.080372187150644
2025-03-14,23.779162876519706
2025-03-15,30.682790808412523
2025-03-16,32.984000119043465
2025-03-17,23.779162876519706
2025-03-18,22.24502333609908
2025-03-19,24.54623264673002
2025-03-20,29.148651267991898
2025-03-21,23.779162876519706
2025-03-22,29.91572103820221
2025-03-23,32.21693034883315
2025-03-24,23.779162876519706
2025-03-25,23.779162876519706
2025-03-26,24.54623264673002
2025-03-27,25.31330241694033
2025-03-28,26.080372187150644
2025-03-29,30.682790808412523
2025-03-30,32.984000119043465
2025-03-31,23.779162876519706
2025-04-01,22.24502333609908
2025-04-02,22.24502333609908
2025-04-03,22.24502333609908
2025-04-04,22.24502333609908
2025-04-05,28.381581497781585
2025-04-06,29.148651267991898
2025-04-07,21.477953565888768
2025-04-08,29.91572103820221
2025-04-09,23.012093106309393
2025-04-10,23.012093106309393
2025-04-11,24.54623264673002
2025-04-12,28.381581497781585
2025-04-13,29.148651267991898
2025-04-14,22.24502333609908
2025-04-15,22.205784895524545
2025-04-16,22.205784895524545
2025-04-17,23.15769276665406
2025-04-18,23.825414144771393
2025-04-19,27.732394021382433
2025-04-20,28.40011539949977
2025-04-21,22.87350627364188
2025-04-22,20.870342139289868
2025-04-23,21.82225001041939
2025-04-24,21.53806351740721
2025-04-25,21.53806351740721
2025-04-26,24.493135522888732
2025-04-27,25.445043394018246
2025-04-28,20.58615564627769
2025-04-29,19.918434268160354
2025-04-30,19.25071289004302
2025-05-01,21.253877024395027
2025-05-02,20.58615564627769
2025-05-03,23.541227651759215
2025-05-04,24.493135522888732
2025-05-05,20.58615564627769
2025-05-06,19.25071289004302
2025-05-07,17.63108364079617
2025-05-08,17.63108364079617
2025-05-09,18.582991511925684
2025-05-10,22.489971388536723
2025-05-11,23.825414144771393
2025-05-12,19.25071289004302
2025-05-13,20.58615564627769
2025-05-14,19.918434268160354
2025-05-15,22.16654645495001
2025-05-16,22.16654645495001
2025-05-17,25.008411385071803
2025-05-18,26.14515735712052
2025-05-19,23.871665413023084
2025-05-20,23.303292426998723
2025-05-21,24.440038399047445
2025-05-22,22.16654645495001
2025-05-23,20.46142749687693
2025-05-24,23.303292426998723
2025-05-25,26.14515735712052
2025-05-26,28.418649301217958
2025-05-27,24.440038399047445
2025-05-28,23.871665413023084
2025-05-29,22.734919440974366
2025-05-30,24.440038399047445
2025-05-31,28.418649301217958
2025-06-01,28.98702228724232
2025-06-02,22.734919440974366
2025-06-03,22.16654645495001
2025-06-04,22.734919440974366
2025-06-05,19.893054510852572
2025-06-06,22.16654645495001
2025-06-07,25.57678437109616
2025-06-08,24.440038399047445
2025-06-09,21.029800482901287
2025-06-10,21.598173468925648
2025-06-11,19.893054510852572
2025-06-12,21.029800482901287
2025-06-13,20.46142749687693
2025-06-14,22.734919440974366
2025-06-15,23.871665413023084
2025-06-16,19.32468152482821
2025-06-17,21.029800482901287
2025-06-18,20.46142749687693
2025-06-19,19.893054510852572
2025-06-20,19.893054510852572
2025-06-21,20.46142749687693
2025-06-22,22.734919440974366
2025-06-23,22.16654645495001
2025-06-24,19.893054510852572
2025-06-25,20.46142749687693
2025-06-26,22.734919440974366
2025-06-27,22.734919440974366
2025-06-28,23.303292426998723
2025-06-29,25.57678437109616
2025-06-30,21.598173468925648
2025-07-01,22.16654645495001
2025-07-02,21.029800482901287
2025-07-03,21.598173468925648
2025-07-04,22.734919440974366
2025-07-05,21.598173468925648
2025-07-06,25.008411385071803
2025-07-07,21.598173468925648
2025-07-08,19.893054510852572
2025-07-09,18.75630853880385
2025-07-10,19.893054510852572
2025-07-11,21.029800482901287
2025-07-12,23.303292426998723
2025-07-13,23.871665413023084
2025-07-14,20.46142749687693
2025-07-15,20.46142749687693
2025-07-16,19.893054510852572
2025-07-17,19.893054510852572
2025-07-18,19.32468152482821
2025-07-19,23.871665413023084
2025-07-20,26.14515735712052
2025-07-21,21.598173468925648
2025-07-22,19.893054510852572
2025-07-23,20.46142749687693
2025-07-24,21.598173468925648
2025-07-25,21.029800482901287
2025-07-26,22.16654645495001
2025-07-27,23.871665413023084
2025-07-28,21.598173468925648
2025-07-29,20.46142749687693
2025-07-30,21.029800482901287
2025-07-31,22.16654645495001
2025-08-01,26.713530343144882
2025-08-02,25.57678437109616
2025-08-03,26.713530343144882
2025-08-04,24.440038399047445
2025-08-05,22.734919440974366
2025-08-06,25.008411385071803
2025-08-07,27.28190332916924
2025-08-08,26.14515735712052
2025-08-09,28.98702228724232
2025-08-10,30.692141245315394
2025-08-11,23.871665413023084
2025-08-12,24.440038399047445
2025-08-13,23.303292426998723
2025-08-14,22.734919440974366
2025-08-15,22.16654645495001
2025-08-16,26.14515735712052
2025-08-17,26.14515735712052
2025-08-18,21.029800482901287
2025-08-19,21.029800482901287
2025-08-20,22.16654645495001
2025-08-21,22.734919440974366
2025-08-22,22.16654645495001
2025-08-23,27.850276315193597
2025-08-24,27.28190332916924
2025-08-25,22.16654645495001
2025-08-26,21.598173468925648
2025-08-27,21.598173468925648
2025-08-28,21.029800482901287
2025-08-29,23.303292426998723
2025-08-30,34.10237916146155
2025-08-31,28.98702228724232
2025-09-01,28.418649301217958
2025-09-02,23.871665413023084
2025-09-03,22.734919440974366
2025-09-04,23.303292426998723
2025-09-05,24.440038399047445
2025-09-06,30.123768259291033
2025-09-07,38.080990063632065
2025-09-08,22.734919440974366
2025-09-09,22.16654645495001
2025-09-10,18.75630853880385
2025-09-11,17.051189580730775
2025-09-12,18.187935552779493
2025-09-13,26.713530343144882
2025-09-14,33.53400617543719
2025-09-15,20.46142749687693
2025-09-16,20.46142749687693
2025-09-17,22.16654645495001
2025-09-18,30.123768259291033
2025-09-19,31.828887217364112
2025-09-20,37.5126170776077
2025-09-21,36.94424409158334
2025-09-22,25.008411385071803
2025-09-23,30.123768259291033
2025-09-24,36.94424409158334
2025-09-25,26.713530343144882
2025-09-26,24.440038399047445
2025-09-27,28.418649301217958
2025-09-28,32.39726020338847
2025-09-29,23.303292426998723
2025-09-30,23.303292426998723
2025-10-01,25.008411385071803
2025-10-02,22.734919440974366
2025-10-03,21.598173468925648
2025-10-04,31.828887217364112
2025-10-05,30.123768259291033
2025-10-06,21.029800482901287
2025-10-07,22.16654645495001
2025-10-08,22.16654645495001
2025-10-09,21.598173468925648
2025-10-10,22.734919440974366
2025-10-11,27.28190332916924
2025-10-12,27.850276315193597
2025-10-13,22.734919440974366
2025-10-14,20.46142749687693
2025-10-15,22.734919440974366
2025-10-16,23.303292426998723
2025-10-17,23.871665413023084
2025-10-18,26.713530343144882
2025-10-19,31.828887217364112
2025-10-20,24.440038399047445
2025-10-21,23.871665413023084
2025-10-22,23.303292426998723
2025-10-23,21.598173468925648
2025-10-24,22.16654645495001
2025-10-25,28.418649301217958
2025-10-26,29.555395273266676
2025-10-27,20.46142749687693
2025-10-28,20.46142749687693
2025-10-29,20.46142749687693
2025-10-30,20.46142749687693
2025-10-31,35.80749811953463
2025-11-01,56.837298602435915
2025-11-02,37.5126170776077
2025-11-03,28.418649301217958
2025-11-04,34.10237916146155
2025-11-05,27.850276315193597
2025-11-06,27.28190332916924
2025-11-07,27.850276315193597
2025-11-08,39.21773603568078
2025-11-09,35.23912513351027
2025-11-10,26.14515735712052
2025-11-11,29.555395273266676
2025-11-12,23.871665413023084
2025-11-13,23.871665413023084
2025-11-14,25.008411385071803
2025-11-15,30.692141245315394
2025-11-16,28.98702228724232
2025-11-17,21.598173468925648
2025-11-18,19.893054510852572
2025-11-19,18.187935552779493
2025-11-20,21.029800482901287
2025-11-21,18.187935552779493
2025-11-22,25.008411385071803
2025-11-23,27.850276315193597
2025-11-24,21.029800482901287
2025-11-25,25.57678437109616
2025-11-26,29.555395273266676
2025-11-27,33.53400617543719
2025-11-28,35.23912513351027
2025-11-29,36.375871105558986
2025-11-30,34.670752147485906
2025-12-01,27.28190332916924
2025-12-02,25.008411385071803
2025-12-03,18.75630853880385
2025-12-04,19.32468152482821
2025-12-05,18.187935552779493
2025-12-06,23.303292426998723
2025-12-07,26.713530343144882
2025-12-08,17.619562566755135
2025-12-09,15.914443608682056
2025-12-10,15.914443608682056
2025-12-11,15.26558371224927
2025-12-12,16.351630452881842
2025-12-13,19.78232859298229
2025-12-14,21.04093325181759
2025-12-15,14.63628138283162
2025-12-16,15.722328123464187
2025-12-17,15.438141630452009
2025-12-18,16.980932782299497
2025-12-19,16.980932782299497
2025-12-20,19.954886511185023
2025-12-21,21.04093325181759
2025-12-22,17.782793029919887
2025-12-23,17.61023511171715
2025-12-24,18.696281852349717
2025-12-25,23.213026733082735
2025-12-26,20.411630922399944
2025-12-27,22.75628232186782
2025-12-28,24.014886980703125
2025-12-29,20.58418884060268
2025-12-30,23.213026733082735
2025-12-31,24.47163139191804
2026-01-01,31.160469753916196
2026-01-02,23.213026733082735
2026-01-03,24.014886980703125
2026-01-04,25.55767813255061
2026-01-05,18.2395374411348
2026-01-06,19.49814209997011
2026-01-07,21.670235581235247
2026-01-08,18.868839770552455
2026-01-09,19.49814209997011
2026-01-10,24.84834022119411
2026-01-11,24.503224384788638
2026-01-12,17.946023493084635
2026-01-13,20.361834347922954
2026-01-14,18.636255165895584
2026-01-15,17.946023493084635
2026-01-16,18.29113932949011
2026-01-17,23.81299271197769
2026-01-18,24.503224384788638
2026-01-19,20.706950184328427
2026-01-20,19.326486838706533
2026-01-21,18.981371002301056
2026-01-22,18.29113932949011
2026-01-23,17.946023493084635
2026-01-24,24.503224384788638
2026-01-25,27.609266912437903
2026-01-26,22.08741352995032
2026-01-27,21.397181857139373
2026-01-28,18.636255165895584
2026-01-29,17.25579182027369
2026-01-30,17.25579182027369
2026-01-31,23.81299271197769
2026-02-01,23.467876875572216
2026-02-02,17.946023493084635
2026-02-03,17.25579182027369
2026-02-04,16.56556014746274
2026-02-05,17.25579182027369
2026-02-06,17.600907656679162
2026-02-07,20.706950184328427
2026-02-08,34.51158364054738
2026-02-09,19.671602675112005
2026-02-10,15.185096801840846
2026-02-11,14.839980965435373
2026-02-12,16.220444311057268
2026-02-13,17.600907656679162
2026-02-14,21.0520660207339
2026-02-15,24.503224384788638
2026-02-16,20.361834347922954
2026-02-17,19.326486838706533
2026-02-18,19.326486838706533
2026-02-19,18.636255165895584
2026-02-20,19.326486838706533
2026-02-21,23.122761039166743
2026-02-22,24.158108548383165
2026-02-23,22.08741352995032
2026-02-24,22.77764520276127
2026-02-25,19.326486838706533
2026-02-26,20.016718511517478
2026-02-27,18.636255165895584
2026-02-28,22.432529366355794
2026-03-01,24.84834022119411
2026-03-02,20.016718511517478
2026-03-03,19.326486838706533
2026-03-04,18.29113932949011
2026-03-05,18.981371002301056
2026-03-06,21.0520660207339
2026-03-07,25.53857189400506
2026-03-08,24.158108548383165
2026-03-09,19.326486838706533
2026-03-10,18.636255165895584
2026-03-11,19.671602675112005
2026-03-12,20.361834347922954
2026-03-13,21.397181857139373
2026-03-14,24.84834022119411
2026-03-15,33.82135196773643
2026-03-16,25.193456057599587
2026-03-17,19.671602675112005
2026-03-18,18.981371002301056
2026-03-19,22.08741352995032
2026-03-20,21.0520660207339
2026-03-21,22.08741352995032
2026-03-22,26.22880356681601
2026-03-23,20.706950184328427
2026-03-24,20.016718511517478
2026-03-25,18.636255165895584
2026-03-26,18.981371002301056
2026-03-27,19.326486838706533
2026-03-28,23.467876875572216
2026-03-29,23.467876875572216
2026-03-30,17.600907656679162
2026-03-31,19.671602675112005
2026-04-01,17.946023493084635
2026-04-02,19.326486838706533
2026-04-03,18.29113932949011
2026-04-04,21.0520660207339
2026-04-05,20.706950184328427
2026-04-06,17.25579182027369
2026-04-07,16.910675983868217
2026-04-08,18.981371002301056
2026-04-09,19.671602675112005
2026-04-10,18.29113932949011
2026-04-11,22.08741352995032
2026-04-12,21.74229769354485
2026-04-13,17.946023493084635
2026-04-14,15.875328474651793
2026-04-15,15.53021263824632
2026-04-16,14.839980965435373
2026-04-17,14.839980965435373
2026-04-18,19.326486838706533
2026-04-19,21.397181857139373
2026-04-20,14.839980965435373
2026-04-21,15.53021263824632
2026-04-22,15.185096801840846
2026-04-23,15.875328474651793
2026-04-24,15.875328474651793
2026-04-25,17.25579182027369
2026-04-26,18.29113932949011
2026-04-27,14.494865129029899
2026-04-28,14.839980965435373
2026-04-29,14.149749292624424
2026-04-30,14.149749292624424
2026-05-01,14.839980965435373
2026-05-02,17.946023493084635
2026-05-03,17.946023493084635
2026-05-04,13.804633456218951
2026-05-05,13.804633456218951
2026-05-06,15.875328474651793
2026-05-07,12.424170110597055
2026-05-08,14.149749292624424
2026-05-09,15.875328474651793
2026-05-10,16.910675983868217
2026-05-11,13.459517619813477
2026-05-12,14.149749292624424
2026-05-13,14.494865129029899
2026-05-14,14.494865129029899
2026-05-15,15.185096801840846
2026-05-16,15.875328474651793
2026-05-17,16.910675983868217
2026-05-18,13.804633456218951
2026-05-19,15.185096801840846
2026-05-20,18.636255165895584
2026-05-21,19.326486838706533
2026-05-22,19.671602675112005
2026-05-23,22.432529366355794
2026-05-24,23.467876875572216
2026-05-25,21.74229769354485
2026-05-26,18.636255165895584
2026-05-27,17.600907656679162
2026-05-28,16.910675983868217
2026-05-29,17.25579182027369
2026-05-30,20.361834347922954
2026-05-31,20.706950184328427
