Time,poki
2024-09-23,76.6674989571132
2024-09-24,84.79890036165551
2024-09-25,77.82912772919067
2024-09-26,87.12215790581045
2024-09-27,91.76867299412035
2024-09-28,60.404696148028584
2024-09-29,52.273294743486275
2024-09-30,68.5360975525709
2024-10-01,78.99075650126815
2024-10-02,84.79890036165551
2024-10-03,88.28378667788793
2024-10-04,97.57681685450771
2024-10-05,55.758181059718694
2024-10-06,52.273294743486275
2024-10-07,69.69772632464836
2024-10-08,76.6674989571132
2024-10-09,81.3140140454231
2024-10-10,75.50587018503573
2024-10-11,91.76867299412035
2024-10-12,54.59655228764122
2024-10-13,55.758181059718694
2024-10-14,61.566324920106055
2024-10-15,76.6674989571132
2024-10-16,77.82912772919067
2024-10-17,78.99075650126815
2024-10-18,96.41518808243023
2024-10-19,59.24306737595111
2024-10-20,52.273294743486275
2024-10-21,73.18261264088078
2024-10-22,78.99075650126815
2024-10-23,80.15238527334562
2024-10-24,94.09193053827529
2024-10-25,98.73844562658518
2024-10-26,56.919809831796165
2024-10-27,56.919809831796165
2024-10-28,80.15238527334562
2024-10-29,81.3140140454231
2024-10-30,95.25355931035277
2024-10-31,96.41518808243023
2024-11-01,102.2233319428176
2024-11-02,62.727953692183526
2024-11-03,56.919809831796165
2024-11-04,85.96052913373298
2024-11-05,75.50587018503573
2024-11-06,67.37446878049342
2024-11-07,91.76867299412035
2024-11-08,106.86984703112749
2024-11-09,65.05121123633847
2024-11-10,61.566324920106055
2024-11-11,69.69772632464836
2024-11-12,84.79890036165551
2024-11-13,90.60704422204287
2024-11-14,92.93030176619781
2024-11-15,108.03147580320497
2024-11-16,63.889582464261
2024-11-17,60.404696148028584
2024-11-18,83.63727158957803
2024-11-19,81.3140140454231
2024-11-20,90.60704422204287
2024-11-21,103.38496071489507
2024-11-22,112.67799089151485
2024-11-23,69.69772632464836
2024-11-24,63.889582464261
2024-11-25,85.96052913373298
2024-11-26,84.79890036165551
2024-11-27,72.02098386880331
2024-11-28,72.02098386880331
2024-11-29,67.37446878049342
2024-11-30,60.404696148028584
2024-12-01,55.758181059718694
2024-12-02,77.82912772919067
2024-12-03,82.47564281750056
2024-12-04,87.12215790581045
2024-12-05,82.47564281750056
2024-12-06,106.86984703112749
2024-12-07,66.21284000841595
2024-12-08,62.727953692183526
2024-12-09,85.96052913373298
2024-12-10,91.76867299412035
2024-12-11,94.09193053827529
2024-12-12,101.06170317074013
2024-12-13,115.0012484356698
2024-12-14,69.69772632464836
2024-12-15,67.37446878049342
2024-12-16,95.25355931035277
2024-12-17,102.2233319428176
2024-12-18,103.38496071489507
2024-12-19,116.16287720774727
2024-12-20,109.19310457528243
2024-12-21,76.6674989571132
2024-12-22,65.05121123633847
2024-12-23,67.37446878049342
2024-12-24,67.37446878049342
2024-12-25,69.69772632464836
2024-12-26,59.24306737595111
2024-12-27,55.758181059718694
2024-12-28,52.273294743486275
2024-12-29,49.95003719933133
2024-12-30,51.1116659714088
2024-12-31,51.1116659714088
2025-01-01,56.919809831796165
2025-01-02,49.95003719933133
2025-01-03,54.59655228764122
2025-01-04,49.95003719933133
2025-01-05,49.95003719933133
2025-01-06,58.081438603873636
2025-01-07,72.02098386880331
2025-01-08,76.6674989571132
2025-01-09,82.47564281750056
2025-01-10,80.15238527334562
2025-01-11,58.081438603873636
2025-01-12,54.59655228764122
2025-01-13,68.5360975525709
2025-01-14,83.63727158957803
2025-01-15,85.96052913373298
2025-01-16,87.12215790581045
2025-01-17,96.41518808243023
2025-01-18,61.566324920106055
2025-01-19,55.758181059718694
2025-01-20,58.081438603873636
2025-01-21,73.18261264088078
2025-01-22,80.15238527334562
2025-01-23,78.99075650126815
2025-01-24,90.60704422204287
2025-01-25,60.404696148028584
2025-01-26,56.919809831796165
2025-01-27,75.50587018503573
2025-01-28,83.63727158957803
2025-01-29,78.99075650126815
2025-01-30,81.3140140454231
2025-01-31,98.73844562658518
2025-02-01,61.566324920106055
2025-02-02,60.404696148028584
2025-02-03,72.02098386880331
2025-02-04,76.6674989571132
2025-02-05,78.99075650126815
2025-02-06,82.47564281750056
2025-02-07,94.09193053827529
2025-02-08,68.5360975525709
2025-02-09,58.081438603873636
2025-02-10,69.69772632464836
2025-02-11,78.99075650126815
2025-02-12,80.15238527334562
2025-02-13,84.79890036165551
2025-02-14,89.4454154499654
2025-02-15,65.05121123633847
2025-02-16,62.727953692183526
2025-02-17,68.5360975525709
2025-02-18,70.85935509672584
2025-02-19,75.50587018503573
2025-02-20,80.15238527334562
2025-02-21,84.79890036165551
2025-02-22,61.566324920106055
2025-02-23,60.404696148028584
2025-02-24,66.21284000841595
2025-02-25,74.34424141295825
2025-02-26,76.6674989571132
2025-02-27,78.99075650126815
2025-02-28,87.12215790581045
2025-03-01,63.889582464261
2025-03-02,60.404696148028584
2025-03-03,70.85935509672584
2025-03-04,78.99075650126815
2025-03-05,81.3140140454231
2025-03-06,89.4454154499654
2025-03-07,83.63727158957803
2025-03-08,62.727953692183526
2025-03-09,62.727953692183526
2025-03-10,66.21284000841595
2025-03-11,75.50587018503573
2025-03-12,75.50587018503573
2025-03-13,75.50587018503573
2025-03-14,87.12215790581045
2025-03-15,61.566324920106055
2025-03-16,60.404696148028584
2025-03-17,65.05121123633847
2025-03-18,75.50587018503573
2025-03-19,73.18261264088078
2025-03-20,80.15238527334562
2025-03-21,88.28378667788793
2025-03-22,58.081438603873636
2025-03-23,58.081438603873636
2025-03-24,66.21284000841595
2025-03-25,66.21284000841595
2025-03-26,75.50587018503573
2025-03-27,73.18261264088078
2025-03-28,87.12215790581045
2025-03-29,61.566324920106055
2025-03-30,55.758181059718694
2025-03-31,65.05121123633847
2025-04-01,70.85935509672584
2025-04-02,70.85935509672584
2025-04-03,76.6674989571132
2025-04-04,85.96052913373298
2025-04-05,60.404696148028584
2025-04-06,56.919809831796165
2025-04-07,67.37446878049342
2025-04-08,69.69772632464836
2025-04-09,72.02098386880331
2025-04-10,76.6674989571132
2025-04-11,91.76867299412035
2025-04-12,60.404696148028584
2025-04-13,53.434923515563746
2025-04-14,68.5360975525709
2025-04-15,75.32170952604784
2025-04-16,74.25924418573308
2025-04-17,75.80336048032386
2025-04-18,63.73375421434817
2025-04-19,55.81484587786881
2025-04-20,54.752380537554046
2025-04-21,55.81484587786881
2025-04-22,64.21540516862419
2025-04-23,64.79621955466294
2025-04-24,70.59019721051277
2025-04-25,75.80336048032386
2025-04-26,55.81484587786881
2025-04-27,50.020868222018976
2025-04-28,66.92115023529246
2025-04-29,68.46526652988325
2025-04-30,71.65266255082753
2025-05-01,75.80336048032386
2025-05-02,91.64117715328257
2025-05-03,59.48389285308912
2025-05-04,54.270729583278026
2025-05-05,65.8586848949777
2025-05-06,76.86582582063862
2025-05-07,74.7408951400091
2025-05-08,78.99075650126815
2025-05-09,94.82857317422686
2025-05-10,60.54635819340389
2025-05-11,57.93977655849834
2025-05-12,74.7408951400091
2025-05-13,78.99075650126815
2025-05-14,82.17815252221243
2025-05-15,86.69717176968454
2025-05-16,86.69717176968454
2025-05-17,57.79811451312303
2025-05-18,57.79811451312303
2025-05-19,78.0274545927161
2025-05-20,85.7338698611325
2025-05-21,79.95405840982019
2025-05-22,84.77056795258045
2025-05-23,78.99075650126815
2025-05-24,57.79811451312303
2025-05-25,54.90820878746688
2025-05-26,57.79811451312303
2025-05-27,65.50452978153943
2025-05-28,75.13754886705995
2025-05-29,78.99075650126815
2025-05-30,76.10085077561199
2025-05-31,54.90820878746688
2025-06-01,52.01830306181073
2025-06-02,59.724718330227134
2025-06-03,65.50452978153943
2025-06-04,65.50452978153943
2025-06-05,62.61462405588328
2025-06-06,63.57792596443534
2025-06-07,52.98160497036278
2025-06-08,51.05500115325868
2025-06-09,57.79811451312303
2025-06-10,56.834812604570985
2025-06-11,56.834812604570985
2025-06-12,59.724718330227134
2025-06-13,57.79811451312303
2025-06-14,51.05500115325868
2025-06-15,52.01830306181073
2025-06-16,52.98160497036278
2025-06-17,52.01830306181073
2025-06-18,53.94490687891483
2025-06-19,47.201793519050476
2025-06-20,48.16509542760253
2025-06-21,48.16509542760253
2025-06-22,46.23849161049843
2025-06-23,46.23849161049843
2025-06-24,47.201793519050476
2025-06-25,48.16509542760253
2025-06-26,50.09169924470663
2025-06-27,52.01830306181073
2025-06-28,47.201793519050476
2025-06-29,48.16509542760253
2025-06-30,46.23849161049843
2025-07-01,47.201793519050476
2025-07-02,46.23849161049843
2025-07-03,49.12839733615458
2025-07-04,51.05500115325868
2025-07-05,47.201793519050476
2025-07-06,48.16509542760253
2025-07-07,44.31188779339433
2025-07-08,44.31188779339433
2025-07-09,47.201793519050476
2025-07-10,46.23849161049843
2025-07-11,49.12839733615458
2025-07-12,47.201793519050476
2025-07-13,45.275189701946374
2025-07-14,48.16509542760253
2025-07-15,49.12839733615458
2025-07-16,48.16509542760253
2025-07-17,48.16509542760253
2025-07-18,46.23849161049843
2025-07-19,46.23849161049843
2025-07-20,47.201793519050476
2025-07-21,45.275189701946374
2025-07-22,47.201793519050476
2025-07-23,47.201793519050476
2025-07-24,43.34858588484227
2025-07-25,48.16509542760253
2025-07-26,45.275189701946374
2025-07-27,47.201793519050476
2025-07-28,45.275189701946374
2025-07-29,43.34858588484227
2025-07-30,44.31188779339433
2025-07-31,45.275189701946374
2025-08-01,48.16509542760253
2025-08-02,47.201793519050476
2025-08-03,45.275189701946374
2025-08-04,44.31188779339433
2025-08-05,47.201793519050476
2025-08-06,46.23849161049843
2025-08-07,50.09169924470663
2025-08-08,53.94490687891483
2025-08-09,49.12839733615458
2025-08-10,46.23849161049843
2025-08-11,49.12839733615458
2025-08-12,53.94490687891483
2025-08-13,55.87151069601893
2025-08-14,61.651322147331236
2025-08-15,68.3944355071956
2025-08-16,52.01830306181073
2025-08-17,52.01830306181073
2025-08-18,60.68802023877919
2025-08-19,63.57792596443534
2025-08-20,69.35773741574764
2025-08-21,68.3944355071956
2025-08-22,74.1742469585079
2025-08-23,52.98160497036278
2025-08-24,51.05500115325868
2025-08-25,64.54122787298739
2025-08-26,68.3944355071956
2025-08-27,66.46783169009149
2025-08-28,78.0274545927161
2025-08-29,81.8806622269243
2025-08-30,55.87151069601893
2025-08-31,52.01830306181073
2025-09-01,52.01830306181073
2025-09-02,60.68802023877919
2025-09-03,69.35773741574764
2025-09-04,81.8806622269243
2025-09-05,82.84396413547634
2025-09-06,55.87151069601893
2025-09-07,51.05500115325868
2025-09-08,63.57792596443534
2025-09-09,70.32103932429969
2025-09-10,69.35773741574764
2025-09-11,78.0274545927161
2025-09-12,83.8072660440284
2025-09-13,55.87151069601893
2025-09-14,55.87151069601893
2025-09-15,62.61462405588328
2025-09-16,72.24764314140378
2025-09-17,74.1742469585079
2025-09-18,73.21094504995584
2025-09-19,77.06415268416404
2025-09-20,60.68802023877919
2025-09-21,54.90820878746688
2025-09-22,65.50452978153943
2025-09-23,77.06415268416404
2025-09-24,77.06415268416404
2025-09-25,75.13754886705995
2025-09-26,87.6604736782366
2025-09-27,63.57792596443534
2025-09-28,54.90820878746688
2025-09-29,64.54122787298739
2025-09-30,71.28434123285174
2025-10-01,68.3944355071956
2025-10-02,75.13754886705995
2025-10-03,87.6604736782366
2025-10-04,58.76141642167509
2025-10-05,55.87151069601893
2025-10-06,63.57792596443534
2025-10-07,69.35773741574764
2025-10-08,72.24764314140378
2025-10-09,87.6604736782366
2025-10-10,85.7338698611325
2025-10-11,61.651322147331236
2025-10-12,58.76141642167509
2025-10-13,64.54122787298739
2025-10-14,66.46783169009149
2025-10-15,73.21094504995584
2025-10-16,71.28434123285174
2025-10-17,79.95405840982019
2025-10-18,61.651322147331236
2025-10-19,58.76141642167509
2025-10-20,67.43113359864354
2025-10-21,66.46783169009149
2025-10-22,71.28434123285174
2025-10-23,76.10085077561199
2025-10-24,86.69717176968454
2025-10-25,61.651322147331236
2025-10-26,60.68802023877919
2025-10-27,65.50452978153943
2025-10-28,73.21094504995584
2025-10-29,75.13754886705995
2025-10-30,75.13754886705995
2025-10-31,83.8072660440284
2025-11-01,58.76141642167509
2025-11-02,59.724718330227134
2025-11-03,67.43113359864354
2025-11-04,70.32103932429969
2025-11-05,68.3944355071956
2025-11-06,72.24764314140378
2025-11-07,87.6604736782366
2025-11-08,67.43113359864354
2025-11-09,61.651322147331236
2025-11-10,75.13754886705995
2025-11-11,68.3944355071956
2025-11-12,68.3944355071956
2025-11-13,80.91736031837225
2025-11-14,86.69717176968454
2025-11-15,65.50452978153943
2025-11-16,62.61462405588328
2025-11-17,68.3944355071956
2025-11-18,77.06415268416404
2025-11-19,75.13754886705995
2025-11-20,88.62377558678865
2025-11-21,93.4402851295489
2025-11-22,70.32103932429969
2025-11-23,66.46783169009149
2025-11-24,71.28434123285174
2025-11-25,77.06415268416404
2025-11-26,71.28434123285174
2025-11-27,70.32103932429969
2025-11-28,67.43113359864354
2025-11-29,63.57792596443534
2025-11-30,58.76141642167509
2025-12-01,60.68802023877919
2025-12-02,76.10085077561199
2025-12-03,72.24764314140378
2025-12-04,76.10085077561199
2025-12-05,82.84396413547634
2025-12-06,66.46783169009149
2025-12-07,65.50452978153943
2025-12-08,74.1742469585079
2025-12-09,73.21094504995584
2025-12-10,75.13754886705995
2025-12-11,77.06415268416404
2025-12-12,83.8072660440284
2025-12-13,72.24764314140378
2025-12-14,68.3944355071956
2025-12-15,81.8806622269243
2025-12-16,78.99075650126815
2025-12-17,86.69717176968454
2025-12-18,96.33019085520506
2025-12-19,92.47698322099686
2025-12-20,70.32103932429969
2025-12-21,68.3944355071956
2025-12-22,69.35773741574764
2025-12-23,67.43113359864354
2025-12-24,68.3944355071956
2025-12-25,69.35773741574764
2025-12-26,61.651322147331236
2025-12-27,57.79811451312303
2025-12-28,58.76141642167509
2025-12-29,53.94490687891483
2025-12-30,54.90820878746688
2025-12-31,58.76141642167509
2026-01-01,61.651322147331236
2026-01-02,57.79811451312303
2026-01-03,55.87151069601893
2026-01-04,54.90820878746688
2026-01-05,56.834812604570985
2026-01-06,59.724718330227134
2026-01-07,63.57792596443534
2026-01-08,63.57792596443534
2026-01-09,77.06415268416404
2026-01-10,60.68802023877919
2026-01-11,54.90820878746688
2026-01-12,62.61462405588328
2026-01-13,64.54122787298739
2026-01-14,68.3944355071956
2026-01-15,75.13754886705995
2026-01-16,79.95405840982019
2026-01-17,63.57792596443534
2026-01-18,61.651322147331236
2026-01-19,57.79811451312303
2026-01-20,63.57792596443534
2026-01-21,66.46783169009149
2026-01-22,72.24764314140378
2026-01-23,78.0274545927161
2026-01-24,69.35773741574764
2026-01-25,63.57792596443534
2026-01-26,64.54122787298739
2026-01-27,65.50452978153943
2026-01-28,68.3944355071956
2026-01-29,69.35773741574764
2026-01-30,82.84396413547634
2026-01-31,67.43113359864354
2026-02-01,62.61462405588328
2026-02-02,64.54122787298739
2026-02-03,73.21094504995584
2026-02-04,73.21094504995584
2026-02-05,66.46783169009149
2026-02-06,81.8806622269243
2026-02-07,62.61462405588328
2026-02-08,55.87151069601893
2026-02-09,57.79811451312303
2026-02-10,64.54122787298739
2026-02-11,65.50452978153943
2026-02-12,70.32103932429969
2026-02-13,69.35773741574764
2026-02-14,60.68802023877919
2026-02-15,58.76141642167509
2026-02-16,59.724718330227134
2026-02-17,52.98160497036278
2026-02-18,61.651322147331236
2026-02-19,66.46783169009149
2026-02-20,72.24764314140378
2026-02-21,68.3944355071956
2026-02-22,60.68802023877919
2026-02-23,61.651322147331236
2026-02-24,61.651322147331236
2026-02-25,60.68802023877919
2026-02-26,65.50452978153943
2026-02-27,78.0274545927161
2026-02-28,60.68802023877919
2026-03-01,59.724718330227134
2026-03-02,60.68802023877919
2026-03-03,66.46783169009149
2026-03-04,66.46783169009149
2026-03-05,67.43113359864354
2026-03-06,83.8072660440284
2026-03-07,66.46783169009149
2026-03-08,63.57792596443534
2026-03-09,60.68802023877919
2026-03-10,65.50452978153943
2026-03-11,65.50452978153943
2026-03-12,70.32103932429969
2026-03-13,78.99075650126815
2026-03-14,66.46783169009149
2026-03-15,63.57792596443534
2026-03-16,67.43113359864354
2026-03-17,64.54122787298739
2026-03-18,65.50452978153943
2026-03-19,68.3944355071956
2026-03-20,72.24764314140378
2026-03-21,61.651322147331236
2026-03-22,60.68802023877919
2026-03-23,56.834812604570985
2026-03-24,63.57792596443534
2026-03-25,65.50452978153943
2026-03-26,65.50452978153943
2026-03-27,70.32103932429969
2026-03-28,62.61462405588328
2026-03-29,59.724718330227134
2026-03-30,56.834812604570985
2026-03-31,64.54122787298739
2026-04-01,62.61462405588328
2026-04-02,67.43113359864354
2026-04-03,65.50452978153943
2026-04-04,59.724718330227134
2026-04-05,57.79811451312303
2026-04-06,55.87151069601893
2026-04-07,53.94490687891483
2026-04-08,57.79811451312303
2026-04-09,55.87151069601893
2026-04-10,63.57792596443534
2026-04-11,56.834812604570985
2026-04-12,52.98160497036278
2026-04-13,53.94490687891483
2026-04-14,57.79811451312303
2026-04-15,55.87151069601893
2026-04-16,64.54122787298739
2026-04-17,69.35773741574764
2026-04-18,57.79811451312303
2026-04-19,57.79811451312303
2026-04-20,57.79811451312303
2026-04-21,59.724718330227134
2026-04-22,59.724718330227134
2026-04-23,66.46783169009149
2026-04-24,74.1742469585079
2026-04-25,57.79811451312303
2026-04-26,55.87151069601893
2026-04-27,56.834812604570985
2026-04-28,59.724718330227134
2026-04-29,71.28434123285174
2026-04-30,67.43113359864354
2026-05-01,75.13754886705995
2026-05-02,54.90820878746688
2026-05-03,57.79811451312303
2026-05-04,57.79811451312303
2026-05-05,61.651322147331236
2026-05-06,64.54122787298739
2026-05-07,70.32103932429969
2026-05-08,71.28434123285174
2026-05-09,62.61462405588328
2026-05-10,61.651322147331236
2026-05-11,63.57792596443534
2026-05-12,67.43113359864354
2026-05-13,68.3944355071956
2026-05-14,71.28434123285174
2026-05-15,75.13754886705995
2026-05-16,62.61462405588328
2026-05-17,57.79811451312303
2026-05-18,70.32103932429969
2026-05-19,68.3944355071956
2026-05-20,68.3944355071956
2026-05-21,72.24764314140378
2026-05-22,79.95405840982019
2026-05-23,64.54122787298739
2026-05-24,60.68802023877919
2026-05-25,55.87151069601893
2026-05-26,60.68802023877919
2026-05-27,63.57792596443534
2026-05-28,72.24764314140378
2026-05-29,68.3944355071956
2026-05-30,60.68802023877919
2026-05-31,55.87151069601893
