Time,strands
2024-09-17,979.8926599906874
2024-09-18,911.1282627983585
2024-09-19,1031.4659578849341
2024-09-20,1237.759149461921
2024-09-21,1014.2748585868519
2024-09-22,825.1727663079473
2024-09-23,876.746064202194
2024-09-24,1151.8036529715098
2024-09-25,911.1282627983585
2024-09-26,893.9371635002763
2024-09-27,962.7015606926052
2024-09-28,790.7905677117828
2024-09-29,859.5549649041118
2024-09-30,1083.0392557791808
2024-10-01,979.8926599906874
2024-10-02,1186.1858515676743
2024-10-03,1048.6570571830164
2024-10-04,1014.2748585868519
2024-10-05,1031.4659578849341
2024-10-06,928.3193620964407
2024-10-07,1083.0392557791808
2024-10-08,1151.8036529715098
2024-10-09,945.510461394523
2024-10-10,1100.230355077263
2024-10-11,1100.230355077263
2024-10-12,979.8926599906874
2024-10-13,911.1282627983585
2024-10-14,893.9371635002763
2024-10-15,1340.9057452504144
2024-10-16,1254.9502487600032
2024-10-17,1048.6570571830164
2024-10-18,1272.1413480580854
2024-10-19,945.510461394523
2024-10-20,876.746064202194
2024-10-21,962.7015606926052
2024-10-22,1014.2748585868519
2024-10-23,1014.2748585868519
2024-10-24,1186.1858515676743
2024-10-25,911.1282627983585
2024-10-26,825.1727663079473
2024-10-27,876.746064202194
2024-10-28,911.1282627983585
2024-10-29,997.0837592887697
2024-10-30,945.510461394523
2024-10-31,790.7905677117828
2024-11-01,842.3638656060295
2024-11-02,1083.0392557791808
2024-11-03,1117.4214543753453
2024-11-04,1065.8481564810986
2024-11-05,893.9371635002763
2024-11-06,687.6439719232894
2024-11-07,842.3638656060295
2024-11-08,928.3193620964407
2024-11-09,911.1282627983585
2024-11-10,962.7015606926052
2024-11-11,893.9371635002763
2024-11-12,1426.8612417408256
2024-11-13,1426.8612417408256
2024-11-14,1151.8036529715098
2024-11-15,1237.759149461921
2024-11-16,928.3193620964407
2024-11-17,911.1282627983585
2024-11-18,1168.994752269592
2024-11-19,945.510461394523
2024-11-20,1014.2748585868519
2024-11-21,962.7015606926052
2024-11-22,1031.4659578849341
2024-11-23,807.9816670098651
2024-11-24,962.7015606926052
2024-11-25,1083.0392557791808
2024-11-26,911.1282627983585
2024-11-27,807.9816670098651
2024-11-28,790.7905677117828
2024-11-29,997.0837592887697
2024-11-30,1117.4214543753453
2024-12-01,859.5549649041118
2024-12-02,911.1282627983585
2024-12-03,962.7015606926052
2024-12-04,1719.1099298082236
2024-12-05,1358.0968445484966
2024-12-06,1014.2748585868519
2024-12-07,876.746064202194
2024-12-08,859.5549649041118
2024-12-09,1203.3769508657565
2024-12-10,1065.8481564810986
2024-12-11,893.9371635002763
2024-12-12,876.746064202194
2024-12-13,1065.8481564810986
2024-12-14,1014.2748585868519
2024-12-15,859.5549649041118
2024-12-16,1530.007837529319
2024-12-17,1444.0523410389078
2024-12-18,1254.9502487600032
2024-12-19,1168.994752269592
2024-12-20,911.1282627983585
2024-12-21,859.5549649041118
2024-12-22,876.746064202194
2024-12-23,704.8350712213717
2024-12-24,1014.2748585868519
2024-12-25,962.7015606926052
2024-12-26,876.746064202194
2024-12-27,825.1727663079473
2024-12-28,1014.2748585868519
2024-12-29,1065.8481564810986
2024-12-30,928.3193620964407
2024-12-31,962.7015606926052
2025-01-01,790.7905677117828
2025-01-02,756.4083691156184
2025-01-03,790.7905677117828
2025-01-04,893.9371635002763
2025-01-05,704.8350712213717
2025-01-06,773.5994684137006
2025-01-07,1134.6125536734276
2025-01-08,825.1727663079473
2025-01-09,928.3193620964407
2025-01-10,928.3193620964407
2025-01-11,739.2172698175361
2025-01-12,876.746064202194
2025-01-13,859.5549649041118
2025-01-14,739.2172698175361
2025-01-15,842.3638656060295
2025-01-16,1014.2748585868519
2025-01-17,1065.8481564810986
2025-01-18,997.0837592887697
2025-01-19,893.9371635002763
2025-01-20,842.3638656060295
2025-01-21,1203.3769508657565
2025-01-22,1031.4659578849341
2025-01-23,790.7905677117828
2025-01-24,825.1727663079473
2025-01-25,997.0837592887697
2025-01-26,928.3193620964407
2025-01-27,962.7015606926052
2025-01-28,1048.6570571830164
2025-01-29,1220.5680501638387
2025-01-30,1048.6570571830164
2025-01-31,876.746064202194
2025-02-01,928.3193620964407
2025-02-02,807.9816670098651
2025-02-03,893.9371635002763
2025-02-04,1083.0392557791808
2025-02-05,997.0837592887697
2025-02-06,945.510461394523
2025-02-07,997.0837592887697
2025-02-08,893.9371635002763
2025-02-09,756.4083691156184
2025-02-10,773.5994684137006
2025-02-11,859.5549649041118
2025-02-12,945.510461394523
2025-02-13,876.746064202194
2025-02-14,893.9371635002763
2025-02-15,859.5549649041118
2025-02-16,825.1727663079473
2025-02-17,876.746064202194
2025-02-18,859.5549649041118
2025-02-19,1048.6570571830164
2025-02-20,1048.6570571830164
2025-02-21,876.746064202194
2025-02-22,773.5994684137006
2025-02-23,928.3193620964407
2025-02-24,876.746064202194
2025-02-25,1048.6570571830164
2025-02-26,1409.6701424427433
2025-02-27,1289.3324473561677
2025-02-28,928.3193620964407
2025-03-01,911.1282627983585
2025-03-02,825.1727663079473
2025-03-03,928.3193620964407
2025-03-04,1306.52354665425
2025-03-05,1151.8036529715098
2025-03-06,945.510461394523
2025-03-07,1083.0392557791808
2025-03-08,876.746064202194
2025-03-09,842.3638656060295
2025-03-10,842.3638656060295
2025-03-11,876.746064202194
2025-03-12,1117.4214543753453
2025-03-13,1065.8481564810986
2025-03-14,807.9816670098651
2025-03-15,893.9371635002763
2025-03-16,911.1282627983585
2025-03-17,1564.3900361254834
2025-03-18,1306.52354665425
2025-03-19,1083.0392557791808
2025-03-20,1083.0392557791808
2025-03-21,962.7015606926052
2025-03-22,790.7905677117828
2025-03-23,825.1727663079473
2025-03-24,1048.6570571830164
2025-03-25,911.1282627983585
2025-03-26,876.746064202194
2025-03-27,911.1282627983585
2025-03-28,928.3193620964407
2025-03-29,1014.2748585868519
2025-03-30,807.9816670098651
2025-03-31,997.0837592887697
2025-04-01,859.5549649041118
2025-04-02,842.3638656060295
2025-04-03,962.7015606926052
2025-04-04,911.1282627983585
2025-04-05,807.9816670098651
2025-04-06,893.9371635002763
2025-04-07,1134.6125536734276
2025-04-08,1254.9502487600032
2025-04-09,1065.8481564810986
2025-04-10,911.1282627983585
2025-04-11,1083.0392557791808
2025-04-12,876.746064202194
2025-04-13,1083.0392557791808
2025-04-14,928.3193620964407
2025-04-15,1026.9041483654637
2025-04-16,906.9880212792282
2025-04-17,1325.7159845644733
2025-04-18,808.9446170737999
2025-04-19,959.3290166898838
2025-04-20,741.3694853982201
2025-04-21,839.4128896036484
2025-04-22,906.9880212792282
2025-04-23,944.0948804249597
2025-04-24,944.0948804249597
2025-04-25,959.3290166898838
2025-04-26,719.4967625174129
2025-04-27,756.6036216631444
2025-04-28,824.1787533387242
2025-04-29,1310.4818482995493
2025-04-30,1085.8837303920022
2025-05-01,756.6036216631444
2025-05-02,808.9446170737999
2025-05-03,673.7943537226404
2025-05-04,756.6036216631444
2025-05-05,741.3694853982201
2025-05-06,898.3924716301871
2025-05-07,906.9880212792282
2025-05-08,922.2221575441524
2025-05-09,913.6266078951112
2025-05-10,808.9446170737999
2025-05-11,689.0284899875645
2025-05-12,959.3290166898838
2025-05-13,944.0948804249597
2025-05-14,876.5197487493798
2025-05-15,796.6303939059687
2025-05-16,849.7390868330333
2025-05-17,849.7390868330333
2025-05-18,743.5217009789042
2025-05-19,849.7390868330333
2025-05-20,823.184740369501
2025-05-21,863.0162600647994
2025-05-22,916.124952991864
2025-05-23,916.124952991864
2025-05-24,730.244527747138
2025-05-25,955.9564726871624
2025-05-26,1009.065165614227
2025-05-27,1035.6195120777593
2025-05-28,770.0760474424364
2025-05-29,770.0760474424364
2025-05-30,743.5217009789042
2025-05-31,637.304315124775
2025-06-01,716.9673545153719
2025-06-02,743.5217009789042
2025-06-03,863.0162600647994
2025-06-04,916.124952991864
2025-06-05,809.9075671377349
2025-06-06,902.8477797600979
2025-06-07,823.184740369501
2025-06-08,703.6901812836057
2025-06-09,770.0760474424364
2025-06-10,783.3532206742026
2025-06-11,849.7390868330333
2025-06-12,637.304315124775
2025-06-13,597.4727954294765
2025-06-14,677.1358348200735
2025-06-15,690.4130080518396
2025-06-16,823.184740369501
2025-06-17,902.8477797600979
2025-06-18,823.184740369501
2025-06-19,716.9673545153719
2025-06-20,730.244527747138
2025-06-21,809.9075671377349
2025-06-22,716.9673545153719
2025-06-23,677.1358348200735
2025-06-24,650.5814883565412
2025-06-25,544.3641025024119
2025-06-26,584.1956221977103
2025-06-27,637.304315124775
2025-06-28,730.244527747138
2025-06-29,783.3532206742026
2025-06-30,716.9673545153719
2025-07-01,690.4130080518396
2025-07-02,637.304315124775
2025-07-03,650.5814883565412
2025-07-04,650.5814883565412
2025-07-05,650.5814883565412
2025-07-06,796.6303939059687
2025-07-07,796.6303939059687
2025-07-08,703.6901812836057
2025-07-09,663.8586615883073
2025-07-10,610.7499686612426
2025-07-11,716.9673545153719
2025-07-12,716.9673545153719
2025-07-13,716.9673545153719
2025-07-14,703.6901812836057
2025-07-15,663.8586615883073
2025-07-16,677.1358348200735
2025-07-17,663.8586615883073
2025-07-18,743.5217009789042
2025-07-19,677.1358348200735
2025-07-20,637.304315124775
2025-07-21,703.6901812836057
2025-07-22,690.4130080518396
2025-07-23,637.304315124775
2025-07-24,610.7499686612426
2025-07-25,756.7988742106703
2025-07-26,703.6901812836057
2025-07-27,796.6303939059687
2025-07-28,703.6901812836057
2025-07-29,690.4130080518396
2025-07-30,756.7988742106703
2025-07-31,624.0271418930088
2025-08-01,637.304315124775
2025-08-02,743.5217009789042
2025-08-03,703.6901812836057
2025-08-04,610.7499686612426
2025-08-05,597.4727954294765
2025-08-06,570.9184489659442
2025-08-07,597.4727954294765
2025-08-08,809.9075671377349
2025-08-09,756.7988742106703
2025-08-10,703.6901812836057
2025-08-11,783.3532206742026
2025-08-12,796.6303939059687
2025-08-13,756.7988742106703
2025-08-14,743.5217009789042
2025-08-15,690.4130080518396
2025-08-16,703.6901812836057
2025-08-17,716.9673545153719
2025-08-18,743.5217009789042
2025-08-19,889.5706065283317
2025-08-20,916.124952991864
2025-08-21,730.244527747138
2025-08-22,730.244527747138
2025-08-23,610.7499686612426
2025-08-24,743.5217009789042
2025-08-25,663.8586615883073
2025-08-26,743.5217009789042
2025-08-27,690.4130080518396
2025-08-28,823.184740369501
2025-08-29,756.7988742106703
2025-08-30,624.0271418930088
2025-08-31,610.7499686612426
2025-09-01,677.1358348200735
2025-09-02,677.1358348200735
2025-09-03,1115.2825514683561
2025-09-04,955.9564726871624
2025-09-05,690.4130080518396
2025-09-06,863.0162600647994
2025-09-07,916.124952991864
2025-09-08,849.7390868330333
2025-09-09,716.9673545153719
2025-09-10,650.5814883565412
2025-09-11,743.5217009789042
2025-09-12,770.0760474424364
2025-09-13,770.0760474424364
2025-09-14,677.1358348200735
2025-09-15,796.6303939059687
2025-09-16,823.184740369501
2025-09-17,743.5217009789042
2025-09-18,690.4130080518396
2025-09-19,716.9673545153719
2025-09-20,637.304315124775
2025-09-21,624.0271418930088
2025-09-22,836.4619136012672
2025-09-23,677.1358348200735
2025-09-24,677.1358348200735
2025-09-25,836.4619136012672
2025-09-26,716.9673545153719
2025-09-27,677.1358348200735
2025-09-28,584.1956221977103
2025-09-29,677.1358348200735
2025-09-30,730.244527747138
2025-10-01,716.9673545153719
2025-10-02,703.6901812836057
2025-10-03,650.5814883565412
2025-10-04,690.4130080518396
2025-10-05,730.244527747138
2025-10-06,663.8586615883073
2025-10-07,796.6303939059687
2025-10-08,730.244527747138
2025-10-09,809.9075671377349
2025-10-10,703.6901812836057
2025-10-11,677.1358348200735
2025-10-12,690.4130080518396
2025-10-13,716.9673545153719
2025-10-14,823.184740369501
2025-10-15,716.9673545153719
2025-10-16,743.5217009789042
2025-10-17,969.2336459189286
2025-10-18,783.3532206742026
2025-10-19,650.5814883565412
2025-10-20,756.7988742106703
2025-10-21,770.0760474424364
2025-10-22,730.244527747138
2025-10-23,929.4021262236301
2025-10-24,770.0760474424364
2025-10-25,663.8586615883073
2025-10-26,716.9673545153719
2025-10-27,863.0162600647994
2025-10-28,863.0162600647994
2025-10-29,876.2934332965656
2025-10-30,902.8477797600979
2025-10-31,836.4619136012672
2025-11-01,624.0271418930088
2025-11-02,610.7499686612426
2025-11-03,716.9673545153719
2025-11-04,690.4130080518396
2025-11-05,809.9075671377349
2025-11-06,796.6303939059687
2025-11-07,1155.1140711636547
2025-11-08,823.184740369501
2025-11-09,743.5217009789042
2025-11-10,809.9075671377349
2025-11-11,663.8586615883073
2025-11-12,756.7988742106703
2025-11-13,783.3532206742026
2025-11-14,902.8477797600979
2025-11-15,663.8586615883073
2025-11-16,756.7988742106703
2025-11-17,823.184740369501
2025-11-18,809.9075671377349
2025-11-19,823.184740369501
2025-11-20,809.9075671377349
2025-11-21,783.3532206742026
2025-11-22,650.5814883565412
2025-11-23,690.4130080518396
2025-11-24,796.6303939059687
2025-11-25,796.6303939059687
2025-11-26,770.0760474424364
2025-11-27,610.7499686612426
2025-11-28,690.4130080518396
2025-11-29,650.5814883565412
2025-11-30,730.244527747138
2025-12-01,703.6901812836057
2025-12-02,730.244527747138
2025-12-03,796.6303939059687
2025-12-04,836.4619136012672
2025-12-05,809.9075671377349
2025-12-06,650.5814883565412
2025-12-07,637.304315124775
2025-12-08,703.6901812836057
2025-12-09,730.244527747138
2025-12-10,716.9673545153719
2025-12-11,904.4373004991121
2025-12-12,786.064756052521
2025-12-13,804.671498820982
2025-12-14,614.4900174589233
2025-12-15,821.9692245102549
2025-12-16,756.7988742106703
2025-12-17,756.7988742106703
2025-12-18,739.5011485213975
2025-12-19,715.5648362162417
2025-12-20,621.1286040748064
2025-12-21,520.0537853174881
2025-12-22,679.6603677585078
2025-12-23,585.2241356170725
2025-12-24,597.1922917696504
2025-12-25,573.2559794644947
2025-12-26,638.4263297640791
2025-12-27,638.4263297640791
2025-12-28,585.2241356170725
2025-12-29,543.9900976226438
2025-12-30,875.1714186572615
2025-12-31,810.0010683576769
2026-01-01,633.0967602273843
2026-01-02,585.2241356170725
2026-01-03,739.5011485213975
2026-01-04,804.671498820982
2026-01-05,703.5966800636637
2026-01-06,715.5648362162417
2026-01-07,679.6603677585078
2026-01-08,756.7988742106703
2026-01-09,720.8944057529366
2026-01-10,618.2300662566039
2026-01-11,682.1849006969422
2026-01-12,767.45801328406
2026-01-13,767.45801328406
2026-01-14,788.7762914308395
2026-01-15,799.4354305042292
2026-01-16,799.4354305042292
2026-01-17,639.5483444033833
2026-01-18,596.9117881098244
2026-01-19,522.2978145960964
2026-01-20,682.1849006969422
2026-01-21,671.5257616235525
2026-01-22,906.0268212381264
2026-01-23,820.7537086510087
2026-01-24,628.8892053299936
2026-01-25,586.2526490364347
2026-01-26,692.844039770332
2026-01-27,714.1623179171114
2026-01-28,682.1849006969422
2026-01-29,735.4805960638909
2026-01-30,788.7762914308395
2026-01-31,586.2526490364347
2026-02-01,596.9117881098244
2026-02-02,788.7762914308395
2026-02-03,916.6859603115162
2026-02-04,959.3225166050751
2026-02-05,842.0719867977881
2026-02-06,703.5031788437217
2026-02-07,639.5483444033833
2026-02-08,543.6160927428758
2026-02-09,564.9343708896553
2026-02-10,703.5031788437217
2026-02-11,778.1171523574498
2026-02-12,788.7762914308395
2026-02-13,788.7762914308395
2026-02-14,543.6160927428758
2026-02-15,554.2752318162655
2026-02-16,639.5483444033833
2026-02-17,628.8892053299936
2026-02-18,682.1849006969422
2026-02-19,756.7988742106703
2026-02-20,767.45801328406
2026-02-21,554.2752318162655
2026-02-22,532.9569536694861
2026-02-23,714.1623179171114
2026-02-24,714.1623179171114
2026-02-25,778.1171523574498
2026-02-26,831.4128477243984
2026-02-27,788.7762914308395
2026-02-28,564.9343708896553
2026-03-01,703.5031788437217
2026-03-02,778.1171523574498
2026-03-03,724.8214569905011
2026-03-04,756.7988742106703
2026-03-05,1065.9139073389722
2026-03-06,863.3902649445675
2026-03-07,735.4805960638909
2026-03-08,586.2526490364347
2026-03-09,735.4805960638909
2026-03-10,746.1397351372806
2026-03-11,884.708543091347
2026-03-12,906.0268212381264
2026-03-13,852.7311258711778
2026-03-14,660.8666225501628
2026-03-15,596.9117881098244
2026-03-16,714.1623179171114
2026-03-17,756.7988742106703
2026-03-18,863.3902649445675
2026-03-19,746.1397351372806
2026-03-20,810.0945695776189
2026-03-21,756.7988742106703
2026-03-22,842.0719867977881
2026-03-23,756.7988742106703
2026-03-24,724.8214569905011
2026-03-25,724.8214569905011
2026-03-26,767.45801328406
2026-03-27,767.45801328406
2026-03-28,532.9569536694861
2026-03-29,703.5031788437217
2026-03-30,820.7537086510087
2026-03-31,788.7762914308395
2026-04-01,746.1397351372806
2026-04-02,724.8214569905011
2026-04-03,671.5257616235525
2026-04-04,639.5483444033833
2026-04-05,618.2300662566039
2026-04-06,724.8214569905011
2026-04-07,788.7762914308395
2026-04-08,703.5031788437217
2026-04-09,788.7762914308395
2026-04-10,756.7988742106703
2026-04-11,650.2074834767731
2026-04-12,596.9117881098244
2026-04-13,660.8666225501628
2026-04-14,767.45801328406
2026-04-15,724.8214569905011
2026-04-16,778.1171523574498
2026-04-17,831.4128477243984
2026-04-18,660.8666225501628
2026-04-19,692.844039770332
2026-04-20,767.45801328406
2026-04-21,916.6859603115162
2026-04-22,820.7537086510087
2026-04-23,703.5031788437217
2026-04-24,767.45801328406
2026-04-25,596.9117881098244
2026-04-26,607.5709271832142
2026-04-27,906.0268212381264
2026-04-28,874.0494040179573
2026-04-29,767.45801328406
2026-04-30,788.7762914308395
2026-05-01,788.7762914308395
2026-05-02,682.1849006969422
2026-05-03,682.1849006969422
2026-05-04,916.6859603115162
2026-05-05,735.4805960638909
2026-05-06,756.7988742106703
2026-05-07,788.7762914308395
2026-05-08,842.0719867977881
2026-05-09,628.8892053299936
2026-05-10,650.2074834767731
2026-05-11,799.4354305042292
2026-05-12,927.3450993849059
2026-05-13,756.7988742106703
2026-05-14,799.4354305042292
2026-05-15,788.7762914308395
2026-05-16,618.2300662566039
2026-05-17,564.9343708896553
2026-05-18,778.1171523574498
2026-05-19,767.45801328406
2026-05-20,799.4354305042292
2026-05-21,660.8666225501628
2026-05-22,756.7988742106703
2026-05-23,692.844039770332
2026-05-24,650.2074834767731
2026-05-25,650.2074834767731
2026-05-26,778.1171523574498
2026-05-27,682.1849006969422
2026-05-28,927.3450993849059
2026-05-29,724.8214569905011
2026-05-30,575.593509963045
2026-05-31,564.9343708896553
