Time,cheesecake_factory
2024-09-23,21.241125661615236
2024-09-24,21.241125661615236
2024-09-25,21.949163183669075
2024-09-26,22.657200705722918
2024-09-27,29.73757592626133
2024-09-28,48.1465514996612
2024-09-29,42.48225132323047
2024-09-30,22.657200705722918
2024-10-01,20.533088139561393
2024-10-02,20.533088139561393
2024-10-03,24.781313271884443
2024-10-04,28.321500882153646
2024-10-05,42.48225132323047
2024-10-06,37.525988668853586
2024-10-07,21.949163183669075
2024-10-08,19.825050617507554
2024-10-09,19.11701309545371
2024-10-10,22.657200705722918
2024-10-11,31.15365097036901
2024-10-12,43.89832636733815
2024-10-13,41.77421380117663
2024-10-14,29.02953840420749
2024-10-15,24.0732757498306
2024-10-16,23.36523822777676
2024-10-17,24.0732757498306
2024-10-18,29.02953840420749
2024-10-19,42.48225132323047
2024-10-20,38.23402619090742
2024-10-21,20.533088139561393
2024-10-22,19.825050617507554
2024-10-23,19.825050617507554
2024-10-24,20.533088139561393
2024-10-25,25.489350793938282
2024-10-26,38.942063712961264
2024-10-27,35.40187610269206
2024-10-28,20.533088139561393
2024-10-29,19.11701309545371
2024-10-30,18.40897557339987
2024-10-31,18.40897557339987
2024-11-01,26.905425838045964
2024-11-02,43.190288845284314
2024-11-03,39.65010123501511
2024-11-04,21.949163183669075
2024-11-05,17.70093805134603
2024-11-06,14.160750441076823
2024-11-07,18.40897557339987
2024-11-08,29.02953840420749
2024-11-09,43.89832636733815
2024-11-10,42.48225132323047
2024-11-11,29.02953840420749
2024-11-12,21.949163183669075
2024-11-13,20.533088139561393
2024-11-14,22.657200705722918
2024-11-15,27.613463360099807
2024-11-16,42.48225132323047
2024-11-17,43.89832636733815
2024-11-18,21.949163183669075
2024-11-19,20.533088139561393
2024-11-20,22.657200705722918
2024-11-21,22.657200705722918
2024-11-22,29.73757592626133
2024-11-23,42.48225132323047
2024-11-24,41.77421380117663
2024-11-25,26.197388315992125
2024-11-26,26.197388315992125
2024-11-27,33.98580105858438
2024-11-28,29.02953840420749
2024-11-29,31.861688492422854
2024-11-30,36.81795114679974
2024-12-01,33.277763536530536
2024-12-02,20.533088139561393
2024-12-03,19.11701309545371
2024-12-04,21.241125661615236
2024-12-05,20.533088139561393
2024-12-06,26.197388315992125
2024-12-07,41.066176279122786
2024-12-08,38.942063712961264
2024-12-09,22.657200705722918
2024-12-10,22.657200705722918
2024-12-11,22.657200705722918
2024-12-12,25.489350793938282
2024-12-13,29.73757592626133
2024-12-14,47.43851397760736
2024-12-15,45.314401411445836
2024-12-16,26.197388315992125
2024-12-17,26.197388315992125
2024-12-18,27.613463360099807
2024-12-19,29.73757592626133
2024-12-20,36.81795114679974
2024-12-21,44.60636388939199
2024-12-22,48.1465514996612
2024-12-23,43.190288845284314
2024-12-24,45.314401411445836
2024-12-25,33.98580105858438
2024-12-26,33.98580105858438
2024-12-27,44.60636388939199
2024-12-28,56.64300176430729
2024-12-29,48.85458902171504
2024-12-30,41.77421380117663
2024-12-31,48.85458902171504
2025-01-01,48.1465514996612
2025-01-02,31.861688492422854
2025-01-03,36.1099136247459
2025-01-04,46.73047645555352
2025-01-05,39.65010123501511
2025-01-06,21.949163183669075
2025-01-07,21.949163183669075
2025-01-08,22.657200705722918
2025-01-09,22.657200705722918
2025-01-10,25.489350793938282
2025-01-11,43.190288845284314
2025-01-12,42.48225132323047
2025-01-13,24.0732757498306
2025-01-14,21.241125661615236
2025-01-15,21.949163183669075
2025-01-16,23.36523822777676
2025-01-17,30.44561344831517
2025-01-18,48.85458902171504
2025-01-19,40.35813875706895
2025-01-20,30.44561344831517
2025-01-21,19.11701309545371
2025-01-22,20.533088139561393
2025-01-23,21.949163183669075
2025-01-24,29.02953840420749
2025-01-25,47.43851397760736
2025-01-26,43.190288845284314
2025-01-27,21.949163183669075
2025-01-28,19.825050617507554
2025-01-29,23.36523822777676
2025-01-30,21.949163183669075
2025-01-31,29.02953840420749
2025-02-01,46.02243893349968
2025-02-02,43.89832636733815
2025-02-03,21.241125661615236
2025-02-04,18.40897557339987
2025-02-05,20.533088139561393
2025-02-06,22.657200705722918
2025-02-07,28.321500882153646
2025-02-08,43.190288845284314
2025-02-09,34.69383858063822
2025-02-10,20.533088139561393
2025-02-11,23.36523822777676
2025-02-12,26.905425838045964
2025-02-13,33.98580105858438
2025-02-14,58.76711433046882
2025-02-15,67.97160211716876
2025-02-16,48.85458902171504
2025-02-17,32.56972601447669
2025-02-18,22.657200705722918
2025-02-19,21.949163183669075
2025-02-20,21.949163183669075
2025-02-21,31.15365097036901
2025-02-22,49.562626543768886
2025-02-23,48.1465514996612
2025-02-24,24.0732757498306
2025-02-25,21.949163183669075
2025-02-26,21.949163183669075
2025-02-27,24.0732757498306
2025-02-28,29.73757592626133
2025-03-01,48.85458902171504
2025-03-02,43.190288845284314
2025-03-03,24.0732757498306
2025-03-04,19.11701309545371
2025-03-05,20.533088139561393
2025-03-06,22.657200705722918
2025-03-07,29.02953840420749
2025-03-08,49.562626543768886
2025-03-09,45.314401411445836
2025-03-10,22.657200705722918
2025-03-11,21.241125661615236
2025-03-12,21.949163183669075
2025-03-13,24.781313271884443
2025-03-14,29.73757592626133
2025-03-15,46.02243893349968
2025-03-16,42.48225132323047
2025-03-17,23.36523822777676
2025-03-18,23.36523822777676
2025-03-19,24.781313271884443
2025-03-20,27.613463360099807
2025-03-21,34.69383858063822
2025-03-22,50.27066406582272
2025-03-23,44.60636388939199
2025-03-24,22.657200705722918
2025-03-25,19.11701309545371
2025-03-26,23.36523822777676
2025-03-27,23.36523822777676
2025-03-28,31.861688492422854
2025-03-29,46.73047645555352
2025-03-30,44.60636388939199
2025-03-31,22.657200705722918
2025-04-01,21.949163183669075
2025-04-02,20.533088139561393
2025-04-03,23.36523822777676
2025-04-04,29.02953840420749
2025-04-05,46.02243893349968
2025-04-06,41.066176279122786
2025-04-07,20.533088139561393
2025-04-08,19.825050617507554
2025-04-09,21.949163183669075
2025-04-10,23.36523822777676
2025-04-11,30.44561344831517
2025-04-12,46.73047645555352
2025-04-13,43.190288845284314
2025-04-14,22.657200705722918
2025-04-15,23.36523822777676
2025-04-16,24.0732757498306
2025-04-17,26.905425838045964
2025-04-18,35.40187610269206
2025-04-19,45.314401411445836
2025-04-20,48.1465514996612
2025-04-21,25.489350793938282
2025-04-22,21.241125661615236
2025-04-23,21.949163183669075
2025-04-24,21.241125661615236
2025-04-25,27.613463360099807
2025-04-26,43.190288845284314
2025-04-27,39.65010123501511
2025-04-28,21.949163183669075
2025-04-29,20.533088139561393
2025-04-30,19.825050617507554
2025-05-01,21.241125661615236
2025-05-02,26.197388315992125
2025-05-03,41.77421380117663
2025-05-04,40.35813875706895
2025-05-05,21.949163183669075
2025-05-06,20.533088139561393
2025-05-07,22.657200705722918
2025-05-08,26.197388315992125
2025-05-09,31.861688492422854
2025-05-10,60.1831893745765
2025-05-11,70.80375220538411
2025-05-12,25.489350793938282
2025-05-13,21.949163183669075
2025-05-14,20.533088139561393
2025-05-15,21.949163183669075
2025-05-16,26.905425838045964
2025-05-17,41.77421380117663
2025-05-18,40.35813875706895
2025-05-19,21.949163183669075
2025-05-20,21.949163183669075
2025-05-21,23.36523822777676
2025-05-22,26.197388315992125
2025-05-23,29.73757592626133
2025-05-24,41.066176279122786
2025-05-25,40.35813875706895
2025-05-26,33.98580105858438
2025-05-27,22.657200705722918
2025-05-28,21.949163183669075
2025-05-29,24.781313271884443
2025-05-30,28.321500882153646
2025-05-31,39.65010123501511
2025-06-01,36.81795114679974
2025-06-02,21.949163183669075
2025-06-03,21.949163183669075
2025-06-04,22.657200705722918
2025-06-05,24.0732757498306
2025-06-06,28.321500882153646
2025-06-07,40.35813875706895
2025-06-08,34.69383858063822
2025-06-09,23.36523822777676
2025-06-10,22.657200705722918
2025-06-11,23.36523822777676
2025-06-12,24.0732757498306
2025-06-13,29.73757592626133
2025-06-14,41.066176279122786
2025-06-15,50.27066406582272
2025-06-16,23.36523822777676
2025-06-17,22.657200705722918
2025-06-18,22.657200705722918
2025-06-19,25.489350793938282
2025-06-20,28.321500882153646
2025-06-21,35.40187610269206
2025-06-22,34.69383858063822
2025-06-23,21.949163183669075
2025-06-24,22.657200705722918
2025-06-25,22.657200705722918
2025-06-26,24.0732757498306
2025-06-27,29.73757592626133
2025-06-28,36.81795114679974
2025-06-29,36.81795114679974
2025-06-30,22.657200705722918
2025-07-01,22.657200705722918
2025-07-02,23.36523822777676
2025-07-03,26.197388315992125
2025-07-04,31.861688492422854
2025-07-05,35.40187610269206
2025-07-06,36.81795114679974
2025-07-07,24.0732757498306
2025-07-08,20.533088139561393
2025-07-09,22.657200705722918
2025-07-10,24.0732757498306
2025-07-11,29.02953840420749
2025-07-12,37.525988668853586
2025-07-13,37.525988668853586
2025-07-14,22.657200705722918
2025-07-15,22.657200705722918
2025-07-16,25.489350793938282
2025-07-17,24.0732757498306
2025-07-18,31.15365097036901
2025-07-19,41.77421380117663
2025-07-20,41.77421380117663
2025-07-21,24.0732757498306
2025-07-22,25.489350793938282
2025-07-23,24.781313271884443
2025-07-24,26.905425838045964
2025-07-25,32.56972601447669
2025-07-26,43.190288845284314
2025-07-27,39.65010123501511
2025-07-28,26.197388315992125
2025-07-29,25.489350793938282
2025-07-30,43.89832636733815
2025-07-31,33.98580105858438
2025-08-01,32.56972601447669
2025-08-02,43.190288845284314
2025-08-03,41.77421380117663
2025-08-04,25.489350793938282
2025-08-05,24.0732757498306
2025-08-06,23.36523822777676
2025-08-07,24.0732757498306
2025-08-08,31.15365097036901
2025-08-09,41.77421380117663
2025-08-10,41.77421380117663
2025-08-11,23.36523822777676
2025-08-12,23.36523822777676
2025-08-13,22.657200705722918
2025-08-14,24.0732757498306
2025-08-15,29.02953840420749
2025-08-16,41.066176279122786
2025-08-17,38.942063712961264
2025-08-18,24.0732757498306
2025-08-19,21.241125661615236
2025-08-20,22.657200705722918
2025-08-21,24.0732757498306
2025-08-22,26.197388315992125
2025-08-23,40.35813875706895
2025-08-24,36.1099136247459
2025-08-25,20.533088139561393
2025-08-26,19.11701309545371
2025-08-27,19.11701309545371
2025-08-28,19.11701309545371
2025-08-29,25.489350793938282
2025-08-30,36.1099136247459
2025-08-31,42.48225132323047
2025-09-01,33.98580105858438
2025-09-02,17.70093805134603
2025-09-03,17.70093805134603
2025-09-04,19.825050617507554
2025-09-05,23.36523822777676
2025-09-06,34.69383858063822
2025-09-07,31.861688492422854
2025-09-08,17.70093805134603
2025-09-09,17.70093805134603
2025-09-10,17.70093805134603
2025-09-11,18.40897557339987
2025-09-12,24.0732757498306
2025-09-13,37.525988668853586
2025-09-14,33.98580105858438
2025-09-15,17.70093805134603
2025-09-16,17.70093805134603
2025-09-17,19.11701309545371
2025-09-18,20.533088139561393
2025-09-19,25.489350793938282
2025-09-20,38.942063712961264
2025-09-21,33.277763536530536
2025-09-22,18.40897557339987
2025-09-23,19.11701309545371
2025-09-24,18.40897557339987
2025-09-25,20.533088139561393
2025-09-26,26.197388315992125
2025-09-27,41.77421380117663
2025-09-28,36.1099136247459
2025-09-29,19.11701309545371
2025-09-30,18.40897557339987
2025-10-01,17.70093805134603
2025-10-02,19.11701309545371
2025-10-03,25.489350793938282
2025-10-04,39.65010123501511
2025-10-05,34.69383858063822
2025-10-06,19.11701309545371
2025-10-07,18.40897557339987
2025-10-08,20.533088139561393
2025-10-09,20.533088139561393
2025-10-10,26.197388315992125
2025-10-11,41.77421380117663
2025-10-12,36.81795114679974
2025-10-13,26.905425838045964
2025-10-14,24.781313271884443
2025-10-15,21.949163183669075
2025-10-16,25.489350793938282
2025-10-17,27.613463360099807
2025-10-18,40.35813875706895
2025-10-19,37.525988668853586
2025-10-20,21.949163183669075
2025-10-21,19.11701309545371
2025-10-22,20.533088139561393
2025-10-23,21.241125661615236
2025-10-24,26.197388315992125
2025-10-25,41.066176279122786
2025-10-26,37.525988668853586
2025-10-27,18.40897557339987
2025-10-28,18.40897557339987
2025-10-29,17.70093805134603
2025-10-30,18.40897557339987
2025-10-31,19.825050617507554
2025-11-01,38.23402619090742
2025-11-02,33.98580105858438
2025-11-03,21.241125661615236
2025-11-04,18.40897557339987
2025-11-05,17.70093805134603
2025-11-06,21.949163183669075
2025-11-07,26.197388315992125
2025-11-08,43.190288845284314
2025-11-09,39.65010123501511
2025-11-10,21.949163183669075
2025-11-11,25.489350793938282
2025-11-12,21.949163183669075
2025-11-13,22.657200705722918
2025-11-14,29.02953840420749
2025-11-15,43.190288845284314
2025-11-16,38.23402619090742
2025-11-17,22.657200705722918
2025-11-18,21.949163183669075
2025-11-19,24.0732757498306
2025-11-20,24.0732757498306
2025-11-21,32.56972601447669
2025-11-22,47.43851397760736
2025-11-23,42.48225132323047
2025-11-24,29.02953840420749
2025-11-25,29.02953840420749
2025-11-26,33.277763536530536
2025-11-27,23.36523822777676
2025-11-28,29.02953840420749
2025-11-29,35.40187610269206
2025-11-30,33.277763536530536
2025-12-01,20.533088139561393
2025-12-02,18.40897557339987
2025-12-03,19.825050617507554
2025-12-04,23.36523822777676
2025-12-05,27.613463360099807
2025-12-06,43.89832636733815
2025-12-07,39.65010123501511
2025-12-08,24.0732757498306
2025-12-09,22.657200705722918
2025-12-10,23.36523822777676
2025-12-11,24.679410217004623
2025-12-12,31.906223901592554
2025-12-13,45.95022615139966
2025-12-14,39.4870563472074
2025-12-15,26.20669797779596
2025-12-16,24.679410217004623
2025-12-17,27.733985738587293
2025-12-18,28.088004499614215
2025-12-19,32.669867781988216
2025-12-20,50.122464314404915
2025-12-21,47.47751391219099
2025-12-22,37.95976858641606
2025-12-23,38.72341246681173
2025-12-24,46.713870031795324
2025-12-25,32.260242662619476
2025-12-26,37.60574982538915
2025-12-27,49.004801672982325
2025-12-28,47.47751391219099
2025-12-29,38.36939370578481
2025-12-30,41.01434410799873
2025-12-31,48.595176553613584
2026-01-01,49.004801672982325
2026-01-02,42.54163186879007
2026-01-03,47.47751391219099
2026-01-04,42.89565062981699
2026-01-05,23.56174757558204
2026-01-06,22.79810369518637
2026-01-07,23.915766336608957
2026-01-08,23.56174757558204
2026-01-09,30.378936140801216
2026-01-10,49.97426456298711
2026-01-11,42.60101241434967
2026-01-12,23.758256923387314
2026-01-13,22.119756445912326
2026-01-14,21.300506207174834
2026-01-15,23.758256923387314
2026-01-16,30.312258833287263
2026-01-17,49.15501432424961
2026-01-18,44.23951289182465
2026-01-19,34.40851002697473
2026-01-20,21.300506207174834
2026-01-21,22.119756445912326
2026-01-22,21.300506207174834
2026-01-23,26.216007639599795
2026-01-24,39.32401145939969
2026-01-25,28.673758355812275
2026-01-26,22.93900668464982
2026-01-27,21.300506207174834
2026-01-28,22.93900668464982
2026-01-29,24.577507162124807
2026-01-30,31.131509072024755
2026-01-31,51.612765040462094
2026-02-01,45.05876313056215
2026-02-02,23.758256923387314
2026-02-03,21.300506207174834
2026-02-04,22.119756445912326
2026-02-05,23.758256923387314
2026-02-06,30.312258833287263
2026-02-07,45.87801336929964
2026-02-08,37.68551098192471
2026-02-09,20.48125596843734
2026-02-10,24.577507162124807
2026-02-11,27.854508117074783
2026-02-12,30.312258833287263
2026-02-13,44.23951289182465
2026-02-14,81.92502387374935
2026-02-15,63.08226838278701
2026-02-16,34.40851002697473
2026-02-17,26.216007639599795
2026-02-18,23.758256923387314
2026-02-19,25.396757400862302
2026-02-20,31.95075931076225
2026-02-21,49.97426456298711
2026-02-22,40.96251193687468
2026-02-23,22.93900668464982
2026-02-24,22.93900668464982
2026-02-25,23.758256923387314
2026-02-26,25.396757400862302
2026-02-27,31.95075931076225
2026-02-28,49.15501432424961
2026-03-01,45.05876313056215
2026-03-02,23.758256923387314
2026-03-03,21.300506207174834
2026-03-04,21.300506207174834
2026-03-05,22.93900668464982
2026-03-06,31.131509072024755
2026-03-07,51.612765040462094
2026-03-08,44.23951289182465
2026-03-09,22.93900668464982
2026-03-10,22.93900668464982
2026-03-11,22.93900668464982
2026-03-12,25.396757400862302
2026-03-13,33.589259788237236
2026-03-14,54.88976599541207
2026-03-15,45.05876313056215
2026-03-16,23.758256923387314
2026-03-17,22.93900668464982
2026-03-18,24.577507162124807
2026-03-19,26.216007639599795
2026-03-20,33.589259788237236
2026-03-21,49.15501432424961
2026-03-22,43.42026265308716
2026-03-23,23.758256923387314
2026-03-24,24.577507162124807
2026-03-25,28.673758355812275
2026-03-26,23.758256923387314
2026-03-27,31.131509072024755
2026-03-28,45.87801336929964
2026-03-29,46.69726360803713
2026-03-30,25.396757400862302
2026-03-31,24.577507162124807
2026-04-01,29.49300859454977
2026-04-02,29.49300859454977
2026-04-03,37.68551098192471
2026-04-04,46.69726360803713
2026-04-05,49.15501432424961
2026-04-06,25.396757400862302
2026-04-07,22.93900668464982
2026-04-08,26.216007639599795
2026-04-09,24.577507162124807
2026-04-10,29.49300859454977
2026-04-11,44.23951289182465
2026-04-12,40.14326169813719
2026-04-13,22.119756445912326
2026-04-14,21.300506207174834
2026-04-15,22.119756445912326
2026-04-16,24.577507162124807
2026-04-17,29.49300859454977
2026-04-18,44.23951289182465
2026-04-19,42.60101241434967
2026-04-20,23.758256923387314
2026-04-21,21.300506207174834
2026-04-22,22.93900668464982
2026-04-23,22.93900668464982
2026-04-24,27.854508117074783
2026-04-25,43.42026265308716
2026-04-26,47.51651384677463
2026-04-27,22.93900668464982
2026-04-28,21.300506207174834
2026-04-29,23.758256923387314
2026-04-30,25.396757400862302
2026-05-01,30.312258833287263
2026-05-02,46.69726360803713
2026-05-03,45.87801336929964
2026-05-04,27.854508117074783
2026-05-05,24.577507162124807
2026-05-06,27.854508117074783
2026-05-07,30.312258833287263
2026-05-08,39.32401145939969
2026-05-09,60.624517666574526
2026-05-10,70.45552053142445
2026-05-11,31.131509072024755
2026-05-12,25.396757400862302
2026-05-13,24.577507162124807
2026-05-14,25.396757400862302
2026-05-15,31.131509072024755
2026-05-16,46.69726360803713
2026-05-17,40.96251193687468
2026-05-18,23.758256923387314
2026-05-19,23.758256923387314
2026-05-20,24.577507162124807
2026-05-21,25.396757400862302
2026-05-22,31.131509072024755
2026-05-23,46.69726360803713
2026-05-24,49.15501432424961
2026-05-25,34.40851002697473
2026-05-26,22.93900668464982
2026-05-27,22.93900668464982
2026-05-28,25.396757400862302
2026-05-29,31.95075931076225
2026-05-30,40.96251193687468
2026-05-31,36.86626074318721
