,Count,Mean,Std,Min,25%,50%,75%,Max
bitcoin,1612.0,26.512497478096197,13.28887345892065,10.888610763454317,17.639498003168452,23.605798798357775,31.266305261406156,142.11956937002796
bitcoin_price,1612.0,23.566780982673844,12.35240622940629,7.50924784217016,16.091245376078916,20.19028861627202,26.80944916995827,137.21362302006986
black_panther,1612.0,7.314907171463351,13.989031130952117,2.5801843248233176,3.993142407464658,4.576368113491859,5.874095383125484,266.66666666666663
blooket,1612.0,42.21893667631975,39.0442406526063,1.0,5.953671998387669,30.999584717607974,75.31022834459195,165.70659387881727
blooket_join,1612.0,48.95702213534428,49.9414095429487,0.0,5.355256797520611,31.14139730246609,87.20955149814148,267.76283987603057
boebert,1612.0,1.3847574953407276,5.705648119568795,0.0,0.1180790022324311,0.2980295566502463,1.0,100.0
boebert_election,1612.0,0.8877171215880894,7.5869541072213025,0.0,0.0,0.0,0.0,100.0
boston_celtics,1612.0,7.052298177267595,10.08169498440349,0.8612133025200329,2.583639907560099,4.666666666666666,7.780367661411626,141.4612302074841
breakfast_near_me,1612.0,34.56380480924339,17.591022204946132,13.244704259818713,21.824250655572936,27.0,46.24371835205821,100.0
brendan_fraser,1612.0,2.5516961652075674,6.163469247105345,0.5991274042206084,1.1132586006957863,1.6296265394800549,2.2047888475318387,180.9045226130653
britney_spears,1612.0,7.374339975202809,6.81558569631315,2.7143161183391498,4.501069077005565,5.648979591836735,7.515227629513344,100.0
btc,1612.0,28.363721144489123,15.248882501139395,9.346543726017982,18.206288299639198,24.92411660271462,34.10849516610038,162.42140555285897
btc_price,1612.0,28.439907877885382,17.342134553671496,7.750865051903115,17.0,24.083145526635683,34.36696986922959,176.8867399068759
buffalo_wild_wings,1612.0,27.944083735592976,7.584833487838519,14.618833211184253,22.17438218412337,27.073373596894815,32.08696130002349,100.2717540625734
calculator,1612.0,64.60845312198009,17.60531835883521,26.133391741254925,49.083224581107935,63.08315710826525,80.77550012348729,102.2474685107434
candy_hulu,1612.0,2.4091312404143657,10.137475418867492,0.0,0.0,0.0,0.4705882352941176,100.0
canelo,1612.0,2.018300248138958,7.606565907520289,0.0,0.0,0.0,1.0,100.0
canelo_vs_bivol,1612.0,1.2301488833746899,7.034525778352026,0.0,0.0,0.0,0.0,100.0
canva,1612.0,121.38205536037395,70.3671238341439,22.0,63.73740966949551,102.2587780633562,171.4338338120972,300.76111195104767
capital_one,1612.0,73.98103147873601,11.636501751490822,37.17744894215482,67.46734941092245,74.94117647058823,81.37254901960782,195.670783906078
carhartt,1612.0,8.910994122743155,6.584302440096506,3.0,5.0,6.660206227356795,11.0,100.0
carvana,1612.0,34.47689865916582,6.322136617387173,17.55422085409752,30.33605373238147,33.35301962278528,37.86359306534578,100.0
celtics,1612.0,9.424666959426453,15.159618504910712,0.4558823529411765,2.250144680183229,5.470588235294118,10.941176470588236,182.3529411764706
celtics_vs_warriors,1612.0,1.913978494623656,8.528330586462506,0.0,0.0,0.0,1.1666666666666667,116.66666666666669
champions_league,1612.0,6.60143967455248,11.626911177743061,0.7060186088132158,1.4634146341463417,2.824074435252863,4.94846107953344,105.90279132198236
charles_schwab,1612.0,41.56863361538033,19.123510128557086,7.4,26.0,38.025000000000006,58.911398003834876,115.89622641509432
chase,1612.0,69.87253217639011,8.718179902612572,44.59843734928137,66.07581749782966,70.10890408100497,74.84454226748865,152.60253421507986
chat_gpt,1612.0,62.78600589142514,49.4004955089237,0.0,25.0,57.243701928785605,98.08900308953014,193.2433213835459
chatgpt,1372.0,118.68881188136837,87.12043574877012,0.0,53.12225643062866,84.92555278046501,180.4858752848572,353.8938731075631
chicago_bears,1612.0,13.782247633381953,19.860589659746136,3.6571428571428566,6.857142857142856,8.685714285714285,12.799999999999995,387.2974238875879
chick_fil_a,1612.0,47.75013788199598,12.845961129755196,22.450357714628776,40.25067550046866,47.89409645787472,55.18661320248939,149.6690514308585
chiefs,1612.0,4.642764493570946,10.932194880094215,0.0,1.0,1.5311004784688995,3.0,100.0
chinese_spy_balloon,1612.0,1.4444789081885856,9.189510417570602,0.0,0.0,0.0,0.0,100.0
cincinnati_bengals,1612.0,2.2593482950417854,5.2765855010617475,0.3265142398716406,0.6666666666666666,1.0,1.8333333333333333,100.0
clemson_football,1612.0,3.971562222359997,10.202403971159889,0.0,0.9637056034817748,1.0,2.891116810445325,100.0
cleveland_browns,1612.0,9.207224350218977,13.258716097523509,2.0,3.75,5.555555555555555,8.75,125.0
clever,1612.0,39.47602141988651,28.014985342936534,4.0,12.0,34.90327191536282,66.07905415979734,108.05402701350675
clima,1612.0,47.642427896303744,17.52096804832972,14.695652173913045,35.29316884893983,46.37951096784339,58.0,177.56743794017572
cnbc,1612.0,40.518324900925485,18.562131600649746,9.026744082039366,19.368867761239635,45.23395600999735,53.001841346507625,128.95348688627666
cnn,1612.0,25.09022781534629,9.377709737411125,8.84983575400156,19.66237787017664,25.0,28.655168662344305,192.3826732879809
cnn_election_results,1612.0,1.4438585607940446,8.12538187804301,0.0,0.0,0.0,0.0,100.0
college_basketball,1612.0,14.981114543025214,17.640101978266465,2.0,3.2727272727272734,6.545454545454547,20.72727272727273,114.12587412587412
colorado_election_results,1612.0,1.6107320099255582,10.05430581321339,0.0,0.0,0.0,0.0,100.0
connections,1612.0,614.0976142797831,447.24710506909406,33.36932192231732,87.0,701.9710533290324,904.6671979487888,2317.314022383147
cool_math_games,1612.0,35.39708460728238,26.826885686032796,3.252269481461661,10.093666369313114,27.779741314688298,59.55263157894738,102.66817053751384
copa_del_rey,1612.0,2.8407399052560347,9.52470483412831,0.0,0.0,0.7272727272727273,1.4545454545454546,100.0
costco,1612.0,64.90997184807858,11.411842921866743,36.70658494914026,55.85783238262396,62.079530905747475,72.4865437106728,111.71566476524792
covid_vaccine_near_me,1612.0,16.14337544176254,21.230024993516952,0.0,0.0,9.333333333333332,22.0,133.33333333333331
cowboys,1612.0,8.85207160858184,17.837102528498832,1.1904761904761905,2.380952380952381,3.809523809523809,6.666666666666666,208.33333333333331
craigslist,1612.0,46.19370554517378,21.277142963298566,16.616827340966875,26.92461284395671,39.31890455543931,63.07999999999999,100.0
credit_karma,1612.0,45.42691350583989,18.179177053358835,13.000729936538798,27.577305925991386,48.5095308094561,58.211436971347325,100.0
crumbl_cookies,1612.0,48.77567258870663,17.382736580018822,14.451658799256542,36.68075999718886,46.80580492174533,59.456022468162985,126.50217546417656
cvs,1612.0,31.682185630042017,6.929801308955899,20.12557994576592,28.13697705802969,30.50877192982456,33.10526315789474,101.20191800605258
dahmer,1612.0,1.6599373159244817,6.883057759869052,0.0,0.6273027208205344,0.8334164719472813,1.0,100.0
dahmer_netflix,1612.0,15.809650492187714,19.74235198553301,0.0,0.0,15.428571428571429,24.0,192.8571428571429
dall_e_mini,1612.0,1.9616558245590503,10.843510088645754,0.0,0.0,0.0,0.0,100.0
davante_adams,1612.0,2.174425615638487,5.538016702402124,0.0,0.5,1.0,1.848184818481848,118.8118811881188
daylight_savings_2023,1612.0,3.1892059553349874,9.656798153608163,0.0,0.0,0.0,1.0,100.0
deadpool,1612.0,66.08260477982887,173.5965945204313,16.333333333333336,25.0,29.84210526315789,44.25242173241611,2817.337461300309
delta,1612.0,72.86606418984252,9.89095985692295,44.60477719950645,67.21582542223102,73.31105477550034,77.87530480737271,203.68431946130613
deshaun_watson,1612.0,1.877109919972891,4.499185974375134,0.1014284046757491,0.3978649921507064,0.7957299843014127,1.8341726844583985,100.0
desmos,1612.0,41.18470008096658,31.102136859385407,2.0,11.059406986577898,33.0,69.51627248706107,111.93193608632497
diary_of_a_wimpy_kid,1612.0,4.424645601311205,3.826766651802208,2.0,3.537008913832949,4.0,4.679044439389373,100.0
dicks_sporting_goods,1612.0,33.88139954838487,21.182238424788228,8.0,14.90625,27.431640625,50.11718138884543,144.19635872966208
did_the_groundhog_see_his_shadow_2023,1612.0,0.6470223325062034,7.428122602975752,0.0,0.0,0.0,0.0,100.0
dire_wolf,1612.0,36.97931063684643,34.01710997751398,0.0,0.3636363636363636,45.16570301893607,60.22093735858143,397.0611254411962
disney_plus,1612.0,44.29381734287119,11.870736567461476,25.52183639808813,35.83917451646418,41.08942475377677,49.054551944920675,134.17842621382442
djia,1612.0,30.18431316270304,20.84062649737724,2.029219960564057,8.0,31.915886758386137,41.66954768324792,212.7725783892409
docs,1612.0,48.63061903643601,24.21713622370047,10.78626511568349,27.1352844597699,47.0,68.39778415112983,116.56826659287884
dodgers,1612.0,59.35631766022259,113.80674465981186,4.8,14.320341394025606,32.110384068278805,64.44153627311523,2148.051209103841
dodgers_vs_phillies,1612.0,2.2509587187006543,12.549957844491585,0.0,0.0,0.0,0.0,272.7272727272727
dollar_general,1612.0,35.14769046303823,15.87346317990405,17.492957746478872,28.0,31.4,37.901408450704224,220.00000000000003
dominos,1612.0,42.240586407435195,14.3652350109844,18.74563896248432,32.2480923498337,39.6217908010408,51.0,100.0
don_t_worry_darling,1612.0,2.4875643228630446,6.324236138003679,0.0,0.6113200379867046,1.0,1.8,100.0
donald_trump,1612.0,33.04428286925441,68.08305921928299,10.0,18.539325842696638,22.24719101123596,30.14164153743863,2109.914907620704
dow,1612.0,27.711425024841507,18.660317871686953,3.4278288978743943,9.0,27.943044074640333,38.0,182.14293774683128
dow_futures,1612.0,21.323266316602975,16.957924970475204,0.0,10.966569484936832,18.443382357126588,28.402253237082085,238.4553013124441
dow_jones,1612.0,31.879742959799064,22.096432167284497,2.0419223042374206,9.358794086424695,32.67075686779873,44.79364210848741,204.19223042374205
dow_jones_today,1612.0,33.336361248507885,22.04533803251015,1.6571616413852854,9.517079919989204,36.45755611047628,46.38409338721058,178.7990192020966
duke_basketball,1612.0,4.7026054590570725,10.102839371722627,0.0,1.0,2.0,4.4,166.66666666666669
easter,1612.0,2.32328505832425,7.454181679490161,0.0,0.6542056074766355,1.0,1.588785046728972,158.87850467289718
ebay,1612.0,72.31202073434608,7.978392756846396,40.63658047482374,65.81129004671752,71.71161260263013,78.79013698630138,100.0
election,1612.0,3.837291740517547,8.142731807956492,0.0,1.0,2.0,3.714285714285714,100.0
election_2024,1612.0,198.8681776558381,493.5673299220024,0.0,13.0,36.87457627118645,160.55805084745762,12808.049640253028
election_map,1612.0,26.89189078379968,89.56770214472479,0.0,3.0,22.49433106575964,31.49206349206349,3149.2063492063494
election_polls,1612.0,52.5020889305925,541.4866393240925,0.0,1.0,8.0,21.125,16215.827338129497
election_results,1612.0,2.443238213399504,8.775656056850412,0.0,0.0,0.5,2.0,100.0
election_results_2022,1612.0,10.1525259037574,50.315441815574474,0.0,0.0,0.5,9.802631578947368,1771.8309859154929
election_results_2024,1612.0,3.1756460057422733,8.10906311164519,0.0,0.0,0.0,4.0,100.0
election_results_so_far,1612.0,0.8998138957816377,8.328977257907278,0.0,0.0,0.0,0.0,100.0
elections,1612.0,24.47621570857458,84.7163041253977,0.0,9.5,16.625,23.75,2375.0
electoral_map,1612.0,49.48964256428536,84.06246762605846,0.0,11.0,31.5,55.80184804928131,930.0308008213552
electoral_votes,1612.0,26.600487907777776,25.41105499289632,0.0,11.414706610547166,20.286952215895024,38.0,404.06041099282
electoral_votes_by_state,1612.0,12.51790283808933,21.585974666939713,0.0,0.0,0.0,23.10546875,128.125
email,1612.0,75.68783820446183,19.576601451227038,37.53125277937573,53.7272896620289,82.56754846001272,87.95346377578002,131.04216990738755
english_to_spanish,1612.0,74.47716519109383,15.776306671890364,42.64762004033133,61.391780012163125,72.65292394896025,89.00452025440913,107.6699080983426
epic,1612.0,63.97189372933435,22.366315724825885,28.496051408930278,42.57324946554298,65.45867941329766,83.1870717543991,136.37224877770345
espn,1612.0,36.44476764347163,14.187115332372825,16.61095405142547,26.300677248090327,32.93588645543745,41.304986470815614,108.69733281793584
evan_peters,1612.0,2.0563370466992446,6.165019139070302,0.334501172393815,0.8362529309845376,1.0,1.4576271186440677,100.0
everything_everywhere_all_at_once,1612.0,7.851428561746273,19.757503442427243,0.0,1.9056107354478349,2.9433962264150946,6.0,600.0
excessive_heat_warning,1612.0,5.496291879696649,14.536610503601185,0.0,0.0,0.0,0.8163450624290578,100.0
ezra_miller,1612.0,3.477384455143625,7.746923905982207,0.0,0.8584905660377359,1.2027352346481672,2.5,100.0
facebook,1612.0,67.19432639684067,15.260764243103505,43.79721543079835,52.384945686684745,67.17583453800083,80.8809523809524,223.9194484600028
facebook_login,1612.0,55.41647162338278,21.02658862011377,26.785678841247208,36.32648254279621,46.048748790045465,73.64231404958679,191.86978662518945
father_s_day_2022,1612.0,2.4254032258064515,9.844483380761037,0.0,0.0,0.0,1.0,100.0
fathers_day,1612.0,13.387096774193548,95.70093907738598,0.0,0.0,2.0,5.0,3000.0
fedex_tracking,1612.0,43.2496348393611,17.199576375812516,10.651343360006887,28.939105269989334,44.17021330682582,54.28316835716323,100.0
feliz_dia_de_la_madre,1612.0,0.6851736972704715,7.179851266956761,0.0,0.0,0.0,0.0,100.0
fidelity,1612.0,58.2880255392007,17.957984452707574,17.333333333333336,42.302011627560034,62.0,72.03059143516785,109.13965930955972
fidelity_login,1612.0,51.5348307625095,16.494110119149298,14.910914377340806,38.75659356193239,55.0,63.25842463114281,100.0
flights,1612.0,77.48171042097358,10.856358961018772,48.11828069944807,69.73738057398735,76.15980309768395,83.59911400775123,146.73755437409378
florida_basketball,1612.0,10.768024538185829,18.9744165689752,0.0,2.0,4.472222222222222,11.0,275.0
florida_hurricane,1612.0,6.30255631897162,13.280339058413182,0.0,0.0,1.0,8.0,156.16438356164383
food_near_me,1612.0,56.43770635716397,15.724592111447606,26.35584725320976,44.24798657718121,53.53724832214765,65.46792457697305,125.0
fox_news,1612.0,33.05142054680292,10.430142433712021,17.629508090591994,26.184873069753884,32.135980585607044,39.0,189.03517991533556
fox_news_election_results,1612.0,1.3483250620347396,8.573545900590906,0.0,0.0,0.0,0.0,100.0
freeze_warning,1612.0,4.5879342431761785,14.561338248372195,0.0,0.0,0.0,2.0,200.0
ftx,1612.0,14.18354156404669,46.24216815596348,1.7186904268545378,4.105760464152507,6.666666666666666,10.0,800.0
full_moon_june_2022,1402.0,0.7375178316690443,6.909603252252346,0.0,0.0,0.0,0.0,100.0
gabby_thomas,1612.0,3.657553686139004,12.540952800949315,0.0,0.0,0.0,0.24,100.0
games,1612.0,52.05214034078227,15.284557418730127,26.52030195669892,42.0,51.0,58.97379773400523,155.19420456317167
gamestop,1612.0,42.70369227517676,16.6033530196017,19.85199460045356,33.0866576674226,39.49560998079832,48.0,229.7055057618438
georgia_election_results,1612.0,0.8675558312655087,6.81842963775385,0.0,0.0,0.0,0.0,100.0
gimkit,1612.0,53.466385357663874,52.420305544278484,0.0,6.012856738407563,35.96638385153349,95.1552922507144,216.2620278425328
gmail,1612.0,72.23148558778344,16.64649814718958,38.350515463917525,53.965278627524874,76.7687083080655,85.64383091534636,109.73934601214916
gold_price_today,1612.0,115.52284294177521,133.09271448315678,15.0,39.0,61.02043422733078,139.34386973180082,1487.068965517242
golden_state_warriors,1612.0,3.7603908188585606,5.4453433804955935,0.5833333333333333,1.1666666666666663,2.333333333333333,4.413261217948717,100.0
google,1612.0,39.9245877027213,9.650369715051863,23.29762648667669,31.597826086956527,41.0,46.0579166299696,100.0
google_calendar,1612.0,45.95346916501275,16.49406059359357,13.04456363982636,29.74503149833094,48.162606714588044,58.095238095238095,100.0
google_classroom,1612.0,23.89033735580408,22.071656823061215,0.6934720875636583,5.437649843836422,18.03027427665512,34.7879771368321,100.0
google_docs,1612.0,40.97105155179048,21.891107112720203,7.967391922325528,21.659437191115508,38.12549632323459,56.393339436942085,104.37170977340354
google_drive,1612.0,43.90773489796423,17.918991747713942,15.81459225524548,28.922137115723118,41.64893407178014,53.67021352368838,100.0
google_finance,1612.0,45.52612494117571,21.420455205703874,10.715035276468983,22.0,50.24390081871285,60.35,101.09762635412432
google_flights,1612.0,76.51469181396364,12.759934340343206,40.0,67.44536602957086,76.00635272662186,85.96027641964774,123.67186424572108
google_maps,1612.0,61.86412091594303,16.562982945877593,20.97370377343743,50.944134665965294,61.72077853761179,71.25053799435705,122.24357008835769
google_sheets,1612.0,61.14612608147414,18.236629052449864,17.299811073971807,42.28842706970886,65.73928208109287,75.25417817177735,108.1238192123238
google_slides,1612.0,31.612978189262193,20.77868867125207,4.394134136498379,13.182402409495136,29.27890550439881,43.39207459792149,100.0
google_translate,1612.0,64.39263623236056,17.67170788966213,30.077096870899467,51.52531631760314,61.0,78.62312405484977,104.26319994189848
green_bay_packers,1612.0,2.878827819393721,5.438173698760496,0.4563839981130313,0.9127679962260627,1.5212799937101047,2.4340479899361678,100.0
groundhog_day,1612.0,9.273883374689825,14.354674910988766,0.0,0.0,0.0,20.0,100.0
groundhog_day_2023,1402.0,1.0003566333808844,7.944635772651129,0.0,0.0,0.0,0.0,100.0
gymnastics_rings_olympics,750.0,0.5813333333333334,5.927526098051333,0.0,0.0,0.0,0.0,100.0
happy_mothers_day,1612.0,0.3939205955334988,5.596557225278226,0.0,0.0,0.0,0.0,100.0
harbor_freight,1612.0,50.657605327770035,11.242939329765349,27.19298224991733,42.26566383987151,48.0,56.36540891857736,113.74863508129296
herschel_walker,1612.0,16.33051222970578,39.30982664907038,0.0,6.857142857142857,11.0,16.0,1100.0
hillbilly_elegy,1612.0,2.5270162646026226,5.533880251261952,0.0,0.2755808205635195,1.2142857142857142,3.789473684210526,100.0
hobby_lobby,1612.0,44.10147875127934,15.49247551336754,23.888252374676423,33.62050334213719,38.854368932038845,50.46761960020375,139.3398058252427
hogwarts_legacy,1612.0,19.429961956212527,46.20587417948731,0.0,7.976726499460653,10.778971742827167,16.951234700220596,700.0
home_depot,1612.0,48.38192564904549,10.578684894230834,25.652687010433134,40.82807444692892,47.0,55.0,100.0
house_election_results,1612.0,2.372751240694789,9.678750593429518,0.0,0.0,0.0,1.0,100.0
house_of_representatives,1612.0,66.44998876346678,140.64568573580374,10.22399003873824,27.949640287769782,49.08819867183177,69.49640287769785,2505.879911455451
house_of_the_dragon,1612.0,2.036440770191029,5.441461667275041,0.0,0.5416765943222108,0.743811168681635,1.1744386873920554,100.0
houston_vs_florida,1612.0,4.536173422945995,14.218552586780588,0.0,0.0,0.0,0.0,180.9045226130653
hulu,1612.0,27.888961614909142,7.130209582521488,12.424170110597055,23.288629322169243,26.69672141809645,32.0,100.0
hurricane,1612.0,3.899630001837425,11.221814236738414,0.0,1.0,1.7746478873239435,2.6619718309859155,177.46478873239437
hurricane_debby,1162.0,2.3459552495697076,10.218349423224812,0.0,0.0,0.0,0.0,100.0
hurricane_florida,1612.0,6.312058227464863,13.287670495473307,0.0,0.0,1.0,8.0,156.16438356164383
hurricane_ian,1612.0,2.4945748073027176,8.19539959006417,0.0,0.0,1.2444444444444445,2.4347826086956523,121.73913043478262
hurricane_ian_tracker,1402.0,1.1426533523537803,9.13441419682456,0.0,0.0,0.0,0.0,100.0
hurricane_nicole,1612.0,1.750620347394541,9.678146056889243,0.0,0.0,0.0,0.0,100.0
hurricane_tracker,1612.0,4.511432116270826,13.430197770271608,0.0,0.0,0.0,1.1428571428571428,114.28571428571428
ian,1612.0,1.299265477424959,4.200113511419142,0.0,0.9620253164556962,1.0,1.0379746835443038,100.0
ian_path,1612.0,1.1941687344913152,9.188343261143897,0.0,0.0,0.0,0.0,100.0
ikea,1612.0,56.85968515075869,14.393761971118877,25.13832268188664,45.62140042268316,54.00084131664537,65.81265683881432,128.8038950247065
ime_udoka,1612.0,2.3513075014315707,8.474509681662255,0.0,0.0,0.0,0.35096153846153844,100.0
indeed,1612.0,61.860286936205824,19.693829133876303,18.02606860785173,47.82940881364057,58.714636721973626,78.0,110.78233343768608
indian_wells,1612.0,4.964109130899536,17.13499833274833,0.0,1.1224489795918366,1.406980183377699,2.0,176.48098877258732
ingrid_andress,1612.0,2.7957010803383904,7.925978545634516,0.0,0.0,0.0,3.832056434731642,100.0
instagram,1612.0,74.29967028163348,8.675959074310422,51.87500221376074,68.04,72.9,79.0,162.0
iran,1612.0,10.617182232694566,26.888516321100063,0.0,5.142857142857142,8.0,10.0,800.0
irs,1612.0,21.359906668911446,14.746299001646735,4.10344125432702,11.778635778635776,16.588388370917382,28.0,104.58201506010396
ixl,1612.0,46.80362487342051,36.62540334457275,4.0,11.0,34.25280346252214,82.0,138.83912845579945
jamie_lee_curtis,1612.0,33.5795344408553,61.29763357209844,8.0,18.753488372093027,23.44186046511628,35.162790697674424,2148.8372093023254
jd_vance,1612.0,1.695840351997243,5.967693380860428,0.0,0.4046322329486246,0.9023941068139962,1.5789473684210529,157.89473684210526
jeffrey_dahmer,1612.0,1.6765796784361877,7.035121124259508,0.0,0.6062744909812675,0.8355737704918034,1.0,100.0
jenna_ortega,1612.0,56.49135703605877,88.65422607609996,5.0,22.24934998352071,34.971428571428575,53.55,874.2857142857143
jesse_williams,1612.0,10.472612086374108,9.32189654886683,0.0,6.428571428571428,9.349957447213423,12.898124428200555,137.75510204081633
johnny_depp,1612.0,1.2242820852428857,3.8631052305601314,0.0,0.4660932548664554,0.5750000000000001,0.812132186509733,100.0
juneteenth,1612.0,8.041253101736972,12.67187256219892,0.0,0.0,1.0,13.0,100.0
juneteenth_holiday,1612.0,7.187034739454094,13.164795120176015,0.0,0.0,0.0,11.0,100.0
jurassic_park,1612.0,8.79059358353139,7.2428928158412464,3.587863908094612,5.740582252951379,6.9556642652078065,8.948684565850746,100.0
jurassic_world,1612.0,4.712604069995561,7.21209402626779,1.108689092422751,2.213418580943992,2.951224774591989,4.094557373932843,100.0
jurassic_world_dominion,1612.0,2.066177536040986,5.520672178078294,0.0,0.5370477322914897,0.819704433497537,1.4502463054187194,100.0
justin_bieber,1612.0,5.677469202537045,5.628983324473031,2.460359768629362,3.664210797143083,4.227935535165096,5.740839460135178,100.0
kahoot,1612.0,32.33809290364237,25.910669138375727,1.6244827299732447,5.584159384283028,31.0,55.21715194089652,102.9038854805726
kamala_harris,1612.0,10.465254107319197,12.181451230398558,0.0,4.0,7.425359712230216,15.0,201.980198019802
kansas_city_chiefs,1612.0,5.023676592224979,10.859563525390078,0.0,1.1195928753180662,1.6793893129770994,3.3587786259541987,167.93893129770993
kari_lake,1612.0,2.659423723781044,8.202142652588819,0.0,0.0,0.37205698005698,2.0,100.0
kevin_conroy,1612.0,14.026807154863866,19.737368684708944,0.0,0.0,12.866359447004609,20.119815668202765,300.0
kohl_s,1612.0,50.30279790258128,28.331006003063465,10.0,33.0576510759946,46.58123560708329,59.125,250.0
kohls,1612.0,30.491090254479225,14.306400707140497,14.431173051187038,20.969005254197377,25.258856585181906,35.9617571468008,179.58236658932717
lakers,1612.0,35.09762379976265,44.98306330703038,3.354037267080746,12.0,19.53105590062112,46.95652173913045,600.0
laura_loomer,1612.0,3.3361487492455235,8.703059583086707,0.0,0.0,0.6486486486486487,2.0,100.0
