Time,jurassic_park
2024-09-19,4.643117998710674
2024-09-20,4.854168816833887
2024-09-21,6.120473725573161
2024-09-22,6.331524543696374
2024-09-23,5.065219634957099
2024-09-24,4.432067180587461
2024-09-25,4.432067180587461
2024-09-26,4.432067180587461
2024-09-27,4.854168816833887
2024-09-28,8.019931088682075
2024-09-29,6.331524543696374
2024-09-30,4.854168816833887
2024-10-01,4.221016362464249
2024-10-02,4.221016362464249
2024-10-03,5.065219634957099
2024-10-04,5.909422907449949
2024-10-05,5.909422907449949
2024-10-06,6.542575361819587
2024-10-07,4.643117998710674
2024-10-08,4.643117998710674
2024-10-09,4.854168816833887
2024-10-10,4.854168816833887
2024-10-11,5.698372089326737
2024-10-12,6.331524543696374
2024-10-13,6.331524543696374
2024-10-14,6.120473725573161
2024-10-15,5.487321271203524
2024-10-16,4.854168816833887
2024-10-17,5.909422907449949
2024-10-18,5.909422907449949
2024-10-19,6.753626179942799
2024-10-20,6.964676998066011
2024-10-21,5.065219634957099
2024-10-22,5.276270453080311
2024-10-23,5.276270453080311
2024-10-24,5.487321271203524
2024-10-25,6.964676998066011
2024-10-26,8.864134361174923
2024-10-27,7.808880270558861
2024-10-28,5.276270453080311
2024-10-29,5.065219634957099
2024-10-30,5.909422907449949
2024-10-31,10.974642542407048
2024-11-01,8.864134361174923
2024-11-02,8.442032724928499
2024-11-03,9.075185179298137
2024-11-04,5.909422907449949
2024-11-05,5.065219634957099
2024-11-06,3.587863908094612
2024-11-07,5.065219634957099
2024-11-08,5.698372089326737
2024-11-09,8.019931088682075
2024-11-10,8.65308354305171
2024-11-11,6.753626179942799
2024-11-12,5.698372089326737
2024-11-13,5.276270453080311
2024-11-14,5.487321271203524
2024-11-15,5.276270453080311
2024-11-16,6.120473725573161
2024-11-17,8.019931088682075
2024-11-18,5.487321271203524
2024-11-19,5.065219634957099
2024-11-20,5.065219634957099
2024-11-21,5.065219634957099
2024-11-22,4.854168816833887
2024-11-23,6.120473725573161
2024-11-24,8.019931088682075
2024-11-25,5.909422907449949
2024-11-26,5.487321271203524
2024-11-27,5.487321271203524
2024-11-28,7.597829452435649
2024-11-29,7.808880270558861
2024-11-30,6.753626179942799
2024-12-01,7.386778634312437
2024-12-02,5.276270453080311
2024-12-03,5.065219634957099
2024-12-04,5.487321271203524
2024-12-05,5.065219634957099
2024-12-06,5.487321271203524
2024-12-07,6.964676998066011
2024-12-08,6.753626179942799
2024-12-09,5.065219634957099
2024-12-10,4.854168816833887
2024-12-11,4.854168816833887
2024-12-12,5.698372089326737
2024-12-13,5.276270453080311
2024-12-14,6.964676998066011
2024-12-15,6.753626179942799
2024-12-16,5.487321271203524
2024-12-17,5.487321271203524
2024-12-18,5.276270453080311
2024-12-19,5.276270453080311
2024-12-20,5.065219634957099
2024-12-21,6.542575361819587
2024-12-22,6.964676998066011
2024-12-23,6.331524543696374
2024-12-24,6.753626179942799
2024-12-25,7.597829452435649
2024-12-26,8.230981906805287
2024-12-27,6.542575361819587
2024-12-28,8.442032724928499
2024-12-29,7.386778634312437
2024-12-30,6.120473725573161
2024-12-31,7.175727816189224
2025-01-01,8.65308354305171
2025-01-02,7.386778634312437
2025-01-03,6.331524543696374
2025-01-04,7.386778634312437
2025-01-05,7.386778634312437
2025-01-06,5.487321271203524
2025-01-07,5.487321271203524
2025-01-08,5.065219634957099
2025-01-09,5.065219634957099
2025-01-10,5.276270453080311
2025-01-11,6.964676998066011
2025-01-12,7.175727816189224
2025-01-13,5.276270453080311
2025-01-14,4.643117998710674
2025-01-15,4.432067180587461
2025-01-16,5.065219634957099
2025-01-17,4.854168816833887
2025-01-18,6.331524543696374
2025-01-19,7.386778634312437
2025-01-20,5.487321271203524
2025-01-21,5.065219634957099
2025-01-22,4.432067180587461
2025-01-23,4.854168816833887
2025-01-24,5.065219634957099
2025-01-25,6.542575361819587
2025-01-26,7.597829452435649
2025-01-27,4.643117998710674
2025-01-28,4.854168816833887
2025-01-29,4.643117998710674
2025-01-30,4.643117998710674
2025-01-31,4.643117998710674
2025-02-01,6.331524543696374
2025-02-02,6.964676998066011
2025-02-03,4.854168816833887
2025-02-04,5.276270453080311
2025-02-05,13.507252359885598
2025-02-06,14.773557268624874
2025-02-07,12.663049087392748
2025-02-08,15.828811359240936
2025-02-09,21.105081812321245
2025-02-10,12.02989663302311
2025-02-11,8.864134361174923
2025-02-12,8.864134361174923
2025-02-13,8.442032724928499
2025-02-14,9.075185179298137
2025-02-15,12.240947451146322
2025-02-16,13.507252359885598
2025-02-17,10.763591724283836
2025-02-18,8.230981906805287
2025-02-19,8.230981906805287
2025-02-20,7.386778634312437
2025-02-21,7.386778634312437
2025-02-22,10.130439269914199
2025-02-23,10.763591724283836
2025-02-24,7.597829452435649
2025-02-25,6.120473725573161
2025-02-26,6.542575361819587
2025-02-27,6.542575361819587
2025-02-28,6.331524543696374
2025-03-01,8.442032724928499
2025-03-02,9.708337633667774
2025-03-03,7.386778634312437
2025-03-04,6.120473725573161
2025-03-05,5.909422907449949
2025-03-06,6.120473725573161
2025-03-07,6.753626179942799
2025-03-08,9.708337633667774
2025-03-09,9.286235997421349
2025-03-10,6.120473725573161
2025-03-11,5.487321271203524
2025-03-12,5.276270453080311
2025-03-13,5.487321271203524
2025-03-14,5.909422907449949
2025-03-15,8.230981906805287
2025-03-16,9.286235997421349
2025-03-17,5.698372089326737
2025-03-18,5.487321271203524
2025-03-19,5.909422907449949
2025-03-20,5.698372089326737
2025-03-21,5.909422907449949
2025-03-22,8.65308354305171
2025-03-23,9.075185179298137
2025-03-24,5.909422907449949
2025-03-25,6.753626179942799
2025-03-26,5.698372089326737
2025-03-27,5.698372089326737
2025-03-28,6.120473725573161
2025-03-29,8.230981906805287
2025-03-30,8.65308354305171
2025-03-31,5.698372089326737
2025-04-01,6.331524543696374
2025-04-02,6.753626179942799
2025-04-03,7.597829452435649
2025-04-04,8.019931088682075
2025-04-05,11.396744178653474
2025-04-06,13.507252359885598
2025-04-07,9.708337633667774
2025-04-08,9.49728681554456
2025-04-09,9.075185179298137
2025-04-10,8.442032724928499
2025-04-11,8.65308354305171
2025-04-12,12.663049087392748
2025-04-13,17.09511626798021
2025-04-14,8.442032724928499
2025-04-15,7.597829452435649
2025-04-16,7.597829452435649
2025-04-17,6.859151589004405
2025-04-18,8.336507315866893
2025-04-19,14.245930223316842
2025-04-20,12.663049087392748
2025-04-21,7.703354861497255
2025-04-22,6.964676998066011
2025-04-23,7.703354861497255
2025-04-24,6.753626179942799
2025-04-25,6.859151589004405
2025-04-26,9.391761406482955
2025-04-27,11.713320405838292
2025-04-28,7.808880270558862
2025-04-29,6.753626179942799
2025-04-30,5.909422907449949
2025-05-01,6.753626179942799
2025-05-02,6.120473725573161
2025-05-03,8.442032724928499
2025-05-04,8.65308354305171
2025-05-05,5.909422907449949
2025-05-06,5.803897498388343
2025-05-07,5.276270453080311
2025-05-08,5.803897498388343
2025-05-09,6.014948316511555
2025-05-10,6.859151589004405
2025-05-11,8.336507315866893
2025-05-12,6.014948316511555
2025-05-13,5.698372089326737
2025-05-14,5.170745044018705
2025-05-15,5.065219634957099
2025-05-16,5.909422907449949
2025-05-17,6.753626179942799
2025-05-18,8.442032724928499
2025-05-19,5.909422907449949
2025-05-20,7.597829452435649
2025-05-21,8.442032724928499
2025-05-22,7.597829452435649
2025-05-23,7.597829452435649
2025-05-24,9.286235997421349
2025-05-25,10.130439269914199
2025-05-26,13.507252359885598
2025-05-27,7.597829452435649
2025-05-28,7.597829452435649
2025-05-29,6.753626179942799
2025-05-30,7.597829452435649
2025-05-31,9.286235997421349
2025-06-01,10.130439269914199
2025-06-02,8.442032724928499
2025-06-03,8.442032724928499
2025-06-04,7.597829452435649
2025-06-05,7.597829452435649
2025-06-06,9.286235997421349
2025-06-07,10.974642542407048
2025-06-08,11.818845814899898
2025-06-09,9.286235997421349
2025-06-10,9.286235997421349
2025-06-11,9.286235997421349
2025-06-12,9.286235997421349
2025-06-13,10.130439269914199
2025-06-14,12.663049087392748
2025-06-15,14.351455632378448
2025-06-16,10.974642542407048
2025-06-17,11.818845814899898
2025-06-18,11.818845814899898
2025-06-19,13.507252359885598
2025-06-20,12.663049087392748
2025-06-21,16.03986217736415
2025-06-22,16.884065449856998
2025-06-23,15.195658904871298
2025-06-24,15.195658904871298
2025-06-25,14.351455632378448
2025-06-26,14.351455632378448
2025-06-27,17.728268722349846
2025-06-28,22.79348835730695
2025-06-29,27.014504719771196
2025-06-30,25.326098174785496
2025-07-01,26.170301447278348
2025-07-02,39.677553807163946
2025-07-03,52.340602894556696
2025-07-04,62.47104216447089
2025-07-05,68.38046507192084
2025-07-06,84.42032724928498
2025-07-07,50.65219634957099
2025-07-08,35.45653744469969
2025-07-09,32.92392762722115
2025-07-10,27.858707992264044
2025-07-11,29.547114537249747
2025-07-12,42.21016362464249
2025-07-13,43.054366897135345
2025-07-14,28.702911264756896
2025-07-15,25.326098174785496
2025-07-16,21.949285084814097
2025-07-17,23.637691629799797
2025-07-18,21.949285084814097
2025-07-19,27.858707992264044
2025-07-20,29.547114537249747
2025-07-21,21.949285084814097
2025-07-22,17.728268722349846
2025-07-23,17.728268722349846
2025-07-24,16.03986217736415
2025-07-25,16.884065449856998
2025-07-26,21.105081812321245
2025-07-27,21.949285084814097
2025-07-28,15.195658904871298
2025-07-29,13.507252359885598
2025-07-30,11.818845814899898
2025-07-31,13.507252359885598
2025-08-01,13.507252359885598
2025-08-02,17.728268722349846
2025-08-03,20.260878539828397
2025-08-04,12.663049087392748
2025-08-05,15.195658904871298
2025-08-06,16.03986217736415
2025-08-07,14.351455632378448
2025-08-08,18.572471994842697
2025-08-09,27.014504719771196
2025-08-10,28.702911264756896
2025-08-11,18.572471994842697
2025-08-12,14.351455632378448
2025-08-13,12.663049087392748
2025-08-14,13.507252359885598
2025-08-15,15.195658904871298
2025-08-16,21.105081812321245
2025-08-17,21.949285084814097
2025-08-18,12.663049087392748
2025-08-19,10.974642542407048
2025-08-20,9.286235997421349
2025-08-21,9.286235997421349
2025-08-22,10.130439269914199
2025-08-23,13.507252359885598
2025-08-24,15.195658904871298
2025-08-25,9.286235997421349
2025-08-26,7.597829452435649
2025-08-27,7.597829452435649
2025-08-28,8.442032724928499
2025-08-29,8.442032724928499
2025-08-30,10.130439269914199
2025-08-31,13.507252359885598
2025-09-01,14.351455632378448
2025-09-02,8.442032724928499
2025-09-03,6.753626179942799
2025-09-04,5.909422907449949
2025-09-05,7.597829452435649
2025-09-06,10.974642542407048
2025-09-07,10.974642542407048
2025-09-08,5.909422907449949
2025-09-09,5.909422907449949
2025-09-10,5.909422907449949
2025-09-11,5.909422907449949
2025-09-12,5.909422907449949
2025-09-13,8.442032724928499
2025-09-14,10.130439269914199
2025-09-15,5.909422907449949
2025-09-16,5.909422907449949
2025-09-17,5.909422907449949
2025-09-18,5.065219634957099
2025-09-19,6.753626179942799
2025-09-20,8.442032724928499
2025-09-21,8.442032724928499
2025-09-22,6.753626179942799
2025-09-23,5.065219634957099
2025-09-24,5.065219634957099
2025-09-25,5.909422907449949
2025-09-26,5.909422907449949
2025-09-27,8.442032724928499
2025-09-28,8.442032724928499
2025-09-29,5.065219634957099
2025-09-30,5.909422907449949
2025-10-01,5.065219634957099
2025-10-02,5.909422907449949
2025-10-03,5.909422907449949
2025-10-04,8.442032724928499
2025-10-05,8.442032724928499
2025-10-06,5.909422907449949
2025-10-07,5.065219634957099
2025-10-08,5.909422907449949
2025-10-09,5.909422907449949
2025-10-10,5.909422907449949
2025-10-11,9.286235997421349
2025-10-12,9.286235997421349
2025-10-13,6.753626179942799
2025-10-14,5.909422907449949
2025-10-15,5.909422907449949
2025-10-16,6.753626179942799
2025-10-17,6.753626179942799
2025-10-18,9.286235997421349
2025-10-19,9.286235997421349
2025-10-20,6.753626179942799
2025-10-21,6.753626179942799
2025-10-22,6.753626179942799
2025-10-23,7.597829452435649
2025-10-24,7.597829452435649
2025-10-25,10.130439269914199
2025-10-26,10.974642542407048
2025-10-27,8.442032724928499
2025-10-28,6.753626179942799
2025-10-29,7.597829452435649
2025-10-30,9.286235997421349
2025-10-31,16.03986217736415
2025-11-01,16.884065449856998
2025-11-02,15.195658904871298
2025-11-03,10.130439269914199
2025-11-04,7.597829452435649
2025-11-05,6.753626179942799
2025-11-06,6.753626179942799
2025-11-07,6.753626179942799
2025-11-08,11.818845814899898
2025-11-09,12.663049087392748
2025-11-10,8.442032724928499
2025-11-11,7.597829452435649
2025-11-12,5.909422907449949
2025-11-13,5.909422907449949
2025-11-14,5.909422907449949
2025-11-15,8.442032724928499
2025-11-16,10.130439269914199
2025-11-17,6.753626179942799
2025-11-18,5.909422907449949
2025-11-19,5.909422907449949
2025-11-20,6.753626179942799
2025-11-21,6.753626179942799
2025-11-22,8.442032724928499
2025-11-23,9.286235997421349
2025-11-24,6.753626179942799
2025-11-25,7.597829452435649
2025-11-26,6.753626179942799
2025-11-27,9.286235997421349
2025-11-28,9.286235997421349
2025-11-29,9.286235997421349
2025-11-30,10.130439269914199
2025-12-01,6.753626179942799
2025-12-02,5.909422907449949
2025-12-03,5.065219634957099
2025-12-04,5.909422907449949
2025-12-05,5.909422907449949
2025-12-06,8.442032724928499
2025-12-07,7.597829452435649
2025-12-08,7.597829452435649
2025-12-09,5.909422907449949
2025-12-10,5.909422907449949
2025-12-11,5.306420569955057
2025-12-12,5.84912267370046
2025-12-13,6.994827114940756
2025-12-14,6.753626179942799
2025-12-15,5.84912267370046
2025-12-16,5.84912267370046
2025-12-17,5.728522206201482
2025-12-18,5.84912267370046
2025-12-19,5.185820102456078
2025-12-20,6.090323608698418
2025-12-21,6.753626179942799
2025-12-22,6.63302571244382
2025-12-23,5.185820102456078
2025-12-24,5.84912267370046
2025-12-25,7.53752921868616
2025-12-26,7.53752921868616
2025-12-27,8.562633192427477
2025-12-28,8.562633192427477
2025-12-29,7.53752921868616
2025-12-30,6.63302571244382
2025-12-31,6.63302571244382
2026-01-01,7.778730153684117
2026-01-02,6.753626179942799
2026-01-03,9.346536231170838
2026-01-04,8.442032724928499
2026-01-05,5.84912267370046
2026-01-06,5.065219634957099
2026-01-07,5.065219634957099
2026-01-08,5.969723141199438
2026-01-09,7.53752921868616
2026-01-10,7.47722898493667
2026-01-11,7.47722898493667
2026-01-12,6.030023374948928
2026-01-13,5.065219634957099
2026-01-14,4.824018699959142
2026-01-15,5.065219634957099
2026-01-16,5.306420569955057
2026-01-17,7.47722898493667
2026-01-18,7.718429919934628
2026-01-19,6.512425244944842
2026-01-20,5.065219634957099
2026-01-21,5.306420569955057
2026-01-22,4.824018699959142
2026-01-23,5.547621504953014
2026-01-24,7.959630854932585
2026-01-25,9.648037399918284
2026-01-26,8.442032724928499
2026-01-27,5.547621504953014
2026-01-28,5.547621504953014
2026-01-29,6.030023374948928
2026-01-30,6.271224309946885
2026-01-31,9.406836464920328
2026-02-01,9.406836464920328
2026-02-02,6.512425244944842
2026-02-03,6.753626179942799
2026-02-04,5.7888224399509705
2026-02-05,5.547621504953014
2026-02-06,6.512425244944842
2026-02-07,8.442032724928499
2026-02-08,9.406836464920328
2026-02-09,13.989654229881513
2026-02-10,6.753626179942799
2026-02-11,8.442032724928499
2026-02-12,6.994827114940756
2026-02-13,6.512425244944842
2026-02-14,8.683233659926456
2026-02-15,10.130439269914199
2026-02-16,8.200831789930541
2026-02-17,7.236028049938714
2026-02-18,6.994827114940756
2026-02-19,8.200831789930541
2026-02-20,6.512425244944842
2026-02-21,9.16563552992237
2026-02-22,12.060046749897856
2026-02-23,8.683233659926456
2026-02-24,6.753626179942799
2026-02-25,6.753626179942799
2026-02-26,7.236028049938714
2026-02-27,7.47722898493667
2026-02-28,11.336443944903984
2026-03-01,24.12009349979571
2026-03-02,15.91926170986517
2026-03-03,13.507252359885598
2026-03-04,13.748453294883555
2026-03-05,13.507252359885598
2026-03-06,12.301247684895813
2026-03-07,18.090070124846783
2026-03-08,19.778476669832482
2026-03-09,11.818845814899898
2026-03-10,10.371640204912156
2026-03-11,9.648037399918284
2026-03-12,9.889238334916241
2026-03-13,11.336443944903984
2026-03-14,14.713257034875383
2026-03-15,15.91926170986517
2026-03-16,10.85404207490807
2026-03-17,8.924434594924413
2026-03-18,8.442032724928499
2026-03-19,7.718429919934628
2026-03-20,8.200831789930541
2026-03-21,10.130439269914199
2026-03-22,11.818845814899898
2026-03-23,8.200831789930541
2026-03-24,7.47722898493667
2026-03-25,6.994827114940756
2026-03-26,6.753626179942799
2026-03-27,7.47722898493667
2026-03-28,9.889238334916241
2026-03-29,10.371640204912156
2026-03-30,7.959630854932585
2026-03-31,7.236028049938714
2026-04-01,6.994827114940756
2026-04-02,7.959630854932585
2026-04-03,7.718429919934628
2026-04-04,9.16563552992237
2026-04-05,10.371640204912156
2026-04-06,7.718429919934628
2026-04-07,6.994827114940756
2026-04-08,6.994827114940756
2026-04-09,7.47722898493667
2026-04-10,9.648037399918284
2026-04-11,10.371640204912156
2026-04-12,11.818845814899898
2026-04-13,6.753626179942799
2026-04-14,5.547621504953014
2026-04-15,7.236028049938714
2026-04-16,6.030023374948928
2026-04-17,6.753626179942799
2026-04-18,8.683233659926456
2026-04-19,9.16563552992237
2026-04-20,6.753626179942799
2026-04-21,6.512425244944842
2026-04-22,6.271224309946885
2026-04-23,5.7888224399509705
2026-04-24,5.7888224399509705
2026-04-25,7.959630854932585
2026-04-26,8.683233659926456
2026-04-27,6.753626179942799
2026-04-28,5.7888224399509705
2026-04-29,6.030023374948928
2026-04-30,6.512425244944842
2026-05-01,6.030023374948928
2026-05-02,7.718429919934628
2026-05-03,7.718429919934628
2026-05-04,6.512425244944842
2026-05-05,4.824018699959142
2026-05-06,5.547621504953014
2026-05-07,6.753626179942799
2026-05-08,6.271224309946885
2026-05-09,6.994827114940756
2026-05-10,7.718429919934628
2026-05-11,6.512425244944842
2026-05-12,6.030023374948928
2026-05-13,5.547621504953014
2026-05-14,6.030023374948928
2026-05-15,7.718429919934628
2026-05-16,9.889238334916241
2026-05-17,8.442032724928499
2026-05-18,7.959630854932585
2026-05-19,5.7888224399509705
2026-05-20,6.030023374948928
2026-05-21,6.030023374948928
2026-05-22,7.236028049938714
2026-05-23,10.85404207490807
2026-05-24,10.612841139910113
2026-05-25,8.200831789930541
2026-05-26,6.994827114940756
2026-05-27,5.7888224399509705
2026-05-28,6.271224309946885
2026-05-29,6.512425244944842
2026-05-30,7.959630854932585
2026-05-31,8.200831789930541
