Time,bts
2024-10-01,5.544956127641325
2024-10-02,5.71047720607838
2024-10-03,5.9587588237339615
2024-10-04,6.124279902171017
2024-10-05,5.627716666859853
2024-10-06,5.71047720607838
2024-10-07,6.620843137482179
2024-10-08,4.965632353111634
2024-10-09,5.296674509985744
2024-10-10,5.627716666859853
2024-10-11,5.379435049204271
2024-10-12,5.71047720607838
2024-10-13,5.875998284515434
2024-10-14,5.544956127641325
2024-10-15,5.71047720607838
2024-10-16,5.793237745296907
2024-10-17,6.703603676700707
2024-10-18,6.372561519826598
2024-10-19,6.041519362952489
2024-10-20,6.538082598263652
2024-10-21,6.289800980608071
2024-10-22,5.793237745296907
2024-10-23,5.627716666859853
2024-10-24,5.048392892330162
2024-10-25,6.372561519826598
2024-10-26,5.9587588237339615
2024-10-27,5.9587588237339615
2024-10-28,5.1311534315486895
2024-10-29,5.544956127641325
2024-10-30,5.544956127641325
2024-10-31,4.882871813893107
2024-11-01,5.1311534315486895
2024-11-02,5.544956127641325
2024-11-03,5.71047720607838
2024-11-04,5.627716666859853
2024-11-05,5.379435049204271
2024-11-06,3.806984804052253
2024-11-07,4.882871813893107
2024-11-08,5.296674509985744
2024-11-09,5.875998284515434
2024-11-10,6.620843137482179
2024-11-11,5.875998284515434
2024-11-12,5.71047720607838
2024-11-13,6.124279902171017
2024-11-14,5.627716666859853
2024-11-15,5.793237745296907
2024-11-16,5.544956127641325
2024-11-17,5.379435049204271
2024-11-18,6.372561519826598
2024-11-19,5.71047720607838
2024-11-20,4.965632353111634
2024-11-21,6.207040441389544
2024-11-22,5.875998284515434
2024-11-23,6.372561519826598
2024-11-24,6.538082598263652
2024-11-25,5.793237745296907
2024-11-26,6.455322059045125
2024-11-27,5.544956127641325
2024-11-28,6.455322059045125
2024-11-29,5.9587588237339615
2024-11-30,5.9587588237339615
2024-12-01,6.703603676700707
2024-12-02,8.11053284341567
2024-12-03,7.282927451230398
2024-12-04,6.372561519826598
2024-12-05,6.207040441389544
2024-12-06,6.041519362952489
2024-12-07,5.71047720607838
2024-12-08,5.793237745296907
2024-12-09,6.041519362952489
2024-12-10,5.544956127641325
2024-12-11,5.048392892330162
2024-12-12,6.041519362952489
2024-12-13,6.372561519826598
2024-12-14,6.786364215919234
2024-12-15,6.207040441389544
2024-12-16,5.793237745296907
2024-12-17,6.041519362952489
2024-12-18,5.71047720607838
2024-12-19,6.207040441389544
2024-12-20,5.213913970767217
2024-12-21,5.379435049204271
2024-12-22,5.875998284515434
2024-12-23,6.041519362952489
2024-12-24,5.627716666859853
2024-12-25,6.207040441389544
2024-12-26,5.793237745296907
2024-12-27,6.620843137482179
2024-12-28,5.9587588237339615
2024-12-29,6.207040441389544
2024-12-30,6.869124755137761
2024-12-31,6.786364215919234
2025-01-01,6.703603676700707
2025-01-02,6.538082598263652
2025-01-03,6.124279902171017
2025-01-04,7.200166912011871
2025-01-05,7.779490686541561
2025-01-06,6.372561519826598
2025-01-07,6.786364215919234
2025-01-08,6.372561519826598
2025-01-09,6.372561519826598
2025-01-10,6.9518852943562885
2025-01-11,6.786364215919234
2025-01-12,7.200166912011871
2025-01-13,6.289800980608071
2025-01-14,5.71047720607838
2025-01-15,6.124279902171017
2025-01-16,6.041519362952489
2025-01-17,6.124279902171017
2025-01-18,6.703603676700707
2025-01-19,6.124279902171017
2025-01-20,6.455322059045125
2025-01-21,5.71047720607838
2025-01-22,6.289800980608071
2025-01-23,6.455322059045125
2025-01-24,6.786364215919234
2025-01-25,7.200166912011871
2025-01-26,7.696730147323034
2025-01-27,6.124279902171017
2025-01-28,5.462195588422798
2025-01-29,6.538082598263652
2025-01-30,5.9587588237339615
2025-01-31,6.124279902171017
2025-02-01,5.627716666859853
2025-02-02,6.538082598263652
2025-02-03,5.875998284515434
2025-02-04,5.793237745296907
2025-02-05,5.71047720607838
2025-02-06,5.793237745296907
2025-02-07,5.462195588422798
2025-02-08,6.289800980608071
2025-02-09,6.538082598263652
2025-02-10,5.296674509985744
2025-02-11,5.9587588237339615
2025-02-12,5.048392892330162
2025-02-13,5.462195588422798
2025-02-14,5.793237745296907
2025-02-15,5.875998284515434
2025-02-16,5.71047720607838
2025-02-17,6.289800980608071
2025-02-18,6.041519362952489
2025-02-19,5.462195588422798
2025-02-20,5.9587588237339615
2025-02-21,6.041519362952489
2025-02-22,6.372561519826598
2025-02-23,6.620843137482179
2025-02-24,5.875998284515434
2025-02-25,6.289800980608071
2025-02-26,5.71047720607838
2025-02-27,6.207040441389544
2025-02-28,6.289800980608071
2025-03-01,5.875998284515434
2025-03-02,6.372561519826598
2025-03-03,5.71047720607838
2025-03-04,5.627716666859853
2025-03-05,5.9587588237339615
2025-03-06,6.041519362952489
2025-03-07,5.627716666859853
2025-03-08,6.289800980608071
2025-03-09,6.703603676700707
2025-03-10,5.9587588237339615
2025-03-11,5.793237745296907
2025-03-12,5.875998284515434
2025-03-13,6.124279902171017
2025-03-14,6.207040441389544
2025-03-15,6.289800980608071
2025-03-16,7.117406372793343
2025-03-17,5.9587588237339615
2025-03-18,6.207040441389544
2025-03-19,6.372561519826598
2025-03-20,5.875998284515434
2025-03-21,6.372561519826598
2025-03-22,6.455322059045125
2025-03-23,6.9518852943562885
2025-03-24,6.372561519826598
2025-03-25,6.538082598263652
2025-03-26,6.207040441389544
2025-03-27,6.207040441389544
2025-03-28,6.289800980608071
2025-03-29,6.9518852943562885
2025-03-30,7.034645833574816
2025-03-31,6.538082598263652
2025-04-01,6.289800980608071
2025-04-02,5.9587588237339615
2025-04-03,7.613969608104506
2025-04-04,7.117406372793343
2025-04-05,7.117406372793343
2025-04-06,6.538082598263652
2025-04-07,6.620843137482179
2025-04-08,5.875998284515434
2025-04-09,6.703603676700707
2025-04-10,6.207040441389544
2025-04-11,6.289800980608071
2025-04-12,6.9518852943562885
2025-04-13,7.531209068885979
2025-04-14,6.041519362952489
2025-04-15,5.458433745731047
2025-04-16,6.030233834877235
2025-04-17,6.425227317511116
2025-04-18,6.9556471370480395
2025-04-19,6.16566017178028
2025-04-20,7.527447226194228
2025-04-21,6.030233834877235
2025-04-22,6.030233834877235
2025-04-23,6.207040441389544
2025-04-24,6.425227317511116
2025-04-25,5.812046958755664
2025-04-26,5.853427228364927
2025-04-27,6.8202208001449955
2025-04-28,6.602033924023424
2025-04-29,7.132453743560348
2025-04-30,6.602033924023424
2025-05-01,6.3424667782925885
2025-05-02,6.207040441389544
2025-05-03,6.5606536544141605
2025-05-04,6.914266867438776
2025-05-05,5.593860082634091
2025-05-06,6.9556471370480395
2025-05-07,6.914266867438776
2025-05-08,6.207040441389544
2025-05-09,6.248420710998808
2025-05-10,6.16566017178028
2025-05-11,6.737460260926468
2025-05-12,6.7788405305357315
2025-05-13,6.030233834877235
2025-05-14,6.9556471370480395
2025-05-15,5.83085617221442
2025-05-16,7.147501114327354
2025-05-17,6.395132575977106
2025-05-18,7.147501114327354
2025-05-19,6.018948306801982
2025-05-20,6.207040441389544
2025-05-21,5.83085617221442
2025-05-22,6.77131684515223
2025-05-23,5.83085617221442
2025-05-24,6.018948306801982
2025-05-25,6.395132575977106
2025-05-26,6.77131684515223
2025-05-27,6.583224710564668
2025-05-28,6.207040441389544
2025-05-29,6.77131684515223
2025-05-30,6.583224710564668
2025-05-31,8.464146056440287
2025-06-01,8.464146056440287
2025-06-02,7.147501114327354
2025-06-03,6.583224710564668
2025-06-04,7.147501114327354
2025-06-05,7.335593248914916
2025-06-06,7.335593248914916
2025-06-07,8.087961787265163
2025-06-08,7.8998696526776016
2025-06-09,11.473620209841279
2025-06-10,14.48309436324227
2025-06-11,14.859278632417393
2025-06-12,12.414080882779087
2025-06-13,12.225988748191526
2025-06-14,11.285528075253715
2025-06-15,10.156975267728345
2025-06-16,9.216514594790535
2025-06-17,8.652238191027848
2025-06-18,6.959408979739791
2025-06-19,8.464146056440287
2025-06-20,10.533159536903469
2025-06-21,10.72125167149103
2025-06-22,10.345067402315907
2025-06-23,8.652238191027848
2025-06-24,9.216514594790535
2025-06-25,9.592698863965659
2025-06-26,9.028422460202973
2025-06-27,9.78079099855322
2025-06-28,9.78079099855322
2025-06-29,9.78079099855322
2025-06-30,8.464146056440287
2025-07-01,8.840330325615412
2025-07-02,9.592698863965659
2025-07-03,9.404606729378097
2025-07-04,10.345067402315907
2025-07-05,9.216514594790535
2025-07-06,10.345067402315907
2025-07-07,8.276053921852725
2025-07-08,9.404606729378097
2025-07-09,9.78079099855322
2025-07-10,9.592698863965659
2025-07-11,9.968883133140782
2025-07-12,10.345067402315907
2025-07-13,10.533159536903469
2025-07-14,9.216514594790535
2025-07-15,9.78079099855322
2025-07-16,8.840330325615412
2025-07-17,14.106910094067146
2025-07-18,10.156975267728345
2025-07-19,17.116384247468137
2025-07-20,17.116384247468137
2025-07-21,15.047370767004955
2025-07-22,12.037896613603964
2025-07-23,10.909343806078592
2025-07-24,10.72125167149103
2025-07-25,10.533159536903469
2025-07-26,12.790265151954213
2025-07-27,13.354541555716898
2025-07-28,11.473620209841279
2025-07-29,15.235462901592516
2025-07-30,18.809213458756194
2025-07-31,17.116384247468137
2025-08-01,13.730725824892021
2025-08-02,9.216514594790535
2025-08-03,8.840330325615412
2025-08-04,7.71177751809004
2025-08-05,9.404606729378097
2025-08-06,9.78079099855322
2025-08-07,10.156975267728345
2025-08-08,8.840330325615412
2025-08-09,10.72125167149103
2025-08-10,10.345067402315907
2025-08-11,8.652238191027848
2025-08-12,7.147501114327354
2025-08-13,7.147501114327354
2025-08-14,7.335593248914916
2025-08-15,6.959408979739791
2025-08-16,7.523685383502477
2025-08-17,8.652238191027848
2025-08-18,8.087961787265163
2025-08-19,8.087961787265163
2025-08-20,9.028422460202973
2025-08-21,7.71177751809004
2025-08-22,7.335593248914916
2025-08-23,8.464146056440287
2025-08-24,8.464146056440287
2025-08-25,7.335593248914916
2025-08-26,9.404606729378097
2025-08-27,8.840330325615412
2025-08-28,7.71177751809004
2025-08-29,7.8998696526776016
2025-08-30,10.156975267728345
2025-08-31,9.028422460202973
2025-09-01,10.156975267728345
2025-09-02,9.216514594790535
2025-09-03,14.859278632417393
2025-09-04,15.42355503618008
2025-09-05,12.602173017366649
2025-09-06,13.166449421129336
2025-09-07,12.037896613603964
2025-09-08,9.78079099855322
2025-09-09,9.028422460202973
2025-09-10,8.652238191027848
2025-09-11,8.652238191027848
2025-09-12,10.533159536903469
2025-09-13,10.72125167149103
2025-09-14,10.345067402315907
2025-09-15,8.087961787265163
2025-09-16,8.276053921852725
2025-09-17,7.8998696526776016
2025-09-18,7.8998696526776016
2025-09-19,8.464146056440287
2025-09-20,9.592698863965659
2025-09-21,8.652238191027848
2025-09-22,8.652238191027848
2025-09-23,8.652238191027848
2025-09-24,8.276053921852725
2025-09-25,8.652238191027848
2025-09-26,9.028422460202973
2025-09-27,9.216514594790535
2025-09-28,9.968883133140782
2025-09-29,8.276053921852725
2025-09-30,8.087961787265163
2025-10-01,8.652238191027848
2025-10-02,8.652238191027848
2025-10-03,8.087961787265163
2025-10-04,8.464146056440287
2025-10-05,8.652238191027848
2025-10-06,7.523685383502477
2025-10-07,6.77131684515223
2025-10-08,7.147501114327354
2025-10-09,6.959408979739791
2025-10-10,6.959408979739791
2025-10-11,7.523685383502477
2025-10-12,7.71177751809004
2025-10-13,6.959408979739791
2025-10-14,6.583224710564668
2025-10-15,6.395132575977106
2025-10-16,5.83085617221442
2025-10-17,6.77131684515223
2025-10-18,8.276053921852725
2025-10-19,6.959408979739791
2025-10-20,6.395132575977106
2025-10-21,5.83085617221442
2025-10-22,6.018948306801982
2025-10-23,6.018948306801982
2025-10-24,6.018948306801982
2025-10-25,6.583224710564668
2025-10-26,5.642764037626858
2025-10-27,6.018948306801982
2025-10-28,6.018948306801982
2025-10-29,6.018948306801982
2025-10-30,6.207040441389544
2025-10-31,6.959408979739791
2025-11-01,7.147501114327354
2025-11-02,7.147501114327354
2025-11-03,6.583224710564668
2025-11-04,6.395132575977106
2025-11-05,6.207040441389544
2025-11-06,6.018948306801982
2025-11-07,6.207040441389544
2025-11-08,6.77131684515223
2025-11-09,6.77131684515223
2025-11-10,6.207040441389544
2025-11-11,6.77131684515223
2025-11-12,6.395132575977106
2025-11-13,6.207040441389544
2025-11-14,6.77131684515223
2025-11-15,6.959408979739791
2025-11-16,7.335593248914916
2025-11-17,6.583224710564668
2025-11-18,6.77131684515223
2025-11-19,7.147501114327354
2025-11-20,7.523685383502477
2025-11-21,7.71177751809004
2025-11-22,9.028422460202973
2025-11-23,8.652238191027848
2025-11-24,8.087961787265163
2025-11-25,8.087961787265163
2025-11-26,7.523685383502477
2025-11-27,7.8998696526776016
2025-11-28,8.652238191027848
2025-11-29,8.840330325615412
2025-11-30,9.78079099855322
2025-12-01,8.464146056440287
2025-12-02,8.276053921852725
2025-12-03,9.216514594790535
2025-12-04,9.028422460202973
2025-12-05,9.028422460202973
2025-12-06,10.533159536903469
2025-12-07,10.72125167149103
2025-12-08,9.028422460202973
2025-12-09,8.652238191027848
2025-12-10,8.652238191027848
2025-12-11,8.354055832475698
2025-12-12,9.413140855266825
2025-12-13,10.472225878057952
2025-12-14,10.37817981076417
2025-12-15,9.319094787973043
2025-12-16,9.131002653385483
2025-12-17,9.601232989854386
2025-12-18,9.507186922560606
2025-12-19,9.601232989854386
2025-12-20,7.977871563300575
2025-12-21,7.294970809684571
2025-12-22,7.106878675097009
2025-12-23,8.354055832475698
2025-12-24,9.601232989854386
2025-12-25,9.413140855266825
2025-12-26,9.131002653385483
2025-12-27,8.354055832475698
2025-12-28,9.131002653385483
2025-12-29,9.507186922560606
2025-12-30,9.601232989854386
2025-12-31,11.62535696814286
2026-01-01,11.719403035436642
2026-01-02,12.001541237317984
2026-01-03,13.931619148312674
2026-01-04,16.143835261188713
2026-01-05,14.307803417487799
2026-01-06,13.06062626010911
2026-01-07,12.590395923640205
2026-01-08,12.590395923640205
2026-01-09,12.966580192815329
2026-01-10,14.132512471733328
2026-01-11,14.132512471733328
2026-01-12,14.132512471733328
2026-01-13,67.12943424073332
2026-01-14,61.24088737751109
2026-01-15,36.50899055197777
2026-01-16,28.265024943466656
2026-01-17,30.620443688755547
2026-01-18,27.087315570822213
2026-01-19,22.37647808024444
2026-01-20,22.37647808024444
2026-01-21,25.90960619817777
2026-01-22,91.86133106626664
2026-01-23,58.88546863222221
2026-01-24,73.01798110395553
2026-01-25,41.21982804255554
2026-01-26,27.087315570822213
2026-01-27,21.198768707599992
2026-01-28,20.02105933495555
2026-01-29,17.665640589666662
2026-01-30,16.48793121702222
2026-01-31,17.665640589666662
2026-02-01,17.665640589666662
2026-02-02,15.310221844377773
2026-02-03,16.48793121702222
2026-02-04,16.48793121702222
2026-02-05,21.198768707599992
2026-02-06,17.665640589666662
2026-02-07,16.48793121702222
2026-02-08,18.843349962311105
2026-02-09,18.843349962311105
2026-02-10,14.132512471733328
2026-02-11,11.777093726444441
2026-02-12,11.777093726444441
2026-02-13,15.310221844377773
2026-02-14,15.310221844377773
2026-02-15,15.310221844377773
2026-02-16,14.132512471733328
2026-02-17,12.954803099088885
2026-02-18,11.777093726444441
2026-02-19,11.777093726444441
2026-02-20,11.777093726444441
2026-02-21,12.954803099088885
2026-02-22,12.954803099088885
2026-02-23,11.777093726444441
2026-02-24,11.777093726444441
2026-02-25,11.777093726444441
2026-02-26,11.777093726444441
2026-02-27,11.777093726444441
2026-02-28,9.421674981155553
2026-03-01,9.421674981155553
2026-03-02,9.421674981155553
2026-03-03,10.599384353799996
2026-03-04,18.843349962311105
2026-03-05,16.48793121702222
2026-03-06,12.954803099088885
2026-03-07,14.132512471733328
2026-03-08,12.954803099088885
2026-03-09,11.777093726444441
2026-03-10,12.954803099088885
2026-03-11,12.954803099088885
2026-03-12,11.777093726444441
2026-03-13,14.132512471733328
2026-03-14,15.310221844377773
2026-03-15,15.310221844377773
2026-03-16,17.665640589666662
2026-03-17,18.843349962311105
2026-03-18,20.02105933495555
2026-03-19,27.087315570822213
2026-03-20,88.32820294833331
2026-03-21,117.77093726444441
2026-03-22,64.77401549544443
2026-03-23,45.93066553313332
2026-03-24,41.21982804255554
2026-03-25,32.97586243404444
2026-03-26,38.864409297266654
2026-03-27,36.50899055197777
2026-03-28,31.79815306139999
2026-03-29,30.620443688755547
2026-03-30,27.087315570822213
2026-03-31,22.37647808024444
2026-04-01,25.90960619817777
2026-04-02,20.02105933495555
2026-04-03,22.37647808024444
2026-04-04,21.198768707599992
2026-04-05,24.731896825533326
2026-04-06,22.37647808024444
2026-04-07,25.90960619817777
2026-04-08,27.087315570822213
2026-04-09,36.50899055197777
2026-04-10,30.620443688755547
2026-04-11,30.620443688755547
2026-04-12,28.265024943466656
2026-04-13,24.731896825533326
2026-04-14,21.198768707599992
2026-04-15,20.02105933495555
2026-04-16,20.02105933495555
2026-04-17,21.198768707599992
2026-04-18,25.90960619817777
2026-04-19,22.37647808024444
2026-04-20,18.843349962311105
2026-04-21,21.198768707599992
2026-04-22,20.02105933495555
2026-04-23,22.37647808024444
2026-04-24,22.37647808024444
2026-04-25,30.620443688755547
2026-04-26,41.21982804255554
2026-04-27,36.50899055197777
2026-04-28,31.79815306139999
2026-04-29,34.15357180668888
2026-04-30,25.90960619817777
2026-05-01,24.731896825533326
2026-05-02,30.620443688755547
2026-05-03,35.331281179333324
2026-05-04,27.087315570822213
2026-05-05,21.198768707599992
2026-05-06,20.02105933495555
2026-05-07,27.087315570822213
2026-05-08,24.731896825533326
2026-05-09,24.731896825533326
2026-05-10,28.265024943466656
2026-05-11,23.554187452888883
2026-05-12,20.02105933495555
2026-05-13,20.02105933495555
2026-05-14,23.554187452888883
2026-05-15,25.90960619817777
2026-05-16,34.15357180668888
2026-05-17,38.864409297266654
2026-05-18,31.79815306139999
2026-05-19,27.087315570822213
2026-05-20,28.265024943466656
2026-05-21,23.554187452888883
2026-05-22,27.087315570822213
2026-05-23,32.97586243404444
2026-05-24,42.397537415199984
2026-05-25,41.21982804255554
2026-05-26,58.88546863222221
2026-05-27,36.50899055197777
2026-05-28,41.21982804255554
2026-05-29,40.0421186699111
2026-05-30,32.97586243404444
2026-05-31,28.265024943466656
