Time,snake_game
2024-11-29,0.0
2024-11-30,0.0
2024-12-01,0.0
2024-12-02,33.108274461053334
2024-12-03,33.108274461053334
2024-12-04,33.108274461053334
2024-12-05,33.108274461053334
2024-12-06,33.108274461053334
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,33.108274461053334
2024-12-10,33.108274461053334
2024-12-11,33.108274461053334
2024-12-12,33.108274461053334
2024-12-13,33.108274461053334
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,33.108274461053334
2024-12-17,33.108274461053334
2024-12-18,33.108274461053334
2024-12-19,33.108274461053334
2024-12-20,33.108274461053334
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,16.554137230526667
2025-01-07,33.108274461053334
2025-01-08,33.108274461053334
2025-01-09,33.108274461053334
2025-01-10,33.108274461053334
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,33.108274461053334
2025-01-14,33.108274461053334
2025-01-15,33.108274461053334
2025-01-16,33.108274461053334
2025-01-17,33.108274461053334
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,0.0
2025-01-21,16.554137230526667
2025-01-22,33.108274461053334
2025-01-23,33.108274461053334
2025-01-24,33.108274461053334
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,33.108274461053334
2025-01-28,49.662411691580004
2025-01-29,1655.4137230526667
2025-01-30,595.94894029896
2025-01-31,115.87896061368667
2025-02-01,16.554137230526667
2025-02-02,16.554137230526667
2025-02-03,82.77068615263333
2025-02-04,82.77068615263333
2025-02-05,66.21654892210667
2025-02-06,66.21654892210667
2025-02-07,66.21654892210667
2025-02-08,16.554137230526667
2025-02-09,0.0
2025-02-10,66.21654892210667
2025-02-11,82.77068615263333
2025-02-12,66.21654892210667
2025-02-13,82.77068615263333
2025-02-14,66.21654892210667
2025-02-15,16.554137230526667
2025-02-16,0.0
2025-02-17,16.554137230526667
2025-02-18,33.108274461053334
2025-02-19,33.108274461053334
2025-02-20,33.108274461053334
2025-02-21,49.662411691580004
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,49.662411691580004
2025-02-25,49.662411691580004
2025-02-26,49.662411691580004
2025-02-27,49.662411691580004
2025-02-28,49.662411691580004
2025-03-01,0.0
2025-03-02,0.0
2025-03-03,33.108274461053334
2025-03-04,49.662411691580004
2025-03-05,49.662411691580004
2025-03-06,49.662411691580004
2025-03-07,49.662411691580004
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,33.108274461053334
2025-03-11,33.108274461053334
2025-03-12,33.108274461053334
2025-03-13,33.108274461053334
2025-03-14,33.108274461053334
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,33.108274461053334
2025-03-18,33.108274461053334
2025-03-19,33.108274461053334
2025-03-20,33.108274461053334
2025-03-21,33.108274461053334
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,33.108274461053334
2025-03-25,33.108274461053334
2025-03-26,33.108274461053334
2025-03-27,33.108274461053334
2025-03-28,33.108274461053334
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,33.108274461053334
2025-04-01,33.108274461053334
2025-04-02,33.108274461053334
2025-04-03,33.108274461053334
2025-04-04,33.108274461053334
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,33.108274461053334
2025-04-08,33.108274461053334
2025-04-09,33.108274461053334
2025-04-10,33.108274461053334
2025-04-11,33.108274461053334
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,33.108274461053334
2025-04-15,31.699411718029786
2025-04-16,31.3471960322739
2025-04-17,33.108274461053334
2025-04-18,15.67359801613695
2025-04-19,2.1132941145353192
2025-04-20,2.1132941145353192
2025-04-21,19.547970559451702
2025-04-22,32.75605877529745
2025-04-23,32.40384308954156
2025-04-24,33.81270583256511
2025-04-25,33.81270583256511
2025-04-26,2.4655098002912057
2025-04-27,2.4655098002912057
2025-04-28,32.05162740378567
2025-04-29,33.46049014680922
2025-04-30,33.108274461053334
2025-05-01,33.81270583256511
2025-05-02,34.86935288983277
2025-05-03,2.4655098002912057
2025-05-04,2.4655098002912057
2025-05-05,32.40384308954156
2025-05-06,33.108274461053334
2025-05-07,38.74372543314752
2025-05-08,49.13408816294617
2025-05-09,49.48630384870206
2025-05-10,3.522156857558865
2025-05-11,3.1699411718029786
2025-05-12,47.72522541992262
2025-05-13,38.74372543314752
2025-05-14,39.095941118903404
2025-05-15,46.49247051977702
2025-05-16,42.26588229070638
2025-05-17,6.339882343605957
2025-05-18,5.635450972094184
2025-05-19,39.44815680465929
2025-05-20,37.33486269012397
2025-05-21,35.221568575588655
2025-05-22,28.881686231982695
2025-05-23,23.24623525988851
2025-05-24,4.2265882290706385
2025-05-25,3.522156857558865
2025-05-26,4.931019600582411
2025-05-27,21.837372516864964
2025-05-28,21.837372516864964
2025-05-29,21.13294114535319
2025-05-30,19.019647030817872
2025-05-31,4.2265882290706385
2025-06-01,4.2265882290706385
2025-06-02,16.20192154477078
2025-06-03,17.610784287794328
2025-06-04,16.906352916282554
2025-06-05,19.019647030817872
2025-06-06,14.793058801747234
2025-06-07,3.522156857558865
2025-06-08,3.522156857558865
2025-06-09,11.975333315700142
2025-06-10,11.270901944188369
2025-06-11,9.862039201164823
2025-06-12,9.862039201164823
2025-06-13,7.748745086629503
2025-06-14,4.2265882290706385
2025-06-15,3.522156857558865
2025-06-16,7.748745086629503
2025-06-17,7.04431371511773
2025-06-18,6.339882343605957
2025-06-19,3.522156857558865
2025-06-20,5.635450972094184
2025-06-21,3.522156857558865
2025-06-22,2.817725486047092
2025-06-23,4.931019600582411
2025-06-24,4.931019600582411
2025-06-25,4.931019600582411
2025-06-26,4.931019600582411
2025-06-27,3.522156857558865
2025-06-28,2.817725486047092
2025-06-29,2.817725486047092
2025-06-30,3.522156857558865
2025-07-01,4.2265882290706385
2025-07-02,4.2265882290706385
2025-07-03,4.2265882290706385
2025-07-04,3.522156857558865
2025-07-05,2.817725486047092
2025-07-06,2.817725486047092
2025-07-07,4.2265882290706385
2025-07-08,4.2265882290706385
2025-07-09,4.2265882290706385
2025-07-10,4.2265882290706385
2025-07-11,4.2265882290706385
2025-07-12,3.522156857558865
2025-07-13,3.522156857558865
2025-07-14,4.2265882290706385
2025-07-15,4.2265882290706385
2025-07-16,4.931019600582411
2025-07-17,4.931019600582411
2025-07-18,4.931019600582411
2025-07-19,4.2265882290706385
2025-07-20,4.931019600582411
2025-07-21,6.339882343605957
2025-07-22,6.339882343605957
2025-07-23,5.635450972094184
2025-07-24,4.931019600582411
2025-07-25,5.635450972094184
2025-07-26,4.2265882290706385
2025-07-27,4.2265882290706385
2025-07-28,4.931019600582411
2025-07-29,5.635450972094184
2025-07-30,5.635450972094184
2025-07-31,5.635450972094184
2025-08-01,5.635450972094184
2025-08-02,3.522156857558865
2025-08-03,3.522156857558865
2025-08-04,5.635450972094184
2025-08-05,6.339882343605957
2025-08-06,7.748745086629503
2025-08-07,8.453176458141277
2025-08-08,10.566470572676595
2025-08-09,4.931019600582411
2025-08-10,4.931019600582411
2025-08-11,10.566470572676595
2025-08-12,14.793058801747234
2025-08-13,19.019647030817872
2025-08-14,24.655098002912055
2025-08-15,28.881686231982695
2025-08-16,5.635450972094184
2025-08-17,5.635450972094184
2025-08-18,27.472823488959147
2025-08-19,31.699411718029786
2025-08-20,32.40384308954156
2025-08-21,33.81270583256511
2025-08-22,38.74372543314752
2025-08-23,6.339882343605957
2025-08-24,6.339882343605957
2025-08-25,35.92599994710042
2025-08-26,37.33486269012397
2025-08-27,39.44815680465929
2025-08-28,38.74372543314752
2025-08-29,38.74372543314752
2025-08-30,7.748745086629503
2025-08-31,7.04431371511773
2025-09-01,7.748745086629503
2025-09-02,38.039294061635744
2025-09-03,38.74372543314752
2025-09-04,45.083607776753475
2025-09-05,48.60576463431234
2025-09-06,7.04431371511773
2025-09-07,7.04431371511773
2025-09-08,44.3791764052417
2025-09-09,47.196901891288796
2025-09-10,47.90133326280057
2025-09-11,61.989960693036025
2025-09-12,56.35450972094184
2025-09-13,9.157607829653049
2025-09-14,8.453176458141277
2025-09-15,43.67474503372993
2025-09-16,47.90133326280057
2025-09-17,45.083607776753475
2025-09-18,49.31019600582411
2025-09-19,53.53678423489475
2025-09-20,7.748745086629503
2025-09-21,7.748745086629503
2025-09-22,45.083607776753475
2025-09-23,39.44815680465929
2025-09-24,46.49247051977702
2025-09-25,43.67474503372993
2025-09-26,68.32984303664199
2025-09-27,8.453176458141277
2025-09-28,8.453176458141277
2025-09-29,45.083607776753475
2025-09-30,45.78803914826525
2025-10-01,42.97031366221815
2025-10-02,38.74372543314752
2025-10-03,47.196901891288796
2025-10-04,7.04431371511773
2025-10-05,7.04431371511773
2025-10-06,39.44815680465929
2025-10-07,40.85701954768284
2025-10-08,41.56145091919461
2025-10-09,42.97031366221815
2025-10-10,38.74372543314752
2025-10-11,7.748745086629503
2025-10-12,7.04431371511773
2025-10-13,27.472823488959147
2025-10-14,42.97031366221815
2025-10-15,39.44815680465929
2025-10-16,39.44815680465929
2025-10-17,39.44815680465929
2025-10-18,7.748745086629503
2025-10-19,8.453176458141277
2025-10-20,35.221568575588655
2025-10-21,41.56145091919461
2025-10-22,44.3791764052417
2025-10-23,43.67474503372993
2025-10-24,47.196901891288796
2025-10-25,7.748745086629503
2025-10-26,7.748745086629503
2025-10-27,40.152588176171065
2025-10-28,46.49247051977702
2025-10-29,45.78803914826525
2025-10-30,54.24121560640653
2025-10-31,52.127921491871206
2025-11-01,9.157607829653049
2025-11-02,9.157607829653049
2025-11-03,40.152588176171065
2025-11-04,36.630431318612196
2025-11-05,46.49247051977702
2025-11-06,45.78803914826525
2025-11-07,54.24121560640653
2025-11-08,11.270901944188369
2025-11-09,9.862039201164823
2025-11-10,44.3791764052417
2025-11-11,37.33486269012397
2025-11-12,46.49247051977702
2025-11-13,55.65007834943007
2025-11-14,61.989960693036025
2025-11-15,11.270901944188369
2025-11-16,10.566470572676595
2025-11-17,49.31019600582411
2025-11-18,56.35450972094184
2025-11-19,54.24121560640653
2025-11-20,59.17223520698894
2025-11-21,62.6943920645478
2025-11-22,11.975333315700142
2025-11-23,10.566470572676595
2025-11-24,41.56145091919461
2025-11-25,36.630431318612196
2025-11-26,17.610784287794328
2025-11-27,11.270901944188369
2025-11-28,9.862039201164823
2025-11-29,9.157607829653049
2025-11-30,9.157607829653049
2025-12-01,44.3791764052417
2025-12-02,50.014627377335884
2025-12-03,54.945646977918294
2025-12-04,61.28552932152425
2025-12-05,66.21654892210667
2025-12-06,10.566470572676595
2025-12-07,9.862039201164823
2025-12-08,50.014627377335884
2025-12-09,56.35450972094184
2025-12-10,57.76337246396539
2025-12-11,66.21654892210667
2025-12-12,69.03427440815376
2025-12-13,11.975333315700142
2025-12-14,11.270901944188369
2025-12-15,59.17223520698894
2025-12-16,65.5121175505949
2025-12-17,70.44313715117731
2025-12-18,69.73870577966554
2025-12-19,60.581097950012484
2025-12-20,14.08862743023546
2025-12-21,11.975333315700142
2025-12-22,19.724078402329646
2025-12-23,16.906352916282554
2025-12-24,11.270901944188369
2025-12-25,9.862039201164823
2025-12-26,8.453176458141277
2025-12-27,7.748745086629503
2025-12-28,7.04431371511773
2025-12-29,7.04431371511773
2025-12-30,7.04431371511773
2025-12-31,7.04431371511773
2026-01-01,7.748745086629503
2026-01-02,7.748745086629503
2026-01-03,7.04431371511773
2026-01-04,6.339882343605957
2026-01-05,26.768392117447377
2026-01-06,36.630431318612196
2026-01-07,40.85701954768284
2026-01-08,45.083607776753475
2026-01-09,51.42349012035943
2026-01-10,9.862039201164823
2026-01-11,8.453176458141277
2026-01-12,44.3791764052417
2026-01-13,50.014627377335884
2026-01-14,50.014627377335884
2026-01-15,52.127921491871206
2026-01-16,53.53678423489475
2026-01-17,9.157607829653049
2026-01-18,8.453176458141277
2026-01-19,9.862039201164823
2026-01-20,39.44815680465929
2026-01-21,45.78803914826525
2026-01-22,51.42349012035943
2026-01-23,65.5121175505949
2026-01-24,11.975333315700142
2026-01-25,9.157607829653049
2026-01-26,25.35952937442383
2026-01-27,35.92599994710042
2026-01-28,44.3791764052417
2026-01-29,47.196901891288796
2026-01-30,47.196901891288796
2026-01-31,9.157607829653049
2026-02-01,8.453176458141277
2026-02-02,36.630431318612196
2026-02-03,42.97031366221815
2026-02-04,46.49247051977702
2026-02-05,46.49247051977702
2026-02-06,50.014627377335884
2026-02-07,9.157607829653049
2026-02-08,8.453176458141277
2026-02-09,36.630431318612196
2026-02-10,47.196901891288796
2026-02-11,67.62541166513022
2026-02-12,62.6943920645478
2026-02-13,48.60576463431234
2026-02-14,10.566470572676595
2026-02-15,9.157607829653049
2026-02-16,14.08862743023546
2026-02-17,34.51713720407688
2026-02-18,43.67474503372993
2026-02-19,50.71905874884766
2026-02-20,45.78803914826525
2026-02-21,12.679764687211915
2026-02-22,14.793058801747234
2026-02-23,40.85701954768284
2026-02-24,47.196901891288796
2026-02-25,54.24121560640653
2026-02-26,49.31019600582411
2026-02-27,56.35450972094184
2026-02-28,8.453176458141277
2026-03-01,8.453176458141277
2026-03-02,40.85701954768284
2026-03-03,61.28552932152425
2026-03-04,57.058941092453615
2026-03-05,68.32984303664199
2026-03-06,61.28552932152425
2026-03-07,11.975333315700142
2026-03-08,9.157607829653049
2026-03-09,57.76337246396539
2026-03-10,53.53678423489475
2026-03-11,54.24121560640653
2026-03-12,55.65007834943007
2026-03-13,47.90133326280057
2026-03-14,9.157607829653049
2026-03-15,8.453176458141277
2026-03-16,34.51713720407688
2026-03-17,42.97031366221815
2026-03-18,39.44815680465929
2026-03-19,38.039294061635744
2026-03-20,35.221568575588655
2026-03-21,7.748745086629503
2026-03-22,7.748745086629503
2026-03-23,36.630431318612196
2026-03-24,40.152588176171065
2026-03-25,38.039294061635744
2026-03-26,41.56145091919461
2026-03-27,38.74372543314752
2026-03-28,8.453176458141277
2026-03-29,7.04431371511773
2026-03-30,32.40384308954156
2026-03-31,33.81270583256511
2026-04-01,33.108274461053334
2026-04-02,36.630431318612196
2026-04-03,16.20192154477078
2026-04-04,7.04431371511773
2026-04-05,6.339882343605957
2026-04-06,23.24623525988851
2026-04-07,32.40384308954156
2026-04-08,30.290548975006242
2026-04-09,34.51713720407688
2026-04-10,34.51713720407688
2026-04-11,7.04431371511773
2026-04-12,7.04431371511773
2026-04-13,35.221568575588655
2026-04-14,33.81270583256511
2026-04-15,35.92599994710042
2026-04-16,63.39882343605957
2026-04-17,65.5121175505949
2026-04-18,9.157607829653049
2026-04-19,7.748745086629503
2026-04-20,55.65007834943007
2026-04-21,44.3791764052417
2026-04-22,41.56145091919461
2026-04-23,50.014627377335884
2026-04-24,43.67474503372993
2026-04-25,8.453176458141277
2026-04-26,8.453176458141277
2026-04-27,40.152588176171065
2026-04-28,44.3791764052417
2026-04-29,62.6943920645478
2026-04-30,59.87666657850071
2026-05-01,65.5121175505949
2026-05-02,9.157607829653049
2026-05-03,8.453176458141277
2026-05-04,44.3791764052417
2026-05-05,40.85701954768284
2026-05-06,40.152588176171065
2026-05-07,43.67474503372993
2026-05-08,45.083607776753475
2026-05-09,7.748745086629503
2026-05-10,7.04431371511773
2026-05-11,39.44815680465929
2026-05-12,40.152588176171065
2026-05-13,38.039294061635744
2026-05-14,45.083607776753475
2026-05-15,37.33486269012397
2026-05-16,7.04431371511773
2026-05-17,6.339882343605957
2026-05-18,33.108274461053334
2026-05-19,33.81270583256511
2026-05-20,38.74372543314752
2026-05-21,33.108274461053334
2026-05-22,27.472823488959147
2026-05-23,7.04431371511773
2026-05-24,6.339882343605957
2026-05-25,5.635450972094184
2026-05-26,24.655098002912055
2026-05-27,26.063960745935603
2026-05-28,30.290548975006242
2026-05-29,28.17725486047092
2026-05-30,7.04431371511773
2026-05-31,5.635450972094184
