Time,tesla_stock
2024-10-24,90.62716049382716
2024-10-25,64.7336860670194
2024-10-26,19.42010582010582
2024-10-27,9.71005291005291
2024-10-28,45.31358024691358
2024-10-29,35.60352733686067
2024-10-30,32.3668430335097
2024-10-31,32.3668430335097
2024-11-01,29.13015873015873
2024-11-02,9.71005291005291
2024-11-03,6.47336860670194
2024-11-04,29.13015873015873
2024-11-05,32.3668430335097
2024-11-06,116.52063492063492
2024-11-07,100.33721340388007
2024-11-08,106.81058201058201
2024-11-09,42.07689594356261
2024-11-10,25.89347442680776
2024-11-11,103.57389770723104
2024-11-12,103.57389770723104
2024-11-13,84.15379188712522
2024-11-14,64.7336860670194
2024-11-15,58.26031746031746
2024-11-16,19.42010582010582
2024-11-17,12.94673721340388
2024-11-18,61.49700176366843
2024-11-19,55.02363315696649
2024-11-20,55.02363315696649
2024-11-21,48.55026455026455
2024-11-22,58.26031746031746
2024-11-23,19.42010582010582
2024-11-24,12.94673721340388
2024-11-25,51.78694885361552
2024-11-26,48.55026455026455
2024-11-27,38.84021164021164
2024-11-28,16.18342151675485
2024-11-29,32.3668430335097
2024-11-30,12.94673721340388
2024-12-01,9.71005291005291
2024-12-02,42.07689594356261
2024-12-03,45.31358024691358
2024-12-04,38.84021164021164
2024-12-05,45.31358024691358
2024-12-06,51.78694885361552
2024-12-07,22.65679012345679
2024-12-08,12.94673721340388
2024-12-09,48.55026455026455
2024-12-10,55.02363315696649
2024-12-11,64.7336860670194
2024-12-12,67.97037037037038
2024-12-13,58.26031746031746
2024-12-14,22.65679012345679
2024-12-15,12.94673721340388
2024-12-16,58.26031746031746
2024-12-17,77.68042328042328
2024-12-18,80.91710758377425
2024-12-19,71.20705467372134
2024-12-20,67.97037037037038
2024-12-21,19.42010582010582
2024-12-22,12.94673721340388
2024-12-23,55.02363315696649
2024-12-24,48.55026455026455
2024-12-25,19.42010582010582
2024-12-26,51.78694885361552
2024-12-27,48.55026455026455
2024-12-28,16.18342151675485
2024-12-29,12.94673721340388
2024-12-30,45.31358024691358
2024-12-31,45.31358024691358
2025-01-01,19.42010582010582
2025-01-02,71.20705467372134
2025-01-03,58.26031746031746
2025-01-04,22.65679012345679
2025-01-05,12.94673721340388
2025-01-06,48.55026455026455
2025-01-07,48.55026455026455
2025-01-08,45.31358024691358
2025-01-09,29.13015873015873
2025-01-10,42.07689594356261
2025-01-11,12.94673721340388
2025-01-12,9.71005291005291
2025-01-13,38.84021164021164
2025-01-14,42.07689594356261
2025-01-15,45.31358024691358
2025-01-16,42.07689594356261
2025-01-17,45.31358024691358
2025-01-18,16.18342151675485
2025-01-19,9.71005291005291
2025-01-20,25.89347442680776
2025-01-21,61.49700176366843
2025-01-22,51.78694885361552
2025-01-23,48.55026455026455
2025-01-24,42.07689594356261
2025-01-25,19.42010582010582
2025-01-26,12.94673721340388
2025-01-27,51.78694885361552
2025-01-28,51.78694885361552
2025-01-29,61.49700176366843
2025-01-30,61.49700176366843
2025-01-31,45.31358024691358
2025-02-01,16.18342151675485
2025-02-02,12.94673721340388
2025-02-03,58.26031746031746
2025-02-04,48.55026455026455
2025-02-05,48.55026455026455
2025-02-06,55.02363315696649
2025-02-07,51.78694885361552
2025-02-08,22.65679012345679
2025-02-09,16.18342151675485
2025-02-10,48.55026455026455
2025-02-11,58.26031746031746
2025-02-12,64.7336860670194
2025-02-13,55.02363315696649
2025-02-14,48.55026455026455
2025-02-15,22.65679012345679
2025-02-16,19.42010582010582
2025-02-17,25.89347442680776
2025-02-18,51.78694885361552
2025-02-19,42.07689594356261
2025-02-20,42.07689594356261
2025-02-21,48.55026455026455
2025-02-22,19.42010582010582
2025-02-23,16.18342151675485
2025-02-24,48.55026455026455
2025-02-25,74.44373897707231
2025-02-26,97.1005291005291
2025-02-27,97.1005291005291
2025-02-28,106.81058201058201
2025-03-01,42.07689594356261
2025-03-02,32.3668430335097
2025-03-03,77.68042328042328
2025-03-04,119.75731922398589
2025-03-05,100.33721340388007
2025-03-06,100.33721340388007
2025-03-07,106.81058201058201
2025-03-08,42.07689594356261
2025-03-09,38.84021164021164
2025-03-10,203.9111111111111
2025-03-11,323.668430335097
2025-03-12,265.40811287477953
2025-03-13,233.04126984126984
2025-03-14,178.01763668430334
2025-03-15,74.44373897707231
2025-03-16,58.26031746031746
2025-03-17,155.36084656084657
2025-03-18,220.09453262786596
2025-03-19,242.75132275132276
2025-03-20,265.40811287477953
2025-03-21,220.09453262786596
2025-03-22,119.75731922398589
2025-03-23,67.97037037037038
2025-03-24,171.5442680776014
2025-03-25,165.07089947089946
2025-03-26,152.12416225749558
2025-03-27,139.1774250440917
2025-03-28,132.70405643738977
2025-03-29,71.20705467372134
2025-03-30,51.78694885361552
2025-03-31,152.12416225749558
2025-04-01,135.94074074074075
2025-04-02,178.01763668430334
2025-04-03,239.51463844797178
2025-04-04,223.33121693121694
2025-04-05,77.68042328042328
2025-04-06,55.02363315696649
2025-04-07,216.857848324515
2025-04-08,174.78095238095239
2025-04-09,197.43774250440916
2025-04-10,161.8342151675485
2025-04-11,119.75731922398589
2025-04-12,38.84021164021164
2025-04-13,25.89347442680776
2025-04-14,87.39047619047619
2025-04-15,81.20534402260438
2025-04-16,96.28221882053333
2025-04-17,85.15207418746371
2025-04-18,51.50574257183003
2025-04-19,22.97033512764761
2025-04-20,17.4052628111128
2025-04-21,104.17567915025198
2025-04-22,167.97576036174357
2025-04-23,169.13995436833548
2025-04-24,96.28221882053333
2025-04-25,90.71714650399852
2025-04-26,31.31794360244983
2025-04-27,21.80614112105569
2025-04-28,77.25861385774505
2025-04-29,71.69354154121024
2025-04-30,70.52934753461832
2025-05-01,80.04115001601245
2025-05-02,61.01754505322417
2025-05-03,21.80614112105569
2025-05-04,16.241068804520875
2025-05-05,54.28827873009744
2025-05-06,58.23500889495676
2025-05-07,55.45247273668936
2025-05-08,59.39920290154869
2025-05-09,58.23500889495676
2025-05-10,22.97033512764761
2025-05-11,16.241068804520875
2025-05-12,80.04115001601245
2025-05-13,74.47607769947764
2025-05-14,74.47607769947764
2025-05-15,62.866476355963755
2025-05-16,60.538088342779915
2025-05-17,23.28388013183843
2025-05-18,16.2987160922869
2025-05-19,55.88131231641223
2025-05-20,58.20970032959607
2025-05-21,55.88131231641223
2025-05-22,53.55292430322839
2025-05-23,48.8961482768607
2025-05-24,16.2987160922869
2025-05-25,13.970328079103057
2025-05-26,13.970328079103057
2025-05-27,60.538088342779915
2025-05-28,58.20970032959607
2025-05-29,60.538088342779915
2025-05-30,53.55292430322839
2025-05-31,18.627104105470742
2025-06-01,13.970328079103057
2025-06-02,46.56776026367686
2025-06-03,51.22453629004454
2025-06-04,51.22453629004454
2025-06-05,174.62910098878822
2025-06-06,232.83880131838427
2025-06-07,58.20970032959607
2025-06-08,27.940656158206114
2025-06-09,83.82196847461834
2025-06-10,74.50841642188297
2025-06-11,69.85164039551529
2025-06-12,58.20970032959607
2025-06-13,55.88131231641223
2025-06-14,20.955492118654586
2025-06-15,13.970328079103057
2025-06-16,48.8961482768607
2025-06-17,48.8961482768607
2025-06-18,51.22453629004454
2025-06-19,34.925820197757645
2025-06-20,44.23937225049301
2025-06-21,16.2987160922869
2025-06-22,13.970328079103057
2025-06-23,67.52325238233144
2025-06-24,60.538088342779915
2025-06-25,55.88131231641223
2025-06-26,53.55292430322839
2025-06-27,53.55292430322839
2025-06-28,18.627104105470742
2025-06-29,13.970328079103057
2025-06-30,46.56776026367686
2025-07-01,76.83680443506681
2025-07-02,69.85164039551529
2025-07-03,53.55292430322839
2025-07-04,20.955492118654586
2025-07-05,13.970328079103057
2025-07-06,16.2987160922869
2025-07-07,95.46390854053756
2025-07-08,69.85164039551529
2025-07-09,53.55292430322839
2025-07-10,58.20970032959607
2025-07-11,53.55292430322839
2025-07-12,16.2987160922869
2025-07-13,13.970328079103057
2025-07-14,48.8961482768607
2025-07-15,51.22453629004454
2025-07-16,46.56776026367686
2025-07-17,53.55292430322839
2025-07-18,46.56776026367686
2025-07-19,20.955492118654586
2025-07-20,16.2987160922869
2025-07-21,51.22453629004454
2025-07-22,48.8961482768607
2025-07-23,74.50841642188297
2025-07-24,93.13552052735372
2025-07-25,62.866476355963755
2025-07-26,18.627104105470742
2025-07-27,16.2987160922869
2025-07-28,53.55292430322839
2025-07-29,48.8961482768607
2025-07-30,53.55292430322839
2025-07-31,55.88131231641223
2025-08-01,51.22453629004454
2025-08-02,16.2987160922869
2025-08-03,11.641940065919215
2025-08-04,48.8961482768607
2025-08-05,48.8961482768607
2025-08-06,46.56776026367686
2025-08-07,51.22453629004454
2025-08-08,46.56776026367686
2025-08-09,18.627104105470742
2025-08-10,11.641940065919215
2025-08-11,48.8961482768607
2025-08-12,46.56776026367686
2025-08-13,41.91098423730917
2025-08-14,41.91098423730917
2025-08-15,39.582596224125325
2025-08-16,11.641940065919215
2025-08-17,11.641940065919215
2025-08-18,37.254208210941485
2025-08-19,37.254208210941485
2025-08-20,37.254208210941485
2025-08-21,34.925820197757645
2025-08-22,41.91098423730917
2025-08-23,13.970328079103057
2025-08-24,11.641940065919215
2025-08-25,41.91098423730917
2025-08-26,37.254208210941485
2025-08-27,48.8961482768607
2025-08-28,39.582596224125325
2025-08-29,34.925820197757645
2025-08-30,11.641940065919215
2025-08-31,9.313552052735371
2025-09-01,11.641940065919215
2025-09-02,34.925820197757645
2025-09-03,37.254208210941485
2025-09-04,37.254208210941485
2025-09-05,41.91098423730917
2025-09-06,16.2987160922869
2025-09-07,9.313552052735371
2025-09-08,39.582596224125325
2025-09-09,37.254208210941485
2025-09-10,39.582596224125325
2025-09-11,41.91098423730917
2025-09-12,55.88131231641223
2025-09-13,16.2987160922869
2025-09-14,9.313552052735371
2025-09-15,74.50841642188297
2025-09-16,62.866476355963755
2025-09-17,55.88131231641223
2025-09-18,53.55292430322839
2025-09-19,51.22453629004454
2025-09-20,18.627104105470742
2025-09-21,11.641940065919215
2025-09-22,55.88131231641223
2025-09-23,51.22453629004454
2025-09-24,46.56776026367686
2025-09-25,46.56776026367686
2025-09-26,46.56776026367686
2025-09-27,18.627104105470742
2025-09-28,11.641940065919215
2025-09-29,46.56776026367686
2025-09-30,41.91098423730917
2025-10-01,55.88131231641223
2025-10-02,69.85164039551529
2025-10-03,53.55292430322839
2025-10-04,13.970328079103057
2025-10-05,9.313552052735371
2025-10-06,48.8961482768607
2025-10-07,55.88131231641223
2025-10-08,51.22453629004454
2025-10-09,46.56776026367686
2025-10-10,46.56776026367686
2025-10-11,18.627104105470742
2025-10-12,11.641940065919215
2025-10-13,44.23937225049301
2025-10-14,41.91098423730917
2025-10-15,39.582596224125325
2025-10-16,37.254208210941485
2025-10-17,37.254208210941485
2025-10-18,11.641940065919215
2025-10-19,9.313552052735371
2025-10-20,41.91098423730917
2025-10-21,39.582596224125325
2025-10-22,53.55292430322839
2025-10-23,55.88131231641223
2025-10-24,44.23937225049301
2025-10-25,11.641940065919215
2025-10-26,9.313552052735371
2025-10-27,44.23937225049301
2025-10-28,44.23937225049301
2025-10-29,46.56776026367686
2025-10-30,41.91098423730917
2025-10-31,41.91098423730917
2025-11-01,13.970328079103057
2025-11-02,9.313552052735371
2025-11-03,44.23937225049301
2025-11-04,44.23937225049301
2025-11-05,41.91098423730917
2025-11-06,55.88131231641223
2025-11-07,60.538088342779915
2025-11-08,18.627104105470742
2025-11-09,11.641940065919215
2025-11-10,41.91098423730917
2025-11-11,39.582596224125325
2025-11-12,37.254208210941485
2025-11-13,44.23937225049301
2025-11-14,48.8961482768607
2025-11-15,16.2987160922869
2025-11-16,9.313552052735371
2025-11-17,41.91098423730917
2025-11-18,39.582596224125325
2025-11-19,41.91098423730917
2025-11-20,46.56776026367686
2025-11-21,41.91098423730917
2025-11-22,13.970328079103057
2025-11-23,9.313552052735371
2025-11-24,39.582596224125325
2025-11-25,41.91098423730917
2025-11-26,37.254208210941485
2025-11-27,13.970328079103057
2025-11-28,25.61226814502227
2025-11-29,11.641940065919215
2025-11-30,9.313552052735371
2025-12-01,34.925820197757645
2025-12-02,34.925820197757645
2025-12-03,37.254208210941485
2025-12-04,37.254208210941485
2025-12-05,34.925820197757645
2025-12-06,13.970328079103057
2025-12-07,9.313552052735371
2025-12-08,34.925820197757645
2025-12-09,37.254208210941485
2025-12-10,34.925820197757645
2025-12-11,32.95564572506362
2025-12-12,32.41832541432889
2025-12-13,11.73149345104167
2025-12-14,9.223998667612916
2025-12-15,37.4333149811864
2025-12-16,41.91098423730917
2025-12-17,45.85133318269722
2025-12-18,43.61249855463582
2025-12-19,39.134829298513054
2025-12-20,13.970328079103057
2025-12-21,11.462833295674304
2025-12-22,41.64232408194181
2025-12-23,37.4333149811864
2025-12-24,29.64217047553277
2025-12-25,12.000153606409036
2025-12-26,29.910830630900136
2025-12-27,12.000153606409036
2025-12-28,9.492658822980282
2025-12-29,30.448150941634868
2025-12-30,32.41832541432889
2025-12-31,28.20931631357348
2026-01-01,11.73149345104167
2026-01-02,36.895994670451664
2026-01-03,13.970328079103057
2026-01-04,9.492658822980282
2026-01-05,35.19448035312501
2026-01-06,39.40348945388041
2026-01-07,34.925820197757645
2026-01-08,30.1794907862675
2026-01-09,30.448150941634868
2026-01-10,10.746406214694659
2026-01-11,8.059804661020994
2026-01-12,29.552617090410312
2026-01-13,29.552617090410312
2026-01-14,28.47797646894085
2026-01-15,29.01529677967558
2026-01-16,27.940656158206114
2026-01-17,10.746406214694659
2026-01-18,8.059804661020994
2026-01-19,13.433007768368324
2026-01-20,29.552617090410312
2026-01-21,32.77653895481871
2026-01-22,32.23921864408398
2026-01-23,32.23921864408398
2026-01-24,10.746406214694659
2026-01-25,9.13444528249046
2026-01-26,27.403335847471382
2026-01-27,29.01529677967558
2026-01-28,40.8363436158397
2026-01-29,53.732031073473294
2026-01-30,45.672226412452304
2026-01-31,16.656929632776723
2026-02-01,12.358367146898859
2026-02-02,34.925820197757645
2026-02-03,40.299023305104974
2026-02-04,35.46314050849237
2026-02-05,37.07510144069658
2026-02-06,40.299023305104974
2026-02-07,15.582289011307257
2026-02-08,9.671765593225194
2026-02-09,26.328695226001916
2026-02-10,30.089937401145047
2026-02-11,29.01529677967558
2026-02-12,30.62725771187978
2026-02-13,28.47797646894085
2026-02-14,9.671765593225194
2026-02-15,9.13444528249046
2026-02-16,13.970328079103057
2026-02-17,25.791374915267184
2026-02-18,26.328695226001916
2026-02-19,25.791374915267184
2026-02-20,26.328695226001916
2026-02-21,11.283726525429392
2026-02-22,7.522484350286262
2026-02-23,27.403335847471382
2026-02-24,29.01529677967558
2026-02-25,27.940656158206114
2026-02-26,25.791374915267184
2026-02-27,25.25405460453245
2026-02-28,10.209085903959926
2026-03-01,8.059804661020994
2026-03-02,35.46314050849237
2026-03-03,37.07510144069658
2026-03-04,33.31385926555345
2026-03-05,36.00046081922711
2026-03-06,30.089937401145047
2026-03-07,11.821046836164125
2026-03-08,10.209085903959926
2026-03-09,32.77653895481871
2026-03-10,29.552617090410312
2026-03-11,29.552617090410312
2026-03-12,29.552617090410312
2026-03-13,29.552617090410312
2026-03-14,11.283726525429392
2026-03-15,16.11960932204199
2026-03-16,30.62725771187978
2026-03-17,31.164578022614513
2026-03-18,33.31385926555345
2026-03-19,37.07510144069658
2026-03-20,34.38849988702291
2026-03-21,13.970328079103057
2026-03-22,10.209085903959926
2026-03-23,32.23921864408398
2026-03-24,29.552617090410312
2026-03-25,29.552617090410312
2026-03-26,27.940656158206114
2026-03-27,30.089937401145047
2026-03-28,11.283726525429392
2026-03-29,9.671765593225194
2026-03-30,29.01529677967558
2026-03-31,32.23921864408398
2026-04-01,31.164578022614513
2026-04-02,32.23921864408398
2026-04-03,20.41817180791985
2026-04-04,9.671765593225194
2026-04-05,8.597124971755727
2026-04-06,32.77653895481871
2026-04-07,33.851179576288175
2026-04-08,38.687062372900776
2026-04-09,32.23921864408398
2026-04-10,28.47797646894085
2026-04-11,11.283726525429392
2026-04-12,10.209085903959926
2026-04-13,27.403335847471382
2026-04-14,30.089937401145047
2026-04-15,37.612421751431306
2026-04-16,37.07510144069658
2026-04-17,46.74686703392177
2026-04-18,13.970328079103057
2026-04-19,10.746406214694659
2026-04-20,31.701898333349245
2026-04-21,32.23921864408398
2026-04-22,44.59758579098283
2026-04-23,42.44830454804391
2026-04-24,34.925820197757645
2026-04-25,12.358367146898859
2026-04-26,10.209085903959926
2026-04-27,29.01529677967558
2026-04-28,27.403335847471382
2026-04-29,27.403335847471382
2026-04-30,33.31385926555345
2026-05-01,30.089937401145047
2026-05-02,12.895687457633592
2026-05-03,9.671765593225194
2026-05-04,26.328695226001916
2026-05-05,27.403335847471382
2026-05-06,31.701898333349245
2026-05-07,31.701898333349245
2026-05-08,36.53778112996184
2026-05-09,15.582289011307257
2026-05-10,10.746406214694659
2026-05-11,37.612421751431306
2026-05-12,36.00046081922711
2026-05-13,36.00046081922711
2026-05-14,37.07510144069658
2026-05-15,33.851179576288175
2026-05-16,11.821046836164125
2026-05-17,9.671765593225194
2026-05-18,29.552617090410312
2026-05-19,29.01529677967558
2026-05-20,29.552617090410312
2026-05-21,32.77653895481871
2026-05-22,38.687062372900776
2026-05-23,19.343531186450388
2026-05-24,9.671765593225194
2026-05-25,10.746406214694659
2026-05-26,31.701898333349245
2026-05-27,34.925820197757645
2026-05-28,36.00046081922711
2026-05-29,34.38849988702291
2026-05-30,13.433007768368324
2026-05-31,11.821046836164125
