Time,cnbc
2024-09-24,42.5546506724713
2024-09-25,39.975580934745764
2024-09-26,42.5546506724713
2024-09-27,38.686046065883
2024-09-28,10.316278950902133
2024-09-29,11.605813819764899
2024-09-30,41.26511580360853
2024-10-01,43.84418554133406
2024-10-02,43.84418554133406
2024-10-03,41.26511580360853
2024-10-04,41.26511580360853
2024-10-05,11.605813819764899
2024-10-06,11.605813819764899
2024-10-07,41.26511580360853
2024-10-08,36.106976328157465
2024-10-09,37.39651119702023
2024-10-10,39.975580934745764
2024-10-11,36.106976328157465
2024-10-12,9.026744082039366
2024-10-13,11.605813819764899
2024-10-14,37.39651119702023
2024-10-15,39.975580934745764
2024-10-16,37.39651119702023
2024-10-17,38.686046065883
2024-10-18,36.106976328157465
2024-10-19,10.316278950902133
2024-10-20,11.605813819764899
2024-10-21,37.39651119702023
2024-10-22,41.26511580360853
2024-10-23,45.13372041019683
2024-10-24,42.5546506724713
2024-10-25,37.39651119702023
2024-10-26,10.316278950902133
2024-10-27,12.895348688627665
2024-10-28,37.39651119702023
2024-10-29,41.26511580360853
2024-10-30,39.975580934745764
2024-10-31,42.5546506724713
2024-11-01,39.975580934745764
2024-11-02,11.605813819764899
2024-11-03,11.605813819764899
2024-11-04,41.26511580360853
2024-11-05,45.13372041019683
2024-11-06,67.05581318086386
2024-11-07,51.58139475451066
2024-11-08,45.13372041019683
2024-11-09,12.895348688627665
2024-11-10,12.895348688627665
2024-11-11,39.975580934745764
2024-11-12,42.5546506724713
2024-11-13,43.84418554133406
2024-11-14,39.975580934745764
2024-11-15,36.106976328157465
2024-11-16,11.605813819764899
2024-11-17,11.605813819764899
2024-11-18,39.975580934745764
2024-11-19,41.26511580360853
2024-11-20,46.423255279059596
2024-11-21,42.5546506724713
2024-11-22,38.686046065883
2024-11-23,12.895348688627665
2024-11-24,11.605813819764899
2024-11-25,43.84418554133406
2024-11-26,39.975580934745764
2024-11-27,37.39651119702023
2024-11-28,12.895348688627665
2024-11-29,27.080232246118097
2024-11-30,11.605813819764899
2024-12-01,11.605813819764899
2024-12-02,34.8174414592947
2024-12-03,36.106976328157465
2024-12-04,38.686046065883
2024-12-05,39.975580934745764
2024-12-06,37.39651119702023
2024-12-07,11.605813819764899
2024-12-08,10.316278950902133
2024-12-09,36.106976328157465
2024-12-10,37.39651119702023
2024-12-11,36.106976328157465
2024-12-12,38.686046065883
2024-12-13,36.106976328157465
2024-12-14,12.895348688627665
2024-12-15,12.895348688627665
2024-12-16,37.39651119702023
2024-12-17,37.39651119702023
2024-12-18,54.160464492236194
2024-12-19,52.87092962337343
2024-12-20,49.00232501678513
2024-12-21,11.605813819764899
2024-12-22,11.605813819764899
2024-12-23,38.686046065883
2024-12-24,30.9488368527064
2024-12-25,12.895348688627665
2024-12-26,38.686046065883
2024-12-27,38.686046065883
2024-12-28,11.605813819764899
2024-12-29,11.605813819764899
2024-12-30,42.5546506724713
2024-12-31,37.39651119702023
2025-01-01,14.184883557490432
2025-01-02,42.5546506724713
2025-01-03,38.686046065883
2025-01-04,12.895348688627665
2025-01-05,11.605813819764899
2025-01-06,41.26511580360853
2025-01-07,45.13372041019683
2025-01-08,39.975580934745764
2025-01-09,32.238371721569166
2025-01-10,43.84418554133406
2025-01-11,11.605813819764899
2025-01-12,12.895348688627665
2025-01-13,43.84418554133406
2025-01-14,41.26511580360853
2025-01-15,43.84418554133406
2025-01-16,41.26511580360853
2025-01-17,37.39651119702023
2025-01-18,11.605813819764899
2025-01-19,11.605813819764899
2025-01-20,28.369767114980863
2025-01-21,47.71279014792236
2025-01-22,42.5546506724713
2025-01-23,43.84418554133406
2025-01-24,43.84418554133406
2025-01-25,12.895348688627665
2025-01-26,11.605813819764899
2025-01-27,59.31860396768726
2025-01-28,51.58139475451066
2025-01-29,52.87092962337343
2025-01-30,49.00232501678513
2025-01-31,47.71279014792236
2025-02-01,16.763953295215966
2025-02-02,23.211627639529798
2025-02-03,69.6348829185894
2025-02-04,51.58139475451066
2025-02-05,47.71279014792236
2025-02-06,45.13372041019683
2025-02-07,45.13372041019683
2025-02-08,12.895348688627665
2025-02-09,12.895348688627665
2025-02-10,43.84418554133406
2025-02-11,41.26511580360853
2025-02-12,45.13372041019683
2025-02-13,42.5546506724713
2025-02-14,39.975580934745764
2025-02-15,12.895348688627665
2025-02-16,11.605813819764899
2025-02-17,25.79069737725533
2025-02-18,43.84418554133406
2025-02-19,42.5546506724713
2025-02-20,42.5546506724713
2025-02-21,45.13372041019683
2025-02-22,14.184883557490432
2025-02-23,14.184883557490432
2025-02-24,49.00232501678513
2025-02-25,49.00232501678513
2025-02-26,49.00232501678513
2025-02-27,49.00232501678513
2025-02-28,49.00232501678513
2025-03-01,14.184883557490432
2025-03-02,14.184883557490432
2025-03-03,52.87092962337343
2025-03-04,69.6348829185894
2025-03-05,59.31860396768726
2025-03-06,58.02906909882449
2025-03-07,54.160464492236194
2025-03-08,14.184883557490432
2025-03-09,15.4744184263532
2025-03-10,65.76627831200109
2025-03-11,81.24069673835429
2025-03-12,64.47674344313833
2025-03-13,63.187208574275566
2025-03-14,52.87092962337343
2025-03-15,14.184883557490432
2025-03-16,15.4744184263532
2025-03-17,51.58139475451066
2025-03-18,51.58139475451066
2025-03-19,49.00232501678513
2025-03-20,45.13372041019683
2025-03-21,42.5546506724713
2025-03-22,11.605813819764899
2025-03-23,14.184883557490432
2025-03-24,45.13372041019683
2025-03-25,42.5546506724713
2025-03-26,47.71279014792236
2025-03-27,43.84418554133406
2025-03-28,47.71279014792236
2025-03-29,14.184883557490432
2025-03-30,16.763953295215966
2025-03-31,54.160464492236194
2025-04-01,49.00232501678513
2025-04-02,64.47674344313833
2025-04-03,101.87325464015856
2025-04-04,96.7151151647075
2025-04-05,27.080232246118097
2025-04-06,37.39651119702023
2025-04-07,128.95348688627666
2025-04-08,90.26744082039366
2025-04-09,113.47906845992345
2025-04-10,85.1093013449426
2025-04-11,74.79302239404046
2025-04-12,21.92209277066703
2025-04-13,25.79069737725533
2025-04-14,69.6348829185894
2025-04-15,58.40330085786695
2025-04-16,60.436855126943755
2025-04-17,59.792087692512375
2025-04-18,34.89317663467736
2025-04-19,11.755062111594794
2025-04-20,16.93819975006948
2025-04-21,74.59748120772238
2025-04-22,64.23120593077302
2025-04-23,63.214428796234614
2025-04-24,57.65928145765291
2025-04-25,46.648238746272156
2025-04-26,12.771839246133199
2025-04-27,15.921422615531075
2025-04-28,55.25371748846908
2025-04-29,53.86493065382365
2025-04-30,55.62572718857609
2025-05-01,51.83137638474684
2025-05-02,50.07057984999439
2025-05-03,15.549412915424053
2025-05-04,15.549412915424053
2025-05-05,51.45936668463982
2025-05-06,50.07057984999439
2025-05-07,51.83137638474684
2025-05-08,52.84815351928525
2025-05-09,46.276229046165135
2025-05-10,13.14384894624022
2025-05-11,19.715773419360332
2025-05-12,65.61999276541844
2025-05-13,52.84815351928525
2025-05-14,47.29300618070354
2025-05-15,46.873222213484716
2025-05-16,42.40910581220046
2025-05-17,14.880388004280862
2025-05-18,17.112446204922993
2025-05-19,48.3612610139128
2025-05-20,47.61724161369876
2025-05-21,52.82537741519706
2025-05-22,49.105280414126845
2025-05-23,43.897144612628544
2025-05-24,12.648329803638733
2025-05-25,12.648329803638733
2025-05-26,20.832543205993208
2025-05-27,49.105280414126845
2025-05-28,51.337338614768974
2025-05-29,58.777532616909404
2025-05-30,46.873222213484716
2025-05-31,13.392349203852776
2025-06-01,14.880388004280862
2025-06-02,48.3612610139128
2025-06-03,48.3612610139128
2025-06-04,47.61724161369876
2025-06-05,48.3612610139128
2025-06-06,47.61724161369876
2025-06-07,12.648329803638733
2025-06-08,14.136368604066819
2025-06-09,48.3612610139128
2025-06-10,49.84929981434089
2025-06-11,49.84929981434089
2025-06-12,46.873222213484716
2025-06-13,52.82537741519706
2025-06-14,14.880388004280862
2025-06-15,17.112446204922993
2025-06-16,49.105280414126845
2025-06-17,49.105280414126845
2025-06-18,47.61724161369876
2025-06-19,34.224892409845985
2025-06-20,39.433028211344286
2025-06-21,11.160291003210647
2025-06-22,29.01675660834768
2025-06-23,55.05743561583919
2025-06-24,47.61724161369876
2025-06-25,42.40910581220046
2025-06-26,43.897144612628544
2025-06-27,44.64116401284259
2025-06-28,11.160291003210647
2025-06-29,14.880388004280862
2025-06-30,46.12920281327067
2025-07-01,44.64116401284259
2025-07-02,44.64116401284259
2025-07-03,41.665086411986415
2025-07-04,15.624407404494905
2025-07-05,11.90431040342469
2025-07-06,16.36842680470895
2025-07-07,51.337338614768974
2025-07-08,46.12920281327067
2025-07-09,44.64116401284259
2025-07-10,46.873222213484716
2025-07-11,42.40910581220046
2025-07-12,14.136368604066819
2025-07-13,17.856465605137036
2025-07-14,47.61724161369876
2025-07-15,53.5693968154111
2025-07-16,47.61724161369876
2025-07-17,46.873222213484716
2025-07-18,42.40910581220046
2025-07-19,17.112446204922993
2025-07-20,17.856465605137036
2025-07-21,52.08135801498302
2025-07-22,50.59331921455493
2025-07-23,55.80145501605323
2025-07-24,49.105280414126845
2025-07-25,44.64116401284259
2025-07-26,17.112446204922993
2025-07-27,23.80862080684938
2025-07-28,53.5693968154111
2025-07-29,58.777532616909404
2025-07-30,58.777532616909404
2025-07-31,60.26557141733749
2025-08-01,61.00959081755153
2025-08-02,14.880388004280862
2025-08-03,15.624407404494905
2025-08-04,52.08135801498302
2025-08-05,58.777532616909404
2025-08-06,53.5693968154111
2025-08-07,52.82537741519706
2025-08-08,43.1531252124145
2025-08-09,14.136368604066819
2025-08-10,15.624407404494905
2025-08-11,49.105280414126845
2025-08-12,49.105280414126845
2025-08-13,46.873222213484716
2025-08-14,49.105280414126845
2025-08-15,43.1531252124145
2025-08-16,11.90431040342469
2025-08-17,15.624407404494905
2025-08-18,47.61724161369876
2025-08-19,47.61724161369876
2025-08-20,46.873222213484716
2025-08-21,43.1531252124145
2025-08-22,49.84929981434089
2025-08-23,12.648329803638733
2025-08-24,15.624407404494905
2025-08-25,46.12920281327067
2025-08-26,44.64116401284259
2025-08-27,48.3612610139128
2025-08-28,42.40910581220046
2025-08-29,42.40910581220046
2025-08-30,10.416271602996604
2025-08-31,10.416271602996604
2025-09-01,17.112446204922993
2025-09-02,48.3612610139128
2025-09-03,44.64116401284259
2025-09-04,43.1531252124145
2025-09-05,44.64116401284259
2025-09-06,11.160291003210647
2025-09-07,13.392349203852776
2025-09-08,46.12920281327067
2025-09-09,46.12920281327067
2025-09-10,46.873222213484716
2025-09-11,47.61724161369876
2025-09-12,38.68900881113024
2025-09-13,11.90431040342469
2025-09-14,13.392349203852776
2025-09-15,42.40910581220046
2025-09-16,43.897144612628544
2025-09-17,55.80145501605323
2025-09-18,45.38518341305663
2025-09-19,40.17704761155833
2025-09-20,12.648329803638733
2025-09-21,14.136368604066819
2025-09-22,45.38518341305663
2025-09-23,43.897144612628544
2025-09-24,43.897144612628544
2025-09-25,42.40910581220046
2025-09-26,38.68900881113024
2025-09-27,11.90431040342469
2025-09-28,11.90431040342469
2025-09-29,40.17704761155833
2025-09-30,43.897144612628544
2025-10-01,45.38518341305663
2025-10-02,43.897144612628544
2025-10-03,37.9449894109162
2025-10-04,11.160291003210647
2025-10-05,13.392349203852776
2025-10-06,42.40910581220046
2025-10-07,42.40910581220046
2025-10-08,40.17704761155833
2025-10-09,42.40910581220046
2025-10-10,49.105280414126845
2025-10-11,15.624407404494905
2025-10-12,18.60048500535108
2025-10-13,49.84929981434089
2025-10-14,51.337338614768974
2025-10-15,46.873222213484716
2025-10-16,47.61724161369876
2025-10-17,46.12920281327067
2025-10-18,11.160291003210647
2025-10-19,13.392349203852776
2025-10-20,46.873222213484716
2025-10-21,42.40910581220046
2025-10-22,45.38518341305663
2025-10-23,43.897144612628544
2025-10-24,43.1531252124145
2025-10-25,12.648329803638733
2025-10-26,15.624407404494905
2025-10-27,45.38518341305663
2025-10-28,45.38518341305663
2025-10-29,53.5693968154111
2025-10-30,49.84929981434089
2025-10-31,41.665086411986415
2025-11-01,14.880388004280862
2025-11-02,14.880388004280862
2025-11-03,45.38518341305663
2025-11-04,47.61724161369876
2025-11-05,48.3612610139128
2025-11-06,49.84929981434089
2025-11-07,48.3612610139128
2025-11-08,15.624407404494905
2025-11-09,15.624407404494905
2025-11-10,49.105280414126845
2025-11-11,43.897144612628544
2025-11-12,45.38518341305663
2025-11-13,52.82537741519706
2025-11-14,46.873222213484716
2025-11-15,14.136368604066819
2025-11-16,14.136368604066819
2025-11-17,47.61724161369876
2025-11-18,49.105280414126845
2025-11-19,51.337338614768974
2025-11-20,53.5693968154111
2025-11-21,49.105280414126845
2025-11-22,14.880388004280862
2025-11-23,14.880388004280862
2025-11-24,46.873222213484716
2025-11-25,44.64116401284259
2025-11-26,40.92106701177237
2025-11-27,15.624407404494905
2025-11-28,29.01675660834768
2025-11-29,11.90431040342469
2025-11-30,14.136368604066819
2025-12-01,43.1531252124145
2025-12-02,42.40910581220046
2025-12-03,41.665086411986415
2025-12-04,40.17704761155833
2025-12-05,40.17704761155833
2025-12-06,14.136368604066819
2025-12-07,13.392349203852776
2025-12-08,40.17704761155833
2025-12-09,40.17704761155833
2025-12-10,49.105280414126845
2025-12-11,50.47618769688899
2025-12-12,42.88231714357085
2025-12-13,14.864926643948959
2025-12-14,15.187741106636285
2025-12-15,47.37407658302427
2025-12-16,42.1874929807765
2025-12-17,42.51030744346383
2025-12-18,43.20513160625818
2025-12-19,41.81548328066948
2025-12-20,12.780454155565913
2025-12-21,12.780454155565913
2025-12-22,40.103020492393455
2025-12-23,38.71337216680476
2025-12-24,28.34020496230922
2025-12-25,14.17010248115461
2025-12-26,34.91643689014569
2025-12-27,12.780454155565913
2025-12-28,12.085629992771562
2025-12-29,36.62889967842171
2025-12-30,34.91643689014569
2025-12-31,31.814325776280963
2026-01-01,13.847288018467282
2026-01-02,34.91643689014569
2026-01-03,14.864926643948959
2026-01-04,14.864926643948959
2026-01-05,42.51030744346383
2026-01-06,42.51030744346383
2026-01-07,41.49266881798215
2026-01-08,41.81548328066948
2026-01-09,39.40819632959911
2026-01-10,13.558207432867746
2026-01-11,12.266949582118436
2026-01-12,47.13091155234978
2026-01-13,45.839653701600476
2026-01-14,49.06779832847374
2026-01-15,42.6115090747272
2026-01-16,39.38336444785393
2026-01-17,14.2038363582424
2026-01-18,14.849465283617054
2026-01-19,30.344559492608763
2026-01-20,56.8153454329696
2026-01-21,60.043490059842874
2026-01-22,46.48528262697513
2026-01-23,43.90276692547651
2026-01-24,18.723238835864983
2026-01-25,20.660125611988946
2026-01-26,47.77654047772444
2026-01-27,45.19402477622582
2026-01-28,52.295942955347016
2026-01-29,55.52408758222029
2026-01-30,56.16971650759495
2026-01-31,26.470785940360837
2026-02-01,28.4076727164848
2026-02-02,54.232829731470986
2026-02-03,53.58720080609633
2026-02-04,54.232829731470986
2026-02-05,63.9172636120908
2026-02-06,56.8153454329696
2026-02-07,26.470785940360837
2026-02-08,25.825157014986182
2026-02-09,47.77654047772444
2026-02-10,52.295942955347016
2026-02-11,47.13091155234978
2026-02-12,46.48528262697513
2026-02-13,46.48528262697513
2026-02-14,18.077609910490327
2026-02-15,20.660125611988946
2026-02-16,38.09210659710462
2026-02-17,51.650314029972364
2026-02-18,45.19402477622582
2026-02-19,43.90276692547651
2026-02-20,47.13091155234978
2026-02-21,19.368867761239635
2026-02-22,18.077609910490327
2026-02-23,49.7134272538484
2026-02-24,45.19402477622582
2026-02-25,47.13091155234978
2026-02-26,45.839653701600476
2026-02-27,46.48528262697513
2026-02-28,20.01449668661429
2026-03-01,21.951383462738256
2026-03-02,58.10660328371891
2026-03-03,61.334747910592185
2026-03-04,47.13091155234978
2026-03-05,52.941571880721675
2026-03-06,49.7134272538484
2026-03-07,16.78635205974102
2026-03-08,21.951383462738256
2026-03-09,64.56289253746546
2026-03-10,54.232829731470986
2026-03-11,47.77654047772444
2026-03-12,54.232829731470986
2026-03-13,51.00468510459771
2026-03-14,18.077609910490327
2026-03-15,22.59701238811291
2026-03-16,51.650314029972364
2026-03-17,46.48528262697513
2026-03-18,54.87845865684564
2026-03-19,57.46097435834425
2026-03-20,49.7134272538484
2026-03-21,20.660125611988946
2026-03-22,20.660125611988946
2026-03-23,61.98037683596684
2026-03-24,56.8153454329696
2026-03-25,52.295942955347016
2026-03-26,51.650314029972364
2026-03-27,54.232829731470986
2026-03-28,19.368867761239635
2026-03-29,23.242641313487564
2026-03-30,56.16971650759495
2026-03-31,58.75223220909356
2026-04-01,52.295942955347016
2026-04-02,60.689118985217526
2026-04-03,33.57270411948204
2026-04-04,14.849465283617054
2026-04-05,19.368867761239635
2026-04-06,54.87845865684564
2026-04-07,60.689118985217526
2026-04-08,61.98037683596684
2026-04-09,56.8153454329696
2026-04-10,49.7134272538484
2026-04-11,16.78635205974102
2026-04-12,22.59701238811291
2026-04-13,54.87845865684564
2026-04-14,48.42216940309909
2026-04-15,46.48528262697513
2026-04-16,48.42216940309909
2026-04-17,51.650314029972364
2026-04-18,20.01449668661429
2026-04-19,23.88827023886222
2026-04-20,56.16971650759495
2026-04-21,61.98037683596684
2026-04-22,51.650314029972364
2026-04-23,47.13091155234978
2026-04-24,44.548395850851165
2026-04-25,18.077609910490327
2026-04-26,21.951383462738256
2026-04-27,44.548395850851165
2026-04-28,44.548395850851165
2026-04-29,50.35905617922305
2026-04-30,47.13091155234978
2026-05-01,44.548395850851165
2026-05-02,18.077609910490327
2026-05-03,19.368867761239635
2026-05-04,47.77654047772444
2026-05-05,49.7134272538484
2026-05-06,49.7134272538484
2026-05-07,46.48528262697513
2026-05-08,47.13091155234978
2026-05-09,14.849465283617054
2026-05-10,19.368867761239635
2026-05-11,46.48528262697513
2026-05-12,47.77654047772444
2026-05-13,45.839653701600476
2026-05-14,46.48528262697513
2026-05-15,42.6115090747272
2026-05-16,16.140723134366365
2026-05-17,16.78635205974102
2026-05-18,48.42216940309909
2026-05-19,46.48528262697513
2026-05-20,52.941571880721675
2026-05-21,49.06779832847374
2026-05-22,42.6115090747272
2026-05-23,17.431980985115672
2026-05-24,25.825157014986182
2026-05-25,26.470785940360837
2026-05-26,50.35905617922305
2026-05-27,47.77654047772444
2026-05-28,47.13091155234978
2026-05-29,44.548395850851165
2026-05-30,16.78635205974102
2026-05-31,21.3057545373636
