Time,us_bank
2024-09-24,63.830237010024156
2024-09-25,63.830237010024156
2024-09-26,65.55537855083561
2024-09-27,63.830237010024156
2024-09-28,60.37995392840123
2024-09-29,42.26596774988086
2024-09-30,69.86823240286428
2024-10-01,72.45594471408147
2024-10-02,69.86823240286428
2024-10-03,72.45594471408147
2024-10-04,78.4939401069216
2024-10-05,56.06710007637257
2024-10-06,38.81568466825793
2024-10-07,75.9062277957044
2024-10-08,62.10509546921269
2024-10-09,63.830237010024156
2024-10-10,62.967666239618424
2024-10-11,75.04365702529867
2024-10-12,56.06710007637257
2024-10-13,37.9531138978522
2024-10-14,69.00566163245854
2024-10-15,72.45594471408147
2024-10-16,67.28052009164708
2024-10-17,64.69280778042989
2024-10-18,68.14309086205282
2024-10-19,54.341958535561105
2024-10-20,43.99110929069232
2024-10-21,66.41794932124135
2024-10-22,62.10509546921269
2024-10-23,62.10509546921269
2024-10-24,57.79224161718403
2024-10-25,63.830237010024156
2024-10-26,48.30396314272098
2024-10-27,37.9531138978522
2024-10-28,64.69280778042989
2024-10-29,65.55537855083561
2024-10-30,62.967666239618424
2024-10-31,66.41794932124135
2024-11-01,86.25707704057318
2024-11-02,60.37995392840123
2024-11-03,55.20452930596684
2024-11-04,74.18108625489293
2024-11-05,62.10509546921269
2024-11-06,48.30396314272098
2024-11-07,63.830237010024156
2024-11-08,71.59337394367574
2024-11-09,54.341958535561105
2024-11-10,42.26596774988086
2024-11-11,62.967666239618424
2024-11-12,64.69280778042989
2024-11-13,75.9062277957044
2024-11-14,69.00566163245854
2024-11-15,67.28052009164708
2024-11-16,56.06710007637257
2024-11-17,37.9531138978522
2024-11-18,62.967666239618424
2024-11-19,62.10509546921269
2024-11-20,62.10509546921269
2024-11-21,59.517383157995496
2024-11-22,63.830237010024156
2024-11-23,52.61681699474964
2024-11-24,37.090543127446466
2024-11-25,66.41794932124135
2024-11-26,66.41794932124135
2024-11-27,65.55537855083561
2024-11-28,38.81568466825793
2024-11-29,65.55537855083561
2024-11-30,56.9296708467783
2024-12-01,53.47938776515537
2024-12-02,73.31851548448721
2024-12-03,76.76879856611014
2024-12-04,76.76879856611014
2024-12-05,60.37995392840123
2024-12-06,69.86823240286428
2024-12-07,56.06710007637257
2024-12-08,44.85368006109805
2024-12-09,59.517383157995496
2024-12-10,62.967666239618424
2024-12-11,64.69280778042989
2024-12-12,65.55537855083561
2024-12-13,67.28052009164708
2024-12-14,58.654812387589764
2024-12-15,38.81568466825793
2024-12-16,67.28052009164708
2024-12-17,69.86823240286428
2024-12-18,64.69280778042989
2024-12-19,68.14309086205282
2024-12-20,71.59337394367574
2024-12-21,57.79224161718403
2024-12-22,37.090543127446466
2024-12-23,75.04365702529867
2024-12-24,69.86823240286428
2024-12-25,32.777689275417806
2024-12-26,65.55537855083561
2024-12-27,83.66936472935599
2024-12-28,59.517383157995496
2024-12-29,54.341958535561105
2024-12-30,74.18108625489293
2024-12-31,81.94422318854453
2025-01-01,50.029104683532445
2025-01-02,72.45594471408147
2025-01-03,75.9062277957044
2025-01-04,68.14309086205282
2025-01-05,43.99110929069232
2025-01-06,67.28052009164708
2025-01-07,69.00566163245854
2025-01-08,68.14309086205282
2025-01-09,62.10509546921269
2025-01-10,67.28052009164708
2025-01-11,56.9296708467783
2025-01-12,39.67825543866366
2025-01-13,69.00566163245854
2025-01-14,70.73080317327
2025-01-15,74.18108625489293
2025-01-16,65.55537855083561
2025-01-17,69.00566163245854
2025-01-18,57.79224161718403
2025-01-19,37.090543127446466
2025-01-20,50.029104683532445
2025-01-21,66.41794932124135
2025-01-22,71.59337394367574
2025-01-23,62.967666239618424
2025-01-24,66.41794932124135
2025-01-25,55.20452930596684
2025-01-26,37.9531138978522
2025-01-27,56.9296708467783
2025-01-28,72.45594471408147
2025-01-29,71.59337394367574
2025-01-30,65.55537855083561
2025-01-31,76.76879856611014
2025-02-01,66.41794932124135
2025-02-02,47.44139237231525
2025-02-03,68.14309086205282
2025-02-04,69.86823240286428
2025-02-05,68.14309086205282
2025-02-06,67.28052009164708
2025-02-07,70.73080317327
2025-02-08,58.654812387589764
2025-02-09,48.30396314272098
2025-02-10,65.55537855083561
2025-02-11,66.41794932124135
2025-02-12,63.830237010024156
2025-02-13,60.37995392840123
2025-02-14,66.41794932124135
2025-02-15,57.79224161718403
2025-02-16,40.540826209069394
2025-02-17,58.654812387589764
2025-02-18,69.00566163245854
2025-02-19,69.86823240286428
2025-02-20,72.45594471408147
2025-02-21,72.45594471408147
2025-02-22,65.55537855083561
2025-02-23,44.85368006109805
2025-02-24,69.00566163245854
2025-02-25,67.28052009164708
2025-02-26,67.28052009164708
2025-02-27,69.86823240286428
2025-02-28,78.4939401069216
2025-03-01,70.73080317327
2025-03-02,47.44139237231525
2025-03-03,72.45594471408147
2025-03-04,70.73080317327
2025-03-05,69.00566163245854
2025-03-06,69.00566163245854
2025-03-07,69.86823240286428
2025-03-08,59.517383157995496
2025-03-09,41.403396979475126
2025-03-10,68.14309086205282
2025-03-11,65.55537855083561
2025-03-12,66.41794932124135
2025-03-13,67.28052009164708
2025-03-14,65.55537855083561
2025-03-15,58.654812387589764
2025-03-16,42.26596774988086
2025-03-17,63.830237010024156
2025-03-18,63.830237010024156
2025-03-19,67.28052009164708
2025-03-20,61.24252469880696
2025-03-21,63.830237010024156
2025-03-22,56.06710007637257
2025-03-23,38.81568466825793
2025-03-24,65.55537855083561
2025-03-25,65.55537855083561
2025-03-26,72.45594471408147
2025-03-27,64.69280778042989
2025-03-28,69.00566163245854
2025-03-29,56.06710007637257
2025-03-30,50.029104683532445
2025-03-31,77.63136933651586
2025-04-01,73.31851548448721
2025-04-02,66.41794932124135
2025-04-03,70.73080317327
2025-04-04,77.63136933651586
2025-04-05,60.37995392840123
2025-04-06,43.12853852028659
2025-04-07,68.14309086205282
2025-04-08,65.55537855083561
2025-04-09,68.14309086205282
2025-04-10,75.9062277957044
2025-04-11,76.76879856611014
2025-04-12,58.654812387589764
2025-04-13,43.99110929069232
2025-04-14,69.00566163245854
2025-04-15,72.62159676474465
2025-04-16,78.57556417146341
2025-04-17,70.58503811021944
2025-04-18,70.58503811021944
2025-04-19,62.16322666377259
2025-04-20,41.24648646182848
2025-04-21,65.64935003076329
2025-04-22,68.54847945569422
2025-04-23,60.12666800924738
2025-04-24,64.63107070350068
2025-04-25,59.69538262404451
2025-04-26,49.23701252307246
2025-04-27,35.29251905510972
2025-04-28,63.1815059910352
2025-04-29,61.144947336509986
2025-04-30,64.63107070350068
2025-05-01,68.11719407049137
2025-05-02,74.07116147721013
2025-05-03,58.67710329678191
2025-05-04,41.24648646182848
2025-05-05,62.16322666377259
2025-05-06,69.13547339775397
2025-05-07,63.612791376238064
2025-05-08,59.69538262404451
2025-05-09,65.64935003076329
2025-05-10,52.72313589006315
2025-05-11,37.7603630948378
2025-05-12,64.19978531829781
2025-05-13,63.612791376238064
2025-05-14,69.13547339775397
2025-05-15,62.221357858332496
2025-05-16,69.26528516304938
2025-05-17,54.00344266949613
2025-05-18,39.915588060062355
2025-05-19,65.74332151069095
2025-05-20,73.9612366995273
2025-05-21,73.9612366995273
2025-05-22,61.04736997421301
2025-05-23,65.74332151069095
2025-05-24,50.48147901713769
2025-05-25,34.04564863946495
2025-05-26,41.08957594418184
2025-05-27,64.56933362657146
2025-05-28,70.43927304716887
2025-05-29,75.13522458364679
2025-05-30,73.9612366995273
2025-05-31,59.873382090093536
2025-06-01,44.61153959654028
2025-06-02,69.26528516304938
2025-06-03,89.22307919308057
2025-06-04,68.0912972789299
2025-06-05,69.26528516304938
2025-06-06,69.26528516304938
2025-06-07,55.17743055361561
2025-06-08,41.08957594418184
2025-06-09,70.43927304716887
2025-06-10,70.43927304716887
2025-06-11,73.9612366995273
2025-06-12,69.26528516304938
2025-06-13,72.78724881540782
2025-06-14,63.39534574245198
2025-06-15,43.4375517124208
2025-06-16,71.61326093128835
2025-06-17,73.9612366995273
2025-06-18,73.9612366995273
2025-06-19,66.91730939481042
2025-06-20,76.30921246776627
2025-06-21,55.17743055361561
2025-06-22,42.263563828301315
2025-06-23,69.26528516304938
2025-06-24,71.61326093128835
2025-06-25,68.0912972789299
2025-06-26,72.78724881540782
2025-06-27,76.30921246776627
2025-06-28,59.873382090093536
2025-06-29,54.00344266949613
2025-06-30,76.30921246776627
2025-07-01,88.04909130896108
2025-07-02,77.48320035188576
2025-07-03,84.52712765660263
2025-07-04,54.00344266949613
2025-07-05,54.00344266949613
2025-07-06,44.61153959654028
2025-07-07,75.13522458364679
2025-07-08,73.9612366995273
2025-07-09,75.13522458364679
2025-07-10,78.65718823600523
2025-07-11,76.30921246776627
2025-07-12,62.221357858332496
2025-07-13,42.263563828301315
2025-07-14,78.65718823600523
2025-07-15,84.52712765660263
2025-07-16,81.0051640042442
2025-07-17,82.17915188836368
2025-07-18,72.78724881540782
2025-07-19,85.70111554072211
2025-07-20,58.69939420597405
2025-07-21,83.35313977248316
2025-07-22,78.65718823600523
2025-07-23,79.83117612012471
2025-07-24,81.0051640042442
2025-07-25,85.70111554072211
2025-07-26,68.0912972789299
2025-07-27,55.17743055361561
2025-07-28,76.30921246776627
2025-07-29,98.6149822660364
2025-07-30,117.3987884119481
2025-07-31,111.5288489913507
2025-08-01,112.70283687547018
2025-08-02,68.0912972789299
2025-08-03,48.13350324889873
2025-08-04,75.13522458364679
2025-08-05,86.8751034248416
2025-08-06,85.70111554072211
2025-08-07,78.65718823600523
2025-08-08,82.17915188836368
2025-08-09,71.61326093128835
2025-08-10,52.82945478537665
2025-08-11,76.30921246776627
2025-08-12,72.78724881540782
2025-08-13,70.43927304716887
2025-08-14,70.43927304716887
2025-08-15,78.65718823600523
2025-08-16,64.56933362657146
2025-08-17,42.263563828301315
2025-08-18,71.61326093128835
2025-08-19,68.0912972789299
2025-08-20,71.61326093128835
2025-08-21,71.61326093128835
2025-08-22,68.0912972789299
2025-08-23,55.17743055361561
2025-08-24,39.915588060062355
2025-08-25,71.61326093128835
2025-08-26,71.61326093128835
2025-08-27,65.74332151069095
2025-08-28,73.9612366995273
2025-08-29,75.13522458364679
2025-08-30,61.04736997421301
2025-08-31,43.4375517124208
2025-09-01,54.00344266949613
2025-09-02,77.48320035188576
2025-09-03,77.48320035188576
2025-09-04,72.78724881540782
2025-09-05,75.13522458364679
2025-09-06,58.69939420597405
2025-09-07,44.61153959654028
2025-09-08,71.61326093128835
2025-09-09,69.26528516304938
2025-09-10,65.74332151069095
2025-09-11,64.56933362657146
2025-09-12,64.56933362657146
2025-09-13,54.00344266949613
2025-09-14,44.61153959654028
2025-09-15,79.83117612012471
2025-09-16,72.78724881540782
2025-09-17,79.83117612012471
2025-09-18,69.26528516304938
2025-09-19,75.13522458364679
2025-09-20,64.56933362657146
2025-09-21,54.00344266949613
2025-09-22,78.65718823600523
2025-09-23,73.9612366995273
2025-09-24,72.78724881540782
2025-09-25,68.0912972789299
2025-09-26,77.48320035188576
2025-09-27,64.56933362657146
2025-09-28,48.13350324889873
2025-09-29,77.48320035188576
2025-09-30,78.65718823600523
2025-10-01,81.0051640042442
2025-10-02,75.13522458364679
2025-10-03,82.17915188836368
2025-10-04,58.69939420597405
2025-10-05,41.08957594418184
2025-10-06,70.43927304716887
2025-10-07,72.78724881540782
2025-10-08,73.9612366995273
2025-10-09,69.26528516304938
2025-10-10,83.35313977248316
2025-10-11,57.525406321854575
2025-10-12,44.61153959654028
2025-10-13,72.78724881540782
2025-10-14,70.43927304716887
2025-10-15,100.96295803427537
2025-10-16,72.78724881540782
2025-10-17,76.30921246776627
2025-10-18,59.873382090093536
2025-10-19,48.13350324889873
2025-10-20,70.43927304716887
2025-10-21,70.43927304716887
2025-10-22,75.13522458364679
2025-10-23,68.0912972789299
2025-10-24,69.26528516304938
2025-10-25,52.82945478537665
2025-10-26,42.263563828301315
2025-10-27,64.56933362657146
2025-10-28,68.0912972789299
2025-10-29,70.43927304716887
2025-10-30,83.35313977248316
2025-10-31,89.22307919308057
2025-11-01,84.52712765660263
2025-11-02,62.221357858332496
2025-11-03,90.39706707720005
2025-11-04,89.22307919308057
2025-11-05,92.745042845439
2025-11-06,78.65718823600523
2025-11-07,89.22307919308057
2025-11-08,84.52712765660263
2025-11-09,62.221357858332496
2025-11-10,84.52712765660263
2025-11-11,91.57105496131952
2025-11-12,82.17915188836368
2025-11-13,86.8751034248416
2025-11-14,86.8751034248416
2025-11-15,75.13522458364679
2025-11-16,64.56933362657146
2025-11-17,72.78724881540782
2025-11-18,79.83117612012471
2025-11-19,83.35313977248316
2025-11-20,84.52712765660263
2025-11-21,77.48320035188576
2025-11-22,72.78724881540782
2025-11-23,56.35141843773509
2025-11-24,76.30921246776627
2025-11-25,98.6149822660364
2025-11-26,95.09301861367797
2025-11-27,70.43927304716887
2025-11-28,89.22307919308057
2025-11-29,76.30921246776627
2025-11-30,70.43927304716887
2025-12-01,109.18087322311175
2025-12-02,98.6149822660364
2025-12-03,92.745042845439
2025-12-04,95.09301861367797
2025-12-05,86.8751034248416
2025-12-06,83.35313977248316
2025-12-07,69.26528516304938
2025-12-08,89.22307919308057
2025-12-09,95.09301861367797
2025-12-10,86.8751034248416
2025-12-11,82.08292337327191
2025-12-12,82.08292337327191
2025-12-13,73.87463103594473
2025-12-14,54.33061962080812
2025-12-15,80.81270697406067
2025-12-16,78.95549663278969
2025-12-17,85.89357257090563
2025-12-18,83.35313977248316
2025-12-19,86.48056651296538
2025-12-20,73.28763709388498
2025-12-21,56.1878299620791
2025-12-22,82.08292337327191
2025-12-23,83.35313977248316
2025-12-24,81.49592943121218
2025-12-25,59.99847915971283
2025-12-26,80.22571303200093
2025-12-27,68.79376543909976
2025-12-28,56.1878299620791
2025-12-29,80.22571303200093
2025-12-30,89.70422176853937
2025-12-31,88.43400536932813
2026-01-01,63.80912835734655
2026-01-02,87.16378897011688
2026-01-03,89.02099931138787
2026-01-04,73.87463103594473
2026-01-05,82.08292337327191
2026-01-06,85.89357257090563
2026-01-07,83.35313977248316
2026-01-08,76.4150638343672
2026-01-09,83.35313977248316
2026-01-10,72.42158045805914
2026-01-11,53.2913516578171
2026-01-12,77.88736011527115
2026-01-13,90.18536434399817
2026-01-14,87.45247451539217
2026-01-15,86.08602960108917
2026-01-16,87.45247451539217
2026-01-17,76.52091520096815
2026-01-18,71.05513554375614
2026-01-19,80.62024994387716
2026-01-20,83.35313977248316
2026-01-21,105.2162584013312
2026-01-22,87.45247451539217
2026-01-23,83.35313977248316
2026-01-24,83.35313977248316
2026-01-25,65.58935588654413
2026-01-26,87.45247451539217
2026-01-27,88.81891942969517
2026-01-28,88.81891942969517
2026-01-29,92.91825417260418
2026-01-30,102.4833685727252
2026-01-31,91.55180925830118
2026-02-01,79.25380502957415
2026-02-02,94.28469908690718
2026-02-03,97.01758891551319
2026-02-04,87.45247451539217
2026-02-05,86.08602960108917
2026-02-06,92.91825417260418
2026-02-07,103.8498134870282
2026-02-08,71.05513554375614
2026-02-09,79.25380502957415
2026-02-10,84.71958468678616
2026-02-11,86.08602960108917
2026-02-12,80.62024994387716
2026-02-13,95.65114400121018
2026-02-14,75.15447028666514
2026-02-15,61.49002114363512
2026-02-16,79.25380502957415
2026-02-17,73.78802537236214
2026-02-18,83.35313977248316
2026-02-19,84.71958468678616
2026-02-20,83.35313977248316
2026-02-21,76.52091520096815
2026-02-22,60.123576229332116
2026-02-23,84.71958468678616
2026-02-24,87.45247451539217
2026-02-25,83.35313977248316
2026-02-26,88.81891942969517
2026-02-27,101.1169236584222
2026-02-28,92.91825417260418
2026-03-01,75.15447028666514
2026-03-02,120.24715245866423
2026-03-03,136.64449143030026
2026-03-04,102.4833685727252
2026-03-05,94.28469908690718
2026-03-06,102.4833685727252
2026-03-07,87.45247451539217
2026-03-08,72.42158045805914
2026-03-09,91.55180925830118
2026-03-10,88.81891942969517
2026-03-11,87.45247451539217
2026-03-12,94.28469908690718
2026-03-13,99.75047874411919
2026-03-14,114.78137280145222
2026-03-15,90.18536434399817
2026-03-16,95.65114400121018
2026-03-17,91.55180925830118
2026-03-18,97.01758891551319
2026-03-19,83.35313977248316
2026-03-20,92.91825417260418
2026-03-21,81.98669485818016
2026-03-22,65.58935588654413
2026-03-23,84.71958468678616
2026-03-24,84.71958468678616
2026-03-25,90.18536434399817
2026-03-26,83.35313977248316
2026-03-27,86.08602960108917
2026-03-28,72.42158045805914
2026-03-29,65.58935588654413
2026-03-30,84.71958468678616
2026-03-31,87.45247451539217
2026-04-01,92.91825417260418
2026-04-02,84.71958468678616
2026-04-03,86.08602960108917
2026-04-04,90.18536434399817
2026-04-05,61.49002114363512
2026-04-06,83.35313977248316
2026-04-07,79.25380502957415
2026-04-08,83.35313977248316
2026-04-09,87.45247451539217
2026-04-10,101.1169236584222
2026-04-11,92.91825417260418
2026-04-12,65.58935588654413
2026-04-13,79.25380502957415
2026-04-14,94.28469908690718
2026-04-15,87.45247451539217
2026-04-16,91.55180925830118
2026-04-17,92.91825417260418
2026-04-18,80.62024994387716
2026-04-19,60.123576229332116
2026-04-20,77.88736011527115
2026-04-21,87.45247451539217
2026-04-22,87.45247451539217
2026-04-23,76.52091520096815
2026-04-24,83.35313977248316
2026-04-25,68.32224571515013
2026-04-26,60.123576229332116
2026-04-27,77.88736011527115
2026-04-28,73.78802537236214
2026-04-29,77.88736011527115
2026-04-30,90.18536434399817
2026-05-01,98.38403382981619
2026-05-02,75.15447028666514
2026-05-03,58.75713131502911
2026-05-04,81.98669485818016
2026-05-05,73.78802537236214
2026-05-06,79.25380502957415
2026-05-07,80.62024994387716
2026-05-08,83.35313977248316
2026-05-09,73.78802537236214
2026-05-10,60.123576229332116
2026-05-11,75.15447028666514
2026-05-12,81.98669485818016
2026-05-13,84.71958468678616
2026-05-14,79.25380502957415
2026-05-15,81.98669485818016
2026-05-16,75.15447028666514
2026-05-17,60.123576229332116
2026-05-18,75.15447028666514
2026-05-19,81.98669485818016
2026-05-20,80.62024994387716
2026-05-21,83.35313977248316
2026-05-22,86.08602960108917
2026-05-23,75.15447028666514
2026-05-24,57.39068640072611
2026-05-25,60.123576229332116
2026-05-26,86.08602960108917
2026-05-27,83.35313977248316
2026-05-28,86.08602960108917
2026-05-29,92.91825417260418
2026-05-30,75.15447028666514
2026-05-31,72.42158045805914
