Time,youtube.com
2024-11-28,54.28846458983445
2024-11-29,51.743692812185955
2024-11-30,53.440207330618286
2024-12-01,55.98497910826677
2024-12-02,59.378008145131425
2024-12-03,59.378008145131425
2024-12-04,61.074522663563755
2024-12-05,59.378008145131425
2024-12-06,63.61929444121224
2024-12-07,57.6814936266991
2024-12-08,57.6814936266991
2024-12-09,60.22626540434759
2024-12-10,60.22626540434759
2024-12-11,61.92277992277992
2024-12-12,57.6814936266991
2024-12-13,61.074522663563755
2024-12-14,60.22626540434759
2024-12-15,56.83323636748294
2024-12-16,65.31580895964457
2024-12-17,61.92277992277992
2024-12-18,64.4675517004284
2024-12-19,66.16406621886074
2024-12-20,70.40535251494155
2024-12-21,53.440207330618286
2024-12-22,60.22626540434759
2024-12-23,53.440207330618286
2024-12-24,58.52975088591526
2024-12-25,61.92277992277992
2024-12-26,62.77103718199608
2024-12-27,58.52975088591526
2024-12-28,58.52975088591526
2024-12-29,56.83323636748294
2024-12-30,55.98497910826677
2024-12-31,58.52975088591526
2025-01-01,59.378008145131425
2025-01-02,56.83323636748294
2025-01-03,56.83323636748294
2025-01-04,57.6814936266991
2025-01-05,55.98497910826677
2025-01-06,53.440207330618286
2025-01-07,61.074522663563755
2025-01-08,57.6814936266991
2025-01-09,59.378008145131425
2025-01-10,62.77103718199608
2025-01-11,57.6814936266991
2025-01-12,55.13672184905061
2025-01-13,62.77103718199608
2025-01-14,61.074522663563755
2025-01-15,65.31580895964457
2025-01-16,60.22626540434759
2025-01-17,59.378008145131425
2025-01-18,55.98497910826677
2025-01-19,54.28846458983445
2025-01-20,60.22626540434759
2025-01-21,61.074522663563755
2025-01-22,59.378008145131425
2025-01-23,63.61929444121224
2025-01-24,63.61929444121224
2025-01-25,57.6814936266991
2025-01-26,56.83323636748294
2025-01-27,57.6814936266991
2025-01-28,59.378008145131425
2025-01-29,63.61929444121224
2025-01-30,63.61929444121224
2025-01-31,67.0123234780769
2025-02-01,57.6814936266991
2025-02-02,58.52975088591526
2025-02-03,61.074522663563755
2025-02-04,77.19141058867085
2025-02-05,72.95012429259003
2025-02-06,71.25360977415771
2025-02-07,84.82572592161632
2025-02-08,84.82572592161632
2025-02-09,82.28095414396783
2025-02-10,76.3431533294547
2025-02-11,77.19141058867085
2025-02-12,74.64663881102237
2025-02-13,71.25360977415771
2025-02-14,72.95012429259003
2025-02-15,77.19141058867085
2025-02-16,72.10186703337388
2025-02-17,68.70883799650922
2025-02-18,70.40535251494155
2025-02-19,70.40535251494155
2025-02-20,69.55709525572539
2025-02-21,68.70883799650922
2025-02-22,68.70883799650922
2025-02-23,62.77103718199608
2025-02-24,63.61929444121224
2025-02-25,65.31580895964457
2025-02-26,63.61929444121224
2025-02-27,64.4675517004284
2025-02-28,67.0123234780769
2025-03-01,61.074522663563755
2025-03-02,68.70883799650922
2025-03-03,65.31580895964457
2025-03-04,65.31580895964457
2025-03-05,67.86058073729306
2025-03-06,69.55709525572539
2025-03-07,66.16406621886074
2025-03-08,64.4675517004284
2025-03-09,69.55709525572539
2025-03-10,66.16406621886074
2025-03-11,65.31580895964457
2025-03-12,65.31580895964457
2025-03-13,62.77103718199608
2025-03-14,65.31580895964457
2025-03-15,59.378008145131425
2025-03-16,65.31580895964457
2025-03-17,60.22626540434759
2025-03-18,60.22626540434759
2025-03-19,61.074522663563755
2025-03-20,61.92277992277992
2025-03-21,67.0123234780769
2025-03-22,55.13672184905061
2025-03-23,61.92277992277992
2025-03-24,65.31580895964457
2025-03-25,60.22626540434759
2025-03-26,63.61929444121224
2025-03-27,61.92277992277992
2025-03-28,64.4675517004284
2025-03-29,64.4675517004284
2025-03-30,61.92277992277992
2025-03-31,63.61929444121224
2025-04-01,61.074522663563755
2025-04-02,58.52975088591526
2025-04-03,61.92277992277992
2025-04-04,61.92277992277992
2025-04-05,58.52975088591526
2025-04-06,59.378008145131425
2025-04-07,58.52975088591526
2025-04-08,62.77103718199608
2025-04-09,62.77103718199608
2025-04-10,61.92277992277992
2025-04-11,67.0123234780769
2025-04-12,62.77103718199608
2025-04-13,53.440207330618286
2025-04-14,59.378008145131425
2025-04-15,60.98027185698419
2025-04-16,64.27905008726927
2025-04-17,62.789887343312
2025-04-18,57.68149362669911
2025-04-19,53.31768128206484
2025-04-20,56.93691225472047
2025-04-21,59.17065637065637
2025-04-22,58.00194636906966
2025-04-23,57.68149362669911
2025-04-24,58.426074998677734
2025-04-25,60.23569048500555
2025-04-26,54.38271539641403
2025-04-27,59.49110911302692
2025-04-28,62.04530597133336
2025-04-29,59.17065637065637
2025-04-30,58.00194636906966
2025-05-01,58.426074998677734
2025-05-02,54.38271539641403
2025-05-03,55.87187814037129
2025-05-04,56.93691225472047
2025-05-05,51.82851853810757
2025-05-06,57.68149362669911
2025-05-07,62.04530597133336
2025-05-08,62.789887343312
2025-05-09,60.98027185698419
2025-05-10,56.61645951234992
2025-05-11,50.339355794150315
2025-05-12,54.806844026022105
2025-05-13,61.724853228962814
2025-05-14,55.127296768392654
2025-05-15,58.96330459618131
2025-05-16,53.836060718252504
2025-05-17,51.272438779288095
2025-05-18,55.7587771724758
2025-05-19,54.4769662029936
2025-05-20,59.604210080922414
2025-05-21,56.39968265721691
2025-05-22,56.39968265721691
2025-05-23,57.040588141958004
2025-05-24,51.272438779288095
2025-05-25,55.7587771724758
2025-05-26,51.9133442640292
2025-05-27,52.554249748770296
2025-05-28,57.040588141958004
2025-05-29,57.040588141958004
2025-05-30,57.040588141958004
2025-05-31,57.68149362669911
2025-06-01,53.1951552335114
2025-06-02,53.836060718252504
2025-06-03,57.040588141958004
2025-06-04,52.554249748770296
2025-06-05,52.554249748770296
2025-06-06,59.604210080922414
2025-06-07,49.349722325064796
2025-06-08,53.836060718252504
2025-06-09,51.272438779288095
2025-06-10,53.1951552335114
2025-06-11,52.554249748770296
2025-06-12,53.1951552335114
2025-06-13,53.836060718252504
2025-06-14,55.117871687734706
2025-06-15,49.349722325064796
2025-06-16,54.4769662029936
2025-06-17,51.272438779288095
2025-06-18,49.99062780980589
2025-06-19,46.78610038610039
2025-06-20,48.70881684032369
2025-06-21,52.554249748770296
2025-06-22,52.554249748770296
2025-06-23,49.349722325064796
2025-06-24,54.4769662029936
2025-06-25,49.99062780980589
2025-06-26,54.4769662029936
2025-06-27,54.4769662029936
2025-06-28,47.42700587084149
2025-06-29,49.349722325064796
2025-06-30,48.70881684032369
2025-07-01,50.631533294547
2025-07-02,51.9133442640292
2025-07-03,48.06791135558259
2025-07-04,55.7587771724758
2025-07-05,51.9133442640292
2025-07-06,53.836060718252504
2025-07-07,54.4769662029936
2025-07-08,46.78610038610039
2025-07-09,46.78610038610039
2025-07-10,49.349722325064796
2025-07-11,50.631533294547
2025-07-12,49.99062780980589
2025-07-13,51.272438779288095
2025-07-14,51.272438779288095
2025-07-15,52.554249748770296
2025-07-16,51.272438779288095
2025-07-17,54.4769662029936
2025-07-18,55.117871687734706
2025-07-19,49.349722325064796
2025-07-20,51.9133442640292
2025-07-21,51.272438779288095
2025-07-22,48.70881684032369
2025-07-23,50.631533294547
2025-07-24,48.06791135558259
2025-07-25,53.1951552335114
2025-07-26,48.06791135558259
2025-07-27,50.631533294547
2025-07-28,51.9133442640292
2025-07-29,46.78610038610039
2025-07-30,51.272438779288095
2025-07-31,49.99062780980589
2025-08-01,52.554249748770296
2025-08-02,50.631533294547
2025-08-03,54.4769662029936
2025-08-04,48.70881684032369
2025-08-05,50.631533294547
2025-08-06,50.631533294547
2025-08-07,50.631533294547
2025-08-08,55.117871687734706
2025-08-09,47.42700587084149
2025-08-10,49.99062780980589
2025-08-11,55.117871687734706
2025-08-12,50.631533294547
2025-08-13,51.9133442640292
2025-08-14,51.272438779288095
2025-08-15,53.836060718252504
2025-08-16,46.78610038610039
2025-08-17,49.99062780980589
2025-08-18,53.836060718252504
2025-08-19,55.7587771724758
2025-08-20,50.631533294547
2025-08-21,51.272438779288095
2025-08-22,50.631533294547
2025-08-23,52.554249748770296
2025-08-24,52.554249748770296
2025-08-25,55.117871687734706
2025-08-26,59.604210080922414
2025-08-27,53.1951552335114
2025-08-28,57.040588141958004
2025-08-29,55.7587771724758
2025-08-30,48.70881684032369
2025-08-31,55.117871687734706
2025-09-01,49.349722325064796
2025-09-02,51.272438779288095
2025-09-03,52.554249748770296
2025-09-04,52.554249748770296
2025-09-05,58.96330459618131
2025-09-06,55.117871687734706
2025-09-07,52.554249748770296
2025-09-08,54.4769662029936
2025-09-09,51.9133442640292
2025-09-10,57.68149362669911
2025-09-11,58.96330459618131
2025-09-12,62.80873750462792
2025-09-13,47.42700587084149
2025-09-14,53.1951552335114
2025-09-15,51.9133442640292
2025-09-16,46.78610038610039
2025-09-17,54.4769662029936
2025-09-18,57.040588141958004
2025-09-19,59.604210080922414
2025-09-20,49.99062780980589
2025-09-21,51.9133442640292
2025-09-22,53.1951552335114
2025-09-23,52.554249748770296
2025-09-24,51.9133442640292
2025-09-25,54.4769662029936
2025-09-26,53.836060718252504
2025-09-27,52.554249748770296
2025-09-28,54.4769662029936
2025-09-29,53.1951552335114
2025-09-30,49.99062780980589
2025-10-01,58.32239911144021
2025-10-02,53.836060718252504
2025-10-03,48.06791135558259
2025-10-04,52.554249748770296
2025-10-05,53.1951552335114
2025-10-06,51.9133442640292
2025-10-07,48.06791135558259
2025-10-08,52.554249748770296
2025-10-09,52.554249748770296
2025-10-10,51.272438779288095
2025-10-11,50.631533294547
2025-10-12,51.9133442640292
2025-10-13,53.836060718252504
2025-10-14,52.554249748770296
2025-10-15,60.24511556566351
2025-10-16,56.39968265721691
2025-10-17,50.631533294547
2025-10-18,51.272438779288095
2025-10-19,56.39968265721691
2025-10-20,48.70881684032369
2025-10-21,51.272438779288095
2025-10-22,54.4769662029936
2025-10-23,50.631533294547
2025-10-24,52.554249748770296
2025-10-25,49.99062780980589
2025-10-26,52.554249748770296
2025-10-27,48.70881684032369
2025-10-28,49.99062780980589
2025-10-29,53.1951552335114
2025-10-30,46.78610038610039
2025-10-31,52.554249748770296
2025-11-01,48.06791135558259
2025-11-02,49.99062780980589
2025-11-03,51.272438779288095
2025-11-04,52.554249748770296
2025-11-05,49.99062780980589
2025-11-06,49.349722325064796
2025-11-07,50.631533294547
2025-11-08,52.554249748770296
2025-11-09,46.14519490135929
2025-11-10,50.631533294547
2025-11-11,48.70881684032369
2025-11-12,51.272438779288095
2025-11-13,52.554249748770296
2025-11-14,49.99062780980589
2025-11-15,53.1951552335114
2025-11-16,51.9133442640292
2025-11-17,49.99062780980589
2025-11-18,48.70881684032369
2025-11-19,53.836060718252504
2025-11-20,50.631533294547
2025-11-21,48.70881684032369
2025-11-22,55.117871687734706
2025-11-23,49.349722325064796
2025-11-24,53.1951552335114
2025-11-25,49.99062780980589
2025-11-26,49.99062780980589
2025-11-27,47.42700587084149
2025-11-28,43.58157296239488
2025-11-29,48.70881684032369
2025-11-30,53.1951552335114
2025-12-01,46.14519490135929
2025-12-02,46.14519490135929
2025-12-03,47.42700587084149
2025-12-04,48.70881684032369
2025-12-05,49.99062780980589
2025-12-06,49.349722325064796
2025-12-07,53.836060718252504
2025-12-08,47.42700587084149
2025-12-09,46.78610038610039
2025-12-10,51.9133442640292
2025-12-11,49.3497223250648
2025-12-12,50.84148509127253
2025-12-13,51.90781921674695
2025-12-14,50.09560370816867
2025-12-15,50.09560370816867
2025-12-16,50.416056450539216
2025-12-17,48.603840941960925
2025-12-18,49.02926958269425
2025-12-19,55.532250233903525
2025-12-20,49.3497223250648
2025-12-21,50.84148509127253
2025-12-22,50.09560370816867
2025-12-23,49.3497223250648
2025-12-24,46.79162543338264
2025-12-25,49.02926958269425
2025-12-26,50.09560370816867
2025-12-27,47.85795955885706
2025-12-28,53.399581982954686
2025-12-29,46.79162543338264
2025-12-30,48.603840941960925
2025-12-31,49.67017506743535
2026-01-01,50.416056450539216
2026-01-02,46.04574405027878
2026-01-03,51.90781921674695
2026-01-04,46.79162543338264
2026-01-05,46.04574405027878
2026-01-06,46.04574405027878
2026-01-07,48.28338819959038
2026-01-08,45.29986266717491
2026-01-09,46.04574405027878
2026-01-10,50.200579606531434
2026-01-11,47.648007762131535
2026-01-12,46.7971504806649
2026-01-13,50.200579606531434
2026-01-14,46.7971504806649
2026-01-15,48.498865043598165
2026-01-16,48.498865043598165
2026-01-17,50.200579606531434
2026-01-18,51.05143688799807
2026-01-19,46.7971504806649
2026-01-20,46.7971504806649
2026-01-21,46.7971504806649
2026-01-22,51.05143688799807
2026-01-23,47.648007762131535
2026-01-24,50.200579606531434
2026-01-25,51.9022941694647
2026-01-26,48.498865043598165
2026-01-27,49.3497223250648
2026-01-28,50.200579606531434
2026-01-29,47.648007762131535
2026-01-30,53.60400873239797
2026-01-31,47.648007762131535
2026-02-01,51.05143688799807
2026-02-02,48.498865043598165
2026-02-03,44.244578636265
2026-02-04,46.7971504806649
2026-02-05,45.09543591773163
2026-02-06,50.200579606531434
2026-02-07,48.498865043598165
2026-02-08,51.9022941694647
2026-02-09,53.60400873239797
2026-02-10,51.9022941694647
2026-02-11,48.498865043598165
2026-02-12,47.648007762131535
2026-02-13,47.648007762131535
2026-02-14,49.3497223250648
2026-02-15,50.200579606531434
2026-02-16,46.7971504806649
2026-02-17,47.648007762131535
2026-02-18,85.08572814666346
2026-02-19,48.498865043598165
2026-02-20,49.3497223250648
2026-02-21,48.498865043598165
2026-02-22,45.946293199198266
2026-02-23,46.7971504806649
2026-02-24,49.3497223250648
2026-02-25,49.3497223250648
2026-02-26,51.05143688799807
2026-02-27,46.7971504806649
2026-02-28,49.3497223250648
2026-03-01,51.9022941694647
2026-03-02,51.05143688799807
2026-03-03,49.3497223250648
2026-03-04,48.498865043598165
2026-03-05,51.9022941694647
2026-03-06,50.200579606531434
2026-03-07,56.15658057679788
2026-03-08,51.05143688799807
2026-03-09,50.200579606531434
2026-03-10,48.498865043598165
2026-03-11,51.9022941694647
2026-03-12,50.200579606531434
2026-03-13,52.75315145093134
2026-03-14,51.05143688799807
2026-03-15,52.75315145093134
2026-03-16,49.3497223250648
2026-03-17,51.05143688799807
2026-03-18,50.200579606531434
2026-03-19,48.498865043598165
2026-03-20,51.9022941694647
2026-03-21,52.75315145093134
2026-03-22,52.75315145093134
2026-03-23,49.3497223250648
2026-03-24,46.7971504806649
2026-03-25,50.200579606531434
2026-03-26,43.39372135479836
2026-03-27,51.05143688799807
2026-03-28,51.05143688799807
2026-03-29,51.05143688799807
2026-03-30,50.200579606531434
2026-03-31,45.946293199198266
2026-04-01,53.60400873239797
2026-04-02,50.200579606531434
2026-04-03,54.45486601386461
2026-04-04,51.05143688799807
2026-04-05,48.498865043598165
2026-04-06,53.60400873239797
2026-04-07,48.498865043598165
2026-04-08,44.244578636265
2026-04-09,43.39372135479836
2026-04-10,48.498865043598165
2026-04-11,51.05143688799807
2026-04-12,50.200579606531434
2026-04-13,45.09543591773163
2026-04-14,45.946293199198266
2026-04-15,46.7971504806649
2026-04-16,46.7971504806649
2026-04-17,48.498865043598165
2026-04-18,48.498865043598165
2026-04-19,50.200579606531434
2026-04-20,45.946293199198266
2026-04-21,48.498865043598165
2026-04-22,44.244578636265
2026-04-23,49.3497223250648
2026-04-24,46.7971504806649
2026-04-25,45.946293199198266
2026-04-26,48.498865043598165
2026-04-27,47.648007762131535
2026-04-28,48.498865043598165
2026-04-29,45.09543591773163
2026-04-30,48.498865043598165
2026-05-01,51.05143688799807
2026-05-02,45.09543591773163
2026-05-03,49.3497223250648
2026-05-04,48.498865043598165
2026-05-05,52.75315145093134
2026-05-06,46.7971504806649
2026-05-07,45.09543591773163
2026-05-08,50.200579606531434
2026-05-09,47.648007762131535
2026-05-10,49.3497223250648
2026-05-11,49.3497223250648
2026-05-12,48.498865043598165
2026-05-13,46.7971504806649
2026-05-14,51.9022941694647
2026-05-15,49.3497223250648
2026-05-16,50.200579606531434
2026-05-17,51.05143688799807
2026-05-18,45.09543591773163
2026-05-19,48.498865043598165
2026-05-20,50.200579606531434
2026-05-21,51.9022941694647
2026-05-22,48.498865043598165
2026-05-23,49.3497223250648
2026-05-24,51.05143688799807
2026-05-25,51.9022941694647
2026-05-26,48.498865043598165
2026-05-27,45.946293199198266
2026-05-28,45.946293199198266
2026-05-29,49.3497223250648
2026-05-30,45.946293199198266
2026-05-31,47.648007762131535
