Time,taco_bell
2024-09-25,27.172584567793006
2024-09-26,28.87087110328007
2024-09-27,30.00306212693811
2024-09-28,36.79620826888636
2024-09-29,39.62668582803147
2024-09-30,27.73868007962203
2024-10-01,52.64688260009895
2024-10-02,32.267444174254194
2024-10-03,28.87087110328007
2024-10-04,31.135253150596153
2024-10-05,38.494494804373424
2024-10-06,39.06059031620244
2024-10-07,26.040393544134965
2024-10-08,26.606489055963984
2024-10-09,26.606489055963984
2024-10-10,32.83353968608321
2024-10-11,35.097921733399296
2024-10-12,39.06059031620244
2024-10-13,40.19278133986049
2024-10-14,28.87087110328007
2024-10-15,24.908202520476923
2024-10-16,24.3421070086479
2024-10-17,26.606489055963984
2024-10-18,29.43696661510909
2024-10-19,33.39963519791224
2024-10-20,37.928399292544405
2024-10-21,23.77601149681888
2024-10-22,24.908202520476923
2024-10-23,23.77601149681888
2024-10-24,28.304775591451047
2024-10-25,32.267444174254194
2024-10-26,37.928399292544405
2024-10-27,42.45716338717657
2024-10-28,26.606489055963984
2024-10-29,28.87087110328007
2024-10-30,26.606489055963984
2024-10-31,29.43696661510909
2024-11-01,39.06059031620244
2024-11-02,42.45716338717657
2024-11-03,43.589354410834616
2024-11-04,28.304775591451047
2024-11-05,26.606489055963984
2024-11-06,19.247247402186712
2024-11-07,27.172584567793006
2024-11-08,30.56915763876713
2024-11-09,36.23011275705734
2024-11-10,36.79620826888636
2024-11-11,28.87087110328007
2024-11-12,23.20991598498986
2024-11-13,22.077724961331818
2024-11-14,24.908202520476923
2024-11-15,27.73868007962203
2024-11-16,32.267444174254194
2024-11-17,35.66401724522832
2024-11-18,24.3421070086479
2024-11-19,23.77601149681888
2024-11-20,24.3421070086479
2024-11-21,24.908202520476923
2024-11-22,27.73868007962203
2024-11-23,35.66401724522832
2024-11-24,37.362303780715386
2024-11-25,26.040393544134965
2024-11-26,26.040393544134965
2024-11-27,30.56915763876713
2024-11-28,37.928399292544405
2024-11-29,27.73868007962203
2024-11-30,28.87087110328007
2024-12-01,31.135253150596153
2024-12-02,23.20991598498986
2024-12-03,21.511629449502795
2024-12-04,22.077724961331818
2024-12-05,21.511629449502795
2024-12-06,26.606489055963984
2024-12-07,33.96573070974126
2024-12-08,36.79620826888636
2024-12-09,21.511629449502795
2024-12-10,22.643820473160837
2024-12-11,22.077724961331818
2024-12-12,23.20991598498986
2024-12-13,26.040393544134965
2024-12-14,40.75887685168951
2024-12-15,36.79620826888636
2024-12-16,23.77601149681888
2024-12-17,25.474298032305942
2024-12-18,28.304775591451047
2024-12-19,32.267444174254194
2024-12-20,38.494494804373424
2024-12-21,45.28764094632167
2024-12-22,45.28764094632167
2024-12-23,36.23011275705734
2024-12-24,41.32497236351853
2024-12-25,50.948596064611884
2024-12-26,36.79620826888636
2024-12-27,35.66401724522832
2024-12-28,36.79620826888636
2024-12-29,39.06059031620244
2024-12-30,35.097921733399296
2024-12-31,36.79620826888636
2025-01-01,56.609551182902095
2025-01-02,33.39963519791224
2025-01-03,33.96573070974126
2025-01-04,36.23011275705734
2025-01-05,34.53182622157028
2025-01-06,23.77601149681888
2025-01-07,24.908202520476923
2025-01-08,24.908202520476923
2025-01-09,26.040393544134965
2025-01-10,28.304775591451047
2025-01-11,32.83353968608321
2025-01-12,36.23011275705734
2025-01-13,22.643820473160837
2025-01-14,23.77601149681888
2025-01-15,23.77601149681888
2025-01-16,30.00306212693811
2025-01-17,31.701348662425175
2025-01-18,37.362303780715386
2025-01-19,37.928399292544405
2025-01-20,31.135253150596153
2025-01-21,27.172584567793006
2025-01-22,26.606489055963984
2025-01-23,27.172584567793006
2025-01-24,29.43696661510909
2025-01-25,35.66401724522832
2025-01-26,36.23011275705734
2025-01-27,26.040393544134965
2025-01-28,26.606489055963984
2025-01-29,27.73868007962203
2025-01-30,26.606489055963984
2025-01-31,29.43696661510909
2025-02-01,33.96573070974126
2025-02-02,36.79620826888636
2025-02-03,23.77601149681888
2025-02-04,23.20991598498986
2025-02-05,25.474298032305942
2025-02-06,26.040393544134965
2025-02-07,26.606489055963984
2025-02-08,34.53182622157028
2025-02-09,32.83353968608321
2025-02-10,22.077724961331818
2025-02-11,20.379438425844754
2025-02-12,24.3421070086479
2025-02-13,24.3421070086479
2025-02-14,26.040393544134965
2025-02-15,29.43696661510909
2025-02-16,33.96573070974126
2025-02-17,27.73868007962203
2025-02-18,23.77601149681888
2025-02-19,24.908202520476923
2025-02-20,26.040393544134965
2025-02-21,32.83353968608321
2025-02-22,36.79620826888636
2025-02-23,39.62668582803147
2025-02-24,26.606489055963984
2025-02-25,26.606489055963984
2025-02-26,27.73868007962203
2025-02-27,28.304775591451047
2025-02-28,35.66401724522832
2025-03-01,43.589354410834616
2025-03-02,38.494494804373424
2025-03-03,27.172584567793006
2025-03-04,28.304775591451047
2025-03-05,30.00306212693811
2025-03-06,35.097921733399296
2025-03-07,35.097921733399296
2025-03-08,39.06059031620244
2025-03-09,39.06059031620244
2025-03-10,27.73868007962203
2025-03-11,27.172584567793006
2025-03-12,27.73868007962203
2025-03-13,27.172584567793006
2025-03-14,31.135253150596153
2025-03-15,36.79620826888636
2025-03-16,39.62668582803147
2025-03-17,23.77601149681888
2025-03-18,25.474298032305942
2025-03-19,26.606489055963984
2025-03-20,26.606489055963984
2025-03-21,28.304775591451047
2025-03-22,35.097921733399296
2025-03-23,37.362303780715386
2025-03-24,22.643820473160837
2025-03-25,24.3421070086479
2025-03-26,25.474298032305942
2025-03-27,27.73868007962203
2025-03-28,34.53182622157028
2025-03-29,39.06059031620244
2025-03-30,39.62668582803147
2025-03-31,26.606489055963984
2025-04-01,26.040393544134965
2025-04-02,25.474298032305942
2025-04-03,27.73868007962203
2025-04-04,31.135253150596153
2025-04-05,35.097921733399296
2025-04-06,36.79620826888636
2025-04-07,24.3421070086479
2025-04-08,24.908202520476923
2025-04-09,25.474298032305942
2025-04-10,26.040393544134965
2025-04-11,28.87087110328007
2025-04-12,32.267444174254194
2025-04-13,35.66401724522832
2025-04-14,24.908202520476923
2025-04-15,24.784369127264323
2025-04-16,25.08510736792349
2025-04-17,27.70329911013271
2025-04-18,30.038443096427425
2025-04-19,34.99177882493136
2025-04-20,39.0782808009471
2025-04-21,27.119513113559037
2025-04-22,22.74996338162878
2025-04-23,24.50132137134981
2025-04-24,26.836465357644524
2025-04-25,30.905276848915612
2025-04-26,34.40799282835768
2025-04-27,37.04387505531156
2025-04-28,26.535727116985356
2025-04-29,25.66889336449717
2025-04-30,28.870871103280066
2025-05-01,30.038443096427425
2025-05-02,30.038443096427425
2025-05-03,34.99177882493136
2025-05-04,37.91070880779975
2025-05-05,28.870871103280066
2025-05-06,25.951941120411682
2025-05-07,26.252679361070847
2025-05-08,25.08510736792349
2025-05-09,28.287085106706392
2025-05-10,32.65663483863665
2025-05-11,34.70873106901685
2025-05-12,24.50132137134981
2025-05-13,24.784369127264323
2025-05-14,24.784369127264323
2025-05-15,25.26201221537006
2025-05-16,27.667918140643398
2025-05-17,34.885635916463414
2025-05-18,36.69006536041842
2025-05-19,24.660535734051724
2025-05-20,24.660535734051724
2025-05-21,25.26201221537006
2025-05-22,27.667918140643398
2025-05-23,29.472347584598403
2025-05-24,33.68268295382675
2025-05-25,38.494494804373424
2025-05-26,36.69006536041842
2025-05-27,25.863488696688396
2025-05-28,25.26201221537006
2025-05-29,28.870871103280066
2025-05-30,31.87825350987174
2025-05-31,34.28415943514508
2025-06-01,38.494494804373424
2025-06-02,27.667918140643398
2025-06-03,29.472347584598403
2025-06-04,28.870871103280066
2025-06-05,28.870871103280066
2025-06-06,28.269394621961734
2025-06-07,33.08120647250841
2025-06-08,36.08858887910009
2025-06-09,26.46496517800673
2025-06-10,26.46496517800673
2025-06-11,27.667918140643398
2025-06-12,28.870871103280066
2025-06-13,30.07382406591674
2025-06-14,33.08120647250841
2025-06-15,33.08120647250841
2025-06-16,24.05905925273339
2025-06-17,26.46496517800673
2025-06-18,31.87825350987174
2025-06-19,30.67530054723507
2025-06-20,31.276777028553408
2025-06-21,34.28415943514508
2025-06-22,35.48711239778175
2025-06-23,27.066441659325065
2025-06-24,27.667918140643398
2025-06-25,28.269394621961734
2025-06-26,30.67530054723507
2025-06-27,32.47972999119008
2025-06-28,34.885635916463414
2025-06-29,39.09597128569176
2025-06-30,29.472347584598403
2025-07-01,29.472347584598403
2025-07-02,30.07382406591674
2025-07-03,31.276777028553408
2025-07-04,39.09597128569176
2025-07-05,41.5018772109651
2025-07-06,36.69006536041842
2025-07-07,27.667918140643398
2025-07-08,25.26201221537006
2025-07-09,29.472347584598403
2025-07-10,28.269394621961734
2025-07-11,31.87825350987174
2025-07-12,33.68268295382675
2025-07-13,37.29154184173675
2025-07-14,28.870871103280066
2025-07-15,34.885635916463414
2025-07-16,30.67530054723507
2025-07-17,29.472347584598403
2025-07-18,32.47972999119008
2025-07-19,36.69006536041842
2025-07-20,38.494494804373424
2025-07-21,28.870871103280066
2025-07-22,27.066441659325065
2025-07-23,31.87825350987174
2025-07-24,31.276777028553408
2025-07-25,33.68268295382675
2025-07-26,36.69006536041842
2025-07-27,39.09597128569176
2025-07-28,28.870871103280066
2025-07-29,28.870871103280066
2025-07-30,28.870871103280066
2025-07-31,31.276777028553408
2025-08-01,33.68268295382675
2025-08-02,36.08858887910009
2025-08-03,37.29154184173675
2025-08-04,28.269394621961734
2025-08-05,26.46496517800673
2025-08-06,28.269394621961734
2025-08-07,30.67530054723507
2025-08-08,31.87825350987174
2025-08-09,35.48711239778175
2025-08-10,36.69006536041842
2025-08-11,26.46496517800673
2025-08-12,27.667918140643398
2025-08-13,30.07382406591674
2025-08-14,32.47972999119008
2025-08-15,35.48711239778175
2025-08-16,41.5018772109651
2025-08-17,43.907783136238436
2025-08-18,30.67530054723507
2025-08-19,30.67530054723507
2025-08-20,30.67530054723507
2025-08-21,28.870871103280066
2025-08-22,30.67530054723507
2025-08-23,38.494494804373424
2025-08-24,39.6974477670101
2025-08-25,27.066441659325065
2025-08-26,24.660535734051724
2025-08-27,27.667918140643398
2025-08-28,33.08120647250841
2025-08-29,37.29154184173675
2025-08-30,38.494494804373424
2025-08-31,41.5018772109651
2025-09-01,37.89301832305509
2025-09-02,28.870871103280066
2025-09-03,28.269394621961734
2025-09-04,27.066441659325065
2025-09-05,28.870871103280066
2025-09-06,35.48711239778175
2025-09-07,37.29154184173675
2025-09-08,25.26201221537006
2025-09-09,30.07382406591674
2025-09-10,29.472347584598403
2025-09-11,30.07382406591674
2025-09-12,31.87825350987174
2025-09-13,40.90040072964676
2025-09-14,38.494494804373424
2025-09-15,27.066441659325065
2025-09-16,26.46496517800673
2025-09-17,27.066441659325065
2025-09-18,26.46496517800673
2025-09-19,30.67530054723507
2025-09-20,37.89301832305509
2025-09-21,37.29154184173675
2025-09-22,24.660535734051724
2025-09-23,24.660535734051724
2025-09-24,25.863488696688396
2025-09-25,25.863488696688396
2025-09-26,27.667918140643398
2025-09-27,36.08858887910009
2025-09-28,34.28415943514508
2025-09-29,25.26201221537006
2025-09-30,25.26201221537006
2025-10-01,31.87825350987174
2025-10-02,29.472347584598403
2025-10-03,30.07382406591674
2025-10-04,36.69006536041842
2025-10-05,37.29154184173675
2025-10-06,25.863488696688396
2025-10-07,31.276777028553408
2025-10-08,28.269394621961734
2025-10-09,25.863488696688396
2025-10-10,27.667918140643398
2025-10-11,34.885635916463414
2025-10-12,35.48711239778175
2025-10-13,26.46496517800673
2025-10-14,26.46496517800673
2025-10-15,26.46496517800673
2025-10-16,29.472347584598403
2025-10-17,34.28415943514508
2025-10-18,40.298924248328426
2025-10-19,40.90040072964676
2025-10-20,28.269394621961734
2025-10-21,27.667918140643398
2025-10-22,28.870871103280066
2025-10-23,29.472347584598403
2025-10-24,32.47972999119008
2025-10-25,34.885635916463414
2025-10-26,38.494494804373424
2025-10-27,25.26201221537006
2025-10-28,24.05905925273339
2025-10-29,25.863488696688396
2025-10-30,24.660535734051724
2025-10-31,26.46496517800673
2025-11-01,43.3063066549201
2025-11-02,37.89301832305509
2025-11-03,24.05905925273339
2025-11-04,22.254629808778386
2025-11-05,25.863488696688396
2025-11-06,31.276777028553408
2025-11-07,37.29154184173675
2025-11-08,45.11073609887511
2025-11-09,39.09597128569176
2025-11-10,27.066441659325065
2025-11-11,31.276777028553408
2025-11-12,26.46496517800673
2025-11-13,25.863488696688396
2025-11-14,28.870871103280066
2025-11-15,34.885635916463414
2025-11-16,34.885635916463414
2025-11-17,24.660535734051724
2025-11-18,24.660535734051724
2025-11-19,26.46496517800673
2025-11-20,27.066441659325065
2025-11-21,28.269394621961734
2025-11-22,34.885635916463414
2025-11-23,33.68268295382675
2025-11-24,25.863488696688396
2025-11-25,29.472347584598403
2025-11-26,34.28415943514508
2025-11-27,35.48711239778175
2025-11-28,25.863488696688396
2025-11-29,26.46496517800673
2025-11-30,28.269394621961734
2025-12-01,24.05905925273339
2025-12-02,25.26201221537006
2025-12-03,25.26201221537006
2025-12-04,27.066441659325065
2025-12-05,27.667918140643398
2025-12-06,34.28415943514508
2025-12-07,36.08858887910009
2025-12-08,23.457582771415055
2025-12-09,24.660535734051724
2025-12-10,25.26201221537006
2025-12-11,23.457582771415055
2025-12-12,29.472347584598403
2025-12-13,34.28415943514508
2025-12-14,34.28415943514508
2025-12-15,24.660535734051724
2025-12-16,24.05905925273339
2025-12-17,29.472347584598403
2025-12-18,35.48711239778175
2025-12-19,37.29154184173675
2025-12-20,45.712212580193444
2025-12-21,43.907783136238436
2025-12-22,36.69006536041842
2025-12-23,35.48711239778175
2025-12-24,45.11073609887511
2025-12-25,52.32845387469512
2025-12-26,39.09597128569176
2025-12-27,37.29154184173675
2025-12-28,39.6974477670101
2025-12-29,37.29154184173675
2025-12-30,38.494494804373424
2025-12-31,39.09597128569176
2026-01-01,60.14764813183348
2026-01-02,42.103353692283434
2026-01-03,39.09597128569176
2026-01-04,37.89301832305509
2026-01-05,28.870871103280066
2026-01-06,28.269394621961734
2026-01-07,29.472347584598403
2026-01-08,28.870871103280066
2026-01-09,32.47972999119008
2026-01-10,36.69006536041842
2026-01-11,38.494494804373424
2026-01-12,27.066441659325065
2026-01-13,28.870871103280066
2026-01-14,28.870871103280066
2026-01-15,29.472347584598403
2026-01-16,32.47972999119008
2026-01-17,39.09597128569176
2026-01-18,38.494494804373424
2026-01-19,33.08120647250841
2026-01-20,30.07382406591674
2026-01-21,28.870871103280066
2026-01-22,30.07382406591674
2026-01-23,33.08120647250841
2026-01-24,35.48711239778175
2026-01-25,33.68268295382675
2026-01-26,30.07382406591674
2026-01-27,29.472347584598403
2026-01-28,29.472347584598403
2026-01-29,28.870871103280066
2026-01-30,30.67530054723507
2026-01-31,36.08858887910009
2026-02-01,36.69006536041842
2026-02-02,25.26201221537006
2026-02-03,26.46496517800673
2026-02-04,25.863488696688396
2026-02-05,27.066441659325065
2026-02-06,28.269394621961734
2026-02-07,33.68268295382675
2026-02-08,33.68268295382675
2026-02-09,18.645770920868376
2026-02-10,21.65315332746005
2026-02-11,25.26201221537006
2026-02-12,25.26201221537006
2026-02-13,27.066441659325065
2026-02-14,31.276777028553408
2026-02-15,31.276777028553408
2026-02-16,28.269394621961734
2026-02-17,23.457582771415055
2026-02-18,24.660535734051724
2026-02-19,27.066441659325065
2026-02-20,27.667918140643398
2026-02-21,33.68268295382675
2026-02-22,31.87825350987174
2026-02-23,25.863488696688396
2026-02-24,27.667918140643398
2026-02-25,27.667918140643398
2026-02-26,26.46496517800673
2026-02-27,28.870871103280066
2026-02-28,39.6974477670101
2026-03-01,37.29154184173675
2026-03-02,26.46496517800673
2026-03-03,25.26201221537006
2026-03-04,28.870871103280066
2026-03-05,29.472347584598403
2026-03-06,30.07382406591674
2026-03-07,36.69006536041842
2026-03-08,36.69006536041842
2026-03-09,25.863488696688396
2026-03-10,27.667918140643398
2026-03-11,29.472347584598403
2026-03-12,30.67530054723507
2026-03-13,30.07382406591674
2026-03-14,37.29154184173675
2026-03-15,37.29154184173675
2026-03-16,28.870871103280066
2026-03-17,26.46496517800673
2026-03-18,29.472347584598403
2026-03-19,30.67530054723507
2026-03-20,31.276777028553408
2026-03-21,39.09597128569176
2026-03-22,40.298924248328426
2026-03-23,27.066441659325065
2026-03-24,28.870871103280066
2026-03-25,41.5018772109651
2026-03-26,37.29154184173675
2026-03-27,51.125500912058456
2026-03-28,53.531406837331794
2026-03-29,55.335836281286795
2026-03-30,46.91516554283011
2026-03-31,31.87825350987174
2026-04-01,29.472347584598403
2026-04-02,28.870871103280066
2026-04-03,33.68268295382675
2026-04-04,34.885635916463414
2026-04-05,40.90040072964676
2026-04-06,31.87825350987174
2026-04-07,30.07382406591674
2026-04-08,27.667918140643398
2026-04-09,28.870871103280066
2026-04-10,30.07382406591674
2026-04-11,36.08858887910009
2026-04-12,35.48711239778175
2026-04-13,24.05905925273339
2026-04-14,27.066441659325065
2026-04-15,28.870871103280066
2026-04-16,30.07382406591674
2026-04-17,31.276777028553408
2026-04-18,35.48711239778175
2026-04-19,37.89301832305509
2026-04-20,28.269394621961734
2026-04-21,27.066441659325065
2026-04-22,28.870871103280066
2026-04-23,28.269394621961734
2026-04-24,29.472347584598403
2026-04-25,36.69006536041842
2026-04-26,36.08858887910009
2026-04-27,25.26201221537006
2026-04-28,25.863488696688396
2026-04-29,28.269394621961734
2026-04-30,27.667918140643398
2026-05-01,30.07382406591674
2026-05-02,36.08858887910009
2026-05-03,36.69006536041842
2026-05-04,26.46496517800673
2026-05-05,33.68268295382675
2026-05-06,30.07382406591674
2026-05-07,24.660535734051724
2026-05-08,29.472347584598403
2026-05-09,33.68268295382675
2026-05-10,33.68268295382675
2026-05-11,24.05905925273339
2026-05-12,27.066441659325065
2026-05-13,28.269394621961734
2026-05-14,28.870871103280066
2026-05-15,30.07382406591674
2026-05-16,36.69006536041842
2026-05-17,36.08858887910009
2026-05-18,26.46496517800673
2026-05-19,26.46496517800673
2026-05-20,31.276777028553408
2026-05-21,31.87825350987174
2026-05-22,33.08120647250841
2026-05-23,37.29154184173675
2026-05-24,36.69006536041842
2026-05-25,36.69006536041842
2026-05-26,28.870871103280066
2026-05-27,29.472347584598403
2026-05-28,30.07382406591674
2026-05-29,31.276777028553408
2026-05-30,37.89301832305509
2026-05-31,33.68268295382675
