Time,tampa_bay_buccaneers
2024-09-02,1.0153846153846153
2024-09-03,1.0153846153846153
2024-09-04,1.0153846153846153
2024-09-05,1.4384615384615385
2024-09-06,1.4384615384615385
2024-09-07,1.6076923076923078
2024-09-08,17.092307692307692
2024-09-09,7.107692307692307
2024-09-10,2.623076923076923
2024-09-11,1.6076923076923078
2024-09-12,1.6076923076923078
2024-09-13,1.6076923076923078
2024-09-14,2.0307692307692307
2024-09-15,17.684615384615384
2024-09-16,4.061538461538461
2024-09-17,2.0307692307692307
2024-09-18,1.523076923076923
2024-09-19,2.0307692307692307
2024-09-20,1.523076923076923
2024-09-21,2.0307692307692307
2024-09-22,17.26153846153846
2024-09-23,3.5538461538461537
2024-09-24,2.0307692307692307
2024-09-25,1.523076923076923
2024-09-26,1.523076923076923
2024-09-27,2.0307692307692307
2024-09-28,1.523076923076923
2024-09-29,20.307692307692307
2024-09-30,4.061538461538461
2024-10-01,2.5384615384615383
2024-10-02,2.5384615384615383
2024-10-03,9.138461538461538
2024-10-04,50.76923076923077
2024-10-05,3.046153846153846
2024-10-06,3.046153846153846
2024-10-07,2.0307692307692307
2024-10-08,2.0307692307692307
2024-10-09,2.0307692307692307
2024-10-10,3.046153846153846
2024-10-11,2.0307692307692307
2024-10-12,1.523076923076923
2024-10-13,18.784615384615385
2024-10-14,4.569230769230769
2024-10-15,2.0307692307692307
2024-10-16,1.523076923076923
2024-10-17,2.0307692307692307
2024-10-18,1.523076923076923
2024-10-19,1.523076923076923
2024-10-20,4.061538461538461
2024-10-21,6.6
2024-10-22,19.799999999999997
2024-10-23,2.5384615384615383
2024-10-24,1.523076923076923
2024-10-25,1.523076923076923
2024-10-26,1.523076923076923
2024-10-27,9.138461538461538
2024-10-28,2.0307692307692307
2024-10-29,1.523076923076923
2024-10-30,1.0153846153846153
2024-10-31,1.0153846153846153
2024-11-01,1.0153846153846153
2024-11-02,1.0153846153846153
2024-11-03,3.046153846153846
2024-11-04,5.076923076923077
2024-11-05,19.799999999999997
2024-11-06,1.0153846153846153
2024-11-07,1.0153846153846153
2024-11-08,1.0153846153846153
2024-11-09,1.523076923076923
2024-11-10,10.153846153846153
2024-11-11,2.5384615384615383
2024-11-12,1.0153846153846153
2024-11-13,0.5076923076923077
2024-11-14,0.5076923076923077
2024-11-15,0.5076923076923077
2024-11-16,1.0153846153846153
2024-11-17,3.046153846153846
2024-11-18,2.0307692307692307
2024-11-19,1.0153846153846153
2024-11-20,1.0153846153846153
2024-11-21,1.0153846153846153
2024-11-22,1.0153846153846153
2024-11-23,1.0153846153846153
2024-11-24,8.123076923076923
2024-11-25,2.5384615384615383
2024-11-26,1.0153846153846153
2024-11-27,1.0153846153846153
2024-11-28,1.523076923076923
2024-11-29,1.523076923076923
2024-11-30,1.0153846153846153
2024-12-01,8.63076923076923
2024-12-02,9.138461538461538
2024-12-03,1.523076923076923
2024-12-04,1.0153846153846153
2024-12-05,1.0153846153846153
2024-12-06,1.523076923076923
2024-12-07,1.0153846153846153
2024-12-08,9.646153846153846
2024-12-09,2.5384615384615383
2024-12-10,1.0153846153846153
2024-12-11,1.0153846153846153
2024-12-12,1.0153846153846153
2024-12-13,1.0153846153846153
2024-12-14,1.0153846153846153
2024-12-15,7.107692307692307
2024-12-16,5.076923076923077
2024-12-17,2.5384615384615383
2024-12-18,1.523076923076923
2024-12-19,1.0153846153846153
2024-12-20,1.523076923076923
2024-12-21,1.523076923076923
2024-12-22,5.076923076923077
2024-12-23,19.29230769230769
2024-12-24,2.0307692307692307
2024-12-25,1.523076923076923
2024-12-26,1.523076923076923
2024-12-27,1.523076923076923
2024-12-28,1.523076923076923
2024-12-29,12.184615384615384
2024-12-30,6.6
2024-12-31,2.5384615384615383
2025-01-01,1.523076923076923
2025-01-02,1.523076923076923
2025-01-03,1.0153846153846153
2025-01-04,2.0307692307692307
2025-01-05,19.799999999999997
2025-01-06,5.076923076923077
2025-01-07,1.523076923076923
2025-01-08,1.523076923076923
2025-01-09,1.523076923076923
2025-01-10,1.523076923076923
2025-01-11,2.0307692307692307
2025-01-12,8.123076923076923
2025-01-13,42.138461538461534
2025-01-14,2.0307692307692307
2025-01-15,1.0153846153846153
2025-01-16,1.0153846153846153
2025-01-17,1.0153846153846153
2025-01-18,1.0153846153846153
2025-01-19,1.523076923076923
2025-01-20,0.5076923076923077
2025-01-21,0.5076923076923077
2025-01-22,0.5076923076923077
2025-01-23,0.5076923076923077
2025-01-24,1.0153846153846153
2025-01-25,1.0153846153846153
2025-01-26,1.0153846153846153
2025-01-27,1.0153846153846153
2025-01-28,0.5076923076923077
2025-01-29,0.5076923076923077
2025-01-30,0.5076923076923077
2025-01-31,0.5076923076923077
2025-02-01,0.5076923076923077
2025-02-02,0.5076923076923077
2025-02-03,0.5076923076923077
2025-02-04,0.5076923076923077
2025-02-05,0.5076923076923077
2025-02-06,0.5076923076923077
2025-02-07,0.5076923076923077
2025-02-08,0.5076923076923077
2025-02-09,0.5076923076923077
2025-02-10,1.523076923076923
2025-02-11,0.5076923076923077
2025-02-12,0.5076923076923077
2025-02-13,0.5076923076923077
2025-02-14,0.5076923076923077
2025-02-15,0.5076923076923077
2025-02-16,0.5076923076923077
2025-02-17,0.5076923076923077
2025-02-18,0.5076923076923077
2025-02-19,0.5076923076923077
2025-02-20,0.5076923076923077
2025-02-21,0.5076923076923077
2025-02-22,0.5076923076923077
2025-02-23,0.5076923076923077
2025-02-24,0.5076923076923077
2025-02-25,0.5076923076923077
2025-02-26,0.5076923076923077
2025-02-27,0.5076923076923077
2025-02-28,0.5076923076923077
2025-03-01,0.5076923076923077
2025-03-02,0.5076923076923077
2025-03-03,0.5076923076923077
2025-03-04,0.5076923076923077
2025-03-05,0.5076923076923077
2025-03-06,0.5076923076923077
2025-03-07,0.5076923076923077
2025-03-08,0.5076923076923077
2025-03-09,0.5076923076923077
2025-03-10,1.0153846153846153
2025-03-11,1.0153846153846153
2025-03-12,1.0153846153846153
2025-03-13,0.5076923076923077
2025-03-14,0.5076923076923077
2025-03-15,0.5076923076923077
2025-03-16,0.5076923076923077
2025-03-17,0.5076923076923077
2025-03-18,0.5076923076923077
2025-03-19,0.5076923076923077
2025-03-20,0.5076923076923077
2025-03-21,0.5076923076923077
2025-03-22,0.5076923076923077
2025-03-23,0.5076923076923077
2025-03-24,0.5076923076923077
2025-03-25,0.5076923076923077
2025-03-26,0.5076923076923077
2025-03-27,0.5076923076923077
2025-03-28,0.5076923076923077
2025-03-29,0.5076923076923077
2025-03-30,0.5076923076923077
2025-03-31,0.5076923076923077
2025-04-01,0.5076923076923077
2025-04-02,0.0
2025-04-03,0.5076923076923077
2025-04-04,0.5076923076923077
2025-04-05,0.5076923076923077
2025-04-06,0.5076923076923077
2025-04-07,0.5076923076923077
2025-04-08,0.5076923076923077
2025-04-09,0.0
2025-04-10,0.5076923076923077
2025-04-11,0.5076923076923077
2025-04-12,0.5076923076923077
2025-04-13,0.5076923076923077
2025-04-14,0.5076923076923077
2025-04-15,0.40615384615384614
2025-04-16,0.40615384615384614
2025-04-17,0.1523076923076923
2025-04-18,0.40615384615384614
2025-04-19,0.40615384615384614
2025-04-20,0.40615384615384614
2025-04-21,0.40615384615384614
2025-04-22,0.40615384615384614
2025-04-23,0.40615384615384614
2025-04-24,0.5584615384615385
2025-04-25,1.523076923076923
2025-04-26,1.9292307692307693
2025-04-27,2.8938461538461535
2025-04-28,1.116923076923077
2025-04-29,0.9646153846153847
2025-04-30,0.9646153846153847
2025-05-01,0.5584615384615385
2025-05-02,0.5584615384615385
2025-05-03,0.5584615384615385
2025-05-04,0.5584615384615385
2025-05-05,0.40615384615384614
2025-05-06,0.40615384615384614
2025-05-07,0.5584615384615385
2025-05-08,0.5584615384615385
2025-05-09,0.5584615384615385
2025-05-10,0.5584615384615385
2025-05-11,0.5584615384615385
2025-05-12,0.5584615384615385
2025-05-13,0.5584615384615385
2025-05-14,0.9646153846153847
2025-05-15,1.8276923076923077
2025-05-16,0.6092307692307692
2025-05-17,0.6092307692307692
2025-05-18,0.6092307692307692
2025-05-19,0.6092307692307692
2025-05-20,0.6092307692307692
2025-05-21,0.6092307692307692
2025-05-22,0.3046153846153846
2025-05-23,0.3046153846153846
2025-05-24,0.6092307692307692
2025-05-25,0.6092307692307692
2025-05-26,0.3046153846153846
2025-05-27,0.6092307692307692
2025-05-28,0.6092307692307692
2025-05-29,0.3046153846153846
2025-05-30,0.3046153846153846
2025-05-31,0.3046153846153846
2025-06-01,0.6092307692307692
2025-06-02,0.3046153846153846
2025-06-03,0.6092307692307692
2025-06-04,0.6092307692307692
2025-06-05,0.3046153846153846
2025-06-06,0.6092307692307692
2025-06-07,0.6092307692307692
2025-06-08,0.3046153846153846
2025-06-09,0.6092307692307692
2025-06-10,0.6092307692307692
2025-06-11,0.3046153846153846
2025-06-12,0.3046153846153846
2025-06-13,0.3046153846153846
2025-06-14,0.6092307692307692
2025-06-15,0.3046153846153846
2025-06-16,0.3046153846153846
2025-06-17,0.3046153846153846
2025-06-18,0.6092307692307692
2025-06-19,0.3046153846153846
2025-06-20,0.3046153846153846
2025-06-21,0.3046153846153846
2025-06-22,0.3046153846153846
2025-06-23,0.3046153846153846
2025-06-24,0.3046153846153846
2025-06-25,0.3046153846153846
2025-06-26,0.3046153846153846
2025-06-27,0.3046153846153846
2025-06-28,0.3046153846153846
2025-06-29,0.6092307692307692
2025-06-30,0.3046153846153846
2025-07-01,0.3046153846153846
2025-07-02,0.3046153846153846
2025-07-03,0.3046153846153846
2025-07-04,0.6092307692307692
2025-07-05,0.3046153846153846
2025-07-06,0.3046153846153846
2025-07-07,0.6092307692307692
2025-07-08,0.3046153846153846
2025-07-09,0.3046153846153846
2025-07-10,0.6092307692307692
2025-07-11,0.3046153846153846
2025-07-12,0.6092307692307692
2025-07-13,0.6092307692307692
2025-07-14,0.3046153846153846
2025-07-15,0.9138461538461539
2025-07-16,0.6092307692307692
2025-07-17,0.6092307692307692
2025-07-18,0.6092307692307692
2025-07-19,0.6092307692307692
2025-07-20,0.6092307692307692
2025-07-21,0.6092307692307692
2025-07-22,0.6092307692307692
2025-07-23,0.9138461538461539
2025-07-24,0.6092307692307692
2025-07-25,0.9138461538461539
2025-07-26,0.6092307692307692
2025-07-27,0.6092307692307692
2025-07-28,0.6092307692307692
2025-07-29,0.6092307692307692
2025-07-30,0.6092307692307692
2025-07-31,0.9138461538461539
2025-08-01,0.9138461538461539
2025-08-02,0.9138461538461539
2025-08-03,0.9138461538461539
2025-08-04,0.6092307692307692
2025-08-05,0.9138461538461539
2025-08-06,0.9138461538461539
2025-08-07,1.2184615384615385
2025-08-08,1.523076923076923
2025-08-09,3.6553846153846155
2025-08-10,5.483076923076923
2025-08-11,1.2184615384615385
2025-08-12,0.9138461538461539
2025-08-13,0.9138461538461539
2025-08-14,0.9138461538461539
2025-08-15,1.2184615384615385
2025-08-16,2.7415384615384615
2025-08-17,3.96
2025-08-18,1.2184615384615385
2025-08-19,1.2184615384615385
2025-08-20,1.2184615384615385
2025-08-21,1.2184615384615385
2025-08-22,1.2184615384615385
2025-08-23,3.046153846153846
2025-08-24,5.178461538461539
2025-08-25,2.1323076923076925
2025-08-26,1.8276923076923077
2025-08-27,1.523076923076923
2025-08-28,1.8276923076923077
2025-08-29,1.2184615384615385
2025-08-30,1.2184615384615385
2025-08-31,1.8276923076923077
2025-09-01,1.523076923076923
2025-09-02,1.2184615384615385
2025-09-03,1.2184615384615385
2025-09-04,1.523076923076923
2025-09-05,1.523076923076923
2025-09-06,1.8276923076923077
2025-09-07,15.84
2025-09-08,2.7415384615384615
2025-09-09,1.8276923076923077
2025-09-10,1.2184615384615385
2025-09-11,1.2184615384615385
2025-09-12,1.2184615384615385
2025-09-13,1.523076923076923
2025-09-14,4.569230769230769
2025-09-15,12.184615384615384
2025-09-16,20.104615384615386
2025-09-17,2.436923076923077
2025-09-18,1.8276923076923077
2025-09-19,1.8276923076923077
2025-09-20,2.1323076923076925
2025-09-21,16.44923076923077
2025-09-22,4.569230769230769
2025-09-23,2.436923076923077
2025-09-24,2.1323076923076925
2025-09-25,2.1323076923076925
2025-09-26,2.1323076923076925
2025-09-27,2.436923076923077
2025-09-28,22.846153846153847
2025-09-29,3.350769230769231
2025-09-30,1.8276923076923077
2025-10-01,1.8276923076923077
2025-10-02,1.523076923076923
2025-10-03,1.8276923076923077
2025-10-04,1.8276923076923077
2025-10-05,17.66769230769231
2025-10-06,6.092307692307692
2025-10-07,2.436923076923077
2025-10-08,1.8276923076923077
2025-10-09,1.8276923076923077
2025-10-10,1.8276923076923077
2025-10-11,2.1323076923076925
2025-10-12,19.495384615384616
2025-10-13,7.310769230769231
2025-10-14,2.7415384615384615
2025-10-15,2.436923076923077
2025-10-16,2.1323076923076925
2025-10-17,2.1323076923076925
2025-10-18,1.8276923076923077
2025-10-19,6.396923076923077
2025-10-20,13.403076923076924
2025-10-21,20.713846153846156
2025-10-22,1.523076923076923
2025-10-23,1.523076923076923
2025-10-24,1.523076923076923
2025-10-25,1.8276923076923077
2025-10-26,15.84
2025-10-27,3.96
2025-10-28,1.2184615384615385
2025-10-29,0.9138461538461539
2025-10-30,1.2184615384615385
2025-10-31,1.2184615384615385
2025-11-01,1.523076923076923
2025-11-02,5.178461538461539
2025-11-03,3.350769230769231
2025-11-04,2.1323076923076925
2025-11-05,1.523076923076923
2025-11-06,1.523076923076923
2025-11-07,1.8276923076923077
2025-11-08,1.8276923076923077
2025-11-09,15.535384615384615
2025-11-10,2.7415384615384615
2025-11-11,1.523076923076923
2025-11-12,1.2184615384615385
2025-11-13,1.2184615384615385
2025-11-14,1.2184615384615385
2025-11-15,1.523076923076923
2025-11-16,15.230769230769232
2025-11-17,3.046153846153846
2025-11-18,1.2184615384615385
2025-11-19,1.2184615384615385
2025-11-20,1.2184615384615385
2025-11-21,1.523076923076923
2025-11-22,1.523076923076923
2025-11-23,5.787692307692308
2025-11-24,16.44923076923077
2025-11-25,2.1323076923076925
2025-11-26,1.2184615384615385
2025-11-27,1.8276923076923077
2025-11-28,1.8276923076923077
2025-11-29,1.523076923076923
2025-11-30,11.575384615384616
2025-12-01,2.7415384615384615
2025-12-02,1.523076923076923
2025-12-03,1.523076923076923
2025-12-04,1.2184615384615385
2025-12-05,1.523076923076923
2025-12-06,1.523076923076923
2025-12-07,13.707692307692309
2025-12-08,3.046153846153846
2025-12-09,1.8276923076923077
2025-12-10,1.8276923076923077
2025-12-11,5.178461538461539
2025-12-12,30.461538461538463
2025-12-13,2.436923076923077
2025-12-14,3.046153846153846
2025-12-15,2.7415384615384615
2025-12-16,1.523076923076923
2025-12-17,1.2184615384615385
2025-12-18,1.2184615384615385
2025-12-19,1.2184615384615385
2025-12-20,1.523076923076923
2025-12-21,17.363076923076925
2025-12-22,3.350769230769231
2025-12-23,1.523076923076923
2025-12-24,1.523076923076923
2025-12-25,1.523076923076923
2025-12-26,1.8276923076923077
2025-12-27,1.8276923076923077
2025-12-28,14.621538461538462
2025-12-29,3.6553846153846155
2025-12-30,2.436923076923077
2025-12-31,1.8276923076923077
2026-01-01,1.8276923076923077
2026-01-02,1.8276923076923077
2026-01-03,22.846153846153847
2026-01-04,19.495384615384616
2026-01-05,3.96
2026-01-06,1.523076923076923
2026-01-07,1.8276923076923077
2026-01-08,1.523076923076923
2026-01-09,1.2184615384615385
2026-01-10,1.2184615384615385
2026-01-11,1.8276923076923077
2026-01-12,1.2184615384615385
2026-01-13,1.2184615384615385
2026-01-14,0.9138461538461539
2026-01-15,0.9138461538461539
2026-01-16,0.9138461538461539
2026-01-17,0.9138461538461539
2026-01-18,1.2184615384615385
2026-01-19,0.9138461538461539
2026-01-20,0.9138461538461539
2026-01-21,0.9138461538461539
2026-01-22,0.9138461538461539
2026-01-23,0.6092307692307692
2026-01-24,0.9138461538461539
2026-01-25,0.9138461538461539
2026-01-26,0.9138461538461539
2026-01-27,0.6092307692307692
2026-01-28,0.6092307692307692
2026-01-29,0.6092307692307692
2026-01-30,0.6092307692307692
2026-01-31,0.6092307692307692
2026-02-01,0.9138461538461539
2026-02-02,0.6092307692307692
2026-02-03,0.6092307692307692
2026-02-04,0.6092307692307692
2026-02-05,0.6092307692307692
2026-02-06,0.9138461538461539
2026-02-07,0.9138461538461539
2026-02-08,0.9138461538461539
2026-02-09,1.2184615384615385
2026-02-10,0.9138461538461539
2026-02-11,0.6092307692307692
2026-02-12,0.3046153846153846
2026-02-13,0.6092307692307692
2026-02-14,0.6092307692307692
2026-02-15,0.6092307692307692
2026-02-16,0.6092307692307692
2026-02-17,0.9138461538461539
2026-02-18,0.6092307692307692
2026-02-19,0.6092307692307692
2026-02-20,0.6092307692307692
2026-02-21,0.6092307692307692
2026-02-22,0.6092307692307692
2026-02-23,0.3046153846153846
2026-02-24,0.3046153846153846
2026-02-25,0.3046153846153846
2026-02-26,0.3046153846153846
2026-02-27,0.6092307692307692
2026-02-28,0.3046153846153846
2026-03-01,0.3046153846153846
2026-03-02,0.6092307692307692
2026-03-03,0.6092307692307692
2026-03-04,0.3046153846153846
2026-03-05,0.6092307692307692
2026-03-06,0.6092307692307692
2026-03-07,0.6092307692307692
2026-03-08,0.6092307692307692
2026-03-09,1.523076923076923
2026-03-10,1.2184615384615385
2026-03-11,0.9138461538461539
2026-03-12,0.9138461538461539
2026-03-13,0.9138461538461539
2026-03-14,0.6092307692307692
2026-03-15,0.6092307692307692
2026-03-16,0.6092307692307692
2026-03-17,0.6092307692307692
2026-03-18,0.6092307692307692
2026-03-19,0.3046153846153846
2026-03-20,0.6092307692307692
2026-03-21,0.6092307692307692
2026-03-22,0.3046153846153846
2026-03-23,0.3046153846153846
2026-03-24,0.6092307692307692
2026-03-25,0.6092307692307692
2026-03-26,0.6092307692307692
2026-03-27,0.6092307692307692
2026-03-28,0.3046153846153846
2026-03-29,0.6092307692307692
2026-03-30,0.3046153846153846
2026-03-31,0.6092307692307692
2026-04-01,0.3046153846153846
2026-04-02,0.6092307692307692
2026-04-03,0.6092307692307692
2026-04-04,0.6092307692307692
2026-04-05,0.3046153846153846
2026-04-06,0.6092307692307692
2026-04-07,0.6092307692307692
2026-04-08,0.6092307692307692
2026-04-09,0.3046153846153846
2026-04-10,0.3046153846153846
2026-04-11,0.6092307692307692
2026-04-12,0.3046153846153846
2026-04-13,0.3046153846153846
2026-04-14,0.6092307692307692
2026-04-15,0.6092307692307692
2026-04-16,0.3046153846153846
2026-04-17,0.6092307692307692
2026-04-18,0.6092307692307692
2026-04-19,0.6092307692307692
2026-04-20,0.3046153846153846
2026-04-21,0.3046153846153846
2026-04-22,0.6092307692307692
2026-04-23,0.6092307692307692
2026-04-24,1.8276923076923077
2026-04-25,2.1323076923076925
2026-04-26,1.523076923076923
2026-04-27,0.9138461538461539
2026-04-28,0.6092307692307692
2026-04-29,0.6092307692307692
2026-04-30,0.6092307692307692
2026-05-01,0.3046153846153846
2026-05-02,0.6092307692307692
2026-05-03,0.6092307692307692
2026-05-04,0.3046153846153846
2026-05-05,0.3046153846153846
2026-05-06,0.6092307692307692
2026-05-07,0.6092307692307692
2026-05-08,0.6092307692307692
2026-05-09,0.6092307692307692
2026-05-10,0.3046153846153846
2026-05-11,0.6092307692307692
2026-05-12,0.6092307692307692
2026-05-13,0.6092307692307692
2026-05-14,0.9138461538461539
2026-05-15,1.8276923076923077
2026-05-16,0.9138461538461539
2026-05-17,0.6092307692307692
2026-05-18,0.6092307692307692
2026-05-19,0.6092307692307692
2026-05-20,0.6092307692307692
2026-05-21,0.6092307692307692
2026-05-22,0.6092307692307692
2026-05-23,0.6092307692307692
2026-05-24,0.6092307692307692
2026-05-25,0.3046153846153846
2026-05-26,0.6092307692307692
2026-05-27,0.6092307692307692
2026-05-28,0.6092307692307692
2026-05-29,0.6092307692307692
2026-05-30,0.3046153846153846
2026-05-31,0.6092307692307692
