Time,flights
2024-10-10,71.67245748826495
2024-10-11,68.60078073876788
2024-10-12,65.52910398927081
2024-10-13,66.55299623910317
2024-10-14,69.62467298860024
2024-10-15,76.79191873742673
2024-10-16,73.72024198792965
2024-10-17,67.57688848893552
2024-10-18,65.52910398927081
2024-10-19,64.50521173943845
2024-10-20,71.67245748826495
2024-10-21,72.6963497380973
2024-10-22,72.6963497380973
2024-10-23,74.74413423776201
2024-10-24,69.62467298860024
2024-10-25,63.48131948960609
2024-10-26,68.60078073876788
2024-10-27,69.62467298860024
2024-10-28,72.6963497380973
2024-10-29,68.60078073876788
2024-10-30,70.6485652384326
2024-10-31,59.38575049027667
2024-11-01,60.40964274010903
2024-11-02,62.457427239773736
2024-11-03,69.62467298860024
2024-11-04,73.72024198792965
2024-11-05,65.52910398927081
2024-11-06,48.12293574212075
2024-11-07,63.48131948960609
2024-11-08,69.62467298860024
2024-11-09,67.57688848893552
2024-11-10,73.72024198792965
2024-11-11,71.67245748826495
2024-11-12,70.6485652384326
2024-11-13,71.67245748826495
2024-11-14,68.60078073876788
2024-11-15,63.48131948960609
2024-11-16,60.40964274010903
2024-11-17,66.55299623910317
2024-11-18,70.6485652384326
2024-11-19,72.6963497380973
2024-11-20,79.8635954869238
2024-11-21,67.57688848893552
2024-11-22,64.50521173943845
2024-11-23,61.433534989941386
2024-11-24,62.457427239773736
2024-11-25,68.60078073876788
2024-11-26,70.6485652384326
2024-11-27,68.60078073876788
2024-11-28,60.40964274010903
2024-11-29,68.60078073876788
2024-11-30,68.60078073876788
2024-12-01,71.67245748826495
2024-12-02,78.83970323709144
2024-12-03,102.38922498323564
2024-12-04,86.00694898591793
2024-12-05,74.74413423776201
2024-12-06,64.50521173943845
2024-12-07,62.457427239773736
2024-12-08,66.55299623910317
2024-12-09,70.6485652384326
2024-12-10,75.76802648759437
2024-12-11,72.6963497380973
2024-12-12,67.57688848893552
2024-12-13,62.457427239773736
2024-12-14,62.457427239773736
2024-12-15,64.50521173943845
2024-12-16,64.50521173943845
2024-12-17,67.57688848893552
2024-12-18,66.55299623910317
2024-12-19,67.57688848893552
2024-12-20,68.60078073876788
2024-12-21,69.62467298860024
2024-12-22,67.57688848893552
2024-12-23,63.48131948960609
2024-12-24,74.74413423776201
2024-12-25,69.62467298860024
2024-12-26,80.88748773675616
2024-12-27,82.93527223642087
2024-12-28,78.83970323709144
2024-12-29,83.95916448625323
2024-12-30,80.88748773675616
2024-12-31,73.72024198792965
2025-01-01,71.67245748826495
2025-01-02,87.03084123575029
2025-01-03,87.03084123575029
2025-01-04,86.00694898591793
2025-01-05,88.05473348558264
2025-01-06,91.12641023507972
2025-01-07,96.2458714842415
2025-01-08,87.03084123575029
2025-01-09,83.95916448625323
2025-01-10,82.93527223642087
2025-01-11,84.98305673608559
2025-01-12,88.05473348558264
2025-01-13,84.98305673608559
2025-01-14,86.00694898591793
2025-01-15,86.00694898591793
2025-01-16,81.91137998658851
2025-01-17,77.81581098725908
2025-01-18,78.83970323709144
2025-01-19,78.83970323709144
2025-01-20,82.93527223642087
2025-01-21,76.79191873742673
2025-01-22,80.88748773675616
2025-01-23,78.83970323709144
2025-01-24,70.6485652384326
2025-01-25,74.74413423776201
2025-01-26,77.81581098725908
2025-01-27,73.72024198792965
2025-01-28,75.76802648759437
2025-01-29,72.6963497380973
2025-01-30,75.76802648759437
2025-01-31,68.60078073876788
2025-02-01,71.67245748826495
2025-02-02,80.88748773675616
2025-02-03,71.67245748826495
2025-02-04,72.6963497380973
2025-02-05,70.6485652384326
2025-02-06,73.72024198792965
2025-02-07,66.55299623910317
2025-02-08,68.60078073876788
2025-02-09,68.60078073876788
2025-02-10,66.55299623910317
2025-02-11,72.6963497380973
2025-02-12,70.6485652384326
2025-02-13,67.57688848893552
2025-02-14,66.55299623910317
2025-02-15,71.67245748826495
2025-02-16,82.93527223642087
2025-02-17,84.98305673608559
2025-02-18,80.88748773675616
2025-02-19,78.83970323709144
2025-02-20,73.72024198792965
2025-02-21,69.62467298860024
2025-02-22,73.72024198792965
2025-02-23,77.81581098725908
2025-02-24,76.79191873742673
2025-02-25,76.79191873742673
2025-02-26,70.6485652384326
2025-02-27,71.67245748826495
2025-02-28,65.52910398927081
2025-03-01,66.55299623910317
2025-03-02,75.76802648759437
2025-03-03,74.74413423776201
2025-03-04,75.76802648759437
2025-03-05,74.74413423776201
2025-03-06,73.72024198792965
2025-03-07,71.67245748826495
2025-03-08,73.72024198792965
2025-03-09,77.81581098725908
2025-03-10,76.79191873742673
2025-03-11,77.81581098725908
2025-03-12,77.81581098725908
2025-03-13,69.62467298860024
2025-03-14,70.6485652384326
2025-03-15,68.60078073876788
2025-03-16,81.91137998658851
2025-03-17,76.79191873742673
2025-03-18,73.72024198792965
2025-03-19,74.74413423776201
2025-03-20,70.6485652384326
2025-03-21,72.6963497380973
2025-03-22,68.60078073876788
2025-03-23,78.83970323709144
2025-03-24,73.72024198792965
2025-03-25,71.67245748826495
2025-03-26,71.67245748826495
2025-03-27,68.60078073876788
2025-03-28,67.57688848893552
2025-03-29,66.55299623910317
2025-03-30,74.74413423776201
2025-03-31,77.81581098725908
2025-04-01,73.72024198792965
2025-04-02,70.6485652384326
2025-04-03,68.60078073876788
2025-04-04,65.52910398927081
2025-04-05,67.57688848893552
2025-04-06,70.6485652384326
2025-04-07,67.57688848893552
2025-04-08,72.6963497380973
2025-04-09,69.62467298860024
2025-04-10,67.57688848893552
2025-04-11,66.55299623910317
2025-04-12,61.433534989941386
2025-04-13,67.57688848893552
2025-04-14,65.52910398927081
2025-04-15,68.60078073876788
2025-04-16,69.68440003650713
2025-04-17,66.43354214328939
2025-04-18,63.18268425007166
2025-04-19,60.50349952967699
2025-04-20,65.92159601837321
2025-04-21,70.76801933424636
2025-04-22,67.51716144102863
2025-04-23,69.17245391159094
2025-04-24,66.43354214328939
2025-04-25,63.75435742289472
2025-04-26,58.336260934198506
2025-04-27,70.76801933424636
2025-04-28,68.60078073876788
2025-04-29,68.60078073876788
2025-04-30,66.43354214328939
2025-05-01,71.85163863198561
2025-05-02,67.51716144102863
2025-05-03,65.34992284555014
2025-05-04,81.03253913881574
2025-05-05,75.10249652520334
2025-05-06,77.78168124559801
2025-05-07,78.35335441842108
2025-05-08,72.36358475690179
2025-05-09,74.01887722746409
2025-05-10,67.51716144102863
2025-05-11,71.85163863198561
2025-05-12,77.78168124559801
2025-05-13,81.03253913881574
2025-05-14,75.61444265011951
2025-05-15,74.31751246699854
2025-05-16,70.88747343006014
2025-05-17,69.744127084414
2025-05-18,75.46085881264466
2025-05-19,77.74755150393692
2025-05-20,81.17759054087531
2025-05-21,75.46085881264466
2025-05-22,80.03424419522919
2025-05-23,72.03081977570626
2025-05-24,72.03081977570626
2025-05-25,70.88747343006014
2025-05-26,84.60762957781371
2025-05-27,86.89432226910597
2025-05-28,82.32093688652145
2025-05-29,75.46085881264466
2025-05-30,74.31751246699854
2025-05-31,74.31751246699854
2025-06-01,76.6042051582908
2025-06-02,82.32093688652145
2025-06-03,86.89432226910597
2025-06-04,83.46428323216757
2025-06-05,80.03424419522919
2025-06-06,80.03424419522919
2025-06-07,73.1741661213524
2025-06-08,83.46428323216757
2025-06-09,82.32093688652145
2025-06-10,81.17759054087531
2025-06-11,81.17759054087531
2025-06-12,80.03424419522919
2025-06-13,75.46085881264466
2025-06-14,72.03081977570626
2025-06-15,76.6042051582908
2025-06-16,82.32093688652145
2025-06-17,81.17759054087531
2025-06-18,84.60762957781371
2025-06-19,78.89089784958306
2025-06-20,74.31751246699854
2025-06-21,70.88747343006014
2025-06-22,76.6042051582908
2025-06-23,82.32093688652145
2025-06-24,77.74755150393692
2025-06-25,76.6042051582908
2025-06-26,76.6042051582908
2025-06-27,76.6042051582908
2025-06-28,78.89089784958306
2025-06-29,78.89089784958306
2025-06-30,81.17759054087531
2025-07-01,82.32093688652145
2025-07-02,78.89089784958306
2025-07-03,74.31751246699854
2025-07-04,67.45743439312174
2025-07-05,64.02739535618335
2025-07-06,78.89089784958306
2025-07-07,80.03424419522919
2025-07-08,84.60762957781371
2025-07-09,85.75097592345985
2025-07-10,81.17759054087531
2025-07-11,78.89089784958306
2025-07-12,73.1741661213524
2025-07-13,83.46428323216757
2025-07-14,89.18101496039824
2025-07-15,85.75097592345985
2025-07-16,80.03424419522919
2025-07-17,89.18101496039824
2025-07-18,77.74755150393692
2025-07-19,81.17759054087531
2025-07-20,90.32436130604437
2025-07-21,93.75440034298276
2025-07-22,88.0376686147521
2025-07-23,88.0376686147521
2025-07-24,76.6042051582908
2025-07-25,80.03424419522919
2025-07-26,77.74755150393692
2025-07-27,88.0376686147521
2025-07-28,86.89432226910597
2025-07-29,93.75440034298276
2025-07-30,102.90117110815181
2025-07-31,99.47113207121342
2025-08-01,85.75097592345985
2025-08-02,75.46085881264466
2025-08-03,76.6042051582908
2025-08-04,75.46085881264466
2025-08-05,81.17759054087531
2025-08-06,81.17759054087531
2025-08-07,82.32093688652145
2025-08-08,78.89089784958306
2025-08-09,93.75440034298276
2025-08-10,102.90117110815181
2025-08-11,98.32778572556728
2025-08-12,81.17759054087531
2025-08-13,78.89089784958306
2025-08-14,80.03424419522919
2025-08-15,73.1741661213524
2025-08-16,68.60078073876788
2025-08-17,76.6042051582908
2025-08-18,80.03424419522919
2025-08-19,74.31751246699854
2025-08-20,73.1741661213524
2025-08-21,70.88747343006014
2025-08-22,66.31408804747561
2025-08-23,68.60078073876788
2025-08-24,75.46085881264466
2025-08-25,73.1741661213524
2025-08-26,72.03081977570626
2025-08-27,70.88747343006014
2025-08-28,69.744127084414
2025-08-29,66.31408804747561
2025-08-30,66.31408804747561
2025-08-31,65.17074170182948
2025-09-01,75.46085881264466
2025-09-02,75.46085881264466
2025-09-03,73.1741661213524
2025-09-04,69.744127084414
2025-09-05,67.45743439312174
2025-09-06,65.17074170182948
2025-09-07,65.17074170182948
2025-09-08,70.88747343006014
2025-09-09,70.88747343006014
2025-09-10,67.45743439312174
2025-09-11,64.02739535618335
2025-09-12,61.74070266489109
2025-09-13,65.17074170182948
2025-09-14,64.02739535618335
2025-09-15,70.88747343006014
2025-09-16,70.88747343006014
2025-09-17,69.744127084414
2025-09-18,67.45743439312174
2025-09-19,67.45743439312174
2025-09-20,66.31408804747561
2025-09-21,69.744127084414
2025-09-22,73.1741661213524
2025-09-23,66.31408804747561
2025-09-24,70.88747343006014
2025-09-25,67.45743439312174
2025-09-26,69.744127084414
2025-09-27,66.31408804747561
2025-09-28,67.45743439312174
2025-09-29,69.744127084414
2025-09-30,74.31751246699854
2025-10-01,70.88747343006014
2025-10-02,70.88747343006014
2025-10-03,65.17074170182948
2025-10-04,60.59735631924496
2025-10-05,66.31408804747561
2025-10-06,69.744127084414
2025-10-07,68.60078073876788
2025-10-08,72.03081977570626
2025-10-09,72.03081977570626
2025-10-10,70.88747343006014
2025-10-11,66.31408804747561
2025-10-12,73.1741661213524
2025-10-13,77.74755150393692
2025-10-14,73.1741661213524
2025-10-15,82.32093688652145
2025-10-16,67.45743439312174
2025-10-17,64.02739535618335
2025-10-18,64.02739535618335
2025-10-19,69.744127084414
2025-10-20,73.1741661213524
2025-10-21,69.744127084414
2025-10-22,69.744127084414
2025-10-23,67.45743439312174
2025-10-24,69.744127084414
2025-10-25,60.59735631924496
2025-10-26,66.31408804747561
2025-10-27,69.744127084414
2025-10-28,69.744127084414
2025-10-29,68.60078073876788
2025-10-30,75.46085881264466
2025-10-31,65.17074170182948
2025-11-01,67.45743439312174
2025-11-02,78.89089784958306
2025-11-03,81.17759054087531
2025-11-04,81.17759054087531
2025-11-05,85.75097592345985
2025-11-06,114.33463456461313
2025-11-07,106.33121014509021
2025-11-08,90.32436130604437
2025-11-09,97.18443937992116
2025-11-10,88.0376686147521
2025-11-11,84.60762957781371
2025-11-12,77.74755150393692
2025-11-13,77.74755150393692
2025-11-14,69.744127084414
2025-11-15,67.45743439312174
2025-11-16,80.03424419522919
2025-11-17,76.6042051582908
2025-11-18,77.74755150393692
2025-11-19,73.1741661213524
2025-11-20,74.31751246699854
2025-11-21,72.03081977570626
2025-11-22,69.744127084414
2025-11-23,77.74755150393692
2025-11-24,74.31751246699854
2025-11-25,76.6042051582908
2025-11-26,74.31751246699854
2025-11-27,69.744127084414
2025-11-28,73.1741661213524
2025-11-29,83.46428323216757
2025-11-30,93.75440034298276
2025-12-01,94.8977466886289
2025-12-02,106.33121014509021
2025-12-03,85.75097592345985
2025-12-04,80.03424419522919
2025-12-05,72.03081977570626
2025-12-06,74.31751246699854
2025-12-07,84.60762957781371
2025-12-08,81.17759054087531
2025-12-09,80.03424419522919
2025-12-10,73.1741661213524
2025-12-11,73.81729844077834
2025-12-12,74.4604307602043
2025-12-13,74.4604307602043
2025-12-14,79.89132590202342
2025-12-15,79.31965272920036
2025-12-16,73.24562526795528
2025-12-17,75.6752362524533
2025-12-18,75.03210393302736
2025-12-19,72.03081977570626
2025-12-20,73.24562526795528
2025-12-21,73.24562526795528
2025-12-22,74.4604307602043
2025-12-23,70.81601428345725
2025-12-24,64.1703136493891
2025-12-25,65.38511914163813
2025-12-26,85.32222104384255
2025-12-27,91.39624850508761
2025-12-28,92.61105399733663
2025-12-29,91.39624850508761
2025-12-30,88.96663752058959
2025-12-31,78.6765204097744
2026-01-01,82.32093688652145
2026-01-02,92.61105399733663
2026-01-03,111.97648272671798
2026-01-04,103.47284428097487
2026-01-05,96.25547047408367
2026-01-06,98.04194913915575
2026-01-07,92.61105399733663
2026-01-08,85.32222104384255
2026-01-09,84.75054787101948
2026-01-10,91.32478935848472
2026-01-11,92.61105399733661
2026-01-12,88.75226008078093
2026-01-13,93.89731863618852
2026-01-14,90.03852471963282
2026-01-15,91.32478935848472
2026-01-16,86.17973080307713
2026-01-17,87.46599544192902
2026-01-18,90.03852471963282
2026-01-19,95.1835832750404
2026-01-20,90.03852471963282
2026-01-21,91.32478935848472
2026-01-22,86.17973080307713
2026-01-23,86.17973080307713
2026-01-24,100.328641830448
2026-01-25,111.90502358011508
2026-01-26,109.33249430241128
2026-01-27,100.328641830448
2026-01-28,93.89731863618852
2026-01-29,87.46599544192902
2026-01-30,84.89346616422523
2026-01-31,88.75226008078093
2026-02-01,100.328641830448
2026-02-02,90.03852471963282
2026-02-03,86.17973080307713
2026-02-04,90.03852471963282
2026-02-05,82.32093688652144
2026-02-06,77.17587833111385
2026-02-07,88.75226008078093
2026-02-08,83.60720152537334
2026-02-09,79.74840760881764
2026-02-10,92.61105399733661
2026-02-11,102.9011711081518
2026-02-12,101.6149064692999
2026-02-13,95.1835832750404
2026-02-14,93.89731863618852
2026-02-15,113.19128821896697
2026-02-16,109.33249430241128
2026-02-17,111.90502358011508
2026-02-18,105.4737003858556
2026-02-19,101.6149064692999
2026-02-20,93.89731863618852
2026-02-21,114.47755285781888
2026-02-22,128.62646388518974
2026-02-23,123.48140532978215
2026-02-24,109.33249430241128
2026-02-25,95.1835832750404
2026-02-26,100.328641830448
2026-02-27,92.61105399733661
2026-02-28,100.328641830448
2026-03-01,104.18743574700369
2026-03-02,109.33249430241128
2026-03-03,113.19128821896697
2026-03-04,105.4737003858556
2026-03-05,106.75996502470748
2026-03-06,99.0423771915961
2026-03-07,105.4737003858556
2026-03-08,109.33249430241128
2026-03-09,108.04622966355939
2026-03-10,104.18743574700369
2026-03-11,102.9011711081518
2026-03-12,101.6149064692999
2026-03-13,97.75611255274421
2026-03-14,101.6149064692999
2026-03-15,114.47755285781888
2026-03-16,122.19514069093026
2026-03-17,104.18743574700369
2026-03-18,101.6149064692999
2026-03-19,100.328641830448
2026-03-20,91.32478935848472
2026-03-21,90.03852471963282
2026-03-22,97.75611255274421
2026-03-23,96.46984791389231
2026-03-24,87.46599544192902
2026-03-25,91.32478935848472
2026-03-26,83.60720152537334
2026-03-27,78.46214296996574
2026-03-28,78.46214296996574
2026-03-29,86.17973080307713
2026-03-30,88.75226008078093
2026-03-31,86.17973080307713
2026-04-01,88.75226008078093
2026-04-02,81.03467224766953
2026-04-03,79.74840760881764
2026-04-04,68.17202585915057
2026-04-05,87.46599544192902
2026-04-06,95.1835832750404
2026-04-07,93.89731863618852
2026-04-08,87.46599544192902
2026-04-09,83.60720152537334
2026-04-10,78.46214296996574
2026-04-11,77.17587833111385
2026-04-12,86.17973080307713
2026-04-13,82.32093688652144
2026-04-14,86.17973080307713
2026-04-15,82.32093688652144
2026-04-16,83.60720152537334
2026-04-17,83.60720152537334
2026-04-18,78.46214296996574
2026-04-19,83.60720152537334
2026-04-20,79.74840760881764
2026-04-21,82.32093688652144
2026-04-22,83.60720152537334
2026-04-23,87.46599544192902
2026-04-24,73.31708441455815
2026-04-25,75.88961369226195
2026-04-26,79.74840760881764
2026-04-27,86.17973080307713
2026-04-28,93.89731863618852
2026-04-29,93.89731863618852
2026-04-30,97.75611255274421
2026-05-01,90.03852471963282
2026-05-02,115.76381749667077
2026-05-03,104.18743574700369
2026-05-04,106.75996502470748
2026-05-05,93.89731863618852
2026-05-06,101.6149064692999
2026-05-07,105.4737003858556
2026-05-08,99.0423771915961
2026-05-09,99.0423771915961
2026-05-10,99.0423771915961
2026-05-11,106.75996502470748
2026-05-12,106.75996502470748
2026-05-13,101.6149064692999
2026-05-14,104.18743574700369
2026-05-15,106.75996502470748
2026-05-16,74.60334905341006
2026-05-17,87.46599544192902
2026-05-18,86.17973080307713
2026-05-19,88.75226008078093
2026-05-20,95.1835832750404
2026-05-21,91.32478935848472
2026-05-22,86.17973080307713
2026-05-23,82.32093688652144
2026-05-24,86.17973080307713
2026-05-25,92.61105399733661
2026-05-26,87.46599544192902
2026-05-27,87.46599544192902
2026-05-28,88.75226008078093
2026-05-29,82.32093688652144
2026-05-30,81.03467224766953
2026-05-31,93.89731863618852
