Time,afloat
2024-10-17,41.2127405221819
2024-10-18,54.40819646560705
2024-10-19,52.40553865963049
2024-10-20,87.6320145204637
2024-10-21,65.94109845615743
2024-10-22,63.95291315456819
2024-10-23,0.0
2024-10-24,57.71337966644156
2024-10-25,62.355485471436346
2024-10-26,0.0
2024-10-27,51.55344495244515
2024-10-28,94.44499598355509
2024-10-29,97.00484520844311
2024-10-30,79.21070097318513
2024-10-31,0.0
2024-11-01,63.77379090139281
2024-11-02,0.0
2024-11-03,50.4263736619009
2024-11-04,52.884915356077734
2024-11-05,48.43818836031165
2024-11-06,43.962516355770944
2024-11-07,71.95263997741907
2024-11-08,46.5657830938209
2024-11-09,0.0
2024-11-10,0.0
2024-11-11,70.49993733816034
2024-11-12,99.00383486555798
2024-11-13,100.0
2024-11-14,61.6643733641774
2024-11-15,66.61040176130571
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,74.42020197545556
2024-11-19,52.97353443406759
2024-11-20,53.13273198232801
2024-11-21,58.13665039700555
2024-11-22,48.5919337080444
2024-11-23,0.0
2024-11-24,70.8780065038964
2024-11-25,85.79569046941153
2024-11-26,49.17083388353684
2024-11-27,54.24711482015094
2024-11-28,0.0
2024-11-29,66.96676217046081
2024-11-30,0.0
2024-12-01,54.88390501319261
2024-12-02,77.28639668665623
2024-12-03,87.2023665075317
2024-12-04,72.20660123832803
2024-12-05,87.08942958498425
2024-12-06,0.0
2024-12-07,54.670938244960276
2024-12-08,57.11887304647858
2024-12-09,57.08176520049871
2024-12-10,71.92587231656722
2024-12-11,89.22920792640879
2024-12-12,49.539514489181805
2024-12-13,79.21159487524062
2024-12-14,86.5812134335207
2024-12-15,0.0
2024-12-16,66.7040990227508
2024-12-17,0.0
2024-12-18,98.69181667248662
2024-12-19,54.24500470849559
2024-12-20,66.52985348510614
2024-12-21,59.09892631172888
2024-12-22,0.0
2024-12-23,54.103026863007365
2024-12-24,68.81322305662675
2024-12-25,0.0
2024-12-26,68.7228735185888
2024-12-27,0.0
2024-12-28,73.53484712201873
2024-12-29,0.0
2024-12-30,93.02152245769602
2024-12-31,100.0
2025-01-01,100.0
2025-01-02,0.0
2025-01-03,46.38814399865364
2025-01-04,56.116961205021894
2025-01-05,60.9563623467848
2025-01-06,0.0
2025-01-07,53.57060994242651
2025-01-08,65.70218718129411
2025-01-09,0.0
2025-01-10,80.19618983746551
2025-01-11,0.0
2025-01-12,70.38186324688274
2025-01-13,72.76042251026477
2025-01-14,82.40695710163416
2025-01-15,55.70877489924324
2025-01-16,72.6152178955609
2025-01-17,55.63455920728348
2025-01-18,58.014731855273325
2025-01-19,0.0
2025-01-20,45.86702077032753
2025-01-21,79.61053122482656
2025-01-22,96.43307822153754
2025-01-23,65.04876641512669
2025-01-24,0.0
2025-01-25,52.93170963772948
2025-01-26,55.30058859346458
2025-01-27,84.09660113747672
2025-01-28,96.04586591566057
2025-01-29,100.0
2025-01-30,50.35631745219332
2025-01-31,81.47442079831376
2025-02-01,64.65671395542624
2025-02-02,81.36471064498194
2025-02-03,88.48425458904981
2025-02-04,100.0
2025-02-05,78.81190584395529
2025-02-06,76.37203796547607
2025-02-07,88.24547366709234
2025-02-08,50.0513877613152
2025-02-09,0.0
2025-02-10,49.98362560778672
2025-02-11,90.38525200851689
2025-02-12,68.93143048445188
2025-02-13,83.13663729582338
2025-02-14,87.82760705366675
2025-02-15,52.18632594891629
2025-02-16,73.48526255063051
2025-02-17,80.54188449499335
2025-02-18,71.01796713381835
2025-02-19,52.044348103428064
2025-02-20,78.01328046308402
2025-02-21,0.0
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,82.51548422181237
2025-02-25,70.67915636617599
2025-02-26,89.46562278205906
2025-02-27,51.76039241245161
2025-02-28,84.64074210176653
2025-03-01,68.13603187279624
2025-03-02,0.0
2025-03-03,46.92583142451216
2025-03-04,72.6850237851514
2025-03-05,84.35033287235879
2025-03-06,88.97515386128156
2025-03-07,70.19514098382975
2025-03-08,58.45561620466261
2025-03-09,77.10817169809657
2025-03-10,74.71993212706761
2025-03-11,53.66784337034996
2025-03-12,69.95313329265664
2025-03-13,86.21583583045381
2025-03-14,65.19924153510824
2025-03-15,0.0
2025-03-16,58.13293928309846
2025-03-17,100.0
2025-03-18,55.730179250599114
2025-03-19,62.65289027251285
2025-03-20,95.07342534859886
2025-03-21,50.979514262266356
2025-03-22,94.94112781075756
2025-03-23,90.24693128369852
2025-03-24,53.18544137261156
2025-03-25,90.12108728428849
2025-03-26,100.0
2025-03-27,92.30281362551638
2025-03-28,78.40253650502302
2025-03-29,62.21727642840124
2025-03-30,71.38463579124787
2025-03-31,80.53908807723192
2025-04-01,66.68559911036537
2025-04-02,96.51138138562138
2025-04-03,98.73989588047606
2025-04-04,59.66124485815893
2025-04-05,50.447097341685506
2025-04-06,0.0
2025-04-07,84.72345506821961
2025-04-08,52.62882368291339
2025-04-09,91.46385362944959
2025-04-10,98.25426711352202
2025-04-11,77.63456543170032
2025-04-12,100.0
2025-04-13,100.0
2025-04-14,88.86264729018829
2025-04-15,94.49201537320658
2025-04-16,79.06676703473192
2025-04-17,37.51587285391561
2025-04-18,69.29831431760852
2025-04-19,66.97864359241194
2025-04-20,13.613094660301266
2025-04-21,95.790709399941
2025-04-22,53.808530594821036
2025-04-23,86.03234033661647
2025-04-24,98.97980625832811
2025-04-25,100.0
2025-04-26,0.0
2025-04-27,49.666219191500254
2025-04-28,98.13347844366254
2025-04-29,100.0
2025-04-30,76.59231897504812
2025-05-01,68.65860732060759
2025-05-02,90.54191191394357
2025-05-03,0.0
2025-05-04,83.67324927639186
2025-05-05,100.0
2025-05-06,71.21635986332126
2025-05-07,77.88939961717473
2025-05-08,62.15467719228689
2025-05-09,66.02674667379769
2025-05-10,16.774360634203468
2025-05-11,100.0
2025-05-12,100.0
2025-05-13,66.95223792211
2025-05-14,53.523069107100305
2025-05-15,100.0
2025-05-16,62.353231086912395
2025-05-17,53.406905415337214
2025-05-18,100.0
2025-05-19,57.77358486700863
2025-05-20,78.45581420415078
2025-05-21,79.87803073947963
2025-05-22,70.9510656831983
2025-05-23,59.08286447979002
2025-05-24,69.37181304604157
2025-05-25,60.471737733223904
2025-05-26,67.79686276783902
2025-05-27,51.54692385641966
2025-05-28,64.75452118528864
2025-05-29,92.64893863449846
2025-05-30,0.0
2025-05-31,74.89181159840503
2025-06-01,0.0
2025-06-02,54.29753156781106
2025-06-03,88.0566241212204
2025-06-04,61.64423793597706
2025-06-05,48.43837348986417
2025-06-06,48.44198860146064
2025-06-07,61.65804108934543
2025-06-08,0.0
2025-06-09,55.79417241143948
2025-06-10,51.393203535594836
2025-06-11,80.76677359907173
2025-06-12,52.869468295679475
2025-06-13,0.0
2025-06-14,54.34617125110914
2025-06-15,79.32194935499282
2025-06-16,48.47813971742543
2025-06-17,58.76576342911746
2025-06-18,45.54686267149
2025-06-19,67.59070643642073
2025-06-20,55.839963824994875
2025-06-21,67.60078492935637
2025-06-22,48.499830387004295
2025-06-23,66.14106204354651
2025-06-24,79.37519008941369
2025-06-25,57.33079858030168
2025-06-26,74.9766312879667
2025-06-27,66.16078083407277
2025-06-28,0.0
2025-06-29,61.759264214046816
2025-06-30,86.7635250153573
2025-07-01,57.3564330079858
2025-07-02,54.419130776056235
2025-07-03,91.19560576069892
2025-07-04,0.0
2025-07-05,80.91137806293085
2025-07-06,73.5612756808409
2025-07-07,57.38206743566991
2025-07-08,48.557672172547946
2025-07-09,63.276828885400306
2025-07-10,52.97989352262644
2025-07-11,0.0
2025-07-12,0.0
2025-07-13,60.351686574295265
2025-07-14,91.27031806702614
2025-07-15,54.47182376629581
2025-07-16,89.8115811207426
2025-07-17,57.42479148181011
2025-07-18,58.90160398607603
2025-07-19,67.74188383045527
2025-07-20,67.74692307692308
2025-07-21,88.3721247696403
2025-07-22,79.54082792983414
2025-07-23,61.86968944099378
2025-07-24,55.98150092143881
2025-07-25,70.71873319227356
2025-07-26,82.51132345914954
2025-07-27,0.0
2025-07-28,55.99815234454985
2025-07-29,72.21351170568562
2025-07-30,70.74502491297523
2025-07-31,67.80235478806908
2025-08-01,63.38517268445839
2025-08-02,75.18334994198348
2025-08-03,0.0
2025-08-04,53.07848747525766
2025-08-05,100.0
2025-08-06,61.93410415671284
2025-08-07,0.0
2025-08-08,60.46846563374513
2025-08-09,0.0
2025-08-10,64.90262780697563
2025-08-11,89.98532557504606
2025-08-12,59.011152822332946
2025-08-13,75.2448068391236
2025-08-14,0.0
2025-08-15,79.68280322162309
2025-08-16,97.39732304962118
2025-08-17,0.0
2025-08-18,60.51338065661046
2025-08-19,76.75437444543034
2025-08-20,54.61774281619002
2025-08-21,72.33697324414716
2025-08-22,64.96046959251927
2025-08-23,91.54199918094328
2025-08-24,0.0
2025-08-25,0.0
2025-08-26,69.41018770049826
2025-08-27,56.123038017882735
2025-08-28,56.1272008736605
2025-08-29,66.4713517848611
2025-08-30,0.0
2025-08-31,51.70760869565217
2025-09-01,0.0
2025-09-02,42.84980103747185
2025-09-03,73.88444474779878
2025-09-04,82.75671285236501
2025-09-05,100.0
2025-09-06,69.46682444884308
2025-09-07,0.0
2025-09-08,62.08593884376492
2025-09-09,84.26573271449047
2025-09-10,68.0089638932496
2025-09-11,82.79965599617773
2025-09-12,100.0
2025-09-13,60.630159716060334
2025-09-14,81.33916626851409
2025-09-15,79.86618797351716
2025-09-16,100.0
2025-09-17,48.814345095897885
2025-09-18,47.338628079994535
2025-09-19,69.53375878779606
2025-09-20,0.0
2025-09-21,0.0
2025-09-22,62.15035355948398
2025-09-23,62.15495461060678
2025-09-24,100.0
2025-09-25,44.402969080608834
2025-09-26,79.93125998225376
2025-09-27,51.81113234591495
2025-09-28,0.0
2025-09-29,0.0
2025-09-30,57.74522182786158
2025-10-01,71.07630059381611
2025-10-02,45.90684014743021
2025-10-03,53.31511296157259
2025-10-04,0.0
2025-10-05,48.87941710463449
2025-10-06,59.252160262098144
2025-10-07,51.849474438604865
2025-10-08,100.0
2025-10-09,53.33877551020408
2025-10-10,44.452266056924444
2025-10-11,0.0
2025-10-12,66.6882584806498
2025-10-13,78.54975496553135
2025-10-14,84.484282642823
2025-10-15,100.0
2025-10-16,80.04957272541122
2025-10-17,57.8178527062999
2025-10-18,78.57878540713943
2025-10-19,97.86005733397037
2025-10-20,91.93593679612312
2025-10-21,53.386100607467064
2025-10-22,45.97476042590949
2025-10-23,71.19198416490342
2025-10-24,72.68051839464883
2025-10-25,0.0
2025-10-26,59.33979933110367
2025-10-27,53.409763156098556
2025-10-28,51.9299928332537
2025-10-29,66.77206334038632
2025-10-30,65.29305985939526
2025-10-31,0.0
2025-11-01,78.66007064364207
2025-11-02,51.94916387959866
2025-11-03,41.56239847109411
2025-11-04,65.31716060337178
2025-11-05,65.32198075216708
2025-11-06,74.2350010238209
2025-11-07,100.0
2025-11-08,51.97216913521261
2025-11-09,57.91611801242236
2025-11-10,71.28663435942939
2025-11-11,100.0
2025-11-12,54.958220599276494
2025-11-13,0.0
2025-11-14,50.509597979660086
2025-11-15,0.0
2025-11-16,0.0
2025-11-17,96.58382874889085
2025-11-18,93.61892021022456
2025-11-19,65.38946283530133
2025-11-20,100.0
2025-11-21,96.61231144631765
2025-11-22,53.51230086683503
2025-11-23,0.0
2025-11-24,62.44021978021977
2025-11-25,53.52413214115077
2025-11-26,57.988748890860684
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,63.955155279503096
2025-12-01,44.62316224148522
2025-12-02,90.74044570336495
2025-12-03,83.30883898709985
2025-12-04,78.8516715582554
2025-12-05,80.34535458330488
2025-12-06,63.983418879257385
2025-12-07,80.35718585762064
2025-12-08,95.2451573271449
2025-12-09,80.36901713193637
2025-12-10,56.560137874547806
2025-12-11,76.29743693816674
2025-12-12,0.0
2025-12-13,84.68793421305067
2025-12-14,0.0
2025-12-15,79.44875162796745
2025-12-16,71.07348016093358
2025-12-17,70.07249840892696
2025-12-18,54.877725634907314
2025-12-19,64.82961633003558
2025-12-20,57.009371613781546
2025-12-21,58.578682158029984
2025-12-22,47.06770819075167
2025-12-23,64.84868967066171
2025-12-24,63.287994994345915
2025-12-25,58.595913893895265
2025-12-26,0.0
2025-12-27,51.782438883195866
2025-12-28,97.86769572965225
2025-12-29,45.525897735280495
2025-12-30,60.18360717698451
2025-12-31,64.88683635191398
2026-01-01,0.0
2026-01-02,0.0
2026-01-03,0.0
2026-01-04,70.1652833124572
2026-01-05,59.6509180260733
2026-01-06,64.91544636285319
2026-01-07,48.69016102350729
2026-01-08,65.48433363210148
2026-01-09,69.34441003012431
2026-01-10,53.221711275127426
2026-01-11,0.0
2026-01-12,96.78095951387876
2026-01-13,95.17493096126636
2026-01-14,59.69035560712579
2026-01-15,75.82845041478582
2026-01-16,95.19589327912308
2026-01-17,58.08989331970699
2026-01-18,61.32160999987086
2026-01-19,48.415350303549054
2026-01-20,90.3819527123875
2026-01-21,80.70409362334827
2026-01-22,85.55261609298877
2026-01-23,75.87298053633458
2026-01-24,0.0
2026-01-25,0.0
2026-01-26,77.50435336025397
2026-01-27,50.05856624490165
2026-01-28,100.0
2026-01-29,66.21620219632642
2026-01-30,45.22413708500665
2026-01-31,0.0
2026-02-01,85.61538461538461
2026-02-02,97.34491437036141
2026-02-03,92.87841422676361
2026-02-04,67.09553599770243
2026-02-05,100.0
2026-02-06,87.47850000755778
2026-02-07,72.93300784497484
2026-02-08,44.94417257433076
2026-02-09,55.16377707574406
2026-02-10,57.07444790422782
2026-02-11,70.79901597714529
2026-02-12,79.55790959384495
2026-02-13,66.29033208881901
2026-02-14,71.68487461644271
2026-02-15,61.69728071103587
2026-02-16,87.76304283749263
2026-02-17,74.2986078570673
2026-02-18,98.8895978505676
2026-02-19,83.61292077935819
2026-02-20,82.20142426349443
2026-02-21,93.06784618407728
2026-02-22,65.23202571156492
2026-02-23,0.0
2026-02-24,62.19811395619511
2026-02-25,100.0
2026-02-26,100.0
2026-02-27,95.30358465468507
2026-02-28,68.59803573318015
2026-03-01,100.0
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
