Time,bing
2024-09-23,67.30944151355285
2024-09-24,66.27391164411358
2024-09-25,66.27391164411358
2024-09-26,66.27391164411358
2024-09-27,70.41603112187067
2024-09-28,67.30944151355285
2024-09-29,59.02520255803866
2024-09-30,74.55815059962778
2024-10-01,62.13179216635648
2024-10-02,66.27391164411358
2024-10-03,62.13179216635648
2024-10-04,65.23838177467431
2024-10-05,62.13179216635648
2024-10-06,59.02520255803866
2024-10-07,65.23838177467431
2024-10-08,61.09626229691721
2024-10-09,68.34497138299213
2024-10-10,68.34497138299213
2024-10-11,64.20285190523504
2024-10-12,62.13179216635648
2024-10-13,56.95414281916011
2024-10-14,65.23838177467431
2024-10-15,64.20285190523504
2024-10-16,66.27391164411358
2024-10-17,66.27391164411358
2024-10-18,67.30944151355285
2024-10-19,61.09626229691721
2024-10-20,59.02520255803866
2024-10-21,65.23838177467431
2024-10-22,67.30944151355285
2024-10-23,66.27391164411358
2024-10-24,72.48709086074923
2024-10-25,67.30944151355285
2024-10-26,56.95414281916011
2024-10-27,63.167322035795756
2024-10-28,63.167322035795756
2024-10-29,64.20285190523504
2024-10-30,67.30944151355285
2024-10-31,65.23838177467431
2024-11-01,64.20285190523504
2024-11-02,55.91861294972084
2024-11-03,56.95414281916011
2024-11-04,65.23838177467431
2024-11-05,59.02520255803866
2024-11-06,50.74096360252446
2024-11-07,65.23838177467431
2024-11-08,68.34497138299213
2024-11-09,78.70027007738489
2024-11-10,60.06073242747793
2024-11-11,63.167322035795756
2024-11-12,63.167322035795756
2024-11-13,62.13179216635648
2024-11-14,64.20285190523504
2024-11-15,69.3805012524314
2024-11-16,54.88308308028156
2024-11-17,60.06073242747793
2024-11-18,63.167322035795756
2024-11-19,68.34497138299213
2024-11-20,64.20285190523504
2024-11-21,66.27391164411358
2024-11-22,69.3805012524314
2024-11-23,60.06073242747793
2024-11-24,65.23838177467431
2024-11-25,66.27391164411358
2024-11-26,66.27391164411358
2024-11-27,66.27391164411358
2024-11-28,60.06073242747793
2024-11-29,63.167322035795756
2024-11-30,67.30944151355285
2024-12-01,67.30944151355285
2024-12-02,67.30944151355285
2024-12-03,69.3805012524314
2024-12-04,67.30944151355285
2024-12-05,69.3805012524314
2024-12-06,67.30944151355285
2024-12-07,70.41603112187067
2024-12-08,68.34497138299213
2024-12-09,66.27391164411358
2024-12-10,70.41603112187067
2024-12-11,73.5226207301885
2024-12-12,70.41603112187067
2024-12-13,67.30944151355285
2024-12-14,69.3805012524314
2024-12-15,72.48709086074923
2024-12-16,72.48709086074923
2024-12-17,71.45156099130996
2024-12-18,78.70027007738489
2024-12-19,70.41603112187067
2024-12-20,76.62921033850633
2024-12-21,77.6647402079456
2024-12-22,74.55815059962778
2024-12-23,73.5226207301885
2024-12-24,83.87791942458125
2024-12-25,103.55298694392746
2024-12-26,78.70027007738489
2024-12-27,88.02003890233836
2024-12-28,63.167322035795756
2024-12-29,60.06073242747793
2024-12-30,65.23838177467431
2024-12-31,61.09626229691721
2025-01-01,61.09626229691721
2025-01-02,61.09626229691721
2025-01-03,63.167322035795756
2025-01-04,61.09626229691721
2025-01-05,56.95414281916011
2025-01-06,61.09626229691721
2025-01-07,64.20285190523504
2025-01-08,62.13179216635648
2025-01-09,67.30944151355285
2025-01-10,62.13179216635648
2025-01-11,60.06073242747793
2025-01-12,57.989672688599384
2025-01-13,62.13179216635648
2025-01-14,62.13179216635648
2025-01-15,65.23838177467431
2025-01-16,63.167322035795756
2025-01-17,65.23838177467431
2025-01-18,57.989672688599384
2025-01-19,54.88308308028156
2025-01-20,59.02520255803866
2025-01-21,62.13179216635648
2025-01-22,60.06073242747793
2025-01-23,62.13179216635648
2025-01-24,60.06073242747793
2025-01-25,55.91861294972084
2025-01-26,54.88308308028156
2025-01-27,57.989672688599384
2025-01-28,62.13179216635648
2025-01-29,66.27391164411358
2025-01-30,66.27391164411358
2025-01-31,63.167322035795756
2025-02-01,56.95414281916011
2025-02-02,55.91861294972084
2025-02-03,68.34497138299213
2025-02-04,65.23838177467431
2025-02-05,62.13179216635648
2025-02-06,62.13179216635648
2025-02-07,63.167322035795756
2025-02-08,59.02520255803866
2025-02-09,56.95414281916011
2025-02-10,66.27391164411358
2025-02-11,72.48709086074923
2025-02-12,70.41603112187067
2025-02-13,65.23838177467431
2025-02-14,67.30944151355285
2025-02-15,61.09626229691721
2025-02-16,59.02520255803866
2025-02-17,59.02520255803866
2025-02-18,60.06073242747793
2025-02-19,67.30944151355285
2025-02-20,63.167322035795756
2025-02-21,65.23838177467431
2025-02-22,59.02520255803866
2025-02-23,56.95414281916011
2025-02-24,63.167322035795756
2025-02-25,62.13179216635648
2025-02-26,60.06073242747793
2025-02-27,62.13179216635648
2025-02-28,65.23838177467431
2025-03-01,55.91861294972084
2025-03-02,55.91861294972084
2025-03-03,59.02520255803866
2025-03-04,64.20285190523504
2025-03-05,62.13179216635648
2025-03-06,63.167322035795756
2025-03-07,66.27391164411358
2025-03-08,59.02520255803866
2025-03-09,57.989672688599384
2025-03-10,63.167322035795756
2025-03-11,63.167322035795756
2025-03-12,67.30944151355285
2025-03-13,62.13179216635648
2025-03-14,63.167322035795756
2025-03-15,55.91861294972084
2025-03-16,56.95414281916011
2025-03-17,62.13179216635648
2025-03-18,63.167322035795756
2025-03-19,59.02520255803866
2025-03-20,59.02520255803866
2025-03-21,60.06073242747793
2025-03-22,52.81202334140301
2025-03-23,55.91861294972084
2025-03-24,57.989672688599384
2025-03-25,61.09626229691721
2025-03-26,63.167322035795756
2025-03-27,66.27391164411358
2025-03-28,60.06073242747793
2025-03-29,54.88308308028156
2025-03-30,54.88308308028156
2025-03-31,59.02520255803866
2025-04-01,57.989672688599384
2025-04-02,57.989672688599384
2025-04-03,71.45156099130996
2025-04-04,64.20285190523504
2025-04-05,56.95414281916011
2025-04-06,55.91861294972084
2025-04-07,60.06073242747793
2025-04-08,64.20285190523504
2025-04-09,60.06073242747793
2025-04-10,60.06073242747793
2025-04-11,62.13179216635648
2025-04-12,54.88308308028156
2025-04-13,51.77649347196373
2025-04-14,60.06073242747793
2025-04-15,58.227497730384485
2025-04-16,60.16249410401098
2025-04-17,59.19499591719773
2025-04-18,56.810266291477625
2025-04-19,52.940273544224624
2025-04-20,55.84276810466437
2025-04-21,63.06498866445073
2025-04-22,56.810266291477625
2025-04-23,61.129992290824234
2025-04-24,58.74526266510412
2025-04-25,61.129992290824234
2025-04-26,52.940273544224624
2025-04-27,53.907771731037876
2025-04-28,62.09749047763748
2025-04-29,59.19499591719773
2025-04-30,61.129992290824234
2025-05-01,57.77776447829088
2025-05-02,67.38471466379734
2025-05-03,53.45803847894426
2025-05-04,56.810266291477625
2025-05-05,60.680259038730625
2025-05-06,66.4172164769841
2025-05-07,57.77776447829088
2025-05-08,62.09749047763748
2025-05-09,59.712760851917366
2025-05-10,52.940273544224624
2025-05-11,50.037778983784875
2025-05-12,59.19499591719773
2025-05-13,63.06498866445073
2025-05-14,59.19499591719773
2025-05-15,61.16372228473126
2025-05-16,58.465322772169586
2025-05-17,57.56585626798236
2025-05-18,54.86745675542069
2025-05-19,60.26425578054403
2025-05-20,59.36478927635681
2025-05-21,57.56585626798236
2025-05-22,59.36478927635681
2025-05-23,53.967990251233466
2025-05-24,50.370124234484564
2025-05-25,53.06852374704624
2025-05-26,55.766923259607914
2025-05-27,58.465322772169586
2025-05-28,58.465322772169586
2025-05-29,62.06318878891848
2025-05-30,59.36478927635681
2025-05-31,49.47065773029734
2025-06-01,53.06852374704624
2025-06-02,72.85678683916518
2025-06-03,61.16372228473126
2025-06-04,59.36478927635681
2025-06-05,57.56585626798236
2025-06-06,55.766923259607914
2025-06-07,49.47065773029734
2025-06-08,50.370124234484564
2025-06-09,53.967990251233466
2025-06-10,59.36478927635681
2025-06-11,55.766923259607914
2025-06-12,57.56585626798236
2025-06-13,54.86745675542069
2025-06-14,53.967990251233466
2025-06-15,49.47065773029734
2025-06-16,53.967990251233466
2025-06-17,53.967990251233466
2025-06-18,53.967990251233466
2025-06-19,53.06852374704624
2025-06-20,54.86745675542069
2025-06-21,51.26959073867179
2025-06-22,51.26959073867179
2025-06-23,56.66638976379514
2025-06-24,55.766923259607914
2025-06-25,50.370124234484564
2025-06-26,55.766923259607914
2025-06-27,55.766923259607914
2025-06-28,55.766923259607914
2025-06-29,51.26959073867179
2025-06-30,53.967990251233466
2025-07-01,54.86745675542069
2025-07-02,53.967990251233466
2025-07-03,54.86745675542069
2025-07-04,53.06852374704624
2025-07-05,52.16905724285902
2025-07-06,53.967990251233466
2025-07-07,55.766923259607914
2025-07-08,54.86745675542069
2025-07-09,59.36478927635681
2025-07-10,54.86745675542069
2025-07-11,54.86745675542069
2025-07-12,52.16905724285902
2025-07-13,51.26959073867179
2025-07-14,57.56585626798236
2025-07-15,59.36478927635681
2025-07-16,54.86745675542069
2025-07-17,56.66638976379514
2025-07-18,52.16905724285902
2025-07-19,57.56585626798236
2025-07-20,50.370124234484564
2025-07-21,73.7562533433524
2025-07-22,56.66638976379514
2025-07-23,56.66638976379514
2025-07-24,51.26959073867179
2025-07-25,54.86745675542069
2025-07-26,50.370124234484564
2025-07-27,50.370124234484564
2025-07-28,53.967990251233466
2025-07-29,54.86745675542069
2025-07-30,60.26425578054403
2025-07-31,64.76158830148016
2025-08-01,54.86745675542069
2025-08-02,49.47065773029734
2025-08-03,50.370124234484564
2025-08-04,53.967990251233466
2025-08-05,54.86745675542069
2025-08-06,55.766923259607914
2025-08-07,53.06852374704624
2025-08-08,54.86745675542069
2025-08-09,49.47065773029734
2025-08-10,51.26959073867179
2025-08-11,53.06852374704624
2025-08-12,57.56585626798236
2025-08-13,62.06318878891848
2025-08-14,60.26425578054403
2025-08-15,56.66638976379514
2025-08-16,52.16905724285902
2025-08-17,54.86745675542069
2025-08-18,60.26425578054403
2025-08-19,55.766923259607914
2025-08-20,57.56585626798236
2025-08-21,56.66638976379514
2025-08-22,57.56585626798236
2025-08-23,51.26959073867179
2025-08-24,49.47065773029734
2025-08-25,58.465322772169586
2025-08-26,62.06318878891848
2025-08-27,55.766923259607914
2025-08-28,58.465322772169586
2025-08-29,54.86745675542069
2025-08-30,48.571191226110116
2025-08-31,51.26959073867179
2025-09-01,50.370124234484564
2025-09-02,61.16372228473126
2025-09-03,54.86745675542069
2025-09-04,56.66638976379514
2025-09-05,57.56585626798236
2025-09-06,47.67172472192289
2025-09-07,47.67172472192289
2025-09-08,53.967990251233466
2025-09-09,57.56585626798236
2025-09-10,55.766923259607914
2025-09-11,56.66638976379514
2025-09-12,53.06852374704624
2025-09-13,46.77225821773567
2025-09-14,47.67172472192289
2025-09-15,56.66638976379514
2025-09-16,56.66638976379514
2025-09-17,60.26425578054403
2025-09-18,53.06852374704624
2025-09-19,56.66638976379514
2025-09-20,48.571191226110116
2025-09-21,45.872791713548445
2025-09-22,54.86745675542069
2025-09-23,53.967990251233466
2025-09-24,61.16372228473126
2025-09-25,56.66638976379514
2025-09-26,58.465322772169586
2025-09-27,50.370124234484564
2025-09-28,47.67172472192289
2025-09-29,55.766923259607914
2025-09-30,56.66638976379514
2025-10-01,53.967990251233466
2025-10-02,56.66638976379514
2025-10-03,54.86745675542069
2025-10-04,49.47065773029734
2025-10-05,47.67172472192289
2025-10-06,53.967990251233466
2025-10-07,55.766923259607914
2025-10-08,55.766923259607914
2025-10-09,55.766923259607914
2025-10-10,60.26425578054403
2025-10-11,50.370124234484564
2025-10-12,47.67172472192289
2025-10-13,55.766923259607914
2025-10-14,58.465322772169586
2025-10-15,56.66638976379514
2025-10-16,56.66638976379514
2025-10-17,57.56585626798236
2025-10-18,50.370124234484564
2025-10-19,49.47065773029734
2025-10-20,54.86745675542069
2025-10-21,56.66638976379514
2025-10-22,54.86745675542069
2025-10-23,56.66638976379514
2025-10-24,55.766923259607914
2025-10-25,50.370124234484564
2025-10-26,48.571191226110116
2025-10-27,52.16905724285902
2025-10-28,55.766923259607914
2025-10-29,56.66638976379514
2025-10-30,56.66638976379514
2025-10-31,57.56585626798236
2025-11-01,49.47065773029734
2025-11-02,47.67172472192289
2025-11-03,53.967990251233466
2025-11-04,54.86745675542069
2025-11-05,53.06852374704624
2025-11-06,54.86745675542069
2025-11-07,55.766923259607914
2025-11-08,50.370124234484564
2025-11-09,47.67172472192289
2025-11-10,55.766923259607914
2025-11-11,53.967990251233466
2025-11-12,56.66638976379514
2025-11-13,55.766923259607914
2025-11-14,55.766923259607914
2025-11-15,52.16905724285902
2025-11-16,49.47065773029734
2025-11-17,54.86745675542069
2025-11-18,56.66638976379514
2025-11-19,56.66638976379514
2025-11-20,57.56585626798236
2025-11-21,59.36478927635681
2025-11-22,53.06852374704624
2025-11-23,50.370124234484564
2025-11-24,53.967990251233466
2025-11-25,53.967990251233466
2025-11-26,54.86745675542069
2025-11-27,50.370124234484564
2025-11-28,49.47065773029734
2025-11-29,53.06852374704624
2025-11-30,52.16905724285902
2025-12-01,57.56585626798236
2025-12-02,62.06318878891848
2025-12-03,58.465322772169586
2025-12-04,59.36478927635681
2025-12-05,55.766923259607914
2025-12-06,60.26425578054403
2025-12-07,60.26425578054403
2025-12-08,57.56585626798236
2025-12-09,62.06318878891848
2025-12-10,57.56585626798236
2025-12-11,56.66638976379514
2025-12-12,61.16372228473126
2025-12-13,63.862121797292936
2025-12-14,59.36478927635681
2025-12-15,74.65571984753963
2025-12-16,60.26425578054403
2025-12-17,62.06318878891848
2025-12-18,61.16372228473126
2025-12-19,59.36478927635681
2025-12-20,62.06318878891848
2025-12-21,65.66105480566738
2025-12-22,66.56052130985461
2025-12-23,62.06318878891848
2025-12-24,72.85678683916518
2025-12-25,89.94665041872244
2025-12-26,74.65571984753963
2025-12-27,56.66638976379514
2025-12-28,50.370124234484564
2025-12-29,53.967990251233466
2025-12-30,53.06852374704624
2025-12-31,53.06852374704624
2026-01-01,46.77225821773567
2026-01-02,48.571191226110116
2026-01-03,50.370124234484564
2026-01-04,47.67172472192289
2026-01-05,50.370124234484564
2026-01-06,52.16905724285902
2026-01-07,51.26959073867179
2026-01-08,51.26959073867179
2026-01-09,53.06852374704624
2026-01-10,46.77225821773567
2026-01-11,44.073858705174
2026-01-12,52.16905724285902
2026-01-13,52.16905724285902
2026-01-14,50.370124234484564
2026-01-15,48.571191226110116
2026-01-16,49.47065773029734
2026-01-17,45.872791713548445
2026-01-18,44.073858705174
2026-01-19,44.073858705174
2026-01-20,49.47065773029734
2026-01-21,52.16905724285902
2026-01-22,50.370124234484564
2026-01-23,52.16905724285902
2026-01-24,46.77225821773567
2026-01-25,43.17439220098677
2026-01-26,47.67172472192289
2026-01-27,48.571191226110116
2026-01-28,53.06852374704624
2026-01-29,55.766923259607914
2026-01-30,53.06852374704624
2026-01-31,46.77225821773567
2026-02-01,44.97332520936122
2026-02-02,50.370124234484564
2026-02-03,49.47065773029734
2026-02-04,52.16905724285902
2026-02-05,54.86745675542069
2026-02-06,50.370124234484564
2026-02-07,44.073858705174
2026-02-08,44.073858705174
2026-02-09,44.97332520936122
2026-02-10,49.47065773029734
2026-02-11,53.967990251233466
2026-02-12,51.26959073867179
2026-02-13,49.47065773029734
2026-02-14,44.97332520936122
2026-02-15,45.872791713548445
2026-02-16,48.571191226110116
2026-02-17,46.77225821773567
2026-02-18,46.77225821773567
2026-02-19,49.47065773029734
2026-02-20,47.67172472192289
2026-02-21,46.77225821773567
2026-02-22,44.97332520936122
2026-02-23,49.47065773029734
2026-02-24,51.26959073867179
2026-02-25,51.26959073867179
2026-02-26,53.06852374704624
2026-02-27,55.766923259607914
2026-02-28,45.872791713548445
2026-03-01,44.97332520936122
2026-03-02,50.370124234484564
2026-03-03,52.16905724285902
2026-03-04,49.47065773029734
2026-03-05,54.86745675542069
2026-03-06,53.06852374704624
2026-03-07,48.571191226110116
2026-03-08,44.97332520936122
2026-03-09,54.86745675542069
2026-03-10,52.16905724285902
2026-03-11,48.571191226110116
2026-03-12,58.465322772169586
2026-03-13,59.36478927635681
2026-03-14,52.16905724285902
2026-03-15,49.47065773029734
2026-03-16,48.571191226110116
2026-03-17,51.26959073867179
2026-03-18,52.16905724285902
2026-03-19,53.967990251233466
2026-03-20,59.36478927635681
2026-03-21,45.872791713548445
2026-03-22,54.86745675542069
2026-03-23,52.16905724285902
2026-03-24,51.26959073867179
2026-03-25,53.06852374704624
2026-03-26,53.06852374704624
2026-03-27,51.26959073867179
2026-03-28,44.073858705174
2026-03-29,46.77225821773567
2026-03-30,49.47065773029734
2026-03-31,51.26959073867179
2026-04-01,56.66638976379514
2026-04-02,49.47065773029734
2026-04-03,44.97332520936122
2026-04-04,43.17439220098677
2026-04-05,44.073858705174
2026-04-06,50.370124234484564
2026-04-07,48.571191226110116
2026-04-08,50.370124234484564
2026-04-09,50.370124234484564
2026-04-10,48.571191226110116
2026-04-11,46.77225821773567
2026-04-12,45.872791713548445
2026-04-13,50.370124234484564
2026-04-14,52.16905724285902
2026-04-15,48.571191226110116
2026-04-16,52.16905724285902
2026-04-17,50.370124234484564
2026-04-18,44.97332520936122
2026-04-19,45.872791713548445
2026-04-20,49.47065773029734
2026-04-21,49.47065773029734
2026-04-22,47.67172472192289
2026-04-23,52.16905724285902
2026-04-24,49.47065773029734
2026-04-25,40.4759926884251
2026-04-26,44.97332520936122
2026-04-27,50.370124234484564
2026-04-28,52.16905724285902
2026-04-29,50.370124234484564
2026-04-30,51.26959073867179
2026-05-01,48.571191226110116
2026-05-02,41.375459192612325
2026-05-03,44.073858705174
2026-05-04,47.67172472192289
2026-05-05,51.26959073867179
2026-05-06,53.967990251233466
2026-05-07,49.47065773029734
2026-05-08,51.26959073867179
2026-05-09,44.073858705174
2026-05-10,43.17439220098677
2026-05-11,52.16905724285902
2026-05-12,52.16905724285902
2026-05-13,52.16905724285902
2026-05-14,55.766923259607914
2026-05-15,52.16905724285902
2026-05-16,44.073858705174
2026-05-17,44.073858705174
2026-05-18,50.370124234484564
2026-05-19,48.571191226110116
2026-05-20,52.16905724285902
2026-05-21,49.47065773029734
2026-05-22,51.26959073867179
2026-05-23,44.97332520936122
2026-05-24,44.073858705174
2026-05-25,45.872791713548445
2026-05-26,51.26959073867179
2026-05-27,51.26959073867179
2026-05-28,48.571191226110116
2026-05-29,50.370124234484564
2026-05-30,44.97332520936122
2026-05-31,47.67172472192289
