Time,nhl
2024-09-20,5.608971432953438
2024-09-21,8.413457149430156
2024-09-22,11.919064295026056
2024-09-23,10.516821436787696
2024-09-24,10.516821436787696
2024-09-25,10.516821436787696
2024-09-26,9.815700007668516
2024-09-27,9.815700007668516
2024-09-28,12.620185724145236
2024-09-29,12.620185724145236
2024-09-30,10.516821436787696
2024-10-01,11.919064295026056
2024-10-02,14.723550011502775
2024-10-03,14.022428582383595
2024-10-04,24.53925001917129
2024-10-05,21.033642873575392
2024-10-06,13.321307153264415
2024-10-07,11.919064295026056
2024-10-08,23.13700716093293
2024-10-09,33.653828597720626
2024-10-10,28.74597859388637
2024-10-11,30.14822145212473
2024-10-12,30.84934288124391
2024-10-13,29.44710002300555
2024-10-14,25.24037144829047
2024-10-15,24.53925001917129
2024-10-16,28.74597859388637
2024-10-17,28.04485716476719
2024-10-18,25.94149287740965
2024-10-19,27.34373573564801
2024-10-20,28.74597859388637
2024-10-21,15.424671440621955
2024-10-22,23.83812859005211
2024-10-23,30.84934288124391
2024-10-24,19.631400015337032
2024-10-25,23.13700716093293
2024-10-26,24.53925001917129
2024-10-27,25.94149287740965
2024-10-28,16.826914298860313
2024-10-29,23.13700716093293
2024-10-30,24.53925001917129
2024-10-31,20.332521444456212
2024-11-01,23.83812859005211
2024-11-02,25.94149287740965
2024-11-03,24.53925001917129
2024-11-04,18.229157157098673
2024-11-05,16.125792869741133
2024-11-06,16.826914298860313
2024-11-07,18.229157157098673
2024-11-08,24.53925001917129
2024-11-09,23.83812859005211
2024-11-10,25.94149287740965
2024-11-11,16.826914298860313
2024-11-12,18.930278586217852
2024-11-13,21.033642873575392
2024-11-14,21.734764302694572
2024-11-15,23.13700716093293
2024-11-16,21.734764302694572
2024-11-17,23.83812859005211
2024-11-18,18.930278586217852
2024-11-19,21.734764302694572
2024-11-20,21.734764302694572
2024-11-21,19.631400015337032
2024-11-22,21.033642873575392
2024-11-23,21.033642873575392
2024-11-24,24.53925001917129
2024-11-25,13.321307153264415
2024-11-26,21.734764302694572
2024-11-27,16.826914298860313
2024-11-28,28.74597859388637
2024-11-29,21.734764302694572
2024-11-30,24.53925001917129
2024-12-01,27.34373573564801
2024-12-02,14.022428582383595
2024-12-03,16.826914298860313
2024-12-04,23.83812859005211
2024-12-05,19.631400015337032
2024-12-06,19.631400015337032
2024-12-07,29.44710002300555
2024-12-08,24.53925001917129
2024-12-09,14.723550011502775
2024-12-10,16.826914298860313
2024-12-11,22.43588573181375
2024-12-12,15.424671440621955
2024-12-13,23.13700716093293
2024-12-14,23.83812859005211
2024-12-15,28.74597859388637
2024-12-16,14.723550011502775
2024-12-17,17.528035727979493
2024-12-18,25.24037144829047
2024-12-19,24.53925001917129
2024-12-20,22.43588573181375
2024-12-21,25.24037144829047
2024-12-22,26.64261430652883
2024-12-23,19.631400015337032
2024-12-24,24.53925001917129
2024-12-25,13.321307153264415
2024-12-26,13.321307153264415
2024-12-27,14.022428582383595
2024-12-28,30.84934288124391
2024-12-29,29.44710002300555
2024-12-30,21.734764302694572
2024-12-31,30.84934288124391
2025-01-01,30.84934288124391
2025-01-02,16.826914298860313
2025-01-03,25.24037144829047
2025-01-04,28.04485716476719
2025-01-05,28.74597859388637
2025-01-06,18.229157157098673
2025-01-07,18.930278586217852
2025-01-08,22.43588573181375
2025-01-09,18.229157157098673
2025-01-10,21.734764302694572
2025-01-11,25.94149287740965
2025-01-12,30.14822145212473
2025-01-13,15.424671440621955
2025-01-14,16.826914298860313
2025-01-15,22.43588573181375
2025-01-16,18.229157157098673
2025-01-17,27.34373573564801
2025-01-18,24.53925001917129
2025-01-19,28.04485716476719
2025-01-20,18.930278586217852
2025-01-21,19.631400015337032
2025-01-22,21.033642873575392
2025-01-23,19.631400015337032
2025-01-24,23.83812859005211
2025-01-25,31.55046431036309
2025-01-26,30.84934288124391
2025-01-27,16.826914298860313
2025-01-28,20.332521444456212
2025-01-29,23.13700716093293
2025-01-30,19.631400015337032
2025-01-31,23.83812859005211
2025-02-01,28.04485716476719
2025-02-02,34.35495002683981
2025-02-03,21.033642873575392
2025-02-04,16.125792869741133
2025-02-05,27.34373573564801
2025-02-06,20.332521444456212
2025-02-07,22.43588573181375
2025-02-08,30.84934288124391
2025-02-09,30.14822145212473
2025-02-10,11.919064295026056
2025-02-11,11.217942865906876
2025-02-12,11.217942865906876
2025-02-13,16.826914298860313
2025-02-14,16.826914298860313
2025-02-15,16.826914298860313
2025-02-16,36.458314314197345
2025-02-17,21.033642873575392
2025-02-18,22.43588573181375
2025-02-19,11.919064295026056
2025-02-20,14.022428582383595
2025-02-21,58.8942000460111
2025-02-22,23.83812859005211
2025-02-23,34.35495002683981
2025-02-24,23.13700716093293
2025-02-25,18.930278586217852
2025-02-26,26.64261430652883
2025-02-27,19.631400015337032
2025-02-28,24.53925001917129
2025-03-01,30.84934288124391
2025-03-02,37.15943574331653
2025-03-03,21.033642873575392
2025-03-04,24.53925001917129
2025-03-05,26.64261430652883
2025-03-06,29.44710002300555
2025-03-07,49.77962146746176
2025-03-08,37.860557172435705
2025-03-09,34.35495002683981
2025-03-10,20.332521444456212
2025-03-11,21.033642873575392
2025-03-12,25.24037144829047
2025-03-13,21.033642873575392
2025-03-14,20.332521444456212
2025-03-15,28.04485716476719
2025-03-16,31.55046431036309
2025-03-17,18.930278586217852
2025-03-18,18.930278586217852
2025-03-19,21.734764302694572
2025-03-20,17.528035727979493
2025-03-21,23.83812859005211
2025-03-22,26.64261430652883
2025-03-23,28.74597859388637
2025-03-24,18.930278586217852
2025-03-25,21.734764302694572
2025-03-26,26.64261430652883
2025-03-27,21.033642873575392
2025-03-28,25.94149287740965
2025-03-29,30.84934288124391
2025-03-30,36.458314314197345
2025-03-31,20.332521444456212
2025-04-01,21.033642873575392
2025-04-02,26.64261430652883
2025-04-03,27.34373573564801
2025-04-04,28.04485716476719
2025-04-05,44.17065003450833
2025-04-06,57.49195718777274
2025-04-07,30.84934288124391
2025-04-08,25.24037144829047
2025-04-09,26.64261430652883
2025-04-10,27.34373573564801
2025-04-11,28.74597859388637
2025-04-12,36.458314314197345
2025-04-13,39.262800030674065
2025-04-14,31.55046431036309
2025-04-15,31.493104613760146
2025-04-16,42.11859373264424
2025-04-17,42.469154447203834
2025-04-18,35.1627219010189
2025-04-19,37.71505298793374
2025-04-20,65.18797959987555
2025-04-21,44.3203641049995
2025-04-22,52.010159394076595
2025-04-23,44.67092481955909
2025-04-24,44.67092481955909
2025-04-25,43.203077904655586
2025-04-26,65.92190305732728
2025-04-27,60.05051539771328
2025-04-28,42.469154447203834
2025-04-29,43.58644064754775
2025-04-30,54.211929766431844
2025-05-01,53.828567023539684
2025-05-02,63.36957197041245
2025-05-03,49.80838902172134
2025-05-04,61.167801598057196
2025-05-05,70.3254438020378
2025-05-06,51.27623593662484
2025-05-07,44.67092481955909
2025-05-08,42.11859373264424
2025-05-09,43.203077904655586
2025-05-10,58.58266848280978
2025-05-11,65.92190305732728
2025-05-12,39.5662626457294
2025-05-13,46.13877173446259
2025-05-14,40.65074681774074
2025-05-15,54.43750949068685
2025-05-16,51.37060754754957
2025-05-17,53.67078400490253
2025-05-18,67.47184274902033
2025-05-19,55.20423497647118
2025-05-20,29.13556845980423
2025-05-21,39.86972526078474
2025-05-22,39.10299977500041
2025-05-23,38.33627428921609
2025-05-24,44.47007817549067
2025-05-25,59.80458789117711
2025-05-26,36.03609783186313
2025-05-27,41.40317623235338
2025-05-28,38.33627428921609
2025-05-29,48.30370560441228
2025-05-30,46.00352914705931
2025-05-31,19.168137144608046
2025-06-01,16.86796068725508
2025-06-02,13.801058744117794
2025-06-03,14.567784229902115
2025-06-04,22.235039087745335
2025-06-05,55.9709604622555
2025-06-06,23.76849005931398
2025-06-07,76.67254857843218
2025-06-08,26.835392002451265
2025-06-09,26.068666516666944
2025-06-10,54.43750949068685
2025-06-11,24.5352155450983
2025-06-12,27.60211748823559
2025-06-13,69.77201920637329
2025-06-14,29.902293945588553
2025-06-15,69.77201920637329
2025-06-16,26.068666516666944
2025-06-17,31.435744917157198
2025-06-18,69.00529372058897
2025-06-19,12.26760777254915
2025-06-20,10.734156800980506
2025-06-21,9.200705829411863
2025-06-22,8.43398034362754
2025-06-23,10.734156800980506
2025-06-24,11.500882286764828
2025-06-25,10.734156800980506
2025-06-26,13.801058744117794
2025-06-27,32.20247040294152
2025-06-28,53.67078400490253
2025-06-29,14.567784229902115
2025-06-30,13.034333258333472
2025-07-01,21.46831360196101
2025-07-02,11.500882286764828
2025-07-03,9.200705829411863
2025-07-04,6.900529372058897
2025-07-05,6.133803886274575
2025-07-06,6.900529372058897
2025-07-07,6.133803886274575
2025-07-08,6.133803886274575
2025-07-09,6.133803886274575
2025-07-10,6.133803886274575
2025-07-11,6.900529372058897
2025-07-12,5.367078400490253
2025-07-13,5.367078400490253
2025-07-14,6.133803886274575
2025-07-15,5.367078400490253
2025-07-16,7.6672548578432185
2025-07-17,6.133803886274575
2025-07-18,5.367078400490253
2025-07-19,5.367078400490253
2025-07-20,5.367078400490253
2025-07-21,4.600352914705931
2025-07-22,4.600352914705931
2025-07-23,4.600352914705931
2025-07-24,4.600352914705931
2025-07-25,4.600352914705931
2025-07-26,4.600352914705931
2025-07-27,4.600352914705931
2025-07-28,3.8336274289216092
2025-07-29,4.600352914705931
2025-07-30,6.133803886274575
2025-07-31,6.133803886274575
2025-08-01,4.600352914705931
2025-08-02,4.600352914705931
2025-08-03,4.600352914705931
2025-08-04,4.600352914705931
2025-08-05,3.8336274289216092
2025-08-06,5.367078400490253
2025-08-07,4.600352914705931
2025-08-08,3.8336274289216092
2025-08-09,4.600352914705931
2025-08-10,4.600352914705931
2025-08-11,3.8336274289216092
2025-08-12,3.8336274289216092
2025-08-13,3.8336274289216092
2025-08-14,3.8336274289216092
2025-08-15,3.8336274289216092
2025-08-16,3.8336274289216092
2025-08-17,3.8336274289216092
2025-08-18,3.8336274289216092
2025-08-19,3.8336274289216092
2025-08-20,3.8336274289216092
2025-08-21,3.8336274289216092
2025-08-22,3.8336274289216092
2025-08-23,3.8336274289216092
2025-08-24,3.8336274289216092
2025-08-25,3.8336274289216092
2025-08-26,3.8336274289216092
2025-08-27,3.8336274289216092
2025-08-28,3.8336274289216092
2025-08-29,3.8336274289216092
2025-08-30,3.8336274289216092
2025-08-31,3.8336274289216092
2025-09-01,4.600352914705931
2025-09-02,4.600352914705931
2025-09-03,4.600352914705931
2025-09-04,4.600352914705931
2025-09-05,6.133803886274575
2025-09-06,5.367078400490253
2025-09-07,5.367078400490253
2025-09-08,5.367078400490253
2025-09-09,4.600352914705931
2025-09-10,4.600352914705931
2025-09-11,4.600352914705931
2025-09-12,6.133803886274575
2025-09-13,5.367078400490253
2025-09-14,6.133803886274575
2025-09-15,5.367078400490253
2025-09-16,5.367078400490253
2025-09-17,4.600352914705931
2025-09-18,5.367078400490253
2025-09-19,6.133803886274575
2025-09-20,10.734156800980506
2025-09-21,11.500882286764828
2025-09-22,9.967431315196185
2025-09-23,9.967431315196185
2025-09-24,9.967431315196185
2025-09-25,8.43398034362754
2025-09-26,9.200705829411863
2025-09-27,10.734156800980506
2025-09-28,10.734156800980506
2025-09-29,9.200705829411863
2025-09-30,11.500882286764828
2025-10-01,11.500882286764828
2025-10-02,10.734156800980506
2025-10-03,12.26760777254915
2025-10-04,13.801058744117794
2025-10-05,12.26760777254915
2025-10-06,12.26760777254915
2025-10-07,29.13556845980423
2025-10-08,36.80282331764745
2025-10-09,32.20247040294152
2025-10-10,29.902293945588553
2025-10-11,23.001764573529655
2025-10-12,31.435744917157198
2025-10-13,24.5352155450983
2025-10-14,23.76849005931398
2025-10-15,29.902293945588553
2025-10-16,28.36884297401991
2025-10-17,26.835392002451265
2025-10-18,29.902293945588553
2025-10-19,29.902293945588553
2025-10-20,19.168137144608046
2025-10-21,24.5352155450983
2025-10-22,27.60211748823559
2025-10-23,23.001764573529655
2025-10-24,28.36884297401991
2025-10-25,27.60211748823559
2025-10-26,26.835392002451265
2025-10-27,19.168137144608046
2025-10-28,23.76849005931398
2025-10-29,29.902293945588553
2025-10-30,18.401411658823726
2025-10-31,28.36884297401991
2025-11-01,26.068666516666944
2025-11-02,26.068666516666944
2025-11-03,18.401411658823726
2025-11-04,19.168137144608046
2025-11-05,26.068666516666944
2025-11-06,23.001764573529655
2025-11-07,28.36884297401991
2025-11-08,28.36884297401991
2025-11-09,32.96919588872584
2025-11-10,20.70158811617669
2025-11-11,21.46831360196101
2025-11-12,23.76849005931398
2025-11-13,23.76849005931398
2025-11-14,26.835392002451265
2025-11-15,23.76849005931398
2025-11-16,30.669019431372874
2025-11-17,18.401411658823726
2025-11-18,20.70158811617669
2025-11-19,25.30194103088262
2025-11-20,23.001764573529655
2025-11-21,27.60211748823559
2025-11-22,27.60211748823559
2025-11-23,30.669019431372874
2025-11-24,20.70158811617669
2025-11-25,20.70158811617669
2025-11-26,20.70158811617669
2025-11-27,32.20247040294152
2025-11-28,24.5352155450983
2025-11-29,28.36884297401991
2025-11-30,29.902293945588553
2025-12-01,16.10123520147076
2025-12-02,21.46831360196101
2025-12-03,25.30194103088262
2025-12-04,23.76849005931398
2025-12-05,25.30194103088262
2025-12-06,27.60211748823559
2025-12-07,28.36884297401991
2025-12-08,21.46831360196101
2025-12-09,21.46831360196101
2025-12-10,27.60211748823559
2025-12-11,24.551168221005383
2025-12-12,29.04483761558268
2025-12-13,35.182629670834025
2025-12-14,32.333082936930786
2025-12-15,20.879560156765116
2025-12-16,21.701621487102145
2025-12-17,31.511021606593758
2025-12-18,23.729106890668362
2025-12-19,26.19529088167944
2025-12-20,33.155144267267815
2025-12-21,29.866898945919708
2025-12-22,25.756592294234572
2025-12-23,24.551168221005383
2025-12-24,33.155144267267815
2025-12-25,15.94719217474296
2025-12-26,15.125130844405934
2025-12-27,19.618800238983226
2025-12-28,33.538507010159975
2025-12-29,23.729106890668362
2025-12-30,29.04483761558268
2025-12-31,31.511021606593758
2026-01-01,35.182629670834025
2026-01-02,32.333082936930786
2026-01-03,42.14248305642239
2026-01-04,32.333082936930786
2026-01-05,19.618800238983226
2026-01-06,23.729106890668362
2026-01-07,28.66147487269052
2026-01-08,26.19529088167944
2026-01-09,31.511021606593758
2026-01-10,32.46369547092005
2026-01-11,35.09588699558925
2026-01-12,21.93492937224328
2026-01-13,28.076709596471396
2026-01-14,26.321915246691933
2026-01-15,24.56712089691247
2026-01-16,31.58629829603032
2026-01-17,34.21848982069952
2026-01-18,31.58629829603032
2026-01-19,25.444518071802204
2026-01-20,28.076709596471396
2026-01-21,25.444518071802204
2026-01-22,25.444518071802204
2026-01-23,28.076709596471396
2026-01-24,33.34109264580978
2026-01-25,32.46369547092005
2026-01-26,21.93492937224328
2026-01-27,24.56712089691247
2026-01-28,29.83150394625086
2026-01-29,26.321915246691933
2026-01-30,35.09588699558925
2026-01-31,34.21848982069952
2026-02-01,39.4828728700379
2026-02-02,32.46369547092005
2026-02-03,29.83150394625086
2026-02-04,30.70890112114059
2026-02-05,31.58629829603032
2026-02-06,28.076709596471396
2026-02-07,17.547943497794623
2026-02-08,13.160957623345967
2026-02-09,10.528766098676773
2026-02-10,10.528766098676773
2026-02-11,11.406163273566504
2026-02-12,16.67054632290489
2026-02-13,12.283560448456235
2026-02-14,17.547943497794623
2026-02-15,19.302737847574086
2026-02-16,11.406163273566504
2026-02-17,11.406163273566504
2026-02-18,14.91575197312543
2026-02-19,11.406163273566504
2026-02-20,19.302737847574086
2026-02-21,13.160957623345967
2026-02-22,57.90821354272225
2026-02-23,23.68972372202274
2026-02-24,19.302737847574086
2026-02-25,19.302737847574086
2026-02-26,31.58629829603032
2026-02-27,35.09588699558925
2026-02-28,32.46369547092005
2026-03-01,36.850681345368706
2026-03-02,28.954106771361126
2026-03-03,33.34109264580978
2026-03-04,34.21848982069952
2026-03-05,37.728078520258435
2026-03-06,50.88903614360441
2026-03-07,42.11506439470709
2026-03-08,40.36027004492763
2026-03-09,31.58629829603032
2026-03-10,25.444518071802204
2026-03-11,31.58629829603032
2026-03-12,23.68972372202274
2026-03-13,29.83150394625086
2026-03-14,31.58629829603032
2026-03-15,36.850681345368706
2026-03-16,22.812326547133008
2026-03-17,27.199312421581666
2026-03-18,28.076709596471396
2026-03-19,27.199312421581666
2026-03-20,29.83150394625086
2026-03-21,36.850681345368706
2026-03-22,39.4828728700379
2026-03-23,27.199312421581666
2026-03-24,23.68972372202274
2026-03-25,32.46369547092005
2026-03-26,26.321915246691933
2026-03-27,30.70890112114059
2026-03-28,34.21848982069952
2026-03-29,42.11506439470709
2026-03-30,24.56712089691247
2026-03-31,30.70890112114059
2026-04-01,31.58629829603032
2026-04-02,29.83150394625086
2026-04-03,36.850681345368706
2026-04-04,43.86985874448656
2026-04-05,57.90821354272225
2026-04-06,33.34109264580978
2026-04-07,31.58629829603032
2026-04-08,40.36027004492763
2026-04-09,33.34109264580978
2026-04-10,44.747255919376286
2026-04-11,43.86985874448656
2026-04-12,55.27602201805306
2026-04-13,40.36027004492763
2026-04-14,57.90821354272225
2026-04-15,52.64383049338387
2026-04-16,50.88903614360441
2026-04-17,50.01163896871467
2026-04-18,57.90821354272225
2026-04-19,80.72054008985526
2026-04-20,62.29519941717091
2026-04-21,65.80478811672984
2026-04-22,62.29519941717091
2026-04-23,64.9273909418401
2026-04-24,50.88903614360441
2026-04-25,75.45615704051687
2026-04-26,87.73971748897311
2026-04-27,59.66300789250172
2026-04-28,59.66300789250172
2026-04-29,64.9273909418401
2026-04-30,70.1917739911785
2026-05-01,72.82396551584769
2026-05-02,84.23012878941418
2026-05-03,71.94656834095795
2026-05-04,62.29519941717091
2026-05-05,65.80478811672984
2026-05-06,60.54040506739145
2026-05-07,48.25684461893521
2026-05-08,49.13424179382494
2026-05-09,57.03081636783252
2026-05-10,66.68218529161956
2026-05-11,48.25684461893521
2026-05-12,45.624653094266016
2026-05-13,50.01163896871467
2026-05-14,55.27602201805306
2026-05-15,55.27602201805306
2026-05-16,39.4828728700379
2026-05-17,55.27602201805306
2026-05-18,30.70890112114059
2026-05-19,53.521227668273596
2026-05-20,27.199312421581666
2026-05-21,43.86985874448656
2026-05-22,48.25684461893521
2026-05-23,50.01163896871467
2026-05-24,51.76643331849414
2026-05-25,57.03081636783252
2026-05-26,51.76643331849414
2026-05-27,54.39862484316333
2026-05-28,45.624653094266016
2026-05-29,28.954106771361126
2026-05-30,50.01163896871467
2026-05-31,23.68972372202274
