Time,long_legs
2024-09-23,60.46916264577346
2024-09-24,56.567926346046136
2024-09-25,54.61730819618248
2024-09-26,54.61730819618248
2024-09-27,56.567926346046136
2024-09-28,79.97534414441006
2024-09-29,79.97534414441006
2024-09-30,56.567926346046136
2024-10-01,54.61730819618248
2024-10-02,56.567926346046136
2024-10-03,56.567926346046136
2024-10-04,60.46916264577346
2024-10-05,81.92596229427372
2024-10-06,74.12348969481907
2024-10-07,56.567926346046136
2024-10-08,48.7654537465915
2024-10-09,48.7654537465915
2024-10-10,52.66669004631882
2024-10-11,48.7654537465915
2024-10-12,83.87658044413737
2024-10-13,83.87658044413737
2024-10-14,60.46916264577346
2024-10-15,52.66669004631882
2024-10-16,48.7654537465915
2024-10-17,52.66669004631882
2024-10-18,52.66669004631882
2024-10-19,68.2716352452281
2024-10-20,78.0247259945464
2024-10-21,58.518544495909794
2024-10-22,54.61730819618248
2024-10-23,50.716071896455155
2024-10-24,54.61730819618248
2024-10-25,54.61730819618248
2024-10-26,70.22225339509176
2024-10-27,85.82719859400103
2024-10-28,52.66669004631882
2024-10-29,54.61730819618248
2024-10-30,56.567926346046136
2024-10-31,60.46916264577346
2024-11-01,68.2716352452281
2024-11-02,70.22225339509176
2024-11-03,70.22225339509176
2024-11-04,46.81483559672784
2024-11-05,42.913599297000516
2024-11-06,29.259272247954897
2024-11-07,40.96298114713686
2024-11-08,44.864217446864174
2024-11-09,58.518544495909794
2024-11-10,60.46916264577346
2024-11-11,50.716071896455155
2024-11-12,44.864217446864174
2024-11-13,42.913599297000516
2024-11-14,40.96298114713686
2024-11-15,40.96298114713686
2024-11-16,44.864217446864174
2024-11-17,58.518544495909794
2024-11-18,46.81483559672784
2024-11-19,40.96298114713686
2024-11-20,39.0123629972732
2024-11-21,40.96298114713686
2024-11-22,42.913599297000516
2024-11-23,50.716071896455155
2024-11-24,52.66669004631882
2024-11-25,50.716071896455155
2024-11-26,48.7654537465915
2024-11-27,50.716071896455155
2024-11-28,79.97534414441006
2024-11-29,52.66669004631882
2024-11-30,48.7654537465915
2024-12-01,50.716071896455155
2024-12-02,42.913599297000516
2024-12-03,35.11112669754588
2024-12-04,37.061744847409535
2024-12-05,37.061744847409535
2024-12-06,33.16050854768222
2024-12-07,50.716071896455155
2024-12-08,48.7654537465915
2024-12-09,35.11112669754588
2024-12-10,40.96298114713686
2024-12-11,37.061744847409535
2024-12-12,37.061744847409535
2024-12-13,35.11112669754588
2024-12-14,44.864217446864174
2024-12-15,46.81483559672784
2024-12-16,42.913599297000516
2024-12-17,35.11112669754588
2024-12-18,35.11112669754588
2024-12-19,40.96298114713686
2024-12-20,39.0123629972732
2024-12-21,40.96298114713686
2024-12-22,46.81483559672784
2024-12-23,46.81483559672784
2024-12-24,58.518544495909794
2024-12-25,74.12348969481907
2024-12-26,50.716071896455155
2024-12-27,48.7654537465915
2024-12-28,50.716071896455155
2024-12-29,54.61730819618248
2024-12-30,46.81483559672784
2024-12-31,64.37039894550078
2025-01-01,74.12348969481907
2025-01-02,42.913599297000516
2025-01-03,40.96298114713686
2025-01-04,50.716071896455155
2025-01-05,56.567926346046136
2025-01-06,37.061744847409535
2025-01-07,40.96298114713686
2025-01-08,35.11112669754588
2025-01-09,37.061744847409535
2025-01-10,37.061744847409535
2025-01-11,46.81483559672784
2025-01-12,50.716071896455155
2025-01-13,44.864217446864174
2025-01-14,40.96298114713686
2025-01-15,37.061744847409535
2025-01-16,37.061744847409535
2025-01-17,40.96298114713686
2025-01-18,44.864217446864174
2025-01-19,52.66669004631882
2025-01-20,44.864217446864174
2025-01-21,35.11112669754588
2025-01-22,37.061744847409535
2025-01-23,40.96298114713686
2025-01-24,37.061744847409535
2025-01-25,46.81483559672784
2025-01-26,58.518544495909794
2025-01-27,40.96298114713686
2025-01-28,37.061744847409535
2025-01-29,37.061744847409535
2025-01-30,39.0123629972732
2025-01-31,42.913599297000516
2025-02-01,46.81483559672784
2025-02-02,52.66669004631882
2025-02-03,42.913599297000516
2025-02-04,42.913599297000516
2025-02-05,40.96298114713686
2025-02-06,42.913599297000516
2025-02-07,40.96298114713686
2025-02-08,48.7654537465915
2025-02-09,64.37039894550078
2025-02-10,37.061744847409535
2025-02-11,37.061744847409535
2025-02-12,42.913599297000516
2025-02-13,42.913599297000516
2025-02-14,62.41978079563712
2025-02-15,124.83956159127423
2025-02-16,128.74079789100156
2025-02-17,95.58028934331934
2025-02-18,72.17287154495541
2025-02-19,64.37039894550078
2025-02-20,62.41978079563712
2025-02-21,54.61730819618248
2025-02-22,68.2716352452281
2025-02-23,76.07410784468273
2025-02-24,54.61730819618248
2025-02-25,48.7654537465915
2025-02-26,52.66669004631882
2025-02-27,48.7654537465915
2025-02-28,52.66669004631882
2025-03-01,56.567926346046136
2025-03-02,66.32101709536444
2025-03-03,54.61730819618248
2025-03-04,46.81483559672784
2025-03-05,48.7654537465915
2025-03-06,44.864217446864174
2025-03-07,40.96298114713686
2025-03-08,58.518544495909794
2025-03-09,64.37039894550078
2025-03-10,44.864217446864174
2025-03-11,44.864217446864174
2025-03-12,44.864217446864174
2025-03-13,44.864217446864174
2025-03-14,42.913599297000516
2025-03-15,54.61730819618248
2025-03-16,60.46916264577346
2025-03-17,48.7654537465915
2025-03-18,46.81483559672784
2025-03-19,44.864217446864174
2025-03-20,42.913599297000516
2025-03-21,42.913599297000516
2025-03-22,54.61730819618248
2025-03-23,56.567926346046136
2025-03-24,46.81483559672784
2025-03-25,44.864217446864174
2025-03-26,40.96298114713686
2025-03-27,46.81483559672784
2025-03-28,48.7654537465915
2025-03-29,50.716071896455155
2025-03-30,58.518544495909794
2025-03-31,42.913599297000516
2025-04-01,40.96298114713686
2025-04-02,42.913599297000516
2025-04-03,42.913599297000516
2025-04-04,42.913599297000516
2025-04-05,52.66669004631882
2025-04-06,58.518544495909794
2025-04-07,42.913599297000516
2025-04-08,40.96298114713686
2025-04-09,42.913599297000516
2025-04-10,42.913599297000516
2025-04-11,42.913599297000516
2025-04-12,48.7654537465915
2025-04-13,52.66669004631882
2025-04-14,44.864217446864174
2025-04-15,44.31841356707582
2025-04-16,39.47263504020633
2025-04-17,43.34310449214399
2025-04-18,48.5728532794283
2025-04-19,50.316102875189735
2025-04-20,58.44101203947988
2025-04-21,46.82960368366687
2025-04-22,44.70238382749063
2025-04-23,45.47032434832023
2025-04-24,41.59985489638257
2025-04-25,42.575163971314396
2025-04-26,50.70007313560454
2025-04-27,54.57054258754221
2025-04-28,43.34310449214399
2025-04-29,45.086354087905434
2025-04-30,44.31841356707582
2025-05-01,40.831914375552955
2025-05-02,40.831914375552955
2025-05-03,56.31379218330365
2025-05-04,60.56823189565612
2025-05-05,43.34310449214399
2025-05-06,41.59985489638257
2025-05-07,45.086354087905434
2025-05-08,43.34310449214399
2025-05-09,45.086354087905434
2025-05-10,58.44101203947988
2025-05-11,66.18195094335522
2025-05-12,52.05935247095117
2025-05-13,47.21357394408167
2025-05-14,43.34310449214399
2025-05-15,42.23672864562827
2025-05-16,45.30849072894669
2025-05-17,52.98789593724273
2025-05-18,58.363479583049966
2025-05-19,43.77260968728748
2025-05-20,44.54055020811708
2025-05-21,41.468788124798664
2025-05-22,46.844371770605896
2025-05-23,42.23672864562827
2025-05-24,50.68407437475392
2025-05-25,61.435241666368384
2025-05-26,63.739063228857205
2025-05-27,46.07643124977629
2025-05-28,42.23672864562827
2025-05-29,44.54055020811708
2025-05-30,43.77260968728748
2025-05-31,56.05965802056115
2025-06-01,58.363479583049966
2025-06-02,48.380252812265105
2025-06-03,49.14819333309471
2025-06-04,52.98789593724273
2025-06-05,48.380252812265105
2025-06-06,46.07643124977629
2025-06-07,54.52377697890194
2025-06-08,56.05965802056115
2025-06-09,46.07643124977629
2025-06-10,46.844371770605896
2025-06-11,45.30849072894669
2025-06-12,46.844371770605896
2025-06-13,46.07643124977629
2025-06-14,51.452014895583524
2025-06-15,65.27494427051641
2025-06-16,54.52377697890194
2025-06-17,52.21995541641313
2025-06-18,48.380252812265105
2025-06-19,49.916133853924315
2025-06-20,49.14819333309471
2025-06-21,65.27494427051641
2025-06-22,59.13142010387957
2025-06-23,47.6123122914355
2025-06-24,54.52377697890194
2025-06-25,52.98789593724273
2025-06-26,54.52377697890194
2025-06-27,51.452014895583524
2025-06-28,57.59553906222036
2025-06-29,62.203182187197996
2025-06-30,53.75583645807234
2025-07-01,44.54055020811708
2025-07-02,49.916133853924315
2025-07-03,52.21995541641313
2025-07-04,69.88258739549404
2025-07-05,69.88258739549404
2025-07-06,76.79405208296049
2025-07-07,48.380252812265105
2025-07-08,47.6123122914355
2025-07-09,49.916133853924315
2025-07-10,49.916133853924315
2025-07-11,53.75583645807234
2025-07-12,56.05965802056115
2025-07-13,62.9711227080276
2025-07-14,50.68407437475392
2025-07-15,49.14819333309471
2025-07-16,51.452014895583524
2025-07-17,52.21995541641313
2025-07-18,45.30849072894669
2025-07-19,56.05965802056115
2025-07-20,65.27494427051641
2025-07-21,55.29171749973155
2025-07-22,49.14819333309471
2025-07-23,46.07643124977629
2025-07-24,52.98789593724273
2025-07-25,49.916133853924315
2025-07-26,52.21995541641313
2025-07-27,62.9711227080276
2025-07-28,49.14819333309471
2025-07-29,59.13142010387957
2025-07-30,49.14819333309471
2025-07-31,49.14819333309471
2025-08-01,46.07643124977629
2025-08-02,58.363479583049966
2025-08-03,64.5070037496868
2025-08-04,48.380252812265105
2025-08-05,46.844371770605896
2025-08-06,46.07643124977629
2025-08-07,46.07643124977629
2025-08-08,50.68407437475392
2025-08-09,58.363479583049966
2025-08-10,63.739063228857205
2025-08-11,57.59553906222036
2025-08-12,52.21995541641313
2025-08-13,45.30849072894669
2025-08-14,51.452014895583524
2025-08-15,48.380252812265105
2025-08-16,61.435241666368384
2025-08-17,62.9711227080276
2025-08-18,51.452014895583524
2025-08-19,48.380252812265105
2025-08-20,46.07643124977629
2025-08-21,44.54055020811708
2025-08-22,43.77260968728748
2025-08-23,54.52377697890194
2025-08-24,59.899360624709175
2025-08-25,50.68407437475392
2025-08-26,47.6123122914355
2025-08-27,44.54055020811708
2025-08-28,49.916133853924315
2025-08-29,49.14819333309471
2025-08-30,56.05965802056115
2025-08-31,61.435241666368384
2025-09-01,69.88258739549404
2025-09-02,47.6123122914355
2025-09-03,44.54055020811708
2025-09-04,45.30849072894669
2025-09-05,43.77260968728748
2025-09-06,49.916133853924315
2025-09-07,56.827598541390756
2025-09-08,43.77260968728748
2025-09-09,46.07643124977629
2025-09-10,43.77260968728748
2025-09-11,44.54055020811708
2025-09-12,42.23672864562827
2025-09-13,55.29171749973155
2025-09-14,62.9711227080276
2025-09-15,43.77260968728748
2025-09-16,43.77260968728748
2025-09-17,46.844371770605896
2025-09-18,46.844371770605896
2025-09-19,46.07643124977629
2025-09-20,49.916133853924315
2025-09-21,58.363479583049966
2025-09-22,43.77260968728748
2025-09-23,49.14819333309471
2025-09-24,43.77260968728748
2025-09-25,43.00466916645787
2025-09-26,46.844371770605896
2025-09-27,56.827598541390756
2025-09-28,56.05965802056115
2025-09-29,49.14819333309471
2025-09-30,45.30849072894669
2025-10-01,44.54055020811708
2025-10-02,43.77260968728748
2025-10-03,44.54055020811708
2025-10-04,52.21995541641313
2025-10-05,56.05965802056115
2025-10-06,53.75583645807234
2025-10-07,47.6123122914355
2025-10-08,43.00466916645787
2025-10-09,44.54055020811708
2025-10-10,41.468788124798664
2025-10-11,51.452014895583524
2025-10-12,52.98789593724273
2025-10-13,49.14819333309471
2025-10-14,46.07643124977629
2025-10-15,47.6123122914355
2025-10-16,49.916133853924315
2025-10-17,44.54055020811708
2025-10-18,51.452014895583524
2025-10-19,61.435241666368384
2025-10-20,44.54055020811708
2025-10-21,48.380252812265105
2025-10-22,44.54055020811708
2025-10-23,45.30849072894669
2025-10-24,46.07643124977629
2025-10-25,53.75583645807234
2025-10-26,56.05965802056115
2025-10-27,49.14819333309471
2025-10-28,46.844371770605896
2025-10-29,43.77260968728748
2025-10-30,47.6123122914355
2025-10-31,44.54055020811708
2025-11-01,51.452014895583524
2025-11-02,51.452014895583524
2025-11-03,41.468788124798664
2025-11-04,42.23672864562827
2025-11-05,42.23672864562827
2025-11-06,40.70084760396906
2025-11-07,37.62908552065064
2025-11-08,48.380252812265105
2025-11-09,48.380252812265105
2025-11-10,44.54055020811708
2025-11-11,43.00466916645787
2025-11-12,38.397026041480245
2025-11-13,42.23672864562827
2025-11-14,39.16496656230985
2025-11-15,45.30849072894669
2025-11-16,51.452014895583524
2025-11-17,45.30849072894669
2025-11-18,37.62908552065064
2025-11-19,40.70084760396906
2025-11-20,39.932907083139455
2025-11-21,43.00466916645787
2025-11-22,43.00466916645787
2025-11-23,47.6123122914355
2025-11-24,45.30849072894669
2025-11-25,39.932907083139455
2025-11-26,44.54055020811708
2025-11-27,75.25817104130128
2025-11-28,36.861144999821036
2025-11-29,40.70084760396906
2025-11-30,49.14819333309471
2025-12-01,36.093204478991424
2025-12-02,36.861144999821036
2025-12-03,36.093204478991424
2025-12-04,39.932907083139455
2025-12-05,37.62908552065064
2025-12-06,42.23672864562827
2025-12-07,51.452014895583524
2025-12-08,41.468788124798664
2025-12-09,40.70084760396906
2025-12-10,39.16496656230985
2025-12-11,37.62908552065064
2025-12-12,35.32526395816182
2025-12-13,39.16496656230985
2025-12-14,38.397026041480245
2025-12-15,39.16496656230985
2025-12-16,36.093204478991424
2025-12-17,39.16496656230985
2025-12-18,37.62908552065064
2025-12-19,33.021442395673006
2025-12-20,41.468788124798664
2025-12-21,42.23672864562827
2025-12-22,36.861144999821036
2025-12-23,38.397026041480245
2025-12-24,56.827598541390756
2025-12-25,69.88258739549404
2025-12-26,45.30849072894669
2025-12-27,43.00466916645787
2025-12-28,43.77260968728748
2025-12-29,45.30849072894669
2025-12-30,41.468788124798664
2025-12-31,53.75583645807234
2026-01-01,60.66730114553878
2026-01-02,46.07643124977629
2026-01-03,48.380252812265105
2026-01-04,46.07643124977629
2026-01-05,36.093204478991424
2026-01-06,42.23672864562827
2026-01-07,43.00466916645787
2026-01-08,39.932907083139455
2026-01-09,40.70084760396906
2026-01-10,43.00466916645787
2026-01-11,44.54055020811708
2026-01-12,46.07643124977629
2026-01-13,43.00466916645787
2026-01-14,39.932907083139455
2026-01-15,38.397026041480245
2026-01-16,38.397026041480245
2026-01-17,46.844371770605896
2026-01-18,48.380252812265105
2026-01-19,43.77260968728748
2026-01-20,38.397026041480245
2026-01-21,42.23672864562827
2026-01-22,36.093204478991424
2026-01-23,37.62908552065064
2026-01-24,43.00466916645787
2026-01-25,49.14819333309471
2026-01-26,40.70084760396906
2026-01-27,36.861144999821036
2026-01-28,36.861144999821036
2026-01-29,39.16496656230985
2026-01-30,40.70084760396906
2026-01-31,41.468788124798664
2026-02-01,44.54055020811708
2026-02-02,43.77260968728748
2026-02-03,40.70084760396906
2026-02-04,40.70084760396906
2026-02-05,36.093204478991424
2026-02-06,36.861144999821036
2026-02-07,47.6123122914355
2026-02-08,50.68407437475392
2026-02-09,36.861144999821036
2026-02-10,42.23672864562827
2026-02-11,39.932907083139455
2026-02-12,39.16496656230985
2026-02-13,42.23672864562827
2026-02-14,58.363479583049966
2026-02-15,60.66730114553878
2026-02-16,48.380252812265105
2026-02-17,43.00466916645787
2026-02-18,45.30849072894669
2026-02-19,47.6123122914355
2026-02-20,52.98789593724273
2026-02-21,56.05965802056115
2026-02-22,56.827598541390756
2026-02-23,49.916133853924315
2026-02-24,51.452014895583524
2026-02-25,52.21995541641313
2026-02-26,50.68407437475392
2026-02-27,52.21995541641313
2026-02-28,63.739063228857205
2026-03-01,62.203182187197996
2026-03-02,56.05965802056115
2026-03-03,53.75583645807234
2026-03-04,49.14819333309471
2026-03-05,52.98789593724273
2026-03-06,52.98789593724273
2026-03-07,54.52377697890194
2026-03-08,63.739063228857205
2026-03-09,55.29171749973155
2026-03-10,56.827598541390756
2026-03-11,55.29171749973155
2026-03-12,51.452014895583524
2026-03-13,53.75583645807234
2026-03-14,61.435241666368384
2026-03-15,61.435241666368384
2026-03-16,53.75583645807234
2026-03-17,52.98789593724273
2026-03-18,50.68407437475392
2026-03-19,50.68407437475392
2026-03-20,50.68407437475392
2026-03-21,59.899360624709175
2026-03-22,66.04288479134601
2026-03-23,52.98789593724273
2026-03-24,55.29171749973155
2026-03-25,49.916133853924315
2026-03-26,51.452014895583524
2026-03-27,52.98789593724273
2026-03-28,56.827598541390756
2026-03-29,72.95434947881246
2026-03-30,50.68407437475392
2026-03-31,58.363479583049966
2026-04-01,54.52377697890194
2026-04-02,56.827598541390756
2026-04-03,55.29171749973155
2026-04-04,61.435241666368384
2026-04-05,69.88258739549404
2026-04-06,57.59553906222036
2026-04-07,53.75583645807234
2026-04-08,52.98789593724273
2026-04-09,56.05965802056115
2026-04-10,56.827598541390756
2026-04-11,58.363479583049966
2026-04-12,69.11464687466443
2026-04-13,59.13142010387957
2026-04-14,52.21995541641313
2026-04-15,59.899360624709175
2026-04-16,60.66730114553878
2026-04-17,61.435241666368384
2026-04-18,62.203182187197996
2026-04-19,59.899360624709175
2026-04-20,52.21995541641313
2026-04-21,56.827598541390756
2026-04-22,56.827598541390756
2026-04-23,56.05965802056115
2026-04-24,54.52377697890194
2026-04-25,55.29171749973155
2026-04-26,62.203182187197996
2026-04-27,56.05965802056115
2026-04-28,52.98789593724273
2026-04-29,49.14819333309471
2026-04-30,49.916133853924315
2026-05-01,47.6123122914355
2026-05-02,55.29171749973155
2026-05-03,62.203182187197996
2026-05-04,52.98789593724273
2026-05-05,52.21995541641313
2026-05-06,48.380252812265105
2026-05-07,52.21995541641313
2026-05-08,55.29171749973155
2026-05-09,62.203182187197996
2026-05-10,72.95434947881246
2026-05-11,54.52377697890194
2026-05-12,55.29171749973155
2026-05-13,54.52377697890194
2026-05-14,56.05965802056115
2026-05-15,55.29171749973155
2026-05-16,60.66730114553878
2026-05-17,76.79405208296049
2026-05-18,59.899360624709175
2026-05-19,55.29171749973155
2026-05-20,62.9711227080276
2026-05-21,58.363479583049966
2026-05-22,59.899360624709175
2026-05-23,67.57876583300522
2026-05-24,72.18640895798285
2026-05-25,74.49023052047167
2026-05-26,59.899360624709175
2026-05-27,58.363479583049966
2026-05-28,57.59553906222036
2026-05-29,57.59553906222036
2026-05-30,66.81082531217562
2026-05-31,74.49023052047167
