Time,austin_butler
2024-09-20,4.4968147562143495
2024-09-21,5.433651163759006
2024-09-22,6.557854852812593
2024-09-23,4.68418203772328
2024-09-24,4.4968147562143495
2024-09-25,4.309447474705419
2024-09-26,4.122080193196487
2024-09-27,3.934712911687556
2024-09-28,5.433651163759006
2024-09-29,5.058916600741143
2024-09-30,3.7473456301786245
2024-10-01,3.7473456301786245
2024-10-02,3.7473456301786245
2024-10-03,4.871549319232212
2024-10-04,4.309447474705419
2024-10-05,6.18312028979473
2024-10-06,5.621018445267937
2024-10-07,3.559978348669693
2024-10-08,3.185243785651831
2024-10-09,4.122080193196487
2024-10-10,3.3726110671607623
2024-10-11,3.559978348669693
2024-10-12,5.058916600741143
2024-10-13,4.122080193196487
2024-10-14,3.3726110671607623
2024-10-15,3.559978348669693
2024-10-16,3.7473456301786245
2024-10-17,2.9978765041428996
2024-10-18,3.559978348669693
2024-10-19,3.185243785651831
2024-10-20,3.7473456301786245
2024-10-21,2.9978765041428996
2024-10-22,3.3726110671607623
2024-10-23,2.9978765041428996
2024-10-24,3.185243785651831
2024-10-25,3.3726110671607623
2024-10-26,3.185243785651831
2024-10-27,3.934712911687556
2024-10-28,3.559978348669693
2024-10-29,3.7473456301786245
2024-10-30,3.934712911687556
2024-10-31,2.623141941125037
2024-11-01,3.934712911687556
2024-11-02,4.4968147562143495
2024-11-03,5.058916600741143
2024-11-04,3.559978348669693
2024-11-05,3.185243785651831
2024-11-06,1.8736728150893123
2024-11-07,2.8105092226339683
2024-11-08,3.559978348669693
2024-11-09,6.557854852812593
2024-11-10,4.68418203772328
2024-11-11,3.3726110671607623
2024-11-12,2.8105092226339683
2024-11-13,3.3726110671607623
2024-11-14,3.7473456301786245
2024-11-15,3.7473456301786245
2024-11-16,3.185243785651831
2024-11-17,5.246283882250074
2024-11-18,5.621018445267937
2024-11-19,3.934712911687556
2024-11-20,2.9978765041428996
2024-11-21,3.559978348669693
2024-11-22,3.7473456301786245
2024-11-23,4.122080193196487
2024-11-24,4.309447474705419
2024-11-25,3.7473456301786245
2024-11-26,5.058916600741143
2024-11-27,4.122080193196487
2024-11-28,4.309447474705419
2024-11-29,3.559978348669693
2024-11-30,4.309447474705419
2024-12-01,3.934712911687556
2024-12-02,3.185243785651831
2024-12-03,2.435774659616106
2024-12-04,3.934712911687556
2024-12-05,3.559978348669693
2024-12-06,3.185243785651831
2024-12-07,3.3726110671607623
2024-12-08,3.559978348669693
2024-12-09,3.185243785651831
2024-12-10,4.122080193196487
2024-12-11,9.555731356955492
2024-12-12,14.052546113169843
2024-12-13,8.431527667901905
2024-12-14,8.431527667901905
2024-12-15,8.056793104884044
2024-12-16,5.246283882250074
2024-12-17,4.871549319232212
2024-12-18,5.246283882250074
2024-12-19,5.246283882250074
2024-12-20,5.246283882250074
2024-12-21,6.745222134321525
2024-12-22,6.370487571303662
2024-12-23,5.808385726776868
2024-12-24,5.995753008285799
2024-12-25,6.370487571303662
2024-12-26,6.557854852812593
2024-12-27,5.621018445267937
2024-12-28,5.433651163759006
2024-12-29,6.370487571303662
2024-12-30,4.309447474705419
2024-12-31,4.871549319232212
2025-01-01,5.808385726776868
2025-01-02,5.808385726776868
2025-01-03,5.433651163759006
2025-01-04,7.68205854186618
2025-01-05,7.307323978848318
2025-01-06,6.745222134321525
2025-01-07,6.557854852812593
2025-01-08,18.73672815089312
2025-01-09,8.618894949410837
2025-01-10,5.433651163759006
2025-01-11,5.995753008285799
2025-01-12,6.745222134321525
2025-01-13,5.433651163759006
2025-01-14,4.4968147562143495
2025-01-15,4.4968147562143495
2025-01-16,3.934712911687556
2025-01-17,5.995753008285799
2025-01-18,6.557854852812593
2025-01-19,7.119956697339386
2025-01-20,5.246283882250074
2025-01-21,5.246283882250074
2025-01-22,4.68418203772328
2025-01-23,3.934712911687556
2025-01-24,4.122080193196487
2025-01-25,5.995753008285799
2025-01-26,6.18312028979473
2025-01-27,3.934712911687556
2025-01-28,4.122080193196487
2025-01-29,4.122080193196487
2025-01-30,4.309447474705419
2025-01-31,5.621018445267937
2025-02-01,5.246283882250074
2025-02-02,5.808385726776868
2025-02-03,3.559978348669693
2025-02-04,3.559978348669693
2025-02-05,3.185243785651831
2025-02-06,3.7473456301786245
2025-02-07,3.559978348669693
2025-02-08,4.871549319232212
2025-02-09,6.18312028979473
2025-02-10,3.934712911687556
2025-02-11,4.122080193196487
2025-02-12,4.309447474705419
2025-02-13,3.3726110671607623
2025-02-14,3.559978348669693
2025-02-15,3.3726110671607623
2025-02-16,3.7473456301786245
2025-02-17,3.3726110671607623
2025-02-18,3.559978348669693
2025-02-19,2.2484073781071747
2025-02-20,2.623141941125037
2025-02-21,3.3726110671607623
2025-02-22,4.122080193196487
2025-02-23,4.309447474705419
2025-02-24,2.623141941125037
2025-02-25,3.185243785651831
2025-02-26,3.559978348669693
2025-02-27,4.4968147562143495
2025-02-28,3.3726110671607623
2025-03-01,3.7473456301786245
2025-03-02,4.871549319232212
2025-03-03,5.808385726776868
2025-03-04,4.122080193196487
2025-03-05,3.559978348669693
2025-03-06,3.7473456301786245
2025-03-07,3.185243785651831
2025-03-08,3.934712911687556
2025-03-09,5.246283882250074
2025-03-10,4.871549319232212
2025-03-11,3.7473456301786245
2025-03-12,5.433651163759006
2025-03-13,5.246283882250074
2025-03-14,3.3726110671607623
2025-03-15,4.309447474705419
2025-03-16,4.68418203772328
2025-03-17,4.309447474705419
2025-03-18,3.934712911687556
2025-03-19,2.9978765041428996
2025-03-20,3.559978348669693
2025-03-21,2.8105092226339683
2025-03-22,4.122080193196487
2025-03-23,3.3726110671607623
2025-03-24,2.9978765041428996
2025-03-25,2.9978765041428996
2025-03-26,2.9978765041428996
2025-03-27,3.3726110671607623
2025-03-28,3.3726110671607623
2025-03-29,3.185243785651831
2025-03-30,2.9978765041428996
2025-03-31,2.623141941125037
2025-04-01,3.559978348669693
2025-04-02,2.9978765041428996
2025-04-03,4.871549319232212
2025-04-04,9.555731356955492
2025-04-05,5.246283882250074
2025-04-06,4.871549319232212
2025-04-07,3.3726110671607623
2025-04-08,4.871549319232212
2025-04-09,3.7473456301786245
2025-04-10,3.934712911687556
2025-04-11,3.559978348669693
2025-04-12,4.871549319232212
2025-04-13,5.246283882250074
2025-04-14,6.9325894158304555
2025-04-15,8.645661703912113
2025-04-16,4.630648528720728
2025-04-17,3.8008791391811765
2025-04-18,3.894562779935642
2025-04-19,5.058916600741144
2025-04-20,4.536964887966263
2025-04-21,2.730208959130141
2025-04-22,2.8506593543858822
2025-04-23,3.586745103170969
2025-04-24,3.1584770311505554
2025-04-25,2.9443429951403477
2025-04-26,3.3726110671607623
2025-04-27,3.3726110671607623
2025-04-28,2.9443429951403477
2025-04-29,4.3228308519560565
2025-04-30,6.009136385536437
2025-05-01,5.058916600741144
2025-05-02,3.894562779935642
2025-05-03,3.894562779935642
2025-05-04,4.10869681594585
2025-05-05,2.9443429951403477
2025-05-06,4.3228308519560565
2025-05-07,2.9443429951403477
2025-05-08,2.9443429951403477
2025-05-09,2.636525318375675
2025-05-10,3.2789274264062964
2025-05-11,3.8008791391811765
2025-05-12,2.636525318375675
2025-05-13,3.3726110671607623
2025-05-14,2.328707641611002
2025-05-15,2.6499086956263134
2025-05-16,2.890809486137796
2025-05-17,6.263420553298559
2025-05-18,6.022519762787075
2025-05-19,5.54071818176411
2025-05-20,3.8544126481837284
2025-05-21,5.299817391252627
2025-05-22,8.672428458413389
2025-05-23,4.81801581022966
2025-05-24,4.095313438695212
2025-05-25,6.022519762787075
2025-05-26,7.467924505855974
2025-05-27,7.708825296367457
2025-05-28,8.431527667901905
2025-05-29,5.299817391252627
2025-05-30,4.577115019718177
2025-05-31,4.3362142292066945
2025-06-01,4.095313438695212
2025-06-02,4.095313438695212
2025-06-03,3.6135118576722456
2025-06-04,3.3726110671607623
2025-06-05,3.3726110671607623
2025-06-06,3.6135118576722456
2025-06-07,3.8544126481837284
2025-06-08,4.3362142292066945
2025-06-09,3.3726110671607623
2025-06-10,4.577115019718177
2025-06-11,4.095313438695212
2025-06-12,4.095313438695212
2025-06-13,2.6499086956263134
2025-06-14,4.577115019718177
2025-06-15,4.3362142292066945
2025-06-16,3.6135118576722456
2025-06-17,3.6135118576722456
2025-06-18,2.890809486137796
2025-06-19,2.890809486137796
2025-06-20,3.3726110671607623
2025-06-21,3.3726110671607623
2025-06-22,3.6135118576722456
2025-06-23,3.1317102766492795
2025-06-24,4.095313438695212
2025-06-25,3.1317102766492795
2025-06-26,2.40900790511483
2025-06-27,3.1317102766492795
2025-06-28,3.8544126481837284
2025-06-29,3.8544126481837284
2025-06-30,2.890809486137796
2025-07-01,2.890809486137796
2025-07-02,2.6499086956263134
2025-07-03,2.890809486137796
2025-07-04,3.8544126481837284
2025-07-05,3.6135118576722456
2025-07-06,4.095313438695212
2025-07-07,3.8544126481837284
2025-07-08,2.40900790511483
2025-07-09,2.890809486137796
2025-07-10,2.6499086956263134
2025-07-11,3.3726110671607623
2025-07-12,4.81801581022966
2025-07-13,5.299817391252627
2025-07-14,4.095313438695212
2025-07-15,7.467924505855974
2025-07-16,4.577115019718177
2025-07-17,5.54071818176411
2025-07-18,4.577115019718177
2025-07-19,6.022519762787075
2025-07-20,6.9861229248330075
2025-07-21,4.81801581022966
2025-07-22,3.8544126481837284
2025-07-23,4.3362142292066945
2025-07-24,3.8544126481837284
2025-07-25,4.81801581022966
2025-07-26,5.781618972275592
2025-07-27,7.467924505855974
2025-07-28,4.81801581022966
2025-07-29,6.9861229248330075
2025-07-30,8.190626877390423
2025-07-31,7.94972608687894
2025-08-01,6.745222134321525
2025-08-02,6.9861229248330075
2025-08-03,8.190626877390423
2025-08-04,6.263420553298559
2025-08-05,6.022519762787075
2025-08-06,6.263420553298559
2025-08-07,5.058916600741144
2025-08-08,5.058916600741144
2025-08-09,9.154230039436355
2025-08-10,8.913329248924873
2025-08-11,6.504321343810042
2025-08-12,6.504321343810042
2025-08-13,15.17674980222343
2025-08-14,14.694948221200464
2025-08-15,14.213146640177499
2025-08-16,11.804138735062669
2025-08-17,13.249543478131567
2025-08-18,11.322337154039703
2025-08-19,15.417650592734914
2025-08-20,18.067559288361227
2025-08-21,18.30846007887271
2025-08-22,20.235666402964576
2025-08-23,19.99476561245309
2025-08-24,19.27206324091864
2025-08-25,17.58575770733826
2025-08-26,17.344856916826778
2025-08-27,16.62215454529233
2025-08-28,19.27206324091864
2025-08-29,21.68107114603347
2025-08-30,24.0900790511483
2025-08-31,22.644674308079406
2025-09-01,20.71746798398754
2025-09-02,17.344856916826778
2025-09-03,12.7677418971086
2025-09-04,12.04503952557415
2025-09-05,11.804138735062669
2025-09-06,14.454047430688982
2025-09-07,15.658551383246397
2025-09-08,10.599634782505253
2025-09-09,9.63603162045932
2025-09-10,7.227023715344491
2025-09-11,6.9861229248330075
2025-09-12,6.745222134321525
2025-09-13,7.708825296367457
2025-09-14,7.227023715344491
2025-09-15,6.022519762787075
2025-09-16,4.3362142292066945
2025-09-17,5.54071818176411
2025-09-18,4.81801581022966
2025-09-19,6.022519762787075
2025-09-20,6.263420553298559
2025-09-21,7.227023715344491
2025-09-22,4.577115019718177
2025-09-23,4.3362142292066945
2025-09-24,3.6135118576722456
2025-09-25,3.6135118576722456
2025-09-26,4.81801581022966
2025-09-27,6.263420553298559
2025-09-28,6.504321343810042
2025-09-29,4.577115019718177
2025-09-30,4.577115019718177
2025-10-01,4.81801581022966
2025-10-02,5.058916600741144
2025-10-03,5.299817391252627
2025-10-04,7.227023715344491
2025-10-05,6.9861229248330075
2025-10-06,4.3362142292066945
2025-10-07,4.81801581022966
2025-10-08,6.263420553298559
2025-10-09,5.54071818176411
2025-10-10,5.781618972275592
2025-10-11,6.745222134321525
2025-10-12,5.54071818176411
2025-10-13,4.3362142292066945
2025-10-14,3.8544126481837284
2025-10-15,4.577115019718177
2025-10-16,4.3362142292066945
2025-10-17,3.8544126481837284
2025-10-18,4.577115019718177
2025-10-19,5.058916600741144
2025-10-20,3.8544126481837284
2025-10-21,6.022519762787075
2025-10-22,5.781618972275592
2025-10-23,3.3726110671607623
2025-10-24,4.577115019718177
2025-10-25,5.781618972275592
2025-10-26,5.54071818176411
2025-10-27,5.058916600741144
2025-10-28,4.095313438695212
2025-10-29,5.781618972275592
2025-10-30,6.745222134321525
2025-10-31,4.577115019718177
2025-11-01,6.022519762787075
2025-11-02,6.9861229248330075
2025-11-03,5.54071818176411
2025-11-04,4.81801581022966
2025-11-05,4.3362142292066945
2025-11-06,4.81801581022966
2025-11-07,4.095313438695212
2025-11-08,6.022519762787075
2025-11-09,7.94972608687894
2025-11-10,4.095313438695212
2025-11-11,4.577115019718177
2025-11-12,4.577115019718177
2025-11-13,4.095313438695212
2025-11-14,4.81801581022966
2025-11-15,5.299817391252627
2025-11-16,5.781618972275592
2025-11-17,5.299817391252627
2025-11-18,6.022519762787075
2025-11-19,5.781618972275592
2025-11-20,5.781618972275592
2025-11-21,5.299817391252627
2025-11-22,5.54071818176411
2025-11-23,5.781618972275592
2025-11-24,4.81801581022966
2025-11-25,3.8544126481837284
2025-11-26,4.577115019718177
2025-11-27,5.54071818176411
2025-11-28,5.058916600741144
2025-11-29,7.94972608687894
2025-11-30,13.008642687620084
2025-12-01,7.708825296367457
2025-12-02,13.249543478131567
2025-12-03,14.694948221200464
2025-12-04,14.694948221200464
2025-12-05,9.63603162045932
2025-12-06,11.08143636352822
2025-12-07,12.526841106597118
2025-12-08,6.504321343810042
2025-12-09,6.504321343810042
2025-12-10,6.022519762787075
2025-12-11,6.062669894538989
2025-12-12,5.273050636751351
2025-12-13,7.253790469845767
2025-12-14,5.326584145753903
2025-12-15,4.764482301227108
2025-12-16,4.309447474705419
2025-12-17,3.800879139181177
2025-12-18,4.536964887966263
2025-12-19,4.764482301227108
2025-12-20,4.590498396968815
2025-12-21,6.290187307799835
2025-12-22,5.326584145753903
2025-12-23,4.764482301227108
2025-12-24,5.099066732493058
2025-12-25,6.745222134321525
2025-12-26,5.099066732493058
2025-12-27,6.236653798797283
2025-12-28,6.9192060385798175
2025-12-29,5.500568050012196
2025-12-30,5.326584145753903
2025-12-31,5.781618972275592
2026-01-01,6.51770472106068
2026-01-02,5.835152481278144
2026-01-03,5.955602876533886
2026-01-04,6.009136385536438
2026-01-05,4.81801581022966
2026-01-06,3.8544126481837284
2026-01-07,4.3629809837079705
2026-01-08,4.309447474705419
2026-01-09,4.081930061444574
2026-01-10,5.139216864244972
2026-01-11,5.781618972275592
2026-01-12,4.17561370219904
2026-01-13,4.068546684193936
2026-01-14,4.3897477382092465
2026-01-15,3.6402786121735216
2026-01-16,3.747345630178625
2026-01-17,4.925082828234764
2026-01-18,4.818015810229661
2026-01-19,3.6402786121735216
2026-01-20,3.1049435221480035
2026-01-21,3.212010540153107
2026-01-22,3.747345630178625
2026-01-23,3.212010540153107
2026-01-24,4.49681475621435
2026-01-25,4.49681475621435
2026-01-26,4.603881774219453
2026-01-27,3.5332115941684177
2026-01-28,3.4261445761633142
2026-01-29,3.319077558158211
2026-01-30,3.5332115941684177
2026-01-31,3.9614796661888323
2026-02-01,4.925082828234764
2026-02-02,2.9978765041429
2026-02-03,3.5332115941684177
2026-02-04,3.4261445761633142
2026-02-05,3.6402786121735216
2026-02-06,4.282680720204143
2026-02-07,5.460417918260282
2026-02-08,4.710948792224557
2026-02-09,4.710948792224557
2026-02-10,3.1049435221480035
2026-02-11,3.5332115941684177
2026-02-12,2.890809486137796
2026-02-13,3.5332115941684177
2026-02-14,4.710948792224557
2026-02-15,5.139216864244972
2026-02-16,3.8544126481837284
2026-02-17,3.6402786121735216
2026-02-18,3.319077558158211
2026-02-19,2.6766754501275893
2026-02-20,3.6402786121735216
2026-02-21,4.818015810229661
2026-02-22,10.706701800510357
2026-02-23,5.139216864244972
2026-02-24,3.747345630178625
2026-02-25,2.9978765041429
2026-02-26,3.4261445761633142
2026-02-27,3.9614796661888323
2026-02-28,3.212010540153107
2026-03-01,3.319077558158211
2026-03-02,3.1049435221480035
2026-03-03,2.7837424681326928
2026-03-04,3.1049435221480035
2026-03-05,2.890809486137796
2026-03-06,2.890809486137796
2026-03-07,3.9614796661888323
2026-03-08,3.6402786121735216
2026-03-09,3.1049435221480035
2026-03-10,3.212010540153107
2026-03-11,2.890809486137796
2026-03-12,2.7837424681326928
2026-03-13,3.5332115941684177
2026-03-14,3.747345630178625
2026-03-15,4.49681475621435
2026-03-16,3.747345630178625
2026-03-17,3.6402786121735216
2026-03-18,4.068546684193936
2026-03-19,4.068546684193936
2026-03-20,3.4261445761633142
2026-03-21,4.710948792224557
2026-03-22,5.353350900255179
2026-03-23,3.1049435221480035
2026-03-24,2.890809486137796
2026-03-25,3.212010540153107
2026-03-26,3.319077558158211
2026-03-27,3.5332115941684177
2026-03-28,4.3897477382092465
2026-03-29,4.17561370219904
2026-03-30,3.319077558158211
2026-03-31,2.890809486137796
2026-04-01,2.462541414117382
2026-04-02,2.462541414117382
2026-04-03,3.6402786121735216
2026-04-04,4.282680720204143
2026-04-05,3.8544126481837284
2026-04-06,2.7837424681326928
2026-04-07,3.6402786121735216
2026-04-08,3.4261445761633142
2026-04-09,2.7837424681326928
2026-04-10,3.747345630178625
2026-04-11,3.5332115941684177
2026-04-12,3.5332115941684177
2026-04-13,3.4261445761633142
2026-04-14,2.7837424681326928
2026-04-15,2.3554743961122786
2026-04-16,3.319077558158211
2026-04-17,2.9978765041429
2026-04-18,3.5332115941684177
2026-04-19,3.747345630178625
2026-04-20,2.9978765041429
2026-04-21,3.1049435221480035
2026-04-22,3.8544126481837284
2026-04-23,5.353350900255179
2026-04-24,3.9614796661888323
2026-04-25,4.49681475621435
2026-04-26,5.888685990280696
2026-04-27,4.818015810229661
2026-04-28,3.6402786121735216
2026-04-29,3.5332115941684177
2026-04-30,3.1049435221480035
2026-05-01,3.319077558158211
2026-05-02,3.747345630178625
2026-05-03,3.747345630178625
2026-05-04,2.7837424681326928
2026-05-05,3.4261445761633142
2026-05-06,3.8544126481837284
2026-05-07,3.212010540153107
2026-05-08,2.890809486137796
2026-05-09,3.747345630178625
2026-05-10,3.5332115941684177
2026-05-11,2.7837424681326928
2026-05-12,2.6766754501275893
2026-05-13,2.9978765041429
2026-05-14,2.7837424681326928
2026-05-15,3.319077558158211
2026-05-16,3.747345630178625
2026-05-17,3.6402786121735216
2026-05-18,2.890809486137796
2026-05-19,3.319077558158211
2026-05-20,2.890809486137796
2026-05-21,2.7837424681326928
2026-05-22,2.890809486137796
2026-05-23,3.9614796661888323
2026-05-24,4.17561370219904
2026-05-25,3.1049435221480035
2026-05-26,3.6402786121735216
2026-05-27,3.9614796661888323
2026-05-28,3.1049435221480035
2026-05-29,3.1049435221480035
2026-05-30,3.6402786121735216
2026-05-31,4.282680720204143
