Time,aristocrat
2024-09-16,56.44650553417355
2024-09-17,76.48550959085011
2024-09-18,62.44745998095805
2024-09-19,54.20358871258899
2024-09-20,61.80257481052914
2024-09-21,51.02274819103312
2024-09-22,54.45095889986502
2024-09-23,59.56726937932229
2024-09-24,71.42075616052567
2024-09-25,71.52858419087676
2024-09-26,59.837473737731486
2024-09-27,70.90019036626624
2024-09-28,47.33783322103625
2024-09-29,55.87474301894769
2024-09-30,69.52415760112754
2024-10-01,84.91241455645094
2024-10-02,62.92906058643229
2024-10-03,67.28124077954297
2024-10-04,64.82266789725622
2024-10-05,44.418317102448924
2024-10-06,50.472551281877486
2024-10-07,59.114751980014105
2024-10-08,66.92431987840462
2024-10-09,52.41563263015662
2024-10-10,74.86708710840531
2024-10-11,57.74125634500132
2024-10-12,58.68932856547624
2024-10-13,72.60514181087642
2024-10-14,64.05554636233545
2024-10-15,67.61695640277752
2024-10-16,56.429920398073264
2024-10-17,69.55369492574188
2024-10-18,51.37069534644892
2024-10-19,43.59791583488408
2024-10-20,68.11169677732957
2024-10-21,58.5911949371805
2024-10-22,68.30959292715039
2024-10-23,58.76118265561633
2024-10-24,63.23768222489652
2024-10-25,57.172030959901356
2024-10-26,50.207781511886495
2024-10-27,71.45065381330639
2024-10-28,73.32015838793421
2024-10-29,64.57900961488717
2024-10-30,54.92657700819088
2024-10-31,59.441133529359675
2024-11-01,55.083879075997174
2024-11-02,59.61112124779552
2024-11-03,68.60598303343335
2024-11-04,71.38042861639563
2024-11-05,56.29200713437767
2024-11-06,42.950039415880966
2024-11-07,58.24396843809749
2024-11-08,87.04097294180588
2024-11-09,53.01729279816321
2024-11-10,61.190938869621526
2024-11-11,58.57379535446553
2024-11-12,64.070675352809
2024-11-13,63.25707102900721
2024-11-14,56.1063425167381
2024-11-15,69.77813715160285
2024-11-16,50.81877575378204
2024-11-17,53.616055507877505
2024-11-18,68.25114514397261
2024-11-19,74.72527435923895
2024-11-20,65.7037727072791
2024-11-21,79.50242384843924
2024-11-22,56.73555078796329
2024-11-23,55.89784372796536
2024-11-24,71.57487939919399
2024-11-25,71.67382747410441
2024-11-26,62.57113765811549
2024-11-27,49.75734712425593
2024-11-28,54.43935423373465
2024-11-29,65.60183338379447
2024-11-30,64.76666345392248
2024-12-01,57.44341009309163
2024-12-02,65.75271831550639
2024-12-03,65.72346700827882
2024-12-04,66.61948634472803
2024-12-05,74.91355092816507
2024-12-06,66.56015974978763
2024-12-07,56.36611504988004
2024-12-08,61.88271974131616
2024-12-09,71.08722331969484
2024-12-10,62.75031175102309
2024-12-11,59.95513627858858
2024-12-12,52.55255913893173
2024-12-13,62.666265741524164
2024-12-14,67.24400411127634
2024-12-15,53.4028475584477
2024-12-16,63.502546492790316
2024-12-17,65.3139487070929
2024-12-18,56.089669597067406
2024-12-19,57.90271977234057
2024-12-20,50.527333988698054
2024-12-21,47.74987409669716
2024-12-22,63.33198253233663
2024-12-23,76.14775481252653
2024-12-24,55.02185032943658
2024-12-25,49.497417823390265
2024-12-26,65.05068694204482
2024-12-27,60.442461294337164
2024-12-28,47.59990964837556
2024-12-29,55.81322414425478
2024-12-30,50.30073935524508
2024-12-31,69.47516494153425
2025-01-01,63.961444181796615
2025-01-02,50.232760965209195
2025-01-03,61.1650327386342
2025-01-04,48.36244414620884
2025-01-05,43.78017388378761
2025-01-06,50.142123111828
2025-01-07,76.5460899358645
2025-01-08,65.58127093327079
2025-01-09,64.64116864085891
2025-01-10,65.52194433833039
2025-01-11,67.31151106977296
2025-01-12,56.37058750125247
2025-01-13,64.52416341194863
2025-01-14,67.22004923590649
2025-01-15,67.18956195795099
2025-01-16,64.43640949026596
2025-01-17,53.5214413070319
2025-01-18,44.42982305513705
2025-01-19,48.94123099582389
2025-01-20,51.63670482953908
2025-01-21,63.38465784209815
2025-01-22,70.59648349941189
2025-01-23,56.99428128731548
2025-01-24,56.064066760727
2025-01-25,55.1346762146238
2025-01-26,50.592369005738824
2025-01-27,61.40557559904036
2025-01-28,67.69583852486109
2025-01-29,64.95834168639644
2025-01-30,71.24118878784962
2025-01-31,58.589388624231134
2025-02-01,60.36453569718126
2025-02-02,61.23748358004253
2025-02-03,61.20946824354289
2025-02-04,64.7803619015752
2025-02-05,71.94522067122777
2025-02-06,68.31664837922561
2025-02-07,69.1838283986899
2025-02-08,48.496281533770784
2025-02-09,47.576366763248345
2025-02-10,61.013360888045405
2025-02-11,67.26324877008724
2025-02-12,60.95733021504613
2025-02-13,66.30543089724176
2025-02-14,52.84083342618771
2025-02-15,66.24445634133079
2025-02-16,58.1609187718837
2025-02-17,53.662282528718755
2025-02-18,63.4711163517563
2025-02-19,52.719296304608385
2025-02-20,63.41261373730117
2025-02-21,58.9197453575332
2025-02-22,51.75406260739536
2025-02-23,49.054468871253746
2025-02-24,65.97007083973136
2025-02-25,65.93958356177588
2025-02-26,59.6744520407563
2025-02-27,57.86634574839484
2025-02-28,57.839566382623126
2025-03-01,72.93305439048949
2025-03-02,41.783728609242246
2025-03-03,64.86805638196127
2025-03-04,67.50255565976548
2025-03-05,54.15455142737904
2025-03-06,51.46731739851669
2025-03-07,77.1651329466652
2025-03-08,63.831136382528584
2025-03-09,58.4846836613035
2025-03-10,69.08612726988717
2025-03-11,64.62745408025849
2025-03-12,75.21612599132025
2025-03-13,56.60695101793559
2025-03-14,69.84165793359554
2025-03-15,55.67055663770749
2025-03-16,59.17759180813033
2025-03-17,61.798495407927355
2025-03-18,52.945419506522086
2025-03-19,65.26886344675508
2025-03-20,65.2383761687996
2025-03-21,62.56432582770177
2025-03-22,47.56188766345927
2025-03-23,39.61636682529717
2025-03-24,67.75628220793618
2025-03-25,53.65192333135609
2025-03-26,50.110280980551344
2025-03-27,51.84422902923728
2025-03-28,65.87278170117129
2025-03-29,42.138804757102825
2025-03-30,54.40374608288069
2025-03-31,65.78008389657688
2025-04-01,65.74918462837876
2025-04-02,54.327115897749316
2025-04-03,43.79159072798833
2025-04-04,63.03022735083299
2025-04-05,56.00050138076692
2025-04-06,62.97090075589258
2025-04-07,52.45103121535197
2025-04-08,65.53288975099183
2025-04-09,50.65487264002713
2025-04-10,64.59814333173429
2025-04-11,57.58736891282974
2025-04-12,63.66504487344733
2025-04-13,53.174426640134286
2025-04-14,51.40669539155172
2025-04-15,52.25327589888393
2025-04-16,42.40134125109051
2025-04-17,48.63199558604602
2025-04-18,56.18409379102484
2025-04-19,42.34113646642236
2025-04-20,36.536502966707914
2025-04-21,62.77733486994774
2025-04-22,56.07762683884742
2025-04-23,52.05552058241587
2025-04-24,52.030801167857376
2025-04-25,49.33734861069537
2025-04-26,47.5355879281902
2025-04-27,43.95805447401175
2025-04-28,51.47638032094243
2025-04-29,62.994400759230004
2025-04-30,59.41454714947458
2025-05-01,62.047361248028814
2025-05-02,55.379517409642276
2025-05-03,41.6284447509974
2025-05-04,42.92588476846257
2025-05-05,59.27300681743015
2025-05-06,52.619094754354016
2025-05-07,53.47845623681195
2025-05-08,56.10513384912051
2025-05-09,47.67221970776556
2025-05-10,46.3358791379162
2025-05-11,42.782447112932296
2025-05-12,62.60440862717561
2025-05-13,43.19375555977167
2025-05-14,56.057150848326486
2025-05-15,57.83769090484632
2025-05-16,53.29353454046744
2025-05-17,48.7537149154848
2025-05-18,47.827883624175804
2025-05-19,53.216774253154185
2025-05-20,49.585005287956
2025-05-21,62.176719495783544
2025-05-22,45.93458834335403
2025-05-23,55.815160790016904
2025-05-24,46.79016445644411
2025-05-25,41.371350325631745
2025-05-26,59.33027146545652
2025-05-27,37.73741299073545
2025-05-28,37.71919868527129
2025-05-29,50.267979173076164
2025-05-30,53.832528677632794
2025-05-31,50.219407691838406
2025-06-01,37.646341463414636
2025-06-02,48.41921673717078
2025-06-03,38.56940298792421
2025-06-04,51.144592838439195
2025-06-05,43.981628590742744
2025-06-06,48.48632758829295
2025-06-07,44.91028268617916
2025-06-08,60.20059559126333
2025-06-09,47.63783367614134
2025-06-10,60.24222917482986
2025-06-11,53.966906835772946
2025-06-12,50.386512156271614
2025-06-13,47.7037017337242
2025-06-14,45.01902712086785
2025-06-15,38.72972335449382
2025-06-16,56.76312216878142
2025-06-17,47.76956979130706
2025-06-18,53.19577682144273
2025-06-19,52.312173991805906
2025-06-20,46.916726101767914
2025-06-21,46.932882417778806
2025-06-22,37.920377438830144
2025-06-23,52.38425601708528
2025-06-24,38.84996362942103
2025-06-25,64.16967395018054
2025-06-26,51.53420861300954
2025-06-27,49.743079178104395
2025-06-28,47.950706949659946
2025-06-29,64.2579122914708
2025-06-30,49.79434441160049
2025-07-01,45.28312074796896
2025-07-02,56.170333027340654
2025-07-03,41.68905533953533
2025-07-04,49.862698056261955
2025-07-05,35.36930313144846
2025-07-06,42.63914762352466
2025-07-07,61.71180915824632
2025-07-08,70.81130968494594
2025-07-09,59.02962013246856
2025-07-10,51.78214592409975
2025-07-11,55.434933327265284
2025-07-12,46.36308495681507
2025-07-13,40.0131950054002
2025-07-14,60.95000009546084
2025-07-15,80.99108511887648
2025-07-16,74.64647704000363
2025-07-17,82.86765660960847
2025-07-18,57.38949011258829
2025-07-19,79.27918377210167
2025-07-20,54.693941056263064
2025-07-21,72.0382342298142
2025-07-22,64.76528275388975
2025-07-23,54.749866765531536
2025-07-24,49.291657801758916
2025-07-25,54.78715057171052
2025-07-26,74.90124971556
2025-07-27,72.18550526422116
2025-07-28,57.58523009502794
2025-07-29,71.32023363928901
2025-07-30,57.62437809151586
2025-07-31,60.3889021892722
2025-08-01,60.40940828267064
2025-08-02,42.117819110593594
2025-08-03,44.87985762127134
2025-08-04,45.81130800217118
2025-08-05,61.40796951469264
2025-08-06,82.51628011317659
2025-08-07,58.698128332665476
2025-08-08,54.13066826138065
2025-08-09,44.0534232944423
2025-08-10,53.24924032043761
2025-08-11,44.08325033938548
2025-08-12,48.691722597467184
2025-08-13,56.97939162142452
2025-08-14,39.53132518734189
2025-08-15,47.82147979837783
2025-08-16,51.51745427703401
2025-08-17,46.01326195230732
2025-08-18,55.23455624585828
2025-08-19,68.14561105036891
2025-08-20,52.50824804943539
2025-08-21,59.89802211805397
2025-08-22,62.6836737059784
2025-08-23,54.405636331950625
2025-08-24,66.41568919727426
2025-08-25,61.82430535035792
2025-08-26,59.075937568612474
2025-08-27,57.24907781945248
2025-08-28,56.3446581980324
2025-08-29,51.74364270118649
2025-08-30,59.15547635512763
2025-08-31,57.326131018889036
2025-09-01,61.970022892840774
2025-09-02,48.112293486573876
2025-09-03,50.905091137349274
2025-09-04,60.18075764824458
2025-09-05,57.42244751818474
2025-09-06,49.10339795736008
2025-09-07,41.70554573073606
2025-09-08,59.33443862478674
2025-09-09,66.77361373659247
2025-09-10,64.01281801945403
2025-09-11,59.39409271467311
2025-09-12,54.77226042604393
2025-09-13,48.29001296269369
2025-09-14,54.80892283545327
2025-09-15,51.110152071333665
2025-09-16,62.282274769589726
2025-09-17,68.81236978420301
2025-09-18,63.2541159405168
2025-09-19,54.900578858976594
2025-09-20,44.679791238249166
2025-09-21,52.143822220840875
2025-09-22,63.33862590118916
2025-09-23,56.83742583636459
2025-09-24,47.53566066114399
2025-09-25,55.942948563258895
2025-09-26,65.28852221073979
2025-09-27,50.38220913249408
2025-09-28,53.198930558901004
2025-09-29,64.42014360195938
2025-09-30,62.57370985455541
2025-10-01,66.33151331179174
2025-10-02,57.94255661438151
2025-10-03,57.02695185110774
2025-10-04,45.82375931436919
2025-10-05,50.516430834738415
2025-10-06,49.597408389231575
2025-10-07,64.5916491103827
2025-10-08,70.23161662927784
2025-10-09,60.887596473721075
2025-10-10,50.60031939864112
2025-10-11,50.61709711142166
2025-10-12,47.8208817784132
2025-10-13,66.5962283356625
2025-10-14,61.92685919415513
2025-10-15,58.19297951255033
2025-10-16,46.94535710678183
2025-10-17,73.25899156059597
2025-10-18,55.43218379541189
2025-10-19,62.969228898437436
2025-10-20,71.45139511129513
2025-10-21,56.42763804358564
2025-10-22,63.031679273787226
2025-10-23,58.34708591142344
2025-10-24,48.011029189926
2025-10-25,48.96857823515112
2025-10-26,56.520847559033086
2025-10-27,69.73203700328452
2025-10-28,68.81239316100802
2025-10-29,64.12034303740843
2025-10-30,59.425185929960605
2025-10-31,58.50119231029656
2025-11-01,58.5204556101557
2025-11-02,53.81877383662655
2025-11-03,59.50348192293646
2025-11-04,68.9711600356535
2025-11-05,62.37799324892079
2025-11-06,51.05331764371573
2025-11-07,80.38811306115153
2025-11-08,60.547405119142894
2025-11-09,70.97729275285744
2025-11-10,53.96045230010667
2025-11-11,64.39500040959359
2025-11-12,69.1526078923912
2025-11-13,57.804008511554656
2025-11-14,66.35421767068897
2025-11-15,67.32419465130708
2025-11-16,62.603560276303625
2025-11-17,69.26601280285227
2025-11-18,66.44121321843993
2025-11-19,59.8166658948399
2025-11-20,61.735803064292874
2025-11-21,58.90572160733849
2025-11-22,51.321761048204394
2025-11-23,53.23996612250289
2025-11-24,55.15941399034069
2025-11-25,54.226099419131906
2025-11-26,60.9053296584611
2025-11-27,47.59782371491398
2025-11-28,62.849633397084894
2025-11-29,64.77529523261919
2025-11-30,54.31464845880698
2025-12-01,56.23875680241716
2025-12-02,58.164107939566634
2025-12-03,67.72126718711323
2025-12-04,75.37637767637221
2025-12-05,63.94761811225084
2025-12-06,65.8779404235575
2025-12-07,60.16899786323126
2025-12-08,79.29605499210227
2025-12-09,71.67636411871331
2025-12-10,76.47964426408019
2025-12-11,61.06846987667647
2025-12-12,72.82766432929182
2025-12-13,59.589548891319865
2025-12-14,49.661941624660436
2025-12-15,65.66496659049265
2025-12-16,64.44730231462609
2025-12-17,83.66286044069606
2025-12-18,86.49250464599402
2025-12-19,80.23628659399256
2025-12-20,83.3063953734746
2025-12-21,100.0
2025-12-22,69.66343946424367
2025-12-23,80.58029815923223
2025-12-24,67.70434581354279
2025-12-25,56.866660155800005
2025-12-26,77.73385201895567
2025-12-27,71.89728225245491
2025-12-28,66.987155306264
2025-12-29,59.94093423954849
2025-12-30,71.00478737013066
2025-12-31,73.51771284347382
2026-01-01,64.30036042131916
2026-01-02,57.88271734461156
2026-01-03,64.05910660893038
2026-01-04,59.292376664525946
2026-01-05,67.55851322600729
2026-01-06,78.4505752405379
2026-01-07,70.90509044359318
2026-01-08,70.68667532326258
2026-01-09,71.48938173567781
2026-01-10,75.59881379495
2026-01-11,53.14058368887025
2026-01-12,72.58067382320507
2026-01-13,80.78474599690672
2026-01-14,60.352305450548364
2026-01-15,75.72043645254594
2026-01-16,79.83907238860918
2026-01-17,74.7451789545629
2026-01-18,64.52682206712865
2026-01-19,48.15450709723332
2026-01-20,70.7175956567539
2026-01-21,63.56372683490521
2026-01-22,78.9673585045254
2026-01-23,67.70800214202922
2026-01-24,59.52003675271188
2026-01-25,57.48602944585563
2026-01-26,78.0417361992369
2026-01-27,78.06671815052687
2026-01-28,68.84399877397011
2026-01-29,88.39519284956823
2026-01-30,75.05712463580217
2026-01-31,65.82454396268359
2026-02-01,80.24930232558138
2026-02-02,90.64015495565125
2026-02-03,89.71146918028084
2026-02-04,73.29549134218023
2026-02-05,86.81361490466425
2026-02-06,95.18871697219399
2026-02-07,63.185295637431196
2026-02-08,80.88514747589336
2026-02-09,65.40367817094986
2026-02-10,73.79159030561044
2026-02-11,84.27910071494018
2026-02-12,84.37342939108535
2026-02-13,86.55338172321156
2026-02-14,81.43015760473219
2026-02-15,80.47585169510015
2026-02-16,82.65813313034101
2026-02-17,82.75013270337149
2026-02-18,83.89076686217923
2026-02-19,87.13332839877083
2026-02-20,79.87324035578716
2026-02-21,70.49259211010205
2026-02-22,53.717932392338234
2026-02-23,95.95561826432218
2026-02-24,83.3941297145849
2026-02-25,79.2589835009007
2026-02-26,82.52017786240985
2026-02-27,79.4336662345029
2026-02-28,67.85792648644606
2026-03-01,55.19512195121951
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
