Time,russia
2024-08-23,1.042021271338058
2024-08-24,1.002684863940535
2024-08-25,1.002684863940535
2024-08-26,1.042021271338058
2024-08-27,1.002684863940535
2024-08-28,1.042021271338058
2024-08-29,0.9432867281479504
2024-08-30,1.002684863940535
2024-08-31,0.8453392343504433
2024-09-01,0.9633484565430122
2024-09-02,0.9633484565430122
2024-09-03,0.9633484565430122
2024-09-04,1.002684863940535
2024-09-05,1.33665080212318
2024-09-06,1.0219595429429964
2024-09-07,0.9633484565430122
2024-09-08,1.160030493530627
2024-09-09,0.9633484565430122
2024-09-10,1.002684863940535
2024-09-11,1.3960489379157646
2024-09-12,1.120694086133104
2024-09-13,1.2973143947256571
2024-09-14,1.0612959503405195
2024-09-15,1.042021271338058
2024-09-16,1.0219595429429964
2024-09-17,1.079382024137829
2024-09-18,1.1564807401476738
2024-09-19,1.1564807401476738
2024-09-20,1.195030098152596
2024-09-21,1.4263262461821309
2024-09-22,1.349227530172286
2024-09-23,1.3106781721673635
2024-09-24,1.195030098152596
2024-09-25,1.1564807401476738
2024-09-26,1.0408326661329064
2024-09-27,1.0022833081279838
2024-09-28,0.925184592118139
2024-09-29,0.925184592118139
2024-09-30,1.0022833081279838
2024-10-01,1.195030098152596
2024-10-02,1.1179313821427512
2024-10-03,1.1564807401476738
2024-10-04,1.079382024137829
2024-10-05,0.925184592118139
2024-10-06,0.8866352341132165
2024-10-07,0.9637339501230614
2024-10-08,1.079382024137829
2024-10-09,0.9637339501230614
2024-10-10,0.925184592118139
2024-10-11,0.9637339501230614
2024-10-12,1.0408326661329064
2024-10-13,0.925184592118139
2024-10-14,0.8480858761082941
2024-10-15,0.925184592118139
2024-10-16,0.9637339501230614
2024-10-17,1.0022833081279838
2024-10-18,1.195030098152596
2024-10-19,1.0022833081279838
2024-10-20,0.925184592118139
2024-10-21,1.0022833081279838
2024-10-22,1.079382024137829
2024-10-23,1.3106781721673635
2024-10-24,1.2721288141624412
2024-10-25,1.195030098152596
2024-10-26,1.0022833081279838
2024-10-27,1.079382024137829
2024-10-28,1.079382024137829
2024-10-29,1.1564807401476738
2024-10-30,1.349227530172286
2024-10-31,1.4648756041870534
2024-11-01,1.3106781721673635
2024-11-02,1.0408326661329064
2024-11-03,0.9637339501230614
2024-11-04,1.1179313821427512
2024-11-05,1.1564807401476738
2024-11-06,1.5419743201968983
2024-11-07,1.6961717522165882
2024-11-08,1.5034249621919757
2024-11-09,1.2335794561575186
2024-11-10,1.1179313821427512
2024-11-11,1.2721288141624412
2024-11-12,1.5805236782018208
2024-11-13,1.4263262461821309
2024-11-14,1.4648756041870534
2024-11-15,1.1179313821427512
2024-11-16,1.0408326661329064
2024-11-17,1.2335794561575186
2024-11-18,2.0816653322658127
2024-11-19,3.1610473564036417
2024-11-20,3.6621890104676336
2024-11-21,3.3923435044331764
2024-11-22,2.621356344334727
2024-11-23,1.773270468226433
2024-11-24,1.5805236782018208
2024-11-25,1.6190730362067431
2024-11-26,1.4648756041870534
2024-11-27,1.3106781721673635
2024-11-28,1.3106781721673635
2024-11-29,1.2335794561575186
2024-11-30,1.1179313821427512
2024-12-01,1.079382024137829
2024-12-02,1.2335794561575186
2024-12-03,1.2335794561575186
2024-12-04,1.1564807401476738
2024-12-05,1.2335794561575186
2024-12-06,1.1179313821427512
2024-12-07,1.0022833081279838
2024-12-08,1.349227530172286
2024-12-09,1.2721288141624412
2024-12-10,1.195030098152596
2024-12-11,1.2335794561575186
2024-12-12,1.1564807401476738
2024-12-13,1.1564807401476738
2024-12-14,0.9637339501230614
2024-12-15,1.0022833081279838
2024-12-16,1.1179313821427512
2024-12-17,1.349227530172286
2024-12-18,1.349227530172286
2024-12-19,1.1564807401476738
2024-12-20,1.0408326661329064
2024-12-21,1.0022833081279838
2024-12-22,1.1179313821427512
2024-12-23,0.925184592118139
2024-12-24,0.9637339501230614
2024-12-25,1.195030098152596
2024-12-26,1.2721288141624412
2024-12-27,1.2335794561575186
2024-12-28,1.0022833081279838
2024-12-29,1.0408326661329064
2024-12-30,1.0022833081279838
2024-12-31,1.0022833081279838
2025-01-01,0.9637339501230614
2025-01-02,0.9637339501230614
2025-01-03,0.8866352341132165
2025-01-04,0.8866352341132165
2025-01-05,0.9637339501230614
2025-01-06,0.925184592118139
2025-01-07,1.0408326661329064
2025-01-08,1.079382024137829
2025-01-09,1.0022833081279838
2025-01-10,1.079382024137829
2025-01-11,0.8866352341132165
2025-01-12,0.8866352341132165
2025-01-13,1.0408326661329064
2025-01-14,1.1179313821427512
2025-01-15,1.1179313821427512
2025-01-16,1.1179313821427512
2025-01-17,1.195030098152596
2025-01-18,0.8095365181033716
2025-01-19,0.8480858761082941
2025-01-20,0.925184592118139
2025-01-21,1.0022833081279838
2025-01-22,1.2335794561575186
2025-01-23,1.349227530172286
2025-01-24,1.1564807401476738
2025-01-25,0.925184592118139
2025-01-26,0.925184592118139
2025-01-27,1.079382024137829
2025-01-28,1.1564807401476738
2025-01-29,1.079382024137829
2025-01-30,1.0408326661329064
2025-01-31,1.0408326661329064
2025-02-01,0.8480858761082941
2025-02-02,1.0408326661329064
2025-02-03,1.0408326661329064
2025-02-04,1.0408326661329064
2025-02-05,1.1564807401476738
2025-02-06,1.079382024137829
2025-02-07,1.0022833081279838
2025-02-08,0.8480858761082941
2025-02-09,0.8480858761082941
2025-02-10,1.0022833081279838
2025-02-11,1.1179313821427512
2025-02-12,1.8118198262313554
2025-02-13,1.4263262461821309
2025-02-14,1.2721288141624412
2025-02-15,1.1179313821427512
2025-02-16,1.3106781721673635
2025-02-17,1.1564807401476738
2025-02-18,1.4648756041870534
2025-02-19,1.8889185422412005
2025-02-20,1.850369184236278
2025-02-21,1.6576223942116657
2025-02-22,1.1564807401476738
2025-02-23,1.2335794561575186
2025-02-24,1.8118198262313554
2025-02-25,2.0431159742608904
2025-02-26,1.4648756041870534
2025-02-27,1.2721288141624412
2025-02-28,2.3129614802953475
2025-03-01,3.8549358004922456
2025-03-02,3.0453992823888743
2025-03-03,3.0453992823888743
2025-03-04,2.891201850369184
2025-03-05,2.0431159742608904
2025-03-06,1.9274679002461228
2025-03-07,1.6961717522165882
2025-03-08,1.349227530172286
2025-03-09,1.3106781721673635
2025-03-10,1.349227530172286
2025-03-11,1.4263262461821309
2025-03-12,1.6576223942116657
2025-03-13,1.773270468226433
2025-03-14,1.3877768881772083
2025-03-15,1.2335794561575186
2025-03-16,1.1564807401476738
2025-03-17,1.195030098152596
2025-03-18,1.2721288141624412
2025-03-19,1.2721288141624412
2025-03-20,1.1179313821427512
2025-03-21,1.0022833081279838
2025-03-22,1.0022833081279838
2025-03-23,0.925184592118139
2025-03-24,1.0408326661329064
2025-03-25,1.0408326661329064
2025-03-26,1.079382024137829
2025-03-27,1.1564807401476738
2025-03-28,1.0408326661329064
2025-03-29,0.925184592118139
2025-03-30,1.0408326661329064
2025-03-31,1.079382024137829
2025-04-01,1.0408326661329064
2025-04-02,1.0408326661329064
2025-04-03,2.0045666162559677
2025-04-04,1.4648756041870534
2025-04-05,1.079382024137829
2025-04-06,1.1564807401476738
2025-04-07,1.1564807401476738
2025-04-08,1.1179313821427512
2025-04-09,1.1179313821427512
2025-04-10,1.079382024137829
2025-04-11,1.0022833081279838
2025-04-12,0.8095365181033716
2025-04-13,0.8866352341132165
2025-04-14,1.0022833081279838
2025-04-15,0.9830086291255227
2025-04-16,1.0022833081279838
2025-04-17,0.9637339501230614
2025-04-18,0.9637339501230614
2025-04-19,0.8416609831074736
2025-04-20,0.880210341112396
2025-04-21,0.8609356621099349
2025-04-22,0.9830086291255227
2025-04-23,1.0022833081279838
2025-04-24,1.2014549911534165
2025-04-25,1.1243562751435716
2025-04-26,0.8609356621099349
2025-04-27,0.9637339501230614
2025-04-28,1.1436309541460328
2025-04-29,1.021557987130445
2025-04-30,1.021557987130445
2025-05-01,1.0408326661329064
2025-05-02,0.9830086291255227
2025-05-03,0.8416609831074736
2025-05-04,0.9830086291255227
2025-05-05,1.0022833081279838
2025-05-06,1.0408326661329064
2025-05-07,1.0022833081279838
2025-05-08,1.021557987130445
2025-05-09,1.1436309541460328
2025-05-10,0.880210341112396
2025-05-11,1.0022833081279838
2025-05-12,1.0022833081279838
2025-05-13,1.0022833081279838
2025-05-14,1.0022833081279838
2025-05-15,1.1693305261493143
2025-05-16,1.0022833081279838
2025-05-17,0.6681888720853225
2025-05-18,0.8352360901066531
2025-05-19,1.0022833081279838
2025-05-20,1.0022833081279838
2025-05-21,0.8352360901066531
2025-05-22,0.8352360901066531
2025-05-23,0.8352360901066531
2025-05-24,0.8352360901066531
2025-05-25,1.0022833081279838
2025-05-26,1.1693305261493143
2025-05-27,1.0022833081279838
2025-05-28,1.0022833081279838
2025-05-29,1.0022833081279838
2025-05-30,1.0022833081279838
2025-05-31,0.8352360901066531
2025-06-01,1.5034249621919757
2025-06-02,2.171613834277298
2025-06-03,1.5034249621919757
2025-06-04,1.336377744170645
2025-06-05,1.1693305261493143
2025-06-06,1.336377744170645
2025-06-07,1.0022833081279838
2025-06-08,1.1693305261493143
2025-06-09,1.0022833081279838
2025-06-10,1.0022833081279838
2025-06-11,0.8352360901066531
2025-06-12,1.0022833081279838
2025-06-13,1.336377744170645
2025-06-14,1.1693305261493143
2025-06-15,1.1693305261493143
2025-06-16,1.1693305261493143
2025-06-17,1.336377744170645
2025-06-18,1.5034249621919757
2025-06-19,1.336377744170645
2025-06-20,1.1693305261493143
2025-06-21,1.1693305261493143
2025-06-22,4.677322104597257
2025-06-23,2.8398027063626206
2025-06-24,1.5034249621919757
2025-06-25,1.0022833081279838
2025-06-26,1.0022833081279838
2025-06-27,0.8352360901066531
2025-06-28,0.8352360901066531
2025-06-29,1.0022833081279838
2025-06-30,0.8352360901066531
2025-07-01,0.8352360901066531
2025-07-02,0.8352360901066531
2025-07-03,0.8352360901066531
2025-07-04,1.0022833081279838
2025-07-05,1.0022833081279838
2025-07-06,1.0022833081279838
2025-07-07,0.8352360901066531
2025-07-08,0.8352360901066531
2025-07-09,1.0022833081279838
2025-07-10,1.0022833081279838
2025-07-11,1.0022833081279838
2025-07-12,1.0022833081279838
2025-07-13,1.0022833081279838
2025-07-14,1.336377744170645
2025-07-15,1.1693305261493143
2025-07-16,1.1693305261493143
2025-07-17,1.1693305261493143
2025-07-18,1.0022833081279838
2025-07-19,1.5034249621919757
2025-07-20,2.3386610522986286
2025-07-21,1.5034249621919757
2025-07-22,1.1693305261493143
2025-07-23,1.336377744170645
2025-07-24,1.336377744170645
2025-07-25,1.1693305261493143
2025-07-26,1.1693305261493143
2025-07-27,1.336377744170645
2025-07-28,1.1693305261493143
2025-07-29,1.6704721802133062
2025-07-30,16.70472180213306
2025-07-31,4.343227668554596
2025-08-01,2.67275548834129
2025-08-02,2.0045666162559677
2025-08-03,1.6704721802133062
2025-08-04,1.5034249621919757
2025-08-05,1.5034249621919757
2025-08-06,1.5034249621919757
2025-08-07,1.336377744170645
2025-08-08,1.336377744170645
2025-08-09,1.336377744170645
2025-08-10,1.5034249621919757
2025-08-11,1.336377744170645
2025-08-12,1.1693305261493143
2025-08-13,1.1693305261493143
2025-08-14,1.336377744170645
2025-08-15,2.3386610522986286
2025-08-16,2.5057082703199596
2025-08-17,1.6704721802133062
2025-08-18,2.0045666162559677
2025-08-19,1.6704721802133062
2025-08-20,1.336377744170645
2025-08-21,1.336377744170645
2025-08-22,1.1693305261493143
2025-08-23,1.0022833081279838
2025-08-24,1.1693305261493143
2025-08-25,1.0022833081279838
2025-08-26,1.0022833081279838
2025-08-27,1.0022833081279838
2025-08-28,1.0022833081279838
2025-08-29,1.0022833081279838
2025-08-30,0.8352360901066531
2025-08-31,1.0022833081279838
2025-09-01,1.0022833081279838
2025-09-02,1.0022833081279838
2025-09-03,1.0022833081279838
2025-09-04,1.0022833081279838
2025-09-05,1.0022833081279838
2025-09-06,0.8352360901066531
2025-09-07,1.0022833081279838
2025-09-08,1.1693305261493143
2025-09-09,1.0022833081279838
2025-09-10,2.8398027063626206
2025-09-11,1.6704721802133062
2025-09-12,1.1693305261493143
2025-09-13,1.1693305261493143
2025-09-14,1.0022833081279838
2025-09-15,1.1693305261493143
2025-09-16,1.0022833081279838
2025-09-17,1.1693305261493143
2025-09-18,1.1693305261493143
2025-09-19,1.336377744170645
2025-09-20,1.1693305261493143
2025-09-21,1.0022833081279838
2025-09-22,1.1693305261493143
2025-09-23,1.1693305261493143
2025-09-24,1.336377744170645
2025-09-25,1.5034249621919757
2025-09-26,1.5034249621919757
2025-09-27,1.336377744170645
2025-09-28,1.336377744170645
2025-09-29,1.1693305261493143
2025-09-30,1.1693305261493143
2025-10-01,1.1693305261493143
2025-10-02,1.0022833081279838
2025-10-03,1.1693305261493143
2025-10-04,1.0022833081279838
2025-10-05,1.0022833081279838
2025-10-06,1.0022833081279838
2025-10-07,1.0022833081279838
2025-10-08,1.0022833081279838
2025-10-09,1.1693305261493143
2025-10-10,1.5034249621919757
2025-10-11,0.8352360901066531
2025-10-12,0.8352360901066531
2025-10-13,1.0022833081279838
2025-10-14,1.0022833081279838
2025-10-15,2.0045666162559677
2025-10-16,1.0022833081279838
2025-10-17,1.0022833081279838
2025-10-18,0.8352360901066531
2025-10-19,0.8352360901066531
2025-10-20,1.0022833081279838
2025-10-21,1.0022833081279838
2025-10-22,1.1693305261493143
2025-10-23,1.336377744170645
2025-10-24,1.0022833081279838
2025-10-25,0.8352360901066531
2025-10-26,1.0022833081279838
2025-10-27,1.0022833081279838
2025-10-28,1.0022833081279838
2025-10-29,1.1693305261493143
2025-10-30,1.336377744170645
2025-10-31,1.336377744170645
2025-11-01,1.1693305261493143
2025-11-02,1.1693305261493143
2025-11-03,1.5034249621919757
2025-11-04,1.1693305261493143
2025-11-05,1.1693305261493143
2025-11-06,1.1693305261493143
2025-11-07,1.1693305261493143
2025-11-08,1.0022833081279838
2025-11-09,1.0022833081279838
2025-11-10,1.1693305261493143
2025-11-11,1.1693305261493143
2025-11-12,1.336377744170645
2025-11-13,1.336377744170645
2025-11-14,1.1693305261493143
2025-11-15,1.1693305261493143
2025-11-16,1.1693305261493143
2025-11-17,1.336377744170645
2025-11-18,1.336377744170645
2025-11-19,1.5034249621919757
2025-11-20,1.336377744170645
2025-11-21,1.336377744170645
2025-11-22,1.336377744170645
2025-11-23,1.336377744170645
2025-11-24,1.336377744170645
2025-11-25,1.5034249621919757
2025-11-26,1.5034249621919757
2025-11-27,1.336377744170645
2025-11-28,1.336377744170645
2025-11-29,1.336377744170645
2025-11-30,1.336377744170645
2025-12-01,1.5034249621919757
2025-12-02,1.6704721802133062
2025-12-03,1.837519398234637
2025-12-04,1.837519398234637
2025-12-05,1.5034249621919757
2025-12-06,1.336377744170645
2025-12-07,1.5034249621919757
2025-12-08,1.6704721802133062
2025-12-09,1.6704721802133062
2025-12-10,1.6704721802133062
2025-12-11,1.6828277436764223
2025-12-12,1.6655299548280598
2025-12-13,1.3082070594747401
2025-12-14,1.2909092706263774
2025-12-15,1.360100426019828
2025-12-16,1.4609218238788562
2025-12-17,1.6482321659796972
2025-12-18,1.5301129792723067
2025-12-19,1.325504848323103
2025-12-20,1.2909092706263774
2025-12-21,1.1727900839189869
2025-12-22,1.1900878727673496
2025-12-23,1.1727900839189869
2025-12-24,1.2909092706263774
2025-12-25,1.1900878727673496
2025-12-26,1.1900878727673496
2025-12-27,1.360100426019828
2025-12-28,1.325504848323103
2025-12-29,1.3082070594747401
2025-12-30,1.3082070594747401
2025-12-31,1.2909092706263774
2026-01-01,1.1727900839189869
2026-01-02,1.1727900839189869
2026-01-03,2.6164141189494803
2026-01-04,2.3455801678379737
2026-01-05,1.9709594836362916
2026-01-06,1.6828277436764223
2026-01-07,2.293686801292886
2026-01-08,2.6164141189494803
2026-01-09,2.3628779566863365
2026-01-10,1.868161195623165
2026-01-11,1.5913965740493627
2026-01-12,1.868161195623165
2026-01-13,1.8335656179264397
2026-01-14,1.9027567733198902
2026-01-15,2.041139084106791
2026-01-16,1.8335656179264397
2026-01-17,1.487609840959187
2026-01-18,1.5913965740493627
2026-01-19,2.110330239500242
2026-01-20,2.8022417934347477
2026-01-21,3.4595577696725277
2026-01-22,2.975219681918374
2026-01-23,2.629263904951121
2026-01-24,2.2487125502871432
2026-01-25,2.041139084106791
2026-01-26,1.8335656179264397
2026-01-27,1.7297788848362639
2026-01-28,1.6951833071395386
2026-01-29,1.868161195623165
2026-01-30,1.868161195623165
2026-01-31,1.5913965740493627
2026-02-01,2.006543506410066
2026-02-02,1.868161195623165
2026-02-03,1.7989700402297144
2026-02-04,2.0757346618035166
2026-02-05,2.3870948610740443
2026-02-06,2.4216904387707694
2026-02-07,2.9060285265249233
2026-02-08,2.629263904951121
2026-02-09,1.9373523510166155
2026-02-10,2.2141169725904177
2026-02-11,1.8335656179264397
2026-02-12,1.868161195623165
2026-02-13,1.9719479287133408
2026-02-14,1.7643744625329891
2026-02-15,2.0757346618035166
2026-02-16,2.0757346618035166
2026-02-17,2.006543506410066
2026-02-18,1.9027567733198902
2026-02-19,1.8335656179264397
2026-02-20,1.9719479287133408
2026-02-21,1.5568009963526375
2026-02-22,2.3870948610740443
2026-02-23,1.9027567733198902
2026-02-24,1.7297788848362639
2026-02-25,1.5913965740493627
2026-02-26,1.6951833071395386
2026-02-27,1.6951833071395386
2026-02-28,2.1795213948936922
2026-03-01,2.144925817196967
2026-03-02,2.9406241042216488
2026-03-03,2.8022417934347477
2026-03-04,2.4562860164674944
2026-03-05,2.4216904387707694
2026-03-06,2.5946683272543956
2026-03-07,2.2487125502871432
2026-03-08,1.7989700402297144
2026-03-09,1.9027567733198902
2026-03-10,1.8335656179264397
2026-03-11,1.7643744625329891
2026-03-12,1.6605877294428133
2026-03-13,1.6605877294428133
2026-03-14,1.4184186855657364
2026-03-15,1.4530142632624616
2026-03-16,1.6951833071395386
2026-03-17,1.6951833071395386
2026-03-18,1.5913965740493627
2026-03-19,1.7297788848362639
2026-03-20,1.7297788848362639
2026-03-21,1.383823107869011
2026-03-22,1.487609840959187
2026-03-23,1.625992151746088
2026-03-24,1.3492275301722858
2026-03-25,1.4530142632624616
2026-03-26,1.4530142632624616
2026-03-27,1.487609840959187
2026-03-28,1.3146319524755605
2026-03-29,1.3492275301722858
2026-03-30,1.383823107869011
2026-03-31,1.5222054186559122
2026-04-01,1.6605877294428133
2026-04-02,1.383823107869011
2026-04-03,1.383823107869011
2026-04-04,1.383823107869011
2026-04-05,1.1762496416886594
2026-04-06,1.3492275301722858
2026-04-07,1.7989700402297144
2026-04-08,2.5946683272543956
2026-04-09,1.868161195623165
2026-04-10,1.3492275301722858
2026-04-11,1.1762496416886594
2026-04-12,1.2800363747788353
2026-04-13,1.3492275301722858
2026-04-14,1.3146319524755605
2026-04-15,1.2108452193853847
2026-04-16,1.383823107869011
2026-04-17,1.9719479287133408
2026-04-18,1.1416540639919341
2026-04-19,1.1416540639919341
2026-04-20,1.1416540639919341
2026-04-21,1.1762496416886594
2026-04-22,1.2800363747788353
2026-04-23,1.2800363747788353
2026-04-24,1.24544079708211
2026-04-25,1.1762496416886594
2026-04-26,1.4530142632624616
2026-04-27,1.2800363747788353
2026-04-28,1.2108452193853847
2026-04-29,1.24544079708211
2026-04-30,1.24544079708211
2026-05-01,1.1762496416886594
2026-05-02,1.0724629085984836
2026-05-03,1.24544079708211
2026-05-04,1.1762496416886594
2026-05-05,1.4184186855657364
2026-05-06,1.487609840959187
2026-05-07,1.383823107869011
2026-05-08,1.3146319524755605
2026-05-09,1.2800363747788353
2026-05-10,1.3492275301722858
2026-05-11,1.383823107869011
2026-05-12,1.24544079708211
2026-05-13,1.2800363747788353
2026-05-14,1.3492275301722858
2026-05-15,1.1070584862952089
2026-05-16,1.1416540639919341
2026-05-17,1.1416540639919341
2026-05-18,1.2108452193853847
2026-05-19,1.383823107869011
2026-05-20,1.5913965740493627
2026-05-21,1.24544079708211
2026-05-22,1.3146319524755605
2026-05-23,1.487609840959187
2026-05-24,1.4184186855657364
2026-05-25,1.3146319524755605
2026-05-26,1.4184186855657364
2026-05-27,1.383823107869011
2026-05-28,1.6605877294428133
2026-05-29,1.625992151746088
2026-05-30,1.383823107869011
2026-05-31,1.9027567733198902
