Time,frontier_airlines
2024-09-26,28.6267632481891
2024-09-27,26.241199644173342
2024-09-28,20.515846994535522
2024-09-29,24.332748760960733
2024-09-30,23.378523319354432
2024-10-01,22.90141059855128
2024-10-02,25.76408692337019
2024-10-03,27.672537806582795
2024-10-04,26.241199644173342
2024-10-05,25.76408692337019
2024-10-06,32.92077773541747
2024-10-07,34.35211589782692
2024-10-08,25.286974202567038
2024-10-09,21.947185156944975
2024-10-10,23.85563604015758
2024-10-11,25.76408692337019
2024-10-12,22.90141059855128
2024-10-13,24.332748760960733
2024-10-14,29.5809886897954
2024-10-15,28.6267632481891
2024-10-16,29.103875968992252
2024-10-17,26.71831236497649
2024-10-18,27.672537806582795
2024-10-19,25.286974202567038
2024-10-20,28.149650527385948
2024-10-21,26.241199644173342
2024-10-22,26.71831236497649
2024-10-23,27.672537806582795
2024-10-24,28.149650527385948
2024-10-25,25.286974202567038
2024-10-26,20.515846994535522
2024-10-27,22.90141059855128
2024-10-28,22.424297877748128
2024-10-29,21.947185156944975
2024-10-30,21.470072436141823
2024-10-31,21.947185156944975
2024-11-01,25.76408692337019
2024-11-02,24.332748760960733
2024-11-03,25.76408692337019
2024-11-04,26.241199644173342
2024-11-05,21.470072436141823
2024-11-06,16.221832507307155
2024-11-07,23.378523319354432
2024-11-08,27.672537806582795
2024-11-09,24.809861481763885
2024-11-10,22.90141059855128
2024-11-11,23.85563604015758
2024-11-12,22.90141059855128
2024-11-13,24.809861481763885
2024-11-14,23.85563604015758
2024-11-15,24.809861481763885
2024-11-16,19.084508832126065
2024-11-17,23.85563604015758
2024-11-18,24.809861481763885
2024-11-19,25.286974202567038
2024-11-20,25.286974202567038
2024-11-21,22.90141059855128
2024-11-22,22.90141059855128
2024-11-23,20.99295971533867
2024-11-24,23.85563604015758
2024-11-25,21.470072436141823
2024-11-26,22.424297877748128
2024-11-27,23.378523319354432
2024-11-28,18.607396111322913
2024-11-29,23.85563604015758
2024-11-30,23.378523319354432
2024-12-01,24.809861481763885
2024-12-02,25.286974202567038
2024-12-03,31.012326852204858
2024-12-04,24.809861481763885
2024-12-05,21.947185156944975
2024-12-06,20.99295971533867
2024-12-07,18.13028339051976
2024-12-08,19.561621552929218
2024-12-09,20.515846994535522
2024-12-10,19.084508832126065
2024-12-11,23.85563604015758
2024-12-12,23.378523319354432
2024-12-13,23.378523319354432
2024-12-14,21.947185156944975
2024-12-15,21.470072436141823
2024-12-16,25.286974202567038
2024-12-17,36.26056678103952
2024-12-18,46.27993391790571
2024-12-19,47.71127208031516
2024-12-20,34.35211589782692
2024-12-21,29.103875968992252
2024-12-22,27.195425085779643
2024-12-23,25.286974202567038
2024-12-24,22.424297877748128
2024-12-25,21.947185156944975
2024-12-26,31.012326852204858
2024-12-27,28.149650527385948
2024-12-28,28.6267632481891
2024-12-29,28.149650527385948
2024-12-30,28.149650527385948
2024-12-31,26.241199644173342
2025-01-01,25.286974202567038
2025-01-02,27.672537806582795
2025-01-03,27.672537806582795
2025-01-04,26.241199644173342
2025-01-05,28.149650527385948
2025-01-06,26.71831236497649
2025-01-07,25.286974202567038
2025-01-08,25.286974202567038
2025-01-09,26.71831236497649
2025-01-10,26.71831236497649
2025-01-11,25.286974202567038
2025-01-12,26.241199644173342
2025-01-13,30.058101410598553
2025-01-14,26.241199644173342
2025-01-15,25.76408692337019
2025-01-16,27.672537806582795
2025-01-17,31.012326852204858
2025-01-18,27.195425085779643
2025-01-19,25.76408692337019
2025-01-20,29.103875968992252
2025-01-21,24.332748760960733
2025-01-22,26.241199644173342
2025-01-23,26.241199644173342
2025-01-24,23.85563604015758
2025-01-25,24.332748760960733
2025-01-26,25.286974202567038
2025-01-27,23.85563604015758
2025-01-28,23.85563604015758
2025-01-29,23.85563604015758
2025-01-30,23.378523319354432
2025-01-31,29.103875968992252
2025-02-01,26.241199644173342
2025-02-02,26.241199644173342
2025-02-03,23.85563604015758
2025-02-04,25.76408692337019
2025-02-05,26.241199644173342
2025-02-06,26.71831236497649
2025-02-07,23.85563604015758
2025-02-08,22.424297877748128
2025-02-09,22.424297877748128
2025-02-10,20.99295971533867
2025-02-11,23.378523319354432
2025-02-12,23.85563604015758
2025-02-13,24.809861481763885
2025-02-14,23.85563604015758
2025-02-15,23.85563604015758
2025-02-16,27.672537806582795
2025-02-17,27.672537806582795
2025-02-18,31.48943957300801
2025-02-19,31.48943957300801
2025-02-20,28.6267632481891
2025-02-21,30.058101410598553
2025-02-22,28.149650527385948
2025-02-23,28.149650527385948
2025-02-24,28.149650527385948
2025-02-25,25.286974202567038
2025-02-26,25.286974202567038
2025-02-27,28.149650527385948
2025-02-28,26.71831236497649
2025-03-01,27.672537806582795
2025-03-02,27.672537806582795
2025-03-03,25.286974202567038
2025-03-04,29.103875968992252
2025-03-05,25.76408692337019
2025-03-06,25.76408692337019
2025-03-07,24.809861481763885
2025-03-08,26.241199644173342
2025-03-09,25.286974202567038
2025-03-10,24.332748760960733
2025-03-11,28.149650527385948
2025-03-12,24.809861481763885
2025-03-13,26.71831236497649
2025-03-14,25.286974202567038
2025-03-15,24.332748760960733
2025-03-16,29.5809886897954
2025-03-17,29.103875968992252
2025-03-18,29.5809886897954
2025-03-19,32.92077773541747
2025-03-20,30.535214131401705
2025-03-21,24.332748760960733
2025-03-22,25.286974202567038
2025-03-23,26.241199644173342
2025-03-24,23.85563604015758
2025-03-25,23.85563604015758
2025-03-26,23.378523319354432
2025-03-27,23.85563604015758
2025-03-28,22.90141059855128
2025-03-29,19.084508832126065
2025-03-30,24.809861481763885
2025-03-31,25.286974202567038
2025-04-01,23.378523319354432
2025-04-02,23.378523319354432
2025-04-03,24.332748760960733
2025-04-04,22.90141059855128
2025-04-05,22.90141059855128
2025-04-06,24.332748760960733
2025-04-07,22.90141059855128
2025-04-08,21.470072436141823
2025-04-09,23.378523319354432
2025-04-10,23.85563604015758
2025-04-11,24.332748760960733
2025-04-12,20.515846994535522
2025-04-13,21.947185156944975
2025-04-14,22.90141059855128
2025-04-15,21.84597942828976
2025-04-16,22.424297877748124
2025-04-17,26.37132129530147
2025-04-18,24.976128035983166
2025-04-19,20.450786168971455
2025-04-20,19.633911359111515
2025-04-21,22.424297877748124
2025-04-22,21.267660978831394
2025-04-23,20.450786168971455
2025-04-24,22.424297877748124
2025-04-25,19.633911359111515
2025-04-26,18.238718099793203
2025-04-27,19.633911359111515
2025-04-28,21.02910461842982
2025-04-29,22.424297877748124
2025-04-30,22.424297877748124
2025-05-01,23.24117268760807
2025-05-02,22.424297877748124
2025-05-03,18.238718099793203
2025-05-04,20.450786168971455
2025-05-05,21.84597942828976
2025-05-06,21.02910461842982
2025-05-07,25.793002845843105
2025-05-08,30.55690107325639
2025-05-09,29.978582623798026
2025-05-10,24.3978095865248
2025-05-11,21.84597942828976
2025-05-12,23.819491137066432
2025-05-13,21.607423067888185
2025-05-14,21.267660978831394
2025-05-15,23.783346233975283
2025-05-16,24.462870412088865
2025-05-17,25.821918768316024
2025-05-18,27.86049130265676
2025-05-19,25.821918768316024
2025-05-20,26.501442946429602
2025-05-21,25.821918768316024
2025-05-22,30.57858801511108
2025-05-23,29.21953965888392
2025-05-24,23.783346233975283
2025-05-25,26.501442946429602
2025-05-26,27.86049130265676
2025-05-27,27.180967124543184
2025-05-28,25.142394590202443
2025-05-29,26.501442946429602
2025-05-30,25.142394590202443
2025-05-31,21.06524952152097
2025-06-01,21.744773699634546
2025-06-02,22.424297877748124
2025-06-03,23.783346233975283
2025-06-04,23.103822055861706
2025-06-05,23.783346233975283
2025-06-06,23.783346233975283
2025-06-07,19.70620116529381
2025-06-08,22.424297877748124
2025-06-09,23.783346233975283
2025-06-10,22.424297877748124
2025-06-11,21.744773699634546
2025-06-12,23.783346233975283
2025-06-13,22.424297877748124
2025-06-14,19.70620116529381
2025-06-15,22.424297877748124
2025-06-16,25.142394590202443
2025-06-17,25.142394590202443
2025-06-18,21.744773699634546
2025-06-19,23.783346233975283
2025-06-20,23.783346233975283
2025-06-21,21.06524952152097
2025-06-22,19.70620116529381
2025-06-23,21.06524952152097
2025-06-24,21.744773699634546
2025-06-25,20.385725343407387
2025-06-26,25.142394590202443
2025-06-27,25.142394590202443
2025-06-28,25.142394590202443
2025-06-29,25.142394590202443
2025-06-30,25.142394590202443
2025-07-01,24.462870412088865
2025-07-02,25.142394590202443
2025-07-03,27.180967124543184
2025-07-04,21.744773699634546
2025-07-05,18.34715280906665
2025-07-06,23.103822055861706
2025-07-07,25.142394590202443
2025-07-08,23.783346233975283
2025-07-09,24.462870412088865
2025-07-10,26.501442946429602
2025-07-11,26.501442946429602
2025-07-12,21.744773699634546
2025-07-13,26.501442946429602
2025-07-14,26.501442946429602
2025-07-15,25.821918768316024
2025-07-16,21.744773699634546
2025-07-17,27.180967124543184
2025-07-18,25.142394590202443
2025-07-19,23.783346233975283
2025-07-20,23.783346233975283
2025-07-21,25.142394590202443
2025-07-22,25.142394590202443
2025-07-23,23.783346233975283
2025-07-24,25.142394590202443
2025-07-25,24.462870412088865
2025-07-26,21.06524952152097
2025-07-27,25.142394590202443
2025-07-28,25.821918768316024
2025-07-29,23.783346233975283
2025-07-30,22.424297877748124
2025-07-31,29.899063836997502
2025-08-01,25.142394590202443
2025-08-02,19.026676987180227
2025-08-03,21.744773699634546
2025-08-04,22.424297877748124
2025-08-05,23.783346233975283
2025-08-06,22.424297877748124
2025-08-07,23.103822055861706
2025-08-08,22.424297877748124
2025-08-09,67.95241781135796
2025-08-10,27.86049130265676
2025-08-11,25.142394590202443
2025-08-12,23.103822055861706
2025-08-13,23.103822055861706
2025-08-14,23.783346233975283
2025-08-15,21.744773699634546
2025-08-16,19.70620116529381
2025-08-17,21.744773699634546
2025-08-18,22.424297877748124
2025-08-19,21.744773699634546
2025-08-20,23.103822055861706
2025-08-21,23.103822055861706
2025-08-22,22.424297877748124
2025-08-23,19.70620116529381
2025-08-24,21.06524952152097
2025-08-25,23.103822055861706
2025-08-26,21.744773699634546
2025-08-27,22.424297877748124
2025-08-28,23.103822055861706
2025-08-29,24.462870412088865
2025-08-30,19.70620116529381
2025-08-31,16.98810445283949
2025-09-01,22.424297877748124
2025-09-02,23.783346233975283
2025-09-03,35.335257261906136
2025-09-04,41.450974864928355
2025-09-05,39.41240233058762
2025-09-06,28.540015480770343
2025-09-07,25.821918768316024
2025-09-08,25.821918768316024
2025-09-09,23.783346233975283
2025-09-10,23.103822055861706
2025-09-11,23.783346233975283
2025-09-12,27.180967124543184
2025-09-13,19.70620116529381
2025-09-14,19.026676987180227
2025-09-15,22.424297877748124
2025-09-16,22.424297877748124
2025-09-17,21.744773699634546
2025-09-18,30.57858801511108
2025-09-19,30.57858801511108
2025-09-20,19.026676987180227
2025-09-21,20.385725343407387
2025-09-22,21.744773699634546
2025-09-23,21.06524952152097
2025-09-24,20.385725343407387
2025-09-25,23.103822055861706
2025-09-26,25.142394590202443
2025-09-27,21.744773699634546
2025-09-28,25.821918768316024
2025-09-29,24.462870412088865
2025-09-30,23.103822055861706
2025-10-01,21.744773699634546
2025-10-02,23.783346233975283
2025-10-03,24.462870412088865
2025-10-04,17.667628630953068
2025-10-05,20.385725343407387
2025-10-06,21.06524952152097
2025-10-07,20.385725343407387
2025-10-08,20.385725343407387
2025-10-09,25.142394590202443
2025-10-10,25.821918768316024
2025-10-11,19.026676987180227
2025-10-12,20.385725343407387
2025-10-13,22.424297877748124
2025-10-14,21.744773699634546
2025-10-15,29.899063836997502
2025-10-16,23.783346233975283
2025-10-17,22.424297877748124
2025-10-18,19.70620116529381
2025-10-19,20.385725343407387
2025-10-20,23.103822055861706
2025-10-21,20.385725343407387
2025-10-22,23.103822055861706
2025-10-23,23.103822055861706
2025-10-24,21.744773699634546
2025-10-25,18.34715280906665
2025-10-26,19.70620116529381
2025-10-27,22.424297877748124
2025-10-28,21.06524952152097
2025-10-29,19.026676987180227
2025-10-30,22.424297877748124
2025-10-31,21.06524952152097
2025-11-01,19.026676987180227
2025-11-02,20.385725343407387
2025-11-03,22.424297877748124
2025-11-04,20.385725343407387
2025-11-05,21.744773699634546
2025-11-06,26.501442946429602
2025-11-07,27.86049130265676
2025-11-08,21.06524952152097
2025-11-09,21.06524952152097
2025-11-10,23.783346233975283
2025-11-11,21.06524952152097
2025-11-12,23.103822055861706
2025-11-13,23.783346233975283
2025-11-14,21.744773699634546
2025-11-15,19.026676987180227
2025-11-16,20.385725343407387
2025-11-17,21.06524952152097
2025-11-18,23.103822055861706
2025-11-19,23.783346233975283
2025-11-20,25.142394590202443
2025-11-21,23.103822055861706
2025-11-22,21.744773699634546
2025-11-23,21.744773699634546
2025-11-24,22.424297877748124
2025-11-25,25.142394590202443
2025-11-26,25.142394590202443
2025-11-27,19.026676987180227
2025-11-28,21.06524952152097
2025-11-29,27.86049130265676
2025-11-30,27.86049130265676
2025-12-01,29.21953965888392
2025-12-02,29.899063836997502
2025-12-03,24.462870412088865
2025-12-04,23.783346233975283
2025-12-05,24.462870412088865
2025-12-06,23.103822055861706
2025-12-07,25.142394590202443
2025-12-08,23.103822055861706
2025-12-09,23.103822055861706
2025-12-10,21.744773699634546
2025-12-11,22.937146314060264
2025-12-12,22.19076867907028
2025-12-13,23.343761859993457
2025-12-14,27.415412124000163
2025-12-15,24.42990158404023
2025-12-16,22.19076867907028
2025-12-17,23.683523949050247
2025-12-18,24.42990158404023
2025-12-19,27.415412124000163
2025-12-20,27.415412124000163
2025-12-21,28.501551848046933
2025-12-22,26.669034489010176
2025-12-23,27.415412124000163
2025-12-24,23.683523949050247
2025-12-25,21.444391044080298
2025-12-26,30.740684753016883
2025-12-27,31.080446842073673
2025-12-28,34.0659573820336
2025-12-29,31.080446842073673
2025-12-30,30.740684753016883
2025-12-31,25.176279219030214
2026-01-01,23.683523949050247
2026-01-02,29.9943071180269
2026-01-03,29.9943071180269
2026-01-04,32.573202112053636
2026-01-05,31.080446842073673
2026-01-06,29.587691572093707
2026-01-07,25.922656854020197
2026-01-08,27.415412124000163
2026-01-09,27.415412124000163
2026-01-10,26.023394939724366
2026-01-11,26.83662603159075
2026-01-12,27.64985712345714
2026-01-13,24.396932755991593
2026-01-14,26.023394939724366
2026-01-15,26.023394939724366
2026-01-16,25.21016384785798
2026-01-17,24.396932755991593
2026-01-18,29.27631930718991
2026-01-19,29.27631930718991
2026-01-20,26.83662603159075
2026-01-21,26.83662603159075
2026-01-22,27.64985712345714
2026-01-23,26.83662603159075
2026-01-24,24.396932755991593
2026-01-25,27.64985712345714
2026-01-26,27.64985712345714
2026-01-27,26.83662603159075
2026-01-28,24.396932755991593
2026-01-29,24.396932755991593
2026-01-30,25.21016384785798
2026-01-31,26.023394939724366
2026-02-01,26.83662603159075
2026-02-02,24.396932755991593
2026-02-03,26.023394939724366
2026-02-04,24.396932755991593
2026-02-05,27.64985712345714
2026-02-06,26.023394939724366
2026-02-07,23.583701664125208
2026-02-08,25.21016384785798
2026-02-09,21.957239480392435
2026-02-10,27.64985712345714
2026-02-11,29.27631930718991
2026-02-12,26.83662603159075
2026-02-13,26.83662603159075
2026-02-14,23.583701664125208
2026-02-15,26.83662603159075
2026-02-16,30.089550399056296
2026-02-17,28.463088215323523
2026-02-18,26.83662603159075
2026-02-19,29.27631930718991
2026-02-20,29.27631930718991
2026-02-21,29.27631930718991
2026-02-22,33.342474766521846
2026-02-23,32.529243674655454
2026-02-24,30.902781490922685
2026-02-25,30.902781490922685
2026-02-26,30.089550399056296
2026-02-27,30.089550399056296
2026-02-28,27.64985712345714
2026-03-01,30.089550399056296
2026-03-02,29.27631930718991
2026-03-03,30.089550399056296
2026-03-04,31.71601258278907
2026-03-05,32.529243674655454
2026-03-06,30.902781490922685
2026-03-07,32.529243674655454
2026-03-08,34.968936950254616
2026-03-09,33.342474766521846
2026-03-10,31.71601258278907
2026-03-11,31.71601258278907
2026-03-12,31.71601258278907
2026-03-13,34.15570585838823
2026-03-14,34.15570585838823
2026-03-15,36.59539913398739
2026-03-16,43.10124786891848
2026-03-17,37.40863022585378
2026-03-18,31.71601258278907
2026-03-19,30.902781490922685
2026-03-20,30.089550399056296
2026-03-21,27.64985712345714
2026-03-22,30.902781490922685
2026-03-23,29.27631930718991
2026-03-24,26.83662603159075
2026-03-25,29.27631930718991
2026-03-26,28.463088215323523
2026-03-27,26.023394939724366
2026-03-28,23.583701664125208
2026-03-29,30.089550399056296
2026-03-30,36.59539913398739
2026-03-31,26.023394939724366
2026-04-01,26.023394939724366
2026-04-02,29.27631930718991
2026-04-03,26.023394939724366
2026-04-04,21.957239480392435
2026-04-05,24.396932755991593
2026-04-06,26.023394939724366
2026-04-07,26.023394939724366
2026-04-08,26.83662603159075
2026-04-09,26.023394939724366
2026-04-10,24.396932755991593
2026-04-11,23.583701664125208
2026-04-12,26.023394939724366
2026-04-13,24.396932755991593
2026-04-14,23.583701664125208
2026-04-15,23.583701664125208
2026-04-16,26.023394939724366
2026-04-17,26.023394939724366
2026-04-18,22.77047057225882
2026-04-19,26.023394939724366
2026-04-20,23.583701664125208
2026-04-21,26.023394939724366
2026-04-22,28.463088215323523
2026-04-23,33.342474766521846
2026-04-24,28.463088215323523
2026-04-25,23.583701664125208
2026-04-26,25.21016384785798
2026-04-27,27.64985712345714
2026-04-28,26.83662603159075
2026-04-29,26.023394939724366
2026-04-30,26.023394939724366
2026-05-01,30.089550399056296
2026-05-02,81.32310918663865
2026-05-03,60.17910079811259
2026-05-04,47.167403328250415
2026-05-05,40.66155459331932
2026-05-06,35.782168042121
2026-05-07,34.15570585838823
2026-05-08,30.089550399056296
2026-05-09,74.81726045170755
2026-05-10,59.36586970624621
2026-05-11,45.54094114451764
2026-05-12,39.03509240958655
2026-05-13,34.968936950254616
2026-05-14,32.529243674655454
2026-05-15,30.089550399056296
2026-05-16,27.64985712345714
2026-05-17,26.83662603159075
2026-05-18,26.023394939724366
2026-05-19,29.27631930718991
2026-05-20,31.71601258278907
2026-05-21,30.089550399056296
2026-05-22,28.463088215323523
2026-05-23,26.023394939724366
2026-05-24,25.21016384785798
2026-05-25,27.64985712345714
2026-05-26,26.83662603159075
2026-05-27,28.463088215323523
2026-05-28,29.27631930718991
2026-05-29,26.023394939724366
2026-05-30,26.023394939724366
2026-05-31,27.64985712345714
