Time,olive_garden
2024-10-11,27.415158938043078
2024-10-12,38.236932203060086
2024-10-13,35.35112599905555
2024-10-14,26.693707387041947
2024-10-15,22.364998081035143
2024-10-16,23.807901183037412
2024-10-17,23.086449632036278
2024-10-18,26.693707387041947
2024-10-19,35.35112599905555
2024-10-20,34.629674448054416
2024-10-21,21.64354653003401
2024-10-22,20.200643428031743
2024-10-23,20.922094979032877
2024-10-24,20.200643428031743
2024-10-25,25.250804285039678
2024-10-26,31.74386824404988
2024-10-27,30.300965142047616
2024-10-28,21.64354653003401
2024-10-29,19.47919187703061
2024-10-30,20.922094979032877
2024-10-31,19.47919187703061
2024-11-01,25.972255836040812
2024-11-02,35.35112599905555
2024-11-03,33.908222897053285
2024-11-04,22.364998081035143
2024-11-05,19.47919187703061
2024-11-06,14.429031020022673
2024-11-07,20.200643428031743
2024-11-08,25.250804285039678
2024-11-09,34.629674448054416
2024-11-10,35.35112599905555
2024-11-11,44.008544611069155
2024-11-12,23.807901183037412
2024-11-13,21.64354653003401
2024-11-14,21.64354653003401
2024-11-15,23.807901183037412
2024-11-16,31.022416693048747
2024-11-17,36.072577550056685
2024-11-18,21.64354653003401
2024-11-19,20.200643428031743
2024-11-20,23.807901183037412
2024-11-21,23.086449632036278
2024-11-22,24.529352734038547
2024-11-23,31.022416693048747
2024-11-24,29.57951359104648
2024-11-25,22.364998081035143
2024-11-26,21.64354653003401
2024-11-27,23.807901183037412
2024-11-28,17.314837224027208
2024-11-29,20.200643428031743
2024-11-30,25.972255836040812
2024-12-01,35.35112599905555
2024-12-02,21.64354653003401
2024-12-03,20.200643428031743
2024-12-04,19.47919187703061
2024-12-05,19.47919187703061
2024-12-06,24.529352734038547
2024-12-07,33.18677134605215
2024-12-08,31.022416693048747
2024-12-09,20.922094979032877
2024-12-10,20.200643428031743
2024-12-11,23.807901183037412
2024-12-12,21.64354653003401
2024-12-13,23.086449632036278
2024-12-14,33.18677134605215
2024-12-15,29.57951359104648
2024-12-16,25.250804285039678
2024-12-17,23.086449632036278
2024-12-18,23.807901183037412
2024-12-19,23.807901183037412
2024-12-20,28.858062040045347
2024-12-21,35.35112599905555
2024-12-22,35.35112599905555
2024-12-23,35.35112599905555
2024-12-24,37.515480652058955
2024-12-25,23.807901183037412
2024-12-26,25.250804285039678
2024-12-27,29.57951359104648
2024-12-28,30.300965142047616
2024-12-29,32.465319795051016
2024-12-30,33.18677134605215
2024-12-31,33.908222897053285
2025-01-01,36.072577550056685
2025-01-02,24.529352734038547
2025-01-03,25.250804285039678
2025-01-04,34.629674448054416
2025-01-05,33.18677134605215
2025-01-06,20.922094979032877
2025-01-07,20.922094979032877
2025-01-08,21.64354653003401
2025-01-09,22.364998081035143
2025-01-10,23.807901183037412
2025-01-11,31.022416693048747
2025-01-12,35.35112599905555
2025-01-13,20.200643428031743
2025-01-14,19.47919187703061
2025-01-15,20.200643428031743
2025-01-16,20.200643428031743
2025-01-17,24.529352734038547
2025-01-18,33.18677134605215
2025-01-19,30.300965142047616
2025-01-20,25.250804285039678
2025-01-21,18.757740326029477
2025-01-22,20.200643428031743
2025-01-23,22.364998081035143
2025-01-24,26.693707387041947
2025-01-25,35.35112599905555
2025-01-26,31.74386824404988
2025-01-27,20.200643428031743
2025-01-28,19.47919187703061
2025-01-29,21.64354653003401
2025-01-30,20.200643428031743
2025-01-31,25.250804285039678
2025-02-01,34.629674448054416
2025-02-02,33.18677134605215
2025-02-03,20.200643428031743
2025-02-04,20.200643428031743
2025-02-05,19.47919187703061
2025-02-06,20.922094979032877
2025-02-07,26.693707387041947
2025-02-08,31.74386824404988
2025-02-09,25.250804285039678
2025-02-10,17.314837224027208
2025-02-11,19.47919187703061
2025-02-12,21.64354653003401
2025-02-13,23.086449632036278
2025-02-14,59.15902718209296
2025-02-15,60.60193028409523
2025-02-16,35.35112599905555
2025-02-17,26.693707387041947
2025-02-18,20.200643428031743
2025-02-19,20.922094979032877
2025-02-20,20.922094979032877
2025-02-21,24.529352734038547
2025-02-22,33.908222897053285
2025-02-23,32.465319795051016
2025-02-24,24.529352734038547
2025-02-25,21.64354653003401
2025-02-26,20.200643428031743
2025-02-27,20.922094979032877
2025-02-28,22.364998081035143
2025-03-01,38.95838375406122
2025-03-02,33.18677134605215
2025-03-03,20.200643428031743
2025-03-04,19.47919187703061
2025-03-05,19.47919187703061
2025-03-06,21.64354653003401
2025-03-07,23.086449632036278
2025-03-08,36.072577550056685
2025-03-09,32.465319795051016
2025-03-10,18.757740326029477
2025-03-11,19.47919187703061
2025-03-12,19.47919187703061
2025-03-13,22.364998081035143
2025-03-14,23.086449632036278
2025-03-15,29.57951359104648
2025-03-16,34.629674448054416
2025-03-17,22.364998081035143
2025-03-18,21.64354653003401
2025-03-19,20.922094979032877
2025-03-20,21.64354653003401
2025-03-21,24.529352734038547
2025-03-22,33.908222897053285
2025-03-23,31.022416693048747
2025-03-24,20.200643428031743
2025-03-25,19.47919187703061
2025-03-26,21.64354653003401
2025-03-27,21.64354653003401
2025-03-28,25.250804285039678
2025-03-29,32.465319795051016
2025-03-30,31.74386824404988
2025-03-31,21.64354653003401
2025-04-01,20.200643428031743
2025-04-02,19.47919187703061
2025-04-03,20.922094979032877
2025-04-04,25.250804285039678
2025-04-05,34.629674448054416
2025-04-06,35.35112599905555
2025-04-07,21.64354653003401
2025-04-08,19.47919187703061
2025-04-09,20.200643428031743
2025-04-10,20.922094979032877
2025-04-11,23.807901183037412
2025-04-12,32.465319795051016
2025-04-13,32.465319795051016
2025-04-14,20.922094979032877
2025-04-15,21.64354653003401
2025-04-16,20.200643428031743
2025-04-17,25.250804285039678
2025-04-18,28.858062040045347
2025-04-19,31.74386824404988
2025-04-20,36.794029101057816
2025-04-21,21.64354653003401
2025-04-22,20.200643428031743
2025-04-23,19.47919187703061
2025-04-24,20.922094979032877
2025-04-25,25.250804285039678
2025-04-26,31.74386824404988
2025-04-27,31.022416693048747
2025-04-28,20.922094979032877
2025-04-29,18.757740326029477
2025-04-30,18.757740326029477
2025-05-01,20.200643428031743
2025-05-02,23.807901183037412
2025-05-03,31.022416693048747
2025-05-04,31.74386824404988
2025-05-05,18.757740326029477
2025-05-06,18.757740326029477
2025-05-07,18.757740326029477
2025-05-08,21.64354653003401
2025-05-09,24.529352734038547
2025-05-10,38.236932203060086
2025-05-11,72.14515510011337
2025-05-12,23.807901183037412
2025-05-13,19.47919187703061
2025-05-14,20.922094979032877
2025-05-15,20.922094979032877
2025-05-16,23.807901183037412
2025-05-17,31.74386824404988
2025-05-18,31.022416693048747
2025-05-19,20.200643428031743
2025-05-20,21.64354653003401
2025-05-21,20.922094979032877
2025-05-22,23.807901183037412
2025-05-23,23.807901183037412
2025-05-24,26.693707387041947
2025-05-25,29.57951359104648
2025-05-26,27.415158938043078
2025-05-27,20.922094979032877
2025-05-28,21.64354653003401
2025-05-29,22.364998081035143
2025-05-30,25.972255836040812
2025-05-31,32.465319795051016
2025-06-01,30.300965142047616
2025-06-02,21.64354653003401
2025-06-03,20.922094979032877
2025-06-04,21.64354653003401
2025-06-05,20.922094979032877
2025-06-06,24.529352734038547
2025-06-07,28.136610489044212
2025-06-08,28.136610489044212
2025-06-09,20.200643428031743
2025-06-10,19.47919187703061
2025-06-11,20.200643428031743
2025-06-12,21.64354653003401
2025-06-13,24.529352734038547
2025-06-14,31.022416693048747
2025-06-15,38.95838375406122
2025-06-16,20.922094979032877
2025-06-17,19.47919187703061
2025-06-18,20.200643428031743
2025-06-19,20.922094979032877
2025-06-20,21.64354653003401
2025-06-21,27.415158938043078
2025-06-22,25.972255836040812
2025-06-23,19.47919187703061
2025-06-24,21.64354653003401
2025-06-25,19.47919187703061
2025-06-26,20.922094979032877
2025-06-27,23.807901183037412
2025-06-28,28.136610489044212
2025-06-29,28.136610489044212
2025-06-30,20.200643428031743
2025-07-01,19.47919187703061
2025-07-02,20.922094979032877
2025-07-03,23.807901183037412
2025-07-04,25.250804285039678
2025-07-05,28.136610489044212
2025-07-06,31.022416693048747
2025-07-07,22.364998081035143
2025-07-08,20.922094979032877
2025-07-09,20.200643428031743
2025-07-10,22.364998081035143
2025-07-11,24.529352734038547
2025-07-12,28.136610489044212
2025-07-13,28.136610489044212
2025-07-14,22.364998081035143
2025-07-15,21.64354653003401
2025-07-16,21.64354653003401
2025-07-17,22.364998081035143
2025-07-18,25.250804285039678
2025-07-19,28.136610489044212
2025-07-20,28.136610489044212
2025-07-21,20.922094979032877
2025-07-22,20.922094979032877
2025-07-23,21.64354653003401
2025-07-24,22.364998081035143
2025-07-25,26.693707387041947
2025-07-26,28.858062040045347
2025-07-27,28.858062040045347
2025-07-28,21.64354653003401
2025-07-29,20.922094979032877
2025-07-30,20.200643428031743
2025-07-31,22.364998081035143
2025-08-01,25.972255836040812
2025-08-02,31.022416693048747
2025-08-03,29.57951359104648
2025-08-04,20.922094979032877
2025-08-05,22.364998081035143
2025-08-06,21.64354653003401
2025-08-07,23.086449632036278
2025-08-08,25.250804285039678
2025-08-09,29.57951359104648
2025-08-10,31.74386824404988
2025-08-11,22.364998081035143
2025-08-12,21.64354653003401
2025-08-13,25.250804285039678
2025-08-14,22.364998081035143
2025-08-15,25.972255836040812
2025-08-16,31.74386824404988
2025-08-17,34.629674448054416
2025-08-18,23.086449632036278
2025-08-19,22.364998081035143
2025-08-20,23.807901183037412
2025-08-21,23.807901183037412
2025-08-22,25.250804285039678
2025-08-23,29.57951359104648
2025-08-24,31.74386824404988
2025-08-25,23.807901183037412
2025-08-26,23.086449632036278
2025-08-27,21.64354653003401
2025-08-28,23.086449632036278
2025-08-29,27.415158938043078
2025-08-30,31.022416693048747
2025-08-31,36.794029101057816
2025-09-01,33.908222897053285
2025-09-02,21.64354653003401
2025-09-03,20.922094979032877
2025-09-04,23.086449632036278
2025-09-05,23.807901183037412
2025-09-06,36.072577550056685
2025-09-07,31.74386824404988
2025-09-08,23.807901183037412
2025-09-09,20.922094979032877
2025-09-10,21.64354653003401
2025-09-11,21.64354653003401
2025-09-12,24.529352734038547
2025-09-13,36.072577550056685
2025-09-14,30.300965142047616
2025-09-15,22.364998081035143
2025-09-16,20.200643428031743
2025-09-17,21.64354653003401
2025-09-18,21.64354653003401
2025-09-19,25.250804285039678
2025-09-20,33.908222897053285
2025-09-21,31.022416693048747
2025-09-22,23.086449632036278
2025-09-23,23.086449632036278
2025-09-24,21.64354653003401
2025-09-25,21.64354653003401
2025-09-26,28.136610489044212
2025-09-27,34.629674448054416
2025-09-28,33.908222897053285
2025-09-29,22.364998081035143
2025-09-30,20.200643428031743
2025-10-01,20.200643428031743
2025-10-02,20.922094979032877
2025-10-03,24.529352734038547
2025-10-04,33.18677134605215
2025-10-05,30.300965142047616
2025-10-06,21.64354653003401
2025-10-07,21.64354653003401
2025-10-08,22.364998081035143
2025-10-09,24.529352734038547
2025-10-10,25.250804285039678
2025-10-11,33.908222897053285
2025-10-12,33.908222897053285
2025-10-13,28.136610489044212
2025-10-14,24.529352734038547
2025-10-15,25.250804285039678
2025-10-16,25.250804285039678
2025-10-17,28.136610489044212
2025-10-18,36.794029101057816
2025-10-19,35.35112599905555
2025-10-20,25.250804285039678
2025-10-21,21.64354653003401
2025-10-22,21.64354653003401
2025-10-23,21.64354653003401
2025-10-24,27.415158938043078
2025-10-25,32.465319795051016
2025-10-26,31.74386824404988
2025-10-27,21.64354653003401
2025-10-28,21.64354653003401
2025-10-29,20.922094979032877
2025-10-30,22.364998081035143
2025-10-31,23.086449632036278
2025-11-01,34.629674448054416
2025-11-02,32.465319795051016
2025-11-03,23.807901183037412
2025-11-04,21.64354653003401
2025-11-05,22.364998081035143
2025-11-06,21.64354653003401
2025-11-07,26.693707387041947
2025-11-08,36.072577550056685
2025-11-09,33.18677134605215
2025-11-10,26.693707387041947
2025-11-11,48.337253917075955
2025-11-12,25.972255836040812
2025-11-13,25.250804285039678
2025-11-14,25.972255836040812
2025-11-15,34.629674448054416
2025-11-16,33.908222897053285
2025-11-17,21.64354653003401
2025-11-18,20.922094979032877
2025-11-19,23.086449632036278
2025-11-20,22.364998081035143
2025-11-21,25.972255836040812
2025-11-22,31.74386824404988
2025-11-23,33.18677134605215
2025-11-24,23.086449632036278
2025-11-25,22.364998081035143
2025-11-26,23.807901183037412
2025-11-27,16.593385673026074
2025-11-28,18.757740326029477
2025-11-29,24.529352734038547
2025-11-30,32.465319795051016
2025-12-01,19.47919187703061
2025-12-02,18.757740326029477
2025-12-03,20.200643428031743
2025-12-04,21.64354653003401
2025-12-05,25.972255836040812
2025-12-06,33.18677134605215
2025-12-07,31.022416693048747
2025-12-08,23.086449632036278
2025-12-09,20.922094979032877
2025-12-10,21.64354653003401
2025-12-11,21.720000933319294
2025-12-12,25.080519477722454
2025-12-13,31.830053207753295
2025-12-14,31.080105015527643
2025-12-15,23.96984550999624
2025-12-16,22.08072670881986
2025-12-17,23.580623093271157
2025-12-18,23.580623093271157
2025-12-19,28.8302604388507
2025-12-20,34.82984597665589
2025-12-21,33.69067536770516
2025-12-22,28.08031224662505
2025-12-23,28.8302604388507
2025-12-24,40.440209097735995
2025-12-25,23.96984550999624
2025-12-26,26.969638278898834
2025-12-27,31.830053207753295
2025-12-28,34.079897784430244
2025-12-29,28.08031224662505
2025-12-30,28.8302604388507
2025-12-31,36.69046813660775
2026-01-01,35.9405199443821
2026-01-02,30.330156823301998
2026-01-03,34.440623559930806
2026-01-04,37.44041632883341
2026-01-05,23.21989731777059
2026-01-06,21.330778516594215
2026-01-07,21.720000933319294
2026-01-08,22.469949125544943
2026-01-09,25.469741894447537
2026-01-10,33.47312783835704
2026-01-11,32.69468300490687
2026-01-12,22.574900170054743
2026-01-13,21.018010503154418
2026-01-14,20.239565669704252
2026-01-15,20.239565669704252
2026-01-16,24.910234670405234
2026-01-17,35.03001750525736
2026-01-18,32.69468300490687
2026-01-19,27.245569170755726
2026-01-20,21.018010503154418
2026-01-21,21.018010503154418
2026-01-22,21.018010503154418
2026-01-23,24.910234670405234
2026-01-24,28.80245883765605
2026-01-25,23.353345003504906
2026-01-26,21.79645533660458
2026-01-27,20.239565669704252
2026-01-28,24.910234670405234
2026-01-29,21.79645533660458
2026-01-30,25.688679503855397
2026-01-31,35.80846233870752
2026-02-01,35.03001750525736
2026-02-02,21.018010503154418
2026-02-03,21.018010503154418
2026-02-04,21.018010503154418
2026-02-05,24.131789836955072
2026-02-06,41.25757617285867
2026-02-07,45.92824517355965
2026-02-08,38.92224167250818
2026-02-09,26.467124337305563
2026-02-10,26.467124337305563
2026-02-11,25.688679503855397
2026-02-12,24.910234670405234
2026-02-13,31.91623817145671
2026-02-14,77.84448334501636
2026-02-15,56.04802800841178
2026-02-16,27.245569170755726
2026-02-17,20.239565669704252
2026-02-18,19.46112083625409
2026-02-19,21.79645533660458
2026-02-20,24.910234670405234
2026-02-21,35.03001750525736
2026-02-22,35.03001750525736
2026-02-23,22.574900170054743
2026-02-24,21.79645533660458
2026-02-25,20.239565669704252
2026-02-26,23.353345003504906
2026-02-27,26.467124337305563
2026-02-28,35.03001750525736
2026-03-01,32.69468300490687
2026-03-02,22.574900170054743
2026-03-03,20.239565669704252
2026-03-04,21.79645533660458
2026-03-05,24.131789836955072
2026-03-06,27.245569170755726
2026-03-07,35.03001750525736
2026-03-08,35.80846233870752
2026-03-09,23.353345003504906
2026-03-10,24.131789836955072
2026-03-11,23.353345003504906
2026-03-12,24.910234670405234
2026-03-13,30.35934850455638
2026-03-14,36.58690717215769
2026-03-15,33.47312783835704
2026-03-16,24.131789836955072
2026-03-17,22.574900170054743
2026-03-18,22.574900170054743
2026-03-19,22.574900170054743
2026-03-20,26.467124337305563
2026-03-21,33.47312783835704
2026-03-22,32.69468300490687
2026-03-23,24.131789836955072
2026-03-24,22.574900170054743
2026-03-25,21.018010503154418
2026-03-26,21.018010503154418
2026-03-27,26.467124337305563
2026-03-28,35.03001750525736
2026-03-29,33.47312783835704
2026-03-30,21.018010503154418
2026-03-31,22.574900170054743
2026-04-01,22.574900170054743
2026-04-02,24.131789836955072
2026-04-03,28.80245883765605
2026-04-04,32.69468300490687
2026-04-05,38.14379683905801
2026-04-06,22.574900170054743
2026-04-07,21.018010503154418
2026-04-08,21.79645533660458
2026-04-09,21.79645533660458
2026-04-10,23.353345003504906
2026-04-11,36.58690717215769
2026-04-12,33.47312783835704
2026-04-13,21.018010503154418
2026-04-14,21.018010503154418
2026-04-15,20.239565669704252
2026-04-16,24.131789836955072
2026-04-17,23.353345003504906
2026-04-18,32.69468300490687
2026-04-19,32.69468300490687
2026-04-20,21.79645533660458
2026-04-21,20.239565669704252
2026-04-22,20.239565669704252
2026-04-23,22.574900170054743
2026-04-24,28.02401400420589
2026-04-25,31.91623817145671
2026-04-26,31.91623817145671
2026-04-27,21.79645533660458
2026-04-28,18.682676002803927
2026-04-29,20.239565669704252
2026-04-30,21.79645533660458
2026-05-01,24.910234670405234
2026-05-02,31.91623817145671
2026-05-03,29.580903671106217
2026-05-04,23.353345003504906
2026-05-05,21.018010503154418
2026-05-06,20.239565669704252
2026-05-07,22.574900170054743
2026-05-08,26.467124337305563
2026-05-09,42.814465839758995
2026-05-10,73.95225917776554
2026-05-11,24.910234670405234
2026-05-12,21.018010503154418
2026-05-13,21.018010503154418
2026-05-14,24.131789836955072
2026-05-15,24.910234670405234
2026-05-16,35.03001750525736
2026-05-17,30.35934850455638
2026-05-18,21.79645533660458
2026-05-19,18.682676002803927
2026-05-20,20.239565669704252
2026-05-21,22.574900170054743
2026-05-22,24.910234670405234
2026-05-23,28.80245883765605
2026-05-24,29.580903671106217
2026-05-25,27.245569170755726
2026-05-26,21.018010503154418
2026-05-27,19.46112083625409
2026-05-28,21.018010503154418
2026-05-29,24.131789836955072
2026-05-30,29.580903671106217
2026-05-31,27.245569170755726
