Time,ford
2024-09-23,68.64220524559859
2024-09-24,68.64220524559859
2024-09-25,66.03553922361384
2024-09-26,66.03553922361384
2024-09-27,64.29776187562399
2024-09-28,72.11775994157827
2024-09-29,63.42887320162908
2024-09-30,66.03553922361384
2024-10-01,65.16665054961892
2024-10-02,68.64220524559859
2024-10-03,66.90442789760876
2024-10-04,72.98664861557319
2024-10-05,71.24887126758335
2024-10-06,62.55998452763416
2024-10-07,66.90442789760876
2024-10-08,68.64220524559859
2024-10-09,65.16665054961892
2024-10-10,65.16665054961892
2024-10-11,71.24887126758335
2024-10-12,70.37998259358842
2024-10-13,66.03553922361384
2024-10-14,70.37998259358842
2024-10-15,67.77331657160367
2024-10-16,65.16665054961892
2024-10-17,68.64220524559859
2024-10-18,70.37998259358842
2024-10-19,72.98664861557319
2024-10-20,64.29776187562399
2024-10-21,69.5110939195935
2024-10-22,71.24887126758335
2024-10-23,67.77331657160367
2024-10-24,67.77331657160367
2024-10-25,69.5110939195935
2024-10-26,68.64220524559859
2024-10-27,65.16665054961892
2024-10-28,68.64220524559859
2024-10-29,66.03553922361384
2024-10-30,65.16665054961892
2024-10-31,64.29776187562399
2024-11-01,68.64220524559859
2024-11-02,68.64220524559859
2024-11-03,64.29776187562399
2024-11-04,66.90442789760876
2024-11-05,61.69109585363924
2024-11-06,47.788877069720535
2024-11-07,66.90442789760876
2024-11-08,79.06886933353762
2024-11-09,74.72442596356302
2024-11-10,66.03553922361384
2024-11-11,70.37998259358842
2024-11-12,65.16665054961892
2024-11-13,66.90442789760876
2024-11-14,66.90442789760876
2024-11-15,64.29776187562399
2024-11-16,64.29776187562399
2024-11-17,64.29776187562399
2024-11-18,66.03553922361384
2024-11-19,65.16665054961892
2024-11-20,66.03553922361384
2024-11-21,69.5110939195935
2024-11-22,71.24887126758335
2024-11-23,66.90442789760876
2024-11-24,64.29776187562399
2024-11-25,66.90442789760876
2024-11-26,69.5110939195935
2024-11-27,72.11775994157827
2024-11-28,60.82220717964432
2024-11-29,70.37998259358842
2024-11-30,70.37998259358842
2024-12-01,59.9533185056494
2024-12-02,67.77331657160367
2024-12-03,67.77331657160367
2024-12-04,66.03553922361384
2024-12-05,63.42887320162908
2024-12-06,64.29776187562399
2024-12-07,70.37998259358842
2024-12-08,63.42887320162908
2024-12-09,66.03553922361384
2024-12-10,66.90442789760876
2024-12-11,65.16665054961892
2024-12-12,66.90442789760876
2024-12-13,69.5110939195935
2024-12-14,73.8555372895681
2024-12-15,64.29776187562399
2024-12-16,67.77331657160367
2024-12-17,70.37998259358842
2024-12-18,68.64220524559859
2024-12-19,69.5110939195935
2024-12-20,69.5110939195935
2024-12-21,70.37998259358842
2024-12-22,65.16665054961892
2024-12-23,75.59331463755794
2024-12-24,66.03553922361384
2024-12-25,54.73998646167989
2024-12-26,75.59331463755794
2024-12-27,79.06886933353762
2024-12-28,75.59331463755794
2024-12-29,72.11775994157827
2024-12-30,78.1999806595427
2024-12-31,75.59331463755794
2025-01-01,64.29776187562399
2025-01-02,72.11775994157827
2025-01-03,72.11775994157827
2025-01-04,73.8555372895681
2025-01-05,64.29776187562399
2025-01-06,70.37998259358842
2025-01-07,71.24887126758335
2025-01-08,66.03553922361384
2025-01-09,77.33109198554779
2025-01-10,69.5110939195935
2025-01-11,69.5110939195935
2025-01-12,65.16665054961892
2025-01-13,67.77331657160367
2025-01-14,66.03553922361384
2025-01-15,68.64220524559859
2025-01-16,71.24887126758335
2025-01-17,73.8555372895681
2025-01-18,76.46220331155286
2025-01-19,65.16665054961892
2025-01-20,68.64220524559859
2025-01-21,66.03553922361384
2025-01-22,64.29776187562399
2025-01-23,70.37998259358842
2025-01-24,71.24887126758335
2025-01-25,72.11775994157827
2025-01-26,70.37998259358842
2025-01-27,69.5110939195935
2025-01-28,68.64220524559859
2025-01-29,67.77331657160367
2025-01-30,66.90442789760876
2025-01-31,68.64220524559859
2025-02-01,73.8555372895681
2025-02-02,67.77331657160367
2025-02-03,66.03553922361384
2025-02-04,71.24887126758335
2025-02-05,66.90442789760876
2025-02-06,61.69109585363924
2025-02-07,67.77331657160367
2025-02-08,72.11775994157827
2025-02-09,61.69109585363924
2025-02-10,73.8555372895681
2025-02-11,69.5110939195935
2025-02-12,63.42887320162908
2025-02-13,65.16665054961892
2025-02-14,72.98664861557319
2025-02-15,75.59331463755794
2025-02-16,66.90442789760876
2025-02-17,72.11775994157827
2025-02-18,70.37998259358842
2025-02-19,72.98664861557319
2025-02-20,68.64220524559859
2025-02-21,76.46220331155286
2025-02-22,78.1999806595427
2025-02-23,67.77331657160367
2025-02-24,72.11775994157827
2025-02-25,73.8555372895681
2025-02-26,74.72442596356302
2025-02-27,75.59331463755794
2025-02-28,79.06886933353762
2025-03-01,80.80664668152745
2025-03-02,71.24887126758335
2025-03-03,73.8555372895681
2025-03-04,69.5110939195935
2025-03-05,71.24887126758335
2025-03-06,68.64220524559859
2025-03-07,72.98664861557319
2025-03-08,76.46220331155286
2025-03-09,70.37998259358842
2025-03-10,75.59331463755794
2025-03-11,74.72442596356302
2025-03-12,69.5110939195935
2025-03-13,71.24887126758335
2025-03-14,70.37998259358842
2025-03-15,79.06886933353762
2025-03-16,70.37998259358842
2025-03-17,73.8555372895681
2025-03-18,72.98664861557319
2025-03-19,74.72442596356302
2025-03-20,69.5110939195935
2025-03-21,72.11775994157827
2025-03-22,78.1999806595427
2025-03-23,72.98664861557319
2025-03-24,71.24887126758335
2025-03-25,69.5110939195935
2025-03-26,74.72442596356302
2025-03-27,72.11775994157827
2025-03-28,77.33109198554779
2025-03-29,80.80664668152745
2025-03-30,72.98664861557319
2025-03-31,71.24887126758335
2025-04-01,71.24887126758335
2025-04-02,67.77331657160367
2025-04-03,86.01997872549697
2025-04-04,86.01997872549697
2025-04-05,86.88886739949189
2025-04-06,75.59331463755794
2025-04-07,75.59331463755794
2025-04-08,73.8555372895681
2025-04-09,73.8555372895681
2025-04-10,70.37998259358842
2025-04-11,73.8555372895681
2025-04-12,78.1999806595427
2025-04-13,67.77331657160367
2025-04-14,79.93775800753254
2025-04-15,78.62965088294678
2025-04-16,69.01936021947552
2025-04-17,75.56944406959104
2025-04-18,77.75598809535849
2025-04-19,79.93775800753254
2025-04-20,74.2613369450053
2025-04-21,72.94845570682617
2025-04-22,72.5140113698287
2025-04-23,69.45380455647296
2025-04-24,70.32746734406126
2025-04-25,72.94845570682617
2025-04-26,73.82211849441445
2025-04-27,68.58014176888467
2025-04-28,74.69578128200276
2025-04-29,78.19043243235595
2025-04-30,71.6403485822404
2025-05-01,74.69578128200276
2025-05-02,75.1349997325936
2025-05-03,76.44310685717934
2025-05-04,72.5140113698287
2025-05-05,74.69578128200276
2025-05-06,69.01936021947552
2025-05-07,71.20113013164956
2025-05-08,72.07479291923786
2025-05-09,76.00866252018189
2025-05-10,79.93775800753254
2025-05-11,70.76668579465209
2025-05-12,76.00866252018189
2025-05-13,73.387674157417
2025-05-14,74.2613369450053
2025-05-15,70.2749520945341
2025-05-16,70.2749520945341
2025-05-17,72.91026279807913
2025-05-18,70.2749520945341
2025-05-19,75.54557350162416
2025-05-20,70.2749520945341
2025-05-21,73.7886996992608
2025-05-22,73.7886996992608
2025-05-23,79.05932110635086
2025-05-24,75.54557350162416
2025-05-25,72.03182589689746
2025-05-26,70.2749520945341
2025-05-27,72.91026279807913
2025-05-28,76.42401040280583
2025-05-29,72.91026279807913
2025-05-30,76.42401040280583
2025-05-31,77.3024473039875
2025-06-01,72.91026279807913
2025-06-02,76.42401040280583
2025-06-03,72.91026279807913
2025-06-04,75.54557350162416
2025-06-05,74.66713660044249
2025-06-06,77.3024473039875
2025-06-07,75.54557350162416
2025-06-08,70.2749520945341
2025-06-09,73.7886996992608
2025-06-10,72.91026279807913
2025-06-11,72.91026279807913
2025-06-12,77.3024473039875
2025-06-13,72.91026279807913
2025-06-14,73.7886996992608
2025-06-15,70.2749520945341
2025-06-16,75.54557350162416
2025-06-17,72.03182589689746
2025-06-18,76.42401040280583
2025-06-19,74.66713660044249
2025-06-20,77.3024473039875
2025-06-21,75.54557350162416
2025-06-22,65.88276758862573
2025-06-23,74.66713660044249
2025-06-24,77.3024473039875
2025-06-25,74.66713660044249
2025-06-26,79.05932110635086
2025-06-27,76.42401040280583
2025-06-28,81.6946318098959
2025-06-29,74.66713660044249
2025-06-30,78.18088420516919
2025-07-01,80.81619490871422
2025-07-02,79.05932110635086
2025-07-03,77.3024473039875
2025-07-04,72.03182589689746
2025-07-05,78.18088420516919
2025-07-06,74.66713660044249
2025-07-07,80.81619490871422
2025-07-08,81.6946318098959
2025-07-09,79.93775800753254
2025-07-10,79.93775800753254
2025-07-11,84.32994251344093
2025-07-12,85.2083794146226
2025-07-13,78.18088420516919
2025-07-14,79.93775800753254
2025-07-15,83.45150561225924
2025-07-16,81.6946318098959
2025-07-17,85.2083794146226
2025-07-18,77.3024473039875
2025-07-19,86.08681631580427
2025-07-20,83.45150561225924
2025-07-21,87.84369011816763
2025-07-22,84.32994251344093
2025-07-23,81.6946318098959
2025-07-24,79.93775800753254
2025-07-25,81.6946318098959
2025-07-26,81.6946318098959
2025-07-27,75.54557350162416
2025-07-28,80.81619490871422
2025-07-29,82.57306871107757
2025-07-30,84.32994251344093
2025-07-31,85.2083794146226
2025-08-01,85.2083794146226
2025-08-02,86.08681631580427
2025-08-03,78.18088420516919
2025-08-04,79.05932110635086
2025-08-05,79.93775800753254
2025-08-06,80.81619490871422
2025-08-07,81.6946318098959
2025-08-08,82.57306871107757
2025-08-09,86.96525321698596
2025-08-10,80.81619490871422
2025-08-11,82.57306871107757
2025-08-12,82.57306871107757
2025-08-13,82.57306871107757
2025-08-14,82.57306871107757
2025-08-15,79.05932110635086
2025-08-16,82.57306871107757
2025-08-17,77.3024473039875
2025-08-18,78.18088420516919
2025-08-19,79.05932110635086
2025-08-20,74.66713660044249
2025-08-21,77.3024473039875
2025-08-22,79.93775800753254
2025-08-23,82.57306871107757
2025-08-24,75.54557350162416
2025-08-25,79.05932110635086
2025-08-26,78.18088420516919
2025-08-27,76.42401040280583
2025-08-28,77.3024473039875
2025-08-29,74.66713660044249
2025-08-30,76.42401040280583
2025-08-31,71.15338899571577
2025-09-01,73.7886996992608
2025-09-02,77.3024473039875
2025-09-03,72.91026279807913
2025-09-04,76.42401040280583
2025-09-05,70.2749520945341
2025-09-06,72.03182589689746
2025-09-07,66.7612044898074
2025-09-08,72.91026279807913
2025-09-09,74.66713660044249
2025-09-10,71.15338899571577
2025-09-11,66.7612044898074
2025-09-12,66.7612044898074
2025-09-13,72.03182589689746
2025-09-14,66.7612044898074
2025-09-15,72.91026279807913
2025-09-16,72.03182589689746
2025-09-17,72.03182589689746
2025-09-18,72.03182589689746
2025-09-19,73.7886996992608
2025-09-20,77.3024473039875
2025-09-21,65.88276758862573
2025-09-22,74.66713660044249
2025-09-23,72.03182589689746
2025-09-24,74.66713660044249
2025-09-25,72.03182589689746
2025-09-26,74.66713660044249
2025-09-27,77.3024473039875
2025-09-28,69.39651519335243
2025-09-29,75.54557350162416
2025-09-30,74.66713660044249
2025-10-01,74.66713660044249
2025-10-02,69.39651519335243
2025-10-03,71.15338899571577
2025-10-04,72.91026279807913
2025-10-05,64.12589378626237
2025-10-06,66.7612044898074
2025-10-07,69.39651519335243
2025-10-08,72.03182589689746
2025-10-09,72.91026279807913
2025-10-10,72.03182589689746
2025-10-11,72.91026279807913
2025-10-12,70.2749520945341
2025-10-13,74.66713660044249
2025-10-14,73.7886996992608
2025-10-15,76.42401040280583
2025-10-16,72.91026279807913
2025-10-17,72.03182589689746
2025-10-18,79.93775800753254
2025-10-19,68.51807829217076
2025-10-20,72.03182589689746
2025-10-21,70.2749520945341
2025-10-22,74.66713660044249
2025-10-23,72.91026279807913
2025-10-24,76.42401040280583
2025-10-25,73.7886996992608
2025-10-26,68.51807829217076
2025-10-27,74.66713660044249
2025-10-28,70.2749520945341
2025-10-29,66.7612044898074
2025-10-30,71.15338899571577
2025-10-31,68.51807829217076
2025-11-01,73.7886996992608
2025-11-02,66.7612044898074
2025-11-03,72.03182589689746
2025-11-04,71.15338899571577
2025-11-05,71.15338899571577
2025-11-06,72.03182589689746
2025-11-07,74.66713660044249
2025-11-08,75.54557350162416
2025-11-09,67.63964139098907
2025-11-10,72.03182589689746
2025-11-11,75.54557350162416
2025-11-12,73.7886996992608
2025-11-13,72.91026279807913
2025-11-14,76.42401040280583
2025-11-15,78.18088420516919
2025-11-16,72.03182589689746
2025-11-17,75.54557350162416
2025-11-18,77.3024473039875
2025-11-19,76.42401040280583
2025-11-20,73.7886996992608
2025-11-21,77.3024473039875
2025-11-22,79.05932110635086
2025-11-23,73.7886996992608
2025-11-24,75.54557350162416
2025-11-25,77.3024473039875
2025-11-26,76.42401040280583
2025-11-27,65.00433068744404
2025-11-28,73.7886996992608
2025-11-29,75.54557350162416
2025-11-30,70.2749520945341
2025-12-01,72.03182589689746
2025-12-02,72.03182589689746
2025-12-03,73.7886996992608
2025-12-04,74.66713660044249
2025-12-05,75.54557350162416
2025-12-06,78.18088420516919
2025-12-07,71.15338899571577
2025-12-08,77.3024473039875
2025-12-09,76.42401040280583
2025-12-10,72.03182589689746
2025-12-11,73.7886996992608
2025-12-12,72.39784127238983
2025-12-13,78.03447805497224
2025-12-14,69.54292134354937
2025-12-15,73.34948124866997
2025-12-16,77.5952596043814
2025-12-17,78.03447805497224
2025-12-18,80.88939798381269
2025-12-19,78.03447805497224
2025-12-20,79.93775800753254
2025-12-21,72.83705972298065
2025-12-22,76.64361962810125
2025-12-23,75.6919796518211
2025-12-24,76.13119810241193
2025-12-25,58.63566315387689
2025-12-26,77.08283807869208
2025-12-27,81.84103796009283
2025-12-28,73.7886996992608
2025-12-29,82.28025641068368
2025-12-30,83.23189638696383
2025-12-31,77.08283807869208
2026-01-01,65.73636143842877
2026-01-02,78.98611803125239
2026-01-03,79.93775800753254
2026-01-04,68.59128136726922
2026-01-05,70.49456131982951
2026-01-06,74.74033967554095
2026-01-07,74.74033967554095
2026-01-08,73.34948124866997
2026-01-09,77.08283807869208
2026-01-10,75.83838580201804
2026-01-11,69.6893274937463
2026-01-12,72.76385664788218
2026-01-13,74.81354275063941
2026-01-14,83.0122871616684
2026-01-15,79.93775800753254
2026-01-16,78.91291495615391
2026-01-17,84.03713021304702
2026-01-18,70.71417054512493
2026-01-19,78.91291495615391
2026-01-20,75.83838580201804
2026-01-21,74.81354275063941
2026-01-22,74.81354275063941
2026-01-23,73.7886996992608
2026-01-24,73.7886996992608
2026-01-25,63.54026918547458
2026-01-26,68.66448444236768
2026-01-27,74.81354275063941
2026-01-28,75.83838580201804
2026-01-29,77.88807190477529
2026-01-30,75.83838580201804
2026-01-31,80.96260105891115
2026-02-01,73.7886996992608
2026-02-02,73.7886996992608
2026-02-03,73.7886996992608
2026-02-04,72.76385664788218
2026-02-05,76.86322885339666
2026-02-06,74.81354275063941
2026-02-07,85.06197326442565
2026-02-08,80.96260105891115
2026-02-09,73.7886996992608
2026-02-10,81.98744411028977
2026-02-11,79.93775800753254
2026-02-12,78.91291495615391
2026-02-13,86.08681631580427
2026-02-14,90.18618852131875
2026-02-15,83.0122871616684
2026-02-16,91.21103157269738
2026-02-17,86.08681631580427
2026-02-18,88.1365024185615
2026-02-19,87.11165936718288
2026-02-20,86.08681631580427
2026-02-21,95.31040377821186
2026-02-22,80.96260105891115
2026-02-23,86.08681631580427
2026-02-24,91.21103157269738
2026-02-25,86.08681631580427
2026-02-26,89.16134546994013
2026-02-27,90.18618852131875
2026-02-28,94.28556072683324
2026-03-01,89.16134546994013
2026-03-02,96.33524682959049
2026-03-03,88.1365024185615
2026-03-04,86.08681631580427
2026-03-05,90.18618852131875
2026-03-06,87.11165936718288
2026-03-07,94.28556072683324
2026-03-08,87.11165936718288
2026-03-09,88.1365024185615
2026-03-10,85.06197326442565
2026-03-11,87.11165936718288
2026-03-12,89.16134546994013
2026-03-13,91.21103157269738
2026-03-14,93.26071767545461
2026-03-15,84.03713021304702
2026-03-16,85.06197326442565
2026-03-17,87.11165936718288
2026-03-18,86.08681631580427
2026-03-19,89.16134546994013
2026-03-20,91.21103157269738
2026-03-21,97.36008988096911
2026-03-22,89.16134546994013
2026-03-23,90.18618852131875
2026-03-24,88.1365024185615
2026-03-25,88.1365024185615
2026-03-26,88.1365024185615
2026-03-27,87.11165936718288
2026-03-28,95.31040377821186
2026-03-29,90.18618852131875
2026-03-30,88.1365024185615
2026-03-31,93.26071767545461
2026-04-01,94.28556072683324
2026-04-02,90.18618852131875
2026-04-03,97.36008988096911
2026-04-04,93.26071767545461
2026-04-05,86.08681631580427
2026-04-06,96.33524682959049
2026-04-07,92.235874624076
2026-04-08,97.36008988096911
2026-04-09,95.31040377821186
2026-04-10,96.33524682959049
2026-04-11,98.38493293234774
2026-04-12,93.26071767545461
2026-04-13,96.33524682959049
2026-04-14,94.28556072683324
2026-04-15,88.1365024185615
2026-04-16,96.33524682959049
2026-04-17,100.43461903510497
2026-04-18,102.48430513786222
2026-04-19,87.11165936718288
2026-04-20,93.26071767545461
2026-04-21,96.33524682959049
2026-04-22,94.28556072683324
2026-04-23,92.235874624076
2026-04-24,89.16134546994013
2026-04-25,91.21103157269738
2026-04-26,88.1365024185615
2026-04-27,90.18618852131875
2026-04-28,83.0122871616684
2026-04-29,86.08681631580427
2026-04-30,85.06197326442565
2026-05-01,88.1365024185615
2026-05-02,88.1365024185615
2026-05-03,81.98744411028977
2026-05-04,86.08681631580427
2026-05-05,81.98744411028977
2026-05-06,81.98744411028977
2026-05-07,93.26071767545461
2026-05-08,85.06197326442565
2026-05-09,88.1365024185615
2026-05-10,80.96260105891115
2026-05-11,84.03713021304702
2026-05-12,87.11165936718288
2026-05-13,93.26071767545461
2026-05-14,92.235874624076
2026-05-15,96.33524682959049
2026-05-16,101.4594620864836
2026-05-17,92.235874624076
2026-05-18,89.16134546994013
2026-05-19,95.31040377821186
2026-05-20,92.235874624076
2026-05-21,97.36008988096911
2026-05-22,95.31040377821186
2026-05-23,95.31040377821186
2026-05-24,91.21103157269738
2026-05-25,86.08681631580427
2026-05-26,95.31040377821186
2026-05-27,90.18618852131875
2026-05-28,94.28556072683324
2026-05-29,94.28556072683324
2026-05-30,95.31040377821186
2026-05-31,92.235874624076
