Time,boston_celtics
2024-10-11,2.104535637149028
2024-10-12,2.806047516198704
2024-10-13,5.962850971922246
2024-10-14,3.5075593952483803
2024-10-15,3.156803455723542
2024-10-16,3.858315334773218
2024-10-17,2.4552915766738663
2024-10-18,2.104535637149028
2024-10-19,2.4552915766738663
2024-10-20,2.4552915766738663
2024-10-21,2.806047516198704
2024-10-22,9.470410367170627
2024-10-23,19.291576673866093
2024-10-24,7.716630669546436
2024-10-25,9.119654427645788
2024-10-26,5.2613390928725705
2024-10-27,8.067386609071274
2024-10-28,4.559827213822894
2024-10-29,8.76889848812095
2024-10-30,5.962850971922246
2024-10-31,9.470410367170627
2024-11-01,5.962850971922246
2024-11-02,12.27645788336933
2024-11-03,5.962850971922246
2024-11-04,3.858315334773218
2024-11-05,6.313606911447084
2024-11-06,3.156803455723542
2024-11-07,10.873434125269979
2024-11-08,4.209071274298056
2024-11-09,8.418142548596112
2024-11-10,7.716630669546436
2024-11-11,3.858315334773218
2024-11-12,4.559827213822894
2024-11-13,9.119654427645788
2024-11-14,6.313606911447084
2024-11-15,3.156803455723542
2024-11-16,4.559827213822894
2024-11-17,9.119654427645788
2024-11-18,3.5075593952483803
2024-11-19,6.313606911447084
2024-11-20,15.082505399568035
2024-11-21,3.858315334773218
2024-11-22,4.559827213822894
2024-11-23,7.716630669546436
2024-11-24,7.3658747300215985
2024-11-25,4.559827213822894
2024-11-26,7.015118790496761
2024-11-27,3.156803455723542
2024-11-28,3.5075593952483803
2024-11-29,4.559827213822894
2024-11-30,9.119654427645788
2024-12-01,5.2613390928725705
2024-12-02,7.3658747300215985
2024-12-03,6.313606911447084
2024-12-04,5.2613390928725705
2024-12-05,6.313606911447084
2024-12-06,4.559827213822894
2024-12-07,10.171922246220303
2024-12-08,8.418142548596112
2024-12-09,3.156803455723542
2024-12-10,3.156803455723542
2024-12-11,3.156803455723542
2024-12-12,4.209071274298056
2024-12-13,6.313606911447084
2024-12-14,3.858315334773218
2024-12-15,4.910583153347733
2024-12-16,4.559827213822894
2024-12-17,3.5075593952483803
2024-12-18,3.5075593952483803
2024-12-19,3.858315334773218
2024-12-20,6.664362850971923
2024-12-21,3.858315334773218
2024-12-22,6.313606911447084
2024-12-23,3.858315334773218
2024-12-24,7.716630669546436
2024-12-25,9.119654427645788
2024-12-26,8.418142548596112
2024-12-27,3.858315334773218
2024-12-28,7.015118790496761
2024-12-29,5.2613390928725705
2024-12-30,5.2613390928725705
2024-12-31,6.313606911447084
2025-01-01,3.858315334773218
2025-01-02,4.910583153347733
2025-01-03,9.821166306695465
2025-01-04,7.3658747300215985
2025-01-05,8.067386609071274
2025-01-06,2.806047516198704
2025-01-07,3.858315334773218
2025-01-08,7.3658747300215985
2025-01-09,2.806047516198704
2025-01-10,3.5075593952483803
2025-01-11,6.664362850971923
2025-01-12,3.858315334773218
2025-01-13,4.209071274298056
2025-01-14,2.806047516198704
2025-01-15,3.858315334773218
2025-01-16,5.962850971922246
2025-01-17,4.209071274298056
2025-01-18,7.3658747300215985
2025-01-19,6.313606911447084
2025-01-20,4.910583153347733
2025-01-21,4.209071274298056
2025-01-22,3.156803455723542
2025-01-23,7.3658747300215985
2025-01-24,7.716630669546436
2025-01-25,5.612095032397408
2025-01-26,6.313606911447084
2025-01-27,3.5075593952483803
2025-01-28,6.664362850971923
2025-01-29,3.156803455723542
2025-01-30,4.910583153347733
2025-01-31,3.5075593952483803
2025-02-01,6.313606911447084
2025-02-02,6.313606911447084
2025-02-03,7.3658747300215985
2025-02-04,4.209071274298056
2025-02-05,8.76889848812095
2025-02-06,6.313606911447084
2025-02-07,8.418142548596112
2025-02-08,4.559827213822894
2025-02-09,7.3658747300215985
2025-02-10,4.209071274298056
2025-02-11,5.2613390928725705
2025-02-12,4.209071274298056
2025-02-13,5.962850971922246
2025-02-14,3.156803455723542
2025-02-15,2.806047516198704
2025-02-16,2.4552915766738663
2025-02-17,2.104535637149028
2025-02-18,2.104535637149028
2025-02-19,2.4552915766738663
2025-02-20,3.858315334773218
2025-02-21,6.664362850971923
2025-02-22,3.5075593952483803
2025-02-23,9.470410367170627
2025-02-24,3.156803455723542
2025-02-25,3.858315334773218
2025-02-26,8.067386609071274
2025-02-27,5.962850971922246
2025-02-28,4.209071274298056
2025-03-01,11.574946004319655
2025-03-02,9.821166306695465
2025-03-03,3.5075593952483803
2025-03-04,3.5075593952483803
2025-03-05,4.209071274298056
2025-03-06,8.418142548596112
2025-03-07,7.3658747300215985
2025-03-08,5.962850971922246
2025-03-09,19.64233261339093
2025-03-10,5.2613390928725705
2025-03-11,6.313606911447084
2025-03-12,5.2613390928725705
2025-03-13,8.76889848812095
2025-03-14,4.559827213822894
2025-03-15,8.067386609071274
2025-03-16,7.3658747300215985
2025-03-17,3.156803455723542
2025-03-18,4.559827213822894
2025-03-19,7.015118790496761
2025-03-20,9.821166306695465
2025-03-21,5.612095032397408
2025-03-22,7.015118790496761
2025-03-23,6.313606911447084
2025-03-24,4.910583153347733
2025-03-25,6.664362850971923
2025-03-26,4.559827213822894
2025-03-27,7.716630669546436
2025-03-28,3.5075593952483803
2025-03-29,4.559827213822894
2025-03-30,6.664362850971923
2025-03-31,3.858315334773218
2025-04-01,6.664362850971923
2025-04-02,3.858315334773218
2025-04-03,5.962850971922246
2025-04-04,3.858315334773218
2025-04-05,6.313606911447084
2025-04-06,5.962850971922246
2025-04-07,3.858315334773218
2025-04-08,4.559827213822894
2025-04-09,10.171922246220303
2025-04-10,4.910583153347733
2025-04-11,4.209071274298056
2025-04-12,6.664362850971923
2025-04-13,7.015118790496761
2025-04-14,3.156803455723542
2025-04-15,2.899457051478777
2025-04-16,3.8531433303030127
2025-04-17,3.074835021241196
2025-04-18,2.899457051478777
2025-04-19,4.242297484833921
2025-04-20,20.822333269638698
2025-04-21,6.538824197013302
2025-04-22,4.41767545459634
2025-04-23,9.26290327872966
2025-04-24,12.726892454501764
2025-04-25,7.706286660606025
2025-04-26,15.237195351449632
2025-04-27,12.513116269733274
2025-04-28,14.458887042387815
2025-04-29,7.706286660606025
2025-04-30,18.098254187922336
2025-05-01,5.585137918189066
2025-05-02,6.75260038178179
2025-05-03,5.195983763658157
2025-05-04,5.195983763658157
2025-05-05,11.170275836378131
2025-05-06,21.600641578700515
2025-05-07,10.781121681847221
2025-05-08,21.776019548462934
2025-05-09,7.5309086908436065
2025-05-10,30.260614518130776
2025-05-11,12.726892454501764
2025-05-12,12.726892454501764
2025-05-13,35.06744412725803
2025-05-14,15.023419166681144
2025-05-15,32.493980084810374
2025-05-16,14.109228194720295
2025-05-17,42.75523695369786
2025-05-18,4.703076064906765
2025-05-19,2.99286658675885
2025-05-20,2.137761847684893
2025-05-21,2.5653142172218715
2025-05-22,2.137761847684893
2025-05-23,1.7102094781479145
2025-05-24,2.5653142172218715
2025-05-25,2.137761847684893
2025-05-26,2.137761847684893
2025-05-27,1.7102094781479145
2025-05-28,1.7102094781479145
2025-05-29,1.7102094781479145
2025-05-30,2.137761847684893
2025-05-31,1.7102094781479145
2025-06-01,2.137761847684893
2025-06-02,1.7102094781479145
2025-06-03,1.7102094781479145
2025-06-04,1.7102094781479145
2025-06-05,2.137761847684893
2025-06-06,2.137761847684893
2025-06-07,1.7102094781479145
2025-06-08,1.2826571086109357
2025-06-09,1.7102094781479145
2025-06-10,1.7102094781479145
2025-06-11,1.7102094781479145
2025-06-12,1.7102094781479145
2025-06-13,1.7102094781479145
2025-06-14,1.7102094781479145
2025-06-15,1.7102094781479145
2025-06-16,1.7102094781479145
2025-06-17,1.7102094781479145
2025-06-18,1.7102094781479145
2025-06-19,1.7102094781479145
2025-06-20,2.137761847684893
2025-06-21,1.7102094781479145
2025-06-22,2.137761847684893
2025-06-23,2.5653142172218715
2025-06-24,5.9857331735177
2025-06-25,6.41328554305468
2025-06-26,6.41328554305468
2025-06-27,5.130628434443743
2025-06-28,2.5653142172218715
2025-06-29,2.5653142172218715
2025-06-30,2.5653142172218715
2025-07-01,4.275523695369786
2025-07-02,3.420418956295829
2025-07-03,2.99286658675885
2025-07-04,2.99286658675885
2025-07-05,2.5653142172218715
2025-07-06,2.5653142172218715
2025-07-07,2.5653142172218715
2025-07-08,2.137761847684893
2025-07-09,2.137761847684893
2025-07-10,2.5653142172218715
2025-07-11,2.5653142172218715
2025-07-12,2.137761847684893
2025-07-13,2.137761847684893
2025-07-14,2.137761847684893
2025-07-15,2.137761847684893
2025-07-16,2.137761847684893
2025-07-17,2.137761847684893
2025-07-18,2.5653142172218715
2025-07-19,2.137761847684893
2025-07-20,2.99286658675885
2025-07-21,2.137761847684893
2025-07-22,1.7102094781479145
2025-07-23,1.7102094781479145
2025-07-24,1.7102094781479145
2025-07-25,2.137761847684893
2025-07-26,2.5653142172218715
2025-07-27,2.137761847684893
2025-07-28,2.137761847684893
2025-07-29,2.5653142172218715
2025-07-30,2.5653142172218715
2025-07-31,2.137761847684893
2025-08-01,1.7102094781479145
2025-08-02,1.2826571086109357
2025-08-03,2.137761847684893
2025-08-04,1.7102094781479145
2025-08-05,2.137761847684893
2025-08-06,1.7102094781479145
2025-08-07,1.7102094781479145
2025-08-08,1.7102094781479145
2025-08-09,1.7102094781479145
2025-08-10,1.7102094781479145
2025-08-11,1.2826571086109357
2025-08-12,1.2826571086109357
2025-08-13,1.2826571086109357
2025-08-14,2.137761847684893
2025-08-15,1.7102094781479145
2025-08-16,1.2826571086109357
2025-08-17,1.7102094781479145
2025-08-18,1.2826571086109357
2025-08-19,1.2826571086109357
2025-08-20,1.7102094781479145
2025-08-21,1.2826571086109357
2025-08-22,1.2826571086109357
2025-08-23,1.2826571086109357
2025-08-24,1.2826571086109357
2025-08-25,1.2826571086109357
2025-08-26,1.2826571086109357
2025-08-27,1.7102094781479145
2025-08-28,1.2826571086109357
2025-08-29,1.2826571086109357
2025-08-30,1.2826571086109357
2025-08-31,1.2826571086109357
2025-09-01,1.2826571086109357
2025-09-02,1.2826571086109357
2025-09-03,1.2826571086109357
2025-09-04,1.2826571086109357
2025-09-05,1.2826571086109357
2025-09-06,1.2826571086109357
2025-09-07,1.2826571086109357
2025-09-08,1.2826571086109357
2025-09-09,0.8551047390739572
2025-09-10,1.2826571086109357
2025-09-11,1.2826571086109357
2025-09-12,1.2826571086109357
2025-09-13,0.8551047390739572
2025-09-14,1.2826571086109357
2025-09-15,0.8551047390739572
2025-09-16,0.8551047390739572
2025-09-17,1.2826571086109357
2025-09-18,1.7102094781479145
2025-09-19,0.8551047390739572
2025-09-20,1.2826571086109357
2025-09-21,1.2826571086109357
2025-09-22,1.7102094781479145
2025-09-23,1.2826571086109357
2025-09-24,1.2826571086109357
2025-09-25,1.2826571086109357
2025-09-26,1.2826571086109357
2025-09-27,1.2826571086109357
2025-09-28,1.2826571086109357
2025-09-29,1.7102094781479145
2025-09-30,1.2826571086109357
2025-10-01,1.2826571086109357
2025-10-02,1.2826571086109357
2025-10-03,1.2826571086109357
2025-10-04,1.2826571086109357
2025-10-05,1.2826571086109357
2025-10-06,1.2826571086109357
2025-10-07,1.7102094781479145
2025-10-08,2.137761847684893
2025-10-09,2.99286658675885
2025-10-10,2.137761847684893
2025-10-11,2.99286658675885
2025-10-12,2.5653142172218715
2025-10-13,2.99286658675885
2025-10-14,2.137761847684893
2025-10-15,2.5653142172218715
2025-10-16,3.420418956295829
2025-10-17,2.137761847684893
2025-10-18,1.7102094781479145
2025-10-19,2.137761847684893
2025-10-20,2.137761847684893
2025-10-21,2.5653142172218715
2025-10-22,6.41328554305468
2025-10-23,10.688809238424465
2025-10-24,4.703076064906765
2025-10-25,8.551047390739573
2025-10-26,5.130628434443743
2025-10-27,3.420418956295829
2025-10-28,4.275523695369786
2025-10-29,3.8479713258328077
2025-10-30,5.130628434443743
2025-10-31,4.703076064906765
2025-11-01,7.695942651665615
2025-11-02,4.703076064906765
2025-11-03,3.420418956295829
2025-11-04,5.130628434443743
2025-11-05,3.420418956295829
2025-11-06,4.703076064906765
2025-11-07,3.8479713258328077
2025-11-08,5.9857331735177
2025-11-09,3.420418956295829
2025-11-10,3.8479713258328077
2025-11-11,3.420418956295829
2025-11-12,6.840837912591658
2025-11-13,4.275523695369786
2025-11-14,2.5653142172218715
2025-11-15,2.99286658675885
2025-11-16,4.703076064906765
2025-11-17,2.99286658675885
2025-11-18,3.420418956295829
2025-11-19,5.130628434443743
2025-11-20,2.5653142172218715
2025-11-21,3.420418956295829
2025-11-22,5.130628434443743
2025-11-23,3.8479713258328077
2025-11-24,3.420418956295829
2025-11-25,2.5653142172218715
2025-11-26,5.558180803980722
2025-11-27,5.558180803980722
2025-11-28,2.5653142172218715
2025-11-29,5.558180803980722
2025-11-30,4.703076064906765
2025-12-01,3.420418956295829
2025-12-02,3.420418956295829
2025-12-03,6.840837912591658
2025-12-04,3.8479713258328077
2025-12-05,6.41328554305468
2025-12-06,7.268390282128636
2025-12-07,5.130628434443743
2025-12-08,2.99286658675885
2025-12-09,2.5653142172218715
2025-12-10,2.99286658675885
2025-12-11,3.8674055244481247
2025-12-12,5.499878208134771
2025-12-13,2.6430510116831405
2025-12-14,2.6430510116831405
2025-12-15,3.8674055244481247
2025-12-16,4.683641866291447
2025-12-17,2.4487090255299684
2025-12-18,2.040590854608307
2025-12-19,3.8674055244481247
2025-12-20,5.499878208134771
2025-12-21,4.275523695369786
2025-12-22,3.051169182604802
2025-12-23,4.683641866291447
2025-12-24,2.6430510116831405
2025-12-25,3.051169182604802
2025-12-26,4.275523695369786
2025-12-27,5.499878208134771
2025-12-28,4.275523695369786
2025-12-29,3.2649453673732913
2025-12-30,3.051169182604802
2025-12-31,6.102338365209604
2026-01-01,3.051169182604802
2026-01-02,4.683641866291447
2026-01-03,3.2649453673732913
2026-01-04,5.694220194287943
2026-01-05,3.051169182604802
2026-01-06,4.683641866291447
2026-01-07,3.4592873535264634
2026-01-08,5.091760037213109
2026-01-09,3.2649453673732913
2026-01-10,6.2189435569015075
2026-01-11,4.664207667676131
2026-01-12,3.1094717784507537
2026-01-13,4.275523695369786
2026-01-14,2.3321038338380653
2026-01-15,3.1094717784507537
2026-01-16,5.441575612288819
2026-01-17,3.498155750757098
2026-01-18,4.664207667676131
2026-01-19,3.1094717784507537
2026-01-20,5.441575612288819
2026-01-21,3.498155750757098
2026-01-22,4.275523695369786
2026-01-23,3.498155750757098
2026-01-24,7.38499547382054
2026-01-25,5.052891639982475
2026-01-26,2.7207878061444095
2026-01-27,4.664207667676131
2026-01-28,3.498155750757098
2026-01-29,4.664207667676131
2026-01-30,3.886839723063442
2026-01-31,5.052891639982475
2026-02-01,7.38499547382054
2026-02-02,3.498155750757098
2026-02-03,5.441575612288819
2026-02-04,7.773679446126884
2026-02-05,6.996311501514196
2026-02-06,5.441575612288819
2026-02-07,7.38499547382054
2026-02-08,7.38499547382054
2026-02-09,2.3321038338380653
2026-02-10,2.7207878061444095
2026-02-11,3.1094717784507537
2026-02-12,4.275523695369786
2026-02-13,2.3321038338380653
2026-02-14,2.7207878061444095
2026-02-15,2.3321038338380653
2026-02-16,2.3321038338380653
2026-02-17,2.3321038338380653
2026-02-18,2.7207878061444095
2026-02-19,2.7207878061444095
2026-02-20,5.441575612288819
2026-02-21,3.1094717784507537
2026-02-22,4.664207667676131
2026-02-23,6.2189435569015075
2026-02-24,3.1094717784507537
2026-02-25,5.052891639982475
2026-02-26,5.830259584595163
2026-02-27,3.886839723063442
2026-02-28,5.830259584595163
2026-03-01,4.275523695369786
2026-03-02,8.551047390739573
2026-03-03,6.2189435569015075
2026-03-04,3.886839723063442
2026-03-05,5.830259584595163
2026-03-06,6.996311501514196
2026-03-07,13.215255058415703
2026-03-08,10.494467252271294
2026-03-09,3.886839723063442
2026-03-10,5.441575612288819
2026-03-11,7.773679446126884
2026-03-12,3.886839723063442
2026-03-13,7.38499547382054
2026-03-14,5.441575612288819
2026-03-15,5.052891639982475
2026-03-16,5.052891639982475
2026-03-17,6.607627529207852
2026-03-18,4.664207667676131
2026-03-19,5.441575612288819
2026-03-20,4.275523695369786
2026-03-21,6.2189435569015075
2026-03-22,5.052891639982475
2026-03-23,6.607627529207852
2026-03-24,2.7207878061444095
2026-03-25,4.275523695369786
2026-03-26,6.996311501514196
2026-03-27,4.275523695369786
2026-03-28,5.830259584595163
2026-03-29,6.607627529207852
2026-03-30,5.830259584595163
2026-03-31,4.664207667676131
2026-04-01,4.664207667676131
2026-04-02,6.2189435569015075
2026-04-03,3.886839723063442
2026-04-04,5.441575612288819
2026-04-05,7.773679446126884
2026-04-06,3.886839723063442
2026-04-07,4.275523695369786
2026-04-08,7.773679446126884
2026-04-09,5.830259584595163
2026-04-10,7.773679446126884
2026-04-11,6.2189435569015075
2026-04-12,7.773679446126884
2026-04-13,6.2189435569015075
2026-04-14,2.7207878061444095
2026-04-15,3.498155750757098
2026-04-16,3.886839723063442
2026-04-17,3.1094717784507537
2026-04-18,4.275523695369786
2026-04-19,18.656830670704522
2026-04-20,5.441575612288819
2026-04-21,8.939731363045917
2026-04-22,12.437887113803015
2026-04-23,3.886839723063442
2026-04-24,8.551047390739573
2026-04-25,14.76999094764108
2026-04-26,12.04920314149667
2026-04-27,10.883151224577638
2026-04-28,9.328415335352261
2026-04-29,13.603939030722048
2026-04-30,8.551047390739573
2026-05-01,22.154986421461622
2026-05-02,18.268146698398176
2026-05-03,38.86839723063442
2026-05-04,5.052891639982475
2026-05-05,3.498155750757098
2026-05-06,3.1094717784507537
2026-05-07,2.3321038338380653
2026-05-08,2.3321038338380653
2026-05-09,2.3321038338380653
2026-05-10,2.7207878061444095
2026-05-11,1.943419861531721
2026-05-12,2.3321038338380653
2026-05-13,1.943419861531721
2026-05-14,3.498155750757098
2026-05-15,2.7207878061444095
2026-05-16,1.943419861531721
2026-05-17,1.943419861531721
2026-05-18,1.943419861531721
2026-05-19,1.943419861531721
2026-05-20,1.943419861531721
2026-05-21,1.5547358892253769
2026-05-22,1.943419861531721
2026-05-23,1.943419861531721
2026-05-24,1.943419861531721
2026-05-25,1.943419861531721
2026-05-26,1.943419861531721
2026-05-27,1.5547358892253769
2026-05-28,1.5547358892253769
2026-05-29,1.943419861531721
2026-05-30,2.3321038338380653
2026-05-31,2.3321038338380653
