Time,boston_celtics
2024-10-03,1.7682653775935515
2024-10-04,4.951143057261944
2024-10-05,3.1828776796683926
2024-10-06,3.1828776796683926
2024-10-07,2.1219184531122615
2024-10-08,2.1219184531122615
2024-10-09,1.7682653775935515
2024-10-10,2.1219184531122615
2024-10-11,2.1219184531122615
2024-10-12,2.8292246041496822
2024-10-13,6.012102283818074
2024-10-14,3.536530755187103
2024-10-15,3.1828776796683926
2024-10-16,3.890183830705813
2024-10-17,2.475571528630972
2024-10-18,2.1219184531122615
2024-10-19,2.475571528630972
2024-10-20,2.475571528630972
2024-10-21,2.8292246041496822
2024-10-22,9.548633039005178
2024-10-23,19.450919153529064
2024-10-24,7.780367661411626
2024-10-25,9.194979963486468
2024-10-26,5.3047961327806545
2024-10-27,8.134020736930337
2024-10-28,4.597489981743234
2024-10-29,8.841326887967757
2024-10-30,6.012102283818074
2024-10-31,9.548633039005178
2024-11-01,6.012102283818074
2024-11-02,12.37785764315486
2024-11-03,6.012102283818074
2024-11-04,3.890183830705813
2024-11-05,6.365755359336785
2024-11-06,3.1828776796683926
2024-11-07,10.963245341080018
2024-11-08,4.243836906224523
2024-11-09,8.487673812449046
2024-11-10,7.780367661411626
2024-11-11,3.890183830705813
2024-11-12,4.597489981743234
2024-11-13,9.194979963486468
2024-11-14,6.365755359336785
2024-11-15,3.1828776796683926
2024-11-16,4.597489981743234
2024-11-17,9.194979963486468
2024-11-18,3.536530755187103
2024-11-19,6.365755359336785
2024-11-20,15.207082247304543
2024-11-21,3.890183830705813
2024-11-22,4.597489981743234
2024-11-23,7.780367661411626
2024-11-24,7.426714585892916
2024-11-25,4.597489981743234
2024-11-26,7.073061510374206
2024-11-27,3.1828776796683926
2024-11-28,3.536530755187103
2024-11-29,4.597489981743234
2024-11-30,9.194979963486468
2024-12-01,5.3047961327806545
2024-12-02,7.426714585892916
2024-12-03,6.365755359336785
2024-12-04,5.3047961327806545
2024-12-05,6.365755359336785
2024-12-06,4.597489981743234
2024-12-07,10.255939190042598
2024-12-08,8.487673812449046
2024-12-09,3.1828776796683926
2024-12-10,3.1828776796683926
2024-12-11,3.1828776796683926
2024-12-12,4.243836906224523
2024-12-13,6.365755359336785
2024-12-14,3.890183830705813
2024-12-15,4.951143057261944
2024-12-16,4.597489981743234
2024-12-17,3.536530755187103
2024-12-18,3.536530755187103
2024-12-19,3.890183830705813
2024-12-20,6.719408434855495
2024-12-21,3.890183830705813
2024-12-22,6.365755359336785
2024-12-23,3.890183830705813
2024-12-24,7.780367661411626
2024-12-25,9.194979963486468
2024-12-26,8.487673812449046
2024-12-27,3.890183830705813
2024-12-28,7.073061510374206
2024-12-29,5.3047961327806545
2024-12-30,5.3047961327806545
2024-12-31,6.365755359336785
2025-01-01,3.890183830705813
2025-01-02,4.951143057261944
2025-01-03,9.902286114523887
2025-01-04,7.426714585892916
2025-01-05,8.134020736930337
2025-01-06,2.8292246041496822
2025-01-07,3.890183830705813
2025-01-08,7.426714585892916
2025-01-09,2.8292246041496822
2025-01-10,3.536530755187103
2025-01-11,6.719408434855495
2025-01-12,3.890183830705813
2025-01-13,4.243836906224523
2025-01-14,2.8292246041496822
2025-01-15,3.890183830705813
2025-01-16,6.012102283818074
2025-01-17,4.243836906224523
2025-01-18,7.426714585892916
2025-01-19,6.365755359336785
2025-01-20,4.951143057261944
2025-01-21,4.243836906224523
2025-01-22,3.1828776796683926
2025-01-23,7.426714585892916
2025-01-24,7.780367661411626
2025-01-25,5.6584492082993645
2025-01-26,6.365755359336785
2025-01-27,3.536530755187103
2025-01-28,6.719408434855495
2025-01-29,3.1828776796683926
2025-01-30,4.951143057261944
2025-01-31,3.536530755187103
2025-02-01,6.365755359336785
2025-02-02,6.365755359336785
2025-02-03,7.426714585892916
2025-02-04,4.243836906224523
2025-02-05,8.841326887967757
2025-02-06,6.365755359336785
2025-02-07,8.487673812449046
2025-02-08,4.597489981743234
2025-02-09,7.426714585892916
2025-02-10,4.243836906224523
2025-02-11,5.3047961327806545
2025-02-12,4.243836906224523
2025-02-13,6.012102283818074
2025-02-14,3.1828776796683926
2025-02-15,2.8292246041496822
2025-02-16,2.475571528630972
2025-02-17,2.1219184531122615
2025-02-18,2.1219184531122615
2025-02-19,2.475571528630972
2025-02-20,3.890183830705813
2025-02-21,6.719408434855495
2025-02-22,3.536530755187103
2025-02-23,9.548633039005178
2025-02-24,3.1828776796683926
2025-02-25,3.890183830705813
2025-02-26,8.134020736930337
2025-02-27,6.012102283818074
2025-02-28,4.243836906224523
2025-03-01,11.67055149211744
2025-03-02,9.902286114523887
2025-03-03,3.536530755187103
2025-03-04,3.536530755187103
2025-03-05,4.243836906224523
2025-03-06,8.487673812449046
2025-03-07,7.426714585892916
2025-03-08,6.012102283818074
2025-03-09,19.804572229047775
2025-03-10,5.3047961327806545
2025-03-11,6.365755359336785
2025-03-12,5.3047961327806545
2025-03-13,8.841326887967757
2025-03-14,4.597489981743234
2025-03-15,8.134020736930337
2025-03-16,7.426714585892916
2025-03-17,3.1828776796683926
2025-03-18,4.597489981743234
2025-03-19,7.073061510374206
2025-03-20,9.902286114523887
2025-03-21,5.6584492082993645
2025-03-22,7.073061510374206
2025-03-23,6.365755359336785
2025-03-24,4.951143057261944
2025-03-25,6.719408434855495
2025-03-26,4.597489981743234
2025-03-27,7.780367661411626
2025-03-28,3.536530755187103
2025-03-29,4.597489981743234
2025-03-30,6.719408434855495
2025-03-31,3.890183830705813
2025-04-01,6.719408434855495
2025-04-02,3.890183830705813
2025-04-03,6.012102283818074
2025-04-04,3.890183830705813
2025-04-05,6.365755359336785
2025-04-06,6.012102283818074
2025-04-07,3.890183830705813
2025-04-08,4.597489981743234
2025-04-09,10.255939190042598
2025-04-10,4.951143057261944
2025-04-11,4.243836906224523
2025-04-12,6.719408434855495
2025-04-13,7.073061510374206
2025-04-14,3.1828776796683926
2025-04-15,2.9217355814848984
2025-04-16,3.8828218460229804
2025-04-17,3.098562119244254
2025-04-18,2.9217355814848984
2025-04-19,4.274951709412344
2025-04-20,20.982628683672356
2025-04-21,6.589254101877871
2025-04-22,4.451778247171699
2025-04-23,9.334163145603416
2025-04-24,12.824855128237033
2025-04-25,7.765643692045961
2025-04-26,15.354460846332568
2025-04-27,12.609551802607024
2025-04-28,14.57020111955384
2025-04-29,7.765643692045961
2025-04-30,18.237719639946814
2025-05-01,5.62816783733979
2025-05-02,6.804557427507879
2025-05-03,5.236037973950426
2025-05-04,5.236037973950426
2025-05-05,11.25633567467958
2025-05-06,21.76688841045108
2025-05-07,10.864205811290216
2025-05-08,21.943714948210438
2025-05-09,7.588817154286606
2025-05-10,30.493618367035126
2025-05-11,12.824855128237033
2025-05-12,12.824855128237033
2025-05-13,35.337526477596185
2025-05-14,15.13915752070256
2025-05-15,32.72610549576125
2025-05-16,14.210019491580542
2025-05-17,43.060665126001645
2025-05-18,4.736673163860181
2025-05-19,3.014246558820115
2025-05-20,2.1530332563000822
2025-05-21,2.583639907560099
2025-05-22,2.1530332563000822
2025-05-23,1.7224266050400658
2025-05-24,2.583639907560099
2025-05-25,2.1530332563000822
2025-05-26,2.1530332563000822
2025-05-27,1.7224266050400658
2025-05-28,1.7224266050400658
2025-05-29,1.7224266050400658
2025-05-30,2.1530332563000822
2025-05-31,1.7224266050400658
2025-06-01,2.1530332563000822
2025-06-02,1.7224266050400658
2025-06-03,1.7224266050400658
2025-06-04,1.7224266050400658
2025-06-05,2.1530332563000822
2025-06-06,2.1530332563000822
2025-06-07,1.7224266050400658
2025-06-08,1.2918199537800494
2025-06-09,1.7224266050400658
2025-06-10,1.7224266050400658
2025-06-11,1.7224266050400658
2025-06-12,1.7224266050400658
2025-06-13,1.7224266050400658
2025-06-14,1.7224266050400658
2025-06-15,1.7224266050400658
2025-06-16,1.7224266050400658
2025-06-17,1.7224266050400658
2025-06-18,1.7224266050400658
2025-06-19,1.7224266050400658
2025-06-20,2.1530332563000822
2025-06-21,1.7224266050400658
2025-06-22,2.1530332563000822
2025-06-23,2.583639907560099
2025-06-24,6.02849311764023
2025-06-25,6.459099768900247
2025-06-26,6.459099768900247
2025-06-27,5.167279815120198
2025-06-28,2.583639907560099
2025-06-29,2.583639907560099
2025-06-30,2.583639907560099
2025-07-01,4.3060665126001645
2025-07-02,3.4448532100801317
2025-07-03,3.014246558820115
2025-07-04,3.014246558820115
2025-07-05,2.583639907560099
2025-07-06,2.583639907560099
2025-07-07,2.583639907560099
2025-07-08,2.1530332563000822
2025-07-09,2.1530332563000822
2025-07-10,2.583639907560099
2025-07-11,2.583639907560099
2025-07-12,2.1530332563000822
2025-07-13,2.1530332563000822
2025-07-14,2.1530332563000822
2025-07-15,2.1530332563000822
2025-07-16,2.1530332563000822
2025-07-17,2.1530332563000822
2025-07-18,2.583639907560099
2025-07-19,2.1530332563000822
2025-07-20,3.014246558820115
2025-07-21,2.1530332563000822
2025-07-22,1.7224266050400658
2025-07-23,1.7224266050400658
2025-07-24,1.7224266050400658
2025-07-25,2.1530332563000822
2025-07-26,2.583639907560099
2025-07-27,2.1530332563000822
2025-07-28,2.1530332563000822
2025-07-29,2.583639907560099
2025-07-30,2.583639907560099
2025-07-31,2.1530332563000822
2025-08-01,1.7224266050400658
2025-08-02,1.2918199537800494
2025-08-03,2.1530332563000822
2025-08-04,1.7224266050400658
2025-08-05,2.1530332563000822
2025-08-06,1.7224266050400658
2025-08-07,1.7224266050400658
2025-08-08,1.7224266050400658
2025-08-09,1.7224266050400658
2025-08-10,1.7224266050400658
2025-08-11,1.2918199537800494
2025-08-12,1.2918199537800494
2025-08-13,1.2918199537800494
2025-08-14,2.1530332563000822
2025-08-15,1.7224266050400658
2025-08-16,1.2918199537800494
2025-08-17,1.7224266050400658
2025-08-18,1.2918199537800494
2025-08-19,1.2918199537800494
2025-08-20,1.7224266050400658
2025-08-21,1.2918199537800494
2025-08-22,1.2918199537800494
2025-08-23,1.2918199537800494
2025-08-24,1.2918199537800494
2025-08-25,1.2918199537800494
2025-08-26,1.2918199537800494
2025-08-27,1.7224266050400658
2025-08-28,1.2918199537800494
2025-08-29,1.2918199537800494
2025-08-30,1.2918199537800494
2025-08-31,1.2918199537800494
2025-09-01,1.2918199537800494
2025-09-02,1.2918199537800494
2025-09-03,1.2918199537800494
2025-09-04,1.2918199537800494
2025-09-05,1.2918199537800494
2025-09-06,1.2918199537800494
2025-09-07,1.2918199537800494
2025-09-08,1.2918199537800494
2025-09-09,0.8612133025200329
2025-09-10,1.2918199537800494
2025-09-11,1.2918199537800494
2025-09-12,1.2918199537800494
2025-09-13,0.8612133025200329
2025-09-14,1.2918199537800494
2025-09-15,0.8612133025200329
2025-09-16,0.8612133025200329
2025-09-17,1.2918199537800494
2025-09-18,1.7224266050400658
2025-09-19,0.8612133025200329
2025-09-20,1.2918199537800494
2025-09-21,1.2918199537800494
2025-09-22,1.7224266050400658
2025-09-23,1.2918199537800494
2025-09-24,1.2918199537800494
2025-09-25,1.2918199537800494
2025-09-26,1.2918199537800494
2025-09-27,1.2918199537800494
2025-09-28,1.2918199537800494
2025-09-29,1.7224266050400658
2025-09-30,1.2918199537800494
2025-10-01,1.2918199537800494
2025-10-02,1.2918199537800494
2025-10-03,1.2918199537800494
2025-10-04,1.2918199537800494
2025-10-05,1.2918199537800494
2025-10-06,1.2918199537800494
2025-10-07,1.7224266050400658
2025-10-08,2.1530332563000822
2025-10-09,3.014246558820115
2025-10-10,2.1530332563000822
2025-10-11,3.014246558820115
2025-10-12,2.583639907560099
2025-10-13,3.014246558820115
2025-10-14,2.1530332563000822
2025-10-15,2.583639907560099
2025-10-16,3.4448532100801317
2025-10-17,2.1530332563000822
2025-10-18,1.7224266050400658
2025-10-19,2.1530332563000822
2025-10-20,2.1530332563000822
2025-10-21,2.583639907560099
2025-10-22,6.459099768900247
2025-10-23,10.765166281500411
2025-10-24,4.736673163860181
2025-10-25,8.612133025200329
2025-10-26,5.167279815120198
2025-10-27,3.4448532100801317
2025-10-28,4.3060665126001645
2025-10-29,3.8754598613401483
2025-10-30,5.167279815120198
2025-10-31,4.736673163860181
2025-11-01,7.750919722680297
2025-11-02,4.736673163860181
2025-11-03,3.4448532100801317
2025-11-04,5.167279815120198
2025-11-05,3.4448532100801317
2025-11-06,4.736673163860181
2025-11-07,3.8754598613401483
2025-11-08,6.02849311764023
2025-11-09,3.4448532100801317
2025-11-10,3.8754598613401483
2025-11-11,3.4448532100801317
2025-11-12,6.889706420160263
2025-11-13,4.3060665126001645
2025-11-14,2.583639907560099
2025-11-15,3.014246558820115
2025-11-16,4.736673163860181
2025-11-17,3.014246558820115
2025-11-18,3.4448532100801317
2025-11-19,5.167279815120198
2025-11-20,2.583639907560099
2025-11-21,3.4448532100801317
2025-11-22,5.167279815120198
2025-11-23,3.8754598613401483
2025-11-24,3.4448532100801317
2025-11-25,2.583639907560099
2025-11-26,5.597886466380214
2025-11-27,5.597886466380214
2025-11-28,2.583639907560099
2025-11-29,5.597886466380214
2025-11-30,4.736673163860181
2025-12-01,3.4448532100801317
2025-12-02,3.4448532100801317
2025-12-03,6.889706420160263
2025-12-04,3.8754598613401483
2025-12-05,6.459099768900247
2025-12-06,7.32031307142028
2025-12-07,5.167279815120198
2025-12-08,3.014246558820115
2025-12-09,2.583639907560099
2025-12-10,3.014246558820115
2025-12-11,3.895032890942876
2025-12-12,5.53916737757203
2025-12-13,2.6619320259710104
2025-12-14,2.6619320259710104
2025-12-15,3.895032890942876
2025-12-16,4.717100134257453
2025-12-17,2.46620172994373
2025-12-18,2.055168108286442
2025-12-19,3.895032890942876
2025-12-20,5.53916737757203
2025-12-21,4.3060665126001645
2025-12-22,3.072965647628299
2025-12-23,4.717100134257453
2025-12-24,2.6619320259710104
2025-12-25,3.072965647628299
2025-12-26,4.3060665126001645
2025-12-27,5.53916737757203
2025-12-28,4.3060665126001645
2025-12-29,3.2882689732583072
2025-12-30,3.072965647628299
2025-12-31,6.145931295256598
2026-01-01,3.072965647628299
2026-01-02,4.717100134257453
2026-01-03,3.2882689732583072
2026-01-04,5.73489767359931
2026-01-05,3.072965647628299
2026-01-06,4.717100134257453
2026-01-07,3.4839992692855875
2026-01-08,5.128133755914741
2026-01-09,3.2882689732583072
2026-01-10,6.263369472872966
2026-01-11,4.697527104654724
2026-01-12,3.131684736436483
2026-01-13,4.306066512600164
2026-01-14,2.348763552327362
2026-01-15,3.131684736436483
2026-01-16,5.480448288763845
2026-01-17,3.5231453284910432
2026-01-18,4.697527104654724
2026-01-19,3.131684736436483
2026-01-20,5.480448288763845
2026-01-21,3.5231453284910432
2026-01-22,4.306066512600164
2026-01-23,3.5231453284910432
2026-01-24,7.437751249036647
2026-01-25,5.088987696709284
2026-01-26,2.7402241443819224
2026-01-27,4.697527104654724
2026-01-28,3.5231453284910432
2026-01-29,4.697527104654724
2026-01-30,3.9146059205456036
2026-01-31,5.088987696709284
2026-02-01,7.437751249036647
2026-02-02,3.5231453284910432
2026-02-03,5.480448288763845
2026-02-04,7.829211841091207
2026-02-05,7.0462906569820865
2026-02-06,5.480448288763845
2026-02-07,7.437751249036647
2026-02-08,7.437751249036647
2026-02-09,2.348763552327362
2026-02-10,2.7402241443819224
2026-02-11,3.131684736436483
2026-02-12,4.306066512600164
2026-02-13,2.348763552327362
2026-02-14,2.7402241443819224
2026-02-15,2.348763552327362
2026-02-16,2.348763552327362
2026-02-17,2.348763552327362
2026-02-18,2.7402241443819224
2026-02-19,2.7402241443819224
2026-02-20,5.480448288763845
2026-02-21,3.131684736436483
2026-02-22,4.697527104654724
2026-02-23,6.263369472872966
2026-02-24,3.131684736436483
2026-02-25,5.088987696709284
2026-02-26,5.871908880818405
2026-02-27,3.9146059205456036
2026-02-28,5.871908880818405
2026-03-01,4.306066512600164
2026-03-02,8.612133025200327
2026-03-03,6.263369472872966
2026-03-04,3.9146059205456036
2026-03-05,5.871908880818405
2026-03-06,7.0462906569820865
2026-03-07,13.309660129855052
2026-03-08,10.56943598547313
2026-03-09,3.9146059205456036
2026-03-10,5.480448288763845
2026-03-11,7.829211841091207
2026-03-12,3.9146059205456036
2026-03-13,7.437751249036647
2026-03-14,5.480448288763845
2026-03-15,5.088987696709284
2026-03-16,5.088987696709284
2026-03-17,6.654830064927526
2026-03-18,4.697527104654724
2026-03-19,5.480448288763845
2026-03-20,4.306066512600164
2026-03-21,6.263369472872966
2026-03-22,5.088987696709284
2026-03-23,6.654830064927526
2026-03-24,2.7402241443819224
2026-03-25,4.306066512600164
2026-03-26,7.0462906569820865
2026-03-27,4.306066512600164
2026-03-28,5.871908880818405
2026-03-29,6.654830064927526
2026-03-30,5.871908880818405
2026-03-31,4.697527104654724
2026-04-01,4.697527104654724
2026-04-02,6.263369472872966
2026-04-03,3.9146059205456036
2026-04-04,5.480448288763845
2026-04-05,7.829211841091207
2026-04-06,3.9146059205456036
2026-04-07,4.306066512600164
2026-04-08,7.829211841091207
2026-04-09,5.871908880818405
2026-04-10,7.829211841091207
2026-04-11,6.263369472872966
2026-04-12,7.829211841091207
2026-04-13,6.263369472872966
2026-04-14,2.7402241443819224
2026-04-15,3.5231453284910432
2026-04-16,3.9146059205456036
2026-04-17,3.131684736436483
2026-04-18,4.306066512600164
2026-04-19,18.790108418618896
2026-04-20,5.480448288763845
2026-04-21,9.003593617254888
2026-04-22,12.526738945745931
2026-04-23,3.9146059205456036
2026-04-24,8.612133025200327
2026-04-25,14.875502498073294
2026-04-26,12.13527835369137
2026-04-27,10.96089657752769
2026-04-28,9.395054209309448
2026-04-29,13.701120721909612
2026-04-30,8.612133025200327
2026-05-01,22.31325374710994
2026-05-02,18.398647826564336
2026-05-03,39.146059205456034
2026-05-04,5.088987696709284
2026-05-05,3.5231453284910432
2026-05-06,3.131684736436483
2026-05-07,2.348763552327362
2026-05-08,2.348763552327362
2026-05-09,2.348763552327362
2026-05-10,2.7402241443819224
2026-05-11,1.9573029602728018
2026-05-12,2.348763552327362
2026-05-13,1.9573029602728018
2026-05-14,3.5231453284910432
2026-05-15,2.7402241443819224
2026-05-16,1.9573029602728018
2026-05-17,1.9573029602728018
2026-05-18,1.9573029602728018
2026-05-19,1.9573029602728018
2026-05-20,1.9573029602728018
2026-05-21,1.5658423682182414
2026-05-22,1.9573029602728018
2026-05-23,1.9573029602728018
2026-05-24,1.9573029602728018
2026-05-25,1.9573029602728018
2026-05-26,1.9573029602728018
2026-05-27,1.5658423682182414
2026-05-28,1.5658423682182414
2026-05-29,1.9573029602728018
2026-05-30,2.348763552327362
2026-05-31,2.348763552327362
