Time,trap_movie
2024-09-21,909.4545970839295
2024-09-22,1045.8727866465188
2024-09-23,545.6727582503577
2024-09-24,409.25456868776826
2024-09-25,409.25456868776826
2024-09-26,363.7818388335718
2024-09-27,409.25456868776826
2024-09-28,682.0909478129471
2024-09-29,773.03640752134
2024-09-30,454.72729854196473
2024-10-01,363.7818388335718
2024-10-02,363.7818388335718
2024-10-03,318.3091089793753
2024-10-04,454.72729854196473
2024-10-05,773.03640752134
2024-10-06,727.5636776671436
2024-10-07,454.72729854196473
2024-10-08,363.7818388335718
2024-10-09,363.7818388335718
2024-10-10,363.7818388335718
2024-10-11,500.2000283961612
2024-10-12,863.981867229733
2024-10-13,909.4545970839295
2024-10-14,545.6727582503577
2024-10-15,409.25456868776826
2024-10-16,363.7818388335718
2024-10-17,318.3091089793753
2024-10-18,363.7818388335718
2024-10-19,682.0909478129471
2024-10-20,636.6182179587506
2024-10-21,409.25456868776826
2024-10-22,363.7818388335718
2024-10-23,363.7818388335718
2024-10-24,454.72729854196473
2024-10-25,1182.2909762091083
2024-10-26,3819.7093077525037
2024-10-27,4547.272985419648
2024-10-28,2046.2728434388414
2024-10-29,1409.6546254800905
2024-10-30,1182.2909762091083
2024-10-31,1136.818246354912
2024-11-01,1500.6000851884837
2024-11-02,1955.3273837304482
2024-11-03,2182.6910330014307
2024-11-04,1000.4000567923224
2024-11-05,727.5636776671436
2024-11-06,636.6182179587506
2024-11-07,909.4545970839295
2024-11-08,727.5636776671436
2024-11-09,1091.3455165007153
2024-11-10,1318.7091657716978
2024-11-11,863.981867229733
2024-11-12,545.6727582503577
2024-11-13,500.2000283961612
2024-11-14,454.72729854196473
2024-11-15,454.72729854196473
2024-11-16,682.0909478129471
2024-11-17,818.5091373755365
2024-11-18,454.72729854196473
2024-11-19,363.7818388335718
2024-11-20,409.25456868776826
2024-11-21,363.7818388335718
2024-11-22,318.3091089793753
2024-11-23,545.6727582503577
2024-11-24,682.0909478129471
2024-11-25,500.2000283961612
2024-11-26,363.7818388335718
2024-11-27,409.25456868776826
2024-11-28,545.6727582503577
2024-11-29,591.1454881045541
2024-11-30,636.6182179587506
2024-12-01,636.6182179587506
2024-12-02,318.3091089793753
2024-12-03,272.83637912517884
2024-12-04,227.36364927098236
2024-12-05,181.8909194167859
2024-12-06,227.36364927098236
2024-12-07,318.3091089793753
2024-12-08,363.7818388335718
2024-12-09,227.36364927098236
2024-12-10,272.83637912517884
2024-12-11,272.83637912517884
2024-12-12,227.36364927098236
2024-12-13,363.7818388335718
2024-12-14,409.25456868776826
2024-12-15,454.72729854196473
2024-12-16,272.83637912517884
2024-12-17,318.3091089793753
2024-12-18,181.8909194167859
2024-12-19,318.3091089793753
2024-12-20,272.83637912517884
2024-12-21,363.7818388335718
2024-12-22,409.25456868776826
2024-12-23,363.7818388335718
2024-12-24,318.3091089793753
2024-12-25,363.7818388335718
2024-12-26,454.72729854196473
2024-12-27,363.7818388335718
2024-12-28,318.3091089793753
2024-12-29,454.72729854196473
2024-12-30,318.3091089793753
2024-12-31,318.3091089793753
2025-01-01,500.2000283961612
2025-01-02,363.7818388335718
2025-01-03,272.83637912517884
2025-01-04,454.72729854196473
2025-01-05,454.72729854196473
2025-01-06,318.3091089793753
2025-01-07,227.36364927098236
2025-01-08,136.41818956258942
2025-01-09,181.8909194167859
2025-01-10,227.36364927098236
2025-01-11,272.83637912517884
2025-01-12,363.7818388335718
2025-01-13,227.36364927098236
2025-01-14,181.8909194167859
2025-01-15,181.8909194167859
2025-01-16,181.8909194167859
2025-01-17,136.41818956258942
2025-01-18,272.83637912517884
2025-01-19,272.83637912517884
2025-01-20,272.83637912517884
2025-01-21,181.8909194167859
2025-01-22,181.8909194167859
2025-01-23,181.8909194167859
2025-01-24,227.36364927098236
2025-01-25,363.7818388335718
2025-01-26,318.3091089793753
2025-01-27,181.8909194167859
2025-01-28,181.8909194167859
2025-01-29,181.8909194167859
2025-01-30,136.41818956258942
2025-01-31,227.36364927098236
2025-02-01,227.36364927098236
2025-02-02,318.3091089793753
2025-02-03,181.8909194167859
2025-02-04,136.41818956258942
2025-02-05,136.41818956258942
2025-02-06,136.41818956258942
2025-02-07,136.41818956258942
2025-02-08,227.36364927098236
2025-02-09,272.83637912517884
2025-02-10,181.8909194167859
2025-02-11,136.41818956258942
2025-02-12,181.8909194167859
2025-02-13,136.41818956258942
2025-02-14,227.36364927098236
2025-02-15,272.83637912517884
2025-02-16,272.83637912517884
2025-02-17,227.36364927098236
2025-02-18,181.8909194167859
2025-02-19,136.41818956258942
2025-02-20,136.41818956258942
2025-02-21,136.41818956258942
2025-02-22,272.83637912517884
2025-02-23,318.3091089793753
2025-02-24,181.8909194167859
2025-02-25,136.41818956258942
2025-02-26,136.41818956258942
2025-02-27,90.94545970839295
2025-02-28,136.41818956258942
2025-03-01,227.36364927098236
2025-03-02,363.7818388335718
2025-03-03,409.25456868776826
2025-03-04,409.25456868776826
2025-03-05,272.83637912517884
2025-03-06,181.8909194167859
2025-03-07,227.36364927098236
2025-03-08,318.3091089793753
2025-03-09,363.7818388335718
2025-03-10,227.36364927098236
2025-03-11,545.6727582503577
2025-03-12,1227.7637060633047
2025-03-13,1727.963734459466
2025-03-14,1500.6000851884837
2025-03-15,2364.5819524182166
2025-03-16,3183.091089793753
2025-03-17,1727.963734459466
2025-03-18,1227.7637060633047
2025-03-19,1136.818246354912
2025-03-20,909.4545970839295
2025-03-21,909.4545970839295
2025-03-22,1273.2364359175012
2025-03-23,1727.963734459466
2025-03-24,1000.4000567923224
2025-03-25,727.5636776671436
2025-03-26,591.1454881045541
2025-03-27,591.1454881045541
2025-03-28,591.1454881045541
2025-03-29,863.981867229733
2025-03-30,1182.2909762091083
2025-03-31,636.6182179587506
2025-04-01,409.25456868776826
2025-04-02,363.7818388335718
2025-04-03,318.3091089793753
2025-04-04,318.3091089793753
2025-04-05,500.2000283961612
2025-04-06,545.6727582503577
2025-04-07,318.3091089793753
2025-04-08,227.36364927098236
2025-04-09,181.8909194167859
2025-04-10,227.36364927098236
2025-04-11,272.83637912517884
2025-04-12,363.7818388335718
2025-04-13,454.72729854196473
2025-04-14,227.36364927098236
2025-04-15,186.7375426614338
2025-04-16,183.31639684168232
2025-04-17,230.00078250704075
2025-04-18,273.26402235264777
2025-04-19,416.73832516847455
2025-04-20,449.73812755482714
2025-04-21,280.10631399215066
2025-04-22,219.7373450477864
2025-04-23,179.89525102193085
2025-04-24,193.57983430093668
2025-04-25,190.15868848118524
2025-04-26,316.52726219825473
2025-04-27,359.7905020438617
2025-04-28,226.5796366872893
2025-04-29,146.89544863557825
2025-04-30,179.89525102193085
2025-05-01,173.05295938242796
2025-05-02,190.15868848118524
2025-05-03,326.7906996575091
2025-05-04,363.21164786361317
2025-05-05,193.57983430093668
2025-05-06,176.4741052021794
2025-05-07,193.57983430093668
2025-05-08,176.4741052021794
2025-05-09,226.5796366872893
2025-05-10,313.1061163785033
2025-05-11,370.0539395031161
2025-05-12,226.5796366872893
2025-05-13,183.31639684168232
2025-05-14,179.89525102193085
2025-05-15,164.21499934807
2025-05-16,177.89958262707583
2025-05-17,307.90312377763127
2025-05-18,410.537498370175
2025-05-19,253.16479066160792
2025-05-20,239.4802073826021
2025-05-21,205.2687491850875
2025-05-22,205.2687491850875
2025-05-23,260.0070823011108
2025-05-24,348.95687361464877
2025-05-25,431.0643732886838
2025-05-26,342.1145819751458
2025-05-27,376.32604017266044
2025-05-28,266.84937394061376
2025-05-29,266.84937394061376
2025-05-30,246.322499022105
2025-05-31,335.27229033564294
2025-06-01,437.9066649281867
2025-06-02,260.0070823011108
2025-06-03,212.11104082459042
2025-06-04,239.4802073826021
2025-06-05,205.2687491850875
2025-06-06,184.74187426657875
2025-06-07,266.84937394061376
2025-06-08,335.27229033564294
2025-06-09,232.63791574309917
2025-06-10,171.0572909875729
2025-06-11,143.68812442956124
2025-06-12,157.37270770856708
2025-06-13,157.37270770856708
2025-06-14,171.0572909875729
2025-06-15,225.79562410359625
2025-06-16,143.68812442956124
2025-06-17,143.68812442956124
2025-06-18,184.74187426657875
2025-06-19,164.21499934807
2025-06-20,164.21499934807
2025-06-21,171.0572909875729
2025-06-22,150.53041606906416
2025-06-23,184.74187426657875
2025-06-24,157.37270770856708
2025-06-25,260.0070823011108
2025-06-26,143.68812442956124
2025-06-27,164.21499934807
2025-06-28,191.58416590608167
2025-06-29,191.58416590608167
2025-06-30,136.84583279005832
2025-07-01,130.0035411505554
2025-07-02,150.53041606906416
2025-07-03,143.68812442956124
2025-07-04,218.95333246409334
2025-07-05,225.79562410359625
2025-07-06,253.16479066160792
2025-07-07,205.2687491850875
2025-07-08,328.42999869614
2025-07-09,301.0608321381283
2025-07-10,301.0608321381283
2025-07-11,369.4837485331575
2025-07-12,369.4837485331575
2025-07-13,369.4837485331575
2025-07-14,260.0070823011108
2025-07-15,164.21499934807
2025-07-16,184.74187426657875
2025-07-17,164.21499934807
2025-07-18,164.21499934807
2025-07-19,225.79562410359625
2025-07-20,348.95687361464877
2025-07-21,253.16479066160792
2025-07-22,191.58416590608167
2025-07-23,225.79562410359625
2025-07-24,205.2687491850875
2025-07-25,260.0070823011108
2025-07-26,314.74541541713415
2025-07-27,246.322499022105
2025-07-28,184.74187426657875
2025-07-29,246.322499022105
2025-07-30,205.2687491850875
2025-07-31,198.42645754558458
2025-08-01,157.37270770856708
2025-08-02,212.11104082459042
2025-08-03,239.4802073826021
2025-08-04,143.68812442956124
2025-08-05,157.37270770856708
2025-08-06,171.0572909875729
2025-08-07,150.53041606906416
2025-08-08,171.0572909875729
2025-08-09,212.11104082459042
2025-08-10,684.2291639502916
2025-08-11,526.8564562417246
2025-08-12,205.2687491850875
2025-08-13,184.74187426657875
2025-08-14,191.58416590608167
2025-08-15,225.79562410359625
2025-08-16,260.0070823011108
2025-08-17,225.79562410359625
2025-08-18,212.11104082459042
2025-08-19,130.0035411505554
2025-08-20,123.1612495110525
2025-08-21,109.47666623204667
2025-08-22,150.53041606906416
2025-08-23,239.4802073826021
2025-08-24,232.63791574309917
2025-08-25,157.37270770856708
2025-08-26,143.68812442956124
2025-08-27,143.68812442956124
2025-08-28,157.37270770856708
2025-08-29,184.74187426657875
2025-08-30,205.2687491850875
2025-08-31,239.4802073826021
2025-09-01,273.69166558011665
2025-09-02,198.42645754558458
2025-09-03,177.89958262707583
2025-09-04,130.0035411505554
2025-09-05,136.84583279005832
2025-09-06,225.79562410359625
2025-09-07,205.2687491850875
2025-09-08,143.68812442956124
2025-09-09,130.0035411505554
2025-09-10,143.68812442956124
2025-09-11,136.84583279005832
2025-09-12,171.0572909875729
2025-09-13,239.4802073826021
2025-09-14,198.42645754558458
2025-09-15,116.31895787154959
2025-09-16,123.1612495110525
2025-09-17,177.89958262707583
2025-09-18,157.37270770856708
2025-09-19,150.53041606906416
2025-09-20,212.11104082459042
2025-09-21,225.79562410359625
2025-09-22,157.37270770856708
2025-09-23,130.0035411505554
2025-09-24,164.21499934807
2025-09-25,123.1612495110525
2025-09-26,123.1612495110525
2025-09-27,171.0572909875729
2025-09-28,218.95333246409334
2025-09-29,157.37270770856708
2025-09-30,116.31895787154959
2025-10-01,136.84583279005832
2025-10-02,157.37270770856708
2025-10-03,218.95333246409334
2025-10-04,294.21854049862543
2025-10-05,314.74541541713415
2025-10-06,150.53041606906416
2025-10-07,136.84583279005832
2025-10-08,164.21499934807
2025-10-09,150.53041606906416
2025-10-10,171.0572909875729
2025-10-11,205.2687491850875
2025-10-12,280.5339572196196
2025-10-13,171.0572909875729
2025-10-14,136.84583279005832
2025-10-15,218.95333246409334
2025-10-16,205.2687491850875
2025-10-17,184.74187426657875
2025-10-18,205.2687491850875
2025-10-19,218.95333246409334
2025-10-20,191.58416590608167
2025-10-21,136.84583279005832
2025-10-22,164.21499934807
2025-10-23,123.1612495110525
2025-10-24,150.53041606906416
2025-10-25,171.0572909875729
2025-10-26,232.63791574309917
2025-10-27,164.21499934807
2025-10-28,150.53041606906416
2025-10-29,123.1612495110525
2025-10-30,150.53041606906416
2025-10-31,198.42645754558458
2025-11-01,205.2687491850875
2025-11-02,218.95333246409334
2025-11-03,130.0035411505554
2025-11-04,150.53041606906416
2025-11-05,150.53041606906416
2025-11-06,177.89958262707583
2025-11-07,225.79562410359625
2025-11-08,212.11104082459042
2025-11-09,260.0070823011108
2025-11-10,184.74187426657875
2025-11-11,225.79562410359625
2025-11-12,184.74187426657875
2025-11-13,212.11104082459042
2025-11-14,232.63791574309917
2025-11-15,273.69166558011665
2025-11-16,253.16479066160792
2025-11-17,177.89958262707583
2025-11-18,184.74187426657875
2025-11-19,157.37270770856708
2025-11-20,143.68812442956124
2025-11-21,191.58416590608167
2025-11-22,177.89958262707583
2025-11-23,171.0572909875729
2025-11-24,143.68812442956124
2025-11-25,177.89958262707583
2025-11-26,191.58416590608167
2025-11-27,164.21499934807
2025-11-28,177.89958262707583
2025-11-29,184.74187426657875
2025-11-30,198.42645754558458
2025-12-01,164.21499934807
2025-12-02,157.37270770856708
2025-12-03,136.84583279005832
2025-12-04,171.0572909875729
2025-12-05,136.84583279005832
2025-12-06,232.63791574309917
2025-12-07,225.79562410359625
2025-12-08,150.53041606906416
2025-12-09,136.84583279005832
2025-12-10,177.89958262707583
2025-12-11,170.71999492083688
2025-12-12,160.005369216468
2025-12-13,145.41840944723324
2025-12-14,232.48897981752742
2025-12-15,130.83144967799848
2025-12-16,94.36405025491155
2025-12-17,116.24448990876371
2025-12-18,130.83144967799848
2025-12-19,145.41840944723324
2025-12-20,163.42651503621948
2025-12-21,163.42651503621948
2025-12-22,167.2988491010854
2025-12-23,152.7118893318506
2025-12-24,185.30695469007162
2025-12-25,210.60854016367526
2025-12-26,178.01347480545425
2025-12-27,247.0759395867622
2025-12-28,308.8449244834527
2025-12-29,217.90202004829263
2025-12-30,192.60043457468902
2025-12-31,217.90202004829263
2026-01-01,221.77435411315855
2026-01-02,236.36131388239335
2026-01-03,286.96448482960056
2026-01-04,348.7334697262911
2026-01-05,170.71999492083688
2026-01-06,192.60043457468902
2026-01-07,170.71999492083688
2026-01-08,156.1330351516021
2026-01-09,116.24448990876371
2026-01-10,193.61670324329637
2026-01-11,286.55272080007865
2026-01-12,154.8933625946371
2026-01-13,154.8933625946371
2026-01-14,131.65935820544155
2026-01-15,154.8933625946371
2026-01-16,193.61670324329637
2026-01-17,240.08471202168752
2026-01-18,240.08471202168752
2026-01-19,325.27606144873795
2026-01-20,209.1060395027601
2026-01-21,209.1060395027601
2026-01-22,162.63803072436897
2026-01-23,201.36137137302825
2026-01-24,325.27606144873795
2026-01-25,302.04205705954234
2026-01-26,178.12736698383267
2026-01-27,185.87203511356452
2026-01-28,178.12736698383267
2026-01-29,178.12736698383267
2026-01-30,170.38269885410082
2026-01-31,247.82938015141937
2026-02-01,247.82938015141937
2026-02-02,170.38269885410082
2026-02-03,131.65935820544155
2026-02-04,170.38269885410082
2026-02-05,147.14869446490525
2026-02-06,131.65935820544155
2026-02-07,185.87203511356452
2026-02-08,201.36137137302825
2026-02-09,131.65935820544155
2026-02-10,123.91469007570969
2026-02-11,108.42535381624597
2026-02-12,131.65935820544155
2026-02-13,123.91469007570969
2026-02-14,147.14869446490525
2026-02-15,255.57404828115122
2026-02-16,178.12736698383267
2026-02-17,154.8933625946371
2026-02-18,123.91469007570969
2026-02-19,139.4040263351734
2026-02-20,116.17002194597784
2026-02-21,201.36137137302825
2026-02-22,178.12736698383267
2026-02-23,154.8933625946371
2026-02-24,123.91469007570969
2026-02-25,108.42535381624597
2026-02-26,139.4040263351734
2026-02-27,193.61670324329637
2026-02-28,425.95674713525204
2026-03-01,774.4668129731855
2026-03-02,480.16942404337505
2026-03-03,433.7014152649839
2026-03-04,410.46741087578835
2026-03-05,425.95674713525204
2026-03-06,387.23340648659274
2026-03-07,542.1267690812299
2026-03-08,518.8927646920343
2026-03-09,325.27606144873795
2026-03-10,247.82938015141937
2026-03-11,278.8080526703468
2026-03-12,278.8080526703468
2026-03-13,263.3187164108831
2026-03-14,371.74407022712904
2026-03-15,464.68008778391135
2026-03-16,271.06338454061495
2026-03-17,247.82938015141937
2026-03-18,209.1060395027601
2026-03-19,162.63803072436897
2026-03-20,209.1060395027601
2026-03-21,224.5953757622238
2026-03-22,263.3187164108831
2026-03-23,193.61670324329637
2026-03-24,154.8933625946371
2026-03-25,147.14869446490525
2026-03-26,185.87203511356452
2026-03-27,162.63803072436897
2026-03-28,271.06338454061495
2026-03-29,271.06338454061495
2026-03-30,100.68068568651412
2026-03-31,154.8933625946371
2026-04-01,170.38269885410082
2026-04-02,123.91469007570969
2026-04-03,108.42535381624597
2026-04-04,178.12736698383267
2026-04-05,193.61670324329637
2026-04-06,154.8933625946371
2026-04-07,154.8933625946371
2026-04-08,139.4040263351734
2026-04-09,116.17002194597784
2026-04-10,116.17002194597784
2026-04-11,185.87203511356452
2026-04-12,209.1060395027601
2026-04-13,139.4040263351734
2026-04-14,69.7020131675867
2026-04-15,108.42535381624597
2026-04-16,123.91469007570969
2026-04-17,139.4040263351734
2026-04-18,185.87203511356452
2026-04-19,201.36137137302825
2026-04-20,116.17002194597784
2026-04-21,123.91469007570969
2026-04-22,116.17002194597784
2026-04-23,92.93601755678226
2026-04-24,162.63803072436897
2026-04-25,154.8933625946371
2026-04-26,209.1060395027601
2026-04-27,162.63803072436897
2026-04-28,147.14869446490525
2026-04-29,108.42535381624597
2026-04-30,147.14869446490525
2026-05-01,139.4040263351734
2026-05-02,185.87203511356452
2026-05-03,209.1060395027601
2026-05-04,154.8933625946371
2026-05-05,139.4040263351734
2026-05-06,147.14869446490525
2026-05-07,139.4040263351734
2026-05-08,131.65935820544155
2026-05-09,147.14869446490525
2026-05-10,224.5953757622238
2026-05-11,271.06338454061495
2026-05-12,147.14869446490525
2026-05-13,170.38269885410082
2026-05-14,216.85070763249195
2026-05-15,209.1060395027601
2026-05-16,232.34004389195567
2026-05-17,247.82938015141937
2026-05-18,224.5953757622238
2026-05-19,162.63803072436897
2026-05-20,170.38269885410082
2026-05-21,123.91469007570969
2026-05-22,162.63803072436897
2026-05-23,255.57404828115122
2026-05-24,232.34004389195567
2026-05-25,263.3187164108831
2026-05-26,247.82938015141937
2026-05-27,240.08471202168752
2026-05-28,201.36137137302825
2026-05-29,255.57404828115122
2026-05-30,286.55272080007865
2026-05-31,286.55272080007865
