Time,canva
2024-09-23,201.5276447190099
2024-09-24,219.5748964848914
2024-09-25,222.582771779205
2024-09-26,216.56702119057783
2024-09-27,174.45676707018768
2024-09-28,75.19688235783953
2024-09-29,81.21263294646668
2024-09-30,195.51189413038276
2024-10-01,207.54339530763707
2024-10-02,219.5748964848914
2024-10-03,216.56702119057783
2024-10-04,177.4646423645013
2024-10-05,75.19688235783953
2024-10-06,81.21263294646668
2024-10-07,186.48826824744202
2024-10-08,201.5276447190099
2024-10-09,192.50401883606918
2024-10-10,192.50401883606918
2024-10-11,162.42526589293337
2024-10-12,69.18113176921236
2024-10-13,72.18900706352593
2024-10-14,162.42526589293337
2024-10-15,201.5276447190099
2024-10-16,204.5355200133235
2024-10-17,201.5276447190099
2024-10-18,171.4488917758741
2024-10-19,75.19688235783953
2024-10-20,81.21263294646668
2024-10-21,201.5276447190099
2024-10-22,216.56702119057783
2024-10-23,216.56702119057783
2024-10-24,216.56702119057783
2024-10-25,180.47251765881487
2024-10-26,72.18900706352593
2024-10-27,78.2047576521531
2024-10-28,204.5355200133235
2024-10-29,210.55127060195068
2024-10-30,216.56702119057783
2024-10-31,195.51189413038276
2024-11-01,162.42526589293337
2024-11-02,75.19688235783953
2024-11-03,87.22838353509384
2024-11-04,192.50401883606918
2024-11-05,162.42526589293337
2024-11-06,144.37801412705187
2024-11-07,201.5276447190099
2024-11-08,180.47251765881487
2024-11-09,81.21263294646668
2024-11-10,84.22050824078026
2024-11-11,171.4488917758741
2024-11-12,225.59064707351857
2024-11-13,237.62214825077288
2024-11-14,231.60639766214572
2024-11-15,198.51976942469634
2024-11-16,78.2047576521531
2024-11-17,93.24413412372101
2024-11-18,219.5748964848914
2024-11-19,228.59852236783215
2024-11-20,231.60639766214572
2024-11-21,225.59064707351857
2024-11-22,195.51189413038276
2024-11-23,84.22050824078026
2024-11-24,81.21263294646668
2024-11-25,168.44101648156052
2024-11-26,162.42526589293337
2024-11-27,120.31501177254324
2024-11-28,66.17325647489878
2024-11-29,66.17325647489878
2024-11-30,72.18900706352593
2024-12-01,111.2913858896025
2024-12-02,225.59064707351857
2024-12-03,246.64577413371364
2024-12-04,252.6615247223408
2024-12-05,228.59852236783215
2024-12-06,210.55127060195068
2024-12-07,96.25200941803459
2024-12-08,102.26776000666175
2024-12-09,222.582771779205
2024-12-10,240.6300235450865
2024-12-11,231.60639766214572
2024-12-12,237.62214825077288
2024-12-13,210.55127060195068
2024-12-14,81.21263294646668
2024-12-15,87.22838353509384
2024-12-16,213.55914589626425
2024-12-17,216.56702119057783
2024-12-18,204.5355200133235
2024-12-19,180.47251765881487
2024-12-20,144.37801412705187
2024-12-21,66.17325647489878
2024-12-22,63.1653811805852
2024-12-23,90.23625882940743
2024-12-24,78.2047576521531
2024-12-25,60.15750588627162
2024-12-26,69.18113176921236
2024-12-27,72.18900706352593
2024-12-28,57.14963059195804
2024-12-29,63.1653811805852
2024-12-30,93.24413412372101
2024-12-31,96.25200941803459
2025-01-01,78.2047576521531
2025-01-02,123.32288706685682
2025-01-03,120.31501177254324
2025-01-04,78.2047576521531
2025-01-05,81.21263294646668
2025-01-06,156.4095153043062
2025-01-07,180.47251765881487
2025-01-08,195.51189413038276
2025-01-09,192.50401883606918
2025-01-10,171.4488917758741
2025-01-11,87.22838353509384
2025-01-12,81.21263294646668
2025-01-13,204.5355200133235
2025-01-14,213.55914589626425
2025-01-15,213.55914589626425
2025-01-16,216.56702119057783
2025-01-17,201.5276447190099
2025-01-18,84.22050824078026
2025-01-19,81.21263294646668
2025-01-20,114.29926118391607
2025-01-21,180.47251765881487
2025-01-22,198.51976942469634
2025-01-23,204.5355200133235
2025-01-24,192.50401883606918
2025-01-25,93.24413412372101
2025-01-26,96.25200941803459
2025-01-27,204.5355200133235
2025-01-28,222.582771779205
2025-01-29,216.56702119057783
2025-01-30,225.59064707351857
2025-01-31,213.55914589626425
2025-02-01,90.23625882940743
2025-02-02,96.25200941803459
2025-02-03,207.54339530763707
2025-02-04,228.59852236783215
2025-02-05,234.6142729564593
2025-02-06,219.5748964848914
2025-02-07,210.55127060195068
2025-02-08,96.25200941803459
2025-02-09,96.25200941803459
2025-02-10,201.5276447190099
2025-02-11,231.60639766214572
2025-02-12,219.5748964848914
2025-02-13,228.59852236783215
2025-02-14,183.48039295312844
2025-02-15,75.19688235783953
2025-02-16,81.21263294646668
2025-02-17,135.35438824411114
2025-02-18,201.5276447190099
2025-02-19,204.5355200133235
2025-02-20,210.55127060195068
2025-02-21,195.51189413038276
2025-02-22,93.24413412372101
2025-02-23,99.25988471234817
2025-02-24,216.56702119057783
2025-02-25,249.65364942802722
2025-02-26,234.6142729564593
2025-02-27,246.64577413371364
2025-02-28,222.582771779205
2025-03-01,93.24413412372101
2025-03-02,99.25988471234817
2025-03-03,222.582771779205
2025-03-04,237.62214825077288
2025-03-05,231.60639766214572
2025-03-06,237.62214825077288
2025-03-07,210.55127060195068
2025-03-08,90.23625882940743
2025-03-09,99.25988471234817
2025-03-10,222.582771779205
2025-03-11,219.5748964848914
2025-03-12,237.62214825077288
2025-03-13,222.582771779205
2025-03-14,177.4646423645013
2025-03-15,84.22050824078026
2025-03-16,90.23625882940743
2025-03-17,204.5355200133235
2025-03-18,219.5748964848914
2025-03-19,210.55127060195068
2025-03-20,210.55127060195068
2025-03-21,180.47251765881487
2025-03-22,84.22050824078026
2025-03-23,93.24413412372101
2025-03-24,198.51976942469634
2025-03-25,228.59852236783215
2025-03-26,228.59852236783215
2025-03-27,222.582771779205
2025-03-28,192.50401883606918
2025-03-29,84.22050824078026
2025-03-30,99.25988471234817
2025-03-31,201.5276447190099
2025-04-01,228.59852236783215
2025-04-02,222.582771779205
2025-04-03,234.6142729564593
2025-04-04,195.51189413038276
2025-04-05,96.25200941803459
2025-04-06,105.27563530097534
2025-04-07,216.56702119057783
2025-04-08,237.62214825077288
2025-04-09,234.6142729564593
2025-04-10,249.65364942802722
2025-04-11,216.56702119057783
2025-04-12,96.25200941803459
2025-04-13,99.25988471234817
2025-04-14,216.56702119057783
2025-04-15,237.62214825077288
2025-04-16,225.59064707351857
2025-04-17,225.59064707351857
2025-04-18,147.38588942136548
2025-04-19,84.22050824078026
2025-04-20,87.22838353509384
2025-04-21,210.55127060195068
2025-04-22,249.65364942802722
2025-04-23,237.62214825077288
2025-04-24,243.63789883940007
2025-04-25,213.55914589626425
2025-04-26,96.25200941803459
2025-04-27,114.29926118391607
2025-04-28,261.68515060528154
2025-04-29,276.7245270768494
2025-04-30,270.70877648822227
2025-05-01,300.7875294313581
2025-05-02,243.63789883940007
2025-05-03,102.26776000666175
2025-05-04,111.2913858896025
2025-05-05,258.67727531096796
2025-05-06,279.732402371163
2025-05-07,270.70877648822227
2025-05-08,276.7245270768494
2025-05-09,243.63789883940007
2025-05-10,99.25988471234817
2025-05-11,99.25988471234817
2025-05-12,261.68515060528154
2025-05-13,291.7639035484174
2025-05-14,282.7402776654766
2025-05-15,261.68515060528154
2025-05-16,228.59852236783215
2025-05-17,87.22838353509384
2025-05-18,99.25988471234817
2025-05-19,234.6142729564593
2025-05-20,246.64577413371364
2025-05-21,255.66940001665438
2025-05-22,216.56702119057783
2025-05-23,183.48039295312844
2025-05-24,81.21263294646668
2025-05-25,75.19688235783953
2025-05-26,105.27563530097534
2025-05-27,201.5276447190099
2025-05-28,210.55127060195068
2025-05-29,210.55127060195068
2025-05-30,177.4646423645013
2025-05-31,84.22050824078026
2025-06-01,96.25200941803459
2025-06-02,189.4961435417556
2025-06-03,195.51189413038276
2025-06-04,180.47251765881487
2025-06-05,171.4488917758741
2025-06-06,156.4095153043062
2025-06-07,81.21263294646668
2025-06-08,78.2047576521531
2025-06-09,162.42526589293337
2025-06-10,165.43314118724695
2025-06-11,165.43314118724695
2025-06-12,150.39376471567905
2025-06-13,135.35438824411114
2025-06-14,75.19688235783953
2025-06-15,81.21263294646668
2025-06-16,141.3701388327383
2025-06-17,144.37801412705187
2025-06-18,138.3622635384247
2025-06-19,114.29926118391607
2025-06-20,114.29926118391607
2025-06-21,81.21263294646668
2025-06-22,69.18113176921236
2025-06-23,129.33863765548398
2025-06-24,141.3701388327383
2025-06-25,132.34651294979756
2025-06-26,132.34651294979756
2025-06-27,117.30713647822965
2025-06-28,78.2047576521531
2025-06-29,75.19688235783953
2025-06-30,126.3307623611704
2025-07-01,135.35438824411114
2025-07-02,138.3622635384247
2025-07-03,117.30713647822965
2025-07-04,69.18113176921236
2025-07-05,63.1653811805852
2025-07-06,78.2047576521531
2025-07-07,135.35438824411114
2025-07-08,153.40164000999263
2025-07-09,135.35438824411114
2025-07-10,132.34651294979756
2025-07-11,120.31501177254324
2025-07-12,78.2047576521531
2025-07-13,78.2047576521531
2025-07-14,141.3701388327383
2025-07-15,144.37801412705187
2025-07-16,150.39376471567905
2025-07-17,159.4173905986198
2025-07-18,129.33863765548398
2025-07-19,105.27563530097534
2025-07-20,105.27563530097534
2025-07-21,174.45676707018768
2025-07-22,171.4488917758741
2025-07-23,159.4173905986198
2025-07-24,153.40164000999263
2025-07-25,144.37801412705187
2025-07-26,102.26776000666175
2025-07-27,105.27563530097534
2025-07-28,165.43314118724695
2025-07-29,180.47251765881487
2025-07-30,201.5276447190099
2025-07-31,207.54339530763707
2025-08-01,168.44101648156052
2025-08-02,90.23625882940743
2025-08-03,93.24413412372101
2025-08-04,165.43314118724695
2025-08-05,189.4961435417556
2025-08-06,189.4961435417556
2025-08-07,192.50401883606918
2025-08-08,177.4646423645013
2025-08-09,108.28351059528892
2025-08-10,111.2913858896025
2025-08-11,195.51189413038276
2025-08-12,216.56702119057783
2025-08-13,228.59852236783215
2025-08-14,234.6142729564593
2025-08-15,210.55127060195068
2025-08-16,105.27563530097534
2025-08-17,114.29926118391607
2025-08-18,231.60639766214572
2025-08-19,258.67727531096796
2025-08-20,276.7245270768494
2025-08-21,276.7245270768494
2025-08-22,231.60639766214572
2025-08-23,102.26776000666175
2025-08-24,117.30713647822965
2025-08-25,264.6930258995951
2025-08-26,264.6930258995951
2025-08-27,279.732402371163
2025-08-28,276.7245270768494
2025-08-29,231.60639766214572
2025-08-30,96.25200941803459
2025-08-31,99.25988471234817
2025-09-01,123.32288706685682
2025-09-02,273.71665178253585
2025-09-03,294.77177884273095
2025-09-04,270.70877648822227
2025-09-05,270.70877648822227
2025-09-06,99.25988471234817
2025-09-07,117.30713647822965
2025-09-08,258.67727531096796
2025-09-09,270.70877648822227
2025-09-10,264.6930258995951
2025-09-11,273.71665178253585
2025-09-12,237.62214825077288
2025-09-13,93.24413412372101
2025-09-14,108.28351059528892
2025-09-15,255.66940001665438
2025-09-16,249.65364942802722
2025-09-17,282.7402776654766
2025-09-18,273.71665178253585
2025-09-19,231.60639766214572
2025-09-20,102.26776000666175
2025-09-21,108.28351059528892
2025-09-22,264.6930258995951
2025-09-23,258.67727531096796
2025-09-24,264.6930258995951
2025-09-25,270.70877648822227
2025-09-26,243.63789883940007
2025-09-27,102.26776000666175
2025-09-28,111.2913858896025
2025-09-29,264.6930258995951
2025-09-30,285.74815295979016
2025-10-01,267.7009011939087
2025-10-02,273.71665178253585
2025-10-03,237.62214825077288
2025-10-04,96.25200941803459
2025-10-05,111.2913858896025
2025-10-06,258.67727531096796
2025-10-07,258.67727531096796
2025-10-08,258.67727531096796
2025-10-09,267.7009011939087
2025-10-10,219.5748964848914
2025-10-11,90.23625882940743
2025-10-12,102.26776000666175
2025-10-13,207.54339530763707
2025-10-14,288.75602825410374
2025-10-15,264.6930258995951
2025-10-16,255.66940001665438
2025-10-17,222.582771779205
2025-10-18,93.24413412372101
2025-10-19,114.29926118391607
2025-10-20,294.77177884273095
2025-10-21,285.74815295979016
2025-10-22,273.71665178253585
2025-10-23,276.7245270768494
2025-10-24,249.65364942802722
2025-10-25,99.25988471234817
2025-10-26,108.28351059528892
2025-10-27,261.68515060528154
2025-10-28,273.71665178253585
2025-10-29,267.7009011939087
2025-10-30,270.70877648822227
2025-10-31,210.55127060195068
2025-11-01,96.25200941803459
2025-11-02,117.30713647822965
2025-11-03,252.6615247223408
2025-11-04,258.67727531096796
2025-11-05,273.71665178253585
2025-11-06,288.75602825410374
2025-11-07,246.64577413371364
2025-11-08,108.28351059528892
2025-11-09,120.31501177254324
2025-11-10,255.66940001665438
2025-11-11,240.6300235450865
2025-11-12,285.74815295979016
2025-11-13,288.75602825410374
2025-11-14,258.67727531096796
2025-11-15,120.31501177254324
2025-11-16,123.32288706685682
2025-11-17,276.7245270768494
2025-11-18,276.7245270768494
2025-11-19,258.67727531096796
2025-11-20,258.67727531096796
2025-11-21,210.55127060195068
2025-11-22,93.24413412372101
2025-11-23,96.25200941803459
2025-11-24,186.48826824744202
2025-11-25,174.45676707018768
2025-11-26,123.32288706685682
2025-11-27,72.18900706352593
2025-11-28,75.19688235783953
2025-11-29,87.22838353509384
2025-11-30,117.30713647822965
2025-12-01,240.6300235450865
2025-12-02,270.70877648822227
2025-12-03,264.6930258995951
2025-12-04,273.71665178253585
2025-12-05,228.59852236783215
2025-12-06,114.29926118391607
2025-12-07,114.29926118391607
2025-12-08,246.64577413371364
2025-12-09,252.6615247223408
2025-12-10,252.6615247223408
2025-12-11,258.5937232194592
2025-12-12,226.42616798860567
2025-12-13,102.26776000666175
2025-12-14,99.34343680385687
2025-12-15,226.42616798860567
2025-12-16,229.35049119141053
2025-12-17,241.04778400263
2025-12-18,208.88022877177644
2025-12-19,162.17460961840723
2025-12-20,80.37711203137957
2025-12-21,73.02452797861304
2025-12-22,116.88937602068609
2025-12-23,112.46111517072444
2025-12-24,87.64614399263739
2025-12-25,62.83117281455036
2025-12-26,65.75549601735523
2025-12-27,65.75549601735523
2025-12-28,68.67981922016008
2025-12-29,99.34343680385687
2025-12-30,108.11640641227149
2025-12-31,102.26776000666175
2026-01-01,77.45278882857471
2026-01-02,105.19208320946663
2026-01-03,93.49479039824715
2026-01-04,99.34343680385687
2026-01-05,163.59499517405533
2026-01-06,207.45984321612838
2026-01-07,220.57752158299593
2026-01-08,222.08145923015272
2026-01-09,210.38416641893326
2026-01-10,96.58621778406942
2026-01-11,102.26776000666175
2026-01-12,218.73937556980428
2026-01-13,227.26168890369277
2026-01-14,230.10246001498894
2026-01-15,221.58014668110044
2026-01-16,198.85397779073116
2026-01-17,102.26776000666175
2026-01-18,93.74544667277327
2026-01-19,119.3123866744387
2026-01-20,213.05783334721195
2026-01-21,244.30631557146972
2026-01-22,213.05783334721195
2026-01-23,196.013206679435
2026-01-24,105.10853111795791
2026-01-25,110.79007334055022
2026-01-26,173.28703778906572
2026-01-27,204.5355200133235
2026-01-28,218.73937556980428
2026-01-29,235.78400223758123
2026-01-30,207.37629112461966
2026-01-31,105.10853111795791
2026-02-01,113.63084445184639
2026-02-02,221.58014668110044
2026-02-03,232.94323112628507
2026-02-04,230.10246001498894
2026-02-05,230.10246001498894
2026-02-06,215.89860445850812
2026-02-07,102.26776000666175
2026-02-08,99.42698889536558
2026-02-09,198.85397779073116
2026-02-10,235.78400223758123
2026-02-11,261.3509422392467
2026-02-12,232.94323112628507
2026-02-13,193.17243556813884
2026-02-14,96.58621778406942
2026-02-15,90.9046755614771
2026-02-16,142.03855556480798
2026-02-17,201.69474890202733
2026-02-18,215.89860445850812
2026-02-19,213.05783334721195
2026-02-20,193.17243556813884
2026-02-21,102.26776000666175
2026-02-22,102.26776000666175
2026-02-23,221.58014668110044
2026-02-24,224.4209177923966
2026-02-25,238.6247733488774
2026-02-26,244.30631557146972
2026-02-27,218.73937556980428
2026-02-28,102.26776000666175
2026-03-01,105.10853111795791
2026-03-02,238.6247733488774
2026-03-03,244.30631557146972
2026-03-04,258.5101711279505
2026-03-05,255.66940001665435
2026-03-06,235.78400223758123
2026-03-07,110.79007334055022
2026-03-08,110.79007334055022
2026-03-09,235.78400223758123
2026-03-10,235.78400223758123
2026-03-11,218.73937556980428
2026-03-12,241.46554446017356
2026-03-13,198.85397779073116
2026-03-14,105.10853111795791
2026-03-15,107.94930222925406
2026-03-16,196.013206679435
2026-03-17,221.58014668110044
2026-03-18,221.58014668110044
2026-03-19,213.05783334721195
2026-03-20,181.8093511229542
2026-03-21,107.94930222925406
2026-03-22,119.3123866744387
2026-03-23,215.89860445850812
2026-03-24,238.6247733488774
2026-03-25,238.6247733488774
2026-03-26,227.26168890369277
2026-03-27,201.69474890202733
2026-03-28,96.58621778406942
2026-03-29,107.94930222925406
2026-03-30,210.21706223591582
2026-03-31,218.73937556980428
2026-04-01,230.10246001498894
2026-04-02,201.69474890202733
2026-04-03,139.19778445351182
2026-04-04,93.74544667277327
2026-04-05,88.06390445018094
2026-04-06,187.49089334554654
2026-04-07,213.05783334721195
2026-04-08,224.4209177923966
2026-04-09,221.58014668110044
2026-04-10,196.013206679435
2026-04-11,102.26776000666175
2026-04-12,113.63084445184639
2026-04-13,241.46554446017356
2026-04-14,244.30631557146972
2026-04-15,244.30631557146972
2026-04-16,255.66940001665435
2026-04-17,218.73937556980428
2026-04-18,110.79007334055022
2026-04-19,122.15315778573486
2026-04-20,241.46554446017356
2026-04-21,255.66940001665435
2026-04-22,264.19171335054284
2026-04-23,261.3509422392467
2026-04-24,218.73937556980428
2026-04-25,105.10853111795791
2026-04-26,124.99392889703103
2026-04-27,261.3509422392467
2026-04-28,278.39556890702363
2026-04-29,272.7140266844313
2026-04-30,258.5101711279505
2026-05-01,238.6247733488774
2026-05-02,105.10853111795791
2026-05-03,116.47161556314254
2026-05-04,261.3509422392467
2026-05-05,278.39556890702363
2026-05-06,284.07711112961596
2026-05-07,267.032484461839
2026-05-08,269.87325557313517
2026-05-09,113.63084445184639
2026-05-10,105.10853111795791
2026-05-11,261.3509422392467
2026-05-12,278.39556890702363
2026-05-13,272.7140266844313
2026-05-14,272.7140266844313
2026-05-15,238.6247733488774
2026-05-16,107.94930222925406
2026-05-17,110.79007334055022
2026-05-18,244.30631557146972
2026-05-19,249.98785779406205
2026-05-20,232.94323112628507
2026-05-21,235.78400223758123
2026-05-22,193.17243556813884
2026-05-23,96.58621778406942
2026-05-24,88.06390445018094
2026-05-25,107.94930222925406
2026-05-26,213.05783334721195
2026-05-27,201.69474890202733
2026-05-28,210.21706223591582
2026-05-29,178.96858001165805
2026-05-30,102.26776000666175
2026-05-31,102.26776000666175
