Time,gimkit
2024-09-23,103.80577336441573
2024-09-24,131.91983698394498
2024-09-25,140.5703180976463
2024-09-26,149.2207992113476
2024-09-27,157.87128032504893
2024-09-28,15.138341948977294
2024-09-29,10.813101392126638
2024-09-30,103.80577336441573
2024-10-01,123.26935587024367
2024-10-02,134.08245726237033
2024-10-03,131.91983698394498
2024-10-04,175.17224255245154
2024-10-05,15.138341948977294
2024-10-06,10.813101392126638
2024-10-07,99.48053280756507
2024-10-08,121.10673559181835
2024-10-09,118.94411531339303
2024-10-10,134.08245726237033
2024-10-11,138.40769781922097
2024-10-12,12.975721670551966
2024-10-13,10.813101392126638
2024-10-14,54.06550696063319
2024-10-15,112.45625447811705
2024-10-16,125.43197614866901
2024-10-17,131.91983698394498
2024-10-18,160.03390060347425
2024-10-19,15.138341948977294
2024-10-20,10.813101392126638
2024-10-21,103.80577336441573
2024-10-22,116.78149503496769
2024-10-23,125.43197614866901
2024-10-24,134.08245726237033
2024-10-25,155.7086600466236
2024-10-26,12.975721670551966
2024-10-27,10.813101392126638
2024-10-28,99.48053280756507
2024-10-29,110.29363419969171
2024-10-30,114.61887475654237
2024-10-31,164.3591411603249
2024-11-01,142.73293837607162
2024-11-02,12.975721670551966
2024-11-03,10.813101392126638
2024-11-04,84.34219085858778
2024-11-05,62.715988074334504
2024-11-06,88.66743141543843
2024-11-07,118.94411531339303
2024-11-08,157.87128032504893
2024-11-09,15.138341948977294
2024-11-10,10.813101392126638
2024-11-11,64.87860835275983
2024-11-12,108.13101392126639
2024-11-13,121.10673559181835
2024-11-14,134.08245726237033
2024-11-15,160.03390060347425
2024-11-16,15.138341948977294
2024-11-17,10.813101392126638
2024-11-18,101.6431530859904
2024-11-19,110.29363419969171
2024-11-20,134.08245726237033
2024-11-21,147.0581789329223
2024-11-22,181.66010338772753
2024-11-23,15.138341948977294
2024-11-24,10.813101392126638
2024-11-25,69.20384890961049
2024-11-26,90.83005169386377
2024-11-27,30.276683897954587
2024-11-28,10.813101392126638
2024-11-29,6.487860835275983
2024-11-30,6.487860835275983
2024-12-01,6.487860835275983
2024-12-02,88.66743141543843
2024-12-03,110.29363419969171
2024-12-04,114.61887475654237
2024-12-05,125.43197614866901
2024-12-06,166.52176143875022
2024-12-07,15.138341948977294
2024-12-08,10.813101392126638
2024-12-09,103.80577336441573
2024-12-10,129.75721670551965
2024-12-11,153.54603976819826
2024-12-12,168.68438171717557
2024-12-13,205.44892645040613
2024-12-14,19.46358250582795
2024-12-15,12.975721670551966
2024-12-16,162.19652088189957
2024-12-17,177.33486283087686
2024-12-18,201.12368589355546
2024-12-19,216.26202784253277
2024-12-20,179.4974831093022
2024-12-21,17.30096222740262
2024-12-22,10.813101392126638
2024-12-23,8.65048111370131
2024-12-24,8.65048111370131
2024-12-25,6.487860835275983
2024-12-26,4.325240556850655
2024-12-27,4.325240556850655
2024-12-28,4.325240556850655
2024-12-29,4.325240556850655
2024-12-30,4.325240556850655
2024-12-31,4.325240556850655
2025-01-01,4.325240556850655
2025-01-02,19.46358250582795
2025-01-03,28.11406361952926
2025-01-04,4.325240556850655
2025-01-05,4.325240556850655
2025-01-06,41.089785290081224
2025-01-07,80.01695030173713
2025-01-08,95.15529225071441
2025-01-09,105.96839364284105
2025-01-10,114.61887475654237
2025-01-11,12.975721670551966
2025-01-12,8.65048111370131
2025-01-13,92.99267197228909
2025-01-14,105.96839364284105
2025-01-15,116.78149503496769
2025-01-16,125.43197614866901
2025-01-17,166.52176143875022
2025-01-18,15.138341948977294
2025-01-19,8.65048111370131
2025-01-20,12.975721670551966
2025-01-21,73.52908946646114
2025-01-22,86.5048111370131
2025-01-23,116.78149503496769
2025-01-24,166.52176143875022
2025-01-25,12.975721670551966
2025-01-26,10.813101392126638
2025-01-27,97.31791252913975
2025-01-28,112.45625447811705
2025-01-29,108.13101392126639
2025-01-30,127.59459642709433
2025-01-31,166.52176143875022
2025-02-01,15.138341948977294
2025-02-02,8.65048111370131
2025-02-03,86.5048111370131
2025-02-04,103.80577336441573
2025-02-05,116.78149503496769
2025-02-06,114.61887475654237
2025-02-07,164.3591411603249
2025-02-08,15.138341948977294
2025-02-09,10.813101392126638
2025-02-10,86.5048111370131
2025-02-11,112.45625447811705
2025-02-12,118.94411531339303
2025-02-13,134.08245726237033
2025-02-14,118.94411531339303
2025-02-15,12.975721670551966
2025-02-16,10.813101392126638
2025-02-17,23.788823062678603
2025-02-18,77.8543300233118
2025-02-19,95.15529225071441
2025-02-20,103.80577336441573
2025-02-21,131.91983698394498
2025-02-22,12.975721670551966
2025-02-23,8.65048111370131
2025-02-24,90.83005169386377
2025-02-25,101.6431530859904
2025-02-26,103.80577336441573
2025-02-27,114.61887475654237
2025-02-28,147.0581789329223
2025-03-01,15.138341948977294
2025-03-02,10.813101392126638
2025-03-03,88.66743141543843
2025-03-04,105.96839364284105
2025-03-05,116.78149503496769
2025-03-06,123.26935587024367
2025-03-07,144.89555865449697
2025-03-08,15.138341948977294
2025-03-09,10.813101392126638
2025-03-10,86.5048111370131
2025-03-11,99.48053280756507
2025-03-12,112.45625447811705
2025-03-13,155.7086600466236
2025-03-14,147.0581789329223
2025-03-15,19.46358250582795
2025-03-16,12.975721670551966
2025-03-17,84.34219085858778
2025-03-18,95.15529225071441
2025-03-19,105.96839364284105
2025-03-20,110.29363419969171
2025-03-21,134.08245726237033
2025-03-22,15.138341948977294
2025-03-23,8.65048111370131
2025-03-24,95.15529225071441
2025-03-25,108.13101392126639
2025-03-26,105.96839364284105
2025-03-27,118.94411531339303
2025-03-28,149.2207992113476
2025-03-29,12.975721670551966
2025-03-30,8.65048111370131
2025-03-31,86.5048111370131
2025-04-01,101.6431530859904
2025-04-02,114.61887475654237
2025-04-03,123.26935587024367
2025-04-04,149.2207992113476
2025-04-05,15.138341948977294
2025-04-06,8.65048111370131
2025-04-07,101.6431530859904
2025-04-08,108.13101392126639
2025-04-09,114.61887475654237
2025-04-10,123.26935587024367
2025-04-11,164.3591411603249
2025-04-12,12.975721670551966
2025-04-13,8.65048111370131
2025-04-14,92.99267197228909
2025-04-15,102.72446322520307
2025-04-16,107.96465851523367
2025-04-17,127.67777413011069
2025-04-18,46.74586909519362
2025-04-19,8.317770301635875
2025-04-20,6.238327726226907
2025-04-21,60.22065698384374
2025-04-22,99.64688821359779
2025-04-23,107.96465851523367
2025-04-24,117.28056125306585
2025-04-25,139.07311944335186
2025-04-26,10.397212877044844
2025-04-27,8.317770301635875
2025-04-28,103.80577336441573
2025-04-29,123.51888897929275
2025-04-30,129.75721670551965
2025-05-01,143.23200459416978
2025-05-02,179.58066081231857
2025-05-03,11.395345313241151
2025-05-04,8.317770301635875
2025-05-05,116.28242881686954
2025-05-06,129.75721670551965
2025-05-07,136.9936768679429
2025-05-08,142.23387215797345
2025-05-09,171.26289051068267
2025-05-10,12.476655452453814
2025-05-11,8.317770301635875
2025-05-12,138.07498700715553
2025-05-13,145.31144716957874
2025-05-14,151.54977489580565
2025-05-15,161.69745466380144
2025-05-16,177.6675736429423
2025-05-17,13.973854106748272
2025-05-18,9.98132436196305
2025-05-19,135.74601132269748
2025-05-20,143.73107081226794
2025-05-21,135.74601132269748
2025-05-22,123.76842208834184
2025-05-23,93.82444900245268
2025-05-24,9.98132436196305
2025-05-25,7.985059489570441
2025-05-26,5.988794617177831
2025-05-27,69.86927053374136
2025-05-28,79.8505948957044
2025-05-29,67.87300566134874
2025-05-30,65.87674078895614
2025-05-31,7.985059489570441
2025-06-01,5.988794617177831
2025-06-02,41.92156232024482
2025-06-03,49.906621809815256
2025-06-04,45.91409206503003
2025-06-05,43.917827192637425
2025-06-06,39.9252974478522
2025-06-07,5.988794617177831
2025-06-08,3.9925297447852204
2025-06-09,31.940237958281763
2025-06-10,35.932767703066986
2025-06-11,31.940237958281763
2025-06-12,31.940237958281763
2025-06-13,25.951443341103932
2025-06-14,3.9925297447852204
2025-06-15,3.9925297447852204
2025-06-16,19.9626487239261
2025-06-17,19.9626487239261
2025-06-18,19.9626487239261
2025-06-19,7.985059489570441
2025-06-20,11.977589234355662
2025-06-21,3.9925297447852204
2025-06-22,1.9962648723926102
2025-06-23,11.977589234355662
2025-06-24,11.977589234355662
2025-06-25,11.977589234355662
2025-06-26,9.98132436196305
2025-06-27,5.988794617177831
2025-06-28,1.9962648723926102
2025-06-29,1.9962648723926102
2025-06-30,3.9925297447852204
2025-07-01,3.9925297447852204
2025-07-02,3.9925297447852204
2025-07-03,3.9925297447852204
2025-07-04,1.9962648723926102
2025-07-05,1.9962648723926102
2025-07-06,1.9962648723926102
2025-07-07,3.9925297447852204
2025-07-08,3.9925297447852204
2025-07-09,3.9925297447852204
2025-07-10,3.9925297447852204
2025-07-11,3.9925297447852204
2025-07-12,1.9962648723926102
2025-07-13,1.9962648723926102
2025-07-14,3.9925297447852204
2025-07-15,3.9925297447852204
2025-07-16,3.9925297447852204
2025-07-17,5.988794617177831
2025-07-18,3.9925297447852204
2025-07-19,1.9962648723926102
2025-07-20,1.9962648723926102
2025-07-21,3.9925297447852204
2025-07-22,3.9925297447852204
2025-07-23,3.9925297447852204
2025-07-24,3.9925297447852204
2025-07-25,3.9925297447852204
2025-07-26,1.9962648723926102
2025-07-27,1.9962648723926102
2025-07-28,3.9925297447852204
2025-07-29,3.9925297447852204
2025-07-30,3.9925297447852204
2025-07-31,5.988794617177831
2025-08-01,5.988794617177831
2025-08-02,1.9962648723926102
2025-08-03,1.9962648723926102
2025-08-04,5.988794617177831
2025-08-05,9.98132436196305
2025-08-06,13.973854106748272
2025-08-07,17.966383851533493
2025-08-08,27.947708213496544
2025-08-09,3.9925297447852204
2025-08-10,1.9962648723926102
2025-08-11,19.9626487239261
2025-08-12,29.94397308588915
2025-08-13,37.929032575459594
2025-08-14,47.91035693742265
2025-08-15,83.84312464048963
2025-08-16,7.985059489570441
2025-08-17,5.988794617177831
2025-08-18,47.91035693742265
2025-08-19,63.880475916563526
2025-08-20,81.84685976809702
2025-08-21,97.8169787472379
2025-08-22,131.75348157791228
2025-08-23,11.977589234355662
2025-08-24,7.985059489570441
2025-08-25,73.86180027852657
2025-08-26,91.82818413006007
2025-08-27,107.79830310920094
2025-08-28,129.75721670551965
2025-08-29,151.71613030183838
2025-08-30,13.973854106748272
2025-08-31,7.985059489570441
2025-09-01,7.985059489570441
2025-09-02,91.82818413006007
2025-09-03,117.779627471164
2025-09-04,141.73480593987532
2025-09-05,187.64889800490536
2025-09-06,15.970118979140882
2025-09-07,9.98132436196305
2025-09-08,113.78709772637878
2025-09-09,125.76468696073444
2025-09-10,131.75348157791228
2025-09-11,149.71986542944578
2025-09-12,193.6376926220832
2025-09-13,17.966383851533493
2025-09-14,11.977589234355662
2025-09-15,111.79083285398617
2025-09-16,125.76468696073444
2025-09-17,145.72733568466055
2025-09-18,153.71239517423098
2025-09-19,197.6302223668684
2025-09-20,17.966383851533493
2025-09-21,11.977589234355662
2025-09-22,109.79456798159356
2025-09-23,121.77215721594922
2025-09-24,141.73480593987532
2025-09-25,159.7011897914088
2025-09-26,199.62648723926102
2025-09-27,17.966383851533493
2025-09-28,11.977589234355662
2025-09-29,109.79456798159356
2025-09-30,129.75721670551965
2025-10-01,127.76095183312705
2025-10-02,129.75721670551965
2025-10-03,181.66010338772753
2025-10-04,13.973854106748272
2025-10-05,11.977589234355662
2025-10-06,109.79456798159356
2025-10-07,117.779627471164
2025-10-08,135.74601132269748
2025-10-09,141.73480593987532
2025-10-10,139.7385410674827
2025-10-11,13.973854106748272
2025-10-12,9.98132436196305
2025-10-13,53.89915155460047
2025-10-14,99.81324361963051
2025-10-15,115.78336259877139
2025-10-16,121.77215721594922
2025-10-17,153.71239517423098
2025-10-18,15.970118979140882
2025-10-19,11.977589234355662
2025-10-20,95.8207138748453
2025-10-21,115.78336259877139
2025-10-22,125.76468696073444
2025-10-23,139.7385410674827
2025-10-24,165.68998440858664
2025-10-25,17.966383851533493
2025-10-26,11.977589234355662
2025-10-27,99.81324361963051
2025-10-28,119.7758923435566
2025-10-29,137.7422761950901
2025-10-30,143.73107081226794
2025-10-31,167.68624928097927
2025-11-01,11.977589234355662
2025-11-02,9.98132436196305
2025-11-03,87.83565438527485
2025-11-04,81.84685976809702
2025-11-05,109.79456798159356
2025-11-06,125.76468696073444
2025-11-07,159.7011897914088
2025-11-08,15.970118979140882
2025-11-09,11.977589234355662
2025-11-10,97.8169787472379
2025-11-11,83.84312464048963
2025-11-12,107.79830310920094
2025-11-13,129.75721670551965
2025-11-14,175.6713087705497
2025-11-15,17.966383851533493
2025-11-16,11.977589234355662
2025-11-17,97.8169787472379
2025-11-18,109.79456798159356
2025-11-19,125.76468696073444
2025-11-20,149.71986542944578
2025-11-21,195.6339574944758
2025-11-22,17.966383851533493
2025-11-23,11.977589234355662
2025-11-24,65.87674078895614
2025-11-25,93.82444900245268
2025-11-26,31.940237958281763
2025-11-27,9.98132436196305
2025-11-28,7.985059489570441
2025-11-29,7.985059489570441
2025-11-30,5.988794617177831
2025-12-01,83.84312464048963
2025-12-02,95.8207138748453
2025-12-03,107.79830310920094
2025-12-04,125.76468696073444
2025-12-05,155.7086600466236
2025-12-06,15.970118979140882
2025-12-07,9.98132436196305
2025-12-08,107.79830310920094
2025-12-09,117.779627471164
2025-12-10,121.77215721594922
2025-12-11,143.73107081226794
2025-12-12,179.66383851533493
2025-12-13,15.970118979140882
2025-12-14,11.977589234355662
2025-12-15,137.7422761950901
2025-12-16,161.69745466380144
2025-12-17,179.66383851533493
2025-12-18,199.62648723926102
2025-12-19,183.65636826012013
2025-12-20,17.966383851533493
2025-12-21,13.973854106748272
2025-12-22,35.932767703066986
2025-12-23,33.93650283067437
2025-12-24,7.985059489570441
2025-12-25,5.988794617177831
2025-12-26,5.988794617177831
2025-12-27,3.9925297447852204
2025-12-28,3.9925297447852204
2025-12-29,3.9925297447852204
2025-12-30,3.9925297447852204
2025-12-31,3.9925297447852204
2026-01-01,3.9925297447852204
2026-01-02,3.9925297447852204
2026-01-03,3.9925297447852204
2026-01-04,3.9925297447852204
2026-01-05,43.917827192637425
2026-01-06,69.86927053374136
2026-01-07,83.84312464048963
2026-01-08,89.83191925766747
2026-01-09,139.7385410674827
2026-01-10,11.977589234355662
2026-01-11,7.985059489570441
2026-01-12,87.83565438527485
2026-01-13,105.80203823680834
2026-01-14,111.79083285398617
2026-01-15,115.78336259877139
2026-01-16,153.71239517423098
2026-01-17,13.973854106748272
2026-01-18,7.985059489570441
2026-01-19,9.98132436196305
2026-01-20,85.83938951288224
2026-01-21,105.80203823680834
2026-01-22,119.7758923435566
2026-01-23,139.7385410674827
2026-01-24,19.9626487239261
2026-01-25,15.970118979140882
2026-01-26,41.92156232024482
2026-01-27,69.86927053374136
2026-01-28,83.84312464048963
2026-01-29,103.80577336441573
2026-01-30,137.7422761950901
2026-01-31,13.973854106748272
2026-02-01,9.98132436196305
2026-02-02,75.85806515091919
2026-02-03,83.84312464048963
2026-02-04,89.83191925766747
2026-02-05,105.80203823680834
2026-02-06,137.7422761950901
2026-02-07,13.973854106748272
2026-02-08,7.985059489570441
2026-02-09,71.86553540613397
2026-02-10,91.82818413006007
2026-02-11,109.79456798159356
2026-02-12,113.78709772637878
2026-02-13,101.80950849202311
2026-02-14,11.977589234355662
2026-02-15,7.985059489570441
2026-02-16,21.958913596318713
2026-02-17,57.891681299385695
2026-02-18,79.8505948957044
2026-02-19,93.82444900245268
2026-02-20,117.779627471164
2026-02-21,11.977589234355662
2026-02-22,7.985059489570441
2026-02-23,73.86180027852657
2026-02-24,91.82818413006007
2026-02-25,91.82818413006007
2026-02-26,111.79083285398617
2026-02-27,143.73107081226794
2026-02-28,11.977589234355662
2026-03-01,9.98132436196305
2026-03-02,81.84685976809702
2026-03-03,91.82818413006007
2026-03-04,103.80577336441573
2026-03-05,119.7758923435566
2026-03-06,145.72733568466055
2026-03-07,13.973854106748272
2026-03-08,7.985059489570441
2026-03-09,75.85806515091919
2026-03-10,87.83565438527485
2026-03-11,99.81324361963051
2026-03-12,117.779627471164
2026-03-13,111.79083285398617
2026-03-14,11.977589234355662
2026-03-15,7.985059489570441
2026-03-16,51.902886682207864
2026-03-17,73.86180027852657
2026-03-18,77.8543300233118
2026-03-19,81.84685976809702
2026-03-20,85.83938951288224
2026-03-21,7.985059489570441
2026-03-22,5.988794617177831
2026-03-23,67.87300566134874
2026-03-24,81.84685976809702
2026-03-25,81.84685976809702
2026-03-26,93.82444900245268
2026-03-27,125.76468696073444
2026-03-28,7.985059489570441
2026-03-29,7.985059489570441
2026-03-30,57.891681299385695
2026-03-31,73.86180027852657
2026-04-01,79.8505948957044
2026-04-02,91.82818413006007
2026-04-03,37.929032575459594
2026-04-04,5.988794617177831
2026-04-05,3.9925297447852204
2026-04-06,37.929032575459594
2026-04-07,65.87674078895614
2026-04-08,69.86927053374136
2026-04-09,75.85806515091919
2026-04-10,99.81324361963051
2026-04-11,7.985059489570441
2026-04-12,5.988794617177831
2026-04-13,81.84685976809702
2026-04-14,83.84312464048963
2026-04-15,91.82818413006007
2026-04-16,103.80577336441573
2026-04-17,123.76842208834184
2026-04-18,7.985059489570441
2026-04-19,5.988794617177831
2026-04-20,85.83938951288224
2026-04-21,95.8207138748453
2026-04-22,95.8207138748453
2026-04-23,109.79456798159356
2026-04-24,121.77215721594922
2026-04-25,9.98132436196305
2026-04-26,7.985059489570441
2026-04-27,85.83938951288224
2026-04-28,97.8169787472379
2026-04-29,105.80203823680834
2026-04-30,113.78709772637878
2026-05-01,131.75348157791228
2026-05-02,9.98132436196305
2026-05-03,7.985059489570441
2026-05-04,91.82818413006007
2026-05-05,99.81324361963051
2026-05-06,111.79083285398617
2026-05-07,117.779627471164
2026-05-08,135.74601132269748
2026-05-09,7.985059489570441
2026-05-10,5.988794617177831
2026-05-11,97.8169787472379
2026-05-12,109.79456798159356
2026-05-13,107.79830310920094
2026-05-14,119.7758923435566
2026-05-15,135.74601132269748
2026-05-16,9.98132436196305
2026-05-17,5.988794617177831
2026-05-18,97.8169787472379
2026-05-19,109.79456798159356
2026-05-20,107.79830310920094
2026-05-21,103.80577336441573
2026-05-22,85.83938951288224
2026-05-23,9.98132436196305
2026-05-24,5.988794617177831
2026-05-25,5.988794617177831
2026-05-26,57.891681299385695
2026-05-27,55.89541642699309
2026-05-28,55.89541642699309
2026-05-29,53.89915155460047
2026-05-30,5.988794617177831
2026-05-31,5.988794617177831
