Time,jesse_williams
2024-12-02,9.511661807580174
2024-12-03,6.2317784256559765
2024-12-04,6.2317784256559765
2024-12-05,7.215743440233235
2024-12-06,6.887755102040815
2024-12-07,7.215743440233235
2024-12-08,7.215743440233235
2024-12-09,7.543731778425656
2024-12-10,5.247813411078717
2024-12-11,9.183673469387754
2024-12-12,7.215743440233235
2024-12-13,5.575801749271136
2024-12-14,9.839650145772595
2024-12-15,22.959183673469386
2024-12-16,10.823615160349853
2024-12-17,6.2317784256559765
2024-12-18,7.871720116618075
2024-12-19,5.903790087463556
2024-12-20,6.887755102040815
2024-12-21,6.559766763848396
2024-12-22,10.823615160349853
2024-12-23,7.215743440233235
2024-12-24,8.527696793002914
2024-12-25,8.527696793002914
2024-12-26,6.887755102040815
2024-12-27,6.887755102040815
2024-12-28,7.543731778425656
2024-12-29,7.543731778425656
2024-12-30,8.199708454810494
2024-12-31,10.167638483965014
2025-01-01,13.77551020408163
2025-01-02,7.871720116618075
2025-01-03,13.119533527696792
2025-01-04,12.135568513119532
2025-01-05,4.263848396501457
2025-01-06,5.903790087463556
2025-01-07,6.887755102040815
2025-01-08,6.2317784256559765
2025-01-09,5.903790087463556
2025-01-10,7.215743440233235
2025-01-11,9.839650145772595
2025-01-12,9.839650145772595
2025-01-13,9.183673469387754
2025-01-14,6.2317784256559765
2025-01-15,7.215743440233235
2025-01-16,6.887755102040815
2025-01-17,7.543731778425656
2025-01-18,6.559766763848396
2025-01-19,5.903790087463556
2025-01-20,5.247813411078717
2025-01-21,7.871720116618075
2025-01-22,6.559766763848396
2025-01-23,6.559766763848396
2025-01-24,8.527696793002914
2025-01-25,11.807580174927113
2025-01-26,11.151603498542272
2025-01-27,9.511661807580174
2025-01-28,7.543731778425656
2025-01-29,11.807580174927113
2025-01-30,7.871720116618075
2025-01-31,9.183673469387754
2025-02-01,11.151603498542272
2025-02-02,8.855685131195335
2025-02-03,10.823615160349853
2025-02-04,8.199708454810494
2025-02-05,8.527696793002914
2025-02-06,10.495626822157433
2025-02-07,8.527696793002914
2025-02-08,11.479591836734693
2025-02-09,8.527696793002914
2025-02-10,10.167638483965014
2025-02-11,9.511661807580174
2025-02-12,6.559766763848396
2025-02-13,9.183673469387754
2025-02-14,4.919825072886297
2025-02-15,11.479591836734693
2025-02-16,7.871720116618075
2025-02-17,7.215743440233235
2025-02-18,7.215743440233235
2025-02-19,7.543731778425656
2025-02-20,13.119533527696792
2025-02-21,8.855685131195335
2025-02-22,9.839650145772595
2025-02-23,11.479591836734693
2025-02-24,7.871720116618075
2025-02-25,7.871720116618075
2025-02-26,10.167638483965014
2025-02-27,10.167638483965014
2025-02-28,8.199708454810494
2025-03-01,7.871720116618075
2025-03-02,7.215743440233235
2025-03-03,10.823615160349853
2025-03-04,6.559766763848396
2025-03-05,7.871720116618075
2025-03-06,6.2317784256559765
2025-03-07,6.2317784256559765
2025-03-08,10.167638483965014
2025-03-09,7.871720116618075
2025-03-10,6.2317784256559765
2025-03-11,6.559766763848396
2025-03-12,5.247813411078717
2025-03-13,6.559766763848396
2025-03-14,7.871720116618075
2025-03-15,9.839650145772595
2025-03-16,4.591836734693877
2025-03-17,9.511661807580174
2025-03-18,7.543731778425656
2025-03-19,8.527696793002914
2025-03-20,9.183673469387754
2025-03-21,4.919825072886297
2025-03-22,17.38338192419825
2025-03-23,11.479591836734693
2025-03-24,10.495626822157433
2025-03-25,9.511661807580174
2025-03-26,8.855685131195335
2025-03-27,13.77551020408163
2025-03-28,12.135568513119532
2025-03-29,12.135568513119532
2025-03-30,8.199708454810494
2025-03-31,9.839650145772595
2025-04-01,7.215743440233235
2025-04-02,9.839650145772595
2025-04-03,4.919825072886297
2025-04-04,5.247813411078717
2025-04-05,5.575801749271136
2025-04-06,9.839650145772595
2025-04-07,9.183673469387754
2025-04-08,9.183673469387754
2025-04-09,7.871720116618075
2025-04-10,7.543731778425656
2025-04-11,11.479591836734693
2025-04-12,8.855685131195335
2025-04-13,8.855685131195335
2025-04-14,8.199708454810494
2025-04-15,7.812085873310362
2025-04-16,5.307447654386429
2025-04-17,7.185926318579378
2025-04-18,5.471441823482639
2025-04-19,6.559766763848396
2025-04-20,8.438245428041345
2025-04-21,6.559766763848396
2025-04-22,7.812085873310362
2025-04-23,6.559766763848396
2025-04-24,7.648091704214153
2025-04-25,4.055128544924463
2025-04-26,9.526570368407102
2025-04-27,11.56904320169626
2025-04-28,7.021932149483169
2025-04-29,4.219122714020672
2025-04-30,5.933607209117413
2025-05-01,6.559766763848396
2025-05-02,5.471441823482639
2025-05-03,6.097601378213623
2025-05-04,6.097601378213623
2025-05-05,5.933607209117413
2025-05-06,7.021932149483169
2025-05-07,11.241054863503841
2025-05-08,10.614895308772859
2025-05-09,12.657368142062019
2025-05-10,8.90041081367612
2025-05-11,10.316724092234296
2025-05-12,4.845282268751657
2025-05-13,5.307447654386429
2025-05-14,6.097601378213623
2025-05-15,4.770739464617015
2025-05-16,5.963424330771269
2025-05-17,12.523191094619664
2025-05-18,8.348794063079776
2025-05-19,5.367081897694142
2025-05-20,6.559766763848396
2025-05-21,5.367081897694142
2025-05-22,5.963424330771269
2025-05-23,7.752451630002649
2025-05-24,7.752451630002649
2025-05-25,8.945136496156904
2025-05-26,5.367081897694142
2025-05-27,7.156109196925522
2025-05-28,4.770739464617015
2025-05-29,6.559766763848396
2025-05-30,4.174397031539888
2025-05-31,7.752451630002649
2025-06-01,7.752451630002649
2025-06-02,7.752451630002649
2025-06-03,9.54147892923403
2025-06-04,10.137821362311156
2025-06-05,10.734163795388284
2025-06-06,5.963424330771269
2025-06-07,5.367081897694142
2025-06-08,4.174397031539888
2025-06-09,9.54147892923403
2025-06-10,5.963424330771269
2025-06-11,4.770739464617015
2025-06-12,5.963424330771269
2025-06-13,7.752451630002649
2025-06-14,9.54147892923403
2025-06-15,10.137821362311156
2025-06-16,8.945136496156904
2025-06-17,6.559766763848396
2025-06-18,3.578054598462761
2025-06-19,7.752451630002649
2025-06-20,6.559766763848396
2025-06-21,7.752451630002649
2025-06-22,8.348794063079776
2025-06-23,5.367081897694142
2025-06-24,6.559766763848396
2025-06-25,2.9817121653856344
2025-06-26,6.559766763848396
2025-06-27,4.770739464617015
2025-06-28,9.54147892923403
2025-06-29,8.348794063079776
2025-06-30,8.945136496156904
2025-07-01,6.559766763848396
2025-07-02,6.559766763848396
2025-07-03,5.963424330771269
2025-07-04,8.348794063079776
2025-07-05,9.54147892923403
2025-07-06,9.54147892923403
2025-07-07,8.945136496156904
2025-07-08,8.348794063079776
2025-07-09,8.348794063079776
2025-07-10,8.348794063079776
2025-07-11,11.33050622846541
2025-07-12,7.752451630002649
2025-07-13,6.559766763848396
2025-07-14,4.770739464617015
2025-07-15,4.770739464617015
2025-07-16,5.963424330771269
2025-07-17,5.367081897694142
2025-07-18,4.174397031539888
2025-07-19,7.752451630002649
2025-07-20,8.945136496156904
2025-07-21,4.770739464617015
2025-07-22,8.945136496156904
2025-07-23,26.239067055393583
2025-07-24,10.734163795388284
2025-07-25,5.367081897694142
2025-07-26,8.348794063079776
2025-07-27,7.752451630002649
2025-07-28,5.963424330771269
2025-07-29,7.156109196925522
2025-07-30,5.367081897694142
2025-07-31,4.770739464617015
2025-08-01,17.890272992313808
2025-08-02,32.79883381924198
2025-08-03,11.926848661542538
2025-08-04,8.945136496156904
2025-08-05,11.33050622846541
2025-08-06,7.752451630002649
2025-08-07,8.945136496156904
2025-08-08,7.156109196925522
2025-08-09,9.54147892923403
2025-08-10,6.559766763848396
2025-08-11,5.367081897694142
2025-08-12,4.770739464617015
2025-08-13,5.367081897694142
2025-08-14,7.156109196925522
2025-08-15,7.156109196925522
2025-08-16,8.945136496156904
2025-08-17,4.770739464617015
2025-08-18,8.945136496156904
2025-08-19,4.770739464617015
2025-08-20,4.770739464617015
2025-08-21,7.156109196925522
2025-08-22,6.559766763848396
2025-08-23,7.752451630002649
2025-08-24,9.54147892923403
2025-08-25,5.963424330771269
2025-08-26,10.734163795388284
2025-08-27,4.770739464617015
2025-08-28,4.770739464617015
2025-08-29,5.367081897694142
2025-08-30,7.156109196925522
2025-08-31,8.945136496156904
2025-09-01,11.33050622846541
2025-09-02,7.752451630002649
2025-09-03,5.963424330771269
2025-09-04,7.752451630002649
2025-09-05,9.54147892923403
2025-09-06,8.945136496156904
2025-09-07,8.945136496156904
2025-09-08,8.945136496156904
2025-09-09,7.156109196925522
2025-09-10,7.156109196925522
2025-09-11,8.348794063079776
2025-09-12,16.101245693082426
2025-09-13,15.504903260005298
2025-09-14,16.101245693082426
2025-09-15,59.63424330771269
2025-09-16,33.99151868539623
2025-09-17,20.87198515769944
2025-09-18,9.54147892923403
2025-09-19,8.348794063079776
2025-09-20,7.156109196925522
2025-09-21,8.945136496156904
2025-09-22,10.734163795388284
2025-09-23,13.715875960773918
2025-09-24,47.111052213093025
2025-09-25,51.88179167771004
2025-09-26,44.12934004770739
2025-09-27,49.49642194540153
2025-09-28,45.918367346938766
2025-09-29,41.14762788232176
2025-09-30,26.83540948847071
2025-10-01,31.606148953087725
2025-10-02,27.431751921547836
2025-10-03,50.092764378478655
2025-10-04,33.99151868539623
2025-10-05,35.780545984627615
2025-10-06,23.853697323085076
2025-10-07,15.504903260005298
2025-10-08,16.697588126159552
2025-10-09,14.908560826928172
2025-10-10,13.715875960773918
2025-10-11,17.293930559236678
2025-10-12,27.431751921547836
2025-10-13,17.890272992313808
2025-10-14,13.119533527696792
2025-10-15,10.137821362311156
2025-10-16,13.715875960773918
2025-10-17,11.926848661542538
2025-10-18,12.523191094619664
2025-10-19,15.504903260005298
2025-10-20,14.312218393851044
2025-10-21,9.54147892923403
2025-10-22,14.312218393851044
2025-10-23,11.926848661542538
2025-10-24,10.734163795388284
2025-10-25,13.715875960773918
2025-10-26,12.523191094619664
2025-10-27,8.945136496156904
2025-10-28,10.734163795388284
2025-10-29,8.945136496156904
2025-10-30,11.926848661542538
2025-10-31,13.119533527696792
2025-11-01,13.119533527696792
2025-11-02,13.715875960773918
2025-11-03,9.54147892923403
2025-11-04,8.348794063079776
2025-11-05,10.734163795388284
2025-11-06,9.54147892923403
2025-11-07,10.137821362311156
2025-11-08,7.752451630002649
2025-11-09,10.137821362311156
2025-11-10,7.752451630002649
2025-11-11,9.54147892923403
2025-11-12,9.54147892923403
2025-11-13,10.137821362311156
2025-11-14,11.926848661542538
2025-11-15,11.926848661542538
2025-11-16,8.348794063079776
2025-11-17,7.752451630002649
2025-11-18,7.156109196925522
2025-11-19,8.945136496156904
2025-11-20,7.752451630002649
2025-11-21,7.752451630002649
2025-11-22,8.348794063079776
2025-11-23,9.54147892923403
2025-11-24,9.54147892923403
2025-11-25,7.752451630002649
2025-11-26,5.367081897694142
2025-11-27,7.156109196925522
2025-11-28,14.908560826928172
2025-11-29,8.348794063079776
2025-11-30,7.752451630002649
2025-12-01,8.945136496156904
2025-12-02,6.559766763848396
2025-12-03,4.770739464617015
2025-12-04,4.770739464617015
2025-12-05,3.578054598462761
2025-12-06,5.367081897694142
2025-12-07,7.752451630002649
2025-12-08,4.770739464617015
2025-12-09,8.348794063079776
2025-12-10,5.367081897694142
2025-12-11,6.082692817386693
2025-12-12,7.752451630002648
2025-12-13,6.639279088258679
2025-12-14,6.639279088258679
2025-12-15,5.267691492181287
2025-12-16,5.267691492181287
2025-12-17,5.267691492181287
2025-12-18,4.412934004770738
2025-12-19,3.5979326795653317
2025-12-20,8.865624171746619
2025-12-21,8.567452955208054
2025-12-22,6.639279088258679
2025-12-23,8.01086668433607
2025-12-24,7.752451630002648
2025-12-25,7.752451630002648
2025-12-26,11.35038430956798
2025-12-27,9.12403922608004
2025-12-28,6.639279088258679
2025-12-29,7.752451630002648
2025-12-30,8.865624171746619
2025-12-31,7.195865359130663
2026-01-01,8.309037900874634
2026-01-02,11.35038430956798
2026-01-03,10.535382984362574
2026-01-04,10.23721176782401
2026-01-05,4.711105221309301
2026-01-06,7.752451630002648
2026-01-07,6.639279088258679
2026-01-08,7.752451630002648
2026-01-09,8.309037900874634
2026-01-10,12.403922608004237
2026-01-11,11.887092499337394
2026-01-12,10.336602173336864
2026-01-13,9.302941956003178
2026-01-14,12.92075271667108
2026-01-15,51.68301086668432
2026-01-16,22.223694672674256
2026-01-17,11.887092499337394
2026-01-18,10.853432282003707
2026-01-19,13.437582825337923
2026-01-20,13.437582825337923
2026-01-21,10.853432282003707
2026-01-22,34.110787172011655
2026-01-23,21.706864564007414
2026-01-24,18.08905380333951
2026-01-25,12.92075271667108
2026-01-26,12.403922608004237
2026-01-27,11.37026239067055
2026-01-28,8.786111847336334
2026-01-29,23.257354890007946
2026-01-30,12.92075271667108
2026-01-31,14.47124304267161
2026-02-01,12.403922608004237
2026-02-02,8.786111847336334
2026-02-03,8.269281738669491
2026-02-04,6.201961304002118
2026-02-05,14.47124304267161
2026-02-06,11.887092499337394
2026-02-07,8.786111847336334
2026-02-08,8.786111847336334
2026-02-09,5.168301086668432
2026-02-10,9.81977206467002
2026-02-11,5.168301086668432
2026-02-12,14.47124304267161
2026-02-13,9.302941956003178
2026-02-14,6.718791412668962
2026-02-15,9.302941956003178
2026-02-16,6.201961304002118
2026-02-17,14.47124304267161
2026-02-18,15.504903260005296
2026-02-19,14.47124304267161
2026-02-20,13.954412934004766
2026-02-21,14.47124304267161
2026-02-22,11.887092499337394
2026-02-23,10.336602173336864
2026-02-24,7.752451630002648
2026-02-25,9.302941956003178
2026-02-26,9.81977206467002
2026-02-27,7.235621521335805
2026-02-28,8.786111847336334
2026-03-01,14.47124304267161
2026-03-02,6.718791412668962
2026-03-03,5.685131195335275
2026-03-04,6.718791412668962
2026-03-05,7.235621521335805
2026-03-06,7.752451630002648
2026-03-07,8.786111847336334
2026-03-08,11.887092499337394
2026-03-09,7.235621521335805
2026-03-10,7.752451630002648
2026-03-11,6.718791412668962
2026-03-12,7.752451630002648
2026-03-13,7.752451630002648
2026-03-14,18.08905380333951
2026-03-15,11.37026239067055
2026-03-16,19.63954412934004
2026-03-17,17.055393586005827
2026-03-18,13.437582825337923
2026-03-19,12.403922608004237
2026-03-20,10.336602173336864
2026-03-21,8.786111847336334
2026-03-22,8.269281738669491
2026-03-23,6.201961304002118
2026-03-24,10.853432282003707
2026-03-25,6.201961304002118
2026-03-26,7.235621521335805
2026-03-27,6.718791412668962
2026-03-28,7.752451630002648
2026-03-29,3.6178107606679024
2026-03-30,7.752451630002648
2026-03-31,9.302941956003178
2026-04-01,7.752451630002648
2026-04-02,7.235621521335805
2026-04-03,6.201961304002118
2026-04-04,9.81977206467002
2026-04-05,7.235621521335805
2026-04-06,6.201961304002118
2026-04-07,5.685131195335275
2026-04-08,5.685131195335275
2026-04-09,7.235621521335805
2026-04-10,6.201961304002118
2026-04-11,7.752451630002648
2026-04-12,8.269281738669491
2026-04-13,7.235621521335805
2026-04-14,6.201961304002118
2026-04-15,6.718791412668962
2026-04-16,6.201961304002118
2026-04-17,3.100980652001059
2026-04-18,5.685131195335275
2026-04-19,7.235621521335805
2026-04-20,5.685131195335275
2026-04-21,8.269281738669491
2026-04-22,5.168301086668432
2026-04-23,5.168301086668432
2026-04-24,0.0
2026-04-25,5.168301086668432
2026-04-26,6.718791412668962
2026-04-27,5.685131195335275
2026-04-28,5.168301086668432
2026-04-29,7.235621521335805
2026-04-30,6.201961304002118
2026-05-01,5.168301086668432
2026-05-02,4.651470978001589
2026-05-03,4.134640869334746
2026-05-04,4.651470978001589
2026-05-05,24.29101510734163
2026-05-06,44.44738934534851
2026-05-07,18.08905380333951
2026-05-08,11.887092499337394
2026-05-09,8.786111847336334
2026-05-10,6.718791412668962
2026-05-11,6.718791412668962
2026-05-12,5.685131195335275
2026-05-13,5.168301086668432
2026-05-14,5.685131195335275
2026-05-15,8.269281738669491
2026-05-16,3.6178107606679024
2026-05-17,5.685131195335275
2026-05-18,5.168301086668432
2026-05-19,7.235621521335805
2026-05-20,5.168301086668432
2026-05-21,6.718791412668962
2026-05-22,4.651470978001589
2026-05-23,5.685131195335275
2026-05-24,7.235621521335805
2026-05-25,7.235621521335805
2026-05-26,12.92075271667108
2026-05-27,34.110787172011655
2026-05-28,16.021733368672137
2026-05-29,9.302941956003178
2026-05-30,11.887092499337394
2026-05-31,12.403922608004237
