Time,retro_bowl
2024-09-18,64.17195784386425
2024-09-19,67.04532909060444
2024-09-20,78.5388140775652
2024-09-21,17.240227480441142
2024-09-22,17.240227480441142
2024-09-23,63.21416742828419
2024-09-24,78.5388140775652
2024-09-25,74.70765241524495
2024-09-26,73.74986199966489
2024-09-27,75.66544283082501
2024-09-28,18.198017896021206
2024-09-29,15.324646649281016
2024-09-30,57.46742493480381
2024-10-01,68.96090992176457
2024-10-02,75.66544283082501
2024-10-03,78.5388140775652
2024-10-04,93.86346072684623
2024-10-05,20.113598727181333
2024-10-06,18.198017896021206
2024-10-07,64.17195784386425
2024-10-08,72.79207158408482
2024-10-09,81.4121853243054
2024-10-10,81.4121853243054
2024-10-11,82.36997573988546
2024-10-12,19.15580831160127
2024-10-13,17.240227480441142
2024-10-14,44.05835911668292
2024-10-15,74.70765241524495
2024-10-16,80.45439490872533
2024-10-17,89.07450864894591
2024-10-18,95.77904155800636
2024-10-19,20.113598727181333
2024-10-20,16.282437064861078
2024-10-21,76.62323324640508
2024-10-22,81.4121853243054
2024-10-23,86.20113740220572
2024-10-24,92.90567031126616
2024-10-25,95.77904155800636
2024-10-26,19.15580831160127
2024-10-27,17.240227480441142
2024-10-28,78.5388140775652
2024-10-29,83.32776615546553
2024-10-30,82.36997573988546
2024-10-31,94.82125114242629
2024-11-01,88.11671823336584
2024-11-02,20.113598727181333
2024-11-03,16.282437064861078
2024-11-04,71.83428116850476
2024-11-05,55.55184410364368
2024-11-06,60.340796181544
2024-11-07,78.5388140775652
2024-11-08,85.24334698662565
2024-11-09,21.071389142761397
2024-11-10,17.240227480441142
2024-11-11,46.931730363423114
2024-11-12,66.08753867502438
2024-11-13,79.49660449314527
2024-11-14,73.74986199966489
2024-11-15,77.58102366198514
2024-11-16,18.198017896021206
2024-11-17,16.282437064861078
2024-11-18,58.42521535038387
2024-11-19,60.340796181544
2024-11-20,63.21416742828419
2024-11-21,69.91870033734463
2024-11-22,73.74986199966489
2024-11-23,19.15580831160127
2024-11-24,15.324646649281016
2024-11-25,36.39603579204241
2024-11-26,45.016149532262986
2024-11-27,21.071389142761397
2024-11-28,15.324646649281016
2024-11-29,14.366856233700952
2024-11-30,12.451275402540826
2024-12-01,12.451275402540826
2024-12-02,38.31161662320254
2024-12-03,45.016149532262986
2024-12-04,49.805101610163305
2024-12-05,50.76289202574337
2024-12-06,59.38300576596394
2024-12-07,16.282437064861078
2024-12-08,14.366856233700952
2024-12-09,45.97393994784305
2024-12-10,54.59405368806362
2024-12-11,57.46742493480381
2024-12-12,61.298586597124064
2024-12-13,63.21416742828419
2024-12-14,18.198017896021206
2024-12-15,15.324646649281016
2024-12-16,50.76289202574337
2024-12-17,54.59405368806362
2024-12-18,64.17195784386425
2024-12-19,69.91870033734463
2024-12-20,52.67847285690349
2024-12-21,15.324646649281016
2024-12-22,12.451275402540826
2024-12-23,12.451275402540826
2024-12-24,12.451275402540826
2024-12-25,11.493484986960762
2024-12-26,10.535694571380699
2024-12-27,9.577904155800635
2024-12-28,8.620113740220571
2024-12-29,8.620113740220571
2024-12-30,8.620113740220571
2024-12-31,8.620113740220571
2025-01-01,9.577904155800635
2025-01-02,11.493484986960762
2025-01-03,15.324646649281016
2025-01-04,7.662323324640508
2025-01-05,8.620113740220571
2025-01-06,20.113598727181333
2025-01-07,30.649293298562032
2025-01-08,34.480454960882284
2025-01-09,35.43824537646235
2025-01-10,34.480454960882284
2025-01-11,11.493484986960762
2025-01-12,10.535694571380699
2025-01-13,35.43824537646235
2025-01-14,38.31161662320254
2025-01-15,38.31161662320254
2025-01-16,40.22719745436267
2025-01-17,45.016149532262986
2025-01-18,13.409065818120888
2025-01-19,10.535694571380699
2025-01-20,10.535694571380699
2025-01-21,25.860341220661713
2025-01-22,25.860341220661713
2025-01-23,33.52266454530222
2025-01-24,43.10056870110286
2025-01-25,10.535694571380699
2025-01-26,9.577904155800635
2025-01-27,31.607083714142096
2025-01-28,37.353826207622475
2025-01-29,37.353826207622475
2025-01-30,37.353826207622475
2025-01-31,45.97393994784305
2025-02-01,10.535694571380699
2025-02-02,10.535694571380699
2025-02-03,27.77592205182184
2025-02-04,32.564874129722156
2025-02-05,34.480454960882284
2025-02-06,33.52266454530222
2025-02-07,40.22719745436267
2025-02-08,13.409065818120888
2025-02-09,12.451275402540826
2025-02-10,30.649293298562032
2025-02-11,39.2694070387826
2025-02-12,32.564874129722156
2025-02-13,37.353826207622475
2025-02-14,32.564874129722156
2025-02-15,11.493484986960762
2025-02-16,9.577904155800635
2025-02-17,11.493484986960762
2025-02-18,23.94476038950159
2025-02-19,22.986969973921525
2025-02-20,23.94476038950159
2025-02-21,26.818131636241777
2025-02-22,8.620113740220571
2025-02-23,8.620113740220571
2025-02-24,22.986969973921525
2025-02-25,24.902550805081653
2025-02-26,25.860341220661713
2025-02-27,28.733712467401904
2025-02-28,30.649293298562032
2025-03-01,8.620113740220571
2025-03-02,6.704532909060444
2025-03-03,20.113598727181333
2025-03-04,23.94476038950159
2025-03-05,23.94476038950159
2025-03-06,26.818131636241777
2025-03-07,25.860341220661713
2025-03-08,8.620113740220571
2025-03-09,5.746742493480381
2025-03-10,17.240227480441142
2025-03-11,19.15580831160127
2025-03-12,20.113598727181333
2025-03-13,20.113598727181333
2025-03-14,21.071389142761397
2025-03-15,7.662323324640508
2025-03-16,5.746742493480381
2025-03-17,14.366856233700952
2025-03-18,16.282437064861078
2025-03-19,16.282437064861078
2025-03-20,18.198017896021206
2025-03-21,18.198017896021206
2025-03-22,5.746742493480381
2025-03-23,4.788952077900317
2025-03-24,15.324646649281016
2025-03-25,14.366856233700952
2025-03-26,15.324646649281016
2025-03-27,14.366856233700952
2025-03-28,18.198017896021206
2025-03-29,4.788952077900317
2025-03-30,4.788952077900317
2025-03-31,10.535694571380699
2025-04-01,15.324646649281016
2025-04-02,15.324646649281016
2025-04-03,15.324646649281016
2025-04-04,16.282437064861078
2025-04-05,4.788952077900317
2025-04-06,4.788952077900317
2025-04-07,12.451275402540826
2025-04-08,13.409065818120888
2025-04-09,13.409065818120888
2025-04-10,14.366856233700952
2025-04-11,18.198017896021206
2025-04-12,4.788952077900317
2025-04-13,3.831161662320254
2025-04-14,10.535694571380699
2025-04-15,13.169618214225874
2025-04-16,12.690723006435842
2025-04-17,12.331551600593318
2025-04-18,6.584809107112937
2025-04-19,3.7114378603727465
2025-04-20,3.7114378603727465
2025-04-21,7.782047126588016
2025-04-22,11.493484986960762
2025-04-23,11.493484986960762
2025-04-24,11.852656392803286
2025-04-25,12.331551600593318
2025-04-26,4.0706092662152695
2025-04-27,2.8733712467401906
2025-04-28,10.655418373328207
2025-04-29,13.528789620068398
2025-04-30,11.493484986960762
2025-05-01,15.204922847333508
2025-05-02,15.204922847333508
2025-05-03,4.5495044740053014
2025-05-04,4.0706092662152695
2025-05-05,11.493484986960762
2025-05-06,13.528789620068398
2025-05-07,13.169618214225874
2025-05-08,14.366856233700954
2025-05-09,16.402160866808586
2025-05-10,4.5495044740053014
2025-05-11,4.5495044740053014
2025-05-12,13.528789620068398
2025-05-13,14.366856233700954
2025-05-14,13.169618214225874
2025-05-15,14.366856233700954
2025-05-16,14.366856233700954
2025-05-17,4.3100568701102855
2025-05-18,3.5917140584252385
2025-05-19,12.930170610330858
2025-05-20,12.930170610330858
2025-05-21,12.21182779864581
2025-05-22,10.775142175275715
2025-05-23,10.775142175275715
2025-05-24,4.3100568701102855
2025-05-25,2.8733712467401906
2025-05-26,2.8733712467401906
2025-05-27,8.620113740220571
2025-05-28,8.620113740220571
2025-05-29,7.183428116850477
2025-05-30,7.183428116850477
2025-05-31,2.8733712467401906
2025-06-01,2.8733712467401906
2025-06-02,6.465085305165429
2025-06-03,6.465085305165429
2025-06-04,6.465085305165429
2025-06-05,5.746742493480381
2025-06-06,5.746742493480381
2025-06-07,2.8733712467401906
2025-06-08,2.8733712467401906
2025-06-09,4.3100568701102855
2025-06-10,3.5917140584252385
2025-06-11,3.5917140584252385
2025-06-12,5.028399681795333
2025-06-13,4.3100568701102855
2025-06-14,2.1550284350551427
2025-06-15,2.1550284350551427
2025-06-16,3.5917140584252385
2025-06-17,2.8733712467401906
2025-06-18,3.5917140584252385
2025-06-19,2.1550284350551427
2025-06-20,2.8733712467401906
2025-06-21,1.4366856233700953
2025-06-22,2.1550284350551427
2025-06-23,2.1550284350551427
2025-06-24,2.1550284350551427
2025-06-25,2.8733712467401906
2025-06-26,2.1550284350551427
2025-06-27,2.1550284350551427
2025-06-28,2.8733712467401906
2025-06-29,1.4366856233700953
2025-06-30,2.1550284350551427
2025-07-01,2.8733712467401906
2025-07-02,2.1550284350551427
2025-07-03,2.8733712467401906
2025-07-04,2.1550284350551427
2025-07-05,2.1550284350551427
2025-07-06,2.1550284350551427
2025-07-07,2.1550284350551427
2025-07-08,2.1550284350551427
2025-07-09,2.8733712467401906
2025-07-10,1.4366856233700953
2025-07-11,2.8733712467401906
2025-07-12,2.1550284350551427
2025-07-13,1.4366856233700953
2025-07-14,2.8733712467401906
2025-07-15,1.4366856233700953
2025-07-16,2.1550284350551427
2025-07-17,2.1550284350551427
2025-07-18,2.1550284350551427
2025-07-19,2.1550284350551427
2025-07-20,2.1550284350551427
2025-07-21,2.1550284350551427
2025-07-22,2.1550284350551427
2025-07-23,2.1550284350551427
2025-07-24,2.1550284350551427
2025-07-25,3.5917140584252385
2025-07-26,2.1550284350551427
2025-07-27,1.4366856233700953
2025-07-28,2.8733712467401906
2025-07-29,2.1550284350551427
2025-07-30,2.1550284350551427
2025-07-31,2.1550284350551427
2025-08-01,2.1550284350551427
2025-08-02,2.8733712467401906
2025-08-03,2.8733712467401906
2025-08-04,2.8733712467401906
2025-08-05,3.5917140584252385
2025-08-06,2.8733712467401906
2025-08-07,5.028399681795333
2025-08-08,5.746742493480381
2025-08-09,2.8733712467401906
2025-08-10,2.8733712467401906
2025-08-11,5.028399681795333
2025-08-12,5.746742493480381
2025-08-13,7.901770928535524
2025-08-14,10.775142175275715
2025-08-15,11.493484986960762
2025-08-16,2.8733712467401906
2025-08-17,3.5917140584252385
2025-08-18,10.775142175275715
2025-08-19,11.493484986960762
2025-08-20,13.648513422015906
2025-08-21,16.521884668756098
2025-08-22,18.676913103811238
2025-08-23,5.746742493480381
2025-08-24,4.3100568701102855
2025-08-25,17.240227480441142
2025-08-26,17.95857029212619
2025-08-27,20.113598727181333
2025-08-28,22.268627162236477
2025-08-29,22.986969973921525
2025-08-30,5.746742493480381
2025-08-31,5.746742493480381
2025-09-01,5.028399681795333
2025-09-02,20.113598727181333
2025-09-03,23.705312785606573
2025-09-04,26.578684032346764
2025-09-05,32.32542652582715
2025-09-06,8.620113740220571
2025-09-07,7.901770928535524
2025-09-08,26.578684032346764
2025-09-09,31.607083714142096
2025-09-10,32.32542652582715
2025-09-11,35.19879777256733
2025-09-12,43.10056870110286
2025-09-13,10.056799363590667
2025-09-14,10.056799363590667
2025-09-15,38.07216901930752
2025-09-16,43.10056870110286
2025-09-17,45.97393994784305
2025-09-18,51.72068244132343
2025-09-19,61.05913899322905
2025-09-20,12.930170610330858
2025-09-21,11.493484986960762
2025-09-22,45.255597136158
2025-09-23,49.56565400626829
2025-09-24,61.777481804914096
2025-09-25,62.495824616599144
2025-09-26,62.495824616599144
2025-09-27,15.085199045386
2025-09-28,12.930170610330858
2025-09-29,48.84731119458324
2025-09-30,57.467424934803816
2025-10-01,57.467424934803816
2025-10-02,58.18576774648886
2025-10-03,66.80588148670944
2025-10-04,15.085199045386
2025-10-05,13.648513422015906
2025-10-06,48.84731119458324
2025-10-07,55.31239649974867
2025-10-08,56.74908212311877
2025-10-09,62.495824616599144
2025-10-10,58.904110558173905
2025-10-11,14.366856233700954
2025-10-12,12.930170610330858
2025-10-13,34.480454960882284
2025-10-14,52.43902525300848
2025-10-15,50.28399681795334
2025-10-16,51.72068244132343
2025-10-17,56.74908212311877
2025-10-18,17.240227480441142
2025-10-19,13.648513422015906
2025-10-20,45.97393994784305
2025-10-21,53.87571087637858
2025-10-22,60.340796181544
2025-10-23,63.21416742828419
2025-10-24,71.11593835681971
2025-10-25,15.803541857071048
2025-10-26,12.21182779864581
2025-10-27,51.002339629638385
2025-10-28,61.777481804914096
2025-10-29,61.05913899322905
2025-10-30,71.83428116850476
2025-10-31,65.36919586333934
2025-11-01,15.085199045386
2025-11-02,15.085199045386
2025-11-03,46.6922827595281
2025-11-04,45.255597136158
2025-11-05,53.87571087637858
2025-11-06,58.18576774648886
2025-11-07,63.21416742828419
2025-11-08,15.085199045386
2025-11-09,12.930170610330858
2025-11-10,43.10056870110286
2025-11-11,37.353826207622475
2025-11-12,48.128968382898194
2025-11-13,53.87571087637858
2025-11-14,61.777481804914096
2025-11-15,17.240227480441142
2025-11-16,13.648513422015906
2025-11-17,42.38222588941781
2025-11-18,51.72068244132343
2025-11-19,46.6922827595281
2025-11-20,55.31239649974867
2025-11-21,58.18576774648886
2025-11-22,17.240227480441142
2025-11-23,13.648513422015906
2025-11-24,27.297026844031812
2025-11-25,38.79051183099257
2025-11-26,17.240227480441142
2025-11-27,13.648513422015906
2025-11-28,12.930170610330858
2025-11-29,10.775142175275715
2025-11-30,10.056799363590667
2025-12-01,30.888740902457048
2025-12-02,33.043769337512195
2025-12-03,38.07216901930752
2025-12-04,40.945540266047715
2025-12-05,45.255597136158
2025-12-06,15.085199045386
2025-12-07,12.21182779864581
2025-12-08,35.91714058425238
2025-12-09,38.07216901930752
2025-12-10,40.22719745436267
2025-12-11,40.825816464100214
2025-12-12,46.81200656147561
2025-12-13,15.20492284733351
2025-12-14,11.493484986960762
2025-12-15,34.480454960882284
2025-12-16,39.628578444625134
2025-12-17,42.86112109720784
2025-12-18,48.00924458095069
2025-12-19,39.628578444625134
2025-12-20,14.366856233700954
2025-12-21,10.296246967485683
2025-12-22,15.80354185707105
2025-12-23,14.366856233700954
2025-12-24,10.056799363590667
2025-12-25,9.21873274995811
2025-12-26,8.021494730483033
2025-12-27,8.021494730483033
2025-12-28,7.782047126588017
2025-12-29,7.183428116850477
2025-12-30,8.620113740220571
2025-12-31,7.782047126588017
2026-01-01,7.782047126588017
2026-01-02,6.584809107112937
2026-01-03,6.943980512955461
2026-01-04,7.782047126588017
2026-01-05,14.366856233700954
2026-01-06,20.712217736918873
2026-01-07,22.74752237002651
2026-01-08,23.585588983659065
2026-01-09,30.769017100509544
2026-01-10,9.099008948010605
2026-01-11,9.577904155800637
2026-01-12,23.46586518171156
2026-01-13,25.381446012871688
2026-01-14,27.297026844031816
2026-01-15,28.25481725961188
2026-01-16,30.64929329856204
2026-01-17,10.5356945713807
2026-01-18,9.577904155800637
2026-01-19,8.620113740220573
2026-01-20,22.98696997392153
2026-01-21,27.297026844031816
2026-01-22,25.381446012871688
2026-01-23,29.212607675191943
2026-01-24,11.014589779170732
2026-01-25,9.577904155800637
2026-01-26,13.887961025910924
2026-01-27,18.67691310381124
2026-01-28,21.0713891427614
2026-01-29,23.46586518171156
2026-01-30,28.25481725961188
2026-01-31,10.056799363590669
2026-02-01,8.14121853243054
2026-02-02,19.155808311601273
2026-02-03,21.550284350551433
2026-02-04,21.550284350551433
2026-02-05,22.508074766131497
2026-02-06,25.381446012871688
2026-02-07,10.056799363590669
2026-02-08,14.845751441490988
2026-02-09,25.86034122066172
2026-02-10,23.944760389501592
2026-02-11,23.46586518171156
2026-02-12,23.46586518171156
2026-02-13,20.59249393497137
2026-02-14,10.056799363590669
2026-02-15,8.620113740220573
2026-02-16,9.577904155800637
2026-02-17,15.803541857071052
2026-02-18,18.19801789602121
2026-02-19,20.113598727181337
2026-02-20,21.550284350551433
2026-02-21,8.620113740220573
2026-02-22,7.183428116850478
2026-02-23,14.845751441490988
2026-02-24,16.28243706486108
2026-02-25,18.19801789602121
2026-02-26,18.19801789602121
2026-02-27,19.634703519391305
2026-02-28,6.225637701270414
2026-03-01,5.746742493480382
2026-03-02,14.366856233700956
2026-03-03,14.366856233700956
2026-03-04,14.366856233700956
2026-03-05,16.761332272651114
2026-03-06,19.155808311601273
2026-03-07,5.26784728569035
2026-03-08,5.26784728569035
2026-03-09,12.93017061033086
2026-03-10,13.409065818120892
2026-03-11,15.803541857071052
2026-03-12,16.761332272651114
2026-03-13,14.845751441490988
2026-03-14,5.746742493480382
2026-03-15,4.788952077900318
2026-03-16,9.577904155800637
2026-03-17,11.972380194750796
2026-03-18,10.056799363590669
2026-03-19,12.451275402540828
2026-03-20,11.972380194750796
2026-03-21,5.26784728569035
2026-03-22,3.831161662320255
2026-03-23,10.056799363590669
2026-03-24,11.014589779170732
2026-03-25,11.014589779170732
2026-03-26,11.493484986960764
2026-03-27,13.409065818120892
2026-03-28,6.225637701270414
2026-03-29,4.310056870110286
2026-03-30,11.014589779170732
2026-03-31,11.493484986960764
2026-04-01,11.972380194750796
2026-04-02,11.972380194750796
2026-04-03,7.66232332464051
2026-04-04,6.225637701270414
2026-04-05,5.26784728569035
2026-04-06,8.14121853243054
2026-04-07,9.099008948010605
2026-04-08,10.056799363590669
2026-04-09,10.5356945713807
2026-04-10,12.451275402540828
2026-04-11,7.66232332464051
2026-04-12,8.620113740220573
2026-04-13,10.056799363590669
2026-04-14,12.451275402540828
2026-04-15,12.451275402540828
2026-04-16,13.409065818120892
2026-04-17,14.366856233700956
2026-04-18,7.66232332464051
2026-04-19,5.746742493480382
2026-04-20,10.5356945713807
2026-04-21,11.972380194750796
2026-04-22,13.887961025910924
2026-04-23,11.972380194750796
2026-04-24,12.93017061033086
2026-04-25,5.26784728569035
2026-04-26,5.746742493480382
2026-04-27,11.972380194750796
2026-04-28,11.014589779170732
2026-04-29,11.972380194750796
2026-04-30,12.93017061033086
2026-05-01,12.93017061033086
2026-05-02,5.26784728569035
2026-05-03,5.26784728569035
2026-05-04,10.056799363590669
2026-05-05,10.056799363590669
2026-05-06,12.93017061033086
2026-05-07,12.451275402540828
2026-05-08,12.93017061033086
2026-05-09,4.788952077900318
2026-05-10,4.310056870110286
2026-05-11,10.5356945713807
2026-05-12,11.972380194750796
2026-05-13,12.93017061033086
2026-05-14,15.803541857071052
2026-05-15,13.409065818120892
2026-05-16,7.183428116850478
2026-05-17,6.704532909060446
2026-05-18,11.972380194750796
2026-05-19,11.014589779170732
2026-05-20,11.493484986960764
2026-05-21,11.972380194750796
2026-05-22,10.056799363590669
2026-05-23,3.831161662320255
2026-05-24,4.310056870110286
2026-05-25,2.873371246740191
2026-05-26,7.183428116850478
2026-05-27,6.225637701270414
2026-05-28,6.704532909060446
2026-05-29,7.183428116850478
2026-05-30,3.831161662320255
2026-05-31,3.831161662320255
