Time,farce
2025-06-25,36.0
2025-06-26,40.0
2025-06-27,41.0
2025-06-28,63.0
2025-06-29,52.0
2025-06-30,36.0
2025-07-01,64.0
2025-07-02,56.0
2025-07-03,61.0
2025-07-04,83.0
2025-07-05,65.0
2025-07-06,51.0
2025-07-07,48.0
2025-07-08,51.0
2025-07-09,60.0
2025-07-10,46.0
2025-07-11,55.0
2025-07-12,46.0
2025-07-13,44.0
2025-07-14,54.0
2025-07-15,43.0
2025-07-16,50.0
2025-07-17,55.0
2025-07-18,53.0
2025-07-19,38.0
2025-07-20,57.0
2025-07-21,46.0
2025-07-22,66.0
2025-07-23,55.0
2025-07-24,46.0
2025-07-25,38.0
2025-07-26,46.0
2025-07-27,59.0
2025-07-28,56.0
2025-07-29,51.0
2025-07-30,35.0
2025-07-31,39.0
2025-08-01,50.0
2025-08-02,41.0
2025-08-03,0.0
2025-08-04,49.0
2025-08-05,53.0
2025-08-06,44.0
2025-08-07,47.0
2025-08-08,39.0
2025-08-09,46.0
2025-08-10,39.0
2025-08-11,49.0
2025-08-12,48.0
2025-08-13,37.0
2025-08-14,41.0
2025-08-15,65.0
2025-08-16,68.0
2025-08-17,63.0
2025-08-18,34.0
2025-08-19,50.0
2025-08-20,38.0
2025-08-21,39.0
2025-08-22,47.0
2025-08-23,0.0
2025-08-24,41.0
2025-08-25,52.0
2025-08-26,51.0
2025-08-27,62.0
2025-08-28,61.0
2025-08-29,23.0
2025-08-30,62.0
2025-08-31,45.0
2025-09-01,56.0
2025-09-02,52.0
2025-09-03,69.0
2025-09-04,50.0
2025-09-05,46.0
2025-09-06,49.0
2025-09-07,39.0
2025-09-08,51.0
2025-09-09,55.0
2025-09-10,62.0
2025-09-11,55.0
2025-09-12,49.0
2025-09-13,52.0
2025-09-14,34.0
2025-09-15,53.0
2025-09-16,50.0
2025-09-17,39.0
2025-09-18,63.0
2025-09-19,48.0
2025-09-20,67.0
2025-09-21,47.0
2025-09-22,59.0
2025-09-23,40.0
2025-09-24,57.0
2025-09-25,53.0
2025-09-26,55.0
2025-09-27,56.0
2025-09-28,55.0
2025-09-29,72.0
2025-09-30,85.0
2025-10-01,57.0
2025-10-02,62.0
2025-10-03,72.0
2025-10-04,71.0
2025-10-05,65.0
2025-10-06,68.0
2025-10-07,57.0
2025-10-08,76.0
2025-10-09,71.0
2025-10-10,71.0
2025-10-11,68.0
2025-10-12,40.0
2025-10-13,62.0
2025-10-14,70.0
2025-10-15,40.0
2025-10-16,43.0
2025-10-17,54.0
2025-10-18,39.0
2025-10-19,66.0
2025-10-20,74.0
2025-10-21,59.0
2025-10-22,62.0
2025-10-23,62.0
2025-10-24,63.0
2025-10-25,49.0
2025-10-26,49.0
2025-10-27,74.0
2025-10-28,60.0
2025-10-29,62.0
2025-10-30,64.0
2025-10-31,49.0
2025-11-01,56.0
2025-11-02,52.0
2025-11-03,46.0
2025-11-04,49.0
2025-11-05,54.0
2025-11-06,85.0
2025-11-07,55.0
2025-11-08,59.0
2025-11-09,42.0
2025-11-10,58.0
2025-11-11,52.0
2025-11-12,29.0
2025-11-13,55.0
2025-11-14,60.0
2025-11-15,59.0
2025-11-16,77.0
2025-11-17,57.0
2025-11-18,45.0
2025-11-19,76.0
2025-11-20,52.0
2025-11-21,68.0
2025-11-22,50.0
2025-11-23,64.0
2025-11-24,64.0
2025-11-25,54.0
2025-11-26,57.0
2025-11-27,46.0
2025-11-28,61.0
2025-11-29,44.0
2025-11-30,31.0
2025-12-01,58.0
2025-12-02,58.0
2025-12-03,56.0
2025-12-04,62.0
2025-12-05,52.0
2025-12-06,69.0
2025-12-07,78.0
2025-12-08,87.0
2025-12-09,100.0
2025-12-10,88.0
2025-12-11,46.5
2025-12-12,65.5
2025-12-13,63.5
2025-12-14,61.0
2025-12-15,51.5
2025-12-16,53.5
2025-12-17,68.5
2025-12-18,59.0
2025-12-19,59.0
2025-12-20,60.5
2025-12-21,48.0
2025-12-22,56.0
2025-12-23,66.5
2025-12-24,62.0
2025-12-25,50.0
2025-12-26,40.5
2025-12-27,57.0
2025-12-28,50.0
2025-12-29,56.0
2025-12-30,42.5
2025-12-31,62.0
2026-01-01,47.0
2026-01-02,47.5
2026-01-03,82.0
2026-01-04,60.0
2026-01-05,56.0
2026-01-06,58.0
2026-01-07,83.0
2026-01-08,50.0
2026-01-09,74.5
2026-01-10,84.0
2026-01-11,58.0
2026-01-12,82.0
2026-01-13,80.0
2026-01-14,56.0
2026-01-15,81.0
2026-01-16,77.0
2026-01-17,58.0
2026-01-18,64.0
2026-01-19,67.0
2026-01-20,81.0
2026-01-21,64.0
2026-01-22,75.0
2026-01-23,93.0
2026-01-24,87.0
2026-01-25,84.0
2026-01-26,87.0
2026-01-27,72.0
2026-01-28,77.0
2026-01-29,82.0
2026-01-30,81.0
2026-01-31,57.0
2026-02-01,63.0
2026-02-02,92.0
2026-02-03,75.0
2026-02-04,92.0
2026-02-05,82.0
2026-02-06,59.0
2026-02-07,59.0
2026-02-08,63.0
2026-02-09,77.0
2026-02-10,70.0
2026-02-11,56.0
2026-02-12,61.0
2026-02-13,55.0
2026-02-14,77.0
2026-02-15,67.0
2026-02-16,59.0
2026-02-17,95.0
2026-02-18,60.0
2026-02-19,87.0
2026-02-20,81.0
2026-02-21,70.0
2026-02-22,86.0
2026-02-23,73.0
2026-02-24,79.0
2026-02-25,72.0
2026-02-26,98.0
2026-02-27,93.0
2026-02-28,69.0
2026-03-01,80.0
2026-03-02,74.0
2026-03-03,81.0
2026-03-04,56.0
2026-03-05,70.0
2026-03-06,46.0
2026-03-07,79.0
2026-03-08,79.0
2026-03-09,84.0
2026-03-10,54.0
2026-03-11,72.0
2026-03-12,87.0
2026-03-13,76.0
2026-03-14,75.0
2026-03-15,68.0
2026-03-16,83.0
2026-03-17,76.0
2026-03-18,61.0
2026-03-19,55.0
2026-03-20,79.0
2026-03-21,62.0
2026-03-22,36.0
2026-03-23,74.0
2026-03-24,53.0
2026-03-25,55.0
2026-03-26,70.0
2026-03-27,67.0
2026-03-28,100.0
2026-03-29,43.0
2026-03-30,59.0
2026-03-31,54.0
2026-04-01,71.0
2026-04-02,63.0
2026-04-03,50.0
2026-04-04,59.0
2026-04-05,38.0
2026-04-06,35.0
2026-04-07,60.0
2026-04-08,62.0
2026-04-09,95.0
2026-04-10,93.0
2026-04-11,68.0
2026-04-12,55.0
2026-04-13,71.0
2026-04-14,85.0
2026-04-15,70.0
2026-04-16,54.0
2026-04-17,56.0
2026-04-18,52.0
2026-04-19,55.0
2026-04-20,53.0
2026-04-21,62.0
2026-04-22,66.0
2026-04-23,59.0
2026-04-24,69.0
2026-04-25,48.0
2026-04-26,71.0
2026-04-27,78.0
2026-04-28,84.0
2026-04-29,66.0
2026-04-30,82.0
2026-05-01,51.0
2026-05-02,49.0
2026-05-03,47.0
2026-05-04,46.0
2026-05-05,56.0
2026-05-06,72.0
2026-05-07,54.0
2026-05-08,62.0
2026-05-09,45.0
2026-05-10,55.0
2026-05-11,40.0
2026-05-12,64.0
2026-05-13,59.0
2026-05-14,66.0
2026-05-15,56.0
2026-05-16,43.0
2026-05-17,46.0
2026-05-18,90.0
2026-05-19,49.0
2026-05-20,68.0
2026-05-21,53.0
2026-05-22,47.0
2026-05-23,95.0
2026-05-24,45.0
2026-05-25,69.0
2026-05-26,43.0
2026-05-27,36.0
2026-05-28,37.0
2026-05-29,66.0
2026-05-30,42.0
2026-05-31,52.0
